factor_id,horizon,split,valid_date_count,mean_rankIC,median_rankIC,rankIC_std,ICIR,positive_date_share,p10_date_rankIC,p90_date_rankIC,year_count,positive_year_count,negative_year_count,yearly_rankIC_min,yearly_rankIC_max,single_year_ic_contribution_share,neutralized_mean_rankIC,raw_neutralized_rankIC_sign_agree
alpha010,H10,validation,96,-0.04880013065005634,-0.08298944131196312,0.2006311274722012,-0.24323309779943258,0.3645833333333333,-0.3100453881097564,0.2552333469937891,2,0,2,-0.08924235151284823,-0.010008612679623313,0.8991585345184737,-0.04634843878659132,True
alpha010,H20,robustness,99,-0.03272939483889126,-0.022668850157616882,0.159533315140349,-0.20515711599234093,0.45454545454545453,-0.24767252302678433,0.16525125712559297,2,0,2,-0.03815137017821103,-0.026968546040864,0.585863317911267,-0.0053723063697397,True
alpha010,H20,train,221,0.05094359945600388,0.0876802772477539,0.2136293579724395,0.23846722163803044,0.6289592760180995,-0.2403021221646498,0.30353791310394285,5,4,1,-0.030426404350132503,0.11328162355968824,0.34479883749106166,0.025988961874238225,True
alpha010,H20,validation,94,-0.06839447609377959,-0.07767486073168821,0.18550650546546543,-0.3686904452335347,0.3617021276595745,-0.30656136387012456,0.18446144780461007,2,0,2,-0.11849636138686827,-0.02238254062053488,0.8411221247354789,-0.06767984750064807,True
alpha010,H3,robustness,102,-0.04438561550044249,-0.05051681931931286,0.1730031519583953,-0.2565595770828301,0.4019607843137255,-0.2594197258257084,0.19341775083195503,2,0,2,-0.05109277596992117,-0.03767845503096382,0.5755555644982755,-0.014958693621119467,True
alpha010,H3,train,225,0.014998865094517363,0.03642428044891524,0.1862160074557103,0.08054551968677935,0.5911111111111111,-0.24448263976427417,0.22735415974315737,5,3,2,-0.013014554200729441,0.044519088381011,0.3994160823269471,0.008538812603656229,True
alpha010,H3,validation,98,-0.025370815715413764,-0.03427313751059029,0.1975992740817388,-0.12839528805616404,0.4387755102040816,-0.26054240275823315,0.2229133956141565,2,0,2,-0.04201124790919371,-0.008730383521633816,0.8279443668748545,-0.02458946537775484,True
alpha010,H5,robustness,102,-0.04331088087893389,-0.03976829013152372,0.17619867850899196,-0.24580706986814094,0.39215686274509803,-0.2608645684555364,0.19529293542509002,2,0,2,-0.06694259784852938,-0.019679163909338413,0.7728150119556882,-0.018198000348407004,True
alpha010,H5,train,224,0.01970831182850011,0.048240515582653395,0.2016622885410518,0.09772928776660267,0.5803571428571429,-0.26422902877141546,0.262848021827655,5,3,2,-0.02425245819238355,0.06607324709476309,0.34503900336531124,0.013689410256279228,True
alpha010,H5,validation,97,-0.035212025168477955,-0.030995257778852734,0.20285574228006412,-0.1735816042114498,0.44329896907216493,-0.29894709545454456,0.23094317612084878,2,0,2,-0.06425126405092142,-0.00676542381424762,0.9047347318268021,-0.035054906708425045,True
alpha011,H1,robustness,103,-0.00905366188269593,-0.0020967973255285243,0.18873501217892508,-0.04797022967902136,0.49514563106796117,-0.298683429848372,0.2061396103930534,2,1,1,-0.0312690950664453,0.013597368030146566,0.6969369303554609,-0.0030147513169025172,True
alpha011,H1,train,226,-0.010455408243898099,0.0004467687834857353,0.1439831079668411,-0.07261551991436349,0.5,-0.18616713647690925,0.15992407163287337,5,1,4,-0.05383949628141623,0.02290119760167075,0.43330352264191,-0.012734397811088536,True
alpha011,H1,validation,98,0.01876425128245284,0.005907457020279992,0.1546167235696817,0.12135977822603572,0.5204081632653061,-0.15182329628464478,0.2046586448659841,2,2,0,0.01759411148290001,0.01993439108200568,0.5311800290333747,0.007429822451293723,True
alpha011,H10,robustness,101,0.0059735762075686615,0.015689783484389094,0.1594814272241016,0.03745624999439374,0.5247524752475248,-0.17077761521297,0.1963764927790529,2,2,0,0.0019225434624269436,0.010105629607613216,0.8401633023376072,0.003034821429504465,True
alpha011,H10,train,224,-0.005331778085715709,-0.0026217040832661105,0.15670831825372758,-0.03402358052929257,0.4955357142857143,-0.24024322284937752,0.19574559703596525,5,1,4,-0.016376659001312577,0.009903073614904622,0.33497036380794504,-0.0023010266706917576,True
alpha011,H10,validation,96,0.002022203299575606,0.006839298324155882,0.15674086842077964,0.012901570087942143,0.5208333333333334,-0.19509548248130376,0.17247867954884138,2,1,1,-0.007876667031042825,0.011517038106495323,0.5938544504424339,-0.005389383230810691,False
alpha011,H20,robustness,99,-0.0010116007391654494,-0.013148765108681537,0.14571492256063667,-0.006942327672339048,0.47474747474747475,-0.1878369246861299,0.19005483182775534,2,1,1,-0.002654039649319939,0.0007334906028736932,0.7834733424450709,0.0017136636916849153,False
alpha011,H20,train,222,0.007889297234217258,-0.011337485219096052,0.15093139726210905,0.05227074934260777,0.481981981981982,-0.16666883041669087,0.20977348957555697,5,4,1,-0.009788542477153706,0.02439692488765211,0.36696448648832614,0.0030695992915000113,True
alpha011,H20,validation,94,-0.0090225213401986,0.009812398366686705,0.14878349684112432,-0.06064194975759396,0.5319148936170213,-0.19290518558790695,0.174422942941508,2,0,2,-0.01082407319136248,-0.0070608315467090505,0.6052072040574706,-0.008827292288269466,True
alpha011,H3,robustness,102,0.0034713857821017462,0.00010073854507355656,0.17862356260280196,0.019434086587002675,0.5,-0.2261310919699822,0.23185133715876052,2,1,1,-0.010765841449453611,0.01770861301365709,0.6219122841000869,0.003313377567188948,True
alpha011,H3,train,226,-0.014190129694127633,-0.016713248517287813,0.1535539027930977,-0.092411390632303,0.46017699115044247,-0.21291645559406125,0.1876065504383062,5,1,4,-0.05759697980811127,0.012105420914798217,0.47518131910435946,-0.012404022263783007,True
alpha011,H3,validation,98,0.008462327058592832,0.01862769648405284,0.1525708843179024,0.055464888313555366,0.5306122448979592,-0.17969127165443335,0.19197581273316217,2,1,1,-0.0050729466234318695,0.02199760074061753,0.8126027318469033,0.003375058881475937,True
alpha011,H5,robustness,102,-0.0013020162408901722,-0.01930303716071028,0.16802613208870926,-0.007748891346274482,0.45098039215686275,-0.18389965685438925,0.21714139394261125,2,1,1,-0.009204773484929442,0.0066007410031490915,0.582377340001949,0.000709862668105966,False
alpha011,H5,train,225,-0.013692500352864963,-0.00801771749564349,0.159694189212973,-0.08574200739767826,0.4711111111111111,-0.20817238353893247,0.1756002804767931,5,0,5,-0.021526839698359716,-0.004559587193995344,0.3011767972728002,-0.010485363074076643,True
alpha011,H5,validation,97,0.007794325751165509,0.013750342563422337,0.136929065397393,0.05692236143250493,0.5360824742268041,-0.16505966610675435,0.1627806943042939,2,1,1,-0.0013805810562725397,0.017160376450425178,0.9255388479384724,0.001784907006096948,True
alpha012,H1,robustness,103,-0.00805875491560153,0.008066141494571792,0.14172380575631752,-0.05686239423641995,0.5339805825242718,-0.2100467074054043,0.1623736653506919,2,1,1,-0.03338228133247403,0.016777780608638795,0.6655151537026477,0.00851683020575923,False
alpha012,H1,train,226,-0.003317242290596831,-0.0012361336142944694,0.15276896716176303,-0.021714110870987895,0.49557522123893805,-0.2061951105103904,0.2044099076655594,5,2,3,-0.016032473036084165,0.03682913639378359,0.4678525819772616,-0.009969850454718805,True
alpha012,H1,validation,98,0.01344391085208001,0.014907836305373977,0.16976617838246652,0.07919074918322189,0.5816326530612245,-0.18289263818482634,0.19078689926116646,2,1,1,-0.0015393265236781947,0.028427148227838202,0.9486317113893986,0.007441448465325187,True
alpha012,H10,robustness,101,-0.01859629451363197,-0.02305311105518836,0.1493731833835861,-0.12449553589466733,0.42574257425742573,-0.1738434856223366,0.18008188767707212,2,0,2,-0.0270999954904427,-0.009922519517285034,0.731986886487482,-0.005753541858519635,True
alpha012,H10,train,224,0.021056731422435533,0.031103763903344482,0.14049191867109237,0.14987859530719164,0.5714285714285714,-0.1526510775169957,0.20127057981931235,5,4,1,-0.02306815023274143,0.06125028620078164,0.37718947365823896,0.006685866818594734,True
alpha012,H10,validation,96,-0.0010174044630261274,-0.01815339551984934,0.1448184430836117,-0.007025379097873077,0.4583333333333333,-0.17541608324618163,0.20451226573181952,2,1,1,-0.03165429922526165,0.02836900479870999,0.5273668242691173,-0.00406071125291749,True
alpha012,H20,robustness,99,-0.02211975258679987,-0.020824462004609724,0.1406736071782732,-0.15724166764820277,0.4444444444444444,-0.1866723664059779,0.14534158381351117,2,0,2,-0.02305756205803554,-0.02112333002361196,0.5218899160167372,-0.00138048841431186,True
alpha012,H20,train,222,0.02952539323288451,0.034135965491256144,0.13857000809284264,0.21307203224742788,0.5630630630630631,-0.1530648960935759,0.20750645201348866,5,5,0,0.0009826065987752727,0.06897644702325013,0.5340847650519039,0.012155436791397998,True
alpha012,H20,validation,94,-0.0013174442362947297,-0.013262741578996196,0.13466469388091581,-0.009783145071860837,0.44680851063829785,-0.15940800079943154,0.18226161329715998,2,1,1,-0.04924320461277534,0.04269600917067726,0.5356061095840938,-0.0087656932743871,True
alpha012,H3,robustness,102,0.004346886851208938,-0.0002559957531324238,0.14161983906221495,0.030694053036589803,0.5,-0.1695040544018135,0.15722292427737097,2,1,1,-0.001590417314341285,0.010284191016759155,0.8660657033903282,0.004037162438352678,True
alpha012,H3,train,226,0.016136451142315288,0.009871614370773652,0.1372297951919006,0.11758708172485616,0.5265486725663717,-0.15716921733109307,0.18906695383037853,5,4,1,-0.029807216514991495,0.05129597403726263,0.3196115973166933,0.007149474470383055,True
alpha012,H3,validation,98,0.0011035303299233967,-0.0022208920182275305,0.1464737648714739,0.007533979418715083,0.5,-0.18918068298402055,0.18145209520583988,2,1,1,-0.03673851830391539,0.038945578963762176,0.5145807424513561,-0.00183814676049459,False
alpha012,H5,robustness,102,-0.005295461609676433,-0.010509829087669228,0.16228705556683645,-0.032630215584233985,0.4411764705882353,-0.20563253170482587,0.23599637976293555,2,1,1,-0.016309260247867188,0.005718337028514322,0.7404012359239174,0.0008910697284086738,False
alpha012,H5,train,225,0.01176618076738091,0.01866680492097147,0.1421003372144759,0.0828019200941226,0.5422222222222223,-0.1695878163700452,0.20279226149646942,5,4,1,-0.026933534748856604,0.0507678734600755,0.4154550389921127,0.004223373440551923,True
alpha012,H5,validation,97,-0.0029033905119884057,-0.0071466850720402365,0.13910620812359337,-0.020871753684844858,0.4742268041237113,-0.18002456800415093,0.17956854799311917,2,1,1,-0.03351377951577558,0.02708229667539495,0.5530684760849066,-0.005811444684164198,True
alpha013,H1,robustness,103,0.019554655117592485,0.01801723741866002,0.15079312966736375,0.12967868735617014,0.6116504854368932,-0.1591942188802669,0.19377657138861448,2,1,1,-0.031376252610238194,0.06950612231219566,0.6889818203193306,0.0025567061902289417,True
alpha013,H1,train,226,-0.005274599179407556,0.0020628381364172655,0.15705571816091,-0.03358425430905683,0.5132743362831859,-0.196513043720416,0.19676913949560038,5,2,3,-0.036546396806581616,0.011860545090228346,0.45377581883716955,-0.007898639521125277,True
alpha013,H1,validation,98,0.004245621549078123,0.028249968173016497,0.14890775693787983,0.028511755440982688,0.5510204081632653,-0.18839182404698185,0.20313746267180216,2,2,0,0.0007561889462490021,0.007735054151907249,0.9109448478264393,0.001476391905312168,True
alpha013,H10,robustness,101,0.007890080988738358,0.008811616683920652,0.14025470107099852,0.0562553763152959,0.5346534653465347,-0.16369902852213855,0.18061270358984813,2,2,0,0.0017700054461738466,0.014132558042154164,0.8886968476828924,0.0019218688491488935,True
alpha013,H10,train,224,-0.06108180594574451,-0.08123095411892314,0.18217090712570558,-0.3352994553822774,0.34375,-0.28380869305419426,0.18013434596710612,5,0,5,-0.11530298686701099,-0.004214655864289864,0.3556967184167959,-0.03725740949844962,True
alpha013,H10,validation,96,0.005249495224666709,-0.01193503982552934,0.1551301334397721,0.03383930064564006,0.4375,-0.16485408169340393,0.23287348032426491,2,1,1,-0.02584467394184558,0.0376668205259242,0.5930709211234041,0.0030025373071581557,True
alpha013,H20,robustness,99,0.012152626325981459,0.010489552125089882,0.14934756282641787,0.08137144052431633,0.5353535353535354,-0.16115802419348163,0.20039618500005035,2,2,0,0.0011527554054683925,0.02383998917902659,0.9538763979453645,0.00345567262970706,True
alpha013,H20,train,222,-0.08687167284958842,-0.11380484558273893,0.18284350499192153,-0.475114895951194,0.30180180180180183,-0.3187386430863896,0.15771197118156635,5,0,5,-0.1619675534556018,-0.0003519560449819947,0.36044488004108033,-0.04990979305251586,True
alpha013,H20,validation,94,0.013707718015158583,0.01604638396724329,0.13449803746856626,0.10191760618337822,0.5425531914893617,-0.15398049691131765,0.16782497368779806,2,1,1,-0.024425707287674788,0.05523078112268826,0.693361987515168,0.014212034873065967,True
alpha013,H3,robustness,102,0.007366670838742833,-0.0069517207659621424,0.13087972489197988,0.05628580626084623,0.47058823529411764,-0.14083632756893708,0.21360940444046703,2,1,1,-0.014770971068894764,0.029504312746380424,0.6663833679638953,0.003934294564028906,True
alpha013,H3,train,226,-0.029526659768293884,-0.027196608700672375,0.17909822882489343,-0.1648629356193269,0.4469026548672566,-0.2586114954874773,0.2075777048837677,5,1,4,-0.06920180040347972,0.004177483661983524,0.4122367370631282,-0.019028877530306233,True
alpha013,H3,validation,98,0.0019174801356381136,-0.016352233568274605,0.15908787051415757,0.01205296248822108,0.45918367346938777,-0.1785435584081671,0.21226115693426348,2,1,1,-0.008119677460871687,0.011954637732147909,0.5955190808354386,0.004803118311745819,True
alpha013,H5,robustness,102,0.009896444920903785,0.00395183447288538,0.14441527161466772,0.068527689698287,0.5196078431372549,-0.16883245848832945,0.2099132480263618,2,2,0,0.005638495570438942,0.014154394271368628,0.7151251982149156,0.001518836932124985,True
alpha013,H5,train,225,-0.043738413596653265,-0.05532295987670876,0.18204663216040337,-0.240259394406785,0.4088888888888889,-0.2795509928537007,0.2114021609076465,5,1,4,-0.0870033712091601,0.0010623004959800465,0.37196911702832014,-0.028325031352549823,True
alpha013,H5,validation,97,0.0055832374782170124,-0.020098535764658906,0.1577954850885475,0.03538274542572596,0.4948453608247423,-0.20140808023131856,0.23514554972158805,2,1,1,-0.015390081296107715,0.0269935003936735,0.6368857778761463,0.0007938046836236799,True
alpha014,H1,robustness,103,-0.02396242270110477,-0.020597051501643853,0.16748074938379962,-0.14307568355926314,0.4077669902912621,-0.20615391299243738,0.18261358248389828,2,1,1,-0.0695997460490731,0.022569750124274708,0.7551277693671381,-0.02729058118306981,True
alpha014,H1,train,226,-0.014270696837302463,-0.014080825160702543,0.16014615401757,-0.08911045616329188,0.4646017699115044,-0.21112713373235947,0.18194858861548896,5,2,3,-0.0430576011936957,0.021125269028678888,0.31510931703363515,-0.022501228238920746,True
alpha014,H1,validation,98,-0.023957024539687236,-0.03253425587008914,0.15879171259313707,-0.15087074853251914,0.4387755102040816,-0.23675473724917664,0.1869563699061737,2,0,2,-0.026916446567423383,-0.02099760251195109,0.561765225118703,-0.022132753004566005,True
alpha014,H10,robustness,101,-0.01763005286941184,-0.015600032145455446,0.16171449439097738,-0.1090196208806592,0.46534653465346537,-0.19759880589283407,0.17111081948210277,2,0,2,-0.021440807066851166,-0.013743083588023728,0.6093927268353547,-0.009016152248093497,True
alpha014,H10,train,224,-0.017704003122707004,-0.02360857173661484,0.1686037227255806,-0.10500363121591352,0.44642857142857145,-0.24724542943775155,0.2006437703361277,5,1,4,-0.045090511456800195,0.00016858795705468547,0.5530127074924441,-0.01199286844276327,True
alpha014,H10,validation,96,-0.017099744496816675,-0.01686859812734805,0.17292487167978834,-0.09888539647715298,0.4479166666666667,-0.2604766362659833,0.17594274337749122,2,1,1,-0.03605838278509721,0.0010850718205136336,0.9707869978160371,-0.014617401925732028,True
alpha014,H20,robustness,99,-0.014211919556802411,-0.019252728382952375,0.16777363817441823,-0.0847088953392525,0.46464646464646464,-0.23360501161257513,0.17677084587188382,2,0,2,-0.01719080035087959,-0.011046858713095416,0.6087898544256893,-0.01467980058164469,True
