split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,baseline_id,anchor_event_count,baseline_event_count,failed_lookalike_baseline_event_count,unique_instrument_year_count,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,failed_lookalike_rate,top1_instrument_year_pnl_share,top1_threshold,top1_threshold_status,top5_instrument_exposure_share,top5_threshold,top5_threshold_status,interpretation_status
train,pullback_hold_restrengthen,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,linked_anchor,same_instrument_nonanchor_baseline,3,3,3,2,0.15800878945458482,0.11871862696826838,0.03929016248631645,-0.008616141856855997,-0.01821839695547785,0.0,0.5,0.5189161553567465,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,医药生物,P05_PART_e9da2e5c1389,linked_anchor,same_instrument_nonanchor_baseline,13,13,16,13,-0.2458370854396224,-0.21247940124508194,-0.033357684194540466,-0.1285701279054185,-0.10607261734445579,0.022497510560962705,0.5517241379310345,0.46664336952168284,,not_applicable,0.5625,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,商贸零售,P05_PART_028b6c711bb7,linked_anchor,same_instrument_nonanchor_baseline,1,1,2,1,-0.03869532566564059,0.010276677771900233,-0.04897200343754082,-0.09545477728610191,-0.11382975938796025,0.0,0.6666666666666666,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,国防军工,P05_PART_9be3680abaed,linked_anchor,same_instrument_nonanchor_baseline,1,1,1,1,-0.1311399780358269,-0.05325942447709319,-0.07788055355873369,-0.1535769424978125,-0.08912130522023776,0.06445563727757475,0.5,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,基础化工,P05_PART_2e042d6b8f63,linked_anchor,same_instrument_nonanchor_baseline,3,3,4,3,-0.05842423306900755,-0.01231591223371913,-0.046108320835288416,-0.07302572837395768,-0.08192320567660416,0.0,0.5714285714285714,0.7130708060409741,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,家用电器,P05_PART_a15abe39afa3,linked_anchor,same_instrument_nonanchor_baseline,2,2,2,2,-0.1446476392073449,-0.03018268976661552,-0.1144649494407294,-0.13706964559964124,-0.0401616744338667,0.09690797116577454,0.5,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,linked_anchor,same_instrument_nonanchor_baseline,2,2,2,1,-0.10064302121861213,-0.0676290714560628,-0.03301394976254933,-0.15260856513722304,-0.1221835900147274,0.030424975122495646,0.5,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,房地产,P05_PART_58e5ea3735ca,linked_anchor,same_instrument_nonanchor_baseline,4,4,5,4,-0.1563208145052102,-0.1591199983529708,0.0027991838477605946,-0.11194364632909148,-0.12379214488896942,0.0,0.5555555555555556,0.930551531267385,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,有色金属,P05_PART_e5a1accd8911,linked_anchor,same_instrument_nonanchor_baseline,11,11,12,8,-0.18761098868654025,-0.21973597877167844,0.032124990085138194,-0.13254263337472982,-0.12678446227718557,0.005758171097544257,0.5217391304347826,0.3650089532283945,,not_applicable,0.8333333333333334,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,linked_anchor,same_instrument_nonanchor_baseline,2,2,3,2,-0.13431793119090407,-0.08099300481220051,-0.05332492637870356,-0.07341039128757032,-0.06454434936055964,0.008866041927010682,0.6,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,汽车,P05_PART_ca1964526ecf,linked_anchor,same_instrument_nonanchor_baseline,8,8,10,8,-0.1374798348683204,-0.16734438098362664,0.02986454611530623,-0.07391061478080091,-0.05825335147995274,0.01565726330084817,0.5555555555555556,0.24700062608444207,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,煤炭,P05_PART_e14d8d96dc55,linked_anchor,same_instrument_nonanchor_baseline,4,4,5,3,-0.12573879121331785,-0.09897035641058452,-0.026768434802733332,-0.09146653966785309,-0.10043212411170635,0.0,0.5555555555555556,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,linked_anchor,same_instrument_nonanchor_baseline,5,5,5,4,-0.07276424598599433,-0.006229333263975933,-0.0665349127220184,-0.052047865014578296,-0.026758291248902277,0.02528957376567602,0.5,0.8037702030316743,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,linked_anchor,same_instrument_nonanchor_baseline,17,17,21,14,-0.16023868922947218,-0.12555378388946825,-0.03468490534000393,-0.103848732367254,-0.08768081664452648,0.01616791572272752,0.5526315789473685,0.5024631602464323,,not_applicable,0.7142857142857143,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,linked_anchor,same_instrument_nonanchor_baseline,6,6,7,5,-0.23587069531926178,-0.2502942675486128,0.014423572229351006,-0.148214190048179,-0.11305451204437116,0.03515967800380786,0.5384615384615384,0.7234603568776403,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,linked_anchor,same_instrument_nonanchor_baseline,2,2,2,1,0.007739039585681461,-0.03326727958901802,0.041006319174699477,-0.048562497604489274,-0.07496216412703577,0.0,0.5,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,钢铁,P05_PART_5fbb8c288926,linked_anchor,same_instrument_nonanchor_baseline,4,4,4,3,-0.06796449014012494,-0.041552010480240806,-0.026412479659884136,-0.06631757587013734,-0.06288986220358483,0.0034277136665525065,0.5,0.984050706879827,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,linked_anchor,same_instrument_nonanchor_baseline,7,7,8,5,-0.053957841434354156,-0.020404911069677643,-0.03355293036467651,-0.05824565922888529,-0.04587494013345265,0.012370719095432643,0.5333333333333333,0.565058887170447,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,linked_anchor,same_instrument_nonanchor_baseline,13,13,17,13,-0.15576722814311048,-0.18281665612678277,0.027049427983672297,-0.13520641217201254,-0.11772917298291335,0.017477239189099186,0.5666666666666667,0.8687568830581861,,not_applicable,0.47058823529411764,,not_applicable,too_sparse
train,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,linked_anchor,same_instrument_nonanchor_baseline,13,13,16,11,-0.04937442562503548,-0.002280840453503661,-0.047093585171531824,-0.04874324454218019,-0.03444514075259687,0.014298103789583315,0.5517241379310345,0.18972174030841651,,not_applicable,0.8125,,not_applicable,too_sparse
train,pullback_hold_restrengthen,money_bucket,0,P05_PART_e3621f440496,linked_anchor,same_instrument_nonanchor_baseline,11,11,11,8,-0.1364192128955874,-0.08104748789180166,-0.05537172500378573,-0.07864582897473109,-0.059663890899120504,0.018981938075610584,0.5,0.6004626711331775,,not_applicable,0.8181818181818182,,not_applicable,too_sparse
train,pullback_hold_restrengthen,money_bucket,1,P05_PART_9c1df3bb564c,linked_anchor,same_instrument_nonanchor_baseline,13,13,13,13,-0.08827812141338509,-0.08797960205180563,-0.0002985193615794579,-0.061199396551758725,-0.04913018978433421,0.012069206767424512,0.5,0.4412195367918972,,not_applicable,0.5384615384615384,,not_applicable,too_sparse
train,pullback_hold_restrengthen,money_bucket,2,P05_PART_239208c4d0f9,linked_anchor,same_instrument_nonanchor_baseline,25,25,34,21,-0.16568318837634996,-0.1550285875568821,-0.010654600819467869,-0.06780444698689542,-0.061184388142276266,0.0066200588446191505,0.576271186440678,0.1335441557663098,,not_applicable,0.35294117647058826,,not_applicable,interpretable
train,pullback_hold_restrengthen,money_bucket,3,P05_PART_556b169e12b1,linked_anchor,same_instrument_nonanchor_baseline,29,29,45,27,-0.1417513341629213,-0.1237449995697915,-0.018006334593129794,-0.09407880144701157,-0.08207484898295479,0.012003952464056777,0.6081081081081081,0.19351797674564758,,not_applicable,0.26666666666666666,,not_applicable,interpretable
train,pullback_hold_restrengthen,money_bucket,4,P05_PART_481390dbfb50,linked_anchor,same_instrument_nonanchor_baseline,69,69,78,59,-0.1944736379171316,-0.22349298963432077,0.029019351717189168,-0.11343119704422996,-0.09833300462832345,0.015098192415906514,0.5306122448979592,0.10575647604903002,,not_applicable,0.1794871794871795,,not_applicable,interpretable
train,pullback_hold_restrengthen,vol20_bucket,1,P05_PART_fd87db9809b4,linked_anchor,same_instrument_nonanchor_baseline,22,22,29,21,-0.14518065704187863,-0.10619746233332515,-0.03898319470855348,-0.07225275287609961,-0.05512800966359641,0.0171247432125032,0.5686274509803921,0.2047893016710378,,not_applicable,0.3103448275862069,,not_applicable,interpretable
train,pullback_hold_restrengthen,vol20_bucket,2,P05_PART_078d718fac0c,linked_anchor,same_instrument_nonanchor_baseline,32,32,40,28,-0.1222100624633671,-0.11056301188467726,-0.011647050578689838,-0.0818733142604916,-0.05798999850579824,0.023883315754693366,0.5555555555555556,0.15861472345392563,,not_applicable,0.325,,not_applicable,interpretable
train,pullback_hold_restrengthen,vol20_bucket,3,P05_PART_194ac7ca9f6f,linked_anchor,same_instrument_nonanchor_baseline,48,48,59,46,-0.1752833563587829,-0.17742076189147993,0.0021374055326970343,-0.09484204441321749,-0.0882044793109615,0.006637565102255993,0.5514018691588785,0.1248352354102217,,not_applicable,0.1864406779661017,,not_applicable,interpretable
train,pullback_hold_restrengthen,vol20_bucket,4,P05_PART_34b3514cf6c1,linked_anchor,same_instrument_nonanchor_baseline,45,45,51,41,-0.2535893738554442,-0.25884040586928514,0.005251032013840917,-0.11797626918675169,-0.10416537197317262,0.013810897213579074,0.53125,0.14682715566801013,,not_applicable,0.27450980392156865,,not_applicable,interpretable
train,pullback_hold_restrengthen,ret_60d_bucket,2,P05_PART_e5a4d5771669,linked_anchor,same_instrument_nonanchor_baseline,6,6,11,6,-0.12739019485496422,-0.08723757371976368,-0.040152621135200545,-0.0864228039713749,-0.06115294857226766,0.02526985539910724,0.6470588235294118,0.354408353765347,,not_applicable,0.45454545454545453,,not_applicable,too_sparse
train,pullback_hold_restrengthen,ret_60d_bucket,3,P05_PART_7413d8b18e92,linked_anchor,same_instrument_nonanchor_baseline,48,48,62,45,-0.16897691215695101,-0.15909433648688884,-0.009882575670062177,-0.08437077863845764,-0.07214085356525203,0.01222992507320561,0.5636363636363636,0.12058342656107739,,not_applicable,0.20967741935483872,,not_applicable,interpretable
train,pullback_hold_restrengthen,ret_60d_bucket,4,P05_PART_d6b7492c072c,linked_anchor,same_instrument_nonanchor_baseline,93,93,108,81,-0.19042886111936105,-0.19013312318393055,-0.0002957379354305012,-0.10060729432171585,-0.08774273384879443,0.012864560472921421,0.5373134328358209,0.07891365903812982,,not_applicable,0.1574074074074074,,not_applicable,interpretable
train,pullback_hold_restrengthen,all,all,not_applicable,linked_anchor,industry_matched_baseline,125,125,181,109,-0.2351255846260951,-0.19954197900672718,-0.03558360561936791,-0.09418357406638014,-0.09669277930112088,0.0,0.5915032679738562,0.04671270876548824,,not_applicable,0.12154696132596685,,not_applicable,interpretable
train,pullback_hold_restrengthen,anchor_window_position_bucket,0.139535_0.372093,P05_PART_b0ed159c4c63,linked_anchor,industry_matched_baseline,29,29,43,28,-0.168655697480022,-0.18075555029258275,0.012099852812560763,-0.09629191105635465,-0.10345824484881397,0.0,0.5972222222222222,0.20541517091169278,,not_applicable,0.20930232558139536,,not_applicable,interpretable
train,pullback_hold_restrengthen,anchor_window_position_bucket,0.372093_0.627907,P05_PART_a9a24906fcf7,linked_anchor,industry_matched_baseline,31,31,48,31,-0.24373484113032834,-0.21723319925244766,-0.026501641877880677,-0.08280790554817012,-0.09717359660729631,0.0,0.6075949367088608,0.17027324336416763,,not_applicable,0.20833333333333334,,not_applicable,interpretable
train,pullback_hold_restrengthen,anchor_window_position_bucket,ge_0.627907,P05_PART_c6515f897e07,linked_anchor,industry_matched_baseline,29,29,47,27,-0.13626679507520442,-0.11357581307824162,-0.022690981996962803,-0.09215998783166972,-0.07119138829908142,0.020968599532588297,0.618421052631579,0.11105649953420964,,not_applicable,0.23404255319148937,,not_applicable,interpretable
train,pullback_hold_restrengthen,anchor_window_position_bucket,lt_0.139535,P05_PART_3389866e685a,linked_anchor,industry_matched_baseline,36,36,43,34,-0.21515613854706017,-0.20110542921495891,-0.014050709332101258,-0.10698548456257938,-0.11137157101458214,0.0,0.5443037974683544,0.14276560765476096,,not_applicable,0.20930232558139536,,not_applicable,interpretable
train,pullback_hold_restrengthen,reference_age_bucket,0_5,P05_PART_64df811e6d73,linked_anchor,industry_matched_baseline,4,4,5,4,-0.11972669941027195,-0.009085092913245874,-0.11064160649702608,-0.07273018406168008,-0.05841076246377158,0.0143194215979085,0.5555555555555556,0.5555745669818082,,not_applicable,1.0,,not_applicable,too_sparse
train,pullback_hold_restrengthen,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,linked_anchor,industry_matched_baseline,27,27,40,26,-0.16607623875069083,-0.1819090965023486,0.01583285775165777,-0.09378097133534105,-0.08962990682184863,0.004151064513492425,0.5970149253731343,0.20983130739393474,,not_applicable,0.25,,not_applicable,interpretable
train,pullback_hold_restrengthen,reference_age_bucket,20_40,P05_PART_4b5d754918f1,linked_anchor,industry_matched_baseline,46,46,75,44,-0.24421111754507016,-0.227923313056915,-0.016287804488155172,-0.08644186270250136,-0.09387208957085368,0.0,0.6198347107438017,0.09527480030038166,,not_applicable,0.14666666666666667,,not_applicable,interpretable
train,pullback_hold_restrengthen,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,linked_anchor,industry_matched_baseline,10,10,16,10,-0.10269587226576221,-0.09350600287662245,-0.009189869389139765,-0.09691537080235267,-0.05936735468760327,0.0375480161147494,0.6153846153846154,0.37995839145731986,,not_applicable,0.4375,,not_applicable,too_sparse
train,pullback_hold_restrengthen,reference_age_bucket,5_10,P05_PART_dcad40adc80e,linked_anchor,industry_matched_baseline,38,38,45,36,-0.21089319109907478,-0.20084894986798765,-0.010044241231087131,-0.10885669992816713,-0.11897782135420548,0.0,0.5421686746987951,0.15416044581958194,,not_applicable,0.2,,not_applicable,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,-0.0595433_-0.0495133,P05_PART_5521fc8f8856,linked_anchor,industry_matched_baseline,36,36,50,34,-0.2118679115625779,-0.17564494835836744,-0.03622296320421045,-0.08085966105446758,-0.09270374410869037,0.0,0.5813953488372093,0.13487291883492808,,not_applicable,0.24,,not_applicable,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,-0.0710981_-0.0595433,P05_PART_d241400f334e,linked_anchor,industry_matched_baseline,21,21,39,20,-0.24712824440695058,-0.17383427303398769,-0.0732939713729629,-0.09891348379414093,-0.08956185521204095,0.00935162858209998,0.65,0.16341632560100663,,not_applicable,0.28205128205128205,,not_applicable,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,ge_-0.0495133,P05_PART_a18c04ba2755,linked_anchor,industry_matched_baseline,39,39,53,38,-0.1689191661346403,-0.17698202265312435,0.00806285651848404,-0.08557857961790803,-0.09056088186382769,0.0,0.5760869565217391,0.18252663990358256,,not_applicable,0.18867924528301888,,not_applicable,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,lt_-0.0710981,P05_PART_3c8d5acfa20c,linked_anchor,industry_matched_baseline,29,29,39,25,-0.17421392335832647,-0.2649723818468189,0.09075845848849246,-0.11822957091207194,-0.11505480250293502,0.0031747684091369133,0.5735294117647058,0.18988630459077271,,not_applicable,0.3333333333333333,,not_applicable,interpretable
train,pullback_hold_restrengthen,year_bucket,2017,P05_PART_bf400a80dd79,linked_anchor,industry_matched_baseline,8,8,9,8,-0.07424316705722557,-0.14448085760406815,0.07023769054684258,-0.08421909474274894,-0.0945294232953095,0.0,0.5294117647058824,0.6995230857377757,,not_applicable,0.5555555555555556,,not_applicable,too_sparse
train,pullback_hold_restrengthen,year_bucket,2018,P05_PART_beb44123e158,linked_anchor,industry_matched_baseline,13,13,20,10,-0.1445962926954944,-0.1430220980559958,-0.001574194639498594,-0.11936406751731887,-0.08495126696225355,0.03441280055506532,0.6060606060606061,0.4886724331609644,,not_applicable,0.4,,not_applicable,too_sparse
train,pullback_hold_restrengthen,year_bucket,2019,P05_PART_7aff11922ab6,linked_anchor,industry_matched_baseline,33,33,50,32,-0.24354433056443162,-0.1740497191841132,-0.06949461138031843,-0.0755984047868343,-0.08257176908134388,0.0,0.6024096385542169,0.14119382670236713,,not_applicable,0.2,,not_applicable,interpretable
train,pullback_hold_restrengthen,year_bucket,2020,P05_PART_df64492a95ef,linked_anchor,industry_matched_baseline,45,45,62,35,-0.15788120700810154,-0.16259092528619115,0.0047097182780896085,-0.09119655317663102,-0.07764498729722794,0.01355156587940308,0.5794392523364486,0.11955138156183752,,not_applicable,0.20967741935483872,,not_applicable,interpretable
train,pullback_hold_restrengthen,year_bucket,2021,P05_PART_44c00970e79a,linked_anchor,industry_matched_baseline,26,26,40,24,-0.25467735203603636,-0.3055217344745108,0.050844382438474445,-0.11169667916727126,-0.15411933645033585,0.0,0.6060606060606061,0.18180347620883427,,not_applicable,0.25,,not_applicable,interpretable
