split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,trigger_rate_type,numerator_split_rule,denominator_split_rule,numerator_bucket_source,anchor_trigger_count,upstream_anchor_trigger_count,cross_split_reference_count,ep2_launch_episode_count,denominator_scope,trigger_rate_per_launch_episode,trigger_rate_band,trigger_rate_gap_to_min_budget,unique_instrument_count,unique_instrument_year_count,trigger_count_reproduction_status,interpretation_status
train,pullback_hold_restrengthen,vol20_bucket,0,P05_PART_8a57903b6903,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,181,0,67,bucket_level,0.05970149253731343,0.05_0.1,0.14029850746268657,4,4,passed,too_sparse
train,pullback_hold_restrengthen,vol20_bucket,1,P05_PART_fd87db9809b4,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,23,181,0,165,bucket_level,0.1393939393939394,0.1_0.15,0.06060606060606061,21,22,passed,interpretable
train,pullback_hold_restrengthen,vol20_bucket,2,P05_PART_078d718fac0c,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,46,181,0,298,bucket_level,0.15436241610738255,0.15_0.2,0.04563758389261746,34,40,passed,interpretable
train,pullback_hold_restrengthen,vol20_bucket,3,P05_PART_194ac7ca9f6f,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,63,181,0,315,bucket_level,0.2,0.2_1.5,0.0,52,57,passed,interpretable
train,pullback_hold_restrengthen,vol20_bucket,4,P05_PART_34b3514cf6c1,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,45,181,0,289,bucket_level,0.15570934256055363,0.15_0.2,0.04429065743944638,37,42,passed,interpretable
train,pullback_hold_restrengthen,vol20_bucket,unbucketed,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,181,0,19,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,pullback_hold_restrengthen,ret_60d_bucket,0,P05_PART_79029ea4e39d,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,181,0,3,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,pullback_hold_restrengthen,ret_60d_bucket,1,P05_PART_e112cdbd9937,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,181,0,19,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,pullback_hold_restrengthen,ret_60d_bucket,2,P05_PART_e5a4d5771669,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,10,181,0,73,bucket_level,0.136986301369863,0.1_0.15,0.063013698630137,10,10,passed,too_sparse
train,pullback_hold_restrengthen,ret_60d_bucket,3,P05_PART_7413d8b18e92,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,52,181,0,342,bucket_level,0.15204678362573099,0.15_0.2,0.047953216374269025,42,49,passed,interpretable
train,pullback_hold_restrengthen,ret_60d_bucket,4,P05_PART_d6b7492c072c,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,119,181,0,697,bucket_level,0.17073170731707318,0.15_0.2,0.029268292682926828,80,101,passed,interpretable
train,pullback_hold_restrengthen,ret_60d_bucket,unbucketed,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,181,0,19,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,pullback_hold_restrengthen,anchor_window_position_bucket,0.139535_0.372093,P05_PART_b0ed159c4c63,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,43,181,0,1153,split_level,0.0372940156114484,0_0.05,0.1627059843885516,39,42,passed,interpretable
train,pullback_hold_restrengthen,anchor_window_position_bucket,0.372093_0.627907,P05_PART_a9a24906fcf7,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,48,181,0,1153,split_level,0.04163052905464007,0_0.05,0.15836947094535994,42,46,passed,interpretable
train,pullback_hold_restrengthen,anchor_window_position_bucket,ge_0.627907,P05_PART_c6515f897e07,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,47,181,0,1153,split_level,0.040763226366001735,0_0.05,0.15923677363399827,41,43,passed,interpretable
train,pullback_hold_restrengthen,anchor_window_position_bucket,lt_0.139535,P05_PART_3389866e685a,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,43,181,0,1153,split_level,0.0372940156114484,0_0.05,0.1627059843885516,39,41,passed,interpretable
train,pullback_hold_restrengthen,reference_age_bucket,0_5,P05_PART_64df811e6d73,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,5,181,0,1153,split_level,0.004336513443191674,0_0.05,0.19566348655680835,5,5,passed,too_sparse
train,pullback_hold_restrengthen,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,40,181,0,1153,split_level,0.03469210754553339,0_0.05,0.16530789245446662,35,39,passed,interpretable
train,pullback_hold_restrengthen,reference_age_bucket,20_40,P05_PART_4b5d754918f1,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,75,181,0,1153,split_level,0.06504770164787511,0.05_0.1,0.1349522983521249,61,70,passed,interpretable
train,pullback_hold_restrengthen,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,16,181,0,1153,split_level,0.013876843018213356,0_0.05,0.18612315698178666,14,15,passed,too_sparse
train,pullback_hold_restrengthen,reference_age_bucket,5_10,P05_PART_dcad40adc80e,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,45,181,0,1153,split_level,0.03902862098872507,0_0.05,0.16097137901127495,41,43,passed,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,-0.0595433_-0.0495133,P05_PART_5521fc8f8856,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,50,181,0,1153,split_level,0.04336513443191674,0_0.05,0.15663486556808326,41,46,passed,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,-0.0710981_-0.0595433,P05_PART_d241400f334e,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,39,181,0,1153,split_level,0.033824804856895055,0_0.05,0.16617519514310497,32,37,passed,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,ge_-0.0495133,P05_PART_a18c04ba2755,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,53,181,0,1153,split_level,0.04596704249783174,0_0.05,0.15403295750216828,44,51,passed,interpretable
train,pullback_hold_restrengthen,pullback_depth_band,lt_-0.0710981,P05_PART_3c8d5acfa20c,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,39,181,0,1153,split_level,0.033824804856895055,0_0.05,0.16617519514310497,31,33,passed,interpretable
train,second_breakout,all,all,not_applicable,raw,anchor_event_split,canonical_launch_split,anchor_event,221,221,0,1153,split_level,0.191673894189072,0.15_0.2,0.00832610581092802,140,191,passed,interpretable
train,second_breakout,year_bucket,2017,P05_PART_bf400a80dd79,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,7,221,0,46,bucket_level,0.15217391304347827,0.15_0.2,0.04782608695652174,7,7,passed,too_sparse
train,second_breakout,year_bucket,2018,P05_PART_beb44123e158,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,17,221,0,133,bucket_level,0.12781954887218044,0.1_0.15,0.07218045112781957,14,14,passed,too_sparse
train,second_breakout,year_bucket,2019,P05_PART_7aff11922ab6,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,47,221,0,298,bucket_level,0.15771812080536912,0.15_0.2,0.04228187919463089,42,42,passed,interpretable
train,second_breakout,year_bucket,2020,P05_PART_df64492a95ef,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,90,221,0,345,bucket_level,0.2608695652173913,0.2_1.5,-0.060869565217391286,75,79,passed,interpretable
train,second_breakout,year_bucket,2021,P05_PART_44c00970e79a,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,60,221,0,331,bucket_level,0.18126888217522658,0.15_0.2,0.018731117824773436,55,55,passed,interpretable
train,second_breakout,industry_bucket,UNKNOWN,P05_PART_7bbc930b413c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,221,0,1,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,second_breakout,industry_bucket,交通运输,P05_PART_5567ef72272e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,10,221,0,73,bucket_level,0.136986301369863,0.1_0.15,0.063013698630137,7,9,passed,too_sparse
train,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,221,0,20,bucket_level,0.15,0.15_0.2,0.05000000000000002,2,3,passed,too_sparse
train,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,221,0,45,bucket_level,0.1111111111111111,0.1_0.15,0.0888888888888889,5,5,passed,too_sparse
train,second_breakout,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,221,0,12,bucket_level,0.3333333333333333,0.2_1.5,-0.1333333333333333,2,3,passed,too_sparse
train,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,15,221,0,72,bucket_level,0.20833333333333334,0.2_1.5,-0.008333333333333331,10,14,passed,too_sparse
train,second_breakout,industry_bucket,商贸零售,P05_PART_028b6c711bb7,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,221,0,12,bucket_level,0.08333333333333333,0.05_0.1,0.11666666666666668,1,1,passed,too_sparse
train,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,221,0,26,bucket_level,0.15384615384615385,0.15_0.2,0.046153846153846156,4,4,passed,too_sparse
train,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,8,221,0,44,bucket_level,0.18181818181818182,0.15_0.2,0.018181818181818188,5,7,passed,too_sparse
train,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,221,0,32,bucket_level,0.125,0.1_0.15,0.07500000000000001,3,4,passed,too_sparse
train,second_breakout,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,221,0,16,bucket_level,0.1875,0.15_0.2,0.012500000000000011,2,2,passed,too_sparse
train,second_breakout,industry_bucket,建筑装饰,P05_PART_220dd76f3516,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,221,0,37,bucket_level,0.10810810810810811,0.1_0.15,0.0918918918918919,4,4,passed,too_sparse
train,second_breakout,industry_bucket,房地产,P05_PART_58e5ea3735ca,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,20,221,0,54,bucket_level,0.37037037037037035,0.2_1.5,-0.17037037037037034,9,18,passed,interpretable
train,second_breakout,industry_bucket,有色金属,P05_PART_e5a1accd8911,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,10,221,0,49,bucket_level,0.20408163265306123,0.2_1.5,-0.004081632653061218,6,7,passed,too_sparse
train,second_breakout,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,221,0,20,bucket_level,0.3,0.2_1.5,-0.09999999999999998,3,5,passed,too_sparse
train,second_breakout,industry_bucket,汽车,P05_PART_ca1964526ecf,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,14,221,0,61,bucket_level,0.22950819672131148,0.2_1.5,-0.02950819672131147,8,11,passed,too_sparse
train,second_breakout,industry_bucket,煤炭,P05_PART_e14d8d96dc55,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,221,0,38,bucket_level,0.10526315789473684,0.1_0.15,0.09473684210526317,4,4,passed,too_sparse
train,second_breakout,industry_bucket,电力设备,P05_PART_029d2f3a704b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,14,221,0,45,bucket_level,0.3111111111111111,0.2_1.5,-0.1111111111111111,8,10,passed,too_sparse
train,second_breakout,industry_bucket,电子,P05_PART_06cd7c59519e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,18,221,0,97,bucket_level,0.18556701030927836,0.15_0.2,0.014432989690721654,13,17,passed,too_sparse
train,second_breakout,industry_bucket,石油石化,P05_PART_b026189cf5cb,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,221,0,17,bucket_level,0.23529411764705882,0.2_1.5,-0.03529411764705881,2,3,passed,too_sparse
train,second_breakout,industry_bucket,社会服务,P05_PART_335fb875e6e2,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,221,0,4,bucket_level,0.25,0.2_1.5,-0.04999999999999999,1,1,passed,too_sparse
train,second_breakout,industry_bucket,计算机,P05_PART_3c695642a3b4,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,11,221,0,35,bucket_level,0.3142857142857143,0.2_1.5,-0.11428571428571427,7,11,passed,too_sparse
train,second_breakout,industry_bucket,轻工制造,P05_PART_e1d9610a174b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,221,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,second_breakout,industry_bucket,通信,P05_PART_2199aca9574e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,221,0,12,bucket_level,0.08333333333333333,0.05_0.1,0.11666666666666668,1,1,passed,too_sparse
train,second_breakout,industry_bucket,钢铁,P05_PART_5fbb8c288926,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,221,0,20,bucket_level,0.25,0.2_1.5,-0.04999999999999999,2,3,passed,too_sparse
train,second_breakout,industry_bucket,银行,P05_PART_554709790ba9,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,13,221,0,105,bucket_level,0.12380952380952381,0.1_0.15,0.0761904761904762,7,10,passed,too_sparse
train,second_breakout,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,23,221,0,135,bucket_level,0.17037037037037037,0.15_0.2,0.029629629629629645,16,21,passed,interpretable
train,second_breakout,industry_bucket,食品饮料,P05_PART_d33431c59d85,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,16,221,0,69,bucket_level,0.2318840579710145,0.2_1.5,-0.031884057971014484,8,13,passed,too_sparse
train,second_breakout,executable_status,blocked,P05_PART_46baa197cf70,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,221,0,4,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,second_breakout,executable_status,executable,P05_PART_0cee223a644a,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,221,221,0,1149,bucket_level,0.19234116623150566,0.15_0.2,0.007658833768494355,140,191,passed,interpretable
train,second_breakout,money_bucket,0,P05_PART_e3621f440496,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,221,0,36,bucket_level,0.05555555555555555,0.05_0.1,0.14444444444444446,1,1,passed,too_sparse
train,second_breakout,money_bucket,1,P05_PART_9c1df3bb564c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,10,221,0,90,bucket_level,0.1111111111111111,0.1_0.15,0.0888888888888889,9,9,passed,too_sparse
train,second_breakout,money_bucket,2,P05_PART_239208c4d0f9,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,27,221,0,164,bucket_level,0.16463414634146342,0.15_0.2,0.03536585365853659,24,26,passed,interpretable
train,second_breakout,money_bucket,3,P05_PART_556b169e12b1,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,51,221,0,283,bucket_level,0.18021201413427562,0.15_0.2,0.01978798586572439,46,49,passed,interpretable
train,second_breakout,money_bucket,4,P05_PART_481390dbfb50,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,131,221,0,561,bucket_level,0.23351158645276293,0.2_1.5,-0.03351158645276292,95,116,passed,interpretable
train,second_breakout,money_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,221,0,19,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,second_breakout,vol20_bucket,0,P05_PART_8a57903b6903,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,7,221,0,67,bucket_level,0.1044776119402985,0.1_0.15,0.09552238805970151,6,6,passed,too_sparse
train,second_breakout,vol20_bucket,1,P05_PART_fd87db9809b4,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,27,221,0,165,bucket_level,0.16363636363636364,0.15_0.2,0.036363636363636376,26,26,passed,interpretable
train,second_breakout,vol20_bucket,2,P05_PART_078d718fac0c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,65,221,0,298,bucket_level,0.2181208053691275,0.2_1.5,-0.018120805369127496,52,59,passed,interpretable
train,second_breakout,vol20_bucket,3,P05_PART_194ac7ca9f6f,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,63,221,0,315,bucket_level,0.2,0.2_1.5,0.0,51,56,passed,interpretable
train,second_breakout,vol20_bucket,4,P05_PART_34b3514cf6c1,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,59,221,0,289,bucket_level,0.2041522491349481,0.2_1.5,-0.004152249134948077,54,57,passed,interpretable
train,second_breakout,vol20_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,221,0,19,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,second_breakout,ret_60d_bucket,0,P05_PART_79029ea4e39d,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,221,0,3,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
train,second_breakout,ret_60d_bucket,1,P05_PART_e112cdbd9937,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,221,0,19,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
