instrument,artifact_path,sha256,size_bytes,row_count,schema_hash,min_date,max_date,read_for_forward_outcome
SH600136,data/raw/akshare/day/qfq/SH600136.csv,0aa3f1d1a61cedbceb7741a1fb28d796b73f2d8b673ba9c641af1be5914cf882,236086,2129,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600137,data/raw/akshare/day/qfq/SH600137.csv,50984a05ead9b8d416eebe05c5fc086b22d2fc2578fe40211a4fd7d994b193b6,257677,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600138,data/raw/akshare/day/qfq/SH600138.csv,57cb2d57cea3e45bc0283ca6636b127f793be7d95ec17af6a414ef373f32b010,258896,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600141,data/raw/akshare/day/qfq/SH600141.csv,fcbc7abe11245c2bdad01d52b079aeb7a2b5f8fceef141b3fd1645b3a79aa459,260176,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600143,data/raw/akshare/day/qfq/SH600143.csv,e94228bd517b734c1dcaeae71a634ce006a03c20b61cbe18116d9aaed1ecb6d6,246655,2200,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600148,data/raw/akshare/day/qfq/SH600148.csv,d2d70e8db15eb9eea19e5a011fc2b89908e54d9d4839141f9fb7d70d10a06b0d,248202,2188,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600149,data/raw/akshare/day/qfq/SH600149.csv,007b0c6ae817ee76264946c028ed93b4938271af8cc3f18b5bcc3c9723e72a73,251085,2278,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600150,data/raw/akshare/day/qfq/SH600150.csv,2627e74755449540e1aad8af1454deeb9393561abb56678ec3047136bf1d252e,247670,2140,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600151,data/raw/akshare/day/qfq/SH600151.csv,221f983a7eade9ce4064a6dea28391732bfec42bccd7c81386de7288e3602869,244870,2199,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-05-09,2026-05-29,False
SH600152,data/raw/akshare/day/qfq/SH600152.csv,a72483db11853ba4e256ce4184087a2be5d6f5cab9ddef4d0d89aaf26f1a0b1e,246884,2230,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-03-15,2026-05-29,False
SH600153,data/raw/akshare/day/qfq/SH600153.csv,af8971ac15999c407dcb6df04f8f7361954dff0e0f1032ee7cb0cf83ccbb8be2,254666,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600155,data/raw/akshare/day/qfq/SH600155.csv,a55aa6971979d64b79baba82a4f9305ab9bcf1ba4611e5cd42567e66a317be2f,256914,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600156,data/raw/akshare/day/qfq/SH600156.csv,ca3b1e95c0e9aedcd52a9354e924ade2d326fa733067a1fb95bf9dc1e8e68383,249905,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600157,data/raw/akshare/day/qfq/SH600157.csv,6e850f6342a3c8e6c2ed8ed13c95b8c774870f6a3ebccd488cfc732bf7bd17a6,232800,2072,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600158,data/raw/akshare/day/qfq/SH600158.csv,51d6e2efc040027c1a72ec600ad34d7ea1c5804d3fed9acd5aa9c42f43822e10,243503,2160,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600159,data/raw/akshare/day/qfq/SH600159.csv,ebc11b859ed242dc9879565faa224d014e3e608d010783528e8188f521826ddd,251036,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600160,data/raw/akshare/day/qfq/SH600160.csv,e846fdd77d1c4e7388a16337d4b2e1bf7a98aa5ffc80b75ae6a3b2878fd4e809,257936,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600161,data/raw/akshare/day/qfq/SH600161.csv,fdb6e9c70fcbf7e99d3bc4a1a470a0327a5c941c8b7daabd3851e7ceb5d2a356,250283,2186,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-03-24,2026-05-29,False
SH600162,data/raw/akshare/day/qfq/SH600162.csv,0083b497653b7f54a03e1859a66a0e990fb27b6bebcc35e81eb8b20fc046680e,246783,2235,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600163,data/raw/akshare/day/qfq/SH600163.csv,9d0d724648184b91786fff7ac6ab7d4ac7a2dd6b8860c4004cdba9b027be37f8,250056,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600165,data/raw/akshare/day/qfq/SH600165.csv,5140548be645a80f12dcd1f15e9412819550902fb6f174a19ad60b1c666f1ede,232986,2105,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600166,data/raw/akshare/day/qfq/SH600166.csv,ba37e6a4f93a43892395d3ee522251d4e4cc538b035f6843af88120cb5a4dac3,254777,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600167,data/raw/akshare/day/qfq/SH600167.csv,0b61b0f4768aebd49c5bf7b8d40f615024ad1477a6d6bd2c001cf54a6ff10f54,250938,2277,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600168,data/raw/akshare/day/qfq/SH600168.csv,c2c08a7e16705ffbac6b1fa18d2e897e32e14376e70a7705d21cb33c855ca6c3,248374,2265,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600169,data/raw/akshare/day/qfq/SH600169.csv,db58f7c9c8e5e63ca665853621e5f0fcac7080d08d16351250142e5c51e09c48,251844,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600170,data/raw/akshare/day/qfq/SH600170.csv,dc626b335cb86a5ac693945b9975ba61e10d7b728464960badd7a8f3ade8c810,254003,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600171,data/raw/akshare/day/qfq/SH600171.csv,cb220c49c73b72855fb7482d3a1fa3c96da070cb3dc3a61b26a8eec00d4bf952,258830,2248,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-02-16,2026-05-29,False
SH600172,data/raw/akshare/day/qfq/SH600172.csv,b84f57332406beeecf7610e2bb3aa8737a661305e265b507e5b9c9943f099150,252337,2266,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600173,data/raw/akshare/day/qfq/SH600173.csv,e38584ef74aff4c3cf8ea6962604fe0e4c0afc94a342bc4c9ca63ac0e6990872,239779,2184,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-05-24,2026-05-29,False
SH600176,data/raw/akshare/day/qfq/SH600176.csv,ec1838a730c41c6fff3adaa3e5f7b7af869d3c25c2482f06482a1bb26e055ede,258563,2269,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600177,data/raw/akshare/day/qfq/SH600177.csv,4337bdef9037a77e73e68c6a86ee3e95949c9861980618d58d9fd2cd85fbb9bc,252386,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600178,data/raw/akshare/day/qfq/SH600178.csv,1120d1a6bfe137dc1e58d102f7828a5b7826bcc50f37a0c694b6b8cfdbb5783d,253474,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600179,data/raw/akshare/day/qfq/SH600179.csv,ab609cdb179a94f5001c3c6ebff30a953ed14ae659ef5444adf85c869debfb63,248027,2236,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600180,data/raw/akshare/day/qfq/SH600180.csv,591bf29745564a91de81bada15a60695ef90d67fcbc3fd6399d62f38095cfa81,251316,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600182,data/raw/akshare/day/qfq/SH600182.csv,31bfc1461fa754515ce8157819825c03b58e41768e27286b682e54b85b0909c7,249144,2211,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600183,data/raw/akshare/day/qfq/SH600183.csv,9087f5d564a8f7e9418e537e63a0fd8ef5447c084da20eece9b44bedea2edebd,261792,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600184,data/raw/akshare/day/qfq/SH600184.csv,0dca940cc1408c572c2e04d421982b936397e67f0529de5d4e959bf567b37ac6,258610,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600185,data/raw/akshare/day/qfq/SH600185.csv,660f1c6f5df9007e196d3d836668721b481d6b3aca5ff7f3a3307222ffeda434,251936,2266,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600186,data/raw/akshare/day/qfq/SH600186.csv,c213a81e4feea2049dca15a81ba9470c2c148d6af5b4ef5267ea6f3b3aa983f4,252108,2277,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600187,data/raw/akshare/day/qfq/SH600187.csv,928aa7fb8bc35aaf1917a372ad573de6ab95bb6046a4b555ea948f8454dfb644,242322,2189,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600188,data/raw/akshare/day/qfq/SH600188.csv,eb0a46d433caf280ba58c7652c3a00bb4ab389f038ccf2558ff366e86c019932,258647,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600189,data/raw/akshare/day/qfq/SH600189.csv,f3ea4964c0a02627511b3f16d36cf7676d1963ad74a864f2c3d1d103c3ce50ac,243771,2209,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-04,2026-05-29,False
SH600191,data/raw/akshare/day/qfq/SH600191.csv,0daa5d9616581210233d2e1410ae5972f87b4dd1a9c7e36c6ad7045dd5970a9e,251815,2278,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600192,data/raw/akshare/day/qfq/SH600192.csv,39e1b9a98ae3d78a9845be28cc17bbb5bc6b90a5b1d9292a887db11e96de0ab1,251345,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600193,data/raw/akshare/day/qfq/SH600193.csv,06b3a597023cd5ffe70ebcc07af91118512f4f148daea3eec4c05a29eaf775e1,240192,2195,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-04-27,False
SH600195,data/raw/akshare/day/qfq/SH600195.csv,b1e451521f7269d2b4199432c80da6acd0e1d3ac9ff6d95614004bd86f0df0d5,255844,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600196,data/raw/akshare/day/qfq/SH600196.csv,94bc4d02bdbf0062fdb8174181aab6ecb998ecb93d7e1e4fcdaef7ed072eea06,263996,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600197,data/raw/akshare/day/qfq/SH600197.csv,f8168b040d40fee6ed6892a0e54b47586705882f339ed104a6018bd1c6977f33,261328,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600198,data/raw/akshare/day/qfq/SH600198.csv,2e07b7fe940178971001166f4853ae61643a6fd966348a6fbd5ffd234729c5ab,253155,2263,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600199,data/raw/akshare/day/qfq/SH600199.csv,4de2dc11207cebe88b68dc6f5da9d7fa4352f42dd92ce22b0003dc3d97bac80b,256592,2275,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600201,data/raw/akshare/day/qfq/SH600201.csv,5a72941e603cebec1917a516276958c5dcdfc8a1a164a4043ab80edf1e9e30b3,259395,2279,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600202,data/raw/akshare/day/qfq/SH600202.csv,85c3fb3b0bd0ea13c994993dc0d53c6ff147afc8c51083f37e8e8db73d27c404,249864,2268,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-18,2026-05-29,False
SH600203,data/raw/akshare/day/qfq/SH600203.csv,76a884f7c4732daa979f645f12ae3787e9d0167887ee6143f3265331662ccc96,253941,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600206,data/raw/akshare/day/qfq/SH600206.csv,b204d659f44cb3735d5fb6b5811695ce765b57b694cd84e4758f3006f8def646,260454,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600207,data/raw/akshare/day/qfq/SH600207.csv,7dc74e1111bd51edb68b14f299a12b381fdc57bab9f465ee1f02ab7b8037928f,251555,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600208,data/raw/akshare/day/qfq/SH600208.csv,04fd2e51277f6506cc878e091ffe2f219f3fbdb87395be69c3e3e8a1f794d6b8,252688,2267,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600210,data/raw/akshare/day/qfq/SH600210.csv,fbbd68aff68be4228ce5a339a0cb9a69628c498802ede6caa260b9e3144e9494,252565,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600211,data/raw/akshare/day/qfq/SH600211.csv,ee9625ae61b978267a3aeb450e3ad529ec8c8f34b7d95a92e361271c394b7835,260056,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600212,data/raw/akshare/day/qfq/SH600212.csv,112bc13de6228699da6b557b5669409bd330b44c76eec03bb9b29e25e860f291,237713,2151,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-03-13,2026-05-29,False
SH600215,data/raw/akshare/day/qfq/SH600215.csv,15e0ad08e4af746c90ef63e4c83b0f2074937decf4c133aacc8a42c2eeb37076,248705,2258,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600216,data/raw/akshare/day/qfq/SH600216.csv,dbb418aee84f1a9fdf818b7056f20822db57e14593c0252ebd8688a811a8cace,260446,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600217,data/raw/akshare/day/qfq/SH600217.csv,5aaf3c6d6d61d01542e633a18d052c44e200322236cdacf69bb2de5607284aaa,237578,2152,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600218,data/raw/akshare/day/qfq/SH600218.csv,894059455d700bd19f206a2f35e83193ff94e48189a9d96ed3bc5d5d5f58723a,253702,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600219,data/raw/akshare/day/qfq/SH600219.csv,1acfc0896831746b7250004866ea9d6942a519fae9b07227e3e066bcad638677,254671,2275,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600221,data/raw/akshare/day/qfq/SH600221.csv,ee0a204d75235c8bcbd2efa071da87c9af1d932e33c760bd37480529f96282d0,240405,2150,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600222,data/raw/akshare/day/qfq/SH600222.csv,3c3ed66a8b9af6968dc72e466c636e61050dc12fae5d73e0554fdf60d5c3515c,250504,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600223,data/raw/akshare/day/qfq/SH600223.csv,e4f90054292341b4b705cdf39a2353b401e5df8358e22a85e776e2b9ecbf93e4,253937,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600226,data/raw/akshare/day/qfq/SH600226.csv,e0fb7412cae41a21783a6569b11471655f560cc7034d031f63b43ad44e262e35,222867,2012,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600227,data/raw/akshare/day/qfq/SH600227.csv,412d04ececd048b4a6b7b7ef9772d278886c30afe214e57ebb81483fee28ba08,241954,2193,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600228,data/raw/akshare/day/qfq/SH600228.csv,193f70ec9948fa56477a29d314c934a45c5bce17276dbfce0dcb4f3c6559a7d2,241621,2188,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600229,data/raw/akshare/day/qfq/SH600229.csv,86599bf8df7b0803fab30644db0f9ddb6e5ca01c1d6ccacf15b6d2bab644c931,249733,2278,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600230,data/raw/akshare/day/qfq/SH600230.csv,3067730de571b2312f3fd4385e3426d3a85c5bc527a917b46edce3feb63c3c03,258555,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600231,data/raw/akshare/day/qfq/SH600231.csv,5872296fd4add0e47528beb959a9970e682320fc57eeef5bdd0c8701dba158e3,251830,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600232,data/raw/akshare/day/qfq/SH600232.csv,6968092f64072952cd79f478e4da6a4bd0ac754239ca326eeb5420533d469f77,242286,2211,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600233,data/raw/akshare/day/qfq/SH600233.csv,290c6f2d65ce6e7cbce2fd350f137ffaa168cf368b11929b92657d9f4f359304,261189,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600234,data/raw/akshare/day/qfq/SH600234.csv,dee1c5ca8e31639d4d8e20a74c7b2fbd9d524992b148d9ab9c8dc6c099c3dc4d,248766,2273,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600235,data/raw/akshare/day/qfq/SH600235.csv,9c60734feefbabdf2890522611d1181353af975997c2efafc50f220f7390860a,250701,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600236,data/raw/akshare/day/qfq/SH600236.csv,51814ac88ecf097233fc25a26f83cf26e0056742543aa02cd5d28dc490f30019,251219,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600237,data/raw/akshare/day/qfq/SH600237.csv,bac0b53585ee2b7fb40f4b6b1197465f579d1a84a79eb060aba9f6d808c8d545,252642,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600238,data/raw/akshare/day/qfq/SH600238.csv,c814f0a2b1f19a1713863adb9d01bb64a61a37a863034d1ab6af6295ac833139,251829,2267,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600239,data/raw/akshare/day/qfq/SH600239.csv,892910bd0a1075c1d036531e677372155136125a45506a6ca2760f3a84e75d1e,227211,2056,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600241,data/raw/akshare/day/qfq/SH600241.csv,511a2f5b5c0bb9f86681eecb14aa0fd6a9bef5212d1987d61bf9e725f1a034f8,241642,2203,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600243,data/raw/akshare/day/qfq/SH600243.csv,3ade36ea29851721550df49f070469a9f8e39840f66e834bcefd17337fd14197,248274,2263,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600246,data/raw/akshare/day/qfq/SH600246.csv,10bf314c294d8ab068df4c5e65aa2fd36d17e8d90be95ab4fdb6a726c8b604ed,252651,2272,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600248,data/raw/akshare/day/qfq/SH600248.csv,ab1bd5e103d8cf27ea399a7afb27ae25a158c64a7daaf666940d6eb6bd13b4d2,236915,2147,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600249,data/raw/akshare/day/qfq/SH600249.csv,1a24da4433afc567eb79045be572ce0e61a8a07a7dcb8eb134d38be088fdb55b,249233,2279,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600250,data/raw/akshare/day/qfq/SH600250.csv,2f9258bd49c12a44569bda2aec7f412379fd4bd09f6efcce27111eb2f552c848,248298,2244,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600251,data/raw/akshare/day/qfq/SH600251.csv,b54c88c6c66454e9b755db295b153b484abf478f8550360848fe633d2b0d713d,252179,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600252,data/raw/akshare/day/qfq/SH600252.csv,db449f8c11f71a9499d5b3413ab1e56da8dfc08baca96047c183ee70e6b44d80,252649,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600255,data/raw/akshare/day/qfq/SH600255.csv,b386d5580855ab56e8b715aabd9d12d067759b166dbb52465d18376f5827f8f5,234649,2115,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600256,data/raw/akshare/day/qfq/SH600256.csv,4459c2e3b824fba2a575a2d7883681baeb9312c049353aec9fdf9958294fb0ad,253504,2268,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600257,data/raw/akshare/day/qfq/SH600257.csv,07a93c0326fc2663b0b8afb24e55d21ff3b3ea6f431e2a89f847f380c814b129,236258,2136,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600258,data/raw/akshare/day/qfq/SH600258.csv,28b47d351228bfd272eedfb2a9dab41f7c9065a951de663b0ec229aa77e4c780,261975,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600259,data/raw/akshare/day/qfq/SH600259.csv,5b3840dd9075f64af7b832497712f4e44add05a4292749059b8f3a2e30803aba,261550,2279,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600261,data/raw/akshare/day/qfq/SH600261.csv,a7d40c1d99dfd15c32bdbdac314663c54c14c391e113778eed2ad1d8b0af0bae,251059,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600262,data/raw/akshare/day/qfq/SH600262.csv,0abaec6b43bd58a7ec026811d9891a119aa95b75d3286257085ddee84b701646,257146,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600265,data/raw/akshare/day/qfq/SH600265.csv,5321f3335f54c9ec848d58ab7ffa48845840a657df2b0bcc0b6ee89e4b09437a,245314,2202,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600266,data/raw/akshare/day/qfq/SH600266.csv,dac1c14fa7256a7f3cbec2f3692c456b3f6bc76b12ee021d475ff81fec858647,252888,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600267,data/raw/akshare/day/qfq/SH600267.csv,ba92aa6f5a5645fceb58062d8e57d258095a25508c6b245ba6b99d5b1a972cbd,256855,2259,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600268,data/raw/akshare/day/qfq/SH600268.csv,44f2eab547787826b44c02ec222f87dca38ed931ae177d412a9ba8b3f94cd2a7,252762,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600269,data/raw/akshare/day/qfq/SH600269.csv,817a90f12d39e22a704081d7d6be2aa1b0012bd4c8b1592f449e842d49a43b9f,251556,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600271,data/raw/akshare/day/qfq/SH600271.csv,d82ef8c5885838efc85181e1b9f43f53408c5caa0bee058c3dadd4ada60291cb,259793,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
