replay_key,split_bucket,cost_bps,source_table,source_value_column,panel_groupby_columns,panel_value_column,source_value,panel_replay_value,abs_diff,tolerance,replay_status,blocking_reason
six_cell:non_late_rescue_context:defended_neutral:continue_return_sum,validation,50,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-0.3238675172610804,-0.32386751726108043,5.551115123125783e-17,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:policy_net_return_sum,validation,50,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-0.035,-0.035,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:incremental_return_sum,validation,50,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.2888675172610804,0.28886751726108045,5.551115123125783e-17,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:drawdown_avoided_abs_sum,validation,50,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.4539710383908302,0.4539710383908302,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:cell_step_n,validation,50,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,81.0,81.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:continue_return_sum,validation,50,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,10.795255278506298,10.795255278506298,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:policy_net_return_sum,validation,50,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,10.795255278506298,10.795255278506298,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:incremental_return_sum,validation,50,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:drawdown_avoided_abs_sum,validation,50,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:cell_step_n,validation,50,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,20.0,20.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:continue_return_sum,validation,50,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.9605546359356545,-1.9605546359356545,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:policy_net_return_sum,validation,50,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-1.9605546359356545,-1.9605546359356545,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:incremental_return_sum,validation,50,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:drawdown_avoided_abs_sum,validation,50,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:cell_step_n,validation,50,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,31.0,31.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:continue_return_sum,validation,50,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.236226150204689,-1.236226150204689,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:policy_net_return_sum,validation,50,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-1.236226150204689,-1.236226150204689,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:incremental_return_sum,validation,50,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:drawdown_avoided_abs_sum,validation,50,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_positive:cell_step_n,validation,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,22.0,22.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_positive:continue_return_sum,validation,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,5.069016879144438,5.069016879144438,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_positive:policy_net_return_sum,validation,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-0.22,-0.22000000000000006,5.551115123125783e-17,1e-09,pass,
six_cell:non_late_rescue_context:defended_positive:incremental_return_sum,validation,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,-5.289016879144437,-5.289016879144437,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_positive:drawdown_avoided_abs_sum,validation,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.8109079503205688,0.8109079503205688,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_negative:cell_step_n,validation,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,14.0,14.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_negative:continue_return_sum,validation,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.4999688893989789,-1.4999688893989789,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_negative:policy_net_return_sum,validation,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-0.1399999999999999,-0.13999999999999999,8.326672684688674e-17,1e-09,pass,
six_cell:non_late_rescue_context:defended_negative:incremental_return_sum,validation,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,1.3599688893989788,1.3599688893989788,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_negative:drawdown_avoided_abs_sum,validation,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,2.0300731478280403,2.0300731478280403,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:cell_step_n,validation,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,7.0,7.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:continue_return_sum,validation,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-0.3238675172610804,-0.32386751726108043,5.551115123125783e-17,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:policy_net_return_sum,validation,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-0.07,-0.07,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:incremental_return_sum,validation,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.2538675172610804,0.2538675172610804,0.0,1e-09,pass,
six_cell:non_late_rescue_context:defended_neutral:drawdown_avoided_abs_sum,validation,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.4539710383908302,0.4539710383908302,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:cell_step_n,validation,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,81.0,81.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:continue_return_sum,validation,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,10.795255278506298,10.795255278506298,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:policy_net_return_sum,validation,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,10.795255278506298,10.795255278506298,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:incremental_return_sum,validation,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_positive:drawdown_avoided_abs_sum,validation,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:cell_step_n,validation,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,20.0,20.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:continue_return_sum,validation,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.9605546359356545,-1.9605546359356545,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:policy_net_return_sum,validation,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-1.9605546359356545,-1.9605546359356545,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:incremental_return_sum,validation,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_negative:drawdown_avoided_abs_sum,validation,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:cell_step_n,validation,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,31.0,31.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:continue_return_sum,validation,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.236226150204689,-1.236226150204689,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:policy_net_return_sum,validation,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-1.236226150204689,-1.236226150204689,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:incremental_return_sum,validation,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_late_rescue_context:continued_neutral:drawdown_avoided_abs_sum,validation,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:cell_step_n,validation,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,69.0,69.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:continue_return_sum,validation,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,10.363049611136056,10.363049611136057,1.7763568394002505e-15,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:policy_net_return_sum,validation,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:incremental_return_sum,validation,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,-10.363049611136056,-10.363049611136057,1.7763568394002505e-15,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:drawdown_avoided_abs_sum,validation,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,2.1226353837080896,2.1226353837080896,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:cell_step_n,validation,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,77.0,77.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:continue_return_sum,validation,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-8.314180020792872,-8.314180020792872,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:policy_net_return_sum,validation,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:incremental_return_sum,validation,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,8.314180020792872,8.314180020792872,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:drawdown_avoided_abs_sum,validation,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,12.252170317758257,12.252170317758257,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:cell_step_n,validation,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,21.0,21.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:continue_return_sum,validation,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.0011838907105317,-1.0011838907105317,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:policy_net_return_sum,validation,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:incremental_return_sum,validation,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,1.0011838907105317,1.0011838907105317,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:drawdown_avoided_abs_sum,validation,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,1.3770129172486367,1.3770129172486367,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:cell_step_n,validation,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,211.0,211.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:continue_return_sum,validation,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,26.788075611817757,26.788075611817753,3.552713678800501e-15,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:policy_net_return_sum,validation,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,26.788075611817757,26.788075611817753,3.552713678800501e-15,1e-09,pass,
