vintage_id,signal_month,first_holding_month,final_holding_month,split,grouping,J,K,skip_mode,vintage_month_count,expected_vintage_month_count,loser_cumulative_return,winner_cumulative_return,contrarian_cumulative_spread,momentum_cumulative_spread,vintage_holding_status,block_reason
decile_J6_K18_no_skip_2019-12,2019-12,2020-01,2021-06,train,decile,6,18,no_skip,18,18,-0.025876720298735112,0.29172860512859544,-0.31760532542733055,0.31760532542733055,complete,
decile_J6_K18_no_skip_2020-01,2020-01,2020-02,2021-07,train,decile,6,18,no_skip,18,18,0.03493440325564734,0.3876485624145989,-0.35271415915895155,0.35271415915895155,complete,
decile_J6_K18_no_skip_2020-02,2020-02,2020-03,2021-08,train,decile,6,18,no_skip,18,18,0.33095385103438013,0.31785151318403226,0.013102337850347867,-0.013102337850347867,complete,
decile_J6_K18_no_skip_2020-03,2020-03,2020-04,2021-09,train,decile,6,18,no_skip,18,18,0.23815215035000725,0.2839205994122971,-0.04576844906228983,0.04576844906228983,complete,
decile_J6_K18_no_skip_2020-04,2020-04,2020-05,2021-10,train,decile,6,18,no_skip,18,18,0.20806768852798108,0.2947164433271121,-0.08664875479913103,0.08664875479913103,complete,
decile_J6_K18_no_skip_2020-05,2020-05,2020-06,2021-11,train,decile,6,18,no_skip,18,18,0.26317595263409044,0.45630861065580963,-0.1931326580217192,0.1931326580217192,complete,
decile_J6_K18_no_skip_2020-06,2020-06,2020-07,2021-12,train,decile,6,18,no_skip,18,18,0.25146360910290855,0.05313387887470533,0.19832973022820322,-0.19832973022820322,complete,
decile_J6_K18_no_skip_2020-07,2020-07,2020-08,2022-01,train,decile,6,18,no_skip,18,18,0.10081632336252366,-0.12272457434895145,0.22354089771147512,-0.22354089771147512,complete,
decile_J6_K18_no_skip_2020-08,2020-08,2020-09,2022-02,train,decile,6,18,no_skip,18,18,-0.04042909070219802,-0.03961993967350008,-0.0008091510286979409,0.0008091510286979409,complete,
decile_J6_K18_no_skip_2020-09,2020-09,2020-10,2022-03,train,decile,6,18,no_skip,18,18,-0.09148719376483716,0.32955333889986793,-0.4210405326647051,0.4210405326647051,complete,
decile_J6_K18_no_skip_2020-10,2020-10,2020-11,2022-04,train,decile,6,18,no_skip,18,18,-0.22243668817707563,0.2840173806595807,-0.5064540688366563,0.5064540688366563,complete,
decile_J6_K18_no_skip_2020-11,2020-11,2020-12,2022-05,train,decile,6,18,no_skip,18,18,-0.2981592193300082,0.34978020426503487,-0.6479394235950431,0.6479394235950431,complete,
decile_J6_K18_no_skip_2020-12,2020-12,2021-01,2022-06,train,decile,6,18,no_skip,18,18,-0.2589976357935241,0.29248081608168475,-0.5514784518752088,0.5514784518752088,complete,
decile_J6_K18_no_skip_2021-01,2021-01,2021-02,2022-07,train,decile,6,18,no_skip,18,18,-0.19283531585811464,0.005728031071337014,-0.19856334692945166,0.19856334692945166,complete,
decile_J6_K18_no_skip_2021-02,2021-02,2021-03,2022-08,train,decile,6,18,no_skip,18,18,-0.1655629860318859,-0.04173612664420556,-0.12382685938768034,0.12382685938768034,complete,
decile_J6_K18_no_skip_2021-03,2021-03,2021-04,2022-09,train,decile,6,18,no_skip,18,18,-0.2508438783855029,-0.032507242003183445,-0.21833663638231948,0.21833663638231948,complete,
decile_J6_K18_no_skip_2021-04,2021-04,2021-05,2022-10,train,decile,6,18,no_skip,18,18,-0.28124749962341544,-0.10546565124947072,-0.17578184837394473,0.17578184837394473,complete,
decile_J6_K18_no_skip_2021-05,2021-05,2021-06,2022-11,train,decile,6,18,no_skip,18,18,-0.20301483263662,-0.22697730315911557,0.02396247052249556,-0.02396247052249556,complete,
decile_J6_K18_no_skip_2021-06,2021-06,2021-07,2022-12,train,decile,6,18,no_skip,18,18,-0.23894595715655242,-0.16041598244184319,-0.07852997471470924,0.07852997471470924,complete,
decile_J6_K18_no_skip_2021-07,2021-07,2021-08,2023-01,train,decile,6,18,no_skip,18,18,0.014844261836885586,-0.18263222673090895,0.19747648856779454,-0.19747648856779454,complete,
decile_J6_K18_no_skip_2021-08,2021-08,2021-09,2023-02,train,decile,6,18,no_skip,18,18,-0.021618960952845434,-0.31809902401999535,0.2964800630671499,-0.2964800630671499,complete,
decile_J6_K18_no_skip_2021-09,2021-09,2021-10,2023-03,train,decile,6,18,no_skip,18,18,-0.1153948505114255,-0.2702671304912353,0.1548722799798098,-0.1548722799798098,complete,
decile_J6_K18_no_skip_2021-10,2021-10,2021-11,2023-04,train,decile,6,18,no_skip,18,18,-0.12264040843859203,-0.3809389984446727,0.2582985900060807,-0.2582985900060807,complete,
decile_J6_K18_no_skip_2021-11,2021-11,2021-12,2023-05,train,decile,6,18,no_skip,18,18,-0.19593918234622454,-0.32793321702869493,0.1319940346824704,-0.1319940346824704,complete,
decile_J6_K18_no_skip_2021-12,2021-12,2022-01,2023-06,validation,decile,6,18,no_skip,18,18,-0.20638610893240839,-0.2074047174354844,0.0010186085030760017,-0.0010186085030760017,complete,
decile_J6_K18_no_skip_2022-01,2022-01,2022-02,2023-07,validation,decile,6,18,no_skip,18,18,-0.10471044595203827,0.03504668422296042,-0.1397571301749987,0.1397571301749987,complete,
decile_J6_K18_no_skip_2022-02,2022-02,2022-03,2023-08,validation,decile,6,18,no_skip,18,18,-0.1805608771273295,-0.05296918050422239,-0.1275916966231071,0.1275916966231071,complete,
decile_J6_K18_no_skip_2022-03,2022-03,2022-04,2023-09,validation,decile,6,18,no_skip,18,18,0.01062541523593552,-0.12053266398118678,0.1311580792171223,-0.1311580792171223,complete,
decile_J6_K18_no_skip_2022-04,2022-04,2022-05,2023-10,validation,decile,6,18,no_skip,18,18,0.03452939382271425,-0.06712387080444826,0.10165326462716251,-0.10165326462716251,complete,
decile_J6_K18_no_skip_2022-05,2022-05,2022-06,2023-11,validation,decile,6,18,no_skip,18,18,-0.10220372058810145,-0.04462641824437785,-0.0575773023437236,0.0575773023437236,complete,
decile_J6_K18_no_skip_2022-06,2022-06,2022-07,2023-12,validation,decile,6,18,no_skip,18,18,-0.17211370241163726,-0.25478439234731587,0.08267068993567861,-0.08267068993567861,complete,
decile_J6_K18_no_skip_2022-07,2022-07,2022-08,2024-01,validation,decile,6,18,no_skip,18,18,-0.19812124452128288,-0.2987497337740105,0.1006284892527276,-0.1006284892527276,complete,
decile_J6_K18_no_skip_2022-08,2022-08,2022-09,2024-02,validation,decile,6,18,no_skip,18,18,-0.18342330692121078,-0.04007842562202235,-0.14334488129918843,0.14334488129918843,complete,
decile_J6_K18_no_skip_2022-09,2022-09,2022-10,2024-03,validation,decile,6,18,no_skip,18,18,0.036882840949496565,-0.12264833710425438,0.15953117805375094,-0.15953117805375094,complete,
decile_J6_K18_no_skip_2022-10,2022-10,2022-11,2024-04,validation,decile,6,18,no_skip,18,18,0.019030406460722515,-0.13738223655453718,0.1564126430152597,-0.1564126430152597,complete,
decile_J6_K18_no_skip_2022-11,2022-11,2022-12,2024-05,validation,decile,6,18,no_skip,18,18,-0.25779270818348854,-0.10718755571876137,-0.15060515246472717,0.15060515246472717,complete,
decile_J6_K18_no_skip_2022-12,2022-12,2023-01,2024-06,validation,decile,6,18,no_skip,18,18,-0.36593841947721484,0.0022351690354538434,-0.3681735885126687,0.3681735885126687,complete,
decile_J6_K18_no_skip_2023-01,2023-01,2023-02,2024-07,validation,decile,6,18,no_skip,18,18,-0.34730627631467226,-0.06578573546805733,-0.28152054084661493,0.28152054084661493,complete,
decile_J6_K18_no_skip_2023-02,2023-02,2023-03,2024-08,validation,decile,6,18,no_skip,18,18,-0.3313675844884799,-0.09018335054497917,-0.24118423394350075,0.24118423394350075,complete,
decile_J6_K18_no_skip_2023-03,2023-03,2023-04,2024-09,validation,decile,6,18,no_skip,18,18,0.0013113234281998398,-0.0732022878189823,0.07451361124718214,-0.07451361124718214,complete,
decile_J6_K18_no_skip_2023-04,2023-04,2023-05,2024-10,validation,decile,6,18,no_skip,18,18,-0.06992669021910514,0.04173922123353635,-0.11166591145264149,0.11166591145264149,complete,
decile_J6_K18_no_skip_2023-05,2023-05,2023-06,2024-11,validation,decile,6,18,no_skip,18,18,-0.10616747436444907,0.08861523985082131,-0.19478271421527038,0.19478271421527038,complete,
decile_J6_K18_no_skip_2023-06,2023-06,2023-07,2024-12,validation,decile,6,18,no_skip,18,18,-0.18050066359667727,0.02024259096465353,-0.2007432545613308,0.2007432545613308,complete,
decile_J6_K18_no_skip_2023-07,2023-07,2023-08,2025-01,validation,decile,6,18,no_skip,18,18,-0.33703775713122786,0.09354312778144891,-0.43058088491267676,0.43058088491267676,complete,
decile_J6_K18_no_skip_2023-08,2023-08,2023-09,2025-02,validation,decile,6,18,no_skip,18,18,-0.17316532701652454,0.2524584035553634,-0.42562373057188796,0.42562373057188796,complete,
decile_J6_K18_no_skip_2023-09,2023-09,2023-10,2025-03,validation,decile,6,18,no_skip,18,18,-0.14506080131671917,0.33725384679339454,-0.4823146481101137,0.4823146481101137,complete,
decile_J6_K18_no_skip_2023-10,2023-10,2023-11,2025-04,validation,decile,6,18,no_skip,18,18,-0.1029989921110438,0.10237424069041201,-0.2053732328014558,0.2053732328014558,complete,
decile_J6_K18_no_skip_2023-11,2023-11,2023-12,2025-05,validation,decile,6,18,no_skip,18,18,-0.019985710548698243,0.043754308348234794,-0.06374001889693304,0.06374001889693304,complete,
decile_J6_K18_no_skip_2023-12,2023-12,2024-01,2025-06,robustness,decile,6,18,no_skip,18,18,-0.0022073864259710696,0.0805021933124761,-0.08270957973844717,0.08270957973844717,complete,
decile_J6_K18_no_skip_2024-01,2024-01,2024-02,2025-07,robustness,decile,6,18,no_skip,18,18,0.21374270284198138,0.11455486443983975,0.09918783840214163,-0.09918783840214163,complete,
decile_J6_K18_no_skip_2024-02,2024-02,2024-03,2025-08,robustness,decile,6,18,no_skip,18,18,0.08169883012554591,0.12868249050503988,-0.046983660379493974,0.046983660379493974,complete,
decile_J6_K18_no_skip_2024-03,2024-03,2024-04,2025-09,robustness,decile,6,18,no_skip,18,18,0.30573894663651235,0.23897377831340583,0.06676516832310653,-0.06676516832310653,complete,
decile_J6_K18_no_skip_2024-04,2024-04,2024-05,2025-10,robustness,decile,6,18,no_skip,18,18,0.3717661352827075,0.293799432705373,0.07796670257733451,-0.07796670257733451,complete,
decile_J6_K18_no_skip_2024-05,2024-05,2024-06,2025-11,robustness,decile,6,18,no_skip,18,18,0.28169179007157097,0.3570574040818242,-0.07536561401025321,0.07536561401025321,complete,
decile_J6_K18_no_skip_2024-06,2024-06,2024-07,2025-12,robustness,decile,6,18,no_skip,18,18,0.4535900386679479,0.39645678878391366,0.05713324988403423,-0.05713324988403423,complete,
decile_J6_K18_no_skip_2024-07,2024-07,2024-08,2026-01,robustness,decile,6,18,no_skip,18,18,0.3545471028543936,0.9623704406935016,-0.607823337839108,0.607823337839108,complete,
decile_J6_K18_no_skip_2024-08,2024-08,2024-09,2026-02,robustness,decile,6,18,no_skip,18,18,0.4533944091786031,0.7619202606994502,-0.3085258515208471,0.3085258515208471,complete,
decile_J6_K18_no_skip_2024-09,2024-09,2024-10,2026-03,robustness,decile,6,18,no_skip,18,18,0.02011331604884692,0.27057864968017364,-0.2504653336313267,0.2504653336313267,complete,
decile_J6_K18_no_skip_2024-10,2024-10,2024-11,2026-04,robustness,decile,6,18,no_skip,18,18,0.3055414727885124,0.11990582985992093,0.18563564292859147,-0.18563564292859147,complete,
decile_J6_K1_no_skip_2018-06,2018-06,2018-07,2018-07,train,decile,6,1,no_skip,1,1,0.040306690537768475,-0.00507583609644735,0.045382526634215825,-0.045382526634215825,complete,
decile_J6_K1_no_skip_2018-07,2018-07,2018-08,2018-08,train,decile,6,1,no_skip,1,1,-0.021016381038058918,-0.05401043827636842,0.032994057238309504,-0.032994057238309504,complete,
decile_J6_K1_no_skip_2018-08,2018-08,2018-09,2018-09,train,decile,6,1,no_skip,1,1,0.019179063322388945,0.03476262853928902,-0.015583565216900075,0.015583565216900075,complete,
decile_J6_K1_no_skip_2018-09,2018-09,2018-10,2018-10,train,decile,6,1,no_skip,1,1,-0.1213354596417966,-0.11962671690441395,-0.0017087427373826403,0.0017087427373826403,complete,
decile_J6_K1_no_skip_2019-01,2019-01,2019-02,2019-02,train,decile,6,1,no_skip,1,1,0.25793349133030574,0.18812523640155954,0.0698082549287462,-0.0698082549287462,complete,
decile_J6_K1_no_skip_2019-02,2019-02,2019-03,2019-03,train,decile,6,1,no_skip,1,1,0.05395976293391169,0.09948433485168096,-0.04552457191776926,0.04552457191776926,complete,
decile_J6_K1_no_skip_2019-03,2019-03,2019-04,2019-04,train,decile,6,1,no_skip,1,1,-0.01065125386746446,0.008153137801324428,-0.01880439166878889,0.01880439166878889,complete,
decile_J6_K1_no_skip_2019-04,2019-04,2019-05,2019-05,train,decile,6,1,no_skip,1,1,-0.07066566052714018,-0.03275933284833299,-0.037906327678807195,0.037906327678807195,complete,
decile_J6_K1_no_skip_2019-05,2019-05,2019-06,2019-06,train,decile,6,1,no_skip,1,1,0.04348456836397596,0.023219263686811376,0.020265304677164586,-0.020265304677164586,complete,
decile_J6_K1_no_skip_2019-06,2019-06,2019-07,2019-07,train,decile,6,1,no_skip,1,1,0.007994558768485094,-0.004426429658209163,0.012420988426694257,-0.012420988426694257,complete,
decile_J6_K1_no_skip_2019-07,2019-07,2019-08,2019-08,train,decile,6,1,no_skip,1,1,-0.050115961725189284,0.06436286641602207,-0.11447882814121135,0.11447882814121135,complete,
decile_J6_K1_no_skip_2019-08,2019-08,2019-09,2019-09,train,decile,6,1,no_skip,1,1,0.02241201909439461,-0.023255458570846654,0.04566747766524126,-0.04566747766524126,complete,
decile_J6_K1_no_skip_2019-09,2019-09,2019-10,2019-10,train,decile,6,1,no_skip,1,1,-0.008812584454951367,0.04568781260142396,-0.05450039705637533,0.05450039705637533,complete,
decile_J6_K1_no_skip_2019-10,2019-10,2019-11,2019-11,train,decile,6,1,no_skip,1,1,-0.015444176780408214,0.023420867802344647,-0.03886504458275286,0.03886504458275286,complete,
decile_J6_K1_no_skip_2019-11,2019-11,2019-12,2019-12,train,decile,6,1,no_skip,1,1,0.06600166217529302,0.04212573426220256,0.023875927913090456,-0.023875927913090456,complete,
decile_J6_K1_no_skip_2019-12,2019-12,2020-01,2020-01,train,decile,6,1,no_skip,1,1,-0.03973400486291778,0.15559778657766477,-0.19533179144058255,0.19533179144058255,complete,
decile_J6_K1_no_skip_2020-01,2020-01,2020-02,2020-02,train,decile,6,1,no_skip,1,1,-0.04522484058708398,0.04098648031621521,-0.0862113209032992,0.0862113209032992,complete,
decile_J6_K1_no_skip_2020-02,2020-02,2020-03,2020-03,train,decile,6,1,no_skip,1,1,-0.02728306192214225,-0.17053926744808368,0.14325620552594143,-0.14325620552594143,complete,
decile_J6_K1_no_skip_2020-03,2020-03,2020-04,2020-04,train,decile,6,1,no_skip,1,1,0.07278428614448895,0.0972907205932354,-0.02450643444874645,0.02450643444874645,complete,
decile_J6_K1_no_skip_2020-04,2020-04,2020-05,2020-05,train,decile,6,1,no_skip,1,1,-0.02813190515712305,-0.0036170332852861753,-0.024514871871836874,0.024514871871836874,complete,
decile_J6_K1_no_skip_2020-05,2020-05,2020-06,2020-06,train,decile,6,1,no_skip,1,1,0.04377042908296924,0.14806421429877803,-0.10429378521580879,0.10429378521580879,complete,
decile_J6_K1_no_skip_2020-06,2020-06,2020-07,2020-07,train,decile,6,1,no_skip,1,1,0.10446805570058837,0.11184596883860198,-0.007377913138013614,0.007377913138013614,complete,
decile_J6_K1_no_skip_2020-07,2020-07,2020-08,2020-08,train,decile,6,1,no_skip,1,1,0.03277129649993715,-0.00807365009339045,0.0408449465933276,-0.0408449465933276,complete,
decile_J6_K1_no_skip_2020-08,2020-08,2020-09,2020-09,train,decile,6,1,no_skip,1,1,-0.07083564294891942,-0.09301656966399252,0.0221809267150731,-0.0221809267150731,complete,
decile_J6_K1_no_skip_2020-09,2020-09,2020-10,2020-10,train,decile,6,1,no_skip,1,1,0.004987021749697895,0.059787721626269885,-0.05480069987657199,0.05480069987657199,complete,
decile_J6_K1_no_skip_2020-10,2020-10,2020-11,2020-11,train,decile,6,1,no_skip,1,1,0.028193478397432914,0.000995238491275252,0.027198239906157662,-0.027198239906157662,complete,
decile_J6_K1_no_skip_2020-11,2020-11,2020-12,2020-12,train,decile,6,1,no_skip,1,1,-0.030728156522811356,0.16269725426649306,-0.19342541078930442,0.19342541078930442,complete,
decile_J6_K1_no_skip_2020-12,2020-12,2021-01,2021-01,train,decile,6,1,no_skip,1,1,-0.03930709984823566,0.06097187729052034,-0.100278977138756,0.100278977138756,complete,
decile_J6_K1_no_skip_2021-01,2021-01,2021-02,2021-02,train,decile,6,1,no_skip,1,1,-0.01292818062401102,-0.11033343689847763,0.09740525627446661,-0.09740525627446661,complete,
decile_J6_K1_no_skip_2021-02,2021-02,2021-03,2021-03,train,decile,6,1,no_skip,1,1,-0.06818295039732536,-0.11593917950095256,0.0477562291036272,-0.0477562291036272,complete,
decile_J6_K1_no_skip_2021-03,2021-03,2021-04,2021-04,train,decile,6,1,no_skip,1,1,-0.005678745020010867,0.08805018793470465,-0.09372893295471552,0.09372893295471552,complete,
decile_J6_K1_no_skip_2021-04,2021-04,2021-05,2021-05,train,decile,6,1,no_skip,1,1,0.0459576916733746,0.08384550854066686,-0.03788781686729226,0.03788781686729226,complete,
decile_J6_K1_no_skip_2021-05,2021-05,2021-06,2021-06,train,decile,6,1,no_skip,1,1,-0.016147406809456255,0.04623536552764462,-0.06238277233710088,0.06238277233710088,complete,
decile_J6_K1_no_skip_2021-06,2021-06,2021-07,2021-07,train,decile,6,1,no_skip,1,1,-0.13768314040325935,0.026370467232077477,-0.16405360763533683,0.16405360763533683,complete,
decile_J6_K1_no_skip_2021-07,2021-07,2021-08,2021-08,train,decile,6,1,no_skip,1,1,0.010044542763138598,0.12920016591701078,-0.11915562315387218,0.11915562315387218,complete,
decile_J6_K1_no_skip_2021-08,2021-08,2021-09,2021-09,train,decile,6,1,no_skip,1,1,0.060026684022369325,-0.0887097532891582,0.14873643731152753,-0.14873643731152753,complete,
decile_J6_K1_no_skip_2021-09,2021-09,2021-10,2021-10,train,decile,6,1,no_skip,1,1,-0.02440713885625001,0.005330689076674888,-0.0297378279329249,0.0297378279329249,complete,
decile_J6_K1_no_skip_2021-10,2021-10,2021-11,2021-11,train,decile,6,1,no_skip,1,1,-0.04015778937517722,-0.10216415058982786,0.06200636121465064,-0.06200636121465064,complete,
decile_J6_K1_no_skip_2021-11,2021-11,2021-12,2021-12,train,decile,6,1,no_skip,1,1,0.04248800892799509,-0.06487010217953715,0.10735811110753224,-0.10735811110753224,complete,
decile_J6_K1_no_skip_2021-12,2021-12,2022-01,2022-01,validation,decile,6,1,no_skip,1,1,-0.12133234696249307,-0.14081054338565246,0.0194781964231594,-0.0194781964231594,complete,
decile_J6_K1_no_skip_2022-01,2022-01,2022-02,2022-02,validation,decile,6,1,no_skip,1,1,0.07649448342974408,0.032169141629073694,0.04432534180067038,-0.04432534180067038,complete,
decile_J6_K1_no_skip_2022-02,2022-02,2022-03,2022-03,validation,decile,6,1,no_skip,1,1,-0.11162573501929707,-0.08399669621656813,-0.027629038802728934,0.027629038802728934,complete,
decile_J6_K1_no_skip_2022-03,2022-03,2022-04,2022-04,validation,decile,6,1,no_skip,1,1,-0.07213782210962982,-0.06268008231038569,-0.009457739799244136,0.009457739799244136,complete,
decile_J6_K1_no_skip_2022-04,2022-04,2022-05,2022-05,validation,decile,6,1,no_skip,1,1,0.12992633435753143,-0.0063267742938157845,0.1362531086513472,-0.1362531086513472,complete,
decile_J6_K1_no_skip_2022-05,2022-05,2022-06,2022-06,validation,decile,6,1,no_skip,1,1,0.18411567029866283,0.029881044259350897,0.15423462603931193,-0.15423462603931193,complete,
decile_J6_K1_no_skip_2022-06,2022-06,2022-07,2022-07,validation,decile,6,1,no_skip,1,1,-0.05347395022901924,-0.022616333286694545,-0.030857616942324695,0.030857616942324695,complete,
decile_J6_K1_no_skip_2022-07,2022-07,2022-08,2022-08,validation,decile,6,1,no_skip,1,1,-0.008668100201624784,-0.02495763845796317,0.016289538256338387,-0.016289538256338387,complete,
