split,portfolio_id,portfolio_weighting_id,daily_active_cap,policy_id,trading_day_count,active_day_count,active_day_share,daily_return_mean,daily_return_median,daily_return_p10,daily_return_p25,daily_return_p75,daily_return_p90,period_compounded_return,annualized_return,annualized_vol,sharpe_like,max_drawdown,worst_20d_return,best_20d_return,active_count_mean,active_count_p50,active_count_p90,active_count_p95,active_count_p99,turnover_event_count,avg_holding_days,portfolio_denominator_status,monthly_count,monthly_return_mean,monthly_return_median,monthly_return_p10,monthly_return_min,positive_month_rate,worst_month,worst_month_return,baseline_A_period_compounded_return,baseline_A_daily_return_mean,baseline_A_monthly_return_p10,baseline_A_max_drawdown,baseline_A_worst_20d_return,baseline_A_active_count_p95,portfolio_period_return_delta_vs_baseline_A,portfolio_daily_mean_delta_vs_baseline_A,portfolio_monthly_p10_delta_vs_baseline_A,portfolio_max_drawdown_delta_vs_baseline_A,portfolio_worst_20d_delta_vs_baseline_A,active_count_p95_delta_vs_baseline_A
validation,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_20d__fixed_stop__stop_loss_pct_m0p05,484,484,1.0,-0.0008474981546001621,-0.001144826618289606,-0.014076631552778667,-0.0070169614702994335,0.0054113141166020244,0.012861519554546398,-0.3560690328562528,-0.2048115661134493,0.17603515295542954,-1.213220946916862,0.34362034691393384,-0.11860651975598702,0.11878558647360937,19.857438016528924,20.0,20.0,20.0,20.0,4207,15.195388637984312,sufficient,24,-0.01606233212558529,-0.03722871294764207,-0.09742690884445557,-0.11822109015678983,0.3333333333333333,2022-01,-0.11822109015678983,-0.3183320464808701,-0.0007340307449874441,-0.08490669186012759,0.3848954704355534,-0.12535175022913347,20.0,-0.0377369863753827,-0.000113467409612718,-0.012520216984327981,-0.04127512352161955,0.006745230473146457,0.0
robustness,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_20d__fixed_stop__stop_loss_pct_m0p05,485,458,0.9443298969072165,0.00023690312592026264,0.0,-0.011557860554349125,-0.005173411977989287,0.004585658231996201,0.011503294815027416,0.08842070881660824,0.04500690505840632,0.17715892973561562,0.33698322642273404,0.18371845838288203,-0.09533088142525348,0.21797779372630433,19.903930131004365,20.0,20.0,20.0,20.0,3977,16.44380186069902,sufficient,24,0.005354668461345659,-0.003972047630253772,-0.06349672522906936,-0.08262546445803809,0.375,2024-11,-0.08262546445803809,0.07682001888555368,0.00021399486836785975,-0.046657714979671826,0.20650405629487356,-0.10163578281034624,20.0,0.011600689931054564,2.2908257552402885e-05,-0.01683901024939754,-0.02278559791199153,0.006304901385092765,0.0
train,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_20d__fixed_stop__stop_loss_pct_m0p05,1097,1036,0.9443938012762079,0.00016173938424078412,0.0,-0.013579447109891054,-0.0060973144303959675,0.006303189255356029,0.01361445812030133,0.10421515531808168,0.023034277517122614,0.189496610169468,0.21508735587526961,0.31412639514044294,-0.13706557740402303,0.19848177952123702,38.94401544401544,40.0,40.0,40.0,40.0,7164,15.14503070910106,sufficient,54,0.002870327342214719,0.001728389550692211,-0.051992231915898135,-0.10734128887279626,0.5370370370370371,2018-10,-0.10734128887279626,0.2096513540738576,0.0002670699960698813,-0.07578520307298116,0.39632816881026944,-0.17038777651788428,40.0,-0.10543619875577592,-0.00010533061182909717,0.023792971157083023,-0.0822017736698265,0.03332219911386125,0.0
validation,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_20d__fixed_stop__stop_loss_pct_m0p05,484,484,1.0,-0.0007098128500268026,-0.0013160290894730618,-0.012547932003382143,-0.006014961641197988,0.005497180147917721,0.011789066657368324,-0.30928944195376984,-0.17523975556679072,0.1654518190996728,-1.0811173861980705,0.2974174558539695,-0.11386589367823463,0.11155052901082119,39.21694214876033,40.0,40.0,40.0,40.0,4207,15.195388637984312,sufficient,24,-0.013679183101574713,-0.023612086380624953,-0.0850306163270314,-0.10768626437290663,0.2916666666666667,2022-01,-0.10768626437290663,-0.256446386629434,-0.0005589017081708656,-0.07386464091063955,0.3264999950255084,-0.12719683710497454,40.0,-0.052843055324335864,-0.00015091114185593704,-0.01116597541639186,-0.029082539171538913,0.013330943426739905,0.0
robustness,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_20d__fixed_stop__stop_loss_pct_m0p05,485,458,0.9443298969072165,0.0003248227832879588,0.0,-0.009749532353744332,-0.005135783623451834,0.004849932597185863,0.011293737902006523,0.13982855250988657,0.07036800173624269,0.1664344532072176,0.4918172878944267,0.1758666552210416,-0.08561638795965631,0.19804887560114603,39.58951965065502,40.0,40.0,40.0,40.0,3977,16.44380186069902,sufficient,24,0.006750063344871882,-0.002352436309114303,-0.05273803704738035,-0.068508829110978,0.4166666666666667,2024-11,-0.068508829110978,0.16658369250066785,0.00037564410115579116,-0.03252145690740838,0.17716510903995086,-0.10430534471132169,40.0,-0.026755139990781274,-5.0821317867832364e-05,-0.02021658013997197,-0.001298453818909251,0.018688956751665375,0.0
train,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_20d__fixed_stop__stop_loss_pct_m0p05,1097,1036,0.9443938012762079,0.0001761396487269472,0.0,-0.012936219800495988,-0.0059939376958335275,0.006436026137863457,0.013611138711985033,0.12505727625718044,0.027438189272122937,0.1859158640358446,0.23874881097092845,0.303750987258409,-0.13731115825818585,0.19975707261583708,56.5945945945946,60.0,60.0,60.0,60.0,7164,15.14503070910106,sufficient,54,0.0031966147585970254,0.0016676199558200988,-0.0459426179108046,-0.11006898030199941,0.5370370370370371,2018-10,-0.11006898030199941,0.3954239338961083,0.00039468799989268965,-0.06315770068446669,0.36306119177671425,-0.17232446678580038,60.0,-0.27036665763892787,-0.00021854835116574245,0.017215082773662085,-0.059310204518305265,0.03501330852761453,0.0
validation,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_20d__fixed_stop__stop_loss_pct_m0p05,484,484,1.0,-0.0006099680979035361,-0.0011545319295656348,-0.012129624736643202,-0.005853367710491945,0.004922701878427759,0.012689287396310917,-0.27434319218446335,-0.15377045520769717,0.1622947710284114,-0.9471159156740929,0.2618705472606907,-0.11114884329030439,0.12374308054013472,57.51239669421488,60.0,60.0,60.0,60.0,4207,15.195388637984312,sufficient,24,-0.011842614029830884,-0.02459093207601376,-0.08306502478817028,-0.10649485504669043,0.2916666666666667,2022-01,-0.10649485504669043,-0.21393651673088665,-0.0004451616913301467,-0.06862031154685704,0.287916767928462,-0.1298504848053248,60.0,-0.0604066754535767,-0.0001648064065733894,-0.014444713241313245,-0.02604622066777129,0.018701641515020406,0.0
robustness,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_20d__fixed_stop__stop_loss_pct_m0p05,485,458,0.9443298969072165,0.0004747224994266321,0.0,-0.0092930611965488,-0.0047588485996439426,0.004878527829942836,0.011027986572821015,0.2276757937823639,0.11246609767729399,0.16141817355998556,0.7411189658335148,0.13736004453292094,-0.08341726765259161,0.20658263529734544,59.04148471615721,60.0,60.0,60.0,60.0,3977,16.44380186069902,sufficient,24,0.009641917794467547,0.0057824643839595735,-0.0443792934988233,-0.06156472464820084,0.5416666666666666,2024-08,-0.06156472464820084,0.10244863119496483,0.0002567488403066222,-0.03082635221073691,0.18694542331966635,-0.10790707375186104,60.0,0.12522716258739908,0.00021797365912000992,-0.013552941288086394,-0.049585378786745404,0.02448980609926943,0.0
train,active_equal_weight_uncapped,active_equal_weight,none,hold_20d__fixed_stop__stop_loss_pct_m0p08,1097,1036,0.9443938012762079,0.00019812536439619635,0.0,-0.012030653825294666,-0.005732194278458232,0.0061962425792021015,0.013199327811846002,0.1583597647911532,0.034346276236568274,0.17947479154657597,0.2781872116836232,0.31638467465717135,-0.1593343225275622,0.20819516640526348,129.01833976833976,128.0,198.5,219.25,238.6500000000001,7138,17.72555337629588,sufficient,54,0.003678183432753779,0.0,-0.0402698212995018,-0.10875074985773248,0.48148148148148145,2018-06,-0.10875074985773248,0.3506326691293624,0.0003639185930330989,-0.055425251840309976,0.3666558130828038,-0.1739491693500349,222.0,-0.1922729043382092,-0.00016579322863690253,0.015155430540808174,-0.05027113842563247,0.014614846822472716,-2.75
validation,active_equal_weight_uncapped,active_equal_weight,none,hold_20d__fixed_stop__stop_loss_pct_m0p08,484,484,1.0,-0.0006851822605505285,-0.0008729431324762571,-0.012072722396213998,-0.005959373502587642,0.005045052135750158,0.010930619387383772,-0.29932431874538834,-0.1690656251621696,0.15771284945677552,-1.0948120603581881,0.2695737482663977,-0.10474046290766059,0.1141462729457352,162.4400826446281,164.0,249.0,270.0,298.51000000000005,4198,17.728203906622202,sufficient,24,-0.013455342542816088,-0.022144845278737946,-0.06546872410421005,-0.12056641916660804,0.2916666666666667,2022-01,-0.12056641916660804,-0.2802917165059243,-0.0006293536853037988,-0.06807106398160681,0.3018247277921511,-0.13328704084525933,250.24999999999983,-0.019032602239464014,-5.582857524672976e-05,0.0026023398773967615,-0.0322509795257534,0.02854657793759874,19.75000000000017
robustness,active_equal_weight_uncapped,active_equal_weight,none,hold_20d__fixed_stop__stop_loss_pct_m0p08,485,458,0.9443298969072165,0.0004413835151137554,0.0,-0.00887202837662865,-0.004058567902471217,0.004836550166553647,0.009743326256398453,0.20905743396350762,0.10366788573947905,0.15858993183473494,0.701360070729942,0.13755225920058578,-0.06579877889999208,0.21359452452625338,171.15065502183407,172.5,247.0,262.15,310.44000000000005,3977,18.710082977118432,sufficient,24,0.008896855303738732,0.006369504879613297,-0.038248971062487556,-0.05293493954966921,0.625,2024-08,-0.05293493954966921,0.0742357155508695,0.00020204765308602803,-0.041841413864248826,0.17013524822129644,-0.09359500924705721,220.5999999999999,0.13482171841263813,0.00023933586202772738,0.0035924428017612697,-0.03258298902071066,0.027796230347065132,41.55000000000007
train,active_equal_weight_cap20,active_equal_weight,cap20,hold_20d__fixed_stop__stop_loss_pct_m0p08,1097,1036,0.9443938012762079,0.00015408659117769605,0.0,-0.01444631301017883,-0.006353045981880927,0.006918634403015689,0.015080913072944686,0.09158912161102228,0.02033517946126384,0.19319523502059893,0.20098746727702302,0.32289308207552836,-0.15654010790394257,0.17819605093427549,19.97876447876448,20.0,20.0,20.0,20.0,7138,17.72555337629588,sufficient,54,0.0027409043895603065,0.004017305850278263,-0.050232435852654765,-0.10527704296942397,0.5555555555555556,2018-06,-0.10527704296942397,0.12300080279474801,0.00020547744544377846,-0.07504945739158933,0.36794277161713307,-0.17300212033852513,20.0,-0.031411681183725726,-5.1390854266082414e-05,0.024817021538934565,-0.04504968954160471,0.016462012434582562,0.0
validation,active_equal_weight_cap20,active_equal_weight,cap20,hold_20d__fixed_stop__stop_loss_pct_m0p08,484,484,1.0,-0.00043782828508484296,-0.0007612344956188304,-0.013029265596970332,-0.006536126161244996,0.0058113832452989225,0.012399476984929953,-0.21282572269256317,-0.11714749935238222,0.16858409355780735,-0.6544670111688053,0.20389383004098183,-0.1074863674532821,0.12093947961957952,19.863636363636363,20.0,20.0,20.0,20.0,4198,17.728203906622202,sufficient,24,-0.008187187580135901,-0.022197297828524865,-0.06942046062306552,-0.13060475496728507,0.375,2022-01,-0.13060475496728507,-0.32049644642796105,-0.0007370917883218336,-0.08707055952185526,0.3496689422423537,-0.13771228416981796,20.0,0.10767072373539788,0.0002992635032369907,0.01765009889878974,-0.14577511220137185,0.03022591671653585,0.0
robustness,active_equal_weight_cap20,active_equal_weight,cap20,hold_20d__fixed_stop__stop_loss_pct_m0p08,485,458,0.9443298969072165,0.00019359425890987775,0.0,-0.010040728578290407,-0.004692178192295891,0.004460429595838872,0.01100644997049464,0.06909338420614342,0.03532373079653617,0.16769566703941388,0.2909183886893331,0.17596903062489966,-0.08635427113379557,0.18524695496718113,19.921397379912662,20.0,20.0,20.0,20.0,3977,18.710082977118432,sufficient,24,0.004127714777404178,-0.0014055279805858523,-0.053649895236252694,-0.06613349076612773,0.4583333333333333,2025-04,-0.06613349076612773,0.09056102988901205,0.00024285568129907872,-0.04493369716664111,0.19452675111462003,-0.11066379051813113,20.0,-0.02146764568286863,-4.926142238920097e-05,-0.008716198069611582,-0.018557720489720375,0.024309519384335565,0.0
train,active_equal_weight_cap40,active_equal_weight,cap40,hold_20d__fixed_stop__stop_loss_pct_m0p08,1097,1036,0.9443938012762079,0.0002380832052575641,0.0,-0.012755950835582192,-0.005954025886540674,0.006389451841412298,0.013805087492571757,0.20340333481503303,0.04345050874316092,0.18664952915920294,0.3214418380543123,0.32297259346778995,-0.1573764514215109,0.19523501705704738,39.46621621621622,40.0,40.0,40.0,40.0,7138,17.72555337629588,sufficient,54,0.00446214852149696,0.00029566974565409243,-0.04724209192355805,-0.11443119275504565,0.5,2018-06,-0.11443119275504565,0.13198724328008282,0.0002089027563214161,-0.07208090739599286,0.39339674137831115,-0.16778355146146184,40.0,0.07141609153495021,2.918044893614801e-05,0.024838815472434814,-0.0704241479105212,0.010407100039950934,0.0
validation,active_equal_weight_cap40,active_equal_weight,cap40,hold_20d__fixed_stop__stop_loss_pct_m0p08,484,484,1.0,-0.0006948922082588813,-0.0007458867000262666,-0.012509925225013112,-0.006602928036968145,0.0051513774948051625,0.01225302224237266,-0.30378966552340014,-0.17182699752546937,0.1631845515233892,-1.0730969006961373,0.2742286929105643,-0.10935982576789238,0.11489757223749586,39.425619834710744,40.0,40.0,40.0,40.0,4198,17.728203906622202,sufficient,24,-0.013473929705544988,-0.023504704319869785,-0.07390060156693236,-0.12020318641486893,0.3333333333333333,2022-01,-0.12020318641486893,-0.31564071188647735,-0.0007292288858823699,-0.07371361997616681,0.34897244884870393,-0.13946377634411056,40.0,0.011851046363077211,3.4336677623488616e-05,-0.00018698159076555032,-0.07474375593813964,0.030103950576218175,0.0
robustness,active_equal_weight_cap40,active_equal_weight,cap40,hold_20d__fixed_stop__stop_loss_pct_m0p08,485,458,0.9443298969072165,0.0003990411661983292,0.0,-0.009486469515753167,-0.004572897439142645,0.004644468286560532,0.010390442902498468,0.18373203917445768,0.09159506024594166,0.16057550611112334,0.6262373154993476,0.17497944495413564,-0.07753843298896212,0.19156003439124736,39.633187772925766,40.0,40.0,40.0,40.0,3977,18.710082977118432,sufficient,24,0.008175979100246164,0.0008917350818401504,-0.04285938132011217,-0.057254160678864574,0.5416666666666666,2025-04,-0.057254160678864574,0.18459325729085307,0.000408506188480781,-0.033498560275664876,0.16941125912104882,-0.10753886823280812,40.0,-0.0008612181163953903,-9.465022282451822e-06,-0.009360821044447291,0.005568185833086825,0.03000043524384599,0.0
train,active_equal_weight_cap60,active_equal_weight,cap60,hold_20d__fixed_stop__stop_loss_pct_m0p08,1097,1036,0.9443938012762079,0.00022369060748979728,0.0,-0.012363675998973811,-0.005976285963424109,0.0061885555365749105,0.014235901428862087,0.18681918300146716,0.04012953352591553,0.18422841238756502,0.3059790417606278,0.32468412407531533,-0.1586525185574862,0.20894067391693683,58.00096525096525,60.0,60.0,60.0,60.0,7138,17.72555337629588,sufficient,54,0.0042058477662748435,0.0,-0.044478268888963154,-0.11197421042639788,0.48148148148148145,2018-06,-0.11197421042639788,0.2669806126785472,0.0003090908570905875,-0.06801751468497691,0.3680732392459244,-0.17869927759605908,60.0,-0.08016142967708006,-8.540024960079022e-05,0.023539245796013755,-0.04338911517060906,0.020046759038572892,0.0
validation,active_equal_weight_cap60,active_equal_weight,cap60,hold_20d__fixed_stop__stop_loss_pct_m0p08,484,484,1.0,-0.0005793853887839797,-0.0009839171341633332,-0.01196244720512054,-0.0060105623005035904,0.00524558721116604,0.012223578796826205,-0.2630505630831579,-0.1469392601720092,0.16024470996833212,-0.9111384581894573,0.2375024963603085,-0.10720801526980217,0.1249787614677571,58.43181818181818,60.0,60.0,60.0,60.0,4198,17.728203906622202,sufficient,24,-0.011294072967294733,-0.023333688879782266,-0.06908155082228389,-0.120241171360155,0.3333333333333333,2022-01,-0.120241171360155,-0.28433357290535344,-0.0006384644698750932,-0.07535997499382013,0.32149473252660177,-0.12573669659334086,60.0,0.021283009822195553,5.90790810911135e-05,0.006278424171536248,-0.08399223616629325,0.018528681323538687,0.0
robustness,active_equal_weight_cap60,active_equal_weight,cap60,hold_20d__fixed_stop__stop_loss_pct_m0p08,485,458,0.9443298969072165,0.00035821346653656233,0.0,-0.00929078443279413,-0.004248333077158018,0.004564579893551369,0.010117602420540422,0.16150546373479724,0.08089682407254517,0.1578589038781406,0.5718384668177957,0.1635767046736658,-0.07978866786590288,0.18267278772392403,59.15065502183406,60.0,60.0,60.0,60.0,3977,18.710082977118432,sufficient,24,0.007152212370859288,0.0029363337929898536,-0.03469600192444343,-0.06060806070660596,0.625,2024-08,-0.06060806070660596,0.11323678800538084,0.0002793302831659252,-0.03000459033248599,0.18820944378113402,-0.11069895276330466,60.0,0.0482686757294164,7.888318337063711e-05,-0.004691411591957437,-0.024632739107468216,0.030910284897401774,0.0
train,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_20d__fixed_stop__stop_loss_pct_m0p08,1097,1036,0.9443938012762079,0.00021028002151112974,0.0,-0.012825309425514731,-0.00595113058491607,0.006455778179346569,0.013546594696819281,0.16874165090885307,0.03646853754227597,0.18503606110432477,0.2863796662366705,0.3270210954323649,-0.16108830310408695,0.20905461334221664,129.01833976833976,128.0,198.5,219.25,238.6500000000001,7138,17.72555337629588,sufficient,54,0.0039002247321469454,-0.00018978204863456805,-0.041804365252703694,-0.11070698895597608,0.46296296296296297,2018-06,-0.11070698895597608,0.3506326691293624,0.0003639185930330989,-0.055425251840309976,0.3666558130828038,-0.1739491693500349,222.0,-0.18189101822050935,-0.00015363857152196915,0.013620886587606282,-0.03963471765043891,0.012860866245947955,-2.75
