split,portfolio_id,policy_id,source_family_id,active_weight_share_mean,event_count,daily_return_contribution_sum,daily_return_contribution_mean,monthly_return_contribution_mean,loss_day_contribution_share,positive_day_contribution_share,max_gain50_event_count,source_family_status
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.3558226780152082,1019,0.052770528708458005,4.5710140419293875e-07,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.397079729751985,1892,0.014813995089028892,7.299764011190064e-08,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.35520432783137756,1002,-0.20009806079850279,-2.0358133748283407e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.2828205627179862,1707,0.06594590964849774,6.117374574308007e-07,,0.052301992902903466,0.061433343785100555,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.34960149209760427,1739,0.0832658843059152,7.325487331824397e-07,,0.06706557868333966,0.0786092642375638,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3675779451844095,2200,0.0967135885153412,7.150093042786681e-07,,0.0665196621741729,0.07977166161495816,224,additive_source_family
train,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.301108445497321,3047,0.006794970379262702,3.6749434176650633e-08,,0.16197564996391967,0.16506396861782935,364,additive_source_family
train,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.31228085982855536,2863,0.03236130976475324,1.9079048541569086e-07,,0.184084456093141,0.19073800084203205,376,additive_source_family
train,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3866106946741237,3664,0.026726119433261156,1.1901814447801721e-07,,0.22007883332712827,0.22650700994120165,455,additive_source_family
validation,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.30992499926210426,1797,-0.14018470750890008,-1.3813070394129305e-06,,0.0757467901722158,0.05889933580517592,103,additive_source_family
validation,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3673263360909965,2074,-0.1587453703931749,-1.343739644592083e-06,,0.0904432251326361,0.07142915253091518,112,additive_source_family
validation,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.3227486646468993,1660,-0.12036260940488155,-1.2662950353481978e-06,,0.08178381155054316,0.06754826262522336,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.2024882754140491,1019,0.03884989056335938,2.9935652085376085e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.236777195828751,1892,6.3737901210142445e-06,2.750951738506066e-11,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.2076547122146835,1002,-0.11424086862369973,-1.0197073060946303e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.3333333333333333,1707,0.07817681796945344,7.251956658050802e-07,,0.06364382593996101,0.07446984499693036,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.33333333333333326,1739,0.06950325440384769,6.114691675949509e-07,,0.06308448255788508,0.07281454405248011,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3333333333333333,2200,0.08619065912726966,6.372126622944334e-07,,0.06088054181097059,0.07266610261820394,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.33333333333333326,3047,-0.00471498885711337,-2.550021015204635e-08,,0.18374740675300003,0.18612870114933966,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.33333333333333326,2863,0.04680624644543456,2.7595256634320004e-07,,0.19524085828164106,0.20426434060074794,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.33333333333333326,3664,0.04144478809677278,1.845640849536763e-07,,0.1846818283137627,0.1928626563136125,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.3333333333333333,1797,-0.15229533949168125,-1.500638894554783e-06,,0.08256615575774495,0.0648170937726282,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3333333333333333,2074,-0.1515627100647295,-1.2829402309583744e-06,,0.0822129913764898,0.0645500248774047,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.3333333333333333,1660,-0.142626816985367,-1.5005293682903598e-06,,0.08394190920854479,0.06742669161865264,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.35447770110611804,1019,0.061639818212844304,4.7496353937373284e-07,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.39994160621883307,1892,0.0230425180320125,9.945237266399864e-08,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_120d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.3584851700406476,1002,-0.21058159438359889,-1.8796389847955413e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_120d__no_exit__none,range_breakout,0.28017329986599265,1707,0.09307041142838628,6.152195361474503e-07,,0.054497550928689895,0.06203733540478449,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_120d__no_exit__none,pullback_drawdown,0.34470791903712733,1739,0.11864305644365336,7.609421511817477e-07,,0.06689684444149432,0.07666776893737902,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_120d__no_exit__none,volume_money,0.37511878109688,2200,0.13105901699014955,6.895084965495357e-07,,0.06892330256637785,0.08002480905768844,224,additive_source_family
train,active_equal_weight_uncapped,hold_120d__no_exit__none,range_breakout,0.2942756446027951,3047,0.10395073067394785,3.4920411138826673e-07,,0.157873445196297,0.16028713467614653,364,additive_source_family
train,active_equal_weight_uncapped,hold_120d__no_exit__none,pullback_drawdown,0.3166880495278866,2863,0.13591405375070942,4.824831423505022e-07,,0.18060268867195833,0.18535724920836394,376,additive_source_family
train,active_equal_weight_uncapped,hold_120d__no_exit__none,volume_money,0.3890363058693183,3664,0.1757197057810377,4.851214069456452e-07,,0.21485857322033097,0.22215986685023503,455,additive_source_family
validation,active_equal_weight_uncapped,hold_120d__no_exit__none,range_breakout,0.300522750692312,1797,-0.08461408468871297,-5.187420128788023e-07,,0.07810277422512411,0.06334274811784088,103,additive_source_family
validation,active_equal_weight_uncapped,hold_120d__no_exit__none,volume_money,0.37206083458132944,2074,-0.08831178183709026,-4.601824947478988e-07,,0.0935822025270053,0.07742988610456439,112,additive_source_family
validation,active_equal_weight_uncapped,hold_120d__no_exit__none,pullback_drawdown,0.3274164147263586,1660,-0.05735453530791578,-3.661364033241138e-07,,0.08466261822272206,0.07269320164299718,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_120d__no_exit__none,multi_family_collapsed,0.2052221494601264,1019,0.06500374867073304,3.4643537844940756e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_120d__no_exit__none,multi_family_collapsed,0.24879527771847784,1892,0.10296922575875139,2.6057867211620574e-07,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_120d__no_exit__none,multi_family_collapsed,0.22253787722835214,1002,-0.0573079766267602,-2.883594311443217e-07,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,range_breakout,0.33333333333333326,1707,0.11345215599257225,7.499481490783464e-07,,0.06659043585860214,0.07561167162340623,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,pullback_drawdown,0.33333333333333337,1739,0.10729404795426771,6.881529025518081e-07,,0.06408907393955968,0.07255296468387323,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,volume_money,0.3333333333333333,2200,0.11704821159483325,6.15796900160111e-07,,0.062404561790967525,0.07209457454306953,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,range_breakout,0.33333333333333326,3047,0.1203798077851701,4.0439469289123553e-07,,0.18151908166772152,0.18435069322778466,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,pullback_drawdown,0.33333333333333326,2863,0.15905849697541985,5.646439151834057e-07,,0.18858123681082958,0.19543934423668252,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,volume_money,0.33333333333333326,3664,0.1582755580196381,4.369621554413036e-07,,0.18101916126762885,0.18824684937933903,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,range_breakout,0.3333333333333333,1797,-0.09260599051099075,-5.677378429257498e-07,,0.08616571698259826,0.07025837601490033,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,volume_money,0.3333333333333333,2074,-0.07944673316333112,-4.139877500616506e-07,,0.08302132440102004,0.06882114168936249,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,pullback_drawdown,0.3333333333333333,1660,-0.07568538025639578,-4.831557393416818e-07,,0.08660940728107258,0.07262438460158206,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,multi_family_collapsed,0.35971683029585516,1019,0.11026437108643489,5.876504033684095e-07,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,multi_family_collapsed,0.4175782319151524,1892,0.20216908764875927,5.116184181658871e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_120d__no_exit__none,multi_family_collapsed,0.38084638323116804,1002,-0.11532326218051854,-5.802778642258579e-07,,,,56,non_additive_diagnostic_subset
