split,pool_id,entry_execution_date,daily_candidate_count,unique_instrument_count,volume_money_count,range_breakout_count,pullback_drawdown_count
validation,r02_precision_volume_money,2022-01-27,3,3,3,0,0
robustness,r02_precision_volume_money,2024-07-26,3,3,3,0,0
train,r02_precision_volume_money,2018-05-07,2,2,2,0,0
train,r02_precision_volume_money,2020-07-13,1,1,1,0,0
robustness,r02_precision_volume_money,2024-11-12,5,5,5,0,0
train,r02_precision_volume_money,2018-10-09,1,1,1,0,0
train,r02_precision_volume_money,2019-05-09,1,1,1,0,0
train,r02_precision_volume_money,2019-11-25,2,2,2,0,0
train,r02_precision_volume_money,2020-05-18,1,1,1,0,0
train,r02_precision_volume_money,2020-06-23,1,1,1,0,0
train,r02_precision_volume_money,2021-02-19,12,12,12,0,0
train,r02_precision_volume_money,2021-05-10,7,7,7,0,0
validation,r02_precision_volume_money,2022-07-26,1,1,1,0,0
validation,r02_precision_volume_money,2022-09-09,2,2,2,0,0
validation,r02_precision_volume_money,2023-03-07,5,5,5,0,0
validation,r02_precision_volume_money,2023-06-02,4,4,4,0,0
validation,r02_precision_volume_money,2023-07-12,5,5,5,0,0
robustness,r02_precision_volume_money,2024-07-08,2,2,2,0,0
robustness,r02_precision_volume_money,2025-08-05,2,2,2,0,0
robustness,r02_precision_volume_money,2025-12-01,3,3,3,0,0
train,r02_precision_volume_money,2019-02-27,1,1,1,0,0
train,r02_precision_volume_money,2019-10-29,4,4,4,0,0
train,r02_precision_volume_money,2020-01-20,1,1,1,0,0
train,r02_precision_volume_money,2020-12-10,3,3,3,0,0
train,r02_precision_volume_money,2021-08-20,2,2,2,0,0
robustness,r02_precision_volume_money,2024-11-06,1,1,1,0,0
robustness,r02_precision_volume_money,2025-07-30,2,2,2,0,0
train,r02_precision_volume_money,2021-04-02,4,4,4,0,0
validation,r02_precision_volume_money,2023-05-17,2,2,2,0,0
validation,r02_precision_volume_money,2023-08-31,6,6,6,0,0
robustness,r02_precision_volume_money,2024-08-27,2,2,2,0,0
robustness,r02_precision_volume_money,2024-12-23,3,3,3,0,0
train,r02_precision_volume_money,2018-06-13,2,2,2,0,0
train,r02_precision_volume_money,2020-11-05,2,2,2,0,0
robustness,r02_precision_volume_money,2024-06-24,2,2,2,0,0
robustness,r02_precision_volume_money,2025-03-06,2,2,2,0,0
robustness,r02_precision_volume_money,2025-08-28,3,3,3,0,0
train,r02_precision_volume_money,2018-04-17,1,1,1,0,0
train,r02_precision_volume_money,2018-08-10,1,1,1,0,0
train,r02_precision_volume_money,2019-02-12,5,5,5,0,0
train,r02_precision_volume_money,2019-04-25,2,2,2,0,0
train,r02_precision_volume_money,2019-06-14,1,1,1,0,0
train,r02_precision_volume_money,2021-09-27,3,3,3,0,0
train,r02_precision_volume_money,2021-12-09,5,5,5,0,0
validation,r02_precision_volume_money,2022-10-18,5,5,5,0,0
robustness,r02_precision_volume_money,2025-02-13,4,4,4,0,0
robustness,r02_precision_volume_money,2025-08-01,1,1,1,0,0
robustness,r02_precision_volume_money,2025-09-26,3,3,3,0,0
train,r02_precision_volume_money,2019-01-30,3,3,3,0,0
train,r02_precision_volume_money,2019-06-28,1,1,1,0,0
train,r02_precision_volume_money,2020-04-13,5,5,5,0,0
train,r02_precision_volume_money,2021-10-14,5,5,5,0,0
validation,r02_precision_volume_money,2023-06-13,8,8,8,0,0
robustness,r02_precision_volume_money,2024-05-06,3,3,3,0,0
robustness,r02_precision_volume_money,2024-08-09,1,1,1,0,0
robustness,r02_precision_volume_money,2025-05-29,1,1,1,0,0
train,r02_precision_volume_money,2018-06-14,1,1,1,0,0
train,r02_precision_volume_money,2019-01-31,1,1,1,0,0
train,r02_precision_volume_money,2020-06-03,9,9,9,0,0
train,r02_precision_volume_money,2021-01-15,4,4,4,0,0
validation,r02_precision_volume_money,2022-03-23,2,2,2,0,0
train,r02_precision_volume_money,2021-05-21,2,2,2,0,0
train,r02_precision_volume_money,2017-10-27,10,10,10,0,0
train,r02_precision_volume_money,2019-08-27,3,3,3,0,0
train,r02_precision_volume_money,2020-02-24,1,1,1,0,0
train,r02_precision_volume_money,2020-09-02,3,3,3,0,0
validation,r02_precision_volume_money,2023-12-14,1,1,1,0,0
robustness,r02_precision_volume_money,2024-02-06,8,8,8,0,0
robustness,r02_precision_volume_money,2024-04-19,7,7,7,0,0
robustness,r02_precision_volume_money,2024-06-07,4,4,4,0,0
robustness,r02_precision_volume_money,2025-03-13,2,2,2,0,0
robustness,r02_precision_volume_money,2025-05-23,4,4,4,0,0
train,r02_precision_volume_money,2018-06-25,1,1,1,0,0
train,r02_precision_volume_money,2018-08-02,1,1,1,0,0
train,r02_precision_volume_money,2018-11-16,1,1,1,0,0
train,r02_precision_volume_money,2021-06-03,3,3,3,0,0
train,r02_precision_volume_money,2021-03-15,1,1,1,0,0
validation,r02_precision_volume_money,2022-02-09,6,6,6,0,0
validation,r02_precision_volume_money,2023-01-03,6,6,6,0,0
validation,r02_precision_volume_money,2023-09-14,2,2,2,0,0
validation,r02_precision_volume_money,2023-12-11,4,4,4,0,0
robustness,r02_precision_volume_money,2024-03-21,1,1,1,0,0
robustness,r02_precision_volume_money,2025-05-21,3,3,3,0,0
train,r02_precision_volume_money,2017-10-09,9,9,9,0,0
train,r02_precision_volume_money,2018-05-29,2,2,2,0,0
train,r02_precision_volume_money,2018-09-17,2,2,2,0,0
train,r02_precision_volume_money,2019-11-01,4,4,4,0,0
train,r02_precision_volume_money,2021-04-01,8,8,8,0,0
train,r02_precision_volume_money,2021-05-06,7,7,7,0,0
validation,r02_precision_volume_money,2022-06-27,4,4,4,0,0
validation,r02_precision_volume_money,2023-03-31,7,7,7,0,0
validation,r02_precision_volume_money,2023-06-05,9,9,9,0,0
train,r02_precision_volume_money,2021-09-24,6,6,6,0,0
validation,r02_precision_volume_money,2022-03-14,3,3,3,0,0
validation,r02_precision_volume_money,2022-12-12,2,2,2,0,0
validation,r02_precision_volume_money,2023-05-04,4,4,4,0,0
train,r02_precision_volume_money,2018-02-27,11,11,11,0,0
train,r02_precision_volume_money,2019-03-11,1,1,1,0,0
train,r02_precision_volume_money,2019-09-10,2,2,2,0,0
train,r02_precision_volume_money,2019-10-28,3,3,3,0,0
train,r02_precision_volume_money,2020-01-13,2,2,2,0,0
train,r02_precision_volume_money,2020-05-06,8,8,8,0,0
train,r02_precision_volume_money,2021-07-21,1,1,1,0,0
validation,r02_precision_volume_money,2022-02-24,13,13,13,0,0
validation,r02_precision_volume_money,2022-05-13,5,5,5,0,0
validation,r02_precision_volume_money,2022-06-17,2,2,2,0,0
validation,r02_precision_volume_money,2022-12-16,1,1,1,0,0
validation,r02_precision_volume_money,2023-03-15,4,4,4,0,0
validation,r02_precision_volume_money,2023-09-18,6,6,6,0,0
robustness,r02_precision_volume_money,2024-02-28,8,8,8,0,0
robustness,r02_precision_volume_money,2024-06-12,1,1,1,0,0
train,r02_precision_volume_money,2017-10-18,1,1,1,0,0
train,r02_precision_volume_money,2018-03-19,1,1,1,0,0
train,r02_precision_volume_money,2019-04-03,2,2,2,0,0
validation,r02_precision_volume_money,2022-06-06,4,4,4,0,0
validation,r02_precision_volume_money,2022-11-07,11,11,11,0,0
train,r02_precision_volume_money,2021-04-22,5,5,5,0,0
train,r02_precision_volume_money,2021-06-15,8,8,8,0,0
train,r02_precision_volume_money,2019-12-26,1,1,1,0,0
train,r02_precision_volume_money,2020-10-16,2,2,2,0,0
train,r02_precision_volume_money,2021-08-30,2,2,2,0,0
train,r02_precision_volume_money,2021-11-16,2,2,2,0,0
validation,r02_precision_volume_money,2022-01-18,4,4,4,0,0
validation,r02_precision_volume_money,2022-05-25,2,2,2,0,0
validation,r02_precision_volume_money,2022-12-01,5,5,5,0,0
robustness,r02_precision_volume_money,2024-12-18,4,4,4,0,0
train,r02_precision_volume_money,2020-12-03,4,4,4,0,0
validation,r02_precision_volume_money,2023-03-21,3,3,3,0,0
validation,r02_precision_volume_money,2023-08-02,2,2,2,0,0
validation,r02_precision_volume_money,2023-10-11,1,1,1,0,0
robustness,r02_precision_volume_money,2024-10-30,1,1,1,0,0
train,r02_precision_volume_money,2020-12-15,4,4,4,0,0
train,r02_precision_volume_money,2021-06-01,4,4,4,0,0
train,r02_precision_volume_money,2021-09-06,1,1,1,0,0
train,r02_precision_volume_money,2021-10-15,2,2,2,0,0
train,r02_precision_volume_money,2021-12-22,2,2,2,0,0
validation,r02_precision_volume_money,2022-01-26,1,1,1,0,0
validation,r02_precision_volume_money,2022-06-28,7,7,7,0,0
train,r02_precision_volume_money,2018-07-04,3,3,3,0,0
train,r02_precision_volume_money,2020-09-10,3,3,3,0,0
train,r02_precision_volume_money,2020-11-17,4,4,4,0,0
train,r02_precision_volume_money,2021-05-12,1,1,1,0,0
train,r02_precision_volume_money,2021-06-22,1,1,1,0,0
validation,r02_precision_volume_money,2022-06-24,2,2,2,0,0
validation,r02_precision_volume_money,2022-07-28,2,2,2,0,0
validation,r02_precision_volume_money,2023-08-18,2,2,2,0,0
validation,r02_precision_volume_money,2023-12-25,4,4,4,0,0
robustness,r02_precision_volume_money,2024-04-23,8,8,8,0,0
train,r02_precision_volume_money,2020-06-24,3,3,3,0,0
train,r02_precision_volume_money,2020-09-04,4,4,4,0,0
train,r02_precision_volume_money,2020-12-11,3,3,3,0,0
train,r02_precision_volume_money,2021-06-02,1,1,1,0,0
train,r02_precision_volume_money,2021-09-17,5,5,5,0,0
validation,r02_precision_volume_money,2022-02-28,2,2,2,0,0
train,r02_precision_volume_money,2021-11-30,4,4,4,0,0
validation,r02_precision_volume_money,2022-10-25,8,8,8,0,0
train,r02_precision_volume_money,2021-05-24,4,4,4,0,0
train,r02_precision_volume_money,2019-01-02,4,4,4,0,0
train,r02_precision_volume_money,2019-04-12,1,1,1,0,0
train,r02_precision_volume_money,2021-09-03,3,3,3,0,0
validation,r02_precision_volume_money,2022-03-10,2,2,2,0,0
validation,r02_precision_volume_money,2022-04-29,2,2,2,0,0
validation,r02_precision_volume_money,2022-07-15,4,4,4,0,0
validation,r02_precision_volume_money,2022-10-12,3,3,3,0,0
validation,r02_precision_volume_money,2023-03-03,4,4,4,0,0
robustness,r02_precision_volume_money,2025-05-19,2,2,2,0,0
robustness,r02_precision_volume_money,2025-08-11,2,2,2,0,0
robustness,r02_precision_volume_money,2025-11-28,2,2,2,0,0
train,r02_precision_volume_money,2021-07-22,6,6,6,0,0
validation,r02_precision_volume_money,2023-12-27,3,3,3,0,0
robustness,r02_precision_volume_money,2024-08-13,1,1,1,0,0
robustness,r02_precision_volume_money,2025-08-07,3,3,3,0,0
train,r02_precision_volume_money,2018-06-01,1,1,1,0,0
train,r02_precision_volume_money,2018-07-16,2,2,2,0,0
train,r02_precision_volume_money,2019-03-19,1,1,1,0,0
train,r02_precision_volume_money,2019-05-16,2,2,2,0,0
train,r02_precision_volume_money,2019-10-16,1,1,1,0,0
train,r02_precision_volume_money,2020-01-10,3,3,3,0,0
validation,r02_precision_volume_money,2022-08-29,3,3,3,0,0
train,r02_precision_volume_money,2018-01-10,3,3,3,0,0
train,r02_precision_volume_money,2017-12-06,11,11,11,0,0
train,r02_precision_volume_money,2018-09-14,4,4,4,0,0
train,r02_precision_volume_money,2019-06-05,2,2,2,0,0
train,r02_precision_volume_money,2021-03-25,11,11,11,0,0
validation,r02_precision_volume_money,2023-06-07,1,1,1,0,0
validation,r02_precision_volume_money,2023-07-10,2,2,2,0,0
robustness,r02_precision_volume_money,2024-10-25,2,2,2,0,0
robustness,r02_precision_volume_money,2024-12-25,3,3,3,0,0
robustness,r02_precision_volume_money,2025-08-20,3,3,3,0,0
train,r02_precision_volume_money,2020-02-10,1,1,1,0,0
train,r02_precision_volume_money,2020-09-28,2,2,2,0,0
train,r02_precision_volume_money,2020-12-14,4,4,4,0,0
train,r02_precision_volume_money,2021-04-15,4,4,4,0,0
train,r02_precision_volume_money,2021-08-23,5,5,5,0,0
validation,r02_precision_volume_money,2023-05-29,3,3,3,0,0
robustness,r02_precision_volume_money,2024-04-25,2,2,2,0,0
robustness,r02_precision_volume_money,2024-06-06,1,1,1,0,0
robustness,r02_precision_volume_money,2024-12-20,4,4,4,0,0
train,r02_precision_volume_money,2019-07-19,3,3,3,0,0
train,r02_precision_volume_money,2019-10-22,2,2,2,0,0
train,r02_precision_volume_money,2020-01-15,2,2,2,0,0
train,r02_precision_volume_money,2020-07-08,4,4,4,0,0
train,r02_precision_volume_money,2018-05-30,4,4,4,0,0
train,r02_precision_volume_money,2018-07-12,5,5,5,0,0
robustness,r02_precision_volume_money,2024-05-28,3,3,3,0,0
robustness,r02_precision_volume_money,2025-12-12,2,2,2,0,0
train,r02_precision_volume_money,2021-10-27,7,7,7,0,0
train,r02_precision_volume_money,2021-12-17,2,2,2,0,0
train,r02_precision_volume_money,2018-12-19,1,1,1,0,0
train,r02_precision_volume_money,2021-03-05,1,1,1,0,0
validation,r02_precision_volume_money,2022-04-19,3,3,3,0,0
validation,r02_precision_volume_money,2023-12-04,2,2,2,0,0
train,r02_precision_volume_money,2017-11-20,9,9,9,0,0
train,r02_precision_volume_money,2019-08-29,4,4,4,0,0
robustness,r02_precision_volume_money,2024-03-18,3,3,3,0,0
robustness,r02_precision_volume_money,2025-09-01,5,5,5,0,0
train,r02_precision_volume_money,2018-01-26,2,2,2,0,0
train,r02_precision_volume_money,2019-07-05,2,2,2,0,0
train,r02_precision_volume_money,2020-09-22,5,5,5,0,0
train,r02_precision_volume_money,2020-11-20,2,2,2,0,0
train,r02_precision_volume_money,2020-12-24,1,1,1,0,0
train,r02_precision_volume_money,2021-07-19,7,7,7,0,0
validation,r02_precision_volume_money,2022-02-25,6,6,6,0,0
robustness,r02_precision_volume_money,2025-12-16,3,3,3,0,0
train,r02_precision_volume_money,2018-02-02,1,1,1,0,0
train,r02_precision_volume_money,2019-01-03,1,1,1,0,0
train,r02_precision_volume_money,2019-05-07,2,2,2,0,0
train,r02_precision_volume_money,2020-03-11,1,1,1,0,0
train,r02_precision_volume_money,2020-05-29,2,2,2,0,0
train,r02_precision_volume_money,2020-11-03,5,5,5,0,0
validation,r02_precision_volume_money,2022-04-20,5,5,5,0,0
robustness,r02_precision_volume_money,2024-06-04,6,6,6,0,0
robustness,r02_precision_volume_money,2024-08-23,2,2,2,0,0
robustness,r02_precision_volume_money,2024-09-30,13,13,13,0,0
robustness,r02_precision_volume_money,2024-03-07,4,4,4,0,0
robustness,r02_precision_volume_money,2024-05-29,3,3,3,0,0
robustness,r02_precision_volume_money,2025-09-09,2,2,2,0,0
train,r02_precision_volume_money,2021-03-03,2,2,2,0,0
validation,r02_precision_volume_money,2022-03-17,1,1,1,0,0
validation,r02_precision_volume_money,2023-11-03,1,1,1,0,0
train,r02_precision_volume_money,2017-12-08,1,1,1,0,0
train,r02_precision_volume_money,2018-04-11,7,7,7,0,0
train,r02_precision_volume_money,2021-07-02,8,8,8,0,0
train,r02_precision_volume_money,2021-11-02,9,9,9,0,0
robustness,r02_precision_volume_money,2024-12-02,2,2,2,0,0
robustness,r02_precision_volume_money,2025-12-03,2,2,2,0,0
train,r02_precision_volume_money,2020-08-05,11,11,11,0,0
train,r02_precision_volume_money,2021-02-08,3,3,3,0,0
validation,r02_precision_volume_money,2022-06-22,1,1,1,0,0
robustness,r02_precision_volume_money,2024-04-18,2,2,2,0,0
robustness,r02_precision_volume_money,2024-07-30,2,2,2,0,0
robustness,r02_precision_volume_money,2024-11-28,2,2,2,0,0
robustness,r02_precision_volume_money,2025-03-10,1,1,1,0,0
validation,r02_precision_volume_money,2023-01-13,2,2,2,0,0
robustness,r02_precision_volume_money,2024-03-12,4,4,4,0,0
robustness,r02_precision_volume_money,2024-08-28,3,3,3,0,0
robustness,r02_precision_volume_money,2025-09-03,8,8,8,0,0
validation,r02_precision_volume_money,2022-08-05,2,2,2,0,0
robustness,r02_precision_volume_money,2025-04-07,3,3,3,0,0
robustness,r02_precision_volume_money,2025-11-13,3,3,3,0,0
train,r02_precision_volume_money,2021-11-25,3,3,3,0,0
train,r02_precision_volume_money,2019-01-07,11,11,11,0,0
train,r02_precision_volume_money,2021-03-24,3,3,3,0,0
train,r02_precision_volume_money,2021-10-26,6,6,6,0,0
validation,r02_precision_volume_money,2022-04-15,7,7,7,0,0
robustness,r02_precision_volume_money,2024-09-09,2,2,2,0,0
robustness,r02_precision_volume_money,2024-05-30,1,1,1,0,0
robustness,r02_precision_volume_money,2025-04-18,2,2,2,0,0
robustness,r02_precision_volume_money,2025-05-22,4,4,4,0,0
robustness,r02_precision_volume_money,2025-09-02,3,3,3,0,0
train,r02_precision_volume_money,2020-02-25,1,1,1,0,0
train,r02_precision_volume_money,2021-04-08,4,4,4,0,0
train,r02_precision_volume_money,2021-09-10,4,4,4,0,0
validation,r02_precision_volume_money,2023-11-08,3,3,3,0,0
robustness,r02_precision_volume_money,2025-12-25,1,1,1,0,0
train,r02_precision_volume_money,2017-11-22,6,6,6,0,0
train,r02_precision_volume_money,2020-04-29,9,9,9,0,0
validation,r02_precision_volume_money,2022-09-16,3,3,3,0,0
validation,r02_precision_volume_money,2023-12-12,3,3,3,0,0
train,r02_precision_volume_money,2017-12-28,3,3,3,0,0
train,r02_precision_volume_money,2019-02-20,5,5,5,0,0
train,r02_precision_volume_money,2020-08-13,3,3,3,0,0
train,r02_precision_volume_money,2021-12-07,11,11,11,0,0
validation,r02_precision_volume_money,2022-03-30,4,4,4,0,0
validation,r02_precision_volume_money,2022-07-07,6,6,6,0,0
robustness,r02_precision_volume_money,2024-06-11,6,6,6,0,0
train,r02_precision_volume_money,2020-04-09,4,4,4,0,0
validation,r02_precision_volume_money,2022-08-02,4,4,4,0,0
validation,r02_precision_volume_money,2023-06-20,6,6,6,0,0
robustness,r02_precision_volume_money,2024-11-26,1,1,1,0,0
robustness,r02_precision_volume_money,2024-12-26,4,4,4,0,0
robustness,r02_precision_volume_money,2025-05-12,1,1,1,0,0
train,r02_precision_volume_money,2019-09-25,2,2,2,0,0
train,r02_precision_volume_money,2020-12-08,3,3,3,0,0
train,r02_precision_volume_money,2021-06-11,3,3,3,0,0
validation,r02_precision_volume_money,2022-09-30,1,1,1,0,0
validation,r02_precision_volume_money,2023-09-06,2,2,2,0,0
train,r02_precision_volume_money,2018-01-24,1,1,1,0,0
train,r02_precision_volume_money,2018-04-10,1,1,1,0,0
train,r02_precision_volume_money,2020-11-06,6,6,6,0,0
train,r02_precision_volume_money,2021-08-27,3,3,3,0,0
validation,r02_precision_volume_money,2022-08-24,2,2,2,0,0
validation,r02_precision_volume_money,2023-07-19,4,4,4,0,0
robustness,r02_precision_volume_money,2025-11-17,2,2,2,0,0
validation,r02_precision_volume_money,2023-02-09,1,1,1,0,0
validation,r02_precision_volume_money,2023-11-01,2,2,2,0,0
robustness,r02_precision_volume_money,2024-01-10,1,1,1,0,0
robustness,r02_precision_volume_money,2024-08-06,1,1,1,0,0
robustness,r02_precision_volume_money,2025-02-25,3,3,3,0,0
robustness,r02_precision_volume_money,2025-02-28,2,2,2,0,0
robustness,r02_precision_volume_money,2024-01-23,1,1,1,0,0
robustness,r02_precision_volume_money,2025-03-07,3,3,3,0,0
train,r02_precision_volume_money,2019-04-23,3,3,3,0,0
train,r02_precision_volume_money,2019-06-24,1,1,1,0,0
train,r02_precision_volume_money,2021-04-07,4,4,4,0,0
validation,r02_precision_volume_money,2022-02-22,9,9,9,0,0
validation,r02_precision_volume_money,2022-04-18,3,3,3,0,0
robustness,r02_precision_volume_money,2024-01-24,3,3,3,0,0
train,r02_precision_volume_money,2020-11-30,3,3,3,0,0
robustness,r02_precision_volume_money,2025-04-25,5,5,5,0,0
train,r02_precision_volume_money,2018-04-25,2,2,2,0,0
train,r02_precision_volume_money,2019-06-17,1,1,1,0,0
train,r02_precision_volume_money,2020-03-31,3,3,3,0,0
train,r02_precision_volume_money,2020-05-20,6,6,6,0,0
train,r02_precision_volume_money,2021-12-03,8,8,8,0,0
validation,r02_precision_volume_money,2023-03-08,1,1,1,0,0
validation,r02_precision_volume_money,2023-04-17,7,7,7,0,0
validation,r02_precision_volume_money,2023-08-24,1,1,1,0,0
robustness,r02_precision_volume_money,2025-03-14,3,3,3,0,0
train,r02_precision_volume_money,2020-09-29,3,3,3,0,0
validation,r02_precision_volume_money,2022-01-10,3,3,3,0,0
validation,r02_precision_volume_money,2022-10-26,1,1,1,0,0
robustness,r02_precision_volume_money,2024-02-27,5,5,5,0,0
robustness,r02_precision_volume_money,2024-05-10,3,3,3,0,0
train,r02_precision_volume_money,2020-07-31,2,2,2,0,0
train,r02_precision_volume_money,2019-06-04,3,3,3,0,0
train,r02_precision_volume_money,2020-09-07,1,1,1,0,0
validation,r02_precision_volume_money,2023-11-17,1,1,1,0,0
train,r02_precision_volume_money,2021-04-28,2,2,2,0,0
validation,r02_precision_volume_money,2023-01-11,4,4,4,0,0
