policy_id,policy_family_id,hold_rule_id,exit_rule_family_id,sizing_rule_id,parameter_set_id,parameter_values_json,split,event_count,replay_complete_count,censored_count,censored_share,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,unweighted_net_return_mean,unweighted_net_return_p10,weighted_net_return_mean,weighted_net_return_p10,loss_le_minus5_rate,loss_le_minus10_rate,max_drawdown_p50,max_drawdown_p90,max_gain50_count,max_gain50_rate,max_gain50_retention_vs_volume_money_hold120,max_gain50_retention_wilson_lower,max_gain50_retention_wilson_upper,policy_retained_max_gain50_count,avg_holding_days,position_weight_mean,position_weight_p10,turnover_proxy,cost_bps_mean,net_return_metric_basis,volume_money_hold120_net_return_mean,volume_money_hold120_net_return_p10,volume_money_hold120_loss_le_minus5_rate,volume_money_hold120_max_gain50_rate,net_return_mean_delta_vs_volume_money_hold120,p10_delta_vs_volume_money_hold120,loss_le_minus5_delta_vs_volume_money_hold120,max_gain50_rate_delta_vs_volume_money_hold120,baseline_A_r04c_hold120_net_return_mean,baseline_A_r04c_hold120_net_return_p10,baseline_A_r04c_hold120_loss_le_minus5_rate,net_return_mean_delta_vs_baseline_A,denominator_status,winner_retention_status,matched_baseline_replay_complete_count,matched_comparator_effective_sample_size,matched_baseline_net_return_mean,matched_baseline_net_return_p10,matched_baseline_loss_le_minus5_rate,matched_comparator_status,volume_money_replay_complete_count,volume_money_net_return_mean,volume_money_net_return_p10,volume_money_loss_le_minus5_rate,net_return_mean_delta_vs_matched_baseline_A,p10_delta_vs_matched_baseline_A,loss_le_minus5_delta_vs_matched_baseline_A
hold_40d__no_exit__none__fixed_size,no_exit__fixed_size,hold_40d,no_exit,fixed_size,22b62f92b190,"{""exit"":{},""sizing"":{""position_weight"":1.0}}",validation,2074,1881,193,0.09305689488910318,-0.024140675465924057,-0.030233025856707736,-0.17972238829285947,-0.1048837623506268,0.04137827510209434,0.12722332649340906,-0.024140675465924057,-0.17972238829285947,-0.024140675465924057,-0.17972238829285947,0.4258373205741627,0.2631578947368421,-0.07886898517608643,-0.004955410957336426,113,0.05448408871745419,0.26548672566371684,0.19275639331543282,0.3536374934526686,30,41.0,1.0,1.0,6.146341463414634,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,-0.0033968523496964685,0.08652175006850071,-0.04355043452787816,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.03963215235799294,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.028037481660822306,-0.2010722928436589,0.47582692584637937,sufficient,1881,-0.024140675465924057,-0.17972238829285947,0.4258373205741627,0.0038968061948982495,0.021349904550799437,-0.049989605272216686
hold_60d__no_exit__none__fixed_size,no_exit__fixed_size,hold_60d,no_exit,fixed_size,22b62f92b190,"{""exit"":{},""sizing"":{""position_weight"":1.0}}",validation,2074,1821,253,0.12198649951783992,-0.019085137799822727,-0.026358800987194238,-0.20514563519598206,-0.11349892228622671,0.05877274732478098,0.16120509394250515,-0.019085137799822727,-0.20514563519598206,-0.019085137799822727,-0.20514563519598206,0.4184514003294893,0.2844590884129599,-0.09683424234390259,-0.008745014667510986,113,0.05448408871745419,0.35398230088495575,0.27194152405592453,0.4456244809128933,40,61.0,1.0,1.0,4.131147540983607,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.0016586853164048607,0.061098503165378126,-0.05093635477255154,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04468769002409427,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.03005579722817418,-0.22990792891500744,0.4834759855437052,sufficient,1821,-0.019085137799822727,-0.20514563519598206,0.4184514003294893,0.010970659428351452,0.024762293719025386,-0.06502458521421589
volume_money_hold120_no_exit_fixed_size,no_exit__fixed_size,hold_120d,no_exit,fixed_size,22b62f92b190,"{""exit"":{},""sizing"":{""position_weight"":1.0}}",validation,2074,1568,506,0.24397299903567984,-0.020743823116227588,-0.03513625843336822,-0.2662441383613602,-0.1520917961566471,0.0832033562252737,0.22158296637565275,-0.020743823116227588,-0.2662441383613602,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.3622448979591837,-0.1446087658405304,-0.014485996961593634,113,0.05448408871745419,0.831858407079646,0.75226276400192,0.8896326792507666,94,121.0,1.0,1.0,2.0826446280991737,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.0,0.0,0.0,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.0430290047076894,sufficient,passed,3401,2999.5236058708497,-0.06600331335459617,-0.29656256322052893,0.577825183637996,sufficient,1568,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.045259490238368574,0.030318424859168747,-0.10843742853595512
hold_20d__no_exit__none__volatility_scaled,no_exit__volatility_scaled,hold_20d,no_exit,volatility_scaled,4edf9dcbde41,"{""exit"":{},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1962,112,0.05400192864030858,-0.008820695704046434,-0.010664844549447005,-0.10932158268169503,-0.06262426540645695,0.03936021478690703,0.08932559816461691,-0.009553590552759655,-0.13515690458680157,-0.008820695704046434,-0.10932158268169503,0.30479102956167176,0.11722731906218145,-0.049087852239608765,0.0,113,0.05448408871745419,0.061946902654867256,0.030328174682617857,0.12236984022383562,7,21.0,0.8770404446863896,0.590834707564854,12.0,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.011923127412181154,0.15692255567966515,-0.16459672554036908,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.05495213211987056,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.010942180119841754,-0.109571202892606,0.3394469280422588,sufficient,1962,-0.008820695704046434,-0.10932158268169503,0.30479102956167176,0.00212148441579532,0.0002496202109109613,-0.03465589848058703
hold_40d__no_exit__none__volatility_scaled,no_exit__volatility_scaled,hold_40d,no_exit,volatility_scaled,4edf9dcbde41,"{""exit"":{},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1881,193,0.09305689488910318,-0.021690774581784974,-0.027861155504861686,-0.14589083541432757,-0.08935782387208471,0.03584034263269163,0.10521508792353651,-0.024140675465924057,-0.17972238829285947,-0.021690774581784974,-0.14589083541432757,0.39925571504518875,0.21052631578947367,-0.07886898517608643,-0.004955410957336426,113,0.05448408871745419,0.26548672566371684,0.19275639331543282,0.3536374934526686,30,41.0,0.8746762089350643,0.5865326533829124,6.146341463414634,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,-0.0009469514655573857,0.12035330294703261,-0.07013204005685209,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04208205324213202,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.021764230385954195,-0.14314972848008695,0.42449992130000186,sufficient,1881,-0.021690774581784974,-0.14589083541432757,0.39925571504518875,7.345580416922085e-05,-0.0027411069342406225,-0.025244206254813106
hold_60d__no_exit__none__volatility_scaled,no_exit__volatility_scaled,hold_60d,no_exit,volatility_scaled,4edf9dcbde41,"{""exit"":{},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1821,253,0.12198649951783992,-0.01649070657590076,-0.02302624248383854,-0.17168625605661392,-0.09731103052900647,0.05080104147962515,0.13207981254990378,-0.019085137799822727,-0.20514563519598206,-0.01649070657590076,-0.17168625605661392,0.39593629873695774,0.242723778143877,-0.09683424234390259,-0.008745014667510986,113,0.05448408871745419,0.35398230088495575,0.27194152405592453,0.4456244809128933,40,61.0,0.8715536330763402,0.5797487737235187,4.131147540983607,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.00425311654032683,0.09455788230474627,-0.0734514563650831,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.047282121248016236,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.0224124294647948,-0.16356421544140676,0.43754524375769077,sufficient,1821,-0.01649070657590076,-0.17168625605661392,0.39593629873695774,0.0059217228888940425,-0.00812204061520716,-0.041608945020733035
hold_120d__no_exit__none__volatility_scaled,no_exit__volatility_scaled,hold_120d,no_exit,volatility_scaled,4edf9dcbde41,"{""exit"":{},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1568,506,0.24397299903567984,-0.011857297775662502,-0.029685728584071043,-0.19631095806378657,-0.1238366531368122,0.0739337881382889,0.1885767800350493,-0.020743823116227588,-0.2662441383613602,-0.011857297775662502,-0.19631095806378657,0.4559948979591837,0.30994897959183676,-0.1446087658405304,-0.014485996961593634,113,0.05448408871745419,0.831858407079646,0.75226276400192,0.8896326792507666,94,121.0,0.8582123937020957,0.5674538781404279,2.0826446280991737,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.008886525340565086,0.06993318029757362,-0.01339285714285715,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.05191553004825449,sufficient,passed,3401,2999.5236058708497,-0.04595652915380836,-0.21356494545243274,0.5426372221872625,sufficient,1568,-0.011857297775662502,-0.19631095806378657,0.4559948979591837,0.034099231378145856,0.01725398738864617,-0.08664232422807883
hold_20d__time_stop__time_stop_days10__fixed_size,time_stop__fixed_size,hold_20d,time_stop,fixed_size,f5ee657a50ea,"{""exit"":{""time_stop_days"":10},""sizing"":{""position_weight"":1.0}}",validation,2074,1989,85,0.040983606557377046,-0.006915829424483536,-0.006037004178520276,-0.09899539085999032,-0.05193815621975596,0.03134176451024316,0.07904282367623551,-0.006915829424483536,-0.09899539085999032,-0.006915829424483536,-0.09899539085999032,0.25992961287078936,0.09854198089492207,-0.029304027557373047,0.005502486228942873,113,0.05448408871745419,0.008849557522123894,0.0015638760684392287,0.0484308679175844,1,11.0,1.0,1.0,22.90909090909091,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.013827993691744051,0.16724874750136987,-0.20945814223125148,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.05685699839943346,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.007603475054038603,-0.11252941599661415,0.3060722181585461,sufficient,1989,-0.006915829424483536,-0.09899539085999032,0.25992961287078936,0.0006876456295550667,0.013534025136623828,-0.046142605287756766
hold_20d__time_stop__time_stop_days10__volatility_scaled,time_stop__volatility_scaled,hold_20d,time_stop,volatility_scaled,9f494a271f60,"{""exit"":{""time_stop_days"":10},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1989,85,0.040983606557377046,-0.005844559054069455,-0.005860589755910255,-0.0806467408491966,-0.04385825258367128,0.027364337006720467,0.06458978611403546,-0.006915829424483536,-0.09899539085999032,-0.005844559054069455,-0.0806467408491966,0.2212166918049271,0.05530417295123177,-0.029304027557373047,0.005502486228942873,113,0.05448408871745419,0.008849557522123894,0.0015638760684392287,0.0484308679175844,1,11.0,0.8784633515929939,0.5919813818863977,22.90909090909091,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.014899264062158133,0.1855973975121636,-0.24817106329711375,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.05792826876984754,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.005592279374333102,-0.08100195439959941,0.23688834593484787,sufficient,1989,-0.005844559054069455,-0.0806467408491966,0.2212166918049271,-0.0002522796797363525,0.00035521355040281366,-0.015671654129920776
hold_20d__break_even_after_gain__activation_gain_pct0p08__fixed_size,break_even_after_gain__fixed_size,hold_20d,break_even_after_gain,fixed_size,dde4279792dd,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""position_weight"":1.0}}",robustness,2197,2058,139,0.06326809285389166,0.010058408281910085,-0.00428422484097952,-0.09768304870322088,-0.04973627958552419,0.053188107742739174,0.12813090014831627,0.010058408281910085,-0.09768304870322088,0.010058408281910085,-0.09768304870322088,0.24927113702623907,0.0966958211856171,-0.0336417555809021,0.005903422832489013,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,20.514577259475217,1.0,1.0,12.283947985504158,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06818722676061724,0.05724539278413966,-0.009582694268030073,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.05111859147792352,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0019090352590943529,-0.11585213224732549,0.30792768527218184,sufficient,2058,0.010058408281910085,-0.09768304870322088,0.24927113702623907,0.008149373022815732,0.01816908354410461,-0.05865654824594277
hold_20d__break_even_after_gain__activation_gain_pct0p15__fixed_size,break_even_after_gain__fixed_size,hold_20d,break_even_after_gain,fixed_size,f02c6f7248ec,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""position_weight"":1.0}}",robustness,2197,2055,142,0.0646335912608102,0.010225618274650478,-0.0028857182409591877,-0.10025303563642322,-0.051109411840517774,0.05493607792438891,0.12864992804684505,0.010225618274650478,-0.10025303563642322,0.010225618274650478,-0.10025303563642322,0.2545012165450122,0.10121654501216545,-0.035930097103118896,0.005907177925109865,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,20.929440389294403,1.0,1.0,12.04045570797489,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06802001676787685,0.05467540585093732,-0.004352614749256967,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.05095138148518312,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0016080984772920493,-0.11802456294709462,0.31597984815744495,sufficient,2055,0.010225618274650478,-0.10025303563642322,0.2545012165450122,0.00861751979735843,0.0177715273106714,-0.06147863161243278
hold_20d__break_even_after_gain__activation_gain_pct0p1__fixed_size,break_even_after_gain__fixed_size,hold_20d,break_even_after_gain,fixed_size,36c5c0691926,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""position_weight"":1.0}}",robustness,2197,2056,141,0.06417842512517069,0.010011035451095213,-0.003728532902590185,-0.09902193323682695,-0.05090646138743175,0.05425327739042517,0.12839729132583033,0.010011035451095213,-0.09902193323682695,0.010011035451095213,-0.09902193323682695,0.252431906614786,0.09873540856031128,-0.03528529405593872,0.00590592622756958,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,20.744163424124512,1.0,1.0,12.14799531066823,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.0682345995914321,0.05590650825053359,-0.00642192467948316,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.05116596430873839,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.001675007343244003,-0.11670669076498186,0.31280415078244317,sufficient,2056,0.010011035451095213,-0.09902193323682695,0.252431906614786,0.00833602810785121,0.017684757528154904,-0.060372244167657185
hold_40d__break_even_after_gain__activation_gain_pct0p08__fixed_size,break_even_after_gain__fixed_size,hold_40d,break_even_after_gain,fixed_size,dde4279792dd,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""position_weight"":1.0}}",robustness,2197,1970,227,0.10332271279016841,0.02304193385076174,-0.0021,-0.12400049006494913,-0.05350193557563744,0.07795521986031312,0.1833355837022898,0.02304193385076174,-0.12400049006494913,0.02304193385076174,-0.12400049006494913,0.26649746192893403,0.13908629441624365,-0.04537925124168396,0.0013537406921386899,290,0.13199817933545743,0.1724137931034483,0.1332945012067281,0.22009830877132042,50,38.78781725888325,1.0,1.0,6.496885305972883,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05520370119176558,0.030927951422411407,0.007643630634664889,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.03813506590907186,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.012584643619670126,-0.1510621309766359,0.3085089448969874,sufficient,1970,0.02304193385076174,-0.12400049006494913,0.26649746192893403,0.010457290231091614,0.027061640911686766,-0.04201148296805335
hold_40d__break_even_after_gain__activation_gain_pct0p15__fixed_size,break_even_after_gain__fixed_size,hold_40d,break_even_after_gain,fixed_size,f02c6f7248ec,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""position_weight"":1.0}}",robustness,2197,1962,235,0.10696404187528448,0.024146137534462063,0.0038017614610400445,-0.13130507599473626,-0.06107021134337588,0.08406562594800693,0.1873583957714405,0.024146137534462063,-0.13130507599473626,0.024146137534462063,-0.13130507599473626,0.2889908256880734,0.15341488277268095,-0.05003243684768677,0.0014595985412597778,290,0.13199817933545743,0.18275862068965518,0.14252365446748938,0.23128832993230497,53,40.579510703363916,1.0,1.0,6.210030521119861,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05409949750806526,0.023623365492624282,0.03013699439380424,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.03703086222537154,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.011571080403946655,-0.1594948257021055,0.33920726530766326,sufficient,1962,0.024146137534462063,-0.13130507599473626,0.2889908256880734,0.012575057130515408,0.028189749707369233,-0.05021643961958988
hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,break_even_after_gain__fixed_size,hold_40d,break_even_after_gain,fixed_size,36c5c0691926,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""position_weight"":1.0}}",robustness,2197,1964,233,0.10605370960400547,0.023517793365910214,0.0009463961987510225,-0.12895935257071495,-0.05820631235602354,0.0799922807793626,0.18658843915642176,0.023517793365910214,-0.12895935257071495,0.023517793365910214,-0.12895935257071495,0.2830957230142566,0.14663951120162932,-0.04828605055809021,0.0014331340789794983,290,0.13199817933545743,0.1793103448275862,0.1394413637579373,0.22756422916794172,52,39.79837067209776,1.0,1.0,6.331917506780615,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05472784167661711,0.025969088916645594,0.024241891719987474,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.03765920639392339,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.01210780056637047,-0.15524470813552638,0.3226558656070763,sufficient,1964,0.023517793365910214,-0.12895935257071495,0.2830957230142566,0.011409992799539744,0.02628535556481143,-0.0395601425928197
hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,break_even_after_gain__fixed_size,hold_60d,break_even_after_gain,fixed_size,dde4279792dd,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""position_weight"":1.0}}",robustness,2197,1837,360,0.16385980883022302,0.03689590824564742,-0.0010197414907320381,-0.12605027670932228,-0.04888364978402905,0.11153636527836497,0.2198860546850472,0.03689590824564742,-0.12605027670932228,0.03689590824564742,-0.12605027670932228,0.2487751769188895,0.14207947740881874,-0.050595223903656006,0.0,290,0.13199817933545743,0.30344827586206896,0.2533883940521659,0.3586472919346632,88,55.41262928688079,1.0,1.0,4.5476997435973,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.041349726796879906,0.028878164778038257,-0.010078654375379636,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.024281091514186184,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.024157912597334043,-0.15776657367681501,0.29305464012914556,sufficient,1837,0.03689590824564742,-0.12605027670932228,0.2487751769188895,0.012737995648313374,0.03171629696749273,-0.044279463210256054
