same_day_bundle_key,same_day_family_count,context_bucket_id,split,year,checkpoint,survival_definition_version,pre_checkpoint_row_count,survivor_count,non_survivor_count,survivor_rate,survivor_label_denominator_count,survivor_P_good,survivor_P_bad,survivor_P_neutral,survivor_EV_R_diagnostic,non_survivor_label_denominator_count,non_survivor_P_good,non_survivor_P_bad,non_survivor_P_neutral,non_survivor_EV_R_diagnostic,survival_lift_good_vs_pre_checkpoint,survival_lift_bad_vs_pre_checkpoint,sample_sufficiency_status
oscillator|range_breakout|volume_money,3,bundle=oscillator|range_breakout|volume_money|split=train|year=2019|family_count=3|risk=na,train,2019,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,222,180,42,0.8108108108108109,180,0.5111111111111111,0.45555555555555555,0.03333333333333333,,42,0.0,1.0,0.0,,0.09669669669669667,-0.10300300300300297,sufficient
oscillator|range_breakout|volume_money,3,bundle=oscillator|range_breakout|volume_money|split=train|year=2020|family_count=3|risk=na,train,2020,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,120,94,26,0.7833333333333333,94,0.5425531914893617,0.3404255319148936,0.11702127659574468,,26,0.0,1.0,0.0,,0.11755319148936166,-0.14290780141843973,thin_bucket_report_only
oscillator|range_breakout|volume_money,3,bundle=oscillator|range_breakout|volume_money|split=train|year=2021|family_count=3|risk=na,train,2021,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,102,75,27,0.7352941176470589,32,0.1875,0.59375,0.21875,,11,0.0,1.0,0.0,,0.04796511627906977,-0.10392441860465118,too_sparse_use_fallback
oscillator|range_breakout|volume_money,3,bundle=oscillator|range_breakout|volume_money|split=validation|year=2022|family_count=3|risk=na,validation,2022,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,161,118,43,0.7329192546583851,118,0.4915254237288136,0.3898305084745763,0.11864406779661017,,43,0.0,1.0,0.0,,0.13127697652384462,-0.16296452258132438,thin_bucket_report_only
oscillator|range_breakout|volume_money,3,bundle=oscillator|range_breakout|volume_money|split=validation|year=2023|family_count=3|risk=na,validation,2023,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,228,173,55,0.7587719298245614,95,0.6736842105263158,0.2736842105263158,0.05263157894736842,,26,0.0,1.0,0.0,,0.14475859069160502,-0.15606785558938668,thin_bucket_report_only
oscillator|volatility_band,2,bundle=oscillator|volatility_band|split=robustness|year=2025|family_count=2|risk=na,robustness,2025,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,0,1,0.0,0,,,,,0,,,,,,,unusable
oscillator|volatility_band,2,bundle=oscillator|volatility_band|split=train|year=2017|family_count=2|risk=na,train,2017,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,3,1,2,0.3333333333333333,1,1.0,0.0,0.0,,2,0.0,1.0,0.0,,0.6666666666666667,-0.6666666666666666,too_sparse_use_fallback
oscillator|volatility_band,2,bundle=oscillator|volatility_band|split=train|year=2020|family_count=2|risk=na,train,2020,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,1,0,1.0,1,1.0,0.0,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|volatility_band,2,bundle=oscillator|volatility_band|split=validation|year=2023|family_count=2|risk=na,validation,2023,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,3,1,2,0.3333333333333333,0,,,,,1,0.0,1.0,0.0,,,,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=robustness|year=2024|family_count=2|risk=na,robustness,2024,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,10,7,3,0.7,7,0.7142857142857143,0.2857142857142857,0.0,,3,0.0,1.0,0.0,,0.2142857142857143,-0.2142857142857143,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=robustness|year=2025|family_count=2|risk=na,robustness,2025,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,10,8,2,0.8,3,0.6666666666666666,0.3333333333333333,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=train|year=2017|family_count=2|risk=na,train,2017,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,3,2,1,0.6666666666666666,2,0.5,0.5,0.0,,1,0.0,1.0,0.0,,0.16666666666666669,-0.16666666666666663,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=train|year=2018|family_count=2|risk=na,train,2018,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,1,0,1.0,1,1.0,0.0,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=train|year=2019|family_count=2|risk=na,train,2019,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,8,8,0,1.0,8,0.375,0.375,0.25,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=train|year=2020|family_count=2|risk=na,train,2020,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,14,10,4,0.7142857142857143,10,0.3,0.4,0.3,,4,0.0,1.0,0.0,,0.08571428571428572,-0.17142857142857137,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=train|year=2021|family_count=2|risk=na,train,2021,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,10,8,2,0.8,5,0.4,0.4,0.2,,2,0.0,1.0,0.0,,0.11428571428571432,-0.17142857142857137,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=validation|year=2022|family_count=2|risk=na,validation,2022,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,11,5,6,0.45454545454545453,5,0.8,0.2,0.0,,6,0.0,1.0,0.0,,0.4363636363636364,-0.43636363636363634,too_sparse_use_fallback
oscillator|volume_money,2,bundle=oscillator|volume_money|split=validation|year=2023|family_count=2|risk=na,validation,2023,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,6,3,3,0.5,2,0.5,0.5,0.0,,3,0.0,1.0,0.0,,0.3,-0.30000000000000004,too_sparse_use_fallback
price_trend,1,bundle=price_trend|split=robustness|year=2024|family_count=1|risk=na,robustness,2024,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,92,48,44,0.5217391304347826,48,0.7083333333333334,0.2916666666666667,0.0,,44,0.0,1.0,0.0,,0.33876811594202905,-0.338768115942029,thin_bucket_report_only
price_trend,1,bundle=price_trend|split=robustness|year=2025|family_count=1|risk=na,robustness,2025,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,80,43,37,0.5375,13,0.9230769230769231,0.07692307692307693,0.0,,3,0.0,1.0,0.0,,0.17307692307692313,-0.17307692307692307,too_sparse_use_fallback
price_trend,1,bundle=price_trend|split=train|year=2017|family_count=1|risk=na,train,2017,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,9,6,3,0.6666666666666666,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,,3,0.0,1.0,0.0,,0.2222222222222222,-0.2777777777777778,too_sparse_use_fallback
price_trend,1,bundle=price_trend|split=train|year=2018|family_count=1|risk=na,train,2018,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,78,30,48,0.38461538461538464,30,0.5333333333333333,0.4666666666666667,0.0,,48,0.0,1.0,0.0,,0.3282051282051282,-0.32820512820512815,thin_bucket_report_only
price_trend,1,bundle=price_trend|split=train|year=2019|family_count=1|risk=na,train,2019,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,43,20,23,0.46511627906976744,20,0.8,0.2,0.0,,23,0.0,1.0,0.0,,0.4279069767441861,-0.42790697674418604,too_sparse_use_fallback
price_trend,1,bundle=price_trend|split=train|year=2020|family_count=1|risk=na,train,2020,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,114,50,64,0.43859649122807015,50,0.9,0.1,0.0,,64,0.0,1.0,0.0,,0.5052631578947369,-0.5052631578947369,thin_bucket_report_only
price_trend,1,bundle=price_trend|split=train|year=2021|family_count=1|risk=na,train,2021,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,224,98,126,0.4375,50,0.84,0.14,0.02,,60,0.0,1.0,0.0,,0.45818181818181813,-0.4690909090909091,thin_bucket_report_only
price_trend,1,bundle=price_trend|split=validation|year=2022|family_count=1|risk=na,validation,2022,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,130,55,75,0.4230769230769231,55,0.7090909090909091,0.2727272727272727,0.01818181818181818,,75,0.0,1.0,0.0,,0.4090909090909091,-0.4195804195804196,thin_bucket_report_only
price_trend,1,bundle=price_trend|split=validation|year=2023|family_count=1|risk=na,validation,2023,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,45,16,29,0.35555555555555557,10,0.4,0.6,0.0,,19,0.0,1.0,0.0,,0.2620689655172414,-0.26206896551724135,too_sparse_use_fallback
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=robustness|year=2024|family_count=2|risk=na,robustness,2024,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,62,29,33,0.46774193548387094,29,0.7241379310344828,0.27586206896551724,0.0,,33,0.0,1.0,0.0,,0.38542825361512795,-0.3854282536151279,thin_bucket_report_only
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=robustness|year=2025|family_count=2|risk=na,robustness,2025,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,33,15,18,0.45454545454545453,3,1.0,0.0,0.0,,3,0.0,1.0,0.0,,0.5,-0.5,too_sparse_use_fallback
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=train|year=2017|family_count=2|risk=na,train,2017,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,9,4,5,0.4444444444444444,4,1.0,0.0,0.0,,5,0.0,1.0,0.0,,0.5555555555555556,-0.5555555555555556,too_sparse_use_fallback
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=train|year=2018|family_count=2|risk=na,train,2018,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,33,7,26,0.21212121212121213,7,0.5714285714285714,0.42857142857142855,0.0,,26,0.0,1.0,0.0,,0.4502164502164502,-0.45021645021645024,too_sparse_use_fallback
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=train|year=2019|family_count=2|risk=na,train,2019,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,81,50,31,0.6172839506172839,50,0.66,0.32,0.02,,31,0.0,1.0,0.0,,0.25259259259259265,-0.26024691358024693,thin_bucket_report_only
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=train|year=2020|family_count=2|risk=na,train,2020,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,139,41,98,0.2949640287769784,41,0.8048780487804879,0.17073170731707318,0.024390243902439025,,98,0.0,1.0,0.0,,0.5674679768380418,-0.5846639761361642,thin_bucket_report_only
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=train|year=2021|family_count=2|risk=na,train,2021,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,168,56,112,0.3333333333333333,29,0.7586206896551724,0.2413793103448276,0.0,,56,0.0,1.0,0.0,,0.49979716024340765,-0.4997971602434077,thin_bucket_report_only
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=validation|year=2022|family_count=2|risk=na,validation,2022,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,59,22,37,0.3728813559322034,22,0.7727272727272727,0.22727272727272727,0.0,,37,0.0,1.0,0.0,,0.4845916795069337,-0.4845916795069337,thin_bucket_report_only
price_trend|pullback_drawdown,2,bundle=price_trend|pullback_drawdown|split=validation|year=2023|family_count=2|risk=na,validation,2023,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,44,24,20,0.5454545454545454,12,0.6666666666666666,0.25,0.08333333333333333,,16,0.0,1.0,0.0,,0.38095238095238093,-0.4285714285714286,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=3|risk=na,robustness,2024,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,91,39,52,0.42857142857142855,39,0.7435897435897436,0.23076923076923078,0.02564102564102564,,52,0.0,1.0,0.0,,0.42490842490842495,-0.4395604395604395,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=3|risk=na,robustness,2025,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,72,31,41,0.4305555555555556,16,0.75,0.25,0.0,,12,0.0,1.0,0.0,,0.32142857142857145,-0.3214285714285714,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=train|year=2017|family_count=3|risk=na,train,2017,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,11,2,9,0.18181818181818182,2,1.0,0.0,0.0,,9,0.0,1.0,0.0,,0.8181818181818181,-0.8181818181818182,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=train|year=2018|family_count=3|risk=na,train,2018,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,48,17,31,0.3541666666666667,17,0.5294117647058824,0.4117647058823529,0.058823529411764705,,31,0.0,1.0,0.0,,0.34191176470588236,-0.3799019607843137,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=train|year=2019|family_count=3|risk=na,train,2019,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,90,53,37,0.5888888888888889,53,0.7169811320754716,0.24528301886792453,0.03773584905660377,,37,0.0,1.0,0.0,,0.29475890985324943,-0.31027253668763105,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=train|year=2020|family_count=3|risk=na,train,2020,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,198,73,125,0.3686868686868687,73,0.8082191780821918,0.1780821917808219,0.0136986301369863,,125,0.0,1.0,0.0,,0.5102393801023939,-0.518887505188875,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=train|year=2021|family_count=3|risk=na,train,2021,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,250,81,169,0.324,35,0.8571428571428571,0.14285714285714285,0.0,,97,0.0,1.0,0.0,,0.6298701298701298,-0.6298701298701299,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=validation|year=2022|family_count=3|risk=na,validation,2022,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,155,63,92,0.4064516129032258,63,0.8095238095238095,0.15873015873015872,0.031746031746031744,,92,0.0,1.0,0.0,,0.4804915514592934,-0.49933435739887355,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout,3,bundle=price_trend|pullback_drawdown|range_breakout|split=validation|year=2023|family_count=3|risk=na,validation,2023,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,48,21,27,0.4375,17,0.7647058823529411,0.23529411764705882,0.0,,19,0.0,1.0,0.0,,0.40359477124183,-0.40359477124183,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2024|family_count=4|risk=na,robustness,2024,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,152,92,60,0.6052631578947368,92,0.7717391304347826,0.18478260869565216,0.043478260869565216,,60,0.0,1.0,0.0,,0.30463386727688785,-0.32179633867276886,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2025|family_count=4|risk=na,robustness,2025,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,88,43,45,0.48863636363636365,10,0.5,0.3,0.2,,10,0.0,1.0,0.0,,0.25,-0.35000000000000003,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2017|family_count=4|risk=na,train,2017,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,22,8,14,0.36363636363636365,8,0.75,0.25,0.0,,14,0.0,1.0,0.0,,0.4772727272727273,-0.4772727272727273,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2018|family_count=4|risk=na,train,2018,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,58,24,34,0.41379310344827586,24,0.5,0.5,0.0,,34,0.0,1.0,0.0,,0.2931034482758621,-0.2931034482758621,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2019|family_count=4|risk=na,train,2019,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,102,56,46,0.5490196078431373,56,0.6785714285714286,0.32142857142857145,0.0,,46,0.0,1.0,0.0,,0.30602240896358546,-0.3060224089635854,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2020|family_count=4|risk=na,train,2020,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,204,83,121,0.4068627450980392,83,0.8795180722891566,0.0963855421686747,0.024096385542168676,,120,0.0,1.0,0.0,,0.5199121609591073,-0.5341563297525076,sufficient
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2021|family_count=4|risk=na,train,2021,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,206,77,129,0.3737864077669903,39,0.8461538461538461,0.10256410256410256,0.05128205128205128,,75,0.0,1.0,0.0,,0.5566801619433198,-0.5904183535762484,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2022|family_count=4|risk=na,validation,2022,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,93,40,53,0.43010752688172044,40,0.7,0.3,0.0,,53,0.0,1.0,0.0,,0.39892473118279564,-0.39892473118279576,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout|volatility_band,4,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2023|family_count=4|risk=na,validation,2023,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,77,37,40,0.4805194805194805,21,0.6666666666666666,0.3333333333333333,0.0,,21,0.0,1.0,0.0,,0.3333333333333333,-0.3333333333333333,too_sparse_use_fallback
price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=5|risk=na,robustness,2024,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,65,22,43,0.3384615384615385,22,0.6818181818181818,0.2727272727272727,0.045454545454545456,,43,0.0,1.0,0.0,,0.451048951048951,-0.4811188811188811,thin_bucket_report_only
price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=5|risk=na,robustness,2025,T+10,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,46,28,18,0.6086956521739131,7,0.8571428571428571,0.14285714285714285,0.0,,3,0.0,1.0,0.0,,0.2571428571428571,-0.2571428571428572,too_sparse_use_fallback
