context_bucket_id,same_day_bundle_key,split,year,same_day_family_count,entry_risk_pct_bucket,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,context_bucket_definition,context_source_fields,context_field_status,fallback_level
bundle=momentum_rps|volatility_band|volume_money|split=train|year=2020|family_count=3|risk=na,momentum_rps|volatility_band|volume_money,train,2020,3,na,2,2,0,2,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volatility_band|volume_money|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volatility_band|volume_money|split=train|year=2021|family_count=3|risk=na,momentum_rps|volatility_band|volume_money,train,2021,3,na,4,2,0,2,0,2,0.5,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volatility_band|volume_money|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volatility_band|volume_money|split=validation|year=2022|family_count=3|risk=na,momentum_rps|volatility_band|volume_money,validation,2022,3,na,5,5,1,4,0,0,0.0,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volatility_band|volume_money|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volatility_band|volume_money|split=validation|year=2023|family_count=3|risk=na,momentum_rps|volatility_band|volume_money,validation,2023,3,na,1,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volatility_band|volume_money|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=robustness|year=2024|family_count=2|risk=na,momentum_rps|volume_money,robustness,2024,2,na,14,14,4,10,0,0,0.0,0.2857142857142857,0.7142857142857143,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=robustness|year=2024|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=robustness|year=2025|family_count=2|risk=na,momentum_rps|volume_money,robustness,2025,2,na,4,2,1,1,0,2,0.5,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=robustness|year=2025|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=train|year=2017|family_count=2|risk=na,momentum_rps|volume_money,train,2017,2,na,2,2,1,1,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=train|year=2017|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=train|year=2018|family_count=2|risk=na,momentum_rps|volume_money,train,2018,2,na,3,3,0,3,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=train|year=2018|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=train|year=2019|family_count=2|risk=na,momentum_rps|volume_money,train,2019,2,na,2,2,1,1,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=train|year=2019|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=train|year=2020|family_count=2|risk=na,momentum_rps|volume_money,train,2020,2,na,8,8,3,5,0,0,0.0,0.375,0.625,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=train|year=2020|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=train|year=2021|family_count=2|risk=na,momentum_rps|volume_money,train,2021,2,na,13,9,3,6,0,4,0.3076923076923077,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=train|year=2021|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=validation|year=2022|family_count=2|risk=na,momentum_rps|volume_money,validation,2022,2,na,10,10,1,9,0,0,0.0,0.1,0.9,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=validation|year=2022|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|volume_money|split=validation|year=2023|family_count=2|risk=na,momentum_rps|volume_money,validation,2023,2,na,8,5,2,3,0,3,0.375,0.4,0.6,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|volume_money|split=validation|year=2023|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,robustness,2024,4,na,34,33,9,23,1,1,0.029411764705882353,0.2727272727272727,0.696969696969697,0.030303030303030304,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,robustness,2025,4,na,36,13,3,10,0,23,0.6388888888888888,0.23076923076923078,0.7692307692307693,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2017|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,train,2017,4,na,7,7,4,3,0,0,0.0,0.5714285714285714,0.42857142857142855,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2017|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2018|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,train,2018,4,na,33,32,5,27,0,1,0.030303030303030304,0.15625,0.84375,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2018|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2019|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,train,2019,4,na,41,41,14,27,0,0,0.0,0.34146341463414637,0.6585365853658537,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2019|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2020|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,train,2020,4,na,106,106,37,67,2,0,0.0,0.3490566037735849,0.6320754716981132,0.018867924528301886,1.0,,thin_bucket_report_only,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2020|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2021|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,train,2021,4,na,102,47,14,31,2,55,0.5392156862745098,0.2978723404255319,0.6595744680851063,0.0425531914893617,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=train|year=2021|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=validation|year=2022|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,validation,2022,4,na,61,61,16,45,0,0,0.0,0.26229508196721313,0.7377049180327869,0.0,1.0,,thin_bucket_report_only,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=validation|year=2022|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=validation|year=2023|family_count=4|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout,validation,2023,4,na,26,21,8,13,0,5,0.19230769230769232,0.38095238095238093,0.6190476190476191,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|split=validation|year=2023|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2024|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,robustness,2024,5,na,275,275,120,148,7,0,0.0,0.43636363636363634,0.5381818181818182,0.025454545454545455,1.0,,sufficient,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2024|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2025|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,robustness,2025,5,na,87,27,15,12,0,60,0.6896551724137931,0.5555555555555556,0.4444444444444444,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2025|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2017|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,train,2017,5,na,14,14,5,9,0,0,0.0,0.35714285714285715,0.6428571428571429,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2017|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2018|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,train,2018,5,na,38,38,6,30,2,0,0.0,0.15789473684210525,0.7894736842105263,0.05263157894736842,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2018|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2019|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,train,2019,5,na,91,91,44,47,0,0,0.0,0.4835164835164835,0.5164835164835165,0.0,1.0,,thin_bucket_report_only,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2019|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2020|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,train,2020,5,na,147,147,55,91,1,0,0.0,0.3741496598639456,0.6190476190476191,0.006802721088435374,1.0,,thin_bucket_report_only,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2020|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2021|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,train,2021,5,na,122,86,34,52,0,36,0.29508196721311475,0.3953488372093023,0.6046511627906976,0.0,1.0,,thin_bucket_report_only,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=train|year=2021|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2022|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,validation,2022,5,na,55,55,12,43,0,0,0.0,0.21818181818181817,0.7818181818181819,0.0,1.0,,thin_bucket_report_only,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2022|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2023|family_count=5|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,validation,2023,5,na,48,34,9,25,0,14,0.2916666666666667,0.2647058823529412,0.7352941176470589,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2023|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=6|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,robustness,2024,6,na,311,310,113,194,3,1,0.003215434083601286,0.36451612903225805,0.6258064516129033,0.00967741935483871,1.0,,sufficient,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=6|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=6|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,robustness,2025,6,na,80,26,13,11,2,54,0.675,0.5,0.4230769230769231,0.07692307692307693,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=6|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2017|family_count=6|risk=na,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,train,2017,6,na,11,11,4,7,0,0,0.0,0.36363636363636365,0.6363636363636364,0.0,1.0,,too_sparse_use_fallback,bundle=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2017|family_count=6|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
