membership_date,board_bucket,listed_instrument_count,candidate_with_daily_bar_count,excluded_missing_daily_bar_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,excluded_missing_market_cap_count,eligible_count,status_source
2020-02-27,chinext,797,759,38,0,0,0,0,405,stock_info_sz_change_name_asof;daily_bar_presence
2020-02-27,main_board,2907,2733,174,0,87,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-02-28,chinext,797,759,38,0,0,0,0,405,stock_info_sz_change_name_asof;daily_bar_presence
2020-02-28,main_board,2907,2734,173,0,87,0,0,2032,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-02,chinext,797,759,38,0,0,0,0,405,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-02,main_board,2908,2734,174,0,87,0,0,2032,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-03,chinext,797,759,38,0,0,0,0,406,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-03,main_board,2908,2734,174,0,87,0,0,2032,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-04,chinext,797,759,38,0,0,0,0,406,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-04,main_board,2908,2731,177,0,87,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-05,chinext,797,758,39,0,0,0,0,407,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-05,main_board,2908,2733,175,0,87,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-06,chinext,797,757,40,0,0,0,0,406,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-06,main_board,2909,2733,176,0,87,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-09,chinext,797,757,40,0,0,0,0,406,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-09,main_board,2909,2732,177,0,86,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-10,chinext,797,757,40,0,0,0,0,407,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-10,main_board,2910,2733,177,0,86,0,0,2032,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-11,chinext,797,757,40,0,0,0,0,407,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-11,main_board,2910,2732,178,0,87,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-12,chinext,799,760,39,0,0,0,0,410,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-12,main_board,2910,2730,180,0,87,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-13,chinext,800,761,39,0,0,0,0,412,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-13,main_board,2910,2730,180,0,87,0,0,2030,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-16,chinext,800,760,40,0,0,0,0,411,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-16,main_board,2910,2730,180,0,87,0,0,2031,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-17,chinext,800,759,41,0,0,0,0,410,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-17,main_board,2911,2731,180,0,87,0,0,2033,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-18,chinext,800,759,41,0,0,0,0,410,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-18,main_board,2911,2732,179,0,87,0,0,2034,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-19,chinext,801,761,40,0,0,0,0,411,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-19,main_board,2911,2734,177,0,87,0,0,2036,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-20,chinext,801,761,40,0,0,0,0,411,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-20,main_board,2911,2735,176,0,86,0,0,2038,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-23,chinext,801,761,40,0,0,0,0,411,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-23,main_board,2912,2736,176,0,85,0,0,2040,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-24,chinext,801,761,40,0,0,0,0,413,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-24,main_board,2912,2735,177,0,85,0,0,2039,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-25,chinext,801,761,40,0,0,0,0,413,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-25,main_board,2912,2733,179,0,85,0,0,2037,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-26,chinext,801,761,40,0,0,0,0,413,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-26,main_board,2912,2735,177,0,85,0,0,2039,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-27,chinext,802,762,40,0,0,0,0,413,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-27,main_board,2912,2736,176,0,85,0,0,2039,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-30,chinext,802,763,39,0,0,0,0,414,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-30,main_board,2912,2734,178,0,85,0,0,2037,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-31,chinext,802,764,38,0,0,0,0,416,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-31,main_board,2912,2733,179,0,85,0,0,2040,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-01,chinext,802,764,38,0,0,0,0,416,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-01,main_board,2912,2735,177,0,86,0,0,2041,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-02,chinext,802,764,38,0,0,0,0,416,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-02,main_board,2912,2735,177,0,86,0,0,2041,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-03,chinext,803,765,38,0,0,0,0,416,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-03,main_board,2912,2735,177,0,87,0,0,2040,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-07,chinext,803,763,40,0,0,0,0,414,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-07,main_board,2913,2734,179,0,87,0,0,2040,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-08,chinext,803,762,41,0,0,0,0,413,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-08,main_board,2914,2735,179,0,87,0,0,2040,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-09,chinext,803,761,42,0,0,0,0,414,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-09,main_board,2914,2736,178,0,87,0,0,2042,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-10,chinext,804,763,41,0,0,0,0,415,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-10,main_board,2914,2735,179,0,88,0,0,2041,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-13,chinext,804,762,42,0,0,0,0,415,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-13,main_board,2914,2735,179,0,87,0,0,2042,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-14,chinext,804,762,42,0,0,0,0,415,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-14,main_board,2914,2737,177,0,88,0,0,2043,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-15,chinext,804,763,41,0,0,0,0,416,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-15,main_board,2916,2734,182,0,88,0,0,2043,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-16,chinext,804,763,41,0,0,0,0,416,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-16,main_board,2916,2739,177,0,89,0,0,2044,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-17,chinext,804,763,41,0,0,0,0,417,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-17,main_board,2918,2742,176,0,89,0,0,2047,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-20,chinext,804,764,40,0,0,0,0,417,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-20,main_board,2918,2738,180,0,88,0,0,2044,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-21,chinext,805,764,41,0,0,0,0,419,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-21,main_board,2919,2739,180,0,89,0,0,2044,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-22,chinext,806,767,39,0,0,0,0,420,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-22,main_board,2920,2740,180,0,91,0,0,2044,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-23,chinext,806,766,40,0,0,0,0,420,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-23,main_board,2920,2743,177,0,92,0,0,2046,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-24,chinext,806,767,39,0,0,0,0,420,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-24,main_board,2921,2742,179,0,92,0,0,2044,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-27,chinext,806,767,39,0,0,0,0,420,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-27,main_board,2921,2740,181,0,93,0,0,2041,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-28,chinext,806,767,39,0,0,0,0,419,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-28,main_board,2923,2737,186,0,95,0,0,2037,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-29,chinext,806,766,40,0,0,0,0,418,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-29,main_board,2925,2731,194,0,98,0,0,2028,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-30,chinext,806,767,39,0,0,0,0,419,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-30,main_board,2926,2722,204,0,106,0,0,2013,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-06,chinext,807,767,40,0,0,0,0,419,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-06,main_board,2926,2743,183,0,120,0,0,2022,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-07,chinext,808,768,40,0,0,0,0,420,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-07,main_board,2927,2745,182,0,120,0,0,2024,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-08,chinext,808,769,39,0,0,0,0,421,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-08,main_board,2927,2745,182,0,119,0,0,2025,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-11,chinext,808,769,39,0,0,0,0,421,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-11,main_board,2927,2745,182,0,120,0,0,2025,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-12,chinext,809,770,39,0,0,0,0,421,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-12,main_board,2927,2745,182,0,120,0,0,2026,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-13,chinext,809,770,39,0,0,0,0,422,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-13,main_board,2927,2746,181,0,120,0,0,2028,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-14,chinext,809,770,39,0,0,0,0,423,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-14,main_board,2927,2747,180,0,120,0,0,2029,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-15,chinext,809,770,39,0,0,0,0,423,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-15,main_board,2927,2748,179,0,120,0,0,2029,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-18,chinext,809,769,40,0,0,0,0,424,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-18,main_board,2928,2746,182,0,120,0,0,2026,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-19,chinext,809,768,41,0,0,0,0,424,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-19,main_board,2929,2746,183,0,120,0,0,2025,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-20,chinext,810,770,40,0,0,0,0,427,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-20,main_board,2929,2746,183,0,120,0,0,2027,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-21,chinext,810,770,40,0,0,0,0,428,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-21,main_board,2929,2746,183,0,120,0,0,2027,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-22,chinext,810,771,39,0,0,0,0,428,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-22,main_board,2930,2748,182,0,120,0,0,2029,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-25,chinext,811,772,39,0,0,0,0,430,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-25,main_board,2931,2748,183,0,120,0,0,2028,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-26,chinext,811,772,39,0,0,0,0,430,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-26,main_board,2932,2748,184,0,120,0,0,2029,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-27,chinext,811,771,40,0,0,0,0,430,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-27,main_board,2932,2744,188,0,120,0,0,2026,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-28,chinext,812,772,40,0,0,0,0,431,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-28,main_board,2933,2748,185,0,119,0,0,2030,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-29,chinext,812,770,42,0,0,0,0,430,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-29,main_board,2933,2750,183,0,120,0,0,2032,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-01,chinext,812,771,41,0,0,0,0,430,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-01,main_board,2934,2747,187,0,119,0,0,2033,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-02,chinext,812,773,39,0,0,0,0,434,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-02,main_board,2935,2749,186,0,119,0,0,2035,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-03,chinext,812,773,39,0,0,0,0,434,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-03,main_board,2935,2751,184,0,118,0,0,2038,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-04,chinext,812,773,39,0,0,0,0,434,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-04,main_board,2935,2751,184,0,118,0,0,2038,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-05,chinext,813,774,39,0,0,0,0,435,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-05,main_board,2936,2750,186,0,117,0,0,2040,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-08,chinext,814,775,39,0,0,0,0,438,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-08,main_board,2937,2751,186,0,111,0,0,2044,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-09,chinext,814,775,39,0,0,0,0,438,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-09,main_board,2937,2756,181,0,116,0,0,2047,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-10,chinext,814,775,39,0,0,0,0,439,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-10,main_board,2938,2754,184,0,116,0,0,2045,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-11,chinext,814,775,39,0,0,0,0,439,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-11,main_board,2938,2756,182,0,116,0,0,2047,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-12,chinext,814,775,39,0,0,0,0,439,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-12,main_board,2938,2753,185,0,116,0,0,2043,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-15,chinext,814,775,39,0,0,0,0,440,stock_info_sz_change_name_asof;daily_bar_presence
