date,calendar_date_split,horizon,active_event_count,active_instrument_count,max_abs_weight_per_instrument,gross_short_return,name_capped_gross_short_return
2021-05-20,train,5,5,5,0.05,0.021798186,0.021798186
2021-05-21,train,5,5,5,0.05,-0.023764973,-0.023764973
2021-05-24,train,5,4,4,0.05,0.03598098,0.03598098
2021-05-25,train,5,2,2,0.05,-0.0088397996,-0.0088397996
2021-05-26,train,5,2,2,0.05,-0.0057281028,-0.0057281028
2021-05-27,train,5,2,2,0.05,0.00037684611,0.00037684611
2021-05-28,train,5,3,3,0.05,-0.012313277,-0.012313277
2021-05-31,train,5,4,4,0.05,-0.036255113,-0.036255113
2021-06-01,train,5,3,3,0.05,0.0084833909,0.0084833909
2021-06-02,train,5,3,3,0.05,-0.013658047,-0.013658047
2021-06-03,train,5,3,3,0.05,0.0045700458,0.0045700458
2021-06-04,train,5,2,2,0.05,-0.00074242053,-0.00074242053
2021-06-07,train,5,1,1,0.05,-0.030988904,-0.030988904
2021-06-08,train,5,1,1,0.05,0.021952094,0.021952094
2021-06-11,train,5,1,1,0.05,0.029505573,0.029505573
2021-06-15,train,5,2,2,0.05,0.019802208,0.019802208
2021-06-16,train,5,3,3,0.05,0.03758265,0.03758265
2021-06-17,train,5,3,3,0.05,-0.037699197,-0.037699197
2021-06-18,train,5,7,7,0.05,-0.030444151,-0.030444151
2021-06-21,train,5,8,8,0.05,0.0028113829,0.0028113829
2021-06-22,train,5,7,7,0.05,-0.004614577,-0.004614577
2021-06-23,train,5,6,6,0.05,-0.033568488,-0.033568488
2021-06-24,train,5,10,10,0.05,0.0073845931,0.0073845931
2021-06-25,train,5,8,8,0.05,-0.015033548,-0.015033548
2021-06-28,train,5,8,8,0.05,-0.010833694,-0.010833694
2021-06-29,train,5,10,10,0.05,0.011131288,0.011131288
2021-06-30,train,5,11,11,0.05,-0.015992404,-0.015992404
2021-07-01,train,5,7,7,0.05,0.011905839,0.011905839
2021-07-02,train,5,5,5,0.05,0.0038898165,0.0038898165
2021-07-05,train,5,3,3,0.05,-0.0022790336,-0.0022790336
2021-07-06,train,5,3,3,0.05,-0.0067433983,-0.0067433983
2021-07-07,train,5,2,2,0.05,-0.061682812,-0.061682812
2021-07-08,train,5,4,4,0.05,-0.038940376,-0.038940376
2021-07-09,train,5,5,4,0.05,-0.02987927,-0.037627936
2021-07-12,train,5,5,4,0.05,-0.045077403,-0.05132218
2021-07-13,train,5,8,7,0.05,0.0099373053,0.013233323
2021-07-14,train,5,9,8,0.05,0.049345633,0.049733804
2021-07-15,train,5,7,7,0.05,-0.013940065,-0.013940065
2021-07-16,train,5,7,7,0.05,0.017060114,0.017060114
2021-07-19,train,5,8,8,0.05,0.0036381996,0.0036381996
2021-07-20,train,5,3,3,0.05,-0.016774686,-0.016774686
2021-07-21,train,5,2,2,0.05,-0.070311981,-0.070311981
2021-07-22,train,5,8,7,0.05,-0.033544339,-0.037538096
2021-07-23,train,5,11,10,0.05,-0.019182337,-0.01205769
2021-07-26,train,5,10,9,0.05,-0.013079739,-0.013520611
2021-07-27,train,5,10,9,0.05,0.035525085,0.036462455
2021-07-28,train,5,10,9,0.05,0.027280868,0.024588127
2021-07-29,train,5,4,4,0.05,-0.049824923,-0.049824923
2021-07-30,train,5,4,4,0.05,-0.058798441,-0.058798441
2021-08-02,train,5,7,5,0.05,0.0093377645,0.0041290784
2021-08-03,train,5,11,9,0.05,0.041313121,0.033780063
2021-08-04,train,5,11,9,0.05,-0.070021879,-0.065046553
2021-08-05,train,5,19,14,0.05,-0.0070594996,-0.0078048575
2021-08-06,train,5,16,12,0.05,-0.0060310771,-0.007850214
2021-08-09,train,5,14,12,0.05,0.0069172752,0.0018190124
2021-08-10,train,5,10,9,0.05,0.028426733,0.026407908
2021-08-11,train,5,10,9,0.05,-0.0036956938,-0.0021806573
2021-08-12,train,5,2,2,0.05,0.016175929,0.016175929
2021-08-13,train,5,4,4,0.05,0.029497523,0.029497523
2021-08-16,train,5,4,4,0.05,0.031222247,0.031222247
2021-08-17,train,5,5,5,0.05,0.048510858,0.048510858
2021-08-18,train,5,5,5,0.05,-0.026193923,-0.026193923
2021-08-19,train,5,8,8,0.05,-0.022290016,-0.022290016
2021-08-20,train,5,7,7,0.05,-0.021597136,-0.021597136
2021-08-23,train,5,9,9,0.05,-0.025605228,-0.025605228
2021-08-24,train,5,9,8,0.05,-0.020287572,-0.010712957
2021-08-25,train,5,10,9,0.05,-0.0095496966,0.00050167
2021-08-26,train,5,10,8,0.05,-0.028136392,-0.017713547
2021-08-27,train,5,9,6,0.05,-0.036359681,-0.019180698
2021-08-30,train,5,8,6,0.05,0.026883219,0.014198658
2021-08-31,train,5,8,7,0.05,-0.024352307,-0.025598289
2021-09-01,train,5,8,7,0.05,0.0076339978,0.012662483
2021-09-02,train,5,6,6,0.05,-0.005872181,-0.005872181
2021-09-03,train,5,10,10,0.05,0.031960402,0.031960402
2021-09-06,train,5,9,9,0.05,-0.0042767236,-0.0042767236
2021-09-07,train,5,9,9,0.05,-0.036174596,-0.036174596
2021-09-08,train,5,10,10,0.05,0.0068010519,0.0068010519
2021-09-09,train,5,10,10,0.05,0.0061164262,0.0061164262
2021-09-10,train,5,8,8,0.05,0.0039188448,0.0039188448
2021-09-13,train,5,7,7,0.05,-0.0032918218,-0.0032918218
2021-09-14,train,5,9,9,0.05,0.0090364046,0.0090364046
2021-09-15,train,5,8,8,0.05,0.0033139127,0.0033139127
2021-09-16,train,5,8,8,0.05,0.027696259,0.027696259
2021-09-17,train,5,5,5,0.05,-0.0012257642,-0.0012257642
2021-09-22,train,5,5,5,0.05,0.0046384452,0.0046384452
2021-09-23,train,5,4,4,0.05,0.037057815,0.037057815
2021-09-24,train,5,3,3,0.05,0.0520069,0.0520069
2021-09-27,train,5,3,3,0.05,-0.010133631,-0.010133631
2021-09-28,train,5,7,7,0.05,-0.027535029,-0.027535029
2021-09-29,train,5,8,8,0.05,0.0081815624,0.0081815624
2021-09-30,train,5,7,6,0.05,-0.0053917465,-0.0050346671
2021-10-08,train,5,9,8,0.05,-0.0059626746,-0.0052634127
2021-10-11,train,5,9,8,0.05,0.012490805,0.0080877742
2021-10-12,train,5,6,6,0.05,0.012204035,0.012204035
2021-10-13,train,5,5,5,0.05,-0.0039113778,-0.0039113778
2021-10-14,train,5,7,7,0.05,0.0015730793,0.0015730793
2021-10-15,train,5,6,5,0.05,0.024581555,0.016609669
2021-10-18,train,5,5,4,0.05,-0.014914368,-0.019680308
2021-10-19,train,5,5,4,0.05,0.026166399,0.020207991
2021-10-20,train,5,5,4,0.05,-0.008638843,-0.018912587
2021-10-21,train,5,2,2,0.05,0.0092757004,0.0092757004
2021-10-22,train,5,1,1,0.05,0.011307718,0.011307718
2021-10-25,train,5,1,1,0.05,-0.032991204,-0.032991204
2021-10-26,train,5,2,2,0.05,0.028613562,0.028613562
2021-10-27,train,5,3,3,0.05,-0.015802896,-0.015802896
2021-10-28,train,5,5,5,0.05,-0.0093476402,-0.0093476402
2021-10-29,train,5,6,6,0.05,-0.013899195,-0.013899195
2021-11-01,train,5,7,6,0.05,0.047278363,0.040207343
2021-11-02,train,5,7,6,0.05,0.0017992573,0.0081450351
2021-11-03,train,5,7,7,0.05,0.014672418,0.014672418
2021-11-04,train,5,5,5,0.05,-0.014741061,-0.014741061
2021-11-05,train,5,6,6,0.05,0.019083562,0.019083562
2021-11-08,train,5,6,6,0.05,0.0049211693,0.0049211693
2021-11-09,train,5,6,6,0.05,0.0066537797,0.0066537797
2021-11-10,train,5,6,6,0.05,0.027797153,0.027797153
2021-11-11,train,5,6,6,0.05,0.010871302,0.010871302
2021-11-12,train,5,7,7,0.05,0.0066414117,0.0066414117
2021-11-15,train,5,6,6,0.05,0.036949924,0.036949924
2021-11-16,train,5,4,4,0.05,-0.0046500281,-0.0046500281
2021-11-17,train,5,5,5,0.05,-0.01373163,-0.01373163
2021-11-18,train,5,6,6,0.05,-0.013497602,-0.013497602
2021-11-19,train,5,3,3,0.05,0.00045875729,0.00045875729
2021-11-22,train,5,4,4,0.05,-0.029680083,-0.029680083
2021-11-23,train,5,8,7,0.05,0.0072649981,0.0071864368
2021-11-24,train,5,6,5,0.05,0.021119488,0.022177358
2021-11-25,train,5,5,4,0.05,0.015633605,0.021307423
2021-11-26,train,5,5,4,0.05,0.010000851,0.0041060403
2021-11-29,train,5,4,4,0.05,-0.057018534,-0.057018534
2021-11-30,train,5,1,1,0.05,0.020897536,0.020897536
2021-12-01,train,5,2,2,0.05,0.020818149,0.020818149
2021-12-02,train,5,3,3,0.05,-0.017336238,-0.017336238
2021-12-03,train,5,4,4,0.05,-0.018597934,-0.018597934
2021-12-06,train,5,4,4,0.05,0.011683778,0.011683778
2021-12-07,train,5,3,3,0.05,0.014983463,0.014983463
2021-12-08,train,5,2,2,0.05,-0.049253395,-0.049253395
2021-12-09,train,5,1,1,0.05,0.0025155218,0.0025155218
2021-12-10,train,5,2,2,0.05,0.021535525,0.021535525
2021-12-13,train,5,3,3,0.05,-0.0094133389,-0.0094133389
2021-12-14,train,5,4,4,0.05,-0.0077186237,-0.0077186237
2021-12-15,train,5,4,4,0.05,0.036735031,0.036735031
2021-12-16,train,5,4,4,0.05,-0.0036198436,-0.0036198436
2021-12-17,train,5,3,3,0.05,0.016395437,0.016395437
2021-12-20,train,5,2,2,0.05,0.045017613,0.045017613
2021-12-21,train,5,1,1,0.05,-0.022925769,-0.022925769
2021-12-22,train,5,2,2,0.05,-0.011910548,-0.011910548
2021-12-23,train,5,2,2,0.05,-0.04068366,-0.04068366
2021-12-24,train,5,1,1,0.05,0.022167724,0.022167724
2021-12-27,train,5,1,1,0.05,0.073810543,0.073810543
2021-12-28,train,5,1,1,0.05,-0.0012808307,-0.0012808307
2021-12-31,train,5,1,1,0.05,0.021718919,0.021718919
2022-01-04,validation,5,1,1,0.05,-0.013725478,-0.013725478
2022-01-05,validation,5,1,1,0.05,0.050851744,0.050851744
2022-01-06,validation,5,1,1,0.05,0.013804831,0.013804831
2022-01-07,validation,5,1,1,0.05,0.011865076,0.011865076
2022-01-12,validation,5,1,1,0.05,0.012783226,0.012783226
2022-01-13,validation,5,2,2,0.05,0.019687677,0.019687677
2022-01-14,validation,5,2,2,0.05,-0.0065266722,-0.0065266722
2022-01-17,validation,5,3,3,0.05,-0.0095773438,-0.0095773438
2022-01-18,validation,5,4,4,0.05,0.0082331737,0.0082331737
2022-01-19,validation,5,4,4,0.05,0.02947729,0.02947729
2022-01-20,validation,5,3,3,0.05,-0.016371655,-0.016371655
2022-01-21,validation,5,3,3,0.05,0.019211446,0.019211446
2022-01-24,validation,5,2,2,0.05,-0.007153117,-0.007153117
2022-01-25,validation,5,2,2,0.05,0.015267634,0.015267634
2022-01-26,validation,5,1,1,0.05,-0.0054474951,-0.0054474951
2022-01-27,validation,5,1,1,0.05,0.018485052,0.018485052
2022-01-28,validation,5,1,1,0.05,0.016451961,0.016451961
2022-02-07,validation,5,1,1,0.05,0.00055027017,0.00055027017
2022-02-08,validation,5,3,3,0.05,0.0034327373,0.0034327373
2022-02-09,validation,5,3,3,0.05,-0.0095281518,-0.0095281518
2022-02-10,validation,5,3,3,0.05,-0.0058186403,-0.0058186403
2022-02-11,validation,5,3,3,0.05,0.016585212,0.016585212
2022-02-14,validation,5,3,3,0.05,-0.0045664992,-0.0045664992
2022-02-16,validation,5,2,2,0.05,-0.034761957,-0.034761957
2022-02-17,validation,5,3,3,0.05,0.0057201758,0.0057201758
2022-02-18,validation,5,4,4,0.05,-0.0034845476,-0.0034845476
2022-02-21,validation,5,4,4,0.05,-0.01617868,-0.01617868
2022-02-22,validation,5,4,4,0.05,-0.0033458455,-0.0033458455
2022-02-23,validation,5,2,2,0.05,-0.0027903554,-0.0027903554
2022-02-24,validation,5,3,3,0.05,0.020560889,0.020560889
2022-02-25,validation,5,2,2,0.05,-0.021729893,-0.021729893
2022-02-28,validation,5,2,2,0.05,-0.015702602,-0.015702602
2022-03-01,validation,5,2,2,0.05,0.01237735,0.01237735
2022-03-02,validation,5,2,2,0.05,0.0056366046,0.0056366046
2022-03-11,validation,5,1,1,0.05,-0.032349717,-0.032349717
2022-03-14,validation,5,1,1,0.05,0.031759475,0.031759475
2022-03-15,validation,5,1,1,0.05,-0.003498794,-0.003498794
2022-03-16,validation,5,1,1,0.05,-0.05229901,-0.05229901
2022-03-17,validation,5,6,6,0.05,-0.0092117042,-0.0092117042
2022-03-18,validation,5,6,6,0.05,-0.02004544,-0.02004544
2022-03-21,validation,5,7,6,0.05,0.0031695134,0.0022993463
2022-03-22,validation,5,8,7,0.05,0.0035497306,0.0099359541
2022-03-23,validation,5,8,7,0.05,0.00080870973,0.0095790468
2022-03-24,validation,5,4,3,0.05,0.028893753,0.021457787
2022-03-25,validation,5,4,4,0.05,0.053588416,0.053588416
2022-03-28,validation,5,3,3,0.05,0.021460297,0.021460297
2022-03-29,validation,5,2,2,0.05,0.015746323,0.015746323
2022-03-30,validation,5,2,2,0.05,-0.0039835081,-0.0039835081
2022-03-31,validation,5,1,1,0.05,-0.0068119716,-0.0068119716
2022-04-13,validation,5,2,2,0.05,0.001358043,0.001358043
2022-04-14,validation,5,3,3,0.05,-0.0571837,-0.0571837
2022-04-15,validation,5,3,3,0.05,0.014149862,0.014149862
2022-04-18,validation,5,4,4,0.05,0.0088302643,0.0088302643
2022-04-19,validation,5,5,5,0.05,0.015501716,0.015501716
2022-04-20,validation,5,3,3,0.05,0.020463065,0.020463065
2022-04-21,validation,5,2,2,0.05,0.034083105,0.034083105
2022-04-22,validation,5,2,2,0.05,7.6741964e-05,7.6741964e-05
2022-04-25,validation,5,1,1,0.05,0.024694428,0.024694428
2022-04-27,validation,5,1,1,0.05,-0.025184376,-0.025184376
2022-04-28,validation,5,7,7,0.05,-0.010921813,-0.010921813
2022-04-29,validation,5,8,8,0.05,-0.040869724,-0.040869724
2022-05-05,validation,5,12,12,0.05,0.0052871977,0.0052871977
2022-05-06,validation,5,12,12,0.05,0.024479776,0.024479776
2022-05-09,validation,5,11,11,0.05,0.0074050105,0.0074050105
2022-05-10,validation,5,5,5,0.05,-0.017033663,-0.017033663
2022-05-11,validation,5,4,4,0.05,-0.016955959,-0.016955959
2022-05-12,validation,5,1,1,0.05,-0.013029374,-0.013029374
2022-05-13,validation,5,1,1,0.05,0.012343143,0.012343143
2022-05-16,validation,5,3,3,0.05,0.010797046,0.010797046
2022-05-17,validation,5,3,3,0.05,-0.05346147,-0.05346147
2022-05-18,validation,5,4,4,0.05,-0.012469679,-0.012469679
2022-05-19,validation,5,3,3,0.05,-0.01673312,-0.01673312
2022-05-20,validation,5,4,4,0.05,0.0018805299,0.0018805299
2022-05-23,validation,5,2,2,0.05,-0.0071027215,-0.0071027215
2022-05-24,validation,5,2,2,0.05,0.013696055,0.013696055
2022-05-25,validation,5,1,1,0.05,0.030665132,0.030665132
2022-05-26,validation,5,1,1,0.05,0.023126379,0.023126379
2022-06-01,validation,5,1,1,0.05,0.010952535,0.010952535
2022-06-02,validation,5,2,2,0.05,-0.055511102,-0.055511102
2022-06-06,validation,5,3,2,0.05,-0.018812826,-0.018991692
2022-06-07,validation,5,5,4,0.05,0.032144759,0.030645655
2022-06-08,validation,5,6,5,0.05,-0.0071231442,-0.0083350727
2022-06-09,validation,5,5,4,0.05,0.015597783,0.013274739
2022-06-10,validation,5,5,5,0.05,-0.059259094,-0.059259094
2022-06-13,validation,5,8,7,0.05,-0.021790117,-0.017711545
2022-06-14,validation,5,6,5,0.05,-0.041540159,-0.029900004
2022-06-15,validation,5,7,5,0.05,-0.0046070645,-0.00029086059
2022-06-16,validation,5,8,6,0.05,0.0092732954,0.0034872218
2022-06-17,validation,5,7,6,0.05,-0.017137908,-0.011620279
2022-06-20,validation,5,4,4,0.05,0.0022084483,0.0022084483
2022-06-21,validation,5,4,4,0.05,-0.0034795821,-0.0034795821
2022-06-22,validation,5,2,2,0.05,-0.0015968259,-0.0015968259
2022-06-23,validation,5,1,1,0.05,0.0028016705,0.0028016705
2022-06-24,validation,5,4,4,0.05,-0.0078176986,-0.0078176986
2022-06-27,validation,5,4,3,0.05,0.0012476825,-0.014597559
2022-06-28,validation,5,6,5,0.05,-0.040823756,-0.035681402
2022-06-29,validation,5,7,5,0.05,0.064029731,0.047794019
2022-06-30,validation,5,7,5,0.05,-0.0010956636,-0.0070685165
2022-07-01,validation,5,4,4,0.05,-0.013080614,-0.013080614
2022-07-04,validation,5,3,3,0.05,-0.0016056077,-0.0016056077
2022-07-05,validation,5,3,3,0.05,0.0035878906,0.0035878906
2022-07-06,validation,5,3,3,0.05,0.038928202,0.038928202
2022-07-07,validation,5,3,3,0.05,-0.0074954402,-0.0074954402
2022-07-08,validation,5,6,6,0.05,0.056325308,0.056325308
2022-07-11,validation,5,6,6,0.05,-0.022838768,-0.022838768
2022-07-12,validation,5,4,4,0.05,-0.010559278,-0.010559278
2022-07-13,validation,5,4,3,0.05,0.015305694,0.0011367647
2022-07-14,validation,5,4,3,0.05,-0.016593943,-0.024336448
2022-07-15,validation,5,2,2,0.05,0.0042970947,0.0042970947
2022-07-18,validation,5,2,2,0.05,-0.044684326,-0.044684326
2022-07-19,validation,5,2,2,0.05,-0.012864322,-0.012864322
2022-07-20,validation,5,2,2,0.05,-0.0126968,-0.0126968
2022-07-21,validation,5,3,3,0.05,0.0061053582,0.0061053582
2022-07-22,validation,5,2,2,0.05,0.015931113,0.015931113
2022-07-25,validation,5,2,2,0.05,0.052337676,0.052337676
2022-07-26,validation,5,2,2,0.05,-0.0066590313,-0.0066590313
2022-07-27,validation,5,1,1,0.05,-0.024251012,-0.024251012
2022-07-28,validation,5,1,1,0.05,0.020507786,0.020507786
2022-07-29,validation,5,1,1,0.05,-0.037886321,-0.037886321
2022-08-01,validation,5,1,1,0.05,-0.0083253357,-0.0083253357
2022-08-02,validation,5,2,2,0.05,-0.030907563,-0.030907563
2022-08-03,validation,5,3,3,0.05,0.054200423,0.054200423
2022-08-04,validation,5,2,2,0.05,-0.021704509,-0.021704509
2022-08-05,validation,5,2,2,0.05,0.0010322944,0.0010322944
2022-08-08,validation,5,3,3,0.05,-0.020911582,-0.020911582
2022-08-09,validation,5,3,3,0.05,-0.0050663161,-0.0050663161
2022-08-10,validation,5,3,3,0.05,-0.031931213,-0.031931213
2022-08-11,validation,5,3,3,0.05,-0.01731066,-0.01731066
2022-08-12,validation,5,4,4,0.05,0.018383982,0.018383982
2022-08-15,validation,5,3,3,0.05,-0.053335409,-0.053335409
2022-08-16,validation,5,2,2,0.05,0.014285082,0.014285082
2022-08-17,validation,5,2,2,0.05,-0.014511877,-0.014511877
2022-08-18,validation,5,2,2,0.05,0.012012952,0.012012952
2022-08-19,validation,5,2,2,0.05,0.0070183134,0.0070183134
2022-08-22,validation,5,2,2,0.05,-0.010781938,-0.010781938
2022-08-23,validation,5,4,4,0.05,-0.0069315108,-0.0069315108
2022-08-24,validation,5,3,3,0.05,0.013428743,0.013428743
2022-08-25,validation,5,3,3,0.05,0.015578665,0.015578665
2022-08-26,validation,5,3,3,0.05,0.021287116,0.021287116
2022-08-29,validation,5,3,3,0.05,0.010605812,0.010605812
2022-08-30,validation,5,1,1,0.05,0.013268127,0.013268127
2022-08-31,validation,5,1,1,0.05,0.072894531,0.072894531
2022-09-01,validation,5,1,1,0.05,0.010687049,0.010687049
2022-09-05,validation,5,1,1,0.05,-0.02717673,-0.02717673
2022-09-06,validation,5,1,1,0.05,-0.062942376,-0.062942376
2022-09-07,validation,5,1,1,0.05,-0.026714251,-0.026714251
2022-09-08,validation,5,1,1,0.05,0.012662191,0.012662191
2022-09-09,validation,5,1,1,0.05,-0.05215832,-0.05215832
2022-09-20,validation,5,1,1,0.05,-0.01087836,-0.01087836
2022-09-21,validation,5,1,1,0.05,0.058143255,0.058143255
2022-09-22,validation,5,1,1,0.05,-0.0059686612,-0.0059686612
2022-09-23,validation,5,1,1,0.05,0.033565067,0.033565067
2022-09-26,validation,5,1,1,0.05,-0.018330153,-0.018330153
2022-09-27,validation,5,1,1,0.05,0.018441759,0.018441759
2022-09-28,validation,5,1,1,0.05,0.014823763,0.014823763
2022-09-29,validation,5,1,1,0.05,0.013559579,0.013559579
2022-09-30,validation,5,1,1,0.05,0.034054664,0.034054664
2022-10-10,validation,5,1,1,0.05,0.026808651,0.026808651
2022-10-12,validation,5,1,1,0.05,-0.051094929,-0.051094929
2022-10-13,validation,5,1,1,0.05,0.00043403769,0.00043403769
2022-10-14,validation,5,1,1,0.05,-0.01194093,-0.01194093
2022-10-17,validation,5,2,2,0.05,-0.00017183395,-0.00017183395
2022-10-18,validation,5,2,2,0.05,0.0040700363,0.0040700363
2022-10-19,validation,5,1,1,0.05,0.020681535,0.020681535
2022-10-20,validation,5,2,2,0.05,0.037447346,0.037447346
2022-10-21,validation,5,3,3,0.05,0.00016231211,0.00016231211
2022-10-24,validation,5,2,2,0.05,0.031547181,0.031547181
2022-10-25,validation,5,2,2,0.05,-0.019905798,-0.019905798
2022-10-26,validation,5,2,2,0.05,0.029446386,0.029446386
2022-10-27,validation,5,2,2,0.05,0.0069313255,0.0069313255
2022-10-28,validation,5,1,1,0.05,-0.050787065,-0.050787065
2022-10-31,validation,5,1,1,0.05,0.034335697,0.034335697
2022-11-01,validation,5,1,1,0.05,0.00090583404,0.00090583404
2022-11-02,validation,5,3,3,0.05,-0.050608112,-0.050608112
2022-11-03,validation,5,3,3,0.05,-0.0054332665,-0.0054332665
2022-11-04,validation,5,3,3,0.05,-0.050302652,-0.050302652
2022-11-07,validation,5,5,5,0.05,0.0093406463,0.0093406463
2022-11-08,validation,5,5,5,0.05,0.0045084236,0.0045084236
2022-11-09,validation,5,3,3,0.05,0.016380816,0.016380816
2022-11-10,validation,5,2,2,0.05,0.029533336,0.029533336
2022-11-11,validation,5,3,3,0.05,0.0081336029,0.0081336029
2022-11-14,validation,5,4,4,0.05,0.018306181,0.018306181
2022-11-15,validation,5,4,4,0.05,0.0036135093,0.0036135093
2022-11-16,validation,5,6,6,0.05,0.014628186,0.014628186
2022-11-17,validation,5,6,6,0.05,-0.0072147116,-0.0072147116
2022-11-18,validation,5,5,5,0.05,0.017023878,0.017023878
2022-11-21,validation,5,2,2,0.05,0.017282887,0.017282887
2022-11-22,validation,5,2,2,0.05,0.012094026,0.012094026
2022-11-30,validation,5,3,3,0.05,0.01679687,0.01679687
2022-12-01,validation,5,4,4,0.05,0.012430098,0.012430098
2022-12-02,validation,5,4,4,0.05,0.018854354,0.018854354
2022-12-05,validation,5,4,4,0.05,-0.028239587,-0.028239587
2022-12-06,validation,5,4,4,0.05,-0.00035605171,-0.00035605171
2022-12-07,validation,5,1,1,0.05,-0.0061349635,-0.0061349635
2023-01-05,validation,5,2,2,0.05,-0.036564481,-0.036564481
2023-01-06,validation,5,7,6,0.05,0.0032855768,0.00018711732
2023-01-09,validation,5,7,6,0.05,-0.0016852208,-0.0023961947
2023-01-10,validation,5,7,6,0.05,0.0044251131,0.0014253856
2023-01-11,validation,5,7,6,0.05,0.0014276024,0.003724062
2023-01-12,validation,5,5,5,0.05,-0.01743085,-0.01743085
2023-01-30,validation,5,1,1,0.05,0.011237771,0.011237771
2023-01-31,validation,5,3,3,0.05,0.0312263,0.0312263
2023-02-01,validation,5,3,3,0.05,-0.033121864,-0.033121864
2023-02-02,validation,5,3,3,0.05,0.0081126064,0.0081126064
2023-02-03,validation,5,3,3,0.05,-0.021511996,-0.021511996
2023-02-06,validation,5,2,2,0.05,-0.037950717,-0.037950717
2023-02-08,validation,5,1,1,0.05,0.0042307927,0.0042307927
2023-02-09,validation,5,1,1,0.05,-0.0092699798,-0.0092699798
2023-02-10,validation,5,1,1,0.05,-0.031764254,-0.031764254
2023-02-13,validation,5,1,1,0.05,0.027818992,0.027818992
2023-02-14,validation,5,1,1,0.05,0.0049599071,0.0049599071
2023-02-16,validation,5,2,2,0.05,0.021103777,0.021103777
2023-02-17,validation,5,2,2,0.05,0.058189506,0.058189506
2023-02-20,validation,5,2,2,0.05,-0.074882558,-0.074882558
2023-02-21,validation,5,3,2,0.05,-0.023001903,-0.0089553904
2023-02-22,validation,5,3,2,0.05,0.0048656449,-0.0026841927
2023-02-23,validation,5,1,1,0.05,0.038972505,0.038972505
2023-02-24,validation,5,1,1,0.05,-0.04700454,-0.04700454
2023-02-27,validation,5,1,1,0.05,0.081866143,0.081866143
2023-03-02,validation,5,1,1,0.05,-0.016163544,-0.016163544
2023-03-03,validation,5,1,1,0.05,0.099883052,0.099883052
2023-03-06,validation,5,1,1,0.05,0.099272343,0.099272343
2023-03-07,validation,5,2,2,0.05,-0.0039557703,-0.0039557703
2023-03-08,validation,5,2,2,0.05,0.0004332442,0.0004332442
2023-03-09,validation,5,1,1,0.05,-0.099837229,-0.099837229
2023-03-10,validation,5,2,1,0.05,-0.046373883,-0.046373883
2023-03-13,validation,5,2,1,0.05,-0.09948141,-0.09948141
2023-03-14,validation,5,2,2,0.05,0.015448334,0.015448334
2023-03-15,validation,5,2,2,0.05,-0.037196566,-0.037196566
2023-03-16,validation,5,2,2,0.05,-0.0234998,-0.0234998
2023-03-17,validation,5,1,1,0.05,-0.010357342,-0.010357342
2023-03-20,validation,5,1,1,0.05,0.090345803,0.090345803
2023-03-23,validation,5,1,1,0.05,-0.020259007,-0.020259007
2023-03-24,validation,5,5,5,0.05,-0.022117642,-0.022117642
2023-03-27,validation,5,5,5,0.05,0.020224459,0.020224459
2023-03-28,validation,5,5,5,0.05,0.055325453,0.055325453
2023-03-29,validation,5,5,5,0.05,-0.022902965,-0.022902965
2023-03-30,validation,5,5,5,0.05,-0.0078817486,-0.0078817486
2023-03-31,validation,5,1,1,0.05,-0.0071031753,-0.0071031753
2023-04-03,validation,5,2,2,0.05,-0.059450216,-0.059450216
