year,rule_version_id,entry_type,exit_reason,industry_name,market_trend_state,market_width_state,trend_score_bucket,money_ratio_bucket,gap_bucket,initial_risk_bucket,holding_days_bucket,trades,net_pnl,avg_loss_pnl,stop_time_trade_ratio
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d0_3,1,-153.17290995121147,-153.17290995121147,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,公用事业,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d0_3,1,-135.7856422662735,-135.7856422662735,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,医药生物,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d11_20,1,-135.51416397094727,-135.51416397094727,1.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,电子,market_trend_on,width_strong,bottom50,060_080,flat_down,risk_4_8,d6_10,1,-131.5863561630249,-131.5863561630249,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,公用事业,market_trend_on,width_strong,bottom50,100_120,flat_down,risk_lt4,d0_3,1,-131.21821575164796,-131.21821575164796,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,传媒,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-122.33493847847058,-122.33493847847058,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,汽车,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_4_8,d0_3,1,-118.68508529663231,-118.68508529663231,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,房地产,market_trend_on,width_strong,bottom50,080_100,flat_down,risk_4_8,d0_3,1,-112.10304584503183,-112.10304584503183,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d0_3,1,-112.0671869993217,-112.0671869993217,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,bottom50,gt120,gap_down_gt2,risk_lt4,d0_3,1,-111.32376074790955,-111.32376074790955,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,综合,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d0_3,1,-103.3413838148117,-103.3413838148117,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,家用电器,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d0_3,1,-82.86307096481323,-82.86307096481323,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,基础化工,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d4_5,1,-77.11193494796825,-77.11193494796825,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,银行,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d0_3,1,-61.336003112791516,-61.336003112791516,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,银行,market_trend_on,width_strong,top50,100_120,flat_down,risk_lt4,d0_3,1,-59.91999893188331,-59.91999893188331,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,公用事业,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_4_8,d0_3,1,-59.584001159668695,-59.584001159668695,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,医药生物,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d4_5,1,-58.97999954223633,-58.97999954223633,1.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,传媒,market_trend_on,width_strong,bottom50,080_100,flat_down,risk_4_8,d20p,1,-57.9840026855476,-57.9840026855476,1.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,传媒,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_4_8,d4_5,1,-42.48763580322266,-42.48763580322266,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d4_5,1,-24.00003433227539,-24.00003433227539,1.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,基础化工,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_4_8,d0_3,1,-20.000038146972656,-20.000038146972656,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,医药生物,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_4_8,d0_3,1,-13.6893310546875,-13.6893310546875,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d20p,1,-12.707450866700674,-12.707450866700674,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,公用事业,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_lt4,d0_3,1,-11.244378852844239,-11.244378852844239,0.0
2017,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,基础化工,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-6.775764656066167,-6.775764656066167,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d6_10,2,-4173.068612766264,-2086.534306383132,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,stop_loss,通信,market_trend_on,width_strong,top50,100_120,flat_down,risk_4_8,d6_10,1,-3552.489051628112,-3552.489051628112,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,钢铁,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d11_20,1,-3262.818500328064,-3262.818500328064,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,房地产,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d6_10,1,-3059.7133717536935,-3059.7133717536935,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,房地产,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d6_10,1,-2840.6876358032214,-2840.6876358032214,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,煤炭,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,2,-2335.2928419828413,-1167.6464209914207,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,trailing_stop,非银金融,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d6_10,1,-2269.106175613403,-2269.106175613403,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,建筑装饰,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,2,-2253.132913947104,-1126.566456973552,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,银行,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d4_5,2,-2124.4036662340177,-1062.2018331170088,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,煤炭,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d0_3,1,-2039.4295406341553,-2039.4295406341553,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电子,market_trend_on,width_strong,bottom50,080_100,flat_up,risk_4_8,d6_10,1,-1946.07848496437,-1946.07848496437,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,stop_loss,非银金融,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_4_8,d6_10,1,-1855.7011442184448,-1855.7011442184448,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,非银金融,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_4_8,d6_10,1,-1755.4507637023926,-1755.4507637023926,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电子,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d0_3,1,-1746.3280080795303,-1746.3280080795303,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,传媒,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_8_12,d6_10,1,-1637.482208418846,-1637.482208418846,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,国防军工,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d4_5,1,-1615.7413730621338,-1615.7413730621338,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,房地产,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d4_5,1,-1606.3747131824493,-1606.3747131824493,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,房地产,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-1599.9905332565315,-1599.9905332565315,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,房地产,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-1557.349998474121,-1557.349998474121,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,2,-1547.113190555574,-773.556595277787,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,非银金融,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d6_10,1,-1450.3917222023017,-1450.3917222023017,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,有色金属,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-1414.9443245410935,-1414.9443245410935,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,商贸零售,market_trend_on,width_strong,top50,gt120,gap_up_gt2,risk_gt12,d6_10,1,-1399.6810077667221,-1399.6810077667221,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,房地产,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d6_10,1,-1397.710718536377,-1397.710718536377,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,汽车,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-1304.8993345737465,-1304.8993345737465,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,基础化工,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d6_10,1,-1278.985838341713,-1278.985838341713,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电子,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d6_10,1,-1278.3036948204026,-1278.3036948204026,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,国防军工,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d6_10,1,-1255.4688577651978,-1255.4688577651978,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,stop_loss,非银金融,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_lt4,d6_10,1,-1169.7099384784713,-1169.7099384784713,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d11_20,1,-1159.3903818130493,-1159.3903818130493,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,2,-1062.6706030487999,-531.3353015243999,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,交通运输,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-994.5379185676575,-994.5379185676575,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,机械设备,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d11_20,1,-960.8580024719246,-960.8580024719246,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,石油石化,market_trend_on,width_strong,top50,100_120,flat_down,risk_4_8,d4_5,1,-927.0018908500657,-927.0018908500657,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,房地产,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_4_8,d6_10,1,-914.4318557739273,-914.4318557739273,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d4_5,1,-845.7672521591172,-845.7672521591172,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,基础化工,market_trend_on,width_strong,top50,080_100,flat_up,risk_4_8,d6_10,1,-835.1022609949105,-835.1022609949105,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d6_10,1,-800.0342926263817,-800.0342926263817,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,石油石化,market_trend_on,width_strong,bottom50,100_120,flat_up,risk_4_8,d0_3,1,-785.8206424713135,-785.8206424713135,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d6_10,2,-714.3338087081924,-357.1669043540962,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,机械设备,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d6_10,1,-690.8794010639206,-690.8794010639206,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,机械设备,market_trend_on,width_strong,top50,100_120,flat_up,risk_gt12,d6_10,1,-687.2432627677917,-687.2432627677917,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,基础化工,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d6_10,1,-661.4603815078735,-661.4603815078735,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,医药生物,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_4_8,d6_10,1,-642.7444453239441,-642.7444453239441,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,银行,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d0_3,1,-636.3834526062019,-636.3834526062019,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_4_8,d4_5,1,-590.7873038291931,-590.7873038291931,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,国防军工,market_trend_on,width_strong,bottom50,100_120,flat_down,risk_4_8,d6_10,1,-570.175512695314,-570.175512695314,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,非银金融,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_lt4,d4_5,1,-564.5959934234634,-564.5959934234634,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,国防军工,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d0_3,1,-537.7458297729493,-537.7458297729493,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,交通运输,market_trend_on,width_strong,bottom50,080_100,flat_down,risk_lt4,d0_3,1,-454.0125741004951,-454.0125741004951,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d11_20,1,-447.1208219528198,-447.1208219528198,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,trailing_stop,有色金属,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_4_8,d11_20,1,-439.3176390171044,-439.3176390171044,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,煤炭,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-415.18366279602196,-415.18366279602196,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,公用事业,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d6_10,1,-397.7048229217544,-397.7048229217544,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,石油石化,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d6_10,1,-394.01567897796633,-394.01567897796633,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,食品饮料,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-372.906698513031,-372.906698513031,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,交通运输,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d6_10,1,-364.1575172424309,-364.1575172424309,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电子,market_trend_on,width_strong,top50,100_120,flat_up,risk_4_8,d11_20,1,-340.3733010292053,-340.3733010292053,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,食品饮料,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d6_10,1,-328.8401199340835,-328.8401199340835,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,交通运输,market_trend_on,width_strong,top50,gt120,flat_up,risk_lt4,d0_3,1,-322.2117472648635,-322.2117472648635,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,交通运输,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-319.45346374511644,-319.45346374511644,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,银行,market_trend_on,width_strong,bottom50,100_120,flat_down,risk_4_8,d6_10,1,-317.1837554931641,-317.1837554931641,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,传媒,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d20p,1,-314.1117584228523,-314.1117584228523,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,房地产,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d6_10,1,-296.7273910522461,-296.7273910522461,1.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,汽车,market_trend_on,width_strong,bottom50,080_100,flat_down,risk_4_8,d0_3,1,-296.01310098171234,-296.01310098171234,0.0
2017,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,建筑装饰,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d11_20,1,-280.58192682266235,-280.58192682266235,1.0
