split,decision_date,feature_route_id,U_membership_n,membership_integrity_n,history_ready_n,sequence_ready_n,feature_ready_n,U_decision_n,invalid_n,layer_count_reconciled,support_status
historical_design_holdout,2024-11-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,497,497,497,3,true,ready
historical_design_holdout,2024-11-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,497,497,497,3,true,ready
historical_design_holdout,2024-11-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-11-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-11-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-11-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-11-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-11-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-12-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-12-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-12-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,498,498,498,2,true,ready
historical_design_holdout,2024-12-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,498,497,497,497,3,true,ready
historical_design_holdout,2024-12-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,496,496,496,4,true,ready
historical_design_holdout,2024-12-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,497,497,497,497,3,true,ready
historical_design_holdout,2024-12-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2024-12-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-01-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-01-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-01-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-01-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-01-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-01-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-01-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,494,494,494,6,true,ready
historical_design_holdout,2025-01-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-01-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-01-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-01-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-02-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-02-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-02-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-02-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-02-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-02-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-02-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-02-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-02-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-02-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-03-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-03-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,494,494,494,6,true,ready
historical_design_holdout,2025-03-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,494,494,494,6,true,ready
historical_design_holdout,2025-03-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-04-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-04-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-04-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-04-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,492,492,492,8,true,ready
historical_design_holdout,2025-04-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-04-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-04-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-04-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-04-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-04-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-04-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-04-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-05-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-05-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-05-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-05-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,493,493,493,7,true,ready
historical_design_holdout,2025-05-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,493,493,493,7,true,ready
historical_design_holdout,2025-05-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,493,493,493,7,true,ready
historical_design_holdout,2025-05-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,493,493,493,7,true,ready
historical_design_holdout,2025-05-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,493,493,493,7,true,ready
historical_design_holdout,2025-05-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-05-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-06-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-06-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-06-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-06-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-06-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-06-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,493,493,493,7,true,ready
historical_design_holdout,2025-06-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-06-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-06-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-06-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-06-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-06-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-07-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-07-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-07-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-07-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-07-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,496,496,496,4,true,ready
historical_design_holdout,2025-07-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,494,494,494,6,true,ready
historical_design_holdout,2025-07-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-07-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-07-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-07-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-08-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-08-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-08-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-08-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-08-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-08-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,494,494,494,494,6,true,ready
historical_design_holdout,2025-08-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-08-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,495,495,495,495,5,true,ready
historical_design_holdout,2025-08-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-08-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-08-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,495,495,495,5,true,ready
historical_design_holdout,2025-08-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-08-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,493,493,493,7,true,ready
historical_design_holdout,2025-08-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,494,494,494,6,true,ready
historical_design_holdout,2025-08-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,496,494,494,494,6,true,ready
