dominance_id,factor_family,feature,shared_axis,anchor_family,relative_day,relative_window,split,regime_bucket,duration_bucket,winner_count,control_count,winner_total,control_total,winner_mean,control_mean,winner_std,control_std,standardized_mean_difference,winner_rate,control_rate,lift,odds_ratio,absolute_rate_difference,feature_non_missing_coverage,claim_status,missing_reason_policy,multiple_test_family
shared_axis_low_0_close_to_ema60_validation_all_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,all,medium,48,224,48,224,-0.15995960804598788,-0.1578926380733893,0.11036288203582098,0.08152559845988458,-0.023694703038790753,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_off_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_off,fast,66,311,66,311,-0.16394868631868867,-0.148998771770734,0.07896836951132542,0.07788848931732724,-0.1914771903987292,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_off_long,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_off,long,292,1398,292,1398,-0.12560386296756498,-0.11352406475791725,0.08165418817926996,0.06964749578755253,-0.1681003829593248,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_off_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_off,medium,93,428,93,428,-0.15109683637448362,-0.1400940231117103,0.08706064393989807,0.08391088784407094,-0.1302450410763973,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_on_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_on,fast,13,55,13,55,-0.01150727869790526,-0.05461949095883393,0.07167762145258233,0.06928910663650041,0.6182782344873228,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_on_long,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_on,long,132,610,132,610,-0.04998123824108965,-0.0468501522598778,0.08362764551332912,0.07010988292616009,-0.0430767298686302,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_on_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_on,medium,54,214,54,214,-0.028192587746171456,-0.029397263010565458,0.09108713913334013,0.08464020820909449,0.014013827959743238,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_transition_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,all,transition,fast,24,112,24,112,-0.07352614639318487,-0.10561643155155534,0.10112372377230835,0.06984065930234186,0.4215220890246395,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_transition_long,price_structure,close_to_ema60,shared_axis_low,,0,0,all,transition,long,117,545,117,545,-0.09810404485415572,-0.0909326529158268,0.07258520544821379,0.06414129884684476,-0.10914691381401206,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_transition_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,all,transition,medium,60,267,60,267,-0.08671682832246812,-0.08618667222733854,0.09043620308417893,0.06402523826876438,-0.0076206053877185724,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_off_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_off,fast,48,220,48,220,-0.15411239312677594,-0.13754546541277124,0.08387149812140757,0.0776545664436702,-0.21027025654925527,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_off_long,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_off,long,116,575,116,575,-0.13776395337120756,-0.11275443963376702,0.0747488276507532,0.062476239708357494,-0.3866251357527604,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_off_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_off,medium,33,144,33,144,-0.12355698912471808,-0.10754098231820164,0.08066757530085865,0.08683481065948383,-0.18679685970713603,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_on_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_on,fast,7,32,7,32,0.03513119162506979,-0.03147945855341985,0.054262591742521966,0.05837190702494072,1.1539225641838426,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_on_long,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_on,long,97,461,97,461,-0.040763844862951856,-0.03283887370058642,0.07944218670839169,0.06030390518125506,-0.12379224091349494,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_on_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_on,medium,33,142,33,142,-0.004029987752244004,-0.002048551761281151,0.07878349736721324,0.07390319801403185,-0.026479198512052847,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_transition_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,transition,fast,6,29,6,29,-0.07150754589079322,-0.09697024294516968,0.08990804762554461,0.047523887283420954,0.4543227479992947,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_transition_long,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,transition,long,53,238,53,238,-0.1071390046222511,-0.09468697048020003,0.06133047766117737,0.05766651542345079,-0.2134289751507727,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_transition_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,transition,medium,18,73,18,73,-0.06445448188076237,-0.05809851871103477,0.08517603941363897,0.05453747165460729,-0.10321627910548083,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_off_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_off,fast,4,21,4,21,-0.1358741979833251,-0.08552078146349984,0.046125935884456994,0.03880447985750092,-1.2640230739167848,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_off_long,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_off,long,105,513,105,513,-0.1158055565867392,-0.10922642421117515,0.09310751857320886,0.07933490389838875,-0.08040691401824214,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_off_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_off,medium,25,118,25,118,-0.12288513783255181,-0.11458879583059806,0.09167412121614617,0.07387167610497987,-0.10747619242220702,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_on_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_on,fast,6,21,6,21,-0.06591882740804282,-0.09082546582415449,0.046895363593471386,0.07374217779050479,0.3598653339988602,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_on_long,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_on,long,31,129,31,129,-0.07778828436902815,-0.09323020000830266,0.09405816024230194,0.07947672510436268,0.18730201031102348,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_on_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_on,medium,15,47,15,47,-0.08341179280488484,-0.08839259673937963,0.07785432206154386,0.08206019195172469,0.06141684619044292,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_transition_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,train,transition,fast,8,38,8,38,-0.11883582886594843,-0.13130146543441787,0.09668575512278237,0.06657144842111125,0.17263655046298612,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_transition_long,price_structure,close_to_ema60,shared_axis_low,,0,0,train,transition,long,42,181,42,181,-0.08381040019670498,-0.08930731582891961,0.0759481556985184,0.06977009554953335,0.07746837030184016,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_transition_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,train,transition,medium,35,161,35,161,-0.09729993673086759,-0.10062875222200802,0.08174530375645858,0.06396391761211417,0.04937428262448656,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_off_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_off,fast,14,70,14,70,-0.2056944025010647,-0.2040382745593587,0.05272905041425772,0.05442487896908887,-0.030578675963549844,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_off_long,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_off,long,71,310,71,310,-0.12022712611072217,-0.12206349716715946,0.07238811690484605,0.06438870233124795,0.027849427833348775,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_off_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_off,medium,35,166,35,166,-0.19721419131135667,-0.18646302728903852,0.07029829792877401,0.06529738252572484,-0.16245684779209912,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_on_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_on,fast,0,2,0,2,,-0.04469727335959306,,0.0030189502489088487,,,,,,,1.0,sample_blocked,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_on_long,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_on,long,4,20,4,20,-0.057998420169407455,-0.07065881507420378,0.06434532145978564,0.08360553124714025,0.15582324999897237,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_on_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_on,medium,6,25,6,25,-0.023038875065989024,-0.07382671549632969,0.13497684459746945,0.07272358824346148,0.5857436108091214,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_transition_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,transition,fast,10,45,10,45,-0.03848956071640901,-0.08949883559680882,0.10573558762961555,0.07909800784311567,0.6056859667220472,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_transition_long,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,transition,long,22,126,22,126,-0.10362587248615016,-0.08617597380796468,0.08877301042307024,0.06735268654047757,-0.24635034703016584,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_transition_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,transition,medium,7,33,7,33,-0.09104731998771412,-0.07786122760759281,0.14085396517189624,0.06328542287860656,-0.1634870160332343,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_all_all_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,all,all,all,851,3940,851,3940,-0.0390195893706625,-0.03914993669078868,0.08822513525412203,0.07478975918399346,0.0016852725931083513,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_train_all_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,train,all,all,271,1229,271,1229,-0.02638564215215496,-0.029379678413070823,0.09722226702877793,0.08110678872087962,0.03554194466193871,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_validation_all_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,validation,all,all,169,797,169,797,-0.07010683534492,-0.06619157369958456,0.08020412584945898,0.07084445459835735,-0.053957080673836505,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_robustness_all_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,robustness,all,all,411,1914,411,1914,-0.034567168754034816,-0.03416324010108383,0.08217493965115953,0.06939311510562503,-0.0056246056867967475,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_all_risk_off_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,all,risk_off,all,451,2137,451,2137,-0.054660506746405685,-0.04846577425263115,0.08172985583902692,0.07236609278142772,-0.08362149190783619,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_all_risk_on_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,all,risk_on,all,199,879,199,879,-0.005144842562303601,-0.010830190911582206,0.08990145510153348,0.07699980397069088,0.0714857745326894,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_all_transition_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,all,transition,all,201,924,201,924,-0.037462479312967194,-0.04454507919107561,0.09139928673276183,0.07154053673165765,0.093858079429276,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_all_all_fast,price_structure,ema20_slope_20d,shared_axis_low,,0,0,all,all,fast,103,478,103,478,-0.052447908018846474,-0.06045812785178097,0.09362696062078023,0.0768656026393331,0.10003597905824133,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_all_all_long,price_structure,ema20_slope_20d,shared_axis_low,,0,0,all,all,long,541,2553,541,2553,-0.03511460036691526,-0.03426016302490044,0.08484277213957342,0.07253719501842576,-0.011418032130332628,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_all_all_medium,price_structure,ema20_slope_20d,shared_axis_low,,0,0,all,all,medium,207,909,207,909,-0.04254365811590068,-0.04167829399998379,0.09361969493111542,0.07784938751832604,-0.010683856982388959,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_ema20_slope_20d_robustness_risk_off_all,price_structure,ema20_slope_20d,shared_axis_low,,0,0,robustness,risk_off,all,197,939,197,939,-0.05774301732952942,-0.051053522441044503,0.07095245280119206,0.05972261326216827,-0.10822745672271371,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
