target_episode_id,e1_first_event_id,e1_first_event_t0_date,e1_lead_time_to_first_50pct_sessions,e1_any_event_captured,candidate_first_event_id,candidate_first_event_t0_date,candidate_lead_time_to_first_50pct_sessions,candidate_any_event_captured,instrument,episode_low_date,episode_high_date,qfq_low_at_low_date,episode_split,market_regime_bucket,board_bucket,candidate_minus_e1_lead_time_sessions,candidate_earlier_than_e1_flag,candidate_at_least_10_sessions_earlier_flag,e1_event_close_vs_episode_low_return,candidate_event_close_vs_episode_low_return,candidate_better_basis_flag,basis_policy_id,basis_definition,basis_forbidden_future_fields
SZ000686_20181019_0000,SZ000686_20181025_recommended_union,2018-10-25,16.0,True,,,,False,SZ000686,2018-10-19,2019-04-16,4.45,train,risk_off,main_board,,False,False,0.2741573033707865,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000686_20200204_0001,SZ000686_20200217_recommended_union,2020-02-17,94.0,True,SZ000686_20200304_risk_on_transition_union,2020-03-04,82.0,True,SZ000686,2020-02-04,2020-07-09,6.44,train,risk_off,main_board,-12.0,False,False,0.22670807453416142,0.43322981366459623,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000708_20250922_0000,,,,False,,,,False,SZ000708,2025-09-22,2026-02-27,11.85,robustness,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000709_20220316_0000,SZ000709_20220406_recommended_union,2022-04-06,67.0,True,,,,False,SZ000709,2022-03-16,2022-07-21,2.0,validation,risk_off,main_board,,False,False,0.15999999999999992,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000710_20180206_0000,SZ000710_20180320_recommended_union,2018-03-20,10.0,True,,,,False,SZ000710,2018-02-06,2018-05-02,37.15,train,transition,main_board,,False,False,0.3176312247644686,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000710_20181029_0001,,,,False,SZ000710_20190218_risk_on_transition_union,2019-02-18,8.0,True,SZ000710,2018-10-29,2019-03-19,30.31,train,risk_off,main_board,,False,False,,0.2669086110194656,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000710_20200720_0002,,,,False,,,,False,SZ000710,2020-07-20,2020-07-31,53.8,train,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000717_20180326_0000,SZ000717_20180502_recommended_union,2018-05-02,70.0,True,,,,False,SZ000717,2018-03-26,2018-08-14,4.81,train,risk_off,main_board,,False,False,0.3014553014553014,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000725_20251124_0000,,,,False,,,,False,SZ000725,2025-11-24,2026-05-27,3.79,robustness,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000728_20181019_0000,SZ000728_20181025_recommended_union,2018-10-25,17.0,True,,,,False,SZ000728,2018-10-19,2019-04-04,4.08,train,risk_off,main_board,,False,False,0.28921568627450966,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000728_20200204_0001,SZ000728_20200214_recommended_union,2020-02-14,95.0,True,,,,False,SZ000728,2020-02-04,2020-07-10,5.5,train,risk_off,main_board,,False,False,0.22363636363636363,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000728_20220428_0002,SZ000728_20220614_recommended_union,2022-06-14,47.0,True,SZ000728_20220614_risk_on_transition_union,2022-06-14,47.0,True,SZ000728,2022-04-28,2022-08-25,5.03,validation,risk_off,main_board,0.0,False,False,0.2067594433399602,0.2067594433399602,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000728_20240415_0003,SZ000728_20240726_recommended_union,2024-07-26,45.0,True,,,,False,SZ000728,2024-04-15,2024-10-08,5.95,robustness,risk_on,main_board,,False,False,0.036974789915966255,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000729_20181019_0000,SZ000729_20181116_recommended_union,2018-11-16,93.0,True,,,,False,SZ000729,2018-10-19,2019-04-08,5.1,train,risk_off,main_board,,False,False,0.1215686274509804,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000729_20200319_0001,SZ000729_20200424_recommended_union,2020-04-24,58.0,True,,,,False,SZ000729,2020-03-19,2020-08-31,5.1,train,risk_off,main_board,,False,False,0.13333333333333353,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000729_20221031_0002,,,,False,,,,False,SZ000729,2022-10-31,2023-04-14,8.03,validation,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000733_20200914_0000,,,,False,,,,False,SZ000733,2020-09-14,2021-01-29,36.78,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000733_20210316_0001,SZ000733_20210524_recommended_union,2021-05-24,38.0,True,,,,False,SZ000733,2021-03-16,2021-08-31,44.15,train,transition,main_board,,False,False,0.1259343148357872,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000733_20210917_0002,,,,False,,,,False,SZ000733,2021-09-17,2022-01-19,80.61,train,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000733_20220427_0003,SZ000733_20220505_recommended_union,2022-05-05,23.0,True,,,,False,SZ000733,2022-04-27,2022-06-24,81.56,validation,risk_off,main_board,,False,False,0.301863658656204,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000733_20240205_0004,SZ000733_20240227_recommended_union,2024-02-27,10.0,True,,,,False,SZ000733,2024-02-05,2024-03-13,39.13,robustness,risk_off,main_board,,False,False,0.3388704318936877,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000738_20180207_0000,SZ000738_20180228_recommended_union,2018-02-28,4.0,True,,,,False,SZ000738,2018-02-07,2018-03-09,10.68,train,risk_off,main_board,,False,False,0.37734082397003754,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000738_20181012_0001,SZ000738_20181217_recommended_union,2018-12-17,55.0,True,,,,False,SZ000738,2018-10-12,2019-03-13,10.92,train,risk_off,main_board,,False,False,0.12545787545787546,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000738_20200911_0002,SZ000738_20201119_recommended_union,2020-11-19,37.0,True,,,,False,SZ000738,2020-09-11,2021-01-13,18.04,train,transition,main_board,,False,False,0.09866962305986693,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000738_20210309_0003,,,,False,,,,False,SZ000738,2021-03-09,2021-08-30,16.81,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000738_20220426_0004,SZ000738_20220429_recommended_union,2022-04-29,44.0,True,,,,False,SZ000738,2022-04-26,2022-08-19,19.28,validation,risk_off,main_board,,False,False,0.20798755186721984,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000739_20191112_0000,,,,False,,,,False,SZ000739,2019-11-12,2020-04-10,10.34,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000739_20200427_0001,,,,False,,,,False,SZ000739,2020-04-27,2020-08-31,15.02,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000739_20201102_0002,SZ000739_20201203_recommended_union,2020-12-03,80.0,True,,,,False,SZ000739,2020-11-02,2021-04-26,17.4,train,transition,main_board,,False,False,0.18563218390804592,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000739_20210528_0003,,,,False,,,,False,SZ000739,2021-05-28,2021-11-24,21.32,train,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000739_20220428_0004,,,,False,,,,False,SZ000739,2022-04-28,2022-05-16,15.46,validation,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000750_20180720_0000,SZ000750_20180925_recommended_union,2018-09-25,22.0,True,,,,False,SZ000750,2018-07-20,2019-01-07,2.8,train,risk_off,main_board,,False,False,0.03214285714285725,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000750_20200204_0001,SZ000750_20200217_recommended_union,2020-02-17,95.0,True,,,,False,SZ000750,2020-02-04,2020-07-21,3.55,train,risk_off,main_board,,False,False,0.19999999999999996,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000768_20180209_0000,SZ000768_20180322_recommended_union,2018-03-22,8.0,True,SZ000768_20180322_risk_on_transition_union,2018-03-22,8.0,True,SZ000768,2018-02-09,2018-04-19,11.88,train,risk_off,main_board,0.0,False,False,0.28282828282828265,0.28282828282828265,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000768_20200204_0001,SZ000768_20200217_recommended_union,2020-02-17,95.0,True,,,,False,SZ000768,2020-02-04,2020-07-09,14.22,train,risk_off,main_board,,False,False,0.14908579465541494,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000768_20200911_0002,,,,False,SZ000768_20201103_risk_on_transition_union,2020-11-03,17.0,True,SZ000768,2020-09-11,2021-01-11,21.01,train,transition,main_board,,False,False,,0.1951451689671584,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000768_20210510_0003,SZ000768_20210525_recommended_union,2021-05-25,51.0,True,,,,False,SZ000768,2021-05-10,2021-09-14,22.72,train,transition,main_board,,False,False,0.1672535211267605,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000768_20211013_0004,,,,False,SZ000768_20211201_risk_on_transition_union,2021-12-01,2.0,True,SZ000768,2021-10-13,2021-12-03,26.65,train,transition,main_board,,False,False,,0.45440900562851794,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ000768_20220427_0005,SZ000768_20220601_recommended_union,2022-06-01,2.0,True,SZ000768_20220602_risk_on_transition_union,2022-06-02,1.0,True,SZ000768,2022-04-27,2022-07-22,18.2,validation,risk_off,main_board,-1.0,False,False,0.45659340659340675,0.47857142857142865,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
