test_id,estimator,arm_id,formation_sessions,holding_sessions,return_semantics,weighting,bucket_count,series_role,fold_id,calendar_slot_n,evaluable_week_n,null_value,alternative,hac_lag_weeks,block_method,block_length_weeks,bootstrap_repetitions,finite_bootstrap_repetitions,bootstrap_seed,scope_seed,bootstrap_rng,ci_method,estimate,standard_error,ci_low,ci_high,nominal_pvalue,holm_family_id,holm_family_size,holm_adjusted_pvalue,inference_status,failure_reason
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,LATE,213,176,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00145302441666,0.00324870662752,-0.00491432356962,0.00782037240293,0.654685590925,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,182,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00146861976705,,-0.00569236336226,0.0113014004338,0.743451309738,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,182,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00146861976705,0.00413622557145,-0.00663823338492,0.00957547291903,0.722542556477,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,377,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00353740453233,,-0.00258559504686,0.0100054472473,0.269346130774,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,377,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00353740453233,0.00313940654565,-0.00261571922996,0.00969052829463,0.25983766053,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,195,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00546827031326,,-0.00244016968924,0.0154674345472,0.23375324935,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,195,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00546827031326,0.00464848377744,-0.00364259047324,0.0145791310998,0.239452772795,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,173,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0040032605771,,-0.00287949126365,0.0135135919021,0.326334733053,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,173,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0040032605771,0.00439432921472,-0.00460946641996,0.0126159875742,0.362292176749,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,373,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00398993640759,,-0.00144975389147,0.010193349089,0.187562487502,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,373,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00398993640759,0.00313450623106,-0.0021535829146,0.0101334557298,0.203050876921,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,200,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00397841100097,,-0.00242182114989,0.0139365876793,0.333933213357,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,200,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00397841100097,0.00440825946767,-0.00466161879017,0.0126184407921,0.366796521096,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,EARLY,213,186,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000297055793858,,-0.00665542252616,0.0100790825866,0.942611477704,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,EARLY,213,186,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000297055793858,0.00443358369469,-0.00839260857017,0.00898672015789,0.946580682165,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,FULL,426,383,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00397060227667,,-0.00220206706995,0.00927657303082,0.182563487303,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,FULL,426,383,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00397060227667,0.00309585978278,-0.00209717139876,0.0100383759521,0.199648949031,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,LATE,213,197,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00743902687465,,-0.00083164733614,0.014572315325,0.0655868826235,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,LATE,213,197,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00743902687465,0.00423563899014,-0.000862672997525,0.0157407267468,0.0790382401806,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,EARLY,213,159,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00183917857899,,-0.00291324225259,0.00731830519705,0.47950409918,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,EARLY,213,159,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00183917857899,0.00294075815093,-0.00392460148408,0.00760295864205,0.531702218396,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,FULL,426,340,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00228061596668,,-0.00168240881814,0.00516850527355,0.223555288942,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,FULL,426,340,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00228061596668,0.00198807563187,-0.00161594067033,0.0061771726037,0.251320670237,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,LATE,213,181,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00266839798129,,-0.00257942026713,0.00638744101811,0.27474505099,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,LATE,213,181,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00266839798129,0.00266954622438,-0.00256381647356,0.00790061243615,0.317518708765,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,EARLY,213,165,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00230804943995,,-0.00407477210218,0.00850624076241,0.476904619076,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,EARLY,213,165,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00230804943995,0.00353024505444,-0.00461110372337,0.00922720260326,0.513245188787,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,FULL,426,357,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00385386915151,,-0.00198162741074,0.00763343458133,0.138772245551,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,FULL,426,357,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00385386915151,0.00271277672222,-0.00146307552213,0.00917081382516,0.155422512726,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,LATE,213,192,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00518230796614,,-0.00350562208372,0.0105678536366,0.18976204759,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,LATE,213,192,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00518230796614,0.00402272730361,-0.00270209266857,0.0130667086008,0.197656398609,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,EARLY,213,182,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00156170104175,,-0.003814661972,0.00992761289914,0.657468506299,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,EARLY,213,182,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00156170104175,0.00352934090845,-0.00535568002798,0.00847908211148,0.658134053512,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,FULL,426,377,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00331509343104,,-0.0011820437136,0.00814514806591,0.168566286743,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,FULL,426,377,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00331509343104,0.00241470753661,-0.00141764637391,0.008047833236,0.169790975167,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,LATE,213,195,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00495159299438,,-0.00128307990533,0.0116939087134,0.136572685463,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,LATE,213,195,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00495159299438,0.00329645414982,-0.00150933841594,0.0114125244047,0.13307212964,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00137207174977,,-0.00432679591646,0.00839600486516,0.674065186963,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00137207174977,0.0033557928495,-0.00520516137483,0.00794930487436,0.682637531267,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,FULL,426,394,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00177140932287,,-0.00272988875022,0.00674668270217,0.472905418916,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,FULL,426,394,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00177140932287,0.00259983379563,-0.00332417128236,0.0068669899281,0.495646994882,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,LATE,213,207,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00213216355557,,-0.00355525096398,0.0106106108645,0.567286542691,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,LATE,213,207,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00213216355557,0.00390526168296,-0.00552200869322,0.00978633580437,0.585085180129,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,EARLY,213,165,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00147866422424,,-0.0060175555509,0.0113586195689,0.73725254949,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::EARLY,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,EARLY,213,165,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00147866422424,0.0043189168787,-0.00698625731023,0.00994358575872,0.732073045571,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,FULL,426,353,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00424328637029,,-0.00195031467903,0.00933282055911,0.153169366127,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::FULL,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,FULL,426,353,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00424328637029,0.00296872191148,-0.00157530165633,0.0100618743969,0.1529091092,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,LATE,213,188,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00666968346655,,-0.00124446451594,0.0136102635345,0.0895820835833,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::LATE,newey_west_bartlett,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,LATE,213,188,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00666968346655,0.00405758810403,-0.00128304308144,0.0146224100145,0.100226680856,,,,pass,
MEAN::SRC2_TOTAL_CONT_10D::F10::H10::project_conservative_close_to_close_proxy::VW::K5::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,EARLY,213,144,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00162616295917,,-0.00292246059812,0.00687640116499,0.521095780844,,,,pass,
