split,anchor_family_id,baseline_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,anchor_event_count,baseline_event_count,unique_instrument_year_count,anchor_mean_after_cost_return_H20,baseline_mean_after_cost_return_H20,mean_diff_vs_baseline,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,anchor_instrument_year_positive_rate,baseline_instrument_year_positive_rate,instrument_year_positive_rate_diff,interpretation_status
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,社会服务,DF_PART_29a1218a829f,linked_deferred_event,1,1,1,0.27563071931195826,0.16434234322633,0.11128837608562825,0.27563071931195826,0.16434234322633,0.11128837608562825,-0.031271450635078746,-0.111175506829573,0.07990405619449426,1.0,1.0,0.0,too_sparse
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,linked_deferred_event,9,9,9,0.0005130581051101165,0.10071926089885684,-0.10020620279374673,-0.1280352692149098,-0.062771817692693,-0.0652634515222168,-0.11278702406485237,-0.06748655438835217,-0.0453004696765002,0.4444444444444444,0.7777777777777778,-0.33333333333333337,too_sparse
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,linked_deferred_event,2,2,2,0.08992882548326153,0.22299190967177773,-0.1330630841885162,0.08341506718035037,0.20030446613174857,-0.1168893989513982,-0.03300017168360203,-0.03535483453852717,0.002354662854925138,1.0,1.0,0.0,too_sparse
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,钢铁,DF_PART_6a58113b3dfd,linked_deferred_event,6,5,4,-0.005340618208569643,0.3609099970264965,-0.36625061523506613,-0.14114623359713177,0.19442626960144133,-0.3355725031985731,-0.10980999399056941,-0.019529697055052565,-0.09028029693551684,0.25,1.0,-0.75,too_sparse
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,linked_deferred_event,13,13,11,-0.048985785933327426,0.0347513015903459,-0.08373708752367333,-0.09926002642876582,-0.08458572624111818,-0.014674300187647635,-0.10787774480235253,-0.05354507026893983,-0.0543326745334127,0.09090909090909091,0.7272727272727273,-0.6363636363636364,too_sparse
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,非银金融,DF_PART_97e00ff6b48c,linked_deferred_event,40,36,35,-0.024562032879781877,0.14346065127677923,-0.1680226841565611,-0.1680912984554525,-0.11458292314117371,-0.053508375314278794,-0.11546019514345104,-0.05093980084532646,-0.06452039429812459,0.2571428571428571,0.84375,-0.5866071428571429,interpretable
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,食品饮料,DF_PART_57278a420900,linked_deferred_event,12,12,10,0.004887541260290469,0.11972571227572183,-0.11483817101543137,-0.12582634188153669,-0.02949475860559604,-0.09633158327594064,-0.08440050618091256,-0.04399969574569701,-0.04040081043521555,0.5,0.9,-0.4,too_sparse
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2017,DF_PART_321b8a3983a2,linked_deferred_event,2,6,2,0.06669780922231971,0.17648029517412703,-0.10978248595180731,0.0025274037291866175,0.00844640720850176,-0.005919003479315143,-0.03898476436794074,-0.03856140621981363,-0.0004233581481271065,0.5,1.0,-0.5,too_sparse
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2018,DF_PART_4e8ab5052e91,linked_deferred_event,27,24,23,-0.050236425149297326,0.017069966801334043,-0.06730639195063137,-0.21203963457932626,-0.16988894719003667,-0.04215068738928959,-0.1254809349450467,-0.07656320698129336,-0.048917727963753335,0.21739130434782608,0.5,-0.28260869565217395,interpretable
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2019,DF_PART_b7701708d7fb,linked_deferred_event,63,62,57,-0.001738529011216987,0.10898159633097634,-0.11072012534219333,-0.167547039491673,-0.07690584022401009,-0.0906411992676629,-0.09686442178133053,-0.04705227937929031,-0.049812142402040224,0.42105263157894735,0.8245614035087719,-0.4035087719298246,interpretable
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2020,DF_PART_4d869d22ac24,linked_deferred_event,76,85,63,0.015905526048891967,0.15527633291179604,-0.13937080686290407,-0.1535488790767719,-0.08548923014300217,-0.06805964893376973,-0.10470831239471616,-0.055049053084021006,-0.049659259310695154,0.5079365079365079,0.8732394366197183,-0.36530292868321035,interpretable
train,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2021,DF_PART_b2220a4036c4,linked_deferred_event,85,41,70,-0.013090915300433922,0.2104574921880761,-0.22354840748851001,-0.23406897964024048,-0.09626620304428246,-0.13780277659595802,-0.12946848001358693,-0.05671246348844158,-0.07275601652514535,0.2857142857142857,0.8611111111111112,-0.5753968253968255,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,all,all,DF_PART_42f22869d5af,linked_deferred_event,253,214,215,-0.0048870474668543575,-0.018607180490605214,0.013720133023750856,-0.19218401404643143,-0.17446480826580194,-0.017719205780629493,-0.11277101141355447,-0.10127232792804042,-0.011498683485514055,0.3813953488372093,0.40350877192982454,-0.022113423092615214,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,all,DF_PART_f34bb3075d54,linked_deferred_event,0,214,0,,-0.018607180490605214,,,-0.17446480826580194,,,-0.10127232792804042,,,0.40350877192982454,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q0,DF_PART_da5d5f67f5b7,linked_deferred_event,59,0,58,0.0007040510539236313,,,-0.24994377000228166,,,-0.12110432764346028,,,0.46551724137931033,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q1,DF_PART_06cb96bf1e79,linked_deferred_event,37,0,37,-0.03260953194258406,,,-0.16536668050490366,,,-0.1200600558685445,,,0.24324324324324326,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q2,DF_PART_3bca00e18198,linked_deferred_event,61,0,59,0.0017684252986993737,,,-0.1674990977458537,,,-0.11188047198866434,,,0.3728813559322034,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q3,DF_PART_5b97e8770cdd,linked_deferred_event,96,0,90,-0.0018675341941739425,,,-0.18807492868332942,,,-0.10540603852312976,,,0.43333333333333335,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,1,DF_PART_7aaf34d6a00e,linked_deferred_event,11,10,11,0.1025006066207662,-0.015571519047753113,0.11807212566851931,-0.09023137088488825,-0.08798061400316899,-0.0022507568817192597,-0.070094957116491,-0.061525043448629024,-0.008569913667861973,0.7272727272727273,0.3333333333333333,0.393939393939394,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,2,DF_PART_a238923dd11b,linked_deferred_event,17,14,16,0.03714155206005341,0.012181450511951472,0.024960101548101937,-0.18485294989950682,-0.14548160956045136,-0.039371340339055455,-0.10380112501649905,-0.0805271125346865,-0.023274012481812545,0.4375,0.5714285714285714,-0.1339285714285714,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,3,DF_PART_a4a19dbcd4e5,linked_deferred_event,61,51,60,-0.005335198690373217,-0.02170097860007079,0.016365779909697575,-0.1674990977458537,-0.14722161502842646,-0.020277482717427242,-0.10044232562297131,-0.09584213561131338,-0.004600190011657929,0.35,0.3409090909090909,0.009090909090909094,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,4,DF_PART_cb6a354c79ca,linked_deferred_event,162,137,142,-0.015359628944098806,-0.021330492269659655,0.005970863325560849,-0.2121536046195977,-0.17867900161193145,-0.03347460300766625,-0.12063736298398586,-0.10884873579191583,-0.011788627192070036,0.38028169014084506,0.4,-0.01971830985915496,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,unavailable,DF_PART_ee71d68c8681,linked_deferred_event,2,2,1,-0.0908145289533579,0.016132803933839368,-0.10694733288719727,-0.19630343362749267,-0.006458856848777522,-0.18984457677871514,-0.16258378383021843,-0.06471122347964908,-0.09787256035056935,0.0,1.0,-1.0,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,linked_deferred_event,253,214,215,-0.0048870474668543575,-0.018607180490605214,0.013720133023750856,-0.19218401404643143,-0.17446480826580194,-0.017719205780629493,-0.11277101141355447,-0.10127232792804042,-0.011498683485514055,0.3813953488372093,0.40350877192982454,-0.022113423092615214,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,linked_deferred_event,253,214,215,-0.0048870474668543575,-0.018607180490605214,0.013720133023750856,-0.19218401404643143,-0.17446480826580194,-0.017719205780629493,-0.11277101141355447,-0.10127232792804042,-0.011498683485514055,0.3813953488372093,0.40350877192982454,-0.022113423092615214,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,UNKNOWN,DF_PART_5a0ad4466844,linked_deferred_event,1,0,1,0.27759516136416673,,,0.27759516136416673,,,-0.0154935608731398,,,1.0,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,交通运输,DF_PART_b4bad822ff07,linked_deferred_event,16,11,14,-0.05001710300809507,0.0382199446751889,-0.08823704768328397,-0.18543548098471402,-0.0649624421495304,-0.12047303883518362,-0.11747918981419947,-0.06590542199125782,-0.05157376782294165,0.14285714285714285,0.6,-0.45714285714285713,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,传媒,DF_PART_4f4f182f7498,linked_deferred_event,4,4,3,0.028449136520703994,-0.00866797215102233,0.03711710867172632,-0.07864635405635115,-0.12762137804010287,0.048975023983751725,-0.09862231827171389,-0.11871080029552866,0.020088482023814774,0.6666666666666666,0.3333333333333333,0.3333333333333333,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,linked_deferred_event,10,4,9,0.03548915551970298,-0.057994267387198956,0.09348342290690194,-0.10246698393078793,-0.12542110854832392,0.022954124617535987,-0.11208057675046365,-0.10096671132410048,-0.011113865426363168,0.3333333333333333,0.25,0.08333333333333331,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,农林牧渔,DF_PART_8bf72369f997,linked_deferred_event,4,3,3,0.16236695262879747,-0.07843870251435547,0.24080565514315294,0.019746982936911364,-0.15086425150100716,0.17061123443791854,-0.05443153582913743,-0.16199506527847526,0.10756352944933784,1.0,0.3333333333333333,0.6666666666666667,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,医药生物,DF_PART_cd2c662e7084,linked_deferred_event,16,15,15,-0.06915673031690986,-0.11195465719557787,0.04279792687866801,-0.2636352863327943,-0.21902828087212772,-0.04460700546066659,-0.13394534137779585,-0.15116748493663298,0.01722214355883714,0.3333333333333333,0.0,0.3333333333333333,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,linked_deferred_event,8,7,7,0.04465539294590207,-0.05389710019322236,0.09855249313912443,-0.18290750691327237,-0.22099057259181065,0.03808306567853828,-0.12910282622092473,-0.12286028943938909,-0.006242536781535635,0.5714285714285714,0.3333333333333333,0.23809523809523808,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,基础化工,DF_PART_e4ba8de021c4,linked_deferred_event,9,9,8,0.03918448840050063,0.0011580045719356742,0.03802648382856495,-0.12529440634298825,-0.0978362334038783,-0.027458172939109945,-0.07153869930395845,-0.06582623331485726,-0.00571246598910119,0.625,0.6,0.025000000000000022,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,家用电器,DF_PART_55842ea7a014,linked_deferred_event,4,2,3,-0.040726462852064604,-0.030418292148328252,-0.010308170703736352,-0.08230950078260535,-0.06876350108456357,-0.01354599969804178,-0.08876620658216614,-0.06568785847619885,-0.02307834810596729,0.3333333333333333,0.5,-0.16666666666666669,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑材料,DF_PART_1249037274ff,linked_deferred_event,2,1,2,0.06886444653468715,-0.08357511532857886,0.15243956186326602,0.035544404473486266,-0.08357511532857886,0.11911951980206513,-0.09428402787889134,-0.16556636611041498,0.07128233823152363,1.0,0.0,1.0,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,linked_deferred_event,8,4,7,-0.04278014477170877,-0.03507980056155788,-0.0077003442101508945,-0.2161958791103071,-0.0792348456631681,-0.136961033447139,-0.1291784301984159,-0.0736955660795002,-0.0554828641189157,0.14285714285714285,0.0,0.14285714285714285,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,房地产,DF_PART_a29da0727722,linked_deferred_event,13,13,13,-0.004792377405870061,0.017729788741544798,-0.022522166147414858,-0.25346710276385376,-0.15634892297716033,-0.09711817978669343,-0.12560766007397112,-0.10844151657315151,-0.017166143500819603,0.5384615384615384,0.6666666666666666,-0.1282051282051282,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,linked_deferred_event,15,12,10,0.04065783296176098,-0.02913523831162358,0.06979307127338456,-0.17024259838609915,-0.1476874383229804,-0.02255516006311875,-0.11580900341789802,-0.10699084760166415,-0.008818155816233866,0.5,0.2857142857142857,0.2142857142857143,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,linked_deferred_event,5,4,4,-0.10094576553135401,-0.04120568814397807,-0.05974007738737594,-0.1800320327179953,-0.2190641985792496,0.0390321658612543,-0.17282218758522144,-0.13293378902627379,-0.03988839855894766,0.0,0.3333333333333333,-0.3333333333333333,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,汽车,DF_PART_57f629b1593c,linked_deferred_event,11,11,9,0.010233667168501846,-0.04587763923186312,0.05611130640036496,-0.17471768228891577,-0.11008002965197361,-0.06463765263694216,-0.11823721566286777,-0.09960847842453946,-0.018628737238328308,0.3333333333333333,0.0,0.3333333333333333,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,linked_deferred_event,4,3,4,0.06162205876224422,0.023083557186095005,0.038538501576149214,-0.06247338348956383,-0.06960213576285365,0.007128752273289823,-0.08225549278169086,-0.07084315228268274,-0.01141234049900812,0.5,0.6666666666666666,-0.16666666666666663,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电力设备,DF_PART_aa9b187cf43c,linked_deferred_event,16,12,12,0.04397067826950019,0.06723719974743617,-0.023266521477935974,-0.18272656893328076,-0.08179753544570426,-0.10092903348757651,-0.10362638985533026,-0.06957156190362751,-0.034054827951702754,0.5833333333333334,0.8,-0.21666666666666667,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电子,DF_PART_04e3b00e8be3,linked_deferred_event,19,18,16,-0.04976610042861795,-9.533408666405495e-05,-0.049670766341953894,-0.16992046166115785,-0.21439859105190784,0.04447812939074999,-0.13359457497896968,-0.13876101892450274,0.005166443945533061,0.3125,0.7142857142857143,-0.4017857142857143,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,石油石化,DF_PART_2c209aa829a3,linked_deferred_event,5,4,3,-0.01903311941370913,-0.02932848608389832,0.010295366670189189,-0.23280318139268896,-0.09529099414725337,-0.1375121872454356,-0.12821836077404242,-0.07195201679512758,-0.056266343978914835,0.3333333333333333,0.3333333333333333,0.0,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,社会服务,DF_PART_29a1218a829f,linked_deferred_event,1,0,1,0.27563071931195826,,,0.27563071931195826,,,-0.031271450635078746,,,1.0,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,linked_deferred_event,9,9,9,0.0005130581051101165,-0.023450888614507774,0.02396394671961789,-0.1280352692149098,-0.12299144793937182,-0.005043821275537971,-0.11278702406485237,-0.12550375108290565,0.012716727018053278,0.4444444444444444,0.6,-0.15555555555555556,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,linked_deferred_event,2,2,2,0.08992882548326153,-0.04711207326324601,0.13704089874650754,0.08341506718035037,-0.06540049017030394,0.14881555735065433,-0.03300017168360203,-0.08716113017014687,0.05416095848654484,1.0,0.0,1.0,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,钢铁,DF_PART_6a58113b3dfd,linked_deferred_event,6,5,4,-0.005340618208569643,0.048460551637553806,-0.05380116984612345,-0.14114623359713177,-0.045313676452857596,-0.09583255714427417,-0.10980999399056941,-0.05649497938851873,-0.05331501460205068,0.25,0.6666666666666666,-0.41666666666666663,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,linked_deferred_event,13,13,11,-0.048985785933327426,-0.053872729061489516,0.00488694312816209,-0.09926002642876582,-0.09163798116202151,-0.007622045266744301,-0.10787774480235253,-0.08697354345306806,-0.020904201349284474,0.09090909090909091,0.16666666666666666,-0.07575757575757575,too_sparse
