launch_stratum_scope,filter_variant,matched_delay_mode,matched_delay_pseudo_reject_set_mode,matched_delay_exact_real_reject_count_used,matched_delay_approximation_used,matched_delay_random_seed,matched_delay_n_repeats,matched_delay_sample_with_replacement,matched_delay_n_jobs,matched_delay_max_sample_per_variant,matched_delay_max_resample_attempts,matched_delay_pseudo_rejected_count_target,matched_delay_sample_count,matched_delay_valid_sample_count,matched_delay_invalid_due_to_horizon_count,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_median_drawdown_avoided_on_pseudo_rejected_nonwinners,matched_delay_mean_drawdown_avoided_on_pseudo_rejected_nonwinners,matched_delay_bootstrap_mean,matched_delay_bootstrap_std
sparse_strong_day_lifecycle_node:strong_body_day_node,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1134,22680,19134,3546,0.8436507936507937,1.0,0.11358357081279624,0.1266128474175526,0.1135587631662778,0.002563498316246564
sparse_strong_day_lifecycle_node:strong_body_day_node,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,595,11900,10116,1784,0.8500840336134455,1.0,0.11263422245479943,0.12732054651326044,0.11368774285306864,0.005406054139952156
sparse_strong_day_lifecycle_node:strong_body_day_node,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,293,5860,5010,850,0.8549488054607508,1.0,0.11217516745509803,0.1251939020019002,0.11357252178084873,0.006135311276617416
sparse_strong_day_lifecycle_node:strong_body_day_node,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,498,9960,8414,1546,0.8447791164658636,1.0,0.11277454400522999,0.12722821540840587,0.1137362568150839,0.005129073079776352
all_launch_strata,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,11654,233080,200082,32998,0.8584262914020936,1.0,0.10698233795915257,0.12268179319110986,0.10706336002454116,0.0009967006418789676
all_launch_strata,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,9747,194940,167642,27298,0.8599671693854519,1.0,0.10684451653140875,0.12283302305560095,0.10736399630721565,0.0013861225389194879
all_launch_strata,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,12516,250320,214850,35470,0.8583013742409713,1.0,0.10670697929165424,0.12264746677096358,0.10685673000214671,0.0008208446544655691
all_launch_strata,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,10674,213480,183586,29894,0.859968146899007,1.0,0.10667031711895997,0.12260261127336355,0.10693851901371824,0.001282815245236857
all_launch_strata,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1353,27060,23236,3824,0.8586844050258684,1.0,0.10676173090180405,0.12254438914635475,0.10677065867637267,0.0032965433939823497
all_launch_strata,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1980,39600,34025,5575,0.8592171717171716,1.0,0.10646226855630075,0.12247990747803736,0.10692981642621206,0.0034892146358582866
all_launch_strata,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,906,18120,15520,2600,0.8565121412803534,1.0,0.10781012418800551,0.12340926287225895,0.10853318819610833,0.0033323067070363584
all_launch_strata,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,307,6140,5288,852,0.8612377850162867,1.0,0.10438948968588171,0.12196002084228538,0.10596218507098723,0.007124194865263918
all_launch_strata,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,20914,418280,359410,58870,0.8592569570622549,1.0,0.10713038981802761,0.12263956517890395,0.10709441746802324,0.000563199269995002
all_launch_strata,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,15417,308340,264750,43590,0.8586300836738665,1.0,0.10731869787440318,0.1226550368333131,0.10718503952530241,0.0007549499770891667
all_launch_strata,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,11731,234620,201672,32948,0.8595686642229989,1.0,0.10666790485511918,0.1224359050597251,0.10688953225979843,0.0009120954128854518
all_launch_strata,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,13306,266120,228548,37572,0.8588155719224411,1.0,0.10756542552683712,0.12300458705995707,0.1074577152309206,0.0008438192821713253
all_launch_strata,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,15022,300440,258241,42199,0.8595426707495673,1.0,0.10581930442025789,0.12200505623734703,0.10584513287236408,0.0007845978693044168
all_launch_strata,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,17677,353540,303512,50028,0.8584940883634102,1.0,0.10758834300671705,0.12269965400105003,0.10748207072298561,0.0005321115890814437
all_launch_strata,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,6661,133220,114183,19037,0.8571010358804985,1.0,0.10709312351153738,0.12266823731274187,0.10700180085040886,0.0011518852853278374
all_launch_strata,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,3346,66920,57472,9448,0.8588164973102211,1.0,0.10747701513521815,0.12282740278739068,0.10725057735782402,0.0017366613407413729
all_launch_strata,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,13584,271680,233505,38175,0.8594854240282684,1.0,0.1066220206723357,0.12249897509524069,0.10688619678791329,0.0010662292735080434
all_launch_strata,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,6402,128040,110065,17975,0.8596141830677914,1.0,0.10569910463745527,0.12209648152114058,0.10625999226932852,0.001502636359512219
all_launch_strata,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,2624,52480,45075,7405,0.8588986280487806,1.0,0.10761163475520563,0.1226726498122461,0.10755759036531339,0.002265231419388831
all_launch_strata,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,4816,96320,82836,13484,0.8600083056478406,1.0,0.10656457445050238,0.1225160132912018,0.1069290215013247,0.001597279276105443
