filter_family,filter_variant,filter_action,launch_stratum_scope,stratum_family,stratum_variant,filter_event_count,filter_eligible_launch_count,filtered_launch_count,distinct_launch_episode_count,distinct_instrument_count,distinct_year_count,filter_conversion_rate,median_filter_delay_days,eligible_nonwinner_count,eligible_failure_count,eligible_pending_winner_count,eligible_pending_big_winner_count,filtered_nonwinner_count,filtered_failure_count,filtered_pending_winner_count,filtered_pending_big_winner_count,nonwinner_reject_recall,failure_reject_recall,reject_precision_nonwinner,reject_precision_failure,same_launch_stratum_nonwinner_prevalence,same_launch_stratum_failure_prevalence,reject_precision_nonwinner_lift_vs_scope_prevalence,reject_precision_failure_lift_vs_scope_prevalence,winner_false_reject_rate_among_pending_winners,big_winner_false_reject_rate_among_pending_winners,winner_coverage_loss_pending,winner_coverage_loss_total,median_drawdown_avoided_on_rejected_nonwinners,mean_drawdown_avoided_on_rejected_nonwinners,median_drawdown_avoided_vs_matched_delay,mean_drawdown_avoided_vs_matched_delay,filter_before_12pct_drawdown_rate,filter_before_20pct_drawdown_rate,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_drawdown_avoided,instrument_year_filter_effect_lift,positive_unique_instrument_year_count,top1_instrument_contribution,top5_instrument_contribution,filter_observable_delay_days,filter_after_target_achieved_count,observability_leak_check_passed,rejection_reason,p1_failure_filter_candidate
gap_fade_filter,gap_fade_break_prior_close_5d,reduce_risk,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,24,2027,24,24,22,6,0.011840157868771583,2.0,1743,735,282,292,19,13,5,5,0.010900745840504877,0.017687074829931974,0.7916666666666666,0.5416666666666666,0.8598914652195363,0.36260483473112975,0.9206588257793076,1.4938208616780044,0.01773049645390071,0.017123287671232876,0.01773049645390071,0.017605633802816902,0.1587837914030772,0.1748959626311663,0.05351901635803896,0.05192341770618046,0.9375,1.0,0.8604166666666668,1.0,0.10526477504503823,1.1385658914728682,13,0.08333333333333333,0.2916666666666667,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;positive_unique_instrument_year_count_too_low,False
break_launch_low_filter,break_launch_low_5d,remove_from_watchlist,sparse_strong_day_lifecycle_node:first_near_limit_upper_close,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,115,720,115,115,90,7,0.1597222222222222,3.0,584,316,133,132,99,75,16,20,0.1695205479452055,0.23734177215189872,0.8608695652173913,0.6521739130434783,0.8111111111111111,0.4388888888888889,1.0613460393091125,1.4859658778205833,0.12030075187969924,0.15151515151515152,0.12030075187969924,0.11764705882352941,0.12051645638968311,0.14428627452912268,-0.012546512317187813,-0.003729840922673505,0.8295454545454546,1.0,0.8065217391304348,1.0,0.13306296870687093,1.34916621515863,73,0.02608695652173913,0.13043478260869565,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
rank_evaporation_filter,rank_evaporation_10d,no_new_entry,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,574,3271,574,574,229,8,0.17548150412717822,5.0,2869,1051,397,422,527,273,47,59,0.1836876960613454,0.2597526165556613,0.9181184668989547,0.47560975609756095,0.8771018037297462,0.32130846835830024,1.046763856823451,1.4802278898145782,0.11838790931989925,0.13981042654028436,0.11838790931989925,0.11691542288557213,0.0920658363656156,0.11188332566627818,-0.002075317937571264,0.002179360834221447,0.8464052287581699,0.9928057553956835,0.8741289198606271,1.0,0.09414115430318687,0.9378382310154204,247,0.012195121951219513,0.06097560975609756,1.0,0,True,nonwinner_reject_recall_too_low;nonwinner_precision_lift_too_low;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
destructive_high_vol_filter,destructive_high_vol_3d,remove_from_watchlist,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,85,2172,85,85,65,7,0.03913443830570902,2.0,1839,830,333,344,67,48,18,19,0.03643284393692224,0.05783132530120482,0.788235294117647,0.5647058823529412,0.8466850828729282,0.3821362799263352,0.930966318011707,1.4777604535790219,0.05405405405405406,0.055232558139534885,0.05405405405405406,0.05405405405405406,0.1793062992178076,0.16716624166117053,0.06466509259631742,0.041838194283476404,0.9824561403508771,1.0,0.8629411764705883,1.0,0.11464120662149019,1.1245122691407268,44,0.03529411764705882,0.17647058823529413,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low,False
rank_evaporation_filter,rank_evaporation_10d,no_new_entry,rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,426,1829,426,426,217,7,0.23291416074357574,6.0,1557,705,266,275,368,242,58,58,0.2363519588953115,0.3432624113475177,0.863849765258216,0.568075117370892,0.8512848551120831,0.38545653362493165,1.0147599361960675,1.4737721839310092,0.21804511278195488,0.2109090909090909,0.21804511278195488,0.21323529411764705,0.11276357566058431,0.1260125702421231,-0.0011923341646967178,-0.002486547726912064,0.8450184501845018,0.9682539682539683,0.8504694835680752,1.0,0.11395590982528103,1.1659525266952322,217,0.014084507042253521,0.06572769953051644,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
rank_evaporation_filter,rank_evaporation_5d,no_new_entry,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,310,3271,310,310,187,7,0.09477224090492205,3.0,2869,1051,402,424,281,146,29,35,0.09794353433252004,0.13891531874405327,0.9064516129032258,0.47096774193548385,0.8771018037297462,0.32130846835830024,1.0334622606505584,1.4657806697154783,0.07213930348258707,0.08254716981132075,0.07213930348258707,0.07213930348258707,0.08948190032411452,0.11402177004153698,-0.00499679678649223,0.0028515727523368978,0.9263803680981595,1.0,0.8764516129032257,1.0,0.09447869711060675,0.8990881458966565,136,0.016129032258064516,0.07419354838709677,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
rank_evaporation_filter,rank_evaporation_5d,no_new_entry,industry_breadth_coherence:industry_breadth_confirmed_launch,industry_breadth_coherence,industry_breadth_confirmed_launch,287,2273,287,287,185,7,0.12626484821821382,3.0,1967,796,306,305,250,147,37,37,0.12709710218607015,0.18467336683417085,0.8710801393728222,0.5121951219512195,0.8653761548614166,0.3501979762428509,1.0065913354318379,1.4625873268782938,0.12091503267973856,0.12131147540983607,0.12091503267973856,0.12091503267973856,0.10352604743070509,0.12298629813428184,0.0008342503863608963,0.0037938494268466016,0.9085365853658537,0.9861111111111112,0.8705574912891985,1.0,0.1026917970443442,1.0918881789551447,138,0.013937282229965157,0.06968641114982578,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low,False
rank_evaporation_filter,rank_evaporation_10d,no_new_entry,all_launch_strata,ALL,ALL,6661,29188,6661,1771,277,8,0.22821022337947103,5.0,25081,10618,4018,4196,5939,3521,722,814,0.23679279135600653,0.33160670559427385,0.8916078666866837,0.528599309413001,0.8592914896532822,0.3637796354666301,1.0376081660560155,1.4530755926866334,0.1796913887506222,0.19399428026692087,0.1796913887506222,0.1757974190406623,0.10479569788871068,0.12106886537446176,-0.0022974256228266987,-0.0015993719382801086,0.8367139959432048,0.9771490750816104,0.8571010358804985,1.0,0.10709312351153738,0.8375243891108427,771,0.009157784116499024,0.04383726167242156,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
rank_evaporation_filter,rank_evaporation_5d,no_new_entry,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,270,2027,270,270,174,8,0.13320177602368033,3.0,1743,735,281,291,242,142,28,30,0.13884107860011474,0.19319727891156463,0.8962962962962963,0.5259259259259259,0.8598914652195363,0.36260483473112975,1.0423365419349355,1.450410682791635,0.099644128113879,0.10309278350515463,0.099644128113879,0.09859154929577464,0.10520882522477704,0.1211043374661846,-0.0013634935094981315,-0.002764147962122307,0.9671052631578947,0.9863013698630136,0.86,1.0,0.10657231873427517,1.1518783542039357,137,0.018518518518518517,0.07037037037037037,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;drawdown_avoided_vs_matched_delay_too_low,False
rank_evaporation_filter,rank_evaporation_10d,no_new_entry,industry_breadth_coherence:industry_breadth_confirmed_launch,industry_breadth_coherence,industry_breadth_confirmed_launch,615,2273,615,615,246,8,0.27056753189617244,6.0,1967,796,303,302,554,311,61,68,0.28164717844433146,0.3907035175879397,0.9008130081300812,0.5056910569105691,0.8653761548614166,0.3501979762428509,1.0409496530145779,1.444014789394125,0.20132013201320131,0.2251655629139073,0.20132013201320131,0.19934640522875818,0.09634525907758101,0.11649130905369502,-0.009177433119209877,-0.004440150299545073,0.8304093567251462,0.961038961038961,0.8629268292682928,1.0,0.10552269219679089,1.0991372035067861,272,0.011382113821138212,0.05365853658536585,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
no_followthrough_filter,no_followthrough_10d,no_new_entry,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,219,602,219,219,149,7,0.3637873754152824,10.0,480,297,118,130,195,156,24,26,0.40625,0.5252525252525253,0.8904109589041096,0.7123287671232876,0.7973421926910299,0.49335548172757476,1.1167237442922375,1.443844841105115,0.2033898305084746,0.2,0.2033898305084746,0.19672131147540983,0.12912408646272466,0.1416836482046842,-0.02127332747850605,-0.02075482098596665,0.4858757062146893,0.8673469387755102,0.8057077625570777,1.0,0.1503974139412307,1.3265454545454547,152,0.0228310502283105,0.091324200913242,1.0,0,True,big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low;filter_before_12pct_drawdown_rate_too_low,False
no_followthrough_filter,no_followthrough_10d,no_new_entry,sparse_strong_day_lifecycle_node:first_near_limit_upper_close,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,237,720,237,237,147,7,0.32916666666666666,10.0,584,316,130,127,218,150,19,21,0.3732876712328767,0.47468354430379744,0.919831223628692,0.6329113924050633,0.8111111111111111,0.4388888888888889,1.1340384948846887,1.4420765902900177,0.14615384615384616,0.16535433070866143,0.14615384615384616,0.13970588235294118,0.11384916756482283,0.12702877704669932,-0.023091387623821097,-0.016483656366027416,0.5818181818181818,0.918918918918919,0.8046413502109704,1.0,0.13694055518864393,1.3673164332997774,146,0.02109704641350211,0.08860759493670886,1.0,0,True,big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_launch_low_filter,break_launch_low_5d,remove_from_watchlist,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,558,2172,558,558,226,8,0.2569060773480663,3.0,1839,830,333,344,488,307,70,76,0.2653616095704187,0.36987951807228914,0.8745519713261649,0.5501792114695341,0.8466850828729282,0.3821362799263352,1.0329129318762535,1.4397460810985878,0.21021021021021022,0.22093023255813954,0.21021021021021022,0.21021021021021022,0.11400100898340676,0.1250961234926111,-0.001592819790938338,-0.0022743552975544867,0.9590643274853801,1.0,0.8454301075268817,1.0,0.1155938287743451,1.1199446177573698,271,0.016129032258064516,0.06630824372759857,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
rank_evaporation_filter,rank_evaporation_10d,no_new_entry,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,493,2073,493,493,227,7,0.23781958514230583,6.0,1789,737,274,293,439,252,54,59,0.24538848518725545,0.3419267299864315,0.8904665314401623,0.5111561866125761,0.8630004823926676,0.3555233960443801,1.0318262267610154,1.4377568179754008,0.19708029197080293,0.20136518771331058,0.19708029197080293,0.19014084507042253,0.10067112141397494,0.1190987439396212,-0.005629699825048851,-0.0032994230555772885,0.8254545454545454,0.9682539682539683,0.8601419878296147,1.0,0.10630082123902379,1.1283753009304445,232,0.014198782961460446,0.060851926977687626,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
gap_fade_filter,gap_fade_break_prior_close_5d,reduce_risk,relative_strength_persistence:relative_strength_10d_persistence,relative_strength_persistence,relative_strength_10d_persistence,21,2144,21,21,19,6,0.009794776119402986,2.0,1849,784,295,303,19,11,2,2,0.010275824770146024,0.01403061224489796,0.9047619047619048,0.5238095238095238,0.8624067164179104,0.3656716417910448,1.0491127765330037,1.4324586977648204,0.006779661016949152,0.006600660066006601,0.006779661016949152,0.006779661016949152,0.1587837914030772,0.16973820198334746,0.05207350675737865,0.04865482345505595,1.0,1.0,0.8523809523809524,1.0,0.10671028464569854,1.045890303316046,11,0.09523809523809523,0.3333333333333333,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;positive_unique_instrument_year_count_too_low,False
break_median20_or_ema20_filter,break_ema20_after_launch_5d,no_new_entry,post_20_30_or_late_continuation_context:post_20_relative_strength_context,post_20_30_or_late_continuation_context,post_20_relative_strength_context,289,1470,289,289,165,7,0.19659863945578232,3.0,1229,638,239,247,244,179,45,49,0.19853539462978032,0.28056426332288403,0.8442906574394463,0.6193771626297578,0.8360544217687075,0.4340136054421769,1.0098513152449033,1.4270915816077492,0.18828451882845187,0.19838056680161945,0.18828451882845187,0.18672199170124482,0.116335481052665,0.13339801862401507,-0.0036411056998797986,0.001019191106152284,0.9603960396039604,0.9880952380952381,0.8408304498269896,1.0,0.1199765867525448,1.1902491616435287,169,0.01730103806228374,0.0726643598615917,1.0,0,True,nonwinner_reject_recall_too_low;nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
rank_evaporation_filter,rank_evaporation_5d,no_new_entry,all_launch_strata,ALL,ALL,3346,29188,3346,1094,263,8,0.11463615184322325,3.0,25081,10618,4096,4257,2939,1734,407,450,0.11718033571229218,0.16330759088340555,0.8783622235505081,0.5182307232516438,0.8592914896532822,0.3637796354666301,1.0221935561178672,1.42457321061113,0.099365234375,0.10570824524312897,0.099365234375,0.0990990990990991,0.10839159236023477,0.12440855666055284,0.0009145772250166162,0.0015811538731621555,0.9193631227529533,0.9943566591422122,0.8588164973102211,1.0,0.10747701513521815,0.7597908938661158,519,0.01105797967722654,0.052002390914524806,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;instrument_year_filter_effect_lift_too_low,False
rank_evaporation_filter,rank_evaporation_10d,no_new_entry,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,558,2027,558,558,228,8,0.2752836704489393,6.0,1743,735,275,285,503,288,55,58,0.28858290304073436,0.39183673469387753,0.9014336917562724,0.5161290322580645,0.8598914652195363,0.36260483473112975,1.0483110115834562,1.4233925828395875,0.2,0.20350877192982456,0.2,0.1936619718309859,0.09948151763141666,0.11601009136490663,-0.009447562044795826,-0.007975445038563775,0.8653846153846154,0.952054794520548,0.8609318996415771,1.0,0.10892907967621249,1.1219091936740675,261,0.012544802867383513,0.05555555555555555,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
rank_evaporation_filter,rank_evaporation_10d,no_new_entry,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,375,1363,375,375,192,7,0.2751283932501834,5.0,1209,506,151,153,345,198,30,34,0.2853598014888337,0.391304347826087,0.92,0.528,0.8870139398385913,0.37123991195891415,1.037187758478081,1.4222608695652175,0.1986754966887417,0.2222222222222222,0.1986754966887417,0.19480519480519481,0.10055554061756411,0.11879215161082447,-0.0030505494227359986,-0.000767859431648546,0.9,0.9901960784313726,0.8879999999999999,1.0,0.10360609004030011,1.1680930484969823,181,0.018666666666666668,0.07733333333333334,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
rank_evaporation_filter,rank_evaporation_5d,no_new_entry,rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,203,1829,203,203,143,7,0.11098961180973209,4.0,1557,705,272,279,177,111,26,28,0.11368015414258188,0.1574468085106383,0.8719211822660099,0.5467980295566502,0.8512848551120831,0.38545653362493165,1.0242413888018833,1.4185724766795933,0.09558823529411764,0.1003584229390681,0.09558823529411764,0.09558823529411764,0.12187119895054344,0.13032572674608742,0.009959896858974276,0.0008420680995575858,0.9147286821705426,1.0,0.8475369458128078,1.0,0.11191130209156916,1.1194331983805668,105,0.019704433497536946,0.07881773399014778,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low,False
