lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,feature_name,bin_value,lead_type
p0_5_uni_ret120_p20_40,ret120,price_state,early_entry_discovery,ret120 == p20_40,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,48050,3888,0.09233071271754995,0.08091571279916754,0.876368333110325,0.08091571279916754,0.04982310093652445,263,1226,171,336,8,28,0.19123829344432883,0.022890946502057613,0.10185185185185185,0.016203703703703703,0.06584362139917696,73.92746913580247,76.0,82.34995773457312,132.63575268817203,0.9998126951092612,0.7288865764828304,0.0,0.0,44162,0.9190842872008325,-0.1359548248868789,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,ret120,p20_40,univariate_primitive
p0_5_uni_ret120_p40_60,ret120,price_state,early_entry_discovery,ret120 == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,39947,3226,0.09233071271754995,0.08075700302901344,0.8746494059464072,0.08075700302901344,0.044884471925301025,265,1219,177,311,8,28,0.22159361153528426,0.0356478611283323,0.13298202107873527,0.016738995660260384,0.060446373217606944,72.33384996900186,72.5,79.65671140939597,133.55781683626273,0.9994492702831251,0.8540315918592135,0.0,0.0,36721,0.9192429969709865,-0.12918341900666513,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,ret120,p40_60,univariate_primitive
p0_5_uni_ret120_p60_80,ret120,price_state,early_entry_discovery,ret120 == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,21528,1357,0.09233071271754995,0.06303418803418803,0.6827001133091728,0.06303418803418803,0.023411371237458192,259,863,117,155,8,27,0.22500929022668154,0.04200442151805453,0.18422991893883567,0.02800294767870302,0.11348563006632277,76.22991893883567,78.0,80.69465020576132,122.85573770491803,0.9954477889260498,0.9015700483091788,0.0,0.0,20171,0.936965811965812,-0.12701191577477072,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,ret120,p60_80,univariate_primitive
p0_5_uni_ret120_p80_90,ret120,price_state,early_entry_discovery,ret120 == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,3733,399,0.09233071271754995,0.10688454326279132,1.157627187280176,0.10688454326279132,0.05705866595231717,227,413,44,49,7,27,0.12483257433699438,0.10526315789473684,0.40100250626566414,0.045112781954887216,0.16541353383458646,70.70676691729324,69.0,72.88297872340425,116.9391891891892,0.9686579158853469,0.8004286096972943,0.0,0.0,3334,0.8931154567372087,-0.15241071361292463,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,ret120,p80_90,univariate_primitive
p0_5_uni_ret120_p90_100,ret120,price_state,early_entry_discovery,ret120 == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,2010,376,0.09233071271754995,0.18706467661691542,2.026028729889342,0.18706467661691542,0.15522388059701492,52,69,17,21,7,22,0.23134328358208955,0.2074468085106383,0.6356382978723404,0.05053191489361702,0.2154255319148936,62.462765957446805,58.0,66.86027397260274,128.1902834008097,0.8064676616915423,0.4786069651741294,0.0,0.0,1634,0.8129353233830846,-0.24471380517394364,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,ret120,p90_100,univariate_primitive
p0_5_uni_dist_high20_p0_10,dist_high20,price_state,early_entry_discovery,dist_high20 == p0_10,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,14691,2316,0.09144312457011135,0.1576475393097815,1.7239955442348196,0.1576475393097815,0.08930637805459124,251,917,157,306,8,28,0.11796337893948676,0.023747841105354058,0.1109671848013817,0.009067357512953367,0.03756476683937824,72.45379965457686,72.5,77.92814093648586,127.06543967280163,0.9987066911714655,0.5517663875842352,0.0,0.0,12375,0.8423524606902185,-0.17325732698090768,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high20,p0_10,univariate_primitive
p0_5_uni_dist_high20_p10_20,dist_high20,price_state,early_entry_discovery,dist_high20 == p10_20,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,15925,1832,0.09144312457011135,0.1150392464678179,1.2580415095026078,0.1150392464678179,0.06254317111459969,263,1112,171,328,8,28,0.13827315541601257,0.02292576419213974,0.10589519650655022,0.009279475982532752,0.04421397379912664,74.22980349344978,74.0,80.82040816326531,131.3219584569733,0.9985557299843014,0.6443956043956044,0.0,0.0,14093,0.8849607535321821,-0.1618029035140693,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high20,p10_20,univariate_primitive
p0_5_uni_dist_high20_p20_40,dist_high20,price_state,early_entry_discovery,dist_high20 == p20_40,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,33187,3221,0.09144312457011135,0.09705607617440563,1.0613818877108767,0.09705607617440563,0.0523397715973122,267,1239,193,396,8,28,0.1440021695242113,0.025768394908413535,0.10400496740142813,0.009624340266997827,0.03508227258615337,72.44768705371003,73.0,79.55826377295493,131.8748890860692,0.9977702112272878,0.7003344683159068,0.0,0.0,29966,0.9029439238255944,-0.15507820795318458,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high20,p20_40,univariate_primitive
p0_5_uni_dist_high20_p40_60,dist_high20,price_state,early_entry_discovery,dist_high20 == p40_60,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,33205,2916,0.09144312457011135,0.08781809968378257,0.9603576003841667,0.08781809968378257,0.04457160066255082,266,1254,176,363,8,28,0.14907393464839633,0.02091906721536351,0.09430727023319616,0.010973936899862825,0.04766803840877915,69.68244170096023,72.0,78.13638066691645,124.74204171240395,0.9970486372534257,0.7633790091853636,0.0,0.0,30289,0.9121819003162175,-0.13972897500636547,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high20,p40_60,univariate_primitive
p0_5_uni_dist_high20_p60_80,dist_high20,price_state,early_entry_discovery,dist_high20 == p60_80,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,32758,2412,0.09144312457011135,0.07363086879540875,0.8052094582458678,0.07363086879540875,0.0383723060015874,265,1252,170,323,8,28,0.22470846816044934,0.022388059701492536,0.10406301824212272,0.01616915422885572,0.0642620232172471,71.04353233830845,72.0,77.8905043162199,124.58589743589744,0.9966420416386836,0.8245008852799316,0.0,0.0,30346,0.9263691312045912,-0.12732588806856476,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high20,p60_80,univariate_primitive
p0_5_uni_dist_high20_p80_90,dist_high20,price_state,early_entry_discovery,dist_high20 == p80_90,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,16221,1067,0.09144312457011135,0.06577892854941125,0.7193425296723887,0.06577892854941125,0.035632821650946306,254,1151,148,250,8,28,0.28124036742494296,0.028116213683223992,0.12558575445173384,0.022492970946579195,0.09559512652296158,71.56044985941894,71.0,78.80082135523614,131.77678571428572,0.9966709820602923,0.8669625793724185,0.0,0.0,15154,0.9342210714505887,-0.11697185721337575,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high20,p80_90,univariate_primitive
p0_5_uni_dist_high20_p90_100,dist_high20,price_state,early_entry_discovery,dist_high20 == p90_100,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,15392,993,0.09144312457011135,0.06451403326403327,0.7055099392909416,0.06451403326403327,0.035018191268191265,249,1117,140,223,8,28,0.3316008316008316,0.032225579053373615,0.14501510574018128,0.032225579053373615,0.1107754279959718,72.38066465256797,75.0,79.12903225806451,126.88643533123029,0.9946725571725572,0.8913721413721414,0.0,0.0,14399,0.9354859667359667,-0.10766198280531097,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high20,p90_100,univariate_primitive
p0_5_uni_dist_high60_p0_10,dist_high60,price_state,early_entry_discovery,dist_high60 == p0_10,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,157446,17481,3088,0.08975775821551515,0.17664893312739546,1.9680631138675282,0.17664893312739546,0.09507465247983525,238,740,149,267,8,28,0.1352897431497054,0.03205958549222798,0.13471502590673576,0.009715025906735751,0.046632124352331605,68.45498704663213,67.0,74.728591160221,119.11845286059629,0.999771180138436,0.563812138893656,0.0,0.0,14393,0.8233510668726045,-0.17445138590144868,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high60,p0_10,univariate_primitive
p0_5_uni_dist_high60_p10_20,dist_high60,price_state,early_entry_discovery,dist_high60 == p10_20,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,157446,17945,1979,0.08975775821551515,0.11028141543605462,1.2286560808622315,0.11028141543605462,0.06107550849818891,252,957,144,268,8,28,0.1326831986625801,0.026781202627589692,0.12177867609903992,0.017685699848408287,0.06821627084386053,71.6755937342092,70.0,78.13908355795148,129.91612057667103,0.9998885483421566,0.6452493730844246,0.0,0.0,15966,0.8897185845639454,-0.16181718911648615,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high60,p10_20,univariate_primitive
p0_5_uni_dist_high60_p20_40,dist_high60,price_state,early_entry_discovery,dist_high60 == p20_40,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,157446,35640,3259,0.08975775821551515,0.09144219977553311,1.0187665288606416,0.09144219977553311,0.049551066217732885,256,1142,162,310,8,28,0.15990460157126823,0.02424056459036514,0.11353175820803928,0.013194231359312672,0.05645903651426818,74.76557226142988,77.0,82.4567213114754,132.83318056828597,0.999438832772166,0.7159090909090909,0.0,0.0,32381,0.9085578002244669,-0.15169824278131805,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high60,p20_40,univariate_primitive
p0_5_uni_dist_high60_p40_60,dist_high60,price_state,early_entry_discovery,dist_high60 == p40_60,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,157446,33600,2664,0.08975775821551515,0.07928571428571428,0.8833299300473091,0.07928571428571428,0.0425,250,1129,164,285,8,28,0.16297619047619047,0.027777777777777776,0.11636636636636637,0.027777777777777776,0.07957957957957958,73.4328078078078,76.0,80.99110922946656,134.98076923076923,0.9988095238095238,0.7963095238095238,0.0,0.0,30936,0.9207142857142857,-0.1379509108307567,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high60,p40_60,univariate_primitive
p0_5_uni_dist_high60_p60_80,dist_high60,price_state,early_entry_discovery,dist_high60 == p60_80,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,157446,29631,1972,0.08975775821551515,0.06655192197360872,0.7414614992256439,0.06655192197360872,0.03256724376497587,242,1065,137,215,8,28,0.24457493840909858,0.04107505070993915,0.1658215010141988,0.02738336713995943,0.10496957403651115,70.57657200811359,72.0,79.03581421376609,125.1657848324515,0.9982450811649961,0.851608113124768,0.0,0.0,27659,0.9334480780263913,-0.12214308131590908,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high60,p60_80,univariate_primitive
p0_5_uni_dist_high60_p80_90,dist_high60,price_state,early_entry_discovery,dist_high60 == p80_90,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,157446,12901,652,0.08975775821551515,0.05053871792884273,0.5630568201970403,0.05053871792884273,0.02588946593287342,220,838,94,123,8,28,0.35795674753895046,0.06134969325153374,0.2392638036809816,0.05828220858895705,0.17638036809815952,72.18865030674847,76.0,78.06219312602292,124.38036809815951,0.9958917913340051,0.9100844895744515,0.0,0.0,12249,0.9494612820711573,-0.10707510215989201,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high60,p80_90,univariate_primitive
p0_5_uni_dist_high60_p90_100,dist_high60,price_state,early_entry_discovery,dist_high60 == p90_100,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,157446,10248,518,0.08975775821551515,0.050546448087431695,0.5631429426531115,0.050546448087431695,0.0234192037470726,204,710,72,93,8,26,0.42798594847775173,0.11003861003861004,0.3590733590733591,0.07528957528957529,0.2413127413127413,76.77992277992279,84.0,84.20742358078603,127.41791044776119,0.9912177985948478,0.9490632318501171,0.0,0.0,9730,0.9494535519125683,-0.0970840631140028,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high60,p90_100,univariate_primitive
p0_5_uni_dist_high120_p0_10,dist_high120,price_state,early_entry_discovery,dist_high120 == p0_10,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,151101,18477,3022,0.08720657043963971,0.16355468961411485,1.8754858583427463,0.16355468961411485,0.08913784705309304,218,623,124,222,8,28,0.12253071386047519,0.04070152217074785,0.18299139642620782,0.013567174056915949,0.06154864328259431,67.638649900728,66.0,72.77687411598302,113.91564147627416,1.0,0.6050224603561184,0.0,0.0,15455,0.8364453103858851,-0.17195423307869073,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high120,p0_10,univariate_primitive
p0_5_uni_dist_high120_p10_20,dist_high120,price_state,early_entry_discovery,dist_high120 == p10_20,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,151101,18703,2338,0.08720657043963971,0.12500668341977222,1.4334548737505504,0.12500668341977222,0.05448323798321125,242,847,128,217,8,28,0.13067422338662246,0.03507271171941831,0.14114627887082976,0.022668947818648418,0.08426005132591959,70.27544910179641,68.0,78.76624548736461,134.44383561643835,1.0,0.6679142383574828,0.0,0.0,16365,0.8749933165802277,-0.16613780500847544,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high120,p10_20,univariate_primitive
p0_5_uni_dist_high120_p20_40,dist_high120,price_state,early_entry_discovery,dist_high120 == p20_40,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,151101,36545,3073,0.08720657043963971,0.08408811054863867,0.9642405397290621,0.08408811054863867,0.04397318374606649,252,1030,151,261,8,28,0.1503078396497469,0.0387243735763098,0.1571753986332574,0.015294500488122356,0.06280507647250244,71.58477058249268,72.0,79.5610454708199,123.40526849037488,1.0,0.7281707483923929,0.0,0.0,33472,0.9159118894513614,-0.15180124946985746,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high120,p20_40,univariate_primitive
p0_5_uni_dist_high120_p40_60,dist_high120,price_state,early_entry_discovery,dist_high120 == p40_60,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,151101,32152,2321,0.08720657043963971,0.07218835531226674,0.8277857384866674,0.07218835531226674,0.03859790992784275,236,988,130,204,8,28,0.17551007713361533,0.03532959931064197,0.14735028005170187,0.01809564842740198,0.08789314950452391,77.0952175786299,82.0,84.37732253454026,138.90253671562084,1.0,0.814319482458323,0.0,0.0,29831,0.9278116446877333,-0.13735948341682286,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high120,p40_60,univariate_primitive
p0_5_uni_dist_high120_p60_80,dist_high120,price_state,early_entry_discovery,dist_high120 == p60_80,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,151101,26751,1578,0.08720657043963971,0.058988449029942804,0.6764220715544803,0.058988449029942804,0.037307016560128595,208,818,96,138,8,27,0.2636536951889649,0.053865652724968315,0.2300380228136882,0.053865652724968315,0.17427122940430925,73.4594423320659,76.0,82.85350318471338,137.6007067137809,1.0,0.8703226047624388,0.0,0.0,25173,0.9410115509700572,-0.11482609186551203,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high120,p60_80,univariate_primitive
p0_5_uni_dist_high120_p80_90,dist_high120,price_state,early_entry_discovery,dist_high120 == p80_90,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,151101,10643,519,0.08720657043963971,0.04876444611481725,0.5591831655456478,0.04876444611481725,0.018885652541576623,168,551,58,72,8,27,0.4078737198158414,0.08285163776493257,0.3603082851637765,0.055876685934489405,0.2138728323699422,70.20231213872832,70.0,80.21285140562249,124.55,1.0,0.9140279996241661,0.0,0.0,10124,0.9512355538851828,-0.09525990519495915,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high120,p80_90,univariate_primitive
p0_5_uni_dist_high120_p90_100,dist_high120,price_state,early_entry_discovery,dist_high120 == p90_100,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,151101,7830,326,0.08720657043963971,0.04163473818646232,0.47742662022559335,0.04163473818646232,0.006896551724137931,131,376,29,36,8,26,0.5564495530012772,0.18404907975460122,0.6257668711656442,0.1196319018404908,0.3773006134969325,81.40184049079754,88.0,85.56272401433692,129.6969696969697,1.0,0.9551724137931035,0.0,0.0,7504,0.9583652618135376,-0.07852079035671793,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_high120,p90_100,univariate_primitive
p0_5_uni_dist_low20_p0_10,dist_low20,price_state,early_entry_discovery,dist_low20 == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161379,24519,1993,0.09144312457011135,0.0812839022798646,0.8889011903518512,0.0812839022798646,0.03947958725886048,264,1197,190,411,8,28,0.2500917655695583,0.02609131961866533,0.11389864525840442,0.01655795283492223,0.07074761665830406,72.50326141495233,74.0,79.60879243183084,127.31869918699186,1.0,0.5399893959786288,0.0,0.0,22526,0.9187160977201354,-0.12322950668421029,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,dist_low20,p0_10,univariate_primitive
