row_type,date,instrument,industry_name,status,width_ok_entry,industry_ok_entry,filtered_out,combined_entry,combined_without_industry,score_pct_without_industry,trend_score_pct
filtered_candidate_trigger,2024-04-03,SZ000039,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16279069767441862,
filtered_candidate_trigger,2017-07-07,SZ000063,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.023809523809523808,
filtered_candidate_trigger,2017-07-11,SZ000063,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.022222222222222223,
filtered_candidate_trigger,2017-07-12,SZ000063,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.033707865168539325,
filtered_candidate_trigger,2017-09-04,SZ000063,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05154639175257732,
filtered_candidate_trigger,2017-09-06,SZ000063,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14018691588785046,
filtered_candidate_trigger,2023-01-20,SZ000063,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13095238095238096,
filtered_candidate_trigger,2023-02-09,SZ000063,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19827586206896552,
filtered_candidate_trigger,2017-02-22,SZ000157,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09574468085106383,
filtered_candidate_trigger,2021-02-25,SZ000157,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.046153846153846156,
filtered_candidate_trigger,2024-03-05,SZ000157,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08928571428571429,
filtered_candidate_trigger,2024-03-06,SZ000157,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.043859649122807015,
filtered_candidate_trigger,2021-05-31,SZ000301,石油石化,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07462686567164178,
filtered_candidate_trigger,2021-06-01,SZ000301,石油石化,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07246376811594203,
filtered_candidate_trigger,2021-06-02,SZ000301,石油石化,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08571428571428572,
filtered_candidate_trigger,2021-06-10,SZ000301,石油石化,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1875,
filtered_candidate_trigger,2023-02-23,SZ000301,石油石化,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17857142857142858,
filtered_candidate_trigger,2017-02-16,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.041237113402061855,
filtered_candidate_trigger,2017-02-21,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.041666666666666664,
filtered_candidate_trigger,2017-08-09,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11458333333333333,
filtered_candidate_trigger,2017-09-08,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1262135922330097,
filtered_candidate_trigger,2017-09-20,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14,
filtered_candidate_trigger,2017-09-26,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17777777777777778,
filtered_candidate_trigger,2017-11-21,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13559322033898305,
filtered_candidate_trigger,2018-01-23,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.140625,
filtered_candidate_trigger,2019-03-27,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.03496503496503497,
filtered_candidate_trigger,2019-03-29,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.014285714285714285,
filtered_candidate_trigger,2021-02-23,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08064516129032258,
filtered_candidate_trigger,2021-03-03,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06578947368421052,
filtered_candidate_trigger,2023-02-10,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16101694915254236,
filtered_candidate_trigger,2023-02-28,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07894736842105263,
filtered_candidate_trigger,2023-03-02,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06,
filtered_candidate_trigger,2024-03-05,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13392857142857142,
filtered_candidate_trigger,2024-03-06,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15789473684210525,
filtered_candidate_trigger,2024-03-07,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1794871794871795,
filtered_candidate_trigger,2024-03-08,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18691588785046728,
filtered_candidate_trigger,2024-04-01,SZ000338,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14018691588785046,
filtered_candidate_trigger,2017-03-10,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16279069767441862,
filtered_candidate_trigger,2017-04-06,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15,
filtered_candidate_trigger,2018-01-12,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06756756756756757,
filtered_candidate_trigger,2018-01-23,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.109375,
filtered_candidate_trigger,2022-12-13,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11235955056179775,
filtered_candidate_trigger,2022-12-14,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11363636363636363,
filtered_candidate_trigger,2023-02-07,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10091743119266056,
filtered_candidate_trigger,2023-02-09,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16379310344827586,
filtered_candidate_trigger,2023-02-10,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11016949152542373,
filtered_candidate_trigger,2024-04-30,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16363636363636364,
filtered_candidate_trigger,2024-05-23,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1016949152542373,
filtered_candidate_trigger,2024-05-27,SZ000425,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1271186440677966,
filtered_candidate_trigger,2017-02-28,SZ000426,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17647058823529413,
filtered_candidate_trigger,2024-12-25,SZ000538,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16494845360824742,
filtered_candidate_trigger,2019-02-18,SZ000547,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1346153846153846,
filtered_candidate_trigger,2019-02-22,SZ000547,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0759493670886076,
filtered_candidate_trigger,2019-03-01,SZ000547,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12162162162162163,
filtered_candidate_trigger,2017-08-17,SZ000559,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09473684210526316,
filtered_candidate_trigger,2017-08-22,SZ000559,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.04,
filtered_candidate_trigger,2017-02-28,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11764705882352941,
filtered_candidate_trigger,2017-03-01,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08264462809917356,
filtered_candidate_trigger,2017-03-03,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06930693069306931,
filtered_candidate_trigger,2017-03-15,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.125,
filtered_candidate_trigger,2017-03-28,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09195402298850575,
filtered_candidate_trigger,2017-03-29,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12,
filtered_candidate_trigger,2017-06-21,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11688311688311688,
filtered_candidate_trigger,2020-11-26,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08139534883720931,
filtered_candidate_trigger,2020-11-27,SZ000568,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.060240963855421686,
filtered_candidate_trigger,2017-03-02,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.03571428571428571,
filtered_candidate_trigger,2017-03-06,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06796116504854369,
filtered_candidate_trigger,2017-03-07,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06060606060606061,
filtered_candidate_trigger,2017-03-21,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12,
filtered_candidate_trigger,2024-04-09,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14736842105263157,
filtered_candidate_trigger,2025-09-08,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18181818181818182,
filtered_candidate_trigger,2025-09-09,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18811881188118812,
filtered_candidate_trigger,2025-09-10,SZ000596,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11009174311926606,
filtered_candidate_trigger,2019-02-11,SZ000625,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14,
filtered_candidate_trigger,2024-04-01,SZ000625,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18691588785046728,
filtered_candidate_trigger,2017-02-14,SZ000630,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17647058823529413,
filtered_candidate_trigger,2019-03-15,SZ000630,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09032258064516129,
filtered_candidate_trigger,2023-01-31,SZ000630,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09574468085106383,
filtered_candidate_trigger,2023-02-09,SZ000630,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13793103448275862,
filtered_candidate_trigger,2024-03-07,SZ000630,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1623931623931624,
filtered_candidate_trigger,2017-02-28,SZ000651,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15126050420168066,
filtered_candidate_trigger,2017-03-07,SZ000651,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1717171717171717,
filtered_candidate_trigger,2017-03-10,SZ000651,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13953488372093023,
filtered_candidate_trigger,2022-06-23,SZ000657,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1111111111111111,
filtered_candidate_trigger,2022-06-30,SZ000657,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16049382716049382,
filtered_candidate_trigger,2024-11-21,SZ000657,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12101910828025478,
filtered_candidate_trigger,2017-06-29,SZ000725,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11764705882352941,
filtered_candidate_trigger,2023-02-03,SZ000725,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15454545454545454,
filtered_candidate_trigger,2023-02-06,SZ000725,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10909090909090909,
filtered_candidate_trigger,2023-02-20,SZ000725,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1559633027522936,
filtered_candidate_trigger,2020-12-21,SZ000768,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18181818181818182,
filtered_candidate_trigger,2025-10-24,SZ000776,非银金融,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1926605504587156,
filtered_candidate_trigger,2025-10-23,SZ000792,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.102803738317757,
filtered_candidate_trigger,2023-02-06,SZ000807,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.00909090909090909,
filtered_candidate_trigger,2023-02-09,SZ000807,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.008620689655172414,
filtered_candidate_trigger,2023-02-15,SZ000807,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.038834951456310676,
filtered_candidate_trigger,2023-02-27,SZ000807,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.038461538461538464,
filtered_candidate_trigger,2017-02-16,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18556701030927836,
filtered_candidate_trigger,2017-02-28,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16806722689075632,
filtered_candidate_trigger,2017-03-01,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14049586776859505,
filtered_candidate_trigger,2017-03-02,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16964285714285715,
filtered_candidate_trigger,2017-03-03,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09900990099009901,
filtered_candidate_trigger,2017-03-10,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12790697674418605,
filtered_candidate_trigger,2017-03-28,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1839080459770115,
filtered_candidate_trigger,2017-03-29,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18666666666666668,
filtered_candidate_trigger,2024-03-26,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1896551724137931,
filtered_candidate_trigger,2024-04-01,SZ000858,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1588785046728972,
filtered_candidate_trigger,2017-02-20,SZ000895,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17045454545454544,
filtered_candidate_trigger,2017-02-07,SZ000933,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.03,
filtered_candidate_trigger,2017-02-28,SZ000933,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.008403361344537815,
filtered_candidate_trigger,2017-03-03,SZ000933,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.009900990099009901,
filtered_candidate_trigger,2017-03-13,SZ000933,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.03409090909090909,
filtered_candidate_trigger,2017-03-20,SZ000933,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1511627906976744,
filtered_candidate_trigger,2017-03-21,SZ000933,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17333333333333334,
filtered_candidate_trigger,2023-02-14,SZ000933,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19491525423728814,
filtered_candidate_trigger,2017-03-07,SZ000963,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09090909090909091,
filtered_candidate_trigger,2017-04-13,SZ000963,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.045454545454545456,
filtered_candidate_trigger,2022-06-27,SZ000963,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07692307692307693,
filtered_candidate_trigger,2022-07-07,SZ000963,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06593406593406594,
filtered_candidate_trigger,2024-12-11,SZ000963,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17391304347826086,
filtered_candidate_trigger,2024-12-12,SZ000963,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10884353741496598,
filtered_candidate_trigger,2019-02-25,SZ000975,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.047619047619047616,
filtered_candidate_trigger,2019-03-01,SZ000975,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14864864864864866,
filtered_candidate_trigger,2017-09-28,SZ000977,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1111111111111111,
filtered_candidate_trigger,2019-12-19,SZ000977,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16216216216216217,
filtered_candidate_trigger,2024-03-27,SZ000977,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11009174311926606,
filtered_candidate_trigger,2017-08-25,SZ000988,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19791666666666666,
filtered_candidate_trigger,2017-09-06,SZ000988,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1308411214953271,
filtered_candidate_trigger,2023-02-20,SZ000988,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1743119266055046,
filtered_candidate_trigger,2017-03-13,SZ001979,房地产,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19318181818181818,
filtered_candidate_trigger,2017-08-14,SZ002001,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12359550561797752,
filtered_candidate_trigger,2017-10-25,SZ002001,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19753086419753085,
filtered_candidate_trigger,2019-03-20,SZ002001,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1830065359477124,
filtered_candidate_trigger,2019-07-26,SZ002001,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08108108108108109,
filtered_candidate_trigger,2017-11-06,SZ002027,传媒,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.016129032258064516,
filtered_candidate_trigger,2018-01-05,SZ002027,传媒,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08823529411764706,
filtered_candidate_trigger,2020-11-10,SZ002027,传媒,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.018518518518518517,
filtered_candidate_trigger,2020-11-16,SZ002027,传媒,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11864406779661017,
filtered_candidate_trigger,2020-11-20,SZ002027,传媒,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18421052631578946,
filtered_candidate_trigger,2017-03-23,SZ002028,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.014084507042253521,
filtered_candidate_trigger,2019-12-17,SZ002028,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1320754716981132,
filtered_candidate_trigger,2024-03-18,SZ002028,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13793103448275862,
filtered_candidate_trigger,2024-04-08,SZ002028,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19753086419753085,
filtered_candidate_trigger,2024-04-30,SZ002028,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13636363636363635,
filtered_candidate_trigger,2024-05-06,SZ002028,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.046296296296296294,
filtered_candidate_trigger,2024-06-05,SZ002028,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12903225806451613,
filtered_candidate_trigger,2017-07-28,SZ002050,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11764705882352941,
filtered_candidate_trigger,2017-09-11,SZ002050,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18867924528301888,
filtered_candidate_trigger,2017-09-04,SZ002080,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10309278350515463,
filtered_candidate_trigger,2019-07-29,SZ002080,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07792207792207792,
filtered_candidate_trigger,2020-07-02,SZ002080,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07936507936507936,
filtered_candidate_trigger,2022-07-07,SZ002080,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12087912087912088,
filtered_candidate_trigger,2025-03-17,SZ002080,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0945945945945946,
filtered_candidate_trigger,2025-06-18,SZ002080,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18666666666666668,
filtered_candidate_trigger,2017-02-22,SZ002128,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1276595744680851,
filtered_candidate_trigger,2020-08-03,SZ002128,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.015748031496062992,
filtered_candidate_trigger,2024-05-17,SZ002128,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.049586776859504134,
filtered_candidate_trigger,2024-05-20,SZ002128,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.03418803418803419,
filtered_candidate_trigger,2024-06-04,SZ002128,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.010101010101010102,
filtered_candidate_trigger,2019-04-19,SZ002142,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07792207792207792,
filtered_candidate_trigger,2020-08-25,SZ002142,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13970588235294118,
filtered_candidate_trigger,2020-11-19,SZ002179,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.175,
filtered_candidate_trigger,2020-11-20,SZ002179,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14473684210526316,
filtered_candidate_trigger,2020-12-01,SZ002179,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13793103448275862,
filtered_candidate_trigger,2019-04-09,SZ002202,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19852941176470587,
filtered_candidate_trigger,2017-04-07,SZ002230,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0875,
filtered_candidate_trigger,2017-07-24,SZ002236,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.021052631578947368,
filtered_candidate_trigger,2017-07-26,SZ002236,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.04950495049504951,
filtered_candidate_trigger,2017-07-28,SZ002236,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.049019607843137254,
filtered_candidate_trigger,2017-08-02,SZ002236,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11,
filtered_candidate_trigger,2017-02-27,SZ002241,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15517241379310345,
filtered_candidate_trigger,2017-03-01,SZ002241,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06611570247933884,
filtered_candidate_trigger,2017-03-10,SZ002241,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19767441860465115,
filtered_candidate_trigger,2017-03-20,SZ002241,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.046511627906976744,
filtered_candidate_trigger,2017-06-26,SZ002241,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18461538461538463,
filtered_candidate_trigger,2017-02-28,SZ002304,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.01680672268907563,
filtered_candidate_trigger,2017-03-01,SZ002304,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.01652892561983471,
filtered_candidate_trigger,2017-03-20,SZ002304,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1744186046511628,
filtered_candidate_trigger,2017-03-29,SZ002304,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13333333333333333,
filtered_candidate_trigger,2019-09-17,SZ002311,农林牧渔,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1782178217821782,
filtered_candidate_trigger,2019-09-18,SZ002311,农林牧渔,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17142857142857143,
filtered_candidate_trigger,2023-01-13,SZ002311,农林牧渔,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12345679012345678,
filtered_candidate_trigger,2020-07-06,SZ002352,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1935483870967742,
filtered_candidate_trigger,2020-08-10,SZ002352,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12295081967213115,
filtered_candidate_trigger,2023-01-13,SZ002352,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18518518518518517,
filtered_candidate_trigger,2024-11-13,SZ002352,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11267605633802817,
filtered_candidate_trigger,2017-02-21,SZ002353,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.125,
filtered_candidate_trigger,2017-03-03,SZ002353,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1485148514851485,
filtered_candidate_trigger,2019-04-16,SZ002353,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0547945205479452,
filtered_candidate_trigger,2019-07-26,SZ002353,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.02702702702702703,
filtered_candidate_trigger,2019-07-29,SZ002353,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.025974025974025976,
filtered_candidate_trigger,2023-08-09,SZ002353,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12962962962962962,
filtered_candidate_trigger,2023-08-10,SZ002353,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0990990990990991,
filtered_candidate_trigger,2017-03-16,SZ002371,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.019801980198019802,
filtered_candidate_trigger,2017-03-22,SZ002371,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.109375,
filtered_candidate_trigger,2024-03-20,SZ002371,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05042016806722689,
filtered_candidate_trigger,2017-03-21,SZ002384,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16,
filtered_candidate_trigger,2019-02-14,SZ002414,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.03773584905660377,
filtered_candidate_trigger,2019-02-18,SZ002414,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.019230769230769232,
filtered_candidate_trigger,2019-10-14,SZ002414,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1746031746031746,
