record_source,record_unit,selection_rule,source_relative_path,episode_id,instrument,episode_low_date,episode_high_date,first_50pct_date,pre120_calendar_start_date,low_to_high_sessions,low_to_high_calendar_days,mfe_120,split,duration_bucket,board_bucket,liquidity_money_20d,total_market_cap_cny,cluster_union_start_date,cluster_union_end_date,lineage_status
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002371_20240514_0000,SZ002371,2024-05-14,2024-11-08,2024-11-08,2024-01-15,120,178,0.6529490488481025,robustness,long,main_board,1687755378.85,154822290332.40002,2024-05-14,2024-11-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002371_20250613_0001,SZ002371,2025-06-13,2025-10-09,2025-10-09,2025-02-13,78,118,0.5981510223361901,robustness,medium,main_board,1499953467.6,215924341382.88,2025-06-13,2025-10-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002372_20210125_0001,SZ002372,2021-01-25,2021-04-12,2021-04-12,2020-09-27,49,77,0.5533910533910535,train,medium,main_board,204568871.6,28164478757.72,2021-01-25,2021-04-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002384_20251017_0009,SZ002384,2025-10-17,2026-04-15,2026-04-15,2025-06-19,119,180,1.559322033898305,robustness,long,main_board,5374819929.2,114805160105.76,2025-10-17,2026-05-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002385_20210827_0000,SZ002385,2021-08-27,2021-11-15,2021-11-15,2021-04-29,49,80,0.5689655172413792,train,medium,main_board,1117356649.75,30148531889.84,2021-08-27,2021-11-15,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002414_20201117_0002,SZ002414,2020-11-17,2021-01-11,2021-01-11,2020-07-20,38,55,0.5687397708674304,train,fast,main_board,385386071.7,55953628661.7,2020-11-17,2021-01-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002414_20250904_0007,SZ002414,2025-09-04,2026-01-26,2026-01-26,2025-05-07,94,144,0.7599243856332705,robustness,long,main_board,1370561919.85,48259318020.4,2025-09-04,2026-01-26,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002463_20250304_0002,SZ002463,2025-03-04,2025-08-26,2025-08-26,2024-11-04,120,175,0.9264801561483408,robustness,long,main_board,2859808156.95,63121917628.0,2025-03-04,2025-09-23,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002465_20191025_0001,SZ002465,2019-10-25,2020-02-25,2020-02-25,2019-06-27,80,123,0.5100117785630154,train,medium,main_board,169549833.45,21416467763.6,2019-10-25,2020-07-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002481_20200528_0000,SZ002481,2020-05-28,2020-07-09,2020-07-09,2020-01-29,28,42,0.5846774193548385,train,fast,main_board,706870701.45,16586822600.0,2020-05-28,2020-07-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002493_20250923_0004,SZ002493,2025-09-23,2026-03-03,2026-03-03,2025-05-26,101,161,0.7865786578657865,robustness,long,main_board,276009350.7,93501179497.44,2025-09-23,2026-03-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002517_20250801_0001,SZ002517,2025-08-01,2025-09-18,2025-09-18,2025-04-03,34,48,0.7106001121704992,robustness,fast,main_board,1061952289.7,39225097776.24,2025-08-01,2025-09-18,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002532_20210625_0002,SZ002532,2021-06-25,2021-09-13,2021-09-13,2021-02-25,56,80,0.6089552238805969,train,medium,main_board,285740499.55,40331846548.05,2021-06-25,2021-09-13,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002555_20210831_0002,SZ002555,2021-08-31,2022-01-19,2022-01-19,2021-05-03,93,141,0.91593973037272,train,long,main_board,517592356.15,36018115923.439995,2021-08-31,2022-01-19,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002555_20251017_0006,SZ002555,2025-10-17,2026-01-13,2026-01-13,2025-06-19,60,88,0.6186121570736955,robustness,medium,main_board,2008162120.7,44443855011.29,2025-10-17,2026-01-13,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002558_20250801_0001,SZ002558,2025-08-01,2026-01-20,2026-01-20,2025-04-03,114,172,1.3116542994325622,robustness,long,main_board,1304510179.75,45930979505.14,2025-08-01,2026-01-20,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002563_20201106_0002,SZ002563,2020-11-06,2021-05-07,2021-05-07,2020-07-09,120,182,0.661896243291592,train,long,main_board,142335633.75,21580742240.0,2020-11-06,2021-05-17,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002572_20201228_0002,SZ002572,2020-12-28,2021-02-18,2021-02-18,2020-08-30,32,52,0.5901369863013699,train,fast,main_board,207057337.95,22781879848.86,2020-12-28,2021-02-18,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002595_20250804_0002,SZ002595,2025-08-04,2026-01-29,2026-01-29,2025-04-06,120,178,0.6755248471963857,robustness,long,main_board,150982131.95,44440000000.0,2025-08-04,2026-03-06,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002602_20210809_0000,SZ002602,2021-08-09,2022-01-05,2022-01-05,2021-04-11,99,149,0.7108910891089111,train,long,main_board,206722891.7,38306142815.52,2021-08-09,2022-01-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002607_20191224_0001,SZ002607,2019-12-24,2020-05-29,2020-05-29,2019-08-26,102,157,0.8300300300300301,train,long,main_board,208712427.6,105339181564.12,2019-12-24,2020-08-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002624_20210831_0003,SZ002624,2021-08-31,2021-12-15,2021-12-15,2021-05-03,69,106,0.8191985088536811,train,medium,main_board,523320837.65,26383570294.4,2021-08-31,2021-12-15,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002625_20210525_0004,SZ002625,2021-05-25,2021-08-12,2021-08-12,2021-01-25,56,79,0.6534056660638938,train,medium,main_board,367653126.35,36821906561.58,2021-05-25,2021-08-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002653_20250623_0003,SZ002653,2025-06-23,2025-08-13,2025-08-13,2025-02-23,37,51,0.5393924425784142,robustness,fast,main_board,185063650.05,45905437590.3,2025-06-23,2025-08-13,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002714_20250529_0000,SZ002714,2025-05-29,2025-09-15,2025-09-15,2025-01-29,76,109,0.5852459016393443,robustness,medium,main_board,895006522.95,209770305523.2,2025-05-29,2025-09-15,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002736_20240328_0002,SZ002736,2024-03-28,2024-10-09,2024-10-09,2023-11-29,116,195,0.7477243172951884,robustness,long,main_board,138801094.55,79590915241.56,2024-03-28,2024-10-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002791_20210922_0003,SZ002791,2021-09-22,2021-12-27,2021-12-27,2021-05-25,63,96,0.5859154929577466,train,medium,main_board,340515530.15,44050980000.0,2021-09-22,2021-12-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002812_20251023_0000,SZ002812,2025-10-23,2026-05-06,2026-05-06,2025-06-25,117,195,1.242075664621677,robustness,long,main_board,1515581553.05,38890950484.62,2025-10-23,2026-05-06,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002821_20250623_0000,SZ002821,2025-06-23,2025-07-29,2025-07-29,2025-02-23,26,36,0.5520652980460055,robustness,fast,main_board,523349957.1,29857160016.0,2025-06-23,2025-07-29,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002837_20251112_0000,SZ002837,2025-11-12,2026-04-20,2026-04-20,2025-07-15,104,159,0.8886643766417457,robustness,long,main_board,3093235255.0,64647998395.4,2025-11-12,2026-04-20,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002851_20251015_0000,SZ002851,2025-10-15,2026-01-28,2026-01-28,2025-06-17,73,105,1.0721771217712175,robustness,medium,main_board,2389053547.95,38098004173.52,2025-10-15,2026-05-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002916_20240422_0001,SZ002916,2024-04-22,2024-07-16,2024-07-16,2023-12-24,57,85,0.6768261535841991,robustness,medium,main_board,655264645.55,43902316996.0,2024-04-22,2024-07-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002916_20250304_0003,SZ002916,2025-03-04,2025-08-26,2025-08-26,2024-11-04,120,175,0.8633575647432985,robustness,long,main_board,1399267213.0,62432582335.55,2025-03-04,2025-10-30,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002920_20210917_0003,SZ002920,2021-09-17,2021-12-23,2021-12-23,2021-05-20,62,97,1.2999565909419766,train,medium,main_board,302229082.65,42295000000.0,2021-09-17,2021-12-23,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002920_20230103_0005,SZ002920,2023-01-03,2023-07-05,2023-07-05,2022-09-05,120,183,0.7085085085085085,validation,long,main_board,478599396.75,58492563160.0,2023-01-03,2023-07-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002948_20200612_0000,SZ002948,2020-06-12,2020-12-04,2020-12-04,2020-02-13,117,175,0.6203966005665722,train,long,main_board,23849543.95,22322965500.0,2020-06-12,2020-12-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002985_20210702_0000,SZ002985,2021-07-02,2021-08-11,2021-08-11,2021-03-04,28,40,0.5270189132392675,train,fast,main_board,317991983.2,23870484720.0,2021-07-02,2021-08-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300002_20210209_0002,SZ300002,2021-02-09,2021-08-05,2021-08-05,2020-10-12,117,177,0.5,train,long,chinext,185651564.3,7981644374.88,2021-02-09,2021-08-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300002_20240422_0004,SZ300002,2024-04-22,2024-10-08,2024-10-08,2023-12-24,110,169,0.768772348033373,robustness,long,chinext,656543492.45,17179165779.84,2024-04-22,2024-10-08,frozen_06_risk_on_episode
