arm_id,event_key,source_row_n,canonical_event_id_n,input_event_key_n,sample_id_n,representative_event_key,collapse_status,duplicate_reason,uniqueness_status
08_R6_event_regime_gated_raw,SH600019_20210315_risk_on_transition_union,1,1,1,1,SH600019_20210315_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20210428_risk_on_transition_union,1,1,1,1,SH600019_20210428_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20210715_risk_on_transition_union,1,1,1,1,SH600019_20210715_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20210818_risk_on_transition_union,1,1,1,1,SH600019_20210818_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20211203_risk_on_transition_union,1,1,1,1,SH600019_20211203_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20220112_risk_on_transition_union,1,1,1,1,SH600019_20220112_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20220221_risk_on_transition_union,1,1,1,1,SH600019_20220221_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20220909_risk_on_transition_union,1,1,1,1,SH600019_20220909_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20221129_risk_on_transition_union,1,1,1,1,SH600019_20221129_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20230106_risk_on_transition_union,1,1,1,1,SH600019_20230106_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20230223_risk_on_transition_union,1,1,1,1,SH600019_20230223_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20230508_risk_on_transition_union,1,1,1,1,SH600019_20230508_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20230725_risk_on_transition_union,1,1,1,1,SH600019_20230725_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20230904_risk_on_transition_union,1,1,1,1,SH600019_20230904_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20231030_risk_on_transition_union,1,1,1,1,SH600019_20231030_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20240227_risk_on_transition_union,1,1,1,1,SH600019_20240227_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20240417_risk_on_transition_union,1,1,1,1,SH600019_20240417_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20240604_risk_on_transition_union,1,1,1,1,SH600019_20240604_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20240719_risk_on_transition_union,1,1,1,1,SH600019_20240719_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20241205_risk_on_transition_union,1,1,1,1,SH600019_20241205_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20250306_risk_on_transition_union,1,1,1,1,SH600019_20250306_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20250703_risk_on_transition_union,1,1,1,1,SH600019_20250703_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600019_20251023_risk_on_transition_union,1,1,1,1,SH600019_20251023_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20180327_risk_on_transition_union,1,1,1,1,SH600021_20180327_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20181115_risk_on_transition_union,1,1,1,1,SH600021_20181115_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20190118_risk_on_transition_union,1,1,1,1,SH600021_20190118_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20190701_risk_on_transition_union,1,1,1,1,SH600021_20190701_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20191203_risk_on_transition_union,1,1,1,1,SH600021_20191203_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20200407_risk_on_transition_union,1,1,1,1,SH600021_20200407_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20201009_risk_on_transition_union,1,1,1,1,SH600021_20201009_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20210322_risk_on_transition_union,1,1,1,1,SH600021_20210322_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20210923_risk_on_transition_union,1,1,1,1,SH600021_20210923_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20211203_risk_on_transition_union,1,1,1,1,SH600021_20211203_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20220208_risk_on_transition_union,1,1,1,1,SH600021_20220208_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20220606_risk_on_transition_union,1,1,1,1,SH600021_20220606_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20220713_risk_on_transition_union,1,1,1,1,SH600021_20220713_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20220822_risk_on_transition_union,1,1,1,1,SH600021_20220822_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20230103_risk_on_transition_union,1,1,1,1,SH600021_20230103_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20230220_risk_on_transition_union,1,1,1,1,SH600021_20230220_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20230426_risk_on_transition_union,1,1,1,1,SH600021_20230426_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20230530_risk_on_transition_union,1,1,1,1,SH600021_20230530_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20240411_risk_on_transition_union,1,1,1,1,SH600021_20240411_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20240527_risk_on_transition_union,1,1,1,1,SH600021_20240527_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20240701_risk_on_transition_union,1,1,1,1,SH600021_20240701_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20250818_risk_on_transition_union,1,1,1,1,SH600021_20250818_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20250929_risk_on_transition_union,1,1,1,1,SH600021_20250929_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600021_20251113_risk_on_transition_union,1,1,1,1,SH600021_20251113_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600022_20180222_risk_on_transition_union,1,1,1,1,SH600022_20180222_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600022_20190118_risk_on_transition_union,1,1,1,1,SH600022_20190118_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600022_20210902_risk_on_transition_union,1,1,1,1,SH600022_20210902_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20180122_risk_on_transition_union,1,1,1,1,SH600023_20180122_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20200828_risk_on_transition_union,1,1,1,1,SH600023_20200828_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20210316_risk_on_transition_union,1,1,1,1,SH600023_20210316_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20210923_risk_on_transition_union,1,1,1,1,SH600023_20210923_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20211216_risk_on_transition_union,1,1,1,1,SH600023_20211216_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20220713_risk_on_transition_union,1,1,1,1,SH600023_20220713_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20220825_risk_on_transition_union,1,1,1,1,SH600023_20220825_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20230105_risk_on_transition_union,1,1,1,1,SH600023_20230105_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20230223_risk_on_transition_union,1,1,1,1,SH600023_20230223_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20230417_risk_on_transition_union,1,1,1,1,SH600023_20230417_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20230526_risk_on_transition_union,1,1,1,1,SH600023_20230526_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20230627_risk_on_transition_union,1,1,1,1,SH600023_20230627_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20231030_risk_on_transition_union,1,1,1,1,SH600023_20231030_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20231211_risk_on_transition_union,1,1,1,1,SH600023_20231211_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20240320_risk_on_transition_union,1,1,1,1,SH600023_20240320_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20240527_risk_on_transition_union,1,1,1,1,SH600023_20240527_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20240626_risk_on_transition_union,1,1,1,1,SH600023_20240626_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20241224_risk_on_transition_union,1,1,1,1,SH600023_20241224_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20250314_risk_on_transition_union,1,1,1,1,SH600023_20250314_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20250414_risk_on_transition_union,1,1,1,1,SH600023_20250414_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600023_20251029_risk_on_transition_union,1,1,1,1,SH600023_20251029_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20190124_risk_on_transition_union,1,1,1,1,SH600025_20190124_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20190327_risk_on_transition_union,1,1,1,1,SH600025_20190327_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20190724_risk_on_transition_union,1,1,1,1,SH600025_20190724_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20191101_risk_on_transition_union,1,1,1,1,SH600025_20191101_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20200827_risk_on_transition_union,1,1,1,1,SH600025_20200827_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20200929_risk_on_transition_union,1,1,1,1,SH600025_20200929_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20201201_risk_on_transition_union,1,1,1,1,SH600025_20201201_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20210210_risk_on_transition_union,1,1,1,1,SH600025_20210210_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20210317_risk_on_transition_union,1,1,1,1,SH600025_20210317_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20210416_risk_on_transition_union,1,1,1,1,SH600025_20210416_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20210621_risk_on_transition_union,1,1,1,1,SH600025_20210621_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20210907_risk_on_transition_union,1,1,1,1,SH600025_20210907_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20211209_risk_on_transition_union,1,1,1,1,SH600025_20211209_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20220209_risk_on_transition_union,1,1,1,1,SH600025_20220209_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20220728_risk_on_transition_union,1,1,1,1,SH600025_20220728_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20220825_risk_on_transition_union,1,1,1,1,SH600025_20220825_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20230119_risk_on_transition_union,1,1,1,1,SH600025_20230119_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20230228_risk_on_transition_union,1,1,1,1,SH600025_20230228_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20230515_risk_on_transition_union,1,1,1,1,SH600025_20230515_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20230818_risk_on_transition_union,1,1,1,1,SH600025_20230818_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20231030_risk_on_transition_union,1,1,1,1,SH600025_20231030_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20231128_risk_on_transition_union,1,1,1,1,SH600025_20231128_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20240329_risk_on_transition_union,1,1,1,1,SH600025_20240329_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20240530_risk_on_transition_union,1,1,1,1,SH600025_20240530_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20240701_risk_on_transition_union,1,1,1,1,SH600025_20240701_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20250414_risk_on_transition_union,1,1,1,1,SH600025_20250414_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20250520_risk_on_transition_union,1,1,1,1,SH600025_20250520_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600025_20250929_risk_on_transition_union,1,1,1,1,SH600025_20250929_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20181203_risk_on_transition_union,1,1,1,1,SH600026_20181203_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20190124_risk_on_transition_union,1,1,1,1,SH600026_20190124_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20190228_risk_on_transition_union,1,1,1,1,SH600026_20190228_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20190402_risk_on_transition_union,1,1,1,1,SH600026_20190402_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20190621_risk_on_transition_union,1,1,1,1,SH600026_20190621_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20190827_risk_on_transition_union,1,1,1,1,SH600026_20190827_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20191206_risk_on_transition_union,1,1,1,1,SH600026_20191206_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20200407_risk_on_transition_union,1,1,1,1,SH600026_20200407_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20200827_risk_on_transition_union,1,1,1,1,SH600026_20200827_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20200929_risk_on_transition_union,1,1,1,1,SH600026_20200929_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20210311_risk_on_transition_union,1,1,1,1,SH600026_20210311_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20210706_risk_on_transition_union,1,1,1,1,SH600026_20210706_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20210923_risk_on_transition_union,1,1,1,1,SH600026_20210923_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20211201_risk_on_transition_union,1,1,1,1,SH600026_20211201_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20220218_risk_on_transition_union,1,1,1,1,SH600026_20220218_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20220606_risk_on_transition_union,1,1,1,1,SH600026_20220606_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20220718_risk_on_transition_union,1,1,1,1,SH600026_20220718_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20220817_risk_on_transition_union,1,1,1,1,SH600026_20220817_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20230120_risk_on_transition_union,1,1,1,1,SH600026_20230120_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20230313_risk_on_transition_union,1,1,1,1,SH600026_20230313_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20230613_risk_on_transition_union,1,1,1,1,SH600026_20230613_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20230713_risk_on_transition_union,1,1,1,1,SH600026_20230713_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20230904_risk_on_transition_union,1,1,1,1,SH600026_20230904_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20231030_risk_on_transition_union,1,1,1,1,SH600026_20231030_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20240320_risk_on_transition_union,1,1,1,1,SH600026_20240320_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20240527_risk_on_transition_union,1,1,1,1,SH600026_20240527_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20250114_risk_on_transition_union,1,1,1,1,SH600026_20250114_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20250617_risk_on_transition_union,1,1,1,1,SH600026_20250617_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20250911_risk_on_transition_union,1,1,1,1,SH600026_20250911_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600026_20251113_risk_on_transition_union,1,1,1,1,SH600026_20251113_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600027_20180306_risk_on_transition_union,1,1,1,1,SH600027_20180306_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600027_20180518_risk_on_transition_union,1,1,1,1,SH600027_20180518_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600027_20181121_risk_on_transition_union,1,1,1,1,SH600027_20181121_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600027_20190725_risk_on_transition_union,1,1,1,1,SH600027_20190725_risk_on_transition_union,unique,,pass
08_R6_event_regime_gated_raw,SH600027_20191107_risk_on_transition_union,1,1,1,1,SH600027_20191107_risk_on_transition_union,unique,,pass
