oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,bootstrap_family,bootstrap_primary_role,cluster_key,cluster_n,bootstrap_iterations,random_seed,observed_mean_incremental_return,ci_low,ci_mid,ci_high,ci_alpha,bootstrap_family_status,bootstrap_gate,blocking_reason
O1,O1_negative_primary,train,0,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3185091715,0.034711348679581755,0.03347041928167122,0.03467964430994111,0.03608815860455464,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.0,True,instrument,primary_required,instrument,590,1000,3439557772,0.034711348679581755,0.03341983172324747,0.03468685992964382,0.036025893916260834,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.0,True,calendar_month,primary_required,calendar_month,100,1000,2519732468,0.034711348679581755,0.027347495724338908,0.034694068423306766,0.0430363002773256,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.0,True,calendar_quarter,readout_only,calendar_quarter,34,1000,1380446026,0.034711348679581755,0.026559318325780033,0.03469180444605967,0.04297391082565292,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2895096258,0.026086019989163645,0.023382639220703095,0.02605950927460046,0.028972520951031422,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.0,True,instrument,primary_required,instrument,195,1000,730018250,0.026086019989163645,0.023006055906721428,0.02618925531589384,0.029144687009133786,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.0,True,calendar_month,primary_required,calendar_month,26,1000,778065153,0.026086019989163645,0.01580646790746338,0.025706395349007705,0.038301739625590435,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.0,True,calendar_quarter,readout_only,calendar_quarter,10,1000,3719914420,0.026086019989163645,0.014586256414263997,0.02605808562676218,0.03838999477203588,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,validation,0,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,40,1000,3860520783,0.038549174810097335,0.030932835428469183,0.03852376205129299,0.0446709217961925,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.0,True,instrument,primary_required,instrument,40,1000,3979996144,0.038549174810097335,0.03045862345145478,0.039076143136772795,0.04501994974708113,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.0,True,calendar_month,primary_required,calendar_month,52,1000,89260267,0.038549174810097335,0.02714849604801384,0.03891285494242397,0.05058739807926586,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.0,True,calendar_quarter,readout_only,calendar_quarter,18,1000,3166078259,0.038549174810097335,0.025884552689763366,0.03870050040935469,0.05068665053498806,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,train,0,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2284966332,0.026033511509686316,0.02500054460658733,0.026019572102066027,0.026980830713245016,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.25,True,instrument,primary_required,instrument,590,1000,2714464294,0.026033511509686316,0.02499749212968673,0.026028877309093687,0.027040433346395547,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.25,True,calendar_month,primary_required,calendar_month,100,1000,2675393887,0.026033511509686316,0.020537290186584328,0.026027167588970026,0.032104449249640246,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.25,True,calendar_quarter,readout_only,calendar_quarter,34,1000,3127514898,0.026033511509686316,0.020078810888734443,0.025891189894123857,0.032810028456328515,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3814092057,0.019564514991872735,0.01756103127565248,0.019601458501908885,0.021657760356288854,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.25,True,instrument,primary_required,instrument,195,1000,919071071,0.019564514991872735,0.01746458007398656,0.019568916173200085,0.02169951917858254,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.25,True,calendar_month,primary_required,calendar_month,26,1000,4005185680,0.019564514991872735,0.012246098378029388,0.019533594756380668,0.028389160314070256,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.25,True,calendar_quarter,readout_only,calendar_quarter,10,1000,1490494995,0.019564514991872735,0.011209527686203116,0.019689684532309487,0.02947820101406649,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,validation,0,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,40,1000,2632827381,0.028911881107573003,0.02312665469061746,0.029196359960926052,0.03359723925020689,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.25,True,instrument,primary_required,instrument,40,1000,2726317298,0.028911881107573003,0.022756427132497606,0.028927039587812058,0.03368257749503674,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.25,True,calendar_month,primary_required,calendar_month,52,1000,308183875,0.028911881107573003,0.021412927175296807,0.028823393686709026,0.03870059779717221,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.25,True,calendar_quarter,readout_only,calendar_quarter,18,1000,773412990,0.028911881107573003,0.02038999445852642,0.028644154031533916,0.03808876098599428,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,train,0,0.5,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,957370963,0.017355674339790877,0.016718806923004217,0.017354310565762966,0.017980554787213845,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.5,True,instrument,primary_required,instrument,590,1000,3699757506,0.017355674339790877,0.016733662564466067,0.01736037765262812,0.017965689256993697,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.5,True,calendar_month,primary_required,calendar_month,100,1000,1904800043,0.017355674339790877,0.01378909848504857,0.017254329233897636,0.02144004228003666,0.05,pass,pass,
O1,O1_negative_primary,train,0,0.5,True,calendar_quarter,readout_only,calendar_quarter,34,1000,2879458415,0.017355674339790877,0.012932090404100632,0.01744002830094983,0.02197596911618929,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.5,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2878442051,0.013043009994581823,0.011503972294747936,0.012964630106158052,0.014403660588486909,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.5,True,instrument,primary_required,instrument,195,1000,686933981,0.013043009994581823,0.011566945598841609,0.013065565438756274,0.014485290416677236,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.5,True,calendar_month,primary_required,calendar_month,26,1000,802494044,0.013043009994581823,0.008053145181290132,0.01308558955704257,0.019063930686466894,0.05,pass,pass,
O1,O1_negative_primary,robustness,0,0.5,True,calendar_quarter,readout_only,calendar_quarter,10,1000,1206608822,0.013043009994581823,0.007897272518761081,0.013223884025646311,0.019527816335662085,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,validation,0,0.5,True,episode_cluster_id,primary_required,episode_cluster_id,40,1000,788618978,0.019274587405048667,0.015119417045528495,0.01927964236533624,0.02217016531544366,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.5,True,instrument,primary_required,instrument,40,1000,825870540,0.019274587405048667,0.015151634799370867,0.01925210107885386,0.022585559020233528,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.5,True,calendar_month,primary_required,calendar_month,52,1000,2125104334,0.019274587405048667,0.013573585006588335,0.019259231437888394,0.024967879203337803,0.05,pass,pass,
O1,O1_negative_primary,validation,0,0.5,True,calendar_quarter,readout_only,calendar_quarter,18,1000,68732590,0.019274587405048667,0.013339841487496387,0.018975455980968736,0.025725191031595044,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,train,25,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2287531595,0.033895281308909384,0.03260379131382438,0.033888670097188156,0.035055623610876586,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.0,True,instrument,primary_required,instrument,590,1000,3323439160,0.033895281308909384,0.03264960676161724,0.03392200315014167,0.03518728629495304,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.0,True,calendar_month,primary_required,calendar_month,100,1000,3819262841,0.033895281308909384,0.02653246733208593,0.03378244385090993,0.042384130722802504,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.0,True,calendar_quarter,readout_only,calendar_quarter,34,1000,1339795050,0.033895281308909384,0.025635292629372915,0.03389499482485192,0.042968956268215334,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1621330795,0.025383562724206377,0.02268768041211116,0.025453036126410644,0.0283850842919136,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.0,True,instrument,primary_required,instrument,195,1000,3018262402,0.025383562724206377,0.022300148128668307,0.025326316154778976,0.028197976170945282,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.0,True,calendar_month,primary_required,calendar_month,26,1000,4232814350,0.025383562724206377,0.015315098081341199,0.024964389942173322,0.03737193407488463,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.0,True,calendar_quarter,readout_only,calendar_quarter,10,1000,4083239224,0.025383562724206377,0.015477387049046172,0.025418252629900516,0.038316983934958505,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,validation,25,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,40,1000,3738712405,0.03765808570118644,0.030216146435766436,0.0377040809633609,0.043646273817179226,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.0,True,instrument,primary_required,instrument,40,1000,1551574981,0.03765808570118644,0.030354685495458448,0.03759381508881422,0.043484092087885735,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.0,True,calendar_month,primary_required,calendar_month,52,1000,3725201988,0.03765808570118644,0.026973843690719517,0.036987847211564416,0.04932722686558552,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.0,True,calendar_quarter,readout_only,calendar_quarter,18,1000,1539472210,0.03765808570118644,0.026604882157428778,0.03718697673102435,0.04997280872981413,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,train,25,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,550372245,0.025217444139013945,0.024278191726273327,0.025221870922491375,0.026124248669248108,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.25,True,instrument,primary_required,instrument,590,1000,3667511558,0.025217444139013945,0.02421345218250395,0.025220797544450748,0.02616345210819807,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.25,True,calendar_month,primary_required,calendar_month,100,1000,3882705965,0.025217444139013945,0.019831724539963506,0.024962514561197413,0.0308890320238722,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.25,True,calendar_quarter,readout_only,calendar_quarter,34,1000,2762155259,0.025217444139013945,0.019237441888124304,0.025218640930718763,0.03177493583046833,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2584925724,0.01886205772691547,0.01657695063156554,0.018856436210984408,0.02093344184760222,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.25,True,instrument,primary_required,instrument,195,1000,1376095892,0.01886205772691547,0.016683006826290897,0.01884054613921736,0.02092447299713591,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.25,True,calendar_month,primary_required,calendar_month,26,1000,2844190126,0.01886205772691547,0.011369429697828408,0.018736900955037855,0.027808633532758288,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.25,True,calendar_quarter,readout_only,calendar_quarter,10,1000,3548892091,0.01886205772691547,0.0106172101190288,0.018741414994777127,0.02814674219203131,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,validation,25,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,40,1000,2812178253,0.02802079199866211,0.022786133278244986,0.02817346415554424,0.03236418003816422,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.25,True,instrument,primary_required,instrument,40,1000,2412510478,0.02802079199866211,0.02199499051539844,0.02789313053676721,0.03274615914283455,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.25,True,calendar_month,primary_required,calendar_month,52,1000,2472810522,0.02802079199866211,0.01993295576858192,0.02782516005818196,0.03701331970881513,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.25,True,calendar_quarter,readout_only,calendar_quarter,18,1000,3055963548,0.02802079199866211,0.018848505405535544,0.027890694931573947,0.037344212569206114,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,train,25,0.5,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1530298900,0.016539606969118506,0.015898829516016545,0.016541444463461962,0.01720710132023022,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.5,True,instrument,primary_required,instrument,590,1000,2363519225,0.016539606969118506,0.015880489981665722,0.01656038819504196,0.017205978004416086,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.5,True,calendar_month,primary_required,calendar_month,100,1000,3303474852,0.016539606969118506,0.013126808086114744,0.0164777422105079,0.020521832778676603,0.05,pass,pass,
O1,O1_negative_primary,train,25,0.5,True,calendar_quarter,readout_only,calendar_quarter,34,1000,959178680,0.016539606969118506,0.012373339887118709,0.016569014559252474,0.020795522006387658,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.5,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1364922062,0.012340552729624556,0.01087105713932736,0.012339187436045024,0.013696240065784798,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.5,True,instrument,primary_required,instrument,195,1000,3201508080,0.012340552729624556,0.011048932914120737,0.012340185325692612,0.013739401216375489,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.5,True,calendar_month,primary_required,calendar_month,26,1000,3517641987,0.012340552729624556,0.007248354932876095,0.012279480159693958,0.018130709995544315,0.05,pass,pass,
O1,O1_negative_primary,robustness,25,0.5,True,calendar_quarter,readout_only,calendar_quarter,10,1000,498167482,0.012340552729624556,0.007284602645867514,0.012549084020071457,0.019533763062814225,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,validation,25,0.5,True,episode_cluster_id,primary_required,episode_cluster_id,40,1000,3796424515,0.018383498296137776,0.014586129842350174,0.018448777386465477,0.021388913865995285,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.5,True,instrument,primary_required,instrument,40,1000,3190738295,0.018383498296137776,0.014639345486242582,0.018366659702575446,0.021285197933650798,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.5,True,calendar_month,primary_required,calendar_month,52,1000,1865385135,0.018383498296137776,0.01269202040458071,0.01820762167467501,0.02427464148741868,0.05,pass,pass,
O1,O1_negative_primary,validation,25,0.5,True,calendar_quarter,readout_only,calendar_quarter,18,1000,3276610977,0.018383498296137776,0.012835248235466919,0.018395891711996133,0.024225469115690318,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,train,50,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3671470210,0.03307921393823701,0.03181298448953154,0.033089476412363664,0.03436874328982583,0.05,pass,pass,
O1,O1_negative_primary,train,50,0.0,True,instrument,primary_required,instrument,590,1000,2462263785,0.03307921393823701,0.031855054184195604,0.0330581737276152,0.03439651505247425,0.05,pass,pass,
O1,O1_negative_primary,train,50,0.0,True,calendar_month,primary_required,calendar_month,100,1000,438465404,0.03307921393823701,0.02623443142990536,0.03294656659699484,0.04064047544230839,0.05,pass,pass,
O1,O1_negative_primary,train,50,0.0,True,calendar_quarter,readout_only,calendar_quarter,34,1000,3837063204,0.03307921393823701,0.024402247403497834,0.03318896825663682,0.04259794960746197,0.05,pass,pass,
O1,O1_negative_primary,robustness,50,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1043218143,0.024681105459249113,0.02174670104367832,0.024727685268882017,0.027530102974752512,0.05,pass,pass,
O1,O1_negative_primary,robustness,50,0.0,True,instrument,primary_required,instrument,195,1000,1211687961,0.024681105459249113,0.02196113808170937,0.024654447986576657,0.02749842263472879,0.05,pass,pass,
O1,O1_negative_primary,robustness,50,0.0,True,calendar_month,primary_required,calendar_month,26,1000,910537655,0.024681105459249113,0.01484595468370116,0.02455862011922408,0.03677364727958107,0.05,pass,pass,
O1,O1_negative_primary,robustness,50,0.0,True,calendar_quarter,readout_only,calendar_quarter,10,1000,3659616364,0.024681105459249113,0.01424051955898585,0.024531984469703637,0.03676017900037479,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,validation,50,0.0,True,episode_cluster_id,primary_required,episode_cluster_id,40,1000,413329751,0.03676699659227555,0.028576163192497263,0.036858148764852806,0.0429265702737382,0.05,pass,pass,
O1,O1_negative_primary,validation,50,0.0,True,instrument,primary_required,instrument,40,1000,3679652255,0.03676699659227555,0.028969131764626743,0.03687230073229821,0.04297169336007145,0.05,pass,pass,
O1,O1_negative_primary,validation,50,0.0,True,calendar_month,primary_required,calendar_month,52,1000,851140378,0.03676699659227555,0.02569653568373389,0.03680739558493931,0.048253072622989536,0.05,pass,pass,
O1,O1_negative_primary,validation,50,0.0,True,calendar_quarter,readout_only,calendar_quarter,18,1000,3788802077,0.03676699659227555,0.025963747289407545,0.036576247226670994,0.04928346379244375,0.05,readout_only_insufficient_clusters,readout_only,
O1,O1_negative_primary,train,50,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2327014039,0.024401376768341573,0.02337503833366471,0.024395956703578428,0.025299881235438984,0.05,pass,pass,
O1,O1_negative_primary,train,50,0.25,True,instrument,primary_required,instrument,590,1000,4006501047,0.024401376768341573,0.023421610244813675,0.024377720730271165,0.025314043206024834,0.05,pass,pass,
O1,O1_negative_primary,train,50,0.25,True,calendar_month,primary_required,calendar_month,100,1000,2224816463,0.024401376768341573,0.01904022136817708,0.024294314340504594,0.030423570135291747,0.05,pass,pass,
O1,O1_negative_primary,train,50,0.25,True,calendar_quarter,readout_only,calendar_quarter,34,1000,1316445812,0.024401376768341573,0.018411833388498104,0.02442208190103941,0.030912977726748614,0.05,pass,pass,
O1,O1_negative_primary,robustness,50,0.25,True,episode_cluster_id,primary_required,episode_cluster_id,204,1000,54121643,0.0181596004619582,0.015970789384835576,0.018181416397975596,0.020124036825303674,0.05,pass,pass,
O1,O1_negative_primary,robustness,50,0.25,True,instrument,primary_required,instrument,195,1000,207524738,0.0181596004619582,0.01600953004985472,0.018153314907426752,0.020143291559749314,0.05,pass,pass,
