factor_id,local_formula_id,signal_period,signal_month_end,holding_period,holding_month_end,split,factor_month_status,eligible_instrument_count,high_quintile_count,low_quintile_count,high_mean_return,low_mean_return,factor_gross_return,factor_buy_turnover,factor_sell_turnover,factor_after_cost_return,high_instruments,low_instruments
SIZE,local_SIZE_market_cap_high_minus_low_v0,2019-10,2019-10-31,2019-11,2019-11-29,train,complete,156,31,32,-0.025093326643055584,-0.014225921473622227,-0.010867405169433355,0.251008064516129,0.2510080645161289,-0.013628493879110772,SH601818;SH600030;SH600016;SH600104;SZ000002;SH601998;SH603288;SZ002415;SH601138;SH601601;SZ000001;SZ000651;SH601088;SH600000;SH601319;SZ000333;SH601166;SH600900;SH600276;SH601328;SZ000858;SH600028;SH600036;SH601628;SH601857;SH601988;SH601288;SH600519;SH601318;SH601939;SH601398,SZ002916;SZ002007;SZ001965;SH600188;SH600183;SH600848;SH600061;SH600377;SH601607;SH600023;SH601788;SZ002202;SH600660;SZ002602;SZ002311;SH600383;SH600332;SH600663;SH601901;SZ000596;SZ002044;SZ002841;SH601919;SH600886;SH601618;SH601600;SZ000069;SZ000708;SZ000938;SZ002241;SH600570;SZ002032
ILL,local_ILL_amihud_21d_v0,2019-10,2019-10-31,2019-11,2019-11-29,train,complete,156,31,32,-0.006634313307420477,-0.006715727671101606,8.141436368113092e-05,0.4778225806451608,0.4778225806451613,-0.005174634023415642,SH601607;SH601618;SH601360;SZ002736;SH601788;SZ002311;SZ002938;SH601600;SH600886;SZ002841;SH600018;SZ002602;SH601669;SH601238;SZ002120;SH600025;SZ002607;SH601901;SZ002032;SH601727;SH601633;SH600061;SH601808;SH601919;SZ002493;SH600377;SZ000708;SH601898;SZ001965;SH600663;SZ000617,SH601318;SH600519;SZ000858;SH600036;SZ000063;SZ000002;SH601166;SH601288;SZ000651;SH601398;SH600030;SZ000001;SZ002415;SH600887;SH601688;SH600276;SZ000725;SZ000333;SH601012;SH601668;SH600585;SH600048;SH600016;SZ002475;SH600031;SH601328;SH600009;SH601988;SH601939;SH600000;SH601601;SH600837
TURN,local_TURN_share_turnover_21d_v0,2019-10,2019-10-31,2019-11,2019-11-29,train,complete,156,31,32,-0.010154375774799804,-0.026075495421647308,0.0159211196468475,0.5080645161290316,0.5080645161290324,0.010332409969428146,SH600030;SH600009;SZ000568;SH600048;SH600031;SZ002027;SH600383;SH600887;SH600436;SH600588;SH601009;SH601688;SZ000725;SH603160;SZ002007;SZ002714;SZ000661;SZ002044;SH601155;SH601012;SH600547;SZ002475;SZ000876;SZ002916;SZ000063;SZ002230;SZ002600;SH600183;SH600570;SH600703;SZ002241,SZ000617;SH601939;SH601857;SH601988;SH600028;SH601398;SH600663;SH601628;SZ002493;SH601319;SH601288;SH601727;SZ001965;SH600377;SH601088;SH600018;SH601766;SH601998;SH601800;SH601898;SZ000166;SH601669;SH600900;SH600023;SH601985;SH600019;SH603288;SH601328;SH601390;SH601006;SH600104;SZ002736
BAB,local_BAB_beta_sort_252d_v0,2019-10,2019-10-31,2019-11,2019-11-29,train,complete,156,31,32,-0.014835796932461795,-0.01592671329358722,0.0010909163611254218,0.22076612903225803,0.22076612903225795,-0.0013375110582294159,SH603501;SZ000069;SH601628;SH601111;SZ002202;SH601211;SZ002304;SH600999;SZ002736;SH600958;SH600703;SH600383;SZ002600;SH600809;SH601336;SZ002916;SZ000568;SZ002415;SZ000063;SH601788;SZ000776;SZ002475;SZ000858;SH601066;SH601688;SH600030;SH600061;SH600570;SZ000333;SH600837;SH601881,SH600547;SH600377;SZ002602;SH600900;SH601857;SH600011;SH601988;SH601006;SH601328;SH600023;SH601288;SH601398;SH600028;SH600886;SH600016;SH601169;SZ001965;SH601899;SZ002311;SH600025;SH601818;SZ002352;SH600000;SH601229;SZ000876;SH601088;SH601939;SH600015;SH600919;SZ002120;SH601898;SH601766
SIZE,local_SIZE_market_cap_high_minus_low_v0,2019-11,2019-11-29,2019-12,2019-12-31,train,complete,156,31,32,0.06084107185116048,0.10619464230687073,-0.04535357045571027,0.282258064516129,0.282258064516129,-0.04845840916538769,SH600585;SH600030;SH600016;SH600104;SH603288;SH601319;SZ002415;SH601998;SZ000001;SH601601;SZ000002;SH601138;SH601088;SZ000651;SH600000;SZ000333;SH600276;SH601166;SH600900;SH601328;SZ000858;SH600028;SH600036;SH601628;SH601857;SH601988;SH601288;SH600519;SH601318;SH601939;SH601398,SH600061;SH601607;SZ002236;SH600438;SH601877;SH601788;SZ000100;SH600183;SH600023;SH603986;SH600663;SH600383;SH600332;SH600377;SZ000596;SH601901;SZ000938;SH601618;SH600660;SH601600;SZ002841;SZ000069;SH600886;SZ002044;SH601919;SZ002602;SH600010;SH600570;SZ002032;SH600436;SH601669;SZ002241
ILL,local_ILL_amihud_21d_v0,2019-11,2019-11-29,2019-12,2019-12-31,train,complete,156,31,32,0.06917767003422286,0.08543685293852515,-0.0162591829043023,0.3497983870967742,0.34979838709677413,-0.020106965162366815,SZ002736;SH601607;SZ001979;SH601633;SZ002602;SH600025;SH601901;SH600958;SH601238;SH601360;SZ002120;SH600011;SH601669;SH600377;SH601600;SH601985;SH601618;SZ002841;SH600989;SH600018;SZ002032;SH601808;SH600023;SH600061;SH601727;SZ002493;SH601919;SZ000708;SH601898;SH600663;SZ000617,SH601318;SH600519;SZ000858;SZ000002;SZ000063;SZ000651;SH600030;SH600887;SH600036;SH601688;SZ000001;SZ002475;SH600276;SZ000725;SZ002415;SH601166;SH601288;SZ000333;SH600570;SH601398;SH600048;SH601668;SH600703;SZ002241;SZ000568;SH601939;SH600837;SH600016;SH600031;SH600009;SH600585;SZ002230
TURN,local_TURN_share_turnover_21d_v0,2019-11,2019-11-29,2019-12,2019-12-31,train,complete,156,31,32,0.08468868176559391,0.037887101091030426,0.04680158067456348,0.5725806451612901,0.5725806451612903,0.04050319357778928,SZ000895;SH600588;SH601155;SZ000568;SH601899;SZ000651;SH600887;SH600031;SZ002714;SH600196;SZ000338;SZ002044;SH600690;SH603160;SH600547;SZ000876;SH601012;SZ002475;SZ000725;SZ000661;SZ002230;SZ000063;SZ002236;SZ000100;SH600570;SH600745;SH600183;SZ002600;SZ002241;SH603986;SH600703,SZ000617;SH601939;SH601988;SH601857;SH601398;SH601998;SH600663;SH600028;SH601288;SH601628;SH601727;SZ002493;SH600900;SH600018;SH600023;SH601328;SH601898;SZ000166;SH600015;SZ001979;SZ002736;SH603288;SH600377;SH601238;SH601766;SH601985;SH600011;SH601360;SH600016;SH600025;SH600000;SH601319
BAB,local_BAB_beta_sort_252d_v0,2019-11,2019-11-29,2019-12,2019-12-31,train,complete,156,31,32,0.13211621015966615,0.045319510772210636,0.08679669938745552,0.22278225806451613,0.22278225806451613,0.08434609454874585,SH603501;SH601628;SH600809;SZ000568;SH601211;SZ000338;SH600999;SH601111;SZ002241;SH601336;SH600383;SH600703;SH600958;SZ002736;SH603986;SZ002415;SZ000858;SZ002600;SH601788;SZ002475;SZ000776;SZ000063;SH601688;SH601066;SZ002236;SH600061;SH600030;SH600570;SH600837;SZ000333;SH601881,SH600547;SH600900;SH600377;SZ002602;SH600011;SH601857;SH600989;SH601988;SH601006;SH601288;SH601398;SH601328;SH600023;SH600886;SH600028;SH600016;SH601169;SZ002352;SH601899;SH600025;SH601229;SH601939;SH600015;SH600919;SH600000;SH601818;SH601088;SH601898;SH601933;SH601766;SZ002120;SH601390
SIZE,local_SIZE_market_cap_high_minus_low_v0,2019-12,2019-12-31,2020-01,2020-01-23,train,complete,169,33,34,-0.034982119730219724,-0.023956472802313732,-0.011025646927905992,0.4723707664884134,0.47237076648841353,-0.01622172535927854,SH601066;SH601668;SH600016;SH600104;SH603288;SH600585;SH601998;SZ002415;SH600030;SZ000001;SH601319;SH601601;SH601138;SH601088;SH600000;SZ000002;SH600276;SZ000651;SZ000333;SH600900;SH601166;SH601328;SZ000858;SH600028;SH600036;SH601628;SH601857;SH601988;SH601288;SH600519;SH601318;SH601939;SH601398,SH601018;SH601872;SZ002202;SH600438;SH600848;SH600188;SH601607;SZ000157;SH600023;SZ001965;SH600663;SH600801;SZ002841;SH600377;SZ002555;SZ002311;SZ002624;SH601877;SH600332;SH601618;SZ002044;SH600362;SZ002236;SZ000785;SH600010;SH600660;SH601600;SH601788;SZ000100;SH601236;SH600886;SH600570;SZ002032;SZ000069
ILL,local_ILL_amihud_21d_v0,2019-12,2019-12-31,2020-01,2020-01-23,train,complete,169,33,34,-0.056038225443760865,-0.00976958257468773,-0.04626864286907313,0.4786096256684489,0.4786096256684491,-0.05153334875142607,SH600115;SZ000596;SH601238;SH601600;SH600018;SZ002736;SH600188;SH601808;SH601901;SH601360;SH601985;SH601225;SH600023;SH601618;SH600989;SH600011;SZ002607;SZ002493;SZ002120;SH601633;SH600848;SH601919;SZ000708;SZ002841;SH601727;SH601898;SH600377;SH601018;SZ002032;SZ000785;SH600663;SZ001965;SZ000617,SH601318;SH600519;SH600030;SZ000651;SZ000858;SZ000725;SZ000002;SH600036;SZ000063;SH601288;SZ002475;SH600276;SH601166;SH601688;SH600547;SH601398;SH600887;SZ000333;SH601328;SH601939;SZ000001;SZ002415;SZ002230;SH600048;SH600837;SH600703;SH601988;SZ002024;SZ002714;SH600104;SH600031;SZ000100;SH601668;SH600016
TURN,local_TURN_share_turnover_21d_v0,2019-12,2019-12-31,2020-01,2020-01-23,train,complete,169,33,34,0.07586177275652878,-0.0499835078446671,0.12584528060119587,0.6595365418894827,0.659536541889483,0.11859037864041155,SH603160;SZ002027;SH600362;SZ002602;SZ000938;SH600061;SH601899;SH601012;SH600031;SZ000876;SH601901;SH601066;SH600801;SZ000661;SZ002555;SH601688;SZ002624;SZ002475;SH600030;SH600547;SZ002236;SH600745;SH601872;SZ002230;SH601236;SH600570;SZ000063;SZ002600;SZ002241;SH603986;SZ000100;SZ000725;SH600703,SZ000617;SH601857;SH601939;SH601988;SH601398;SH601998;SH600028;SH601288;SH601628;SH600663;SZ001965;SH600900;SZ002493;SH600018;SH601898;SH601018;SH601328;SH600023;SH600015;SH603288;SH600000;SH601727;SH600377;SH601238;SZ002032;SH601766;SH600016;SH601390;SH601985;SH600036;SZ001979;SH601006;SZ000785;SH600989
BAB,local_BAB_beta_sort_252d_v0,2019-12,2019-12-31,2020-01,2020-01-23,train,complete,168,33,34,0.011574520969203602,-0.04337040870024831,0.05494492966945193,0.23796791443850257,0.23796791443850263,0.0523272826106284,SZ002032;SH600809;SZ000568;SZ000166;SZ002415;SH601111;SZ002241;SH601628;SH601211;SH600703;SZ000338;SH600999;SH603986;SH600383;SH601319;SZ000858;SZ002736;SZ002600;SZ002475;SH600958;SH601336;SH601788;SZ000063;SZ002236;SZ000776;SH601688;SH601066;SH600061;SH600570;SH600030;SZ000333;SH600837;SH601881,SH600547;SH600900;SH600377;SZ002602;SH600011;SH601857;SH601288;SH601006;SH601988;SH600989;SH600023;SH601398;SH601328;SH600028;SH600016;SH600886;SZ002352;SH601169;SH600025;SZ002311;SH601939;SZ001965;SH600919;SH601229;SH600015;SH601899;SH601088;SZ000876;SH600000;SH601818;SZ000785;SZ002493;SH601898;SZ002120
SIZE,local_SIZE_market_cap_high_minus_low_v0,2020-01,2020-01-23,2020-02,2020-02-28,train,complete,171,34,35,-0.04542997343819605,0.004624123118166912,-0.05005409655636296,0.3722689075630252,0.37226890756302555,-0.05414905453955624,SH601668;SZ002475;SH600585;SH601066;SH600104;SH600016;SH601998;SH603288;SH600030;SZ000001;SH601319;SH601601;SZ000002;SH600000;SZ002415;SH601088;SH600900;SZ000333;SZ000651;SH601166;SH600276;SH601138;SH601328;SZ000858;SH600028;SH601628;SH600036;SH601857;SH601988;SH601288;SH600519;SH601318;SH601939;SH601398,SZ002007;SZ002001;SH603799;SH600023;SZ001965;SH600663;SH600362;SH600438;SH601607;SZ002311;SZ002841;SH601698;SZ002044;SH600183;SH600886;SH601618;SZ002460;SH601600;SH600010;SH601788;SH601877;SZ002050;SH600377;SZ002032;SZ000785;SZ000069;SZ002371;SH601919;SH600061;SH600383;SZ002916;SZ002236;SH600332;SZ002624;SH600660
ILL,local_ILL_amihud_21d_v0,2020-01,2020-01-23,2020-02,2020-02-28,train,complete,171,34,35,-0.04155399445847032,0.004122163274396236,-0.04567615773286655,0.40588235294117647,0.4058823529411767,-0.050140863615219494,SZ000069;SZ002938;SH600011;SH601360;SZ002736;SH600606;SZ001979;SH601998;SZ000596;SH601225;SH601618;SZ002120;SH601985;SH600115;SH601669;SH601919;SH601238;SH600989;SH600886;SZ002841;SZ002607;SH601808;SH600023;SH601633;SH601727;SH601898;SH600377;SZ000708;SZ002032;SZ002493;SH600663;SZ000785;SZ001965;SZ000617,SH601318;SH600519;SZ000725;SH600030;SZ000858;SZ000651;SZ000063;SH600036;SH601166;SH600276;SZ000002;SH601398;SH601688;SH601939;SH601288;SZ000001;SZ002475;SZ002230;SH600547;SH600887;SH600703;SH600009;SZ002460;SZ002415;SZ000333;SZ000100;SH603799;SH600570;SH600585;SH601668;SH600031;SH601066;SH601328;SH601012;SZ002024
TURN,local_TURN_share_turnover_21d_v0,2020-01,2020-01-23,2020-02,2020-02-28,train,complete,171,34,35,0.07548508693734463,-0.04284880951303945,0.11833389645038404,0.40924369747899153,0.4092436974789918,0.11383221577811514,SH600438;SH600588;SZ002001;SZ002027;SH603993;SZ000661;SH601899;SZ002475;SH601901;SH601012;SZ002916;SH600061;SH600745;SZ002555;SZ002007;SZ002624;SZ002050;SH601236;SH600030;SZ002600;SZ002241;SZ002236;SH600547;SH600183;SZ002230;SH603986;SH600570;SZ002371;SZ000063;SZ000725;SZ000100;SH600703;SZ002460;SH603799,SH601988;SH601939;SZ000617;SH601398;SH601998;SH601288;SH601628;SH601857;SZ001965;SH600663;SH600028;SZ002493;SH601328;SH600900;SH600377;SH601727;SH600015;SH600000;SH600023;SH603288;SH601898;SZ000785;SH600016;SH601985;SH601319;SH600989;SH600018;SZ001979;SH601238;SH601390;SZ000708;SZ002032;SH601006;SH600036;SZ002607
BAB,local_BAB_beta_sort_252d_v0,2020-01,2020-01-23,2020-02,2020-02-28,train,complete,171,34,35,-0.015713945888354997,-0.032234801856264234,0.016520855967909233,0.23193277310924365,0.2319327731092436,0.013969595463707553,SZ002938;SZ000568;SH601138;SH600115;SZ002415;SH600703;SH600999;SH601211;SH600383;SH601628;SZ002241;SH601319;SH601111;SH603986;SZ002916;SH601788;SZ000858;SZ002600;SZ002736;SZ000338;SH600958;SH601336;SZ000776;SZ000063;SZ002475;SH601688;SZ002236;SH601066;SH600061;SH600570;SH600030;SZ000333;SH600837;SH601881,SH600547;SH600377;SH600900;SH601698;SZ002602;SH600011;SH601857;SH601288;SH601988;SH601006;SH600989;SH600028;SH601398;SH601328;SH600023;SH600016;SZ002352;SH601236;SH600886;SH601169;SH600025;SH601939;SZ002311;SH601229;SH600015;SH601899;SZ001965;SH600919;SH601088;SH600000;SH601818;SZ002493;SZ000785;SH601766;SH600660
SIZE,local_SIZE_market_cap_high_minus_low_v0,2020-02,2020-02-28,2020-03,2020-03-31,train,complete,174,34,35,-0.05020969324371699,-0.042286178927940274,-0.007923514315776708,0.40084033613445386,0.40084033613445386,-0.0123327580132557,SH601066;SH600016;SZ002475;SZ002714;SH600104;SH601998;SH603288;SZ000001;SH600030;SH601601;SH600585;SH601319;SH601088;SH600000;SZ002415;SZ000002;SH601138;SZ000651;SH601166;SZ000333;SH600276;SH600900;SH601328;SZ000858;SH600028;SH601628;SH600036;SH601857;SH601988;SH601288;SH600519;SH601318;SH601939;SH601398,SZ002456;SZ000785;SZ002410;SH600377;SH600801;SH601100;SH600886;SZ002044;SH603658;SH600845;SZ002001;SH600893;SH601600;SH601607;SH600010;SZ000069;SZ002311;SZ000977;SH601788;SH600061;SZ002050;SH600332;SH601618;SH601898;SH600600;SH601877;SH600660;SZ002007;SZ002236;SZ002841;SH601901;SZ002032;SZ000596;SH600383;SH601669
ILL,local_ILL_amihud_21d_v0,2020-02,2020-02-28,2020-03,2020-03-31,train,complete,174,34,35,-0.04956500173513418,-0.08299678303768608,0.03343178130255191,0.5252100840336135,0.5252100840336135,0.02765447037818216,SH600011;SH601881;SH600958;SH600025;SH601901;SH600809;SH601998;SH601788;SZ002841;SH601669;SH601238;SH601698;SZ002607;SH600115;SH603658;SH601360;SZ002736;SZ003816;SH601633;SH600061;SH600893;SH600018;SH601618;SH601100;SH601808;SZ002032;SH600377;SH601727;SH600989;SH601898;SZ000708;SZ002493;SZ000617;SZ000785,SH601318;SH600519;SH600036;SZ000651;SZ000063;SH600030;SH601398;SZ000858;SZ000002;SZ002475;SH600276;SH601166;SZ000001;SH600887;SZ002415;SH600585;SH600547;SZ002230;SH601688;SZ000725;SH600048;SH601288;SZ000333;SZ000977;SZ000100;SH601668;SH601012;SH601601;SH600745;SH600031;SH600570;SH600009;SZ000661;SZ002460;SH601939
TURN,local_TURN_share_turnover_21d_v0,2020-02,2020-02-28,2020-03,2020-03-31,train,complete,174,34,35,-0.13620224997844352,-0.025675712303311372,-0.11052653767513214,0.40504201680672275,0.40504201680672275,-0.11498199986000608,SZ000661;SH601607;SH600801;SZ002475;SH600332;SH601012;SZ002916;SZ002050;SH603993;SH600588;SH600030;SH600547;SZ002555;SH600438;SZ002600;SH601236;SZ002624;SH600745;SH601698;SZ002007;SZ002236;SH603986;SZ002371;SH600183;SZ000063;SZ002241;SH600570;SH600703;SZ000725;SZ002230;SZ000100;SZ002460;SZ000977;SZ002456,SZ000617;SH601988;SH601939;SH601998;SH601857;SH601288;SH601398;SH601628;SH600028;SH600900;SH601328;SZ002493;SZ000785;SH601898;SH600000;SH600015;SH601727;SH603288;SZ003816;SH600018;SH601088;SH600377;SH601319;SZ000708;SH601238;SZ001979;SH601229;SH600016;SH601985;SH600011;SH600025;SH601818;SH601006;SH600104;SH601169
BAB,local_BAB_beta_sort_252d_v0,2020-02,2020-02-28,2020-03,2020-03-31,train,complete,173,34,35,-0.11404892980993424,0.007213433941231129,-0.12126236375116536,0.31680672268907567,0.31680672268907567,-0.1247472377007452,SH601901;SH600383;SZ000858;SH600588;SH603986;SH601138;SH601628;SH600999;SZ002938;SH601111;SH601211;SH601319;SH601788;SZ002916;SH600703;SH601336;SH600958;SZ000063;SZ002241;SZ002600;SZ002736;SZ000338;SZ000776;SZ002236;SH601688;SZ002475;SH601066;SH600061;SH600030;SZ000977;SZ000333;SH600570;SH600837;SH601881,SH600547;SH600900;SH600377;SH601288;SH601988;SH601857;SH600011;SH600028;SH601398;SH601006;SH601607;SZ002602;SH601328;SZ002352;SH600989;SH603658;SH600016;SZ002311;SH601169;SH600886;SH600015;SH600025;SH601939;SH601229;SZ002007;SH600919;SH601088;SH601933;SH603288;SH600276;SH601818;SH600000;SH601225;SZ000895;SH601766
SIZE,local_SIZE_market_cap_high_minus_low_v0,2020-03,2020-03-31,2020-04,2020-04-30,train,complete,167,33,34,0.04969748369583779,0.042414603730276654,0.007282879965561136,0.45798319327731135,0.4579831932773109,0.0022450648395107146,SH601066;SH600104;SZ000001;SH600016;SH601998;SH601601;SZ002415;SH601138;SZ002714;SH601319;SH600030;SZ000002;SH600585;SH600000;SZ000651;SH601088;SH601166;SH603288;SZ000333;SH600900;SH601328;SH600276;SZ000858;SH600028;SH601628;SH600036;SH601857;SH601988;SH601288;SH601318;SH600519;SH601939;SH601398,SH603658;SH601919;SZ002271;SH601788;SZ000625;SH601877;SH600332;SZ002841;SH601990;SZ000785;SH600061;SZ002460;SZ000069;SH600010;SZ002252;SH601898;SZ002241;SH600886;SH601100;SH601618;SH601607;SH601808;SZ000977;SZ000100;SZ002600;SZ002032;SH601698;SZ000596;SZ002371;SZ002001;SH601901;SH600183;SH601669;SZ002624
ILL,local_ILL_amihud_21d_v0,2020-03,2020-03-31,2020-04,2020-04-30,train,complete,165,33,33,0.0031268281545068087,0.06437398307946877,-0.06124715492496199,0.5226890756302521,0.5226890756302524,-0.06699673475689476,SZ002607;SH601618;SH600383;SZ002311;SH600061;SH600340;SH600115;SH601669;SZ002736;SH601100;SZ000625;SH601998;SH601985;SH600989;SZ001979;SZ002120;SH601225;SH600018;SH601238;SH601727;SH600025;SH600011;SH601633;SH601919;SH601808;SH603658;SZ002493;SH601898;SZ002841;SZ000708;SZ002032;SZ000785;SZ000617,SH601318;SZ000063;SH600519;SH600030;SZ000725;SH600036;SZ002475;SZ000651;SZ000858;SH600276;SZ002714;SH601398;SZ000002;SZ000100;SZ002230;SH600585;SH603986;SH600887;SH601688;SH600703;SZ002415;SH601990;SH601288;SH601166;SZ000001;SH600547;SH601857;SH600570;SH600837;SH601668;SH600031;SZ000333;SH601939
TURN,local_TURN_share_turnover_21d_v0,2020-03,2020-03-31,2020-04,2020-04-30,train,complete,166,33,34,0.09570547423000667,0.006405324439579494,0.08930014979042718,0.4084033613445379,0.40840336134453775,0.08480771281563726,SH603160;SZ002714;SH600031;SZ000661;SZ002624;SH600030;SZ000938;SZ002555;SH600588;SZ002007;SZ000876;SH601236;SZ002001;SH601012;SZ002600;SZ002271;SH600547;SZ002475;SZ002916;SH600183;SH600196;SH600570;SZ002371;SZ000725;SZ002230;SZ002241;SH600703;SZ000977;SH603986;SZ002460;SZ000063;SZ000100;SH601990,SZ000617;SH601988;SH601939;SH601998;SH601288;SH601628;SH601398;SH601857;SH601328;SH600900;SH600028;SZ003816;SH600000;SH601898;SH601319;SH601229;SZ002493;SZ001979;SH600011;SH601088;SH600018;SH600015;SH600025;SZ000708;SH601985;SH601006;SH601238;SH600016;SH601818;SH603288;SZ000785;SZ002607;SH601225;SZ002032
BAB,local_BAB_beta_sort_252d_v0,2020-03,2020-03-31,2020-04,2020-04-30,train,complete,167,33,34,0.09047644282473644,0.014328410870070758,0.07614803195466571,0.3789915966386555,0.37899159663865545,0.0719791243916405,SZ002736;SZ002230;SH601688;SH601111;SZ002460;SH603986;SZ002415;SH601788;SH601336;SH601138;SZ000858;SZ000938;SH601155;SH600383;SZ002916;SZ000625;SZ000063;SZ002600;SH600030;SZ002271;SZ002938;SZ000977;SZ000338;SH600703;SH600061;SH600570;SH600837;SH601881;SH601066;SZ000333;SZ002241;SZ002475;SH601990,SH600547;SH600900;SH601607;SH600028;SH601288;SH601988;SH601857;SH601328;SH601398;SH600011;SH601006;SH600016;SZ002352;SH600015;SH601169;SH601229;SH600919;SH601939;SZ002602;SH600886;SH600025;SH601933;SH601998;SH600989;SH603658;SH600000;SZ002493;SH601088;SH601818;SH601985;SH601766;SZ002007;SH603288;SZ002311
SIZE,local_SIZE_market_cap_high_minus_low_v0,2020-04,2020-04-30,2020-05,2020-05-29,train,complete,172,34,35,-0.020665414808145037,-0.004884038473565444,-0.0157813763345796,0.34369747899159664,0.3436974789915969,-0.019562048603487165,SH600104;SZ002475;SH601998;SH600016;SH601066;SZ000001;SH601601;SH601319;SZ002714;SH601138;SZ002415;SZ000002;SH600030;SH600000;SH601088;SH600585;SZ000651;SH603288;SH601166;SZ000333;SH600900;SH601328;SH600276;SZ000858;SH600028;SH601628;SH601857;SH600036;SH601988;SH601288;SH601318;SH600519;SH601939;SH601398,SH600332;SZ000157;SH600061;SH601898;SZ002236;SH601788;SH600886;SH601607;SH600377;SH601618;SZ000069;SH601877;SZ002032;SH601669;SH600801;SH600893;SH601077;SZ002252;SH600845;SH603658;SH601901;SZ002001;SH601808;SZ002410;SZ000977;SZ002460;SH600383;SZ002271;SZ002050;SZ002624;SH601100;SH600989;SZ000100;SZ002241;SZ002600
ILL,local_ILL_amihud_21d_v0,2020-04,2020-04-30,2020-05,2020-05-29,train,complete,172,34,35,-0.0013549238341199672,-0.022005002514717768,0.020650078680597806,0.522689075630252,0.5226890756302522,0.014900498848665032,SH600015;SZ003816;SZ002120;SH601901;SH601100;SH600893;SH600150;SH601998;SZ002736;SH600061;SZ002410;SZ002607;SH600115;SH601077;SH601877;SH601985;SH601808;SH600886;SH600018;SH601238;SH600025;SH603658;SH601225;SH601618;SH601633;SH601727;SH600011;SZ002493;SH600989;SZ002032;SZ000708;SH601898;SH600377;SZ000617,SH600519;SH601318;SZ000063;SZ000651;SH600030;SZ000858;SZ000002;SZ002475;SH600276;SH601398;SH600036;SH600585;SH600887;SZ000725;SZ002714;SH600031;SH601288;SH601166;SH600547;SZ002415;SH600196;SZ000876;SZ000001;SZ000333;SH601688;SH600703;SZ000100;SH600048;SZ000568;SH603986;SH600016;SH600745;SH600028;SZ002230;SH601328
