instrument,board_bucket,market_cap_source,price_source,share_source,first_price_date,last_price_date,price_rows,candidate_rows,member_rows,missing_share_asof_rows
SZ300885,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-10,2026-05-29,1382,0,0,0
SZ300887,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-16,2026-05-29,1378,0,0,456
SZ300886,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-16,2026-05-29,1368,0,0,0
SZ300888,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-17,2026-05-29,1377,1099,1099,69
SZ300889,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-16,2026-05-29,1368,0,0,0
SZ300890,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-17,2026-05-29,1377,0,0,566
SZ300891,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-17,2026-05-29,1377,0,0,117
SZ300892,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-24,2026-05-29,1372,0,0,0
SZ300893,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-24,2026-05-29,1372,0,0,117
SZ300894,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-31,2026-05-29,1308,0,0,486
SZ300895,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-24,2026-05-29,1372,0,0,0
SZ300896,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-28,2026-05-29,1370,1370,1370,0
SZ300897,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-28,2026-05-29,1365,0,0,0
SZ300898,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-10-16,2026-05-29,1362,0,0,0
SZ300899,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-10-16,2026-05-29,1360,0,0,0
SZ300900,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-10-29,2026-05-29,1353,0,0,890
SZ300901,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-10-29,2026-05-29,1353,0,0,0
SZ300902,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-10-29,2026-05-29,1353,0,0,0
SZ300903,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-11-05,2026-05-29,1348,20,20,341
SZ300904,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-08-09,2026-05-29,677,0,0,0
SZ300905,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-11-05,2026-05-29,1338,0,0,127
SZ300906,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-11-05,2026-05-29,1348,0,0,0
SZ300907,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-11-18,2026-05-29,1339,0,0,0
SZ300909,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-11-18,2026-05-29,1330,0,0,0
SZ300908,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-11-23,2026-05-29,1336,0,0,0
SZ300910,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-11-27,2026-05-29,1332,0,0,594
SZ300911,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-03,2026-05-29,1328,0,0,501
SZ300912,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-07,2026-05-29,1316,0,0,0
SZ300913,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-07,2026-05-29,1326,8,8,0
SZ300915,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-02,2026-05-29,1329,0,0,0
SZ300916,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-02,2026-05-29,1329,0,0,0
SZ300917,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-21,2026-05-29,1316,0,0,0
SZ300918,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-22,2026-05-29,1315,0,0,124
SZ300920,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-25,2026-05-29,1312,0,0,0
SZ300919,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-23,2026-05-29,1314,726,726,588
SZ300921,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-22,2026-05-29,1315,0,0,0
SZ300922,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-25,2026-05-29,1312,0,0,0
SZ300923,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-24,2026-05-29,1313,0,0,0
SZ300925,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-12-30,2026-05-29,1309,0,0,534
SZ300926,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-07,2026-05-29,1304,0,0,576
SZ300927,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-07,2026-05-29,1304,0,0,0
SZ300928,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-06,2026-05-29,1305,0,0,0
SZ300929,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-20,2026-05-29,1295,0,0,0
SZ300930,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-21,2026-05-29,1294,0,0,0
SZ300931,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-21,2026-05-29,1294,0,0,0
SZ300932,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-22,2026-05-29,1293,0,0,0
SZ300933,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-22,2026-05-29,1293,0,0,455
SZ300935,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-20,2026-05-29,1295,0,0,0
SZ300936,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-26,2026-05-29,1291,0,0,0
SZ300937,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-27,2026-05-29,1290,0,0,0
SZ300938,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-27,2026-05-29,1290,0,0,951
SZ300939,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-01-28,2026-05-29,1289,0,0,0
SZ300940,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-03,2026-05-29,1285,0,0,0
SZ300941,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-09,2026-05-29,1281,0,0,0
SZ300942,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-09,2026-05-29,1281,0,0,728
SZ300943,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-10,2026-05-29,1270,0,0,0
SZ300945,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-10,2026-05-29,1280,0,0,0
SZ300946,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-08,2026-05-29,1282,0,0,0
SZ300947,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-10,2026-05-29,1280,0,0,0
SZ300948,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-25,2026-05-29,1269,0,0,783
SZ300949,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-26,2026-05-29,1273,0,0,0
SZ300950,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-03,2026-05-29,1260,0,0,0
SZ300951,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-02-26,2026-05-29,1273,0,0,0
SZ300952,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-11,2026-05-29,1264,0,0,960
SZ300953,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-18,2026-05-29,1259,199,199,765
SZ300956,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-26,2026-05-29,1243,0,0,0
SZ300955,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-24,2026-05-29,1250,0,0,0
SZ300957,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-25,2026-05-29,1254,878,878,0
SZ300958,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-29,2026-05-29,1252,0,0,0
SZ300959,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-22,2026-05-29,1252,0,0,0
SZ300960,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-29,2026-05-29,1252,0,0,0
SZ300961,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-30,2026-05-29,1251,0,0,0
SZ300962,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-09,2026-05-29,1244,0,0,0
SZ300963,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-09,2026-05-29,1244,0,0,0
SZ300964,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-05,2026-05-29,1164,0,0,0
SZ300965,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-02,2026-05-29,1227,0,0,0
SZ300966,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-09,2026-05-29,1244,0,0,0
SZ300967,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-13,2026-05-29,1242,0,0,242
SZ300968,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-15,2026-05-29,1240,0,0,0
SZ300969,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-12,2026-05-29,1243,0,0,0
SZ300970,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-12,2026-05-29,1243,0,0,0
SZ300971,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-15,2026-05-29,1240,0,0,0
SZ300972,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-19,2026-05-29,1238,272,272,727
SZ300973,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-15,2026-05-29,1240,75,75,120
SZ300975,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-21,2026-05-29,1236,3,3,288
SZ300976,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-19,2026-05-29,1238,0,0,0
SZ300977,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-20,2026-05-29,1237,0,0,0
SZ300978,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-26,2026-05-29,1233,0,0,0
SZ300979,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-26,2026-05-29,1233,1233,1233,0
SZ300980,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-21,2026-05-29,1236,0,0,676
SZ300981,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-27,2026-05-29,1232,12,12,0
SZ300982,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-27,2026-05-29,1232,0,0,0
SZ300983,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-20,2026-05-29,1237,0,0,0
SZ300984,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-18,2026-05-29,1198,0,0,493
SZ300986,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-30,2026-05-29,1226,0,0,915
SZ300985,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-29,2026-05-29,1230,0,0,0
SZ300987,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-11,2026-05-29,1225,0,0,0
SZ300988,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-12,2026-05-29,1224,0,0,0
SZ300989,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-07,2026-05-29,1227,0,0,0
SZ300990,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-12,2026-05-29,1224,0,0,0
SZ300991,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-20,2026-05-29,1218,0,0,0
SZ300992,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-25,2026-05-29,1210,0,0,863
SZ300993,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-24,2026-05-29,1216,0,0,0
SZ300994,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-12,2026-05-29,1159,0,0,0
SZ300995,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-26,2026-05-29,1214,0,0,0
SZ300996,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-03,2026-05-29,1208,0,0,322
SZ300997,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-02,2026-05-29,1209,0,0,0
SZ300998,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-02,2026-05-29,1209,0,0,0
SZ300999,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-10-15,2026-05-29,1363,1363,1363,0
SZ301001,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-28,2026-05-29,1212,0,0,0
SZ301000,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-28,2026-05-29,1212,0,0,0
SZ301002,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-07,2026-05-29,1206,0,0,384
SZ301003,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-01,2026-05-29,1210,0,0,0
SZ301004,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-25,2026-05-29,1193,0,0,726
SZ301005,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-01,2026-05-29,1210,84,84,0
SZ301006,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-07,2026-05-29,1206,0,0,0
SZ301007,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-16,2026-05-29,1198,0,0,0
SZ301008,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-11,2026-05-29,1202,0,0,719
SZ301010,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-18,2026-05-29,1198,0,0,0
SZ301009,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-17,2026-05-29,1199,0,0,0
SZ301011,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-17,2026-05-29,1199,0,0,0
SZ301012,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-22,2026-05-29,1194,0,0,0
SZ301013,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-29,2026-05-29,1191,0,0,0
SZ301015,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-30,2026-05-29,1190,12,12,0
SZ301016,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-30,2026-05-29,1180,0,0,0
SZ301017,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-05,2026-05-29,1187,0,0,279
SZ301019,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-28,2026-05-29,1192,0,0,0
SZ301018,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-07,2026-05-29,1185,78,78,0
SZ301020,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-06,2026-05-29,1186,0,0,0
SZ301022,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-02,2026-05-29,1178,0,0,781
SZ301021,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-06,2026-05-29,1186,0,0,0
SZ301023,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-07,2026-05-29,1185,0,0,0
SZ301024,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-28,2026-05-29,1170,0,0,0
SZ301025,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-19,2026-05-29,1172,0,0,0
SZ301026,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-16,2026-05-29,1178,0,0,0
SZ301027,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-15,2026-05-29,1176,0,0,0
SZ301028,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-20,2026-05-29,1176,0,0,0
SZ301030,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-22,2026-05-29,1173,0,0,109
SZ301029,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-23,2026-05-29,1173,533,533,0
SZ301031,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-15,2026-05-29,1179,0,0,0
SZ301032,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-22,2026-05-29,1174,0,0,0
SZ301033,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-26,2026-05-29,1162,0,0,0
SZ301035,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-28,2026-05-29,1170,486,486,0
SZ301036,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-29,2026-05-29,1169,0,0,0
SZ301037,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-30,2026-05-29,1168,0,0,228
SZ301038,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-04,2026-05-29,1165,0,0,0
SZ301040,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-03,2026-05-29,1161,0,0,0
SZ301039,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-08,2026-05-29,1182,428,428,0
SZ301041,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-11,2026-05-29,1160,0,0,0
SZ301042,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-05,2026-05-29,1164,0,0,0
SZ301043,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-11,2026-05-29,1160,0,0,0
SZ301045,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-13,2026-05-29,1158,0,0,0
SZ301046,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-17,2026-05-29,1156,0,0,633
SZ301048,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-18,2026-05-29,1155,0,0,0
SZ301049,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-24,2026-05-29,1151,0,0,0
SZ301047,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-16,2026-05-29,1157,156,156,0
SZ301050,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-24,2026-05-29,1151,0,0,180
SZ301051,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-27,2026-05-29,1148,0,0,0
SZ301052,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-30,2026-05-29,1147,0,0,0
SZ301053,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-01,2026-05-29,1145,0,0,323
SZ301055,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-06,2026-05-29,1142,0,0,0
SZ301056,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-07,2026-05-29,1141,0,0,0
SZ301059,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-13,2026-05-29,1137,0,0,0
SZ301057,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-09,2026-05-29,1134,0,0,0
SZ301058,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-09,2026-05-29,1139,0,0,0
SZ301060,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-13,2026-05-29,1137,5,5,0
SZ301061,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-13,2026-05-29,1137,100,100,0
SZ301063,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-24,2026-05-29,1130,0,0,0
SZ301062,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-14,2026-05-29,1136,0,0,113
SZ301065,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-14,2026-05-29,1136,0,0,0
SZ301066,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-22,2026-05-29,1132,0,0,0
SZ301068,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-28,2026-05-29,1118,0,0,0
SZ301067,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-22,2026-05-29,1132,0,0,0
SZ301069,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-27,2026-05-29,1129,43,43,0
SZ301072,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-29,2026-05-29,1127,0,0,0
SZ301071,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-24,2026-05-29,1130,82,82,0
SZ301070,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-23,2026-05-29,1131,0,0,0
SZ301073,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-30,2026-05-29,1121,0,0,0
SZ301075,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-29,2026-05-29,1120,0,0,0
SZ301076,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-11,2026-05-29,1124,0,0,0
SZ301077,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-30,2026-05-29,1126,0,0,0
SZ301078,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-14,2026-05-29,1121,3,3,724
SZ301080,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-18,2026-05-29,1119,0,0,0
SZ301079,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-19,2026-05-29,1108,0,0,0
SZ301081,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-20,2026-05-29,1117,0,0,412
SZ301082,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-27,2026-05-29,1112,0,0,164
SZ301085,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-18,2026-05-29,1119,0,0,0
SZ301083,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-21,2026-05-29,1116,0,0,0
SZ301086,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-20,2026-05-29,1117,13,13,0
SZ301087,chinext,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-25,2026-05-29,1114,0,0,122
