membership_date,board_bucket,candidate_before_status_exclusion_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,final_member_count,status_source
2020-03-16,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-16,main_board,106,0,1,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-17,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-17,main_board,106,0,1,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-18,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-18,main_board,105,0,1,0,104,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-19,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-19,main_board,104,0,1,0,103,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-20,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-20,main_board,104,0,1,0,103,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-23,chinext,17,0,0,0,17,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-23,main_board,100,0,1,0,99,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-24,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-24,main_board,104,0,1,0,103,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-25,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-25,main_board,110,0,1,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-26,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-26,main_board,106,0,1,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-27,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-27,main_board,108,0,1,0,107,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-30,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-30,main_board,107,0,2,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-03-31,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-03-31,main_board,108,0,2,0,106,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-01,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-01,main_board,105,0,2,0,103,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-02,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-02,main_board,108,0,3,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-03,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-03,main_board,108,0,3,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-07,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-07,main_board,112,0,3,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-08,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-08,main_board,112,0,3,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-09,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-09,main_board,112,0,3,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-10,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-10,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-13,chinext,18,0,0,0,18,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-13,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-14,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-14,main_board,112,0,3,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-15,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-15,main_board,110,0,3,0,107,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-16,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-16,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-17,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-17,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-20,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-20,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-21,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-21,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-22,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-22,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-23,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-23,main_board,111,0,3,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-24,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-24,main_board,107,0,2,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-27,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-27,main_board,108,0,2,0,106,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-28,chinext,17,0,0,0,17,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-28,main_board,106,0,2,0,104,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-29,chinext,17,0,0,0,17,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-29,main_board,107,0,2,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-04-30,chinext,18,0,0,0,18,stock_info_sz_change_name_asof;daily_bar_presence
2020-04-30,main_board,109,0,2,0,107,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-06,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-06,main_board,110,0,2,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-07,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-07,main_board,111,0,2,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-08,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-08,main_board,113,0,2,0,111,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-11,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-11,main_board,112,0,2,0,110,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-12,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-12,main_board,113,0,2,0,111,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-13,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-13,main_board,113,0,2,0,111,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-14,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-14,main_board,111,0,2,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-15,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-15,main_board,112,0,2,0,110,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-18,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-18,main_board,112,0,2,0,110,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-19,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-19,main_board,115,0,2,0,113,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-20,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-20,main_board,112,0,2,0,110,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-21,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-21,main_board,109,0,2,0,107,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-22,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-22,main_board,107,0,2,0,105,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-25,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-25,main_board,106,0,2,0,104,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-26,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-26,main_board,108,0,2,0,106,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-27,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-27,main_board,108,0,2,0,106,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-28,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-28,main_board,109,0,2,0,107,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-05-29,chinext,19,0,0,0,19,stock_info_sz_change_name_asof;daily_bar_presence
2020-05-29,main_board,110,0,2,0,108,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-01,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-01,main_board,113,0,2,0,111,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-02,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-02,main_board,114,0,2,0,112,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-03,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-03,main_board,111,0,2,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-04,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-04,main_board,111,0,2,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-05,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-05,main_board,112,0,2,0,110,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-08,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-08,main_board,111,0,2,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-09,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-09,main_board,111,0,2,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-10,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-10,main_board,112,0,2,0,110,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-11,chinext,21,0,0,0,21,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-11,main_board,113,0,2,0,111,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-12,chinext,20,0,0,0,20,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-12,main_board,113,0,2,0,111,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-15,chinext,22,0,0,0,22,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-15,main_board,111,0,2,0,109,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-16,chinext,23,0,0,0,23,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-16,main_board,115,0,2,0,113,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-17,chinext,23,0,0,0,23,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-17,main_board,115,0,2,0,113,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-18,chinext,24,0,0,0,24,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-18,main_board,115,0,2,0,113,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-19,chinext,25,0,0,0,25,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-19,main_board,117,0,2,0,115,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-22,chinext,24,0,0,0,24,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-22,main_board,114,0,2,0,112,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-23,chinext,26,0,0,0,26,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-23,main_board,115,0,2,0,113,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-24,chinext,25,0,0,0,25,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-24,main_board,116,0,2,0,114,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-29,chinext,24,0,0,0,24,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-29,main_board,112,0,2,0,110,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-06-30,chinext,26,0,0,0,26,stock_info_sz_change_name_asof;daily_bar_presence
2020-06-30,main_board,115,0,2,0,113,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-01,chinext,25,0,0,0,25,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-01,main_board,119,0,2,0,117,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-02,chinext,25,0,0,0,25,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-02,main_board,124,0,2,0,122,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-03,chinext,25,0,0,0,25,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-03,main_board,126,0,2,0,124,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-06,chinext,27,0,0,0,27,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-06,main_board,132,0,2,0,130,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-07,chinext,30,0,0,0,30,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-07,main_board,133,0,2,0,131,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-08,chinext,30,0,0,0,30,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-08,main_board,136,0,3,0,133,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-09,chinext,33,0,0,0,33,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-09,main_board,141,0,2,0,139,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2020-07-10,chinext,33,0,0,0,33,stock_info_sz_change_name_asof;daily_bar_presence
2020-07-10,main_board,138,0,2,0,136,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
