threshold_id,cluster_split_bucket,instrument,episode_cluster_id,anchor_n,qfq_row_n,cluster_start_pos,cluster_end_pos,available_forward_sessions_min,cluster_start_out_of_bounds_n,cluster_end_out_of_bounds_n,cluster_end_beyond_anchor_available_forward_sessions_n,price_path_status,blocking_reason
up150pct,cross_split,SH600171,up150pct::SH600171::000000,2,2248,725,1866,1521,0,0,0,pass,
up150pct,cross_split,SH600176,up150pct::SH600176::000000,827,2269,249,2268,125,0,0,0,pass,
up150pct,cross_split,SH600177,up150pct::SH600177::000000,8,2281,328,1932,1762,0,0,0,pass,
up150pct,cross_split,SH600183,up150pct::SH600183::000000,425,2281,1164,2280,125,0,0,0,pass,
up150pct,train,SH600185,up150pct::SH600185::000000,2,2266,256,840,2001,0,0,0,pass,
up150pct,cross_split,SH600188,up150pct::SH600188::000000,107,2281,1006,2261,1061,0,0,0,pass,
up150pct,train,SH600196,up150pct::SH600196::000000,199,2281,510,1115,1425,0,0,0,pass,
up150pct,cross_split,SH600219,up150pct::SH600219::000000,550,2275,251,2198,488,0,0,0,pass,
up150pct,cross_split,SH600236,up150pct::SH600236::000000,102,2281,519,2267,754,0,0,0,pass,
up150pct,cross_split,SH600256,up150pct::SH600256::000000,274,2268,251,1369,1065,0,0,0,pass,
up150pct,cross_split,SH600282,up150pct::SH600282::000000,13,2268,850,2208,1316,0,0,0,pass,
up150pct,cross_split,SH600295,up150pct::SH600295::000000,39,2280,251,2218,1181,0,0,0,pass,
up150pct,train,SH600298,up150pct::SH600298::000000,96,2281,510,885,1514,0,0,0,pass,
up150pct,train,SH600309,up150pct::SH600309::000000,203,2156,385,877,1421,0,0,0,pass,
up150pct,train,SH600315,up150pct::SH600315::000000,1,2269,764,1078,1505,0,0,0,pass,
up150pct,cross_split,SH600329,up150pct::SH600329::000000,4,2280,328,1536,1944,0,0,0,pass,
up150pct,train,SH600338,up150pct::SH600338::000000,60,2274,321,1129,1671,0,0,0,pass,
up150pct,train,SH600346,up150pct::SH600346::000000,254,2218,188,939,1365,0,0,0,pass,
up150pct,cross_split,SH600348,up150pct::SH600348::000000,47,2281,251,1345,1671,0,0,0,pass,
up150pct,cross_split,SH600350,up150pct::SH600350::000000,239,2281,251,2276,1129,0,0,0,pass,
up150pct,train,SH600352,up150pct::SH600352::000000,12,2281,510,551,1751,0,0,0,pass,
up150pct,cross_split,SH600362,up150pct::SH600362::000000,824,2281,251,2204,160,0,0,0,pass,
up150pct,cross_split,SH600378,up150pct::SH600378::000000,96,2144,547,1349,1334,0,0,0,pass,
up150pct,cross_split,SH600392,up150pct::SH600392::000000,129,2281,263,2219,1544,0,0,0,pass,
up150pct,train,SH600399,up150pct::SH600399::000000,11,2072,735,921,1324,0,0,0,pass,
up150pct,train,SH600409,up150pct::SH600409::000000,19,2281,510,1142,1718,0,0,0,pass,
up150pct,train,SH600410,up150pct::SH600410::000000,1,2271,318,2209,1953,0,0,0,pass,
up150pct,cross_split,SH600415,up150pct::SH600415::000000,501,2281,251,2100,397,0,0,0,pass,
up150pct,cross_split,SH600418,up150pct::SH600418::000000,304,2281,251,2110,401,0,0,0,pass,
up150pct,cross_split,SH600426,up150pct::SH600426::000000,230,2281,510,2225,1365,0,0,0,pass,
up150pct,train,SH600435,up150pct::SH600435::000000,2,2281,518,2189,1762,0,0,0,pass,
up150pct,train,SH600436,up150pct::SH600436::000000,229,2281,251,1106,1401,0,0,0,pass,
up150pct,train,SH600460,up150pct::SH600460::000000,331,2205,186,1034,1268,0,0,0,pass,
up150pct,cross_split,SH600482,up150pct::SH600482::000000,251,2260,806,2236,596,0,0,0,pass,
up150pct,train,SH600486,up150pct::SH600486::000000,152,2276,251,997,1500,0,0,0,pass,
up150pct,cross_split,SH600487,up150pct::SH600487::000000,640,2261,849,2225,125,0,0,0,pass,
up150pct,cross_split,SH600489,up150pct::SH600489::000000,818,2270,251,2193,177,0,0,0,pass,
up150pct,cross_split,SH600497,up150pct::SH600497::000000,336,2271,500,2194,815,0,0,0,pass,
up150pct,robustness,SH600498,up150pct::SH600498::000000,6,2281,1970,2269,293,0,0,0,pass,
up150pct,train,SH600499,up150pct::SH600499::000000,17,2271,254,1188,1935,0,0,0,pass,
up150pct,train,SH600511,up150pct::SH600511::000000,51,2276,505,954,1505,0,0,0,pass,
up150pct,train,SH600515,up150pct::SH600515::000000,79,2142,472,1006,1427,0,0,0,pass,
up150pct,train,SH600519,up150pct::SH600519::000000,87,2281,251,1002,1514,0,0,0,pass,
up150pct,cross_split,SH600522,up150pct::SH600522::000000,827,2281,251,2273,125,0,0,0,pass,
up150pct,train,SH600529,up150pct::SH600529::000000,44,2281,673,871,1534,0,0,0,pass,
up150pct,train,SH600536,up150pct::SH600536::000000,23,2279,516,853,1671,0,0,0,pass,
up150pct,cross_split,SH600536,up150pct::SH600536::000001,5,2279,1050,1906,1216,0,0,0,pass,
up150pct,cross_split,SH600546,up150pct::SH600546::000000,14,2235,689,1686,1378,0,0,0,pass,
up150pct,cross_split,SH600547,up150pct::SH600547::000000,634,2251,222,2174,279,0,0,0,pass,
up150pct,cross_split,SH600549,up150pct::SH600549::000000,778,2281,251,2222,143,0,0,0,pass,
up150pct,cross_split,SH600559,up150pct::SH600559::000000,1,2084,69,1288,2015,0,0,0,pass,
up150pct,cross_split,SH600562,up150pct::SH600562::000000,5,2280,844,2125,1432,0,0,0,pass,
up150pct,train,SH600563,up150pct::SH600563::000000,41,2281,934,1193,1277,0,0,0,pass,
up150pct,train,SH600570,up150pct::SH600570::000000,36,2279,249,852,1715,0,0,0,pass,
up150pct,cross_split,SH600578,up150pct::SH600578::000000,8,2281,533,2271,1741,0,0,0,pass,
up150pct,cross_split,SH600580,up150pct::SH600580::000000,97,2275,726,2111,197,0,0,0,pass,
up150pct,cross_split,SH600582,up150pct::SH600582::000000,6,2281,516,1772,1715,0,0,0,pass,
up150pct,cross_split,SH600584,up150pct::SH600584::000000,632,2263,238,2260,125,0,0,0,pass,
up150pct,train,SH600596,up150pct::SH600596::000000,1,2267,330,1121,1937,0,0,0,pass,
up150pct,train,SH600598,up150pct::SH600598::000000,37,2281,510,883,1534,0,0,0,pass,
up150pct,cross_split,SH600600,up150pct::SH600600::000000,171,2281,251,1522,1505,0,0,0,pass,
up150pct,train,SH600604,up150pct::SH600604::000000,19,2281,254,532,1765,0,0,0,pass,
up150pct,cross_split,SH600612,up150pct::SH600612::000000,5,2281,328,1762,1747,0,0,0,pass,
up150pct,train,SH600641,up150pct::SH600641::000000,3,2201,650,1114,1533,0,0,0,pass,
up150pct,cross_split,SH600642,up150pct::SH600642::000000,9,2281,520,2280,1505,0,0,0,pass,
up150pct,cross_split,SH600660,up150pct::SH600660::000000,269,2281,251,2116,1358,0,0,0,pass,
up150pct,train,SH600667,up150pct::SH600667::000000,11,2281,511,763,1759,0,0,0,pass,
up150pct,cross_split,SH600673,up150pct::SH600673::000000,493,2032,64,1976,179,0,0,0,pass,
up150pct,train,SH600685,up150pct::SH600685::000000,157,2157,402,741,1430,0,0,0,pass,
up150pct,cross_split,SH600699,up150pct::SH600699::000000,54,2278,507,2115,1199,0,0,0,pass,
up150pct,train,SH600702,up150pct::SH600702::000000,59,2269,936,1062,1268,0,0,0,pass,
up150pct,train,SH600703,up150pct::SH600703::000000,100,2281,510,1110,1580,0,0,0,pass,
up150pct,train,SH600704,up150pct::SH600704::000000,173,2281,515,1087,1229,0,0,0,pass,
up150pct,train,SH600707,up150pct::SH600707::000000,55,2280,566,1034,1443,0,0,0,pass,
up150pct,train,SH600733,up150pct::SH600733::000000,204,1857,229,639,1273,0,0,0,pass,
up150pct,cross_split,SH600737,up150pct::SH600737::000000,200,2281,251,2151,1221,0,0,0,pass,
up150pct,train,SH600739,up150pct::SH600739::000000,10,2274,503,856,1762,0,0,0,pass,
up150pct,train,SH600740,up150pct::SH600740::000000,8,2269,498,1131,1764,0,0,0,pass,
up150pct,cross_split,SH600754,up150pct::SH600754::000000,121,2281,510,1521,1442,0,0,0,pass,
up150pct,cross_split,SH600760,up150pct::SH600760::000000,255,2269,239,2115,1229,0,0,0,pass,
up150pct,train,SH600763,up150pct::SH600763::000000,212,2281,328,1088,1414,0,0,0,pass,
up150pct,train,SH600765,up150pct::SH600765::000000,1,2271,973,1183,1298,0,0,0,pass,
up150pct,train,SH600776,up150pct::SH600776::000000,3,2281,510,528,1769,0,0,0,pass,
up150pct,cross_split,SH600777,up150pct::SH600777::000000,36,2184,461,2160,1539,0,0,0,pass,
up150pct,train,SH600779,up150pct::SH600779::000000,229,2279,251,1105,1401,0,0,0,pass,
up150pct,train,SH600782,up150pct::SH600782::000000,35,2281,653,1143,1580,0,0,0,pass,
up150pct,train,SH600783,up150pct::SH600783::000000,1,2281,513,2192,1768,0,0,0,pass,
up150pct,cross_split,SH600795,up150pct::SH600795::000000,386,2217,264,2113,1083,0,0,0,pass,
up150pct,cross_split,SH600801,up150pct::SH600801::000000,47,2279,251,2199,1738,0,0,0,pass,
up150pct,train,SH600808,up150pct::SH600808::000000,167,2281,653,1142,1309,0,0,0,pass,
up150pct,train,SH600809,up150pct::SH600809::000000,256,2270,250,1091,1375,0,0,0,pass,
up150pct,train,SH600827,up150pct::SH600827::000000,67,2281,289,855,1443,0,0,0,pass,
up150pct,train,SH600835,up150pct::SH600835::000000,16,2281,566,2160,1526,0,0,0,pass,
up150pct,cross_split,SH600839,up150pct::SH600839::000000,87,2281,251,1899,396,0,0,0,pass,
up150pct,train,SH600859,up150pct::SH600859::000000,30,2156,143,746,1428,0,0,0,pass,
up150pct,train,SH600862,up150pct::SH600862::000000,97,2281,549,981,1431,0,0,0,pass,
up150pct,cross_split,SH600863,up150pct::SH600863::000000,37,2273,653,2270,1504,0,0,0,pass,
up150pct,train,SH600869,up150pct::SH600869::000000,2,2268,497,2191,1770,0,0,0,pass,
up150pct,train,SH600872,up150pct::SH600872::000000,50,2281,251,894,1741,0,0,0,pass,
up150pct,cross_split,SH600873,up150pct::SH600873::000000,84,2281,251,2230,1284,0,0,0,pass,
up150pct,cross_split,SH600875,up150pct::SH600875::000000,358,2221,940,2164,208,0,0,0,pass,
up150pct,cross_split,SH600879,up150pct::SH600879::000000,469,2281,251,2191,125,0,0,0,pass,
up150pct,train,SH600884,up150pct::SH600884::000000,206,2281,251,1170,1207,0,0,0,pass,
up150pct,cross_split,SH600886,up150pct::SH600886::000000,148,2281,251,1821,1280,0,0,0,pass,
up150pct,train,SH600893,up150pct::SH600893::000000,220,2270,251,970,1418,0,0,0,pass,
up150pct,cross_split,SH600895,up150pct::SH600895::000000,476,2281,251,2125,401,0,0,0,pass,
up150pct,cross_split,SH600900,up150pct::SH600900::000000,16,2270,251,1871,1942,0,0,0,pass,
up150pct,cross_split,SH600919,up150pct::SH600919::000000,54,2275,1109,2058,1061,0,0,0,pass,
up150pct,cross_split,SH600938,up150pct::SH600938::000000,119,994,61,935,606,0,0,0,pass,
up150pct,train,SH600956,up150pct::SH600956::000000,48,1435,88,310,1269,0,0,0,pass,
up150pct,cross_split,SH600967,up150pct::SH600967::000000,219,2281,251,2092,1295,0,0,0,pass,
up150pct,cross_split,SH600968,up150pct::SH600968::000000,225,1679,145,1620,920,0,0,0,pass,
up150pct,cross_split,SH600985,up150pct::SH600985::000000,26,2180,675,1781,1281,0,0,0,pass,
up150pct,cross_split,SH600988,up150pct::SH600988::000000,423,2271,812,2196,282,0,0,0,pass,
up150pct,cross_split,SH600989,up150pct::SH600989::000000,447,1707,79,1656,280,0,0,0,pass,
up150pct,cross_split,SH601000,up150pct::SH601000::000000,98,2279,508,1880,1555,0,0,0,pass,
up150pct,robustness,SH601061,up150pct::SH601061::000000,14,759,446,628,298,0,0,0,pass,
up150pct,train,SH601066,up150pct::SH601066::000000,56,1926,155,521,1564,0,0,0,pass,
up150pct,cross_split,SH601077,up150pct::SH601077::000000,120,1596,309,1565,753,0,0,0,pass,
up150pct,cross_split,SH601088,up150pct::SH601088::000000,475,2207,187,2147,1051,0,0,0,pass,
up150pct,train,SH601100,up150pct::SH601100::000000,217,2281,251,978,1427,0,0,0,pass,
up150pct,cross_split,SH601100,up150pct::SH601100::000001,25,2281,1355,2200,486,0,0,0,pass,
up150pct,train,SH601106,up150pct::SH601106::000000,2,2279,745,2191,1529,0,0,0,pass,
up150pct,train,SH601117,up150pct::SH601117::000000,268,2281,510,1143,1207,0,0,0,pass,
up150pct,cross_split,SH601127,up150pct::SH601127::000000,107,2266,1203,2110,675,0,0,0,pass,
up150pct,robustness,SH601138,up150pct::SH601138::000000,199,1933,1391,1793,196,0,0,0,pass,
up150pct,train,SH601139,up150pct::SH601139::000000,5,2281,518,1142,1715,0,0,0,pass,
up150pct,cross_split,SH601168,up150pct::SH601168::000000,511,2212,182,2135,208,0,0,0,pass,
up150pct,cross_split,SH601179,up150pct::SH601179::000000,559,2281,510,2225,136,0,0,0,pass,
up150pct,cross_split,SH601212,up150pct::SH601212::000000,329,2212,262,2135,125,0,0,0,pass,
up150pct,train,SH601216,up150pct::SH601216::000000,212,2200,247,795,1416,0,0,0,pass,
up150pct,cross_split,SH601225,up150pct::SH601225::000000,467,2281,251,1882,1061,0,0,0,pass,
up150pct,robustness,SH601231,up150pct::SH601231::000000,235,2273,1731,2210,148,0,0,0,pass,
up150pct,train,SH601233,up150pct::SH601233::000000,39,2281,510,1002,1436,0,0,0,pass,
up150pct,cross_split,SH601288,up150pct::SH601288::000000,360,2281,251,2139,606,0,0,0,pass,
up150pct,cross_split,SH601328,up150pct::SH601328::000000,15,2281,961,2056,1270,0,0,0,pass,
up150pct,cross_split,SH601336,up150pct::SH601336::000000,220,2281,510,2195,486,0,0,0,pass,
up150pct,validation,SH601360,up150pct::SH601360::000000,63,2159,1215,1397,802,0,0,0,pass,
up150pct,cross_split,SH601519,up150pct::SH601519::000000,16,2268,562,2082,1571,0,0,0,pass,
up150pct,cross_split,SH601567,up150pct::SH601567::000000,3,2281,1072,1882,1173,0,0,0,pass,
up150pct,cross_split,SH601598,up150pct::SH601598::000000,103,1782,248,1623,909,0,0,0,pass,
up150pct,cross_split,SH601600,up150pct::SH601600::000000,570,2172,181,2095,530,0,0,0,pass,
up150pct,cross_split,SH601601,up150pct::SH601601::000000,22,2281,1348,2187,909,0,0,0,pass,
up150pct,cross_split,SH601608,up150pct::SH601608::000000,1,2210,676,2065,1534,0,0,0,pass,
up150pct,train,SH601615,up150pct::SH601615::000000,2,1771,574,674,1196,0,0,0,pass,
up150pct,train,SH601618,up150pct::SH601618::000000,53,2281,701,1143,1431,0,0,0,pass,
up150pct,cross_split,SH601628,up150pct::SH601628::000000,6,2281,510,2192,1766,0,0,0,pass,
up150pct,train,SH601669,up150pct::SH601669::000000,189,2281,701,1151,1174,0,0,0,pass,
up150pct,cross_split,SH601689,up150pct::SH601689::000000,358,2281,251,2117,1061,0,0,0,pass,
up150pct,cross_split,SH601698,up150pct::SH601698::000000,654,1677,61,1587,125,0,0,0,pass,
up150pct,cross_split,SH601699,up150pct::SH601699::000000,317,2281,251,1742,920,0,0,0,pass,
up150pct,cross_split,SH601717,up150pct::SH601717::000000,17,2164,818,2004,1280,0,0,0,pass,
up150pct,cross_split,SH601727,up150pct::SH601727::000000,365,2150,548,1774,394,0,0,0,pass,
up150pct,cross_split,SH601728,up150pct::SH601728::000000,6,1153,204,841,941,0,0,0,pass,
up150pct,cross_split,SH601777,up150pct::SH601777::000000,55,2276,966,2117,1186,0,0,0,pass,
up150pct,train,SH601788,up150pct::SH601788::000000,112,2281,331,856,1438,0,0,0,pass,
up150pct,train,SH601799,up150pct::SH601799::000000,128,2281,510,1089,1505,0,0,0,pass,
up150pct,cross_split,SH601808,up150pct::SH601808::000000,1,2281,530,2222,1751,0,0,0,pass,
up150pct,cross_split,SH601857,up150pct::SH601857::000000,478,2281,513,2222,758,0,0,0,pass,
up150pct,train,SH601866,up150pct::SH601866::000000,26,2270,767,1135,1399,0,0,0,pass,
up150pct,cross_split,SH601869,up150pct::SH601869::000000,408,1904,133,1843,125,0,0,0,pass,
up150pct,cross_split,SH601872,up150pct::SH601872::000000,815,2181,151,2144,131,0,0,0,pass,
up150pct,train,SH601877,up150pct::SH601877::000000,152,2281,251,1138,1435,0,0,0,pass,
up150pct,train,SH601888,up150pct::SH601888::000000,211,2281,251,1002,1433,0,0,0,pass,
up150pct,cross_split,SH601898,up150pct::SH601898::000000,507,2281,251,2229,609,0,0,0,pass,
up150pct,cross_split,SH601899,up150pct::SH601899::000000,280,2277,1328,2200,235,0,0,0,pass,
up150pct,cross_split,SH601928,up150pct::SH601928::000000,42,2281,689,1538,1505,0,0,0,pass,
up150pct,cross_split,SH601933,up150pct::SH601933::000000,7,2275,1662,1925,396,0,0,0,pass,
up150pct,train,SH601949,up150pct::SH601949::000000,3,2127,103,1388,2021,0,0,0,pass,
up150pct,cross_split,SH601958,up150pct::SH601958::000000,521,2281,251,2221,207,0,0,0,pass,
up150pct,train,SH601966,up150pct::SH601966::000000,79,2272,738,1041,1387,0,0,0,pass,
up150pct,train,SH601969,up150pct::SH601969::000000,2,2263,289,1117,1935,0,0,0,pass,
up150pct,cross_split,SH601985,up150pct::SH601985::000000,186,2281,858,1836,1150,0,0,0,pass,
up150pct,cross_split,SH601988,up150pct::SH601988::000000,113,2281,328,2157,1129,0,0,0,pass,
up150pct,train,SH601990,up150pct::SH601990::000000,25,1930,159,507,1564,0,0,0,pass,
up150pct,cross_split,SH601991,up150pct::SH601991::000000,615,2281,254,2280,126,0,0,0,pass,
up150pct,cross_split,SH603000,up150pct::SH603000::000000,4,2281,519,1621,1758,0,0,0,pass,
up150pct,cross_split,SH603019,up150pct::SH603019::000000,584,2268,547,2113,386,0,0,0,pass,
up150pct,train,SH603025,up150pct::SH603025::000000,1,2266,323,1051,1943,0,0,0,pass,
up150pct,train,SH603026,up150pct::SH603026::000000,7,2281,1082,1148,1192,0,0,0,pass,
up150pct,train,SH603077,up150pct::SH603077::000000,42,2269,316,1135,1621,0,0,0,pass,
up150pct,cross_split,SH603156,up150pct::SH603156::000000,373,2008,243,2000,339,0,0,0,pass,
up150pct,cross_split,SH603198,up150pct::SH603198::000000,156,2281,253,1622,1269,0,0,0,pass,
up150pct,robustness,SH603228,up150pct::SH603228::000000,45,2278,1962,2273,223,0,0,0,pass,
up150pct,train,SH603256,up150pct::SH603256::000000,8,1662,61,1480,1580,0,0,0,pass,
up150pct,robustness,SH603256,up150pct::SH603256::000001,11,1662,1483,1642,139,0,0,0,pass,
up150pct,robustness,SH603259,up150pct::SH603259::000000,10,1956,1461,1779,401,0,0,0,pass,
up150pct,train,SH603260,up150pct::SH603260::000000,393,2082,61,946,1162,0,0,0,pass,
up150pct,robustness,SH603268,up150pct::SH603268::000000,77,2209,1968,2193,132,0,0,0,pass,
up150pct,train,SH603288,up150pct::SH603288::000000,115,2281,251,978,1505,0,0,0,pass,
up150pct,robustness,SH603296,up150pct::SH603296::000000,5,678,169,662,401,0,0,0,pass,
up150pct,train,SH603338,up150pct::SH603338::000000,156,2281,510,1000,1505,0,0,0,pass,
up150pct,train,SH603345,up150pct::SH603345::000000,36,2211,631,930,1444,0,0,0,pass,
up150pct,train,SH603369,up150pct::SH603369::000000,70,2281,251,976,1715,0,0,0,pass,
up150pct,cross_split,SH603379,up150pct::SH603379::000000,63,1735,61,1671,1517,0,0,0,pass,
up150pct,cross_split,SH603444,up150pct::SH603444::000000,100,2280,250,2121,1273,0,0,0,pass,
up150pct,train,SH603517,up150pct::SH603517::000000,115,2232,280,954,1504,0,0,0,pass,
up150pct,cross_split,SH603613,up150pct::SH603613::000000,47,1655,137,777,1311,0,0,0,pass,
up150pct,train,SH603658,up150pct::SH603658::000000,69,2281,251,928,1671,0,0,0,pass,
up150pct,train,SH603659,up150pct::SH603659::000000,4,2022,793,889,1219,0,0,0,pass,
up150pct,robustness,SH603659,up150pct::SH603659::000001,11,2022,1621,1997,315,0,0,0,pass,
up150pct,train,SH603699,up150pct::SH603699::000000,4,2271,279,2107,1946,0,0,0,pass,
up150pct,train,SH603712,up150pct::SH603712::000000,83,2000,229,595,1529,0,0,0,pass,
up150pct,train,SH603737,up150pct::SH603737::000000,94,2281,690,1089,1421,0,0,0,pass,
up150pct,cross_split,SH603766,up150pct::SH603766::000000,16,2280,251,2164,1991,0,0,0,pass,
up150pct,robustness,SH603799,up150pct::SH603799::000000,113,2269,1727,2189,303,0,0,0,pass,
up150pct,cross_split,SH603868,up150pct::SH603868::000000,8,2281,561,1409,1507,0,0,0,pass,
up150pct,train,SH603882,up150pct::SH603882::000000,129,2113,83,821,1454,0,0,0,pass,
up150pct,robustness,SH603893,up150pct::SH603893::000000,47,1530,1133,1352,347,0,0,0,pass,
up150pct,train,SH603899,up150pct::SH603899::000000,79,2281,251,1002,1622,0,0,0,pass,
up150pct,cross_split,SH603986,up150pct::SH603986::000000,276,2145,1458,2142,125,0,0,0,pass,
up150pct,cross_split,SH603993,up150pct::SH603993::000000,814,2281,251,2204,182,0,0,0,pass,
up150pct,robustness,SH605117,up150pct::SH605117::000000,180,1237,836,1234,148,0,0,0,pass,
up150pct,cross_split,SH605499,up150pct::SH605499::000000,121,1213,66,979,528,0,0,0,pass,
up150pct,train,SZ000009,up150pct::SZ000009::000000,170,2281,251,1130,1205,0,0,0,pass,
up150pct,train,SZ000012,up150pct::SZ000012::000000,12,2281,558,1118,1506,0,0,0,pass,
up150pct,cross_split,SZ000021,up150pct::SZ000021::000000,199,2280,652,2277,254,0,0,0,pass,
up150pct,train,SZ000027,up150pct::SZ000027::000000,54,2281,563,1030,1430,0,0,0,pass,
up150pct,cross_split,SZ000039,up150pct::SZ000039::000000,118,2276,510,2215,1361,0,0,0,pass,
up150pct,train,SZ000062,up150pct::SZ000062::000000,109,2264,254,1849,1538,0,0,0,pass,
up150pct,cross_split,SZ000066,up150pct::SZ000066::000000,121,2281,510,2267,394,0,0,0,pass,
up150pct,cross_split,SZ000158,up150pct::SZ000158::000000,24,2272,259,1890,1446,0,0,0,pass,
up150pct,cross_split,SZ000338,up150pct::SZ000338::000000,191,2281,1461,2280,140,0,0,0,pass,
up150pct,cross_split,SZ000408,up150pct::SZ000408::000000,484,2243,495,2162,235,0,0,0,pass,
up150pct,cross_split,SZ000423,up150pct::SZ000423::000000,11,2281,667,1786,1468,0,0,0,pass,
up150pct,cross_split,SZ000426,up150pct::SZ000426::000000,77,2232,466,2155,133,0,0,0,pass,
up150pct,train,SZ000488,up150pct::SZ000488::000000,9,2279,605,1003,1588,0,0,0,pass,
up150pct,train,SZ000519,up150pct::SZ000519::000000,3,2281,328,1161,1628,0,0,0,pass,
up150pct,train,SZ000537,up150pct::SZ000537::000000,64,2275,246,1198,1556,0,0,0,pass,
up150pct,train,SZ000547,up150pct::SZ000547::000000,205,2178,407,2088,1070,0,0,0,pass,
up150pct,cross_split,SZ000550,up150pct::SZ000550::000000,14,2281,264,1841,1624,0,0,0,pass,
up150pct,cross_split,SZ000559,up150pct::SZ000559::000000,101,2266,246,2176,247,0,0,0,pass,
up150pct,cross_split,SZ000564,up150pct::SZ000564::000000,27,2114,711,1754,1349,0,0,0,pass,
up150pct,cross_split,SZ000596,up150pct::SZ000596::000000,150,2281,251,1468,1505,0,0,0,pass,
up150pct,cross_split,SZ000617,up150pct::SZ000617::000000,171,2280,1051,2103,514,0,0,0,pass,
up150pct,cross_split,SZ000630,up150pct::SZ000630::000000,593,2271,745,2194,196,0,0,0,pass,
up150pct,train,SZ000636,up150pct::SZ000636::000000,17,2281,328,2280,1470,0,0,0,pass,
up150pct,robustness,SZ000657,up150pct::SZ000657::000000,82,2266,2060,2204,125,0,0,0,pass,
up150pct,robustness,SZ000703,up150pct::SZ000703::000000,5,2218,1727,2200,486,0,0,0,pass,
up150pct,train,SZ000710,up150pct::SZ000710::000000,5,2270,505,859,1761,0,0,0,pass,
