signal_week_index,J,holding_week_end,skip_week_end,split,pit_member_count,raw_signal_valid_count,imom_signal_valid_count,raw_portfolio_status,imom_portfolio_status,raw_block_reason,imom_block_reason
112,8,2019-04-04,2019-03-29,train,155,152,154,complete,complete,,
112,13,2019-04-04,2019-03-29,train,155,151,153,complete,complete,,
112,26,2019-04-04,2019-03-29,train,155,146,151,complete,complete,,
112,52,2019-04-04,2019-03-29,train,155,136,146,complete,complete,,
113,2,2019-04-12,2019-04-04,train,164,163,161,complete,complete,,
113,3,2019-04-12,2019-04-04,train,164,163,161,complete,complete,,
113,4,2019-04-12,2019-04-04,train,164,162,162,complete,complete,,
113,8,2019-04-12,2019-04-04,train,164,161,162,complete,complete,,
113,13,2019-04-12,2019-04-04,train,164,160,161,complete,complete,,
113,26,2019-04-12,2019-04-04,train,164,154,158,complete,complete,,
113,52,2019-04-12,2019-04-04,train,164,143,153,complete,complete,,
114,2,2019-04-19,2019-04-12,train,155,153,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
114,3,2019-04-19,2019-04-12,train,155,153,153,complete,complete,,
114,4,2019-04-19,2019-04-12,train,155,153,154,complete,complete,,
114,8,2019-04-19,2019-04-12,train,155,152,154,complete,complete,,
114,13,2019-04-19,2019-04-12,train,155,150,154,complete,complete,,
114,26,2019-04-19,2019-04-12,train,155,146,150,complete,complete,,
114,52,2019-04-19,2019-04-12,train,155,134,145,complete,complete,,
115,2,2019-04-26,2019-04-19,train,161,159,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
115,3,2019-04-26,2019-04-19,train,161,158,158,complete,complete,,
115,4,2019-04-26,2019-04-19,train,161,158,160,complete,complete,,
115,8,2019-04-26,2019-04-19,train,161,157,160,complete,complete,,
115,13,2019-04-26,2019-04-19,train,161,155,159,complete,complete,,
115,26,2019-04-26,2019-04-19,train,161,150,156,complete,complete,,
115,52,2019-04-26,2019-04-19,train,161,138,150,complete,complete,,
116,2,2019-05-10,2019-04-26,train,154,152,151,complete,complete,,
116,3,2019-05-10,2019-04-26,train,154,152,151,complete,complete,,
116,4,2019-05-10,2019-04-26,train,154,152,153,complete,complete,,
116,8,2019-05-10,2019-04-26,train,154,151,153,complete,complete,,
116,13,2019-05-10,2019-04-26,train,154,150,153,complete,complete,,
116,26,2019-05-10,2019-04-26,train,154,145,151,complete,complete,,
116,52,2019-05-10,2019-04-26,train,154,134,144,complete,complete,,
117,2,2019-05-17,2019-05-10,train,147,146,146,complete,complete,,
117,3,2019-05-17,2019-05-10,train,147,145,146,complete,complete,,
117,4,2019-05-17,2019-05-10,train,147,145,146,complete,complete,,
117,8,2019-05-17,2019-05-10,train,147,144,146,complete,complete,,
117,13,2019-05-17,2019-05-10,train,147,143,146,complete,complete,,
117,26,2019-05-17,2019-05-10,train,147,139,144,complete,complete,,
117,52,2019-05-17,2019-05-10,train,147,128,137,complete,complete,,
118,2,2019-05-24,2019-05-17,train,146,146,146,complete,complete,,
118,3,2019-05-24,2019-05-17,train,146,145,146,complete,complete,,
118,4,2019-05-24,2019-05-17,train,146,144,146,complete,complete,,
118,8,2019-05-24,2019-05-17,train,146,144,146,complete,complete,,
118,13,2019-05-24,2019-05-17,train,146,142,146,complete,complete,,
118,26,2019-05-24,2019-05-17,train,146,140,145,complete,complete,,
118,52,2019-05-24,2019-05-17,train,146,129,137,complete,complete,,
119,2,2019-05-31,2019-05-24,train,144,143,143,complete,complete,,
119,3,2019-05-31,2019-05-24,train,144,143,143,complete,complete,,
119,4,2019-05-31,2019-05-24,train,144,142,144,complete,complete,,
119,8,2019-05-31,2019-05-24,train,144,141,144,complete,complete,,
119,13,2019-05-31,2019-05-24,train,144,140,143,complete,complete,,
119,26,2019-05-31,2019-05-24,train,144,136,142,complete,complete,,
119,52,2019-05-31,2019-05-24,train,144,125,135,complete,complete,,
120,2,2019-06-06,2019-05-31,train,151,149,149,complete,complete,,
120,3,2019-06-06,2019-05-31,train,151,149,150,complete,complete,,
120,4,2019-06-06,2019-05-31,train,151,149,150,complete,complete,,
120,8,2019-06-06,2019-05-31,train,151,147,150,complete,complete,,
120,13,2019-06-06,2019-05-31,train,151,146,149,complete,complete,,
120,26,2019-06-06,2019-05-31,train,151,143,148,complete,complete,,
120,52,2019-06-06,2019-05-31,train,151,131,141,complete,complete,,
121,2,2019-06-14,2019-06-06,train,142,140,140,complete,complete,,
121,3,2019-06-14,2019-06-06,train,142,140,140,complete,complete,,
121,4,2019-06-14,2019-06-06,train,142,140,141,complete,complete,,
121,8,2019-06-14,2019-06-06,train,142,138,141,complete,complete,,
121,13,2019-06-14,2019-06-06,train,142,138,141,complete,complete,,
121,26,2019-06-14,2019-06-06,train,142,136,139,complete,complete,,
121,52,2019-06-14,2019-06-06,train,142,125,133,complete,complete,,
122,2,2019-06-21,2019-06-14,train,146,145,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
122,3,2019-06-21,2019-06-14,train,146,144,145,complete,complete,,
122,4,2019-06-21,2019-06-14,train,146,144,144,complete,complete,,
122,8,2019-06-21,2019-06-14,train,146,142,146,complete,complete,,
122,13,2019-06-21,2019-06-14,train,146,141,145,complete,complete,,
122,26,2019-06-21,2019-06-14,train,146,139,143,complete,complete,,
122,52,2019-06-21,2019-06-14,train,146,128,136,complete,complete,,
123,2,2019-06-28,2019-06-21,train,153,153,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
123,3,2019-06-28,2019-06-21,train,153,152,153,complete,complete,,
123,4,2019-06-28,2019-06-21,train,153,151,152,complete,complete,,
123,8,2019-06-28,2019-06-21,train,153,150,153,complete,complete,,
123,13,2019-06-28,2019-06-21,train,153,148,152,complete,complete,,
123,26,2019-06-28,2019-06-21,train,153,145,150,complete,complete,,
123,52,2019-06-28,2019-06-21,train,153,134,145,complete,complete,,
124,2,2019-07-05,2019-06-28,train,152,152,152,complete,complete,,
124,3,2019-07-05,2019-06-28,train,152,152,152,complete,complete,,
124,4,2019-07-05,2019-06-28,train,152,151,152,complete,complete,,
124,8,2019-07-05,2019-06-28,train,152,150,152,complete,complete,,
124,13,2019-07-05,2019-06-28,train,152,147,151,complete,complete,,
124,26,2019-07-05,2019-06-28,train,152,144,148,complete,complete,,
124,52,2019-07-05,2019-06-28,train,152,132,144,complete,complete,,
125,2,2019-07-12,2019-07-05,train,153,153,153,complete,complete,,
125,3,2019-07-12,2019-07-05,train,153,153,153,complete,complete,,
125,4,2019-07-12,2019-07-05,train,153,153,153,complete,complete,,
125,8,2019-07-12,2019-07-05,train,153,151,153,complete,complete,,
125,13,2019-07-12,2019-07-05,train,153,148,153,complete,complete,,
125,26,2019-07-12,2019-07-05,train,153,145,150,complete,complete,,
125,52,2019-07-12,2019-07-05,train,153,134,146,complete,complete,,
126,2,2019-07-19,2019-07-12,train,150,150,150,complete,complete,,
126,3,2019-07-19,2019-07-12,train,150,150,150,complete,complete,,
126,4,2019-07-19,2019-07-12,train,150,150,150,complete,complete,,
126,8,2019-07-19,2019-07-12,train,150,148,150,complete,complete,,
126,13,2019-07-19,2019-07-12,train,150,146,150,complete,complete,,
126,26,2019-07-19,2019-07-12,train,150,142,147,complete,complete,,
126,52,2019-07-19,2019-07-12,train,150,132,143,complete,complete,,
127,2,2019-07-26,2019-07-19,train,152,152,151,complete,complete,,
127,3,2019-07-26,2019-07-19,train,152,152,152,complete,complete,,
127,4,2019-07-26,2019-07-19,train,152,152,152,complete,complete,,
127,8,2019-07-26,2019-07-19,train,152,150,152,complete,complete,,
127,13,2019-07-26,2019-07-19,train,152,148,152,complete,complete,,
127,26,2019-07-26,2019-07-19,train,152,144,149,complete,complete,,
127,52,2019-07-26,2019-07-19,train,152,134,144,complete,complete,,
128,2,2019-08-02,2019-07-26,train,154,153,152,complete,complete,,
128,3,2019-08-02,2019-07-26,train,154,153,153,complete,complete,,
128,4,2019-08-02,2019-07-26,train,154,153,153,complete,complete,,
128,8,2019-08-02,2019-07-26,train,154,152,154,complete,complete,,
128,13,2019-08-02,2019-07-26,train,154,150,153,complete,complete,,
128,26,2019-08-02,2019-07-26,train,154,144,151,complete,complete,,
128,52,2019-08-02,2019-07-26,train,154,135,146,complete,complete,,
129,2,2019-08-09,2019-08-02,train,149,148,148,complete,complete,,
129,3,2019-08-09,2019-08-02,train,149,148,148,complete,complete,,
129,4,2019-08-09,2019-08-02,train,149,148,148,complete,complete,,
129,8,2019-08-09,2019-08-02,train,149,148,149,complete,complete,,
129,13,2019-08-09,2019-08-02,train,149,146,148,complete,complete,,
129,26,2019-08-09,2019-08-02,train,149,141,147,complete,complete,,
129,52,2019-08-09,2019-08-02,train,149,131,141,complete,complete,,
130,2,2019-08-16,2019-08-09,train,142,142,142,complete,complete,,
130,3,2019-08-16,2019-08-09,train,142,142,142,complete,complete,,
130,4,2019-08-16,2019-08-09,train,142,142,142,complete,complete,,
130,8,2019-08-16,2019-08-09,train,142,142,142,complete,complete,,
130,13,2019-08-16,2019-08-09,train,142,140,142,complete,complete,,
130,26,2019-08-16,2019-08-09,train,142,136,141,complete,complete,,
130,52,2019-08-16,2019-08-09,train,142,126,135,complete,complete,,
131,2,2019-08-23,2019-08-16,train,141,141,141,complete,complete,,
131,3,2019-08-23,2019-08-16,train,141,141,141,complete,complete,,
131,4,2019-08-23,2019-08-16,train,141,141,141,complete,complete,,
131,8,2019-08-23,2019-08-16,train,141,141,141,complete,complete,,
131,13,2019-08-23,2019-08-16,train,141,139,141,complete,complete,,
131,26,2019-08-23,2019-08-16,train,141,136,140,complete,complete,,
131,52,2019-08-23,2019-08-16,train,141,127,135,complete,complete,,
132,2,2019-08-30,2019-08-23,train,151,151,151,complete,complete,,
132,3,2019-08-30,2019-08-23,train,151,151,151,complete,complete,,
132,4,2019-08-30,2019-08-23,train,151,150,151,complete,complete,,
132,8,2019-08-30,2019-08-23,train,151,150,151,complete,complete,,
132,13,2019-08-30,2019-08-23,train,151,148,151,complete,complete,,
132,26,2019-08-30,2019-08-23,train,151,144,149,complete,complete,,
132,52,2019-08-30,2019-08-23,train,151,133,144,complete,complete,,
133,2,2019-09-06,2019-08-30,train,154,153,153,complete,complete,,
133,3,2019-09-06,2019-08-30,train,154,153,153,complete,complete,,
133,4,2019-09-06,2019-08-30,train,154,153,153,complete,complete,,
133,8,2019-09-06,2019-08-30,train,154,152,154,complete,complete,,
133,13,2019-09-06,2019-08-30,train,154,151,154,complete,complete,,
133,26,2019-09-06,2019-08-30,train,154,146,154,complete,complete,,
133,52,2019-09-06,2019-08-30,train,154,135,148,complete,complete,,
134,2,2019-09-12,2019-09-06,train,160,159,159,complete,complete,,
134,3,2019-09-12,2019-09-06,train,160,159,159,complete,complete,,
134,4,2019-09-12,2019-09-06,train,160,159,159,complete,complete,,
134,8,2019-09-12,2019-09-06,train,160,158,160,complete,complete,,
134,13,2019-09-12,2019-09-06,train,160,158,160,complete,complete,,
134,26,2019-09-12,2019-09-06,train,160,152,159,complete,complete,,
134,52,2019-09-12,2019-09-06,train,160,140,152,complete,complete,,
135,2,2019-09-20,2019-09-12,train,166,165,165,complete,complete,,
135,3,2019-09-20,2019-09-12,train,166,165,165,complete,complete,,
135,4,2019-09-20,2019-09-12,train,166,165,165,complete,complete,,
135,8,2019-09-20,2019-09-12,train,166,164,166,complete,complete,,
135,13,2019-09-20,2019-09-12,train,166,164,166,complete,complete,,
135,26,2019-09-20,2019-09-12,train,166,158,165,complete,complete,,
135,52,2019-09-20,2019-09-12,train,166,146,157,complete,complete,,
136,2,2019-09-27,2019-09-20,train,166,166,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
136,3,2019-09-27,2019-09-20,train,166,165,166,complete,complete,,
136,4,2019-09-27,2019-09-20,train,166,165,166,complete,complete,,
136,8,2019-09-27,2019-09-20,train,166,163,166,complete,complete,,
136,13,2019-09-27,2019-09-20,train,166,163,166,complete,complete,,
136,26,2019-09-27,2019-09-20,train,166,158,165,complete,complete,,
136,52,2019-09-27,2019-09-20,train,166,145,157,complete,complete,,
137,2,2019-10-11,2019-09-27,train,154,154,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
137,3,2019-10-11,2019-09-27,train,154,154,154,complete,complete,,
137,4,2019-10-11,2019-09-27,train,154,153,154,complete,complete,,
137,8,2019-10-11,2019-09-27,train,154,153,154,complete,complete,,
137,13,2019-10-11,2019-09-27,train,154,153,154,complete,complete,,
137,26,2019-10-11,2019-09-27,train,154,148,154,complete,complete,,
137,52,2019-10-11,2019-09-27,train,154,139,149,complete,complete,,
138,2,2019-10-18,2019-10-11,train,155,155,155,complete,complete,,
138,3,2019-10-18,2019-10-11,train,155,155,155,complete,complete,,
138,4,2019-10-18,2019-10-11,train,155,155,155,complete,complete,,
138,8,2019-10-18,2019-10-11,train,155,154,155,complete,complete,,
138,13,2019-10-18,2019-10-11,train,155,153,155,complete,complete,,
138,26,2019-10-18,2019-10-11,train,155,148,155,complete,complete,,
138,52,2019-10-18,2019-10-11,train,155,140,152,complete,complete,,
139,2,2019-10-25,2019-10-18,train,154,154,153,complete,complete,,
139,3,2019-10-25,2019-10-18,train,154,154,154,complete,complete,,
139,4,2019-10-25,2019-10-18,train,154,154,154,complete,complete,,
139,8,2019-10-25,2019-10-18,train,154,153,154,complete,complete,,
139,13,2019-10-25,2019-10-18,train,154,153,154,complete,complete,,
139,26,2019-10-25,2019-10-18,train,154,149,154,complete,complete,,
139,52,2019-10-25,2019-10-18,train,154,140,150,complete,complete,,
140,2,2019-11-01,2019-10-25,train,156,156,155,complete,complete,,
140,3,2019-11-01,2019-10-25,train,156,156,156,complete,complete,,
140,4,2019-11-01,2019-10-25,train,156,156,156,complete,complete,,
140,8,2019-11-01,2019-10-25,train,156,155,156,complete,complete,,
140,13,2019-11-01,2019-10-25,train,156,154,156,complete,complete,,
140,26,2019-11-01,2019-10-25,train,156,150,156,complete,complete,,
140,52,2019-11-01,2019-10-25,train,156,142,153,complete,complete,,
141,2,2019-11-08,2019-11-01,train,157,157,157,complete,complete,,
141,3,2019-11-08,2019-11-01,train,157,157,157,complete,complete,,
141,4,2019-11-08,2019-11-01,train,157,157,157,complete,complete,,
141,8,2019-11-08,2019-11-01,train,157,156,157,complete,complete,,
141,13,2019-11-08,2019-11-01,train,157,155,157,complete,complete,,
141,26,2019-11-08,2019-11-01,train,157,152,157,complete,complete,,
141,52,2019-11-08,2019-11-01,train,157,142,154,complete,complete,,
142,2,2019-11-15,2019-11-08,train,160,160,159,complete,complete,,
142,3,2019-11-15,2019-11-08,train,160,160,160,complete,complete,,
142,4,2019-11-15,2019-11-08,train,160,160,160,complete,complete,,
142,8,2019-11-15,2019-11-08,train,160,160,160,complete,complete,,
142,13,2019-11-15,2019-11-08,train,160,158,160,complete,complete,,
142,26,2019-11-15,2019-11-08,train,160,156,160,complete,complete,,
142,52,2019-11-15,2019-11-08,train,160,145,156,complete,complete,,
143,2,2019-11-22,2019-11-15,train,156,156,155,complete,complete,,
143,3,2019-11-22,2019-11-15,train,156,156,156,complete,complete,,
143,4,2019-11-22,2019-11-15,train,156,156,156,complete,complete,,
143,8,2019-11-22,2019-11-15,train,156,156,156,complete,complete,,
143,13,2019-11-22,2019-11-15,train,156,155,155,complete,complete,,
143,26,2019-11-22,2019-11-15,train,156,151,155,complete,complete,,
143,52,2019-11-22,2019-11-15,train,156,140,151,complete,complete,,
144,2,2019-11-29,2019-11-22,train,155,154,154,complete,complete,,
144,3,2019-11-29,2019-11-22,train,155,154,155,complete,complete,,
144,4,2019-11-29,2019-11-22,train,155,154,155,complete,complete,,
144,8,2019-11-29,2019-11-22,train,155,154,155,complete,complete,,
144,13,2019-11-29,2019-11-22,train,155,153,154,complete,complete,,
144,26,2019-11-29,2019-11-22,train,155,149,154,complete,complete,,
144,52,2019-11-29,2019-11-22,train,155,139,151,complete,complete,,
145,2,2019-12-06,2019-11-29,train,156,155,155,complete,complete,,
145,3,2019-12-06,2019-11-29,train,156,155,156,complete,complete,,
145,4,2019-12-06,2019-11-29,train,156,155,156,complete,complete,,
145,8,2019-12-06,2019-11-29,train,156,155,156,complete,complete,,
145,13,2019-12-06,2019-11-29,train,156,154,156,complete,complete,,
145,26,2019-12-06,2019-11-29,train,156,151,155,complete,complete,,
145,52,2019-12-06,2019-11-29,train,156,142,153,complete,complete,,
146,2,2019-12-13,2019-12-06,train,157,156,156,complete,complete,,
146,3,2019-12-13,2019-12-06,train,157,156,157,complete,complete,,
