instrument,stock_ts_code,industry_target_key,industry_ts_code,industry_name,source,source_trade_date,weight
SZ002281,002281.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ002282,002282.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002283,002283.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002284,002284.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002285,002285.SZ,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SZ002286,002286.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ002287,002287.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002289,002289.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002290,002290.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ002291,002291.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ002292,002292.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ002293,002293.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002294,002294.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002295,002295.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ002296,002296.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ002297,002297.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002298,002298.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002299,002299.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ002300,002300.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002301,002301.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ002302,002302.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ002303,002303.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ002304,002304.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ002305,002305.SZ,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SZ002306,002306.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ002307,002307.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ002309,002309.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002310,002310.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ002311,002311.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ002312,002312.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002313,002313.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ002314,002314.SZ,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SZ002315,002315.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ002316,002316.SZ,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SZ002317,002317.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002318,002318.SZ,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SZ002319,002319.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002320,002320.SZ,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SZ002321,002321.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ002322,002322.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002323,002323.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ002324,002324.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002326,002326.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002327,002327.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002328,002328.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002329,002329.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ002330,002330.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ002331,002331.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002332,002332.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002333,002333.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ002334,002334.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002335,002335.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002337,002337.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002338,002338.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002339,002339.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002340,002340.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002342,002342.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002343,002343.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ002344,002344.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ002345,002345.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002346,002346.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002347,002347.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002348,002348.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ002349,002349.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002350,002350.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002351,002351.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002352,002352.SZ,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SZ002353,002353.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002354,002354.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ002355,002355.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002356,002356.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ002357,002357.SZ,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SZ002358,002358.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002360,002360.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002361,002361.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002362,002362.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002363,002363.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002364,002364.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002365,002365.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002366,002366.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002367,002367.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002368,002368.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002369,002369.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002370,002370.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002371,002371.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002372,002372.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ002373,002373.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002374,002374.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ002375,002375.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ002376,002376.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002377,002377.SZ,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SZ002378,002378.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ002379,002379.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ002380,002380.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002381,002381.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002382,002382.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002383,002383.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002384,002384.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002385,002385.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ002386,002386.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002387,002387.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002388,002388.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002389,002389.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002390,002390.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002391,002391.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002392,002392.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ002393,002393.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002394,002394.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002395,002395.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002396,002396.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ002397,002397.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002398,002398.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ002399,002399.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002400,002400.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ002401,002401.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002402,002402.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002403,002403.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ002404,002404.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002405,002405.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002406,002406.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002407,002407.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002408,002408.SZ,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SZ002409,002409.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002410,002410.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002412,002412.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002413,002413.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002414,002414.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002415,002415.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002416,002416.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ002418,002418.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ002419,002419.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ002420,002420.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ002421,002421.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002422,002422.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002423,002423.SZ,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SZ002424,002424.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002425,002425.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ002426,002426.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002427,002427.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002428,002428.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ002429,002429.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ002430,002430.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002431,002431.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ002432,002432.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002434,002434.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002436,002436.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002437,002437.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002438,002438.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002439,002439.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002440,002440.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002441,002441.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002442,002442.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002443,002443.SZ,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SZ002444,002444.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002445,002445.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002446,002446.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002448,002448.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002449,002449.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002451,002451.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002452,002452.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002453,002453.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002454,002454.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002455,002455.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002456,002456.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002457,002457.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ002458,002458.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ002459,002459.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002460,002460.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ002461,002461.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ002462,002462.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002463,002463.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002465,002465.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002466,002466.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ002467,002467.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ002468,002468.SZ,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SZ002469,002469.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ002470,002470.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002471,002471.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002472,002472.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002474,002474.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002475,002475.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002476,002476.SZ,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SZ002478,002478.SZ,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SZ002479,002479.SZ,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SZ002480,002480.SZ,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SZ002481,002481.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ002482,002482.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ002483,002483.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002484,002484.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ002485,002485.SZ,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SZ002486,002486.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002487,002487.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002488,002488.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002489,002489.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ002490,002490.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002491,002491.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ002492,002492.SZ,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SZ002493,002493.SZ,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SZ002494,002494.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ002495,002495.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ002496,002496.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002497,002497.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002498,002498.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002500,002500.SZ,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SZ002501,002501.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ002506,002506.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002507,002507.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ002508,002508.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ002510,002510.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002511,002511.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ002512,002512.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002513,002513.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002514,002514.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002515,002515.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ002516,002516.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ002517,002517.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ002518,002518.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ002519,002519.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ002520,002520.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002521,002521.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ002522,002522.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ002523,002523.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002524,002524.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ002526,002526.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002527,002527.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002528,002528.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ002529,002529.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ002530,002530.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
