instrument,reason,detail,row_count
SZ000150,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000405,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000412,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000406,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000420,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,479.0
SZ000425,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1595.0
SZ000426,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,397.0
SZ000429,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,74.0
SZ000488,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,486.0
SZ000498,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1448.0
SZ000501,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,77.0
SZ000413,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000416,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000418,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000513,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1877.0
SZ000502,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000516,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1140.0
SZ000521,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,118.0
SZ000508,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000523,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,118.0
SZ000511,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000528,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1959.0
SZ000530,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,272.0
SZ000515,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000534,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1831.0
SZ000522,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000538,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1163.0
SZ000541,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,605.0
SZ000527,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000546,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,730.0
SZ000547,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,383.0
SZ000535,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000552,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1462.0
SZ000555,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,846.0
SZ000542,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000540,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000560,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,452.0
SZ000561,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1117.0
SZ000564,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,703.0
SZ000567,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,309.0
SZ000568,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1487.0
SZ000549,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000571,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,181.0
SZ000576,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,376.0
SZ000556,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000581,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,955.0
SZ000582,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1886.0
SZ000569,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000562,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000578,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000584,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000583,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000589,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1576.0
SZ000591,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1368.0
SZ000585,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000595,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,273.0
SZ000597,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1073.0
SZ000599,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,271.0
SZ000587,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000588,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000609,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,105.0
SZ000594,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000602,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000615,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,539.0
SZ000606,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000611,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000613,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000616,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ000623,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1436.0
SZ000625,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1570.0
SZ000618,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SZ000629,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,903.0
SZ000630,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,743.0
SZ000621,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
