threshold_id,split_bucket,phase_scheme,episode_cluster_id,cluster_anchor_n,cluster_subtype_set,cluster_phase_resolved,cluster_single_subtype_after_phase,cluster_residual_mixed_share,cluster_sparse_phase_anchor_share,cluster_outcome_only_descriptor_flag
up50pct,validation,outcome,up50pct::SH600499::000001,44,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SH600500::000000,87,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600500::000000,94,late_rescue_winner|mixed_episode_winner,True,True,0.7872340425531915,0.0,True
up100pct,train,outcome,up100pct::SH600511::000000,194,mixed_episode_winner|stair_step_winner,True,True,0.17010309278350516,0.0,True
up150pct,train,outcome,up150pct::SH600511::000000,51,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600511::000000,229,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SH600515::000000,173,mixed_episode_winner,False,False,1.0,0.0,True
up150pct,train,outcome,up150pct::SH600515::000000,79,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600515::000000,256,mixed_episode_winner|sparse_phase_subgroup,False,False,0.99609375,0.00390625,True
up100pct,train,outcome,up100pct::SH600516::000000,156,mixed_episode_winner|stair_step_winner,True,True,0.07051282051282051,0.0,True
up50pct,train,outcome,up50pct::SH600516::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600516::000001,330,choppy_reversal_winner|mixed_episode_winner|smooth_trend_winner,True,False,0.6878787878787879,0.0,True
up100pct,train,outcome,up100pct::SH600519::000000,182,mixed_episode_winner|slow_grind_winner|stair_step_winner,True,False,0.34065934065934067,0.0,True
up150pct,train,outcome,up150pct::SH600519::000000,87,slow_grind_winner|sparse_phase_subgroup|stair_step_winner,True,False,0.0,0.05747126436781609,True
up50pct,train,outcome,up50pct::SH600519::000000,278,mixed_episode_winner|smooth_trend_winner,True,True,0.7697841726618705,0.0,True
up100pct,train,outcome,up100pct::SH600529::000000,75,mixed_episode_winner|smooth_trend_winner,True,True,0.37333333333333335,0.0,True
up150pct,train,outcome,up150pct::SH600529::000000,44,smooth_trend_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600529::000000,106,mixed_episode_winner|smooth_trend_winner,True,True,0.7075471698113207,0.0,True
up100pct,train,outcome,up100pct::SH600536::000000,49,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8979591836734694,0.10204081632653061,True
up150pct,train,outcome,up150pct::SH600536::000000,23,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8695652173913043,0.13043478260869565,True
up50pct,train,outcome,up50pct::SH600536::000000,150,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600546::000000,129,mixed_episode_winner|sparse_phase_subgroup,False,False,0.937984496124031,0.06201550387596899,True
up50pct,validation,outcome,up50pct::SH600546::000001,26,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SH600556::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600556::000000,42,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SH600559::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600559::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600563::000000,79,mixed_episode_winner|stair_step_winner,True,True,0.34177215189873417,0.0,True
up150pct,train,outcome,up150pct::SH600563::000000,41,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.12195121951219512,True
up50pct,train,outcome,up50pct::SH600563::000000,115,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup|stair_step_winner,True,False,0.17391304347826086,0.043478260869565216,True
up100pct,train,outcome,up100pct::SH600570::000000,123,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.16260162601626016,0.016260162601626018,True
up100pct,robustness,outcome,up100pct::SH600570::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,train,outcome,up150pct::SH600570::000000,36,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600570::000000,188,mixed_episode_winner|stair_step_winner,True,True,0.3829787234042553,0.0,True
up50pct,robustness,outcome,up50pct::SH600570::000002,74,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8918918918918919,0.10810810810810811,True
up50pct,train,outcome,up50pct::SH600578::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH600578::000001,38,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600582::000000,67,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SH600585::000000,21,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.19047619047619047,True
up50pct,train,outcome,up50pct::SH600585::000000,116,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.008620689655172414,True
up100pct,robustness,outcome,up100pct::SH600588::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH600588::000000,107,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8691588785046729,0.1308411214953271,True
up50pct,robustness,outcome,up50pct::SH600588::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600596::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,train,outcome,up150pct::SH600596::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600597::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600597::000000,41,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.4878048780487805,0.07317073170731707,True
up100pct,train,outcome,up100pct::SH600598::000000,156,late_rescue_winner|stair_step_winner,True,False,0.0,0.0,True
up150pct,train,outcome,up150pct::SH600598::000000,37,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.05405405405405406,True
up50pct,train,outcome,up50pct::SH600598::000000,195,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SH600604::000000,22,mixed_episode_winner|smooth_trend_winner,True,True,0.5454545454545454,0.0,True
up150pct,train,outcome,up150pct::SH600604::000000,19,mixed_episode_winner|sparse_phase_subgroup,False,False,0.631578947368421,0.3684210526315789,True
up50pct,train,outcome,up50pct::SH600604::000000,17,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7058823529411765,0.29411764705882354,True
up100pct,train,outcome,up100pct::SH600621::000000,40,late_rescue_winner|sparse_phase_subgroup|stair_step_winner,True,False,0.0,0.175,True
up50pct,train,outcome,up50pct::SH600621::000000,125,mixed_episode_winner|stair_step_winner,True,True,0.416,0.0,True
up100pct,train,outcome,up100pct::SH600623::000000,26,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600623::000000,78,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.07692307692307693,True
up100pct,train,outcome,up100pct::SH600633::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600633::000000,11,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SH600635::000000,11,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600635::000000,65,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SH600640::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600640::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600641::000000,50,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9,0.1,True
up150pct,train,outcome,up150pct::SH600641::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600641::000000,94,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9893617021276596,0.010638297872340425,True
up100pct,train,outcome,up100pct::SH600667::000000,98,mixed_episode_winner,False,False,1.0,0.0,True
up150pct,train,outcome,up150pct::SH600667::000000,11,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600667::000000,135,choppy_reversal_winner|mixed_episode_winner,True,True,0.8518518518518519,0.0,True
up50pct,train,outcome,up50pct::SH600667::000001,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600685::000000,188,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9787234042553191,0.02127659574468085,True
up150pct,train,outcome,up150pct::SH600685::000000,157,mixed_episode_winner|smooth_trend_winner,True,True,0.7579617834394905,0.0,True
up50pct,train,outcome,up50pct::SH600685::000000,181,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9779005524861878,0.022099447513812154,True
up100pct,train,outcome,up100pct::SH600702::000000,60,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.43333333333333335,0.016666666666666666,True
up150pct,train,outcome,up150pct::SH600702::000000,59,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600702::000000,64,mixed_episode_winner|sparse_phase_subgroup,False,False,0.921875,0.078125,True
up50pct,train,outcome,up50pct::SH600702::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SH600702::000002,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600703::000000,146,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.9041095890410958,0.02054794520547945,True
up150pct,train,outcome,up150pct::SH600703::000000,100,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600703::000000,347,late_rescue_winner|mixed_episode_winner,True,True,0.9423631123919308,0.0,True
up50pct,robustness,outcome,up50pct::SH600703::000001,96,mixed_episode_winner|stair_step_winner,True,True,0.34375,0.0,True
up100pct,train,outcome,up100pct::SH600704::000000,336,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9791666666666666,0.020833333333333332,True
up150pct,train,outcome,up150pct::SH600704::000000,173,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.7456647398843931,0.028901734104046242,True
up50pct,train,outcome,up50pct::SH600704::000000,353,late_rescue_winner|mixed_episode_winner,True,True,0.943342776203966,0.0,True
up100pct,train,outcome,up100pct::SH600707::000000,102,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.43137254901960786,0.058823529411764705,True
up150pct,train,outcome,up150pct::SH600707::000000,55,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600707::000000,136,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9779411764705882,0.022058823529411766,True
up100pct,train,outcome,up100pct::SH600733::000000,263,mixed_episode_winner|stair_step_winner,True,True,0.3726235741444867,0.0,True
up150pct,train,outcome,up150pct::SH600733::000000,204,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.004901960784313725,True
up50pct,train,outcome,up50pct::SH600733::000000,269,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600737::000000,225,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SH600739::000000,116,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.04310344827586207,True
up150pct,train,outcome,up150pct::SH600739::000000,10,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600739::000000,214,late_rescue_winner|mixed_episode_winner,True,True,0.9065420560747663,0.0,True
up100pct,train,outcome,up100pct::SH600740::000000,30,late_rescue_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SH600740::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600740::000000,34,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.2647058823529412,True
up100pct,train,outcome,up100pct::SH600763::000000,245,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.0163265306122449,True
up150pct,train,outcome,up150pct::SH600763::000000,212,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600763::000000,299,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SH600765::000000,22,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.5454545454545454,True
up150pct,train,outcome,up150pct::SH600765::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600765::000000,54,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.5555555555555556,0.25925925925925924,True
up100pct,train,outcome,up100pct::SH600776::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,train,outcome,up150pct::SH600776::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600776::000001,58,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SH600779::000000,313,late_rescue_winner|mixed_episode_winner,True,True,0.9361022364217252,0.0,True
up150pct,train,outcome,up150pct::SH600779::000000,229,late_rescue_winner|mixed_episode_winner,True,True,0.9126637554585153,0.0,True
up50pct,train,outcome,up50pct::SH600779::000000,350,late_rescue_winner|mixed_episode_winner,True,True,0.9428571428571428,0.0,True
up50pct,train,outcome,up50pct::SH600779::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600782::000000,107,late_rescue_winner|stair_step_winner,True,False,0.0,0.0,True
up150pct,train,outcome,up150pct::SH600782::000000,35,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600782::000000,147,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.8571428571428571,0.006802721088435374,True
up100pct,train,outcome,up100pct::SH600783::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,train,outcome,up150pct::SH600783::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600783::000000,34,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600801::000000,20,mixed_episode_winner|sparse_phase_subgroup,False,False,0.75,0.25,True
up100pct,train,outcome,up100pct::SH600808::000000,268,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.5186567164179104,0.026119402985074626,True
up150pct,train,outcome,up150pct::SH600808::000000,167,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600808::000000,339,late_rescue_winner|mixed_episode_winner|smooth_trend_winner,True,False,0.7640117994100295,0.0,True
up100pct,train,outcome,up100pct::SH600809::000000,283,mixed_episode_winner|stair_step_winner,True,True,0.4840989399293286,0.0,True
up150pct,train,outcome,up150pct::SH600809::000000,256,mixed_episode_winner|stair_step_winner,True,True,0.43359375,0.0,True
up50pct,train,outcome,up50pct::SH600809::000000,305,mixed_episode_winner|smooth_trend_winner,True,True,0.6557377049180327,0.0,True
up100pct,train,outcome,up100pct::SH600812::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600812::000000,33,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.2727272727272727,True
up100pct,train,outcome,up100pct::SH600816::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SH600816::000001,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600816::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600816::000001,29,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,robustness,outcome,up50pct::SH600816::000002,31,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8064516129032258,0.1935483870967742,True
up100pct,train,outcome,up100pct::SH600827::000000,85,late_rescue_winner|mixed_episode_winner,True,True,0.7647058823529411,0.0,True
up150pct,train,outcome,up150pct::SH600827::000000,67,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.6865671641791045,0.16417910447761194,True
up50pct,train,outcome,up50pct::SH600827::000000,85,late_rescue_winner|mixed_episode_winner,True,True,0.7647058823529411,0.0,True
up50pct,train,outcome,up50pct::SH600827::000001,68,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9411764705882353,0.058823529411764705,True
up100pct,train,outcome,up100pct::SH600835::000000,132,late_rescue_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SH600835::000000,16,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600835::000000,184,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600839::000000,63,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.031746031746031744,True
up100pct,train,outcome,up100pct::SH600859::000000,32,late_rescue_winner|smooth_trend_winner,True,False,0.0,0.0,True
up150pct,train,outcome,up150pct::SH600859::000000,30,late_rescue_winner|smooth_trend_winner,True,False,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600859::000000,25,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.2,True
up100pct,train,outcome,up100pct::SH600862::000000,114,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9298245614035088,0.07017543859649122,True
up150pct,train,outcome,up150pct::SH600862::000000,97,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9175257731958762,0.08247422680412371,True
up50pct,train,outcome,up50pct::SH600862::000000,192,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.7135416666666666,0.041666666666666664,True
up50pct,train,outcome,up50pct::SH600862::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH600862::000002,22,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8181818181818182,0.18181818181818182,True
