threshold_id,split_bucket,phase_scheme,entry_phase_value,episode_cluster_id,anchor_n,eligible_phase_subgroup,sparse_phase_subgroup,distinct_path_type_n,path_type_distribution_vector,dominant_path_type,dominant_share,internal_entropy,subgroup_earliest_anchor_path_type,subgroup_shortest_duration_anchor_path_type,subgroup_medoid_anchor_path_type,subgroup_representative_disagreement,subtype_0p70,subtype_0p75,subtype_assignment_status
up100pct,train,pit,early_base_pit,up100pct::SH600633::000000,3,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SH600633::000000,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SH600633::000000,3,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600633::000000,8,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,early_base_pit,up100pct::SH600635::000000,7,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600635::000000,4,False,True,2,"{""late_rescue_winner"": 0.75, ""smooth_trend_winner"": 0.25}",late_rescue_winner,0.75,0.8112781244591328,late_rescue_winner,smooth_trend_winner,late_rescue_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SH600635::000000,34,True,False,2,"{""late_rescue_winner"": 0.6176470588235294, ""unclassified_mixed_path"": 0.38235294117647056}",late_rescue_winner,0.6176470588235294,0.9596868937742168,unclassified_mixed_path,unclassified_mixed_path,late_rescue_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600635::000000,31,True,False,3,"{""late_rescue_winner"": 0.6451612903225806, ""smooth_trend_winner"": 0.3225806451612903, ""unclassified_mixed_path"": 0.03225806451612903}",late_rescue_winner,0.6451612903225806,0.6904049120921539,unclassified_mixed_path,smooth_trend_winner,late_rescue_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,mid_trend_pit,up100pct::SH600640::000000,1,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600640::000000,1,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SH600641::000000,22,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,mid_trend_pit,up100pct::SH600641::000000,10,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600641::000000,18,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,late_chase_pit,up150pct::SH600641::000000,2,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,mid_trend_pit,up150pct::SH600641::000000,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600641::000000,52,True,False,3,"{""jump_repricing_winner"": 0.09615384615384616, ""smooth_trend_winner"": 0.057692307692307696, ""unclassified_mixed_path"": 0.8461538461538461}",unclassified_mixed_path,0.8461538461538461,0.4834298570345544,jump_repricing_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600641::000000,24,True,False,3,"{""smooth_trend_winner"": 0.041666666666666664, ""stair_step_winner"": 0.125, ""unclassified_mixed_path"": 0.8333333333333334}",unclassified_mixed_path,0.8333333333333334,0.4954284041636705,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600641::000000,18,True,False,2,"{""smooth_trend_winner"": 0.2777777777777778, ""unclassified_mixed_path"": 0.7222222222222222}",unclassified_mixed_path,0.7222222222222222,0.8524051786494784,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,mid_trend_pit,up100pct::SH600667::000000,17,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600667::000000,45,True,False,3,"{""smooth_trend_winner"": 0.3333333333333333, ""stair_step_winner"": 0.24444444444444444, ""unclassified_mixed_path"": 0.4222222222222222}",unclassified_mixed_path,0.4222222222222222,0.9781606793504701,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,breakout_pit,up100pct::SH600667::000000,5,False,True,2,"{""stair_step_winner"": 0.6, ""unclassified_mixed_path"": 0.4}",stair_step_winner,0.6,0.9709505944546688,unclassified_mixed_path,stair_step_winner,stair_step_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SH600667::000000,17,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,early_base_pit,up100pct::SH600667::000000,14,True,False,3,"{""smooth_trend_winner"": 0.5714285714285714, ""stair_step_winner"": 0.35714285714285715, ""unclassified_mixed_path"": 0.07142857142857142}",smooth_trend_winner,0.5714285714285714,0.7973748106396928,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,pit,undetermined_pit,up150pct::SH600667::000000,10,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,breakout_pit,up150pct::SH600667::000000,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600667::000000,30,True,False,3,"{""choppy_reversal_winner"": 0.36666666666666664, ""smooth_trend_winner"": 0.3333333333333333, ""unclassified_mixed_path"": 0.3}",choppy_reversal_winner,0.36666666666666664,0.9969607920234056,choppy_reversal_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600667::000000,52,True,False,4,"{""choppy_reversal_winner"": 0.11538461538461539, ""smooth_trend_winner"": 0.3076923076923077, ""stair_step_winner"": 0.11538461538461539, ""unclassified_mixed_path"": 0.46153846153846156}",unclassified_mixed_path,0.46153846153846156,0.8785020703593766,choppy_reversal_winner,smooth_trend_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,breakout_pit,up50pct::SH600667::000000,12,True,False,4,"{""choppy_reversal_winner"": 0.16666666666666666, ""smooth_trend_winner"": 0.25, ""stair_step_winner"": 0.4166666666666667, ""unclassified_mixed_path"": 0.16666666666666666}",stair_step_winner,0.4166666666666667,0.9439592513355664,choppy_reversal_winner,smooth_trend_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600667::000000,27,True,False,2,"{""smooth_trend_winner"": 0.3333333333333333, ""unclassified_mixed_path"": 0.6666666666666666}",unclassified_mixed_path,0.6666666666666666,0.9182958340544894,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,early_base_pit,up50pct::SH600667::000000,14,True,False,2,"{""smooth_trend_winner"": 0.35714285714285715, ""unclassified_mixed_path"": 0.6428571428571429}",unclassified_mixed_path,0.6428571428571429,0.940285958670631,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600667::000001,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SH600667::000001,7,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,early_base_pit,up100pct::SH600685::000000,42,True,False,2,"{""stair_step_winner"": 0.16666666666666666, ""unclassified_mixed_path"": 0.8333333333333334}",unclassified_mixed_path,0.8333333333333334,0.6500224216483541,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600685::000000,48,True,False,3,"{""smooth_trend_winner"": 0.14583333333333334, ""stair_step_winner"": 0.3333333333333333, ""unclassified_mixed_path"": 0.5208333333333334}",unclassified_mixed_path,0.5208333333333334,0.8981588786900048,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,breakout_pit,up100pct::SH600685::000000,7,False,True,3,"{""jump_repricing_winner"": 0.42857142857142855, ""smooth_trend_winner"": 0.2857142857142857, ""unclassified_mixed_path"": 0.2857142857142857}",jump_repricing_winner,0.42857142857142855,0.9821410328348751,smooth_trend_winner,smooth_trend_winner,jump_repricing_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SH600685::000000,57,True,False,3,"{""jump_repricing_winner"": 0.12280701754385964, ""smooth_trend_winner"": 0.05263157894736842, ""unclassified_mixed_path"": 0.8245614035087719}",unclassified_mixed_path,0.8245614035087719,0.5202700191239618,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,mid_trend_pit,up100pct::SH600685::000000,34,True,False,3,"{""jump_repricing_winner"": 0.17647058823529413, ""smooth_trend_winner"": 0.5882352941176471, ""unclassified_mixed_path"": 0.23529411764705882}",smooth_trend_winner,0.5882352941176471,0.8726389366057713,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,pit,undetermined_pit,up150pct::SH600685::000000,48,True,False,3,"{""smooth_trend_winner"": 0.125, ""stair_step_winner"": 0.3333333333333333, ""unclassified_mixed_path"": 0.5416666666666666}",unclassified_mixed_path,0.5416666666666666,0.8722208507618188,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,breakout_pit,up150pct::SH600685::000000,6,False,True,2,"{""jump_repricing_winner"": 0.5, ""unclassified_mixed_path"": 0.5}",unclassified_mixed_path,0.5,1.0,unclassified_mixed_path,jump_repricing_winner,unclassified_mixed_path,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,late_chase_pit,up150pct::SH600685::000000,33,True,False,3,"{""jump_repricing_winner"": 0.030303030303030304, ""smooth_trend_winner"": 0.24242424242424243, ""unclassified_mixed_path"": 0.7272727272727273}",unclassified_mixed_path,0.7272727272727273,0.6199536009817164,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,pit,mid_trend_pit,up150pct::SH600685::000000,32,True,False,3,"{""jump_repricing_winner"": 0.125, ""smooth_trend_winner"": 0.6875, ""unclassified_mixed_path"": 0.1875}",smooth_trend_winner,0.6875,0.7567751872715525,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,pit,early_base_pit,up150pct::SH600685::000000,38,True,False,2,"{""stair_step_winner"": 0.18421052631578946, ""unclassified_mixed_path"": 0.8157894736842105}",unclassified_mixed_path,0.8157894736842105,0.6892019851173655,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,early_base_pit,up50pct::SH600685::000000,42,True,False,3,"{""choppy_reversal_winner"": 0.023809523809523808, ""stair_step_winner"": 0.047619047619047616, ""unclassified_mixed_path"": 0.9285714285714286}",unclassified_mixed_path,0.9285714285714286,0.27560581781426463,choppy_reversal_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600685::000000,47,True,False,3,"{""smooth_trend_winner"": 0.06382978723404255, ""stair_step_winner"": 0.02127659574468085, ""unclassified_mixed_path"": 0.9148936170212766}",unclassified_mixed_path,0.9148936170212766,0.30850322573292316,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,breakout_pit,up50pct::SH600685::000000,6,False,True,2,"{""jump_repricing_winner"": 0.5, ""smooth_trend_winner"": 0.5}",smooth_trend_winner,0.5,1.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600685::000000,57,True,False,3,"{""jump_repricing_winner"": 0.21052631578947367, ""smooth_trend_winner"": 0.03508771929824561, ""unclassified_mixed_path"": 0.7543859649122807}",unclassified_mixed_path,0.7543859649122807,0.5991153570313206,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600685::000000,29,True,False,3,"{""jump_repricing_winner"": 0.4482758620689655, ""smooth_trend_winner"": 0.27586206896551724, ""unclassified_mixed_path"": 0.27586206896551724}",jump_repricing_winner,0.4482758620689655,0.9741497202287225,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,late_chase_pit,up100pct::SH600702::000000,37,True,False,3,"{""smooth_trend_winner"": 0.02702702702702703, ""stair_step_winner"": 0.5135135135135135, ""unclassified_mixed_path"": 0.4594594594594595}",stair_step_winner,0.5135135135135135,0.7256081547197659,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,mid_trend_pit,up100pct::SH600702::000000,14,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600702::000000,9,False,True,2,"{""smooth_trend_winner"": 0.3333333333333333, ""stair_step_winner"": 0.6666666666666666}",stair_step_winner,0.6666666666666666,0.9182958340544894,stair_step_winner,smooth_trend_winner,stair_step_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,late_chase_pit,up150pct::SH600702::000000,36,True,False,2,"{""stair_step_winner"": 0.8333333333333334, ""unclassified_mixed_path"": 0.16666666666666666}",stair_step_winner,0.8333333333333334,0.6500224216483541,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,mid_trend_pit,up150pct::SH600702::000000,14,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,undetermined_pit,up150pct::SH600702::000000,9,False,True,2,"{""smooth_trend_winner"": 0.3333333333333333, ""stair_step_winner"": 0.6666666666666666}",stair_step_winner,0.6666666666666666,0.9182958340544894,stair_step_winner,smooth_trend_winner,stair_step_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600702::000000,41,True,False,3,"{""smooth_trend_winner"": 0.12195121951219512, ""stair_step_winner"": 0.14634146341463414, ""unclassified_mixed_path"": 0.7317073170731707}",unclassified_mixed_path,0.7317073170731707,0.6976159330028842,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
