classification_year,snapshot_trade_date,classification_first_open_trade_date,source_snapshot_year,source_snapshot_trade_date,snapshot_policy,dataset_id,api,idx_type,board_ts_code,board_name,output_path,status,rows,cols,elapsed_seconds,attempts,error_type,error_message
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_index_yearly_first_open,dc_index,概念板块,,,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/dc_index_2026_20260105_概念板块.csv,ok_cached,441,19,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_index_classification_contract,dc_index,概念板块,,,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/dc_index_2026_20260105_概念板块.csv,mapped_from_source_snapshot,441,23,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1628.DC,2025三季报扭亏,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1628.DC.csv,ok_cached,11,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1199.DC,2025三季报预减,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1199.DC.csv,ok_cached,8,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1198.DC,2025三季报预增,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1198.DC.csv,ok_cached,90,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1197.DC,反内卷概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1197.DC.csv,ok_cached,158,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1196.DC,2025中报扭亏,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1196.DC.csv,ok_cached,192,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1195.DC,2025中报预减,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1195.DC.csv,ok_cached,205,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1194.DC,2025中报预增,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1194.DC.csv,ok_cached,438,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1193.DC,海南自贸,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1193.DC.csv,ok_cached,82,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1192.DC,雅下水电概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1192.DC.csv,ok_cached,54,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1190.DC,虚拟机器人,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1190.DC.csv,ok_cached,16,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1189.DC,腾讯云,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1189.DC.csv,ok_cached,23,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1188.DC,DeepSeek概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1188.DC.csv,ok_cached,242,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1187.DC,小红书概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1187.DC.csv,ok_cached,74,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1186.DC,首发经济,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1186.DC.csv,ok_cached,41,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1185.DC,冰雪经济,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1185.DC.csv,ok_cached,41,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1184.DC,人形机器人,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1184.DC.csv,ok_cached,220,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1183.DC,谷子经济,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1183.DC.csv,ok_cached,73,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1182.DC,智谱AI,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1182.DC.csv,ok_cached,36,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1181.DC,并购重组概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1181.DC.csv,ok_cached,100,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1180.DC,华为海思,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1180.DC.csv,ok_cached,40,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1179.DC,房屋检测,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1179.DC.csv,ok_cached,40,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1178.DC,AI眼镜,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1178.DC.csv,ok_cached,123,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1177.DC,荣耀概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1177.DC.csv,ok_cached,54,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1176.DC,财税数字化,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1176.DC.csv,ok_cached,40,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1175.DC,玻璃基板,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1175.DC.csv,ok_cached,33,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1174.DC,合成生物,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1174.DC.csv,ok_cached,114,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1173.DC,锂矿概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1173.DC.csv,ok_cached,38,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1172.DC,AI语料,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1172.DC.csv,ok_cached,31,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1171.DC,碳纤维,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1171.DC.csv,ok_cached,38,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1170.DC,AI制药（医疗）,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1170.DC.csv,ok_cached,49,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1169.DC,Kimi概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1169.DC.csv,ok_cached,24,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1168.DC,铜缆高速连接,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1168.DC.csv,ok_cached,39,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1166.DC,低空经济,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1166.DC.csv,ok_cached,281,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1165.DC,娃哈哈概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1165.DC.csv,ok_cached,20,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1164.DC,AIPC,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1164.DC.csv,ok_cached,45,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1163.DC,可控核聚变,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1163.DC.csv,ok_cached,72,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1162.DC,AI手机,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1162.DC.csv,ok_cached,34,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1161.DC,英伟达概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1161.DC.csv,ok_cached,57,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1160.DC,柔性屏(折叠屏),/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1160.DC.csv,ok_cached,75,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1159.DC,Sora概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1159.DC.csv,ok_cached,41,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1158.DC,微盘股,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1158.DC.csv,ok_cached,400,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1157.DC,飞行汽车(eVTOL),/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1157.DC.csv,ok_cached,82,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1156.DC,PEEK材料概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1156.DC.csv,ok_cached,42,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1155.DC,小米汽车,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1155.DC.csv,ok_cached,100,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1153.DC,多模态AI,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1153.DC.csv,ok_cached,61,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK1152.DC,高带宽内存,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK1152.DC.csv,ok_cached,26,13,0.000,0,,
