condition_group_id,family_id,kind,n_terms,condition_text,coverage_t0_t30,covered_events_t0_t30,uncovered_events_t0_t30,eligible_day_density,eligible_day_trigger_count,eligible_day_denominator,global_eligible_day_denominator,feature_eligible_day_denominator,feature_eligible_day_density,feature_eligible_ratio,low_feature_coverage_warning,median_earliest_hit_offset,median_closest_hit_offset,offset_bucket_first_hit_distribution,market_context_decomposition_status,coverage_by_split_train,coverage_by_split_validation,coverage_by_split_robustness,coverage_by_year_min,coverage_by_year_max,rank_score,worker_id,chunk_id,chunk_sequence,result_hash
oscillator__and3__3a157a7abc28,oscillator,same_family_and3,3,macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9976331360946745,843,2,0.5100408208687207,201663,395386,395386,395386,0.5100408208687207,1.0,False,4.0,4.0,"{""D0-D5"": 479, ""D11-D20"": 160, ""D21-D30"": 19, ""D6-D10"": 185}",decomposition_only,0.9977578475336323,1.0,0.995850622406639,0.9894736842105263,1.0,0.4875923152259538,258551,26,84,30ce1bd22b923d2b
oscillator__and3__9683b4426c60,oscillator,same_family_and3,3,macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9976331360946745,843,2,0.5100408208687207,201663,395386,395386,395386,0.5100408208687207,1.0,False,4.0,4.0,"{""D0-D5"": 479, ""D11-D20"": 160, ""D21-D30"": 19, ""D6-D10"": 185}",decomposition_only,0.9977578475336323,1.0,0.995850622406639,0.9894736842105263,1.0,0.4875923152259538,258559,27,346,5ee9a30ed946c973
oscillator__and3__c3d9665b70e2,oscillator,same_family_and3,3,macd_hist5_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9976331360946745,843,2,0.5100408208687207,201663,395386,395386,395386,0.5100408208687207,1.0,False,4.0,4.0,"{""D0-D5"": 479, ""D11-D20"": 160, ""D21-D30"": 19, ""D6-D10"": 185}",decomposition_only,0.9977578475336323,1.0,0.995850622406639,0.9894736842105263,1.0,0.4875923152259538,258557,28,209,d0b471d4ac4590f8
oscillator__and3__d1f450ee0373,oscillator,same_family_and3,3,macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9976331360946745,843,2,0.5100408208687207,201663,395386,395386,395386,0.5100408208687207,1.0,False,4.0,4.0,"{""D0-D5"": 479, ""D11-D20"": 160, ""D21-D30"": 19, ""D6-D10"": 185}",decomposition_only,0.9977578475336323,1.0,0.995850622406639,0.9894736842105263,1.0,0.4875923152259538,258557,28,311,f7c71c41503e4440
oscillator__and4__87ee557e0bd6,oscillator,same_family_and4,4,macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9976331360946745,843,2,0.5100408208687207,201663,395386,395386,395386,0.5100408208687207,1.0,False,4.0,4.0,"{""D0-D5"": 479, ""D11-D20"": 160, ""D21-D30"": 19, ""D6-D10"": 185}",decomposition_only,0.9977578475336323,1.0,0.995850622406639,0.9894736842105263,1.0,0.4875923152259538,258554,40,278,34b734dbaf49cd34
oscillator__and3__01e9f991f067,oscillator,same_family_and3,3,cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258553,25,169,00a31326d1dbb002
oscillator__and3__1ac932819c97,oscillator,same_family_and3,3,cci5_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258553,25,357,8a11b5c6bbf2a3e0
oscillator__and3__215cf1bc3fdf,oscillator,same_family_and3,3,cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258553,25,404,ae88f7077bb32fa0
oscillator__and3__aedd8d35f54d,oscillator,same_family_and3,3,cci5_r02 >= 50 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258557,28,40,1d96d26d3e34317f
oscillator__and3__b0544638d7c6,oscillator,same_family_and3,3,cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258557,28,54,6295c586a40a9d06
oscillator__and3__e8e73f004a83,oscillator,same_family_and3,3,cci5_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258557,28,495,0b92287eac5c6ff7
oscillator__and4__1c5ac7e98416,oscillator,same_family_and4,4,cci5_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258549,31,375,01441773bd436114
oscillator__and4__5207ad9c8fbd,oscillator,same_family_and4,4,cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258555,36,98,cdbebe8142d29a47
oscillator__and4__c83e4c0b50d7,oscillator,same_family_and4,4,cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258558,45,475,57de8e7c3ade09b1
oscillator__and4__d156e8e8ddba,oscillator,same_family_and4,4,cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9952662721893492,841,4,0.2665572377372998,105393,395386,395386,395383,0.2665592602615692,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 423, ""D11-D20"": 193, ""D21-D30"": 33, ""D6-D10"": 192}",decomposition_only,0.9932735426008968,1.0,0.995850622406639,0.9811320754716981,1.0,0.7287090344520494,258548,46,340,ff09ae66ac2cd123
oscillator__and3__c7efa8c3f024,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND cci10_r02 >= 50,0.9928994082840237,839,6,0.2763046744194281,109247,395386,395386,395383,0.2763067709031496,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 437, ""D11-D20"": 172, ""D21-D30"": 29, ""D6-D10"": 201}",decomposition_only,0.9955156950672646,0.9810126582278481,0.995850622406639,0.9565217391304348,1.0,0.7165947338645956,258557,28,241,33b0985648e403e9
oscillator__and3__6b8b9a4d0f3e,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND rsi5_r02 >= 60 AND cci10_r02 >= 50,0.9905325443786982,837,8,0.2979923416610603,117822,395386,395386,395386,0.2979923416610603,1.0,False,5.0,5.0,"{""D0-D5"": 424, ""D11-D20"": 185, ""D21-D30"": 38, ""D6-D10"": 190}",decomposition_only,0.9977578475336323,0.9683544303797469,0.991701244813278,0.9565217391304348,1.0,0.6925402027176379,258551,26,485,f0c37e5cd0a0bb85
oscillator__and3__262703e4787f,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND macd_hist5_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258553,25,437,b9611bebf6ead61b
oscillator__and3__44370c880922,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258551,26,163,dc5acce831884c9a
oscillator__and3__58ddb7b350ea,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258551,26,347,c6eaad4bc18af812
oscillator__and3__cf0fe150432a,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258557,28,296,3d864e340293f913
oscillator__and3__d282fd534b1f,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258557,28,315,c5a1e89ccf6212be
oscillator__and3__e31c53d09870,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND macd_hist5_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258557,28,452,87d138443d9949d9
oscillator__and4__5f905c578394,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258553,37,119,acb853c17a99bca7
oscillator__and4__71adf524d035,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258551,38,378,4519433deea452fa
oscillator__and4__c4346e8f888f,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND macd_hist5_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258558,45,299,afb458b7dd93365a
oscillator__and4__e69ea8384a96,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9905325443786982,837,8,0.33984258420884905,134369,395386,395386,395386,0.33984258420884905,1.0,False,5.0,5.0,"{""D0-D5"": 425, ""D11-D20"": 200, ""D21-D30"": 39, ""D6-D10"": 173}",decomposition_only,0.9887892376681614,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.6506899601698491,258555,48,227,05e832d13adbf84a
oscillator__and3__83b49a692010,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND cci5_r02 >= 100,0.9893491124260355,836,9,0.16575953625065126,65539,395386,395386,395383,0.16576079396433333,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 444, ""D11-D20"": 173, ""D21-D30"": 28, ""D6-D10"": 191}",decomposition_only,0.9932735426008968,0.9810126582278481,0.9875518672199171,0.9782608695652174,1.0,0.8235895761753842,258559,27,175,1d5834fabc6696c9
oscillator__and3__1f077fe7137b,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258553,25,387,07f351a89b4a3f29
oscillator__and3__539dbdbbc85d,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist30_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258551,26,299,c2c39a9cd9b36213
oscillator__and3__ac55c4f78e73,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist10_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258557,28,26,b814b38d0edd5444
oscillator__and3__e2e46b0d5c0b,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258557,28,448,624b29254ebc1924
oscillator__and4__1a3fadb089e2,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258549,31,280,ba3a1ad51a02fa08
oscillator__and4__3989ef0f90c5,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258556,34,93,38937e9ba5f00c4e
oscillator__and4__6d5d8231ca96,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist10_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258551,38,188,0e8afe0445866e1b
oscillator__and4__961b76c82de9,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258552,41,366,c39878aea7990f24
oscillator__and4__977f1ec876ab,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258552,41,412,42ad04b045247eeb
oscillator__and4__9940aa3e220a,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9893491124260355,836,9,0.25238627569008515,99790,395386,395386,395383,0.25238819069105145,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 205, ""D21-D30"": 44, ""D6-D10"": 178}",decomposition_only,0.9865470852017937,0.9936708860759493,0.991701244813278,0.9528301886792453,1.0,0.7369628367359504,258552,41,476,011b5dd875a8af62
oscillator__and3__67d0441cee07,oscillator,same_family_and3,3,rsi5_r02 >= 60 AND cci5_r02 >= 50 AND cci10_r02 >= 50,0.9893491124260355,836,9,0.25514054620042187,100879,395386,395386,395383,0.255142482099635,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 417, ""D11-D20"": 190, ""D21-D30"": 38, ""D6-D10"": 191}",decomposition_only,0.9955156950672646,0.9683544303797469,0.991701244813278,0.9565217391304348,1.0,0.7342085662256137,258551,26,450,c9c458620139eea5
oscillator__and4__5b069c13ce8c,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi5_r02 >= 60 AND cci5_r02 >= 50 AND cci10_r02 >= 50,0.9893491124260355,836,9,0.25514054620042187,100879,395386,395386,395383,0.255142482099635,0.9999924124779329,False,6.0,6.0,"{""D0-D5"": 417, ""D11-D20"": 190, ""D21-D30"": 38, ""D6-D10"": 191}",decomposition_only,0.9955156950672646,0.9683544303797469,0.991701244813278,0.9565217391304348,1.0,0.7342085662256137,258555,36,445,8e8ed58b284bbc77
oscillator__and3__9689e3f07b45,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND rsi5_r02 >= 60 AND cci5_r02 >= 50,0.9893491124260355,836,9,0.2698780432286424,106706,395386,395386,395383,0.26988009094978793,0.9999924124779329,False,5.0,5.0,"{""D0-D5"": 446, ""D11-D20"": 178, ""D21-D30"": 35, ""D6-D10"": 177}",decomposition_only,0.9955156950672646,0.9683544303797469,0.991701244813278,0.9565217391304348,1.0,0.7194710691973931,258559,27,347,5f4451f805f95071
oscillator__and3__013e249efdc9,oscillator,same_family_and3,3,cci10_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258553,25,163,56209b0dfb260ba2
oscillator__and3__28000e3f06c1,oscillator,same_family_and3,3,cci10_r02 >= 50 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258553,25,447,b3fb6594869e95b0
oscillator__and3__79c27b685d5a,oscillator,same_family_and3,3,macd_hist5_r02 >= 0.0 AND cci10_r02 >= 50 AND macd_hist30_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258559,27,107,b02c660ec8bc0f4b
oscillator__and3__b8f33b16f000,oscillator,same_family_and3,3,macd_hist5_r02 >= 0.0 AND cci10_r02 >= 50 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258557,28,121,ccc96d36167b4baa
oscillator__and3__d237360402cf,oscillator,same_family_and3,3,macd_hist5_r02 >= 0.0 AND cci10_r02 >= 50 AND macd_hist10_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258557,28,313,7a505bd1afadcba3
oscillator__and3__e3a59f511348,oscillator,same_family_and3,3,cci10_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258557,28,455,a2880ceb419d7518
oscillator__and4__23ab6790b4b8,oscillator,same_family_and4,4,macd_hist5_r02 >= 0.0 AND cci10_r02 >= 50 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258552,32,186,09e535a308cdff4e
oscillator__and4__8f1175c2ebae,oscillator,same_family_and4,4,cci10_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258552,41,90,a1e1d3f10283d610
oscillator__and4__99e5367a5f39,oscillator,same_family_and4,4,macd_hist5_r02 >= 0.0 AND cci10_r02 >= 50 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.9893491124260355,836,9,0.31961172120408915,126370,395386,395386,395386,0.31961172120408915,1.0,False,6.0,6.0,"{""D0-D5"": 409, ""D11-D20"": 194, ""D21-D30"": 38, ""D6-D10"": 195}",decomposition_only,0.9887892376681614,0.9873417721518988,0.991701244813278,0.9528301886792453,1.0,0.6697373912219464,258549,42,7,d7941c3babdede17
price_trend__and3__2885b0883746,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,1.0,845,0,0.4023662952153086,159090,395386,395386,395386,0.4023662952153086,1.0,False,3.0,3.0,"{""D0-D5"": 555, ""D11-D20"": 84, ""D21-D30"": 5, ""D6-D10"": 201}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.5976337047846914,258551,51,134,589b8d2f0ef4b79f
