code,name,instrument,exchange,base_date,price_date,close,shares_date,total_shares,shares_source,market_cap,included,reason
000570,苏常柴Ａ,SZ000570,SZ,2025-12-31,2025-12-31,5.56,2024-07-05,705692507.0,stock_zh_a_gbjg_em,3923650338.9199996,False,below_threshold
000571,新大洲A,SZ000571,SZ,2025-12-31,2025-12-31,5.86,2025-12-31,839129000.0,stock_zh_a_gbjg_em,4917295940.0,False,below_threshold
000572,海马汽车,SZ000572,SZ,2025-12-31,2025-12-31,8.16,2024-12-31,1644636426.0,stock_zh_a_gbjg_em,13420233236.16,False,below_threshold
000573,粤宏远Ａ,SZ000573,SZ,2025-12-31,2025-12-31,4.13,2023-12-31,638280604.0,stock_zh_a_gbjg_em,2636098894.52,False,below_threshold
000576,甘化科工,SZ000576,SZ,2025-12-31,2025-12-31,10.53,2025-06-30,436418214.0,stock_zh_a_gbjg_em,4595483793.42,False,below_threshold
000581,威孚高科,SZ000581,SZ,2025-12-31,2025-12-31,20.62,2025-12-31,966785693.0,stock_zh_a_gbjg_em,19935120989.66,False,below_threshold
000582,北部湾港,SZ000582,SZ,2025-12-31,2025-12-31,9.38,2025-12-31,2369661965.0,stock_zh_a_gbjg_em,22227429231.7,False,below_threshold
000586,汇源通信,SZ000586,SZ,2025-12-31,2025-12-31,13.53,2025-12-31,193440000.0,stock_zh_a_gbjg_em,2617243200.0,False,below_threshold
000589,贵州轮胎,SZ000589,SZ,2025-12-31,2025-12-31,5.18,2025-11-05,1554624504.0,stock_zh_a_gbjg_em,8052954930.719999,False,below_threshold
000590,古汉医药,SZ000590,SZ,2025-12-31,2025-12-31,11.21,2025-12-31,239471267.0,stock_zh_a_gbjg_em,2684472903.07,False,below_threshold
000591,太阳能,SZ000591,SZ,2025-12-31,2025-12-31,4.44,2025-12-31,3924442493.0,stock_zh_a_gbjg_em,17424524668.920002,False,below_threshold
000592,平潭发展,SZ000592,SZ,2025-12-31,2025-12-31,15.4,2024-09-26,1931780892.0,stock_zh_a_gbjg_em,29749425736.8,False,below_threshold
000593,德龙汇能,SZ000593,SZ,2025-12-31,2025-12-31,11.2,2025-06-30,358631009.0,stock_zh_a_gbjg_em,4016667300.7999997,False,below_threshold
000596,古井贡酒,SZ000596,SZ,2025-12-31,2025-12-31,132.6,2022-01-24,528600000.0,stock_zh_a_gbjg_em,70092360000.0,True,
000597,东北制药,SZ000597,SZ,2025-12-31,2025-12-31,5.22,2025-12-31,1427088265.0,stock_zh_a_gbjg_em,7449400743.299999,False,below_threshold
000598,兴蓉环境,SZ000598,SZ,2025-12-31,2025-12-31,7.17,2025-10-28,2984008721.0,stock_zh_a_gbjg_em,21395342529.57,False,below_threshold
000599,青岛双星,SZ000599,SZ,2025-12-31,2025-12-31,6.62,2025-12-31,816758987.0,stock_zh_a_gbjg_em,5406944493.940001,False,below_threshold
000600,建投能源,SZ000600,SZ,2025-12-31,2025-12-31,8.53,2025-11-06,1803234376.0,stock_zh_a_gbjg_em,15381589227.279999,False,below_threshold
000601,韶能股份,SZ000601,SZ,2025-12-31,2025-12-31,4.7,2025-12-31,1064343324.0,stock_zh_a_gbjg_em,5002413622.8,False,below_threshold
000603,盛达资源,SZ000603,SZ,2025-12-31,2025-12-31,30.96,2025-03-11,689969346.0,stock_zh_a_gbjg_em,21361450952.16,False,below_threshold
000605,渤海股份,SZ000605,SZ,2025-12-31,2025-12-31,6.71,2024-12-31,352658600.0,stock_zh_a_gbjg_em,2366339206.0,False,below_threshold
000607,华媒控股,SZ000607,SZ,2025-12-31,2025-12-31,4.15,2025-05-22,1017698410.0,stock_zh_a_gbjg_em,4223448401.5000005,False,below_threshold
000612,焦作万方,SZ000612,SZ,2025-12-31,2025-12-31,11.02,2025-12-31,1192199394.0,stock_zh_a_gbjg_em,13138037321.88,False,below_threshold
000617,中油资本,SZ000617,SZ,2025-12-31,2025-12-31,9.6,2020-07-23,12642079079.0,stock_zh_a_gbjg_em,121363959158.4,True,
000619,海螺新材,SZ000619,SZ,2025-12-31,2025-12-31,6.21,2024-12-31,441168831.0,stock_zh_a_gbjg_em,2739658440.5099998,False,below_threshold
000620,盈新发展,SZ000620,SZ,2025-12-31,2025-12-31,2.68,2025-06-30,5871815040.0,stock_zh_a_gbjg_em,15736464307.2,False,below_threshold
000623,吉林敖东,SZ000623,SZ,2025-12-31,2025-12-31,19.53,2025-12-31,1195895387.0,stock_zh_a_gbjg_em,23355836908.11,False,below_threshold
000625,长安汽车,SZ000625,SZ,2025-12-31,2025-12-31,11.86,2025-12-17,9914086060.0,stock_zh_a_gbjg_em,117581060671.59999,True,
000626,远大控股,SZ000626,SZ,2025-12-31,2025-12-31,7.93,2025-12-31,506626864.0,stock_zh_a_gbjg_em,4017551031.52,False,below_threshold
000628,高新发展,SZ000628,SZ,2025-12-31,2025-12-31,44.59,2025-08-19,352280000.0,stock_zh_a_gbjg_em,15708165200.000002,False,below_threshold
000629,钒钛股份,SZ000629,SZ,2025-12-31,2025-12-31,3.1,2025-10-18,9290947845.0,stock_zh_a_gbjg_em,28801938319.5,False,below_threshold
000630,铜陵有色,SZ000630,SZ,2025-12-31,2025-12-31,6.01,2025-12-31,13409471510.0,stock_zh_a_gbjg_em,80590923775.09999,True,
000631,顺发恒能,SZ000631,SZ,2025-12-31,2025-12-31,3.25,2023-07-31,2395279084.0,stock_zh_a_gbjg_em,7784657023.0,False,below_threshold
000633,合金投资,SZ000633,SZ,2025-12-31,2025-12-31,7.21,2025-12-31,385106373.0,stock_zh_a_gbjg_em,2776616949.33,False,below_threshold
000635,英 力 特,SZ000635,SZ,2025-12-31,2025-12-31,8.89,2025-12-31,394133623.0,stock_zh_a_gbjg_em,3503847908.4700003,False,below_threshold
000636,风华高科,SZ000636,SZ,2025-12-31,2025-12-31,16.28,2025-12-31,1157013211.0,stock_zh_a_gbjg_em,18836175075.08,False,below_threshold
000637,茂化实华,SZ000637,SZ,2025-12-31,2025-12-31,4.3,2025-12-31,519875356.0,stock_zh_a_gbjg_em,2235464030.7999997,False,below_threshold
000650,仁和药业,SZ000650,SZ,2025-12-31,2025-12-31,5.65,2023-12-31,1399938234.0,stock_zh_a_gbjg_em,7909651022.1,False,below_threshold
000651,格力电器,SZ000651,SZ,2025-12-31,2025-12-31,40.22,2025-12-31,5601405741.0,stock_zh_a_gbjg_em,225288538903.02,True,
000652,泰达股份,SZ000652,SZ,2025-12-31,2025-12-31,4.16,2024-12-31,1475573852.0,stock_zh_a_gbjg_em,6138387224.320001,False,below_threshold
000655,金岭矿业,SZ000655,SZ,2025-12-31,2025-12-31,9.5,2014-01-10,595340230.0,stock_zh_a_gbjg_em,5655732185.0,False,below_threshold
000657,中钨高新,SZ000657,SZ,2025-12-31,2025-12-31,27.71,2025-12-31,2278604400.0,stock_zh_a_gbjg_em,63140127924.0,True,
000659,珠海中富,SZ000659,SZ,2025-12-31,2025-12-31,4.06,2011-12-26,1285702520.0,stock_zh_a_gbjg_em,5219952231.2,False,below_threshold
000661,长春高新,SZ000661,SZ,2025-12-31,2025-12-31,92.55,2025-11-15,407937529.0,stock_zh_a_gbjg_em,37754618308.95,False,below_threshold
000663,永安林业,SZ000663,SZ,2025-12-31,2025-12-31,7.38,2025-06-30,336683929.0,stock_zh_a_gbjg_em,2484727396.02,False,below_threshold
000665,湖北广电,SZ000665,SZ,2025-12-31,2025-12-31,5.82,2025-06-27,1137149495.0,stock_zh_a_gbjg_em,6618210060.900001,False,below_threshold
000670,盈方微,SZ000670,SZ,2025-12-31,2025-12-31,7.38,2025-12-31,844725255.0,stock_zh_a_gbjg_em,6234072381.9,False,below_threshold
000672,上峰水泥,SZ000672,SZ,2025-12-31,2025-12-31,12.99,2023-02-02,969395450.0,stock_zh_a_gbjg_em,12592446895.5,False,below_threshold
000676,智度股份,SZ000676,SZ,2025-12-31,2025-12-31,8.63,2025-12-19,1259789215.0,stock_zh_a_gbjg_em,10871980925.45,False,below_threshold
000677,恒天海龙,SZ000677,SZ,2025-12-31,2025-12-31,4.39,2017-12-31,863977948.0,stock_zh_a_gbjg_em,3792863191.72,False,below_threshold
000678,襄阳轴承,SZ000678,SZ,2025-12-31,2025-12-31,15.03,2019-07-25,459611797.0,stock_zh_a_gbjg_em,6907965308.91,False,below_threshold
000679,大连友谊,SZ000679,SZ,2025-12-31,2025-12-31,7.12,2020-12-31,356400000.0,stock_zh_a_gbjg_em,2537568000.0,False,below_threshold
000680,山推股份,SZ000680,SZ,2025-12-31,2025-12-31,11.97,2025-12-31,1500142612.0,stock_zh_a_gbjg_em,17956707065.64,False,below_threshold
000681,视觉中国,SZ000681,SZ,2025-12-31,2025-12-31,23.81,2025-12-29,700577436.0,stock_zh_a_gbjg_em,16680748751.16,False,below_threshold
000682,东方电子,SZ000682,SZ,2025-12-31,2025-12-31,11.86,2025-12-31,1340727007.0,stock_zh_a_gbjg_em,15901022303.019999,False,below_threshold
000683,博源化工,SZ000683,SZ,2025-12-31,2025-12-31,7.44,2025-12-31,3716831560.0,stock_zh_a_gbjg_em,27653226806.4,False,below_threshold
000685,中山公用,SZ000685,SZ,2025-12-31,2025-12-31,11.65,2025-12-31,1475111351.0,stock_zh_a_gbjg_em,17185047239.15,False,below_threshold
000686,东北证券,SZ000686,SZ,2025-12-31,2025-12-31,9.32,2017-09-04,2340452915.0,stock_zh_a_gbjg_em,21813021167.8,False,below_threshold
000688,国城矿业,SZ000688,SZ,2025-12-31,2025-12-31,27.8,2025-12-11,1185067706.0,stock_zh_a_gbjg_em,32944882226.8,False,below_threshold
000690,宝新能源,SZ000690,SZ,2025-12-31,2025-12-31,4.19,2025-12-31,2175887862.0,stock_zh_a_gbjg_em,9116970141.78,False,below_threshold
000692,惠天热电,SZ000692,SZ,2025-12-31,2025-12-31,3.44,2024-03-11,532832976.0,stock_zh_a_gbjg_em,1832945437.44,False,below_threshold
000695,滨海能源,SZ000695,SZ,2025-12-31,2025-12-31,12.71,2025-12-31,222147539.0,stock_zh_a_gbjg_em,2823495220.69,False,below_threshold
000700,模塑科技,SZ000700,SZ,2025-12-31,2025-12-31,14.38,2023-06-01,918015389.0,stock_zh_a_gbjg_em,13201061293.820002,False,below_threshold
000701,厦门信达,SZ000701,SZ,2025-12-31,2025-12-31,6.57,2025-12-31,675807106.0,stock_zh_a_gbjg_em,4440052686.42,False,below_threshold
000702,正虹科技,SZ000702,SZ,2025-12-31,2025-12-31,6.68,2023-12-31,346624948.0,stock_zh_a_gbjg_em,2315454652.64,False,below_threshold
000703,恒逸石化,SZ000703,SZ,2025-12-31,2025-12-31,10.77,2025-12-31,3602621721.0,stock_zh_a_gbjg_em,38800235935.17,False,below_threshold
000705,浙江震元,SZ000705,SZ,2025-12-31,2025-12-31,9.05,2025-12-31,334123286.0,stock_zh_a_gbjg_em,3023815738.3,False,below_threshold
000707,双环科技,SZ000707,SZ,2025-12-31,2025-12-31,6.05,2025-12-31,584717193.0,stock_zh_a_gbjg_em,3537539017.65,False,below_threshold
000708,中信特钢,SZ000708,SZ,2025-12-31,2025-12-31,16.37,2025-12-31,5047158005.0,stock_zh_a_gbjg_em,82621976541.85,True,
000709,河钢股份,SZ000709,SZ,2025-12-31,2025-12-31,2.31,2024-06-30,10337121092.0,stock_zh_a_gbjg_em,23878749722.52,False,below_threshold
000710,贝瑞基因,SZ000710,SZ,2025-12-31,2025-12-31,11.29,2025-06-30,353521465.0,stock_zh_a_gbjg_em,3991257339.85,False,below_threshold
000712,锦龙股份,SZ000712,SZ,2025-12-31,2025-12-31,12.02,2024-12-31,896000000.0,stock_zh_a_gbjg_em,10769920000.0,False,below_threshold
000713,国投丰乐,SZ000713,SZ,2025-12-31,2025-12-31,6.62,2022-01-26,614014980.0,stock_zh_a_gbjg_em,4064779167.6,False,below_threshold
000715,中兴商业,SZ000715,SZ,2025-12-31,2025-12-31,6.29,2025-12-31,540434622.0,stock_zh_a_gbjg_em,3399333772.38,False,below_threshold
000716,黑芝麻,SZ000716,SZ,2025-12-31,2025-12-31,6.23,2025-12-31,752884050.0,stock_zh_a_gbjg_em,4690467631.5,False,below_threshold
000717,中南股份,SZ000717,SZ,2025-12-31,2025-12-31,2.59,2025-05-12,2423845590.0,stock_zh_a_gbjg_em,6277760078.099999,False,below_threshold
000718,苏宁环球,SZ000718,SZ,2025-12-31,2025-12-31,2.29,2025-12-31,3034636384.0,stock_zh_a_gbjg_em,6949317319.36,False,below_threshold
000719,中原传媒,SZ000719,SZ,2025-12-31,2025-12-31,11.76,2016-06-03,1023203749.0,stock_zh_a_gbjg_em,12032876088.24,False,below_threshold
000720,新能泰山,SZ000720,SZ,2025-12-31,2025-12-31,3.27,2023-02-28,1256531571.0,stock_zh_a_gbjg_em,4108858237.17,False,below_threshold
000721,西安饮食,SZ000721,SZ,2025-12-31,2025-12-31,8.95,2025-01-27,573914308.0,stock_zh_a_gbjg_em,5136533056.599999,False,below_threshold
000722,湖南发展,SZ000722,SZ,2025-12-31,2025-12-31,11.8,2017-12-31,464158282.0,stock_zh_a_gbjg_em,5477067727.6,False,below_threshold
000723,美锦能源,SZ000723,SZ,2025-12-31,2025-12-31,4.7,2025-12-31,4403493617.0,stock_zh_a_gbjg_em,20696419999.9,False,below_threshold
000725,京东方Ａ,SZ000725,SZ,2025-12-31,2025-12-31,4.21,2025-12-31,37413880464.0,stock_zh_a_gbjg_em,157512436753.44,True,
000726,鲁 泰Ａ,SZ000726,SZ,2025-12-31,2025-12-31,7.12,2025-12-31,817306920.0,stock_zh_a_gbjg_em,5819225270.4,False,below_threshold
000727,冠捷科技,SZ000727,SZ,2025-12-31,2025-12-31,2.54,2024-01-16,4529566980.0,stock_zh_a_gbjg_em,11505100129.2,False,below_threshold
000728,国元证券,SZ000728,SZ,2025-12-31,2025-12-31,8.35,2025-01-02,4363777891.0,stock_zh_a_gbjg_em,36437545389.85,False,below_threshold
000729,燕京啤酒,SZ000729,SZ,2025-12-31,2025-12-31,11.23,2024-06-30,2818539341.0,stock_zh_a_gbjg_em,31652196799.43,False,below_threshold
000731,四川美丰,SZ000731,SZ,2025-12-31,2025-12-31,6.54,2025-11-06,548825900.0,stock_zh_a_gbjg_em,3589321386.0,False,below_threshold
000733,振华科技,SZ000733,SZ,2025-12-31,2025-12-31,52.41,2025-06-30,554169431.0,stock_zh_a_gbjg_em,29044019878.71,False,below_threshold
000735,罗 牛 山,SZ000735,SZ,2025-12-31,2025-12-31,9.04,2023-06-30,1151513578.0,stock_zh_a_gbjg_em,10409682745.119999,False,below_threshold
000737,北方铜业,SZ000737,SZ,2025-12-31,2025-12-31,15.39,2025-12-31,1904716435.0,stock_zh_a_gbjg_em,29313585934.65,False,below_threshold
000738,航发控制,SZ000738,SZ,2025-12-31,2025-12-31,21.31,2025-06-30,1315184001.0,stock_zh_a_gbjg_em,28026571061.309998,False,below_threshold
000739,普洛药业,SZ000739,SZ,2025-12-31,2025-12-31,16.27,2025-12-31,1158443576.0,stock_zh_a_gbjg_em,18847876981.52,False,below_threshold
000750,国海证券,SZ000750,SZ,2025-12-31,2025-12-31,4.24,2024-05-17,6386174477.0,stock_zh_a_gbjg_em,27077379782.48,False,below_threshold
000751,锌业股份,SZ000751,SZ,2025-12-31,2025-12-31,4.09,2023-12-31,1615630595.0,stock_zh_a_gbjg_em,6607929133.55,False,below_threshold
000753,漳州发展,SZ000753,SZ,2025-12-31,2025-12-31,7.87,2020-01-06,991481071.0,stock_zh_a_gbjg_em,7802956028.77,False,below_threshold
000755,山西高速,SZ000755,SZ,2025-12-31,2025-12-31,5.02,2024-08-27,1467310196.0,stock_zh_a_gbjg_em,7365897183.919999,False,below_threshold
000756,新华制药,SZ000756,SZ,2025-12-31,2025-12-31,15.41,2025-12-31,689776535.0,stock_zh_a_gbjg_em,10629456404.35,False,below_threshold
000757,浩物股份,SZ000757,SZ,2025-12-31,2025-12-31,4.87,2025-08-06,532716095.0,stock_zh_a_gbjg_em,2594327382.65,False,below_threshold
000758,中色股份,SZ000758,SZ,2025-12-31,2025-12-31,6.64,2025-12-19,1990439930.0,stock_zh_a_gbjg_em,13216521135.199999,False,below_threshold
000759,中百集团,SZ000759,SZ,2025-12-31,2025-12-31,7.58,2025-12-18,662463590.0,stock_zh_a_gbjg_em,5021474012.2,False,below_threshold
000761,本钢板材,SZ000761,SZ,2025-12-31,2025-12-31,3.35,2025-12-31,4108236253.0,stock_zh_a_gbjg_em,13762591447.550001,False,below_threshold
000762,西藏矿业,SZ000762,SZ,2025-12-31,2025-12-31,26.27,2025-11-06,520819240.0,stock_zh_a_gbjg_em,13681921434.8,False,below_threshold
000766,通化金马,SZ000766,SZ,2025-12-31,2025-12-31,27.49,2024-06-30,966494707.0,stock_zh_a_gbjg_em,26568939495.43,False,below_threshold
000767,晋控电力,SZ000767,SZ,2025-12-31,2025-12-31,2.8,2023-08-23,3076942219.0,stock_zh_a_gbjg_em,8615438213.199999,False,below_threshold
000768,中航西飞,SZ000768,SZ,2025-12-31,2025-12-31,25.38,2025-12-31,2781149071.0,stock_zh_a_gbjg_em,70585563421.98,True,
000776,广发证券,SZ000776,SZ,2025-12-31,2025-12-31,22.02,2025-02-25,7605845511.0,stock_zh_a_gbjg_em,167480718152.22,True,
000777,中核科技,SZ000777,SZ,2025-12-31,2025-12-31,25.85,2024-11-19,383417593.0,stock_zh_a_gbjg_em,9911344779.050001,False,below_threshold
000778,新兴铸管,SZ000778,SZ,2025-12-31,2025-12-31,4.18,2025-12-31,3963182285.0,stock_zh_a_gbjg_em,16566101951.3,False,below_threshold
000779,甘咨询,SZ000779,SZ,2025-12-31,2025-12-31,8.21,2025-12-31,464829452.0,stock_zh_a_gbjg_em,3816249800.9200006,False,below_threshold
000782,恒申新材,SZ000782,SZ,2025-12-31,2025-12-31,4.96,2024-01-29,686581509.0,stock_zh_a_gbjg_em,3405444284.64,False,below_threshold
000783,长江证券,SZ000783,SZ,2025-12-31,2025-12-31,8.15,2024-03-11,5530072948.0,stock_zh_a_gbjg_em,45070094526.200005,False,below_threshold
000785,居然智家,SZ000785,SZ,2025-12-31,2025-12-31,2.92,2025-12-31,6227048814.0,stock_zh_a_gbjg_em,18182982536.88,False,below_threshold
000786,北新建材,SZ000786,SZ,2025-12-31,2025-12-31,24.97,2025-11-10,1702236042.0,stock_zh_a_gbjg_em,42504833968.74,False,below_threshold
000788,北大医药,SZ000788,SZ,2025-12-31,2025-12-31,6.11,2018-12-31,595987425.0,stock_zh_a_gbjg_em,3641483166.75,False,below_threshold
000789,万年青,SZ000789,SZ,2025-12-31,2025-12-31,5.23,2025-03-31,797407415.0,stock_zh_a_gbjg_em,4170440780.4500003,False,below_threshold
000790,华神科技,SZ000790,SZ,2025-12-31,2025-12-31,3.87,2025-06-30,623719364.0,stock_zh_a_gbjg_em,2413793938.68,False,below_threshold
000791,甘肃能源,SZ000791,SZ,2025-12-31,2025-12-31,6.45,2025-12-31,3243839742.0,stock_zh_a_gbjg_em,20922766335.9,False,below_threshold
000792,盐湖股份,SZ000792,SZ,2025-12-31,2025-12-31,28.16,2025-12-31,5291572541.0,stock_zh_a_gbjg_em,149010682754.56,True,
000795,英洛华,SZ000795,SZ,2025-12-31,2025-12-31,9.97,2025-12-31,1133684103.0,stock_zh_a_gbjg_em,11302830506.91,False,below_threshold
000796,凯撒旅业,SZ000796,SZ,2025-12-31,2025-12-31,7.2,2025-12-31,1603788916.0,stock_zh_a_gbjg_em,11547280195.2,False,below_threshold
000797,中国武夷,SZ000797,SZ,2025-12-31,2025-12-31,3.93,2025-12-31,1570754217.0,stock_zh_a_gbjg_em,6173064072.81,False,below_threshold
000798,中水渔业,SZ000798,SZ,2025-12-31,2025-12-31,10.58,2025-03-13,365858712.0,stock_zh_a_gbjg_em,3870785172.96,False,below_threshold
000799,酒鬼酒,SZ000799,SZ,2025-12-31,2025-12-31,54.58,2025-12-31,324928980.0,stock_zh_a_gbjg_em,17734623728.399998,False,below_threshold
000800,一汽解放,SZ000800,SZ,2025-12-31,2025-12-31,6.78,2025-12-31,4921280975.0,stock_zh_a_gbjg_em,33366285010.5,False,below_threshold
000801,四川九洲,SZ000801,SZ,2025-12-31,2025-12-31,16.96,2025-12-31,1016324759.0,stock_zh_a_gbjg_em,17236867912.64,False,below_threshold
000802,北京文化,SZ000802,SZ,2025-12-31,2025-12-31,4.55,2025-12-31,715900255.0,stock_zh_a_gbjg_em,3257346160.25,False,below_threshold
000803,山高环能,SZ000803,SZ,2025-12-31,2025-12-31,7.15,2025-09-03,466296153.0,stock_zh_a_gbjg_em,3334017493.9500003,False,below_threshold
000807,云铝股份,SZ000807,SZ,2025-12-31,2025-12-31,32.84,2025-12-31,3467957405.0,stock_zh_a_gbjg_em,113887721180.20001,True,
000809,和展能源,SZ000809,SZ,2025-12-31,2025-12-31,3.64,2015-10-20,824791293.0,stock_zh_a_gbjg_em,3002240306.52,False,below_threshold
000810,创维数字,SZ000810,SZ,2025-12-31,2025-12-31,11.78,2025-12-31,1141595579.0,stock_zh_a_gbjg_em,13447995920.619999,False,below_threshold
000811,冰轮环境,SZ000811,SZ,2025-12-31,2025-12-31,18.52,2025-11-28,992477985.0,stock_zh_a_gbjg_em,18380692282.2,False,below_threshold
000812,陕西金叶,SZ000812,SZ,2025-12-31,2025-12-31,4.78,2025-12-31,768692614.0,stock_zh_a_gbjg_em,3674350694.92,False,below_threshold
000813,德展健康,SZ000813,SZ,2025-12-31,2025-12-31,3.84,2025-07-30,2097105540.0,stock_zh_a_gbjg_em,8052885273.599999,False,below_threshold
000815,美利云,SZ000815,SZ,2025-12-31,2025-12-31,11.19,2019-06-26,695263035.0,stock_zh_a_gbjg_em,7779993361.65,False,below_threshold
000816,智慧农业,SZ000816,SZ,2025-12-31,2025-12-31,3.68,2025-10-21,1447013318.0,stock_zh_a_gbjg_em,5325009010.24,False,below_threshold
000818,航锦科技,SZ000818,SZ,2025-12-31,2025-12-31,19.3,2025-06-04,660000039.0,stock_zh_a_gbjg_em,12738000752.7,False,below_threshold
000819,岳阳兴长,SZ000819,SZ,2025-12-31,2025-12-31,16.23,2025-09-03,369504506.0,stock_zh_a_gbjg_em,5997058132.38,False,below_threshold
000822,山东海化,SZ000822,SZ,2025-12-31,2025-12-31,5.25,2016-12-31,895091926.0,stock_zh_a_gbjg_em,4699232611.5,False,below_threshold
000823,超声电子,SZ000823,SZ,2025-12-31,2025-12-31,13.56,2025-12-31,537001503.0,stock_zh_a_gbjg_em,7281740380.68,False,below_threshold
000825,太钢不锈,SZ000825,SZ,2025-12-31,2025-12-31,4.89,2025-08-16,5696247796.0,stock_zh_a_gbjg_em,27854651722.44,False,below_threshold
000828,东莞控股,SZ000828,SZ,2025-12-31,2025-12-31,10.76,2025-12-31,1039516992.0,stock_zh_a_gbjg_em,11185202833.92,False,below_threshold
000829,天音控股,SZ000829,SZ,2025-12-31,2025-12-31,10.91,2022-06-30,1025100438.0,stock_zh_a_gbjg_em,11183845778.58,False,below_threshold
000830,鲁西化工,SZ000830,SZ,2025-12-31,2025-12-31,16.57,2025-12-31,1904319011.0,stock_zh_a_gbjg_em,31554566012.27,False,below_threshold
000831,中国稀土,SZ000831,SZ,2025-12-31,2025-12-31,46.44,2024-06-05,1061220807.0,stock_zh_a_gbjg_em,49283094277.079994,False,below_threshold
000833,粤桂股份,SZ000833,SZ,2025-12-31,2025-12-31,19.46,2024-06-30,802082221.0,stock_zh_a_gbjg_em,15608520020.66,False,below_threshold
000837,秦川机床,SZ000837,SZ,2025-12-31,2025-12-31,12.88,2025-10-29,1023145837.0,stock_zh_a_gbjg_em,13178118380.560001,False,below_threshold
000839,国安股份,SZ000839,SZ,2025-12-31,2025-12-31,2.64,2020-06-30,3919826352.0,stock_zh_a_gbjg_em,10348341569.28,False,below_threshold
000848,承德露露,SZ000848,SZ,2025-12-31,2025-12-31,8.5,2025-12-18,1020000074.0,stock_zh_a_gbjg_em,8670000629.0,False,below_threshold
000850,华茂股份,SZ000850,SZ,2025-12-31,2025-12-31,5.47,2025-12-31,943665009.0,stock_zh_a_gbjg_em,5161847599.23,False,below_threshold
000852,石化机械,SZ000852,SZ,2025-12-31,2025-12-31,7.27,2025-12-31,955967689.0,stock_zh_a_gbjg_em,6949885099.03,False,below_threshold
000856,冀东装备,SZ000856,SZ,2025-12-31,2025-12-31,10.26,2015-07-01,227000000.0,stock_zh_a_gbjg_em,2329020000.0,False,below_threshold
000858,五 粮 液,SZ000858,SZ,2025-12-31,2025-12-31,105.94,2025-12-31,3881608005.0,stock_zh_a_gbjg_em,411217552049.7,True,
000859,国风新材,SZ000859,SZ,2025-12-31,2025-12-31,10.12,2025-06-30,895976271.0,stock_zh_a_gbjg_em,9067279862.519999,False,below_threshold
