instrument,episode_id,episode_low_date,episode_high_date,qfq_low_at_low_date,qfq_high_at_high_date,mfe_120,low_to_high_sessions,low_to_high_calendar_days,low_detection_window,forward_horizon_days,dedup_cluster_id,cluster_policy,primary_low_selection_policy,earliest_qualifying_low_date,earliest_qualifying_high_date,max_mfe_low_date,max_mfe_high_date,max_mfe_120,structural_low_date,structural_low_to_cluster_high_mfe,high_at_horizon_boundary,profile_start_date,profile_end_date,profile_pre_low_complete,profile_post_high_complete,lookback_60_complete,lookback_120_complete,lookback_250_complete,first_ema60_reclaim_date,first_ema60_reclaim_missing_reason,split,duration_bucket,board_bucket,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,market_regime_bucket,benchmark_alias,cluster_member_count,cluster_union_start_date,cluster_union_end_date,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket,low_matched_control_count,ema60_matched_control_count
SZ300369,SZ300369_20210205_0000,2021-02-05,2021-08-03,11.85,25.72,1.170464135021097,117,179,20,120,SZ300369_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-05,2021-08-03,2021-02-05,2021-08-03,1.170464135021097,2021-02-05,1.170464135021097,False,2020-02-04,2021-09-14,True,True,True,True,True,2021-02-26,not_missing,train,long,chinext,10327907958.62,191046973.15,-0.17962835512732278,-0.3049562682215743,-0.3238797504254112,0.06229026845637584,risk_on,chinext_index,4,2021-02-05,2021-08-03,q1,q2,q1,q1,q1,q5,5,5
SZ300373,SZ300373_20200330_0000,2020-03-30,2020-09-15,20.31,45.04,1.2176267848350566,115,169,20,120,SZ300373_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-03-30,2020-09-15,2020-03-30,2020-09-15,1.2176267848350566,2020-03-30,1.5524372230428365,False,2019-03-20,2020-11-04,True,True,True,True,True,2020-05-06,not_missing,train,long,chinext,10910621397.23,625448071.05,-0.2174236783320923,0.2278037383177569,-0.3871720116618076,0.08513320647002853,risk_off,chinext_index,2,2020-03-30,2021-01-14,q1,q4,q1,q5,q1,q5,5,5
SZ300373,SZ300373_20210311_0001,2021-03-11,2021-06-28,33.97,60.59,0.7836326170150134,72,109,20,120,SZ300373_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-03-11,2021-06-28,2021-03-11,2021-06-28,0.7836326170150134,2021-03-11,0.7836326170150134,False,2020-03-02,2021-08-09,True,True,True,True,True,2021-04-22,not_missing,train,medium,chinext,18892192018.83,549825711.8,-0.05044201768070722,-0.1281928861303413,-0.2955246913580247,0.05214950711938664,transition,chinext_index,1,2021-03-11,2021-06-28,q1,q4,q4,q3,q2,q5,5,5
SZ300373,SZ300373_20210917_0002,2021-09-17,2022-03-16,40.39,81.9,1.027729636048527,115,180,20,120,SZ300373_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-09-17,2022-03-16,2021-09-17,2022-03-16,1.027729636048527,2021-09-17,1.027729636048527,False,2020-09-09,2022-04-29,True,True,True,True,True,2021-10-15,not_missing,train,long,chinext,22504612787.280003,635520040.5,-0.11519555460568498,-0.2647842301545019,-0.31671893051658695,0.04478260869565219,risk_on,chinext_index,2,2021-09-17,2022-03-16,q2,q4,q3,q1,q1,q4,5,5
SZ300373,SZ300373_20240419_0003,2024-04-19,2024-10-08,32.86,53.35,0.6235544735240415,111,172,20,120,SZ300373_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-19,2024-10-08,2024-09-20,2024-10-08,0.65272614622057,2024-09-20,0.65272614622057,False,2023-04-07,2024-11-19,True,True,True,True,True,2024-05-09,not_missing,robustness,long,chinext,19195579790.45,268374484.8,-0.17055430147980932,-0.067662813645334,-0.19907968031000245,0.03568188690656184,risk_on,chinext_index,4,2024-04-19,2024-10-08,q1,q3,q1,q3,q3,q3,5,5
SZ300373,SZ300373_20250407_0004,2025-04-07,2025-09-24,37.11,73.03,0.967933171651846,118,170,20,120,SZ300373_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-04-07,2025-09-24,2025-04-07,2025-09-24,0.967933171651846,2025-04-07,0.967933171651846,False,2024-03-08,2025-11-13,True,True,True,True,True,2025-04-11,not_missing,robustness,long,chinext,25265672095.5,713751403.35,-0.1463844797178131,-0.13474860335195538,-0.22435897435897445,0.06002066115702479,risk_off,chinext_index,1,2025-04-07,2025-09-24,q2,q4,q2,q2,q3,q5,5,5
SZ300373,SZ300373_20251124_0005,2025-11-24,2026-05-27,61.33,114.86,0.8728191749551606,120,184,20,120,SZ300373_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-11-24,2026-05-27,2025-11-24,2026-05-27,0.8728191749551606,2025-11-24,0.8728191749551606,True,2024-10-30,2026-05-29,True,False,True,True,True,2025-12-30,not_missing,robustness,long,chinext,33894034953.06,799663509.25,-0.16646529735534965,0.02256258234519115,-0.2424353343094191,0.033540022547914314,transition,chinext_index,1,2025-11-24,2026-05-27,q3,q5,q2,q4,q2,q3,5,5
SZ300376,SZ300376_20191009_0000,2019-10-09,2020-03-11,3.91,6.19,0.5831202046035806,103,154,20,120,SZ300376_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-09,2020-03-11,2020-02-04,2020-03-11,0.6419098143236075,2020-02-04,0.6419098143236075,False,2018-09-20,2020-04-23,True,True,True,True,True,2019-12-05,not_missing,train,long,chinext,10265978829.96,44556970.55,-0.016091954022988353,-0.03386004514672669,-0.11387163561076596,0.03633177570093461,transition,chinext_index,3,2019-10-09,2020-03-11,q1,q1,q5,q4,q5,q3,5,5
SZ300376,SZ300376_20200612_0001,2020-06-12,2020-10-14,4.45,13.02,1.9258426966292133,80,124,20,120,SZ300376_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-06-12,2020-10-14,2020-06-12,2020-10-14,1.9258426966292133,2020-06-12,1.9258426966292133,False,2019-06-04,2020-11-25,True,True,True,True,True,2020-06-29,not_missing,train,medium,chinext,11111961922.44,43849642.7,-0.04938271604938271,-0.09233791748526521,-0.2450980392156863,0.026731601731601738,risk_on,chinext_index,2,2020-06-12,2020-10-14,q1,q1,q5,q3,q2,q2,5,5
SZ300376,SZ300376_20210208_0002,2021-02-08,2021-07-21,5.79,11.57,0.9982728842832471,107,163,20,120,SZ300376_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-08,2021-07-21,2021-05-18,2021-08-12,1.526315789473684,2021-05-18,1.526315789473684,False,2020-02-05,2021-09-01,True,True,True,True,True,2021-04-23,not_missing,train,long,chinext,14019243244.56,285182491.05,-0.1581920903954802,-0.37130801687763715,-0.38493292053663564,0.058557046979865766,risk_on,chinext_index,2,2021-02-08,2021-08-12,q1,q3,q2,q1,q1,q5,5,5
SZ300376,SZ300376_20220427_0003,2022-04-27,2022-08-18,5.55,9.13,0.6450450450450453,77,113,20,120,SZ300376_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-04-27,2022-08-18,2022-04-27,2022-08-18,0.6450450450450453,2022-04-27,0.6450450450450453,False,2021-04-15,2022-09-30,True,True,True,True,True,2022-06-02,not_missing,validation,medium,chinext,13788337717.44,155851996.75,-0.2007772020725388,-0.33007600434310536,-0.355276907001045,0.047568881685575375,risk_off,chinext_index,1,2022-04-27,2022-08-18,q1,q2,q1,q1,q1,q4,5,5
SZ300377,SZ300377_20250113_0000,2025-01-13,2025-02-24,22.77,34.4,0.5107597716293368,24,42,20,120,SZ300377_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-01-13,2025-02-24,2025-01-13,2025-02-24,0.5107597716293368,2025-01-13,0.5107597716293368,False,2023-12-29,2025-04-08,True,True,True,True,True,2025-01-14,not_missing,robustness,fast,chinext,17725371888.0,2675598551.4,-0.208557749850389,0.8919885550786837,-0.3635707410972089,0.08654064272211721,risk_off,chinext_index,1,2025-01-13,2025-02-24,q1,q5,q1,q5,q1,q5,5,5
SZ300383,SZ300383_20190523_0000,2019-05-23,2019-09-10,14.33,21.66,0.5115143056524774,77,110,20,120,SZ300383_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-05-23,2019-09-10,2019-05-23,2019-09-10,0.5115143056524774,2019-05-23,0.5115143056524774,False,2018-04-19,2019-10-30,True,True,True,True,True,2019-06-21,not_missing,train,medium,chinext,24505015143.9,307624967.25,-0.17146080090242533,-0.0673015873015873,-0.27060575968222444,0.05670524166099389,risk_off,chinext_index,1,2019-05-23,2019-09-10,q2,q3,q1,q3,q2,q5,5,5
SZ300383,SZ300383_20191107_0001,2019-11-07,2020-03-05,16.58,30.85,0.8606755126658627,78,119,20,120,SZ300383_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-11-07,2020-03-05,2019-11-07,2020-03-05,0.8606755126658627,2019-11-07,0.8606755126658627,False,2018-10-29,2020-04-17,True,True,True,True,True,2019-11-21,not_missing,train,medium,chinext,26806308549.02,401382820.95,-0.09731182795698934,-0.06201117318435756,-0.2248384118190213,0.034871947587849915,risk_on,chinext_index,1,2019-11-07,2020-03-05,q2,q4,q3,q3,q3,q3,3,5
SZ300383,SZ300383_20221011_0002,2022-10-11,2023-04-04,7.61,14.82,0.9474375821287779,119,175,20,120,SZ300383_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-10-11,2023-04-04,2022-10-11,2023-04-04,0.9474375821287779,2022-10-11,0.9474375821287779,False,2021-09-23,2023-05-22,True,True,True,True,True,2022-11-14,not_missing,validation,long,chinext,14129079777.42,94577868.15,-0.15342763873775833,-0.17932489451476796,-0.22664015904572565,0.027506426735218515,risk_off,chinext_index,1,2022-10-11,2023-04-04,q1,q1,q2,q2,q3,q2,5,5
SZ300383,SZ300383_20240205_0003,2024-02-05,2024-03-25,6.63,10.27,0.5490196078431373,29,49,20,120,SZ300383_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-02-05,2024-03-25,2024-02-05,2024-03-25,0.5490196078431373,2024-02-05,0.5490196078431373,False,2023-02-01,2024-05-13,True,True,True,True,True,2024-02-27,not_missing,robustness,fast,chinext,13463970424.03,140944082.55,-0.2189944134078211,-0.32463768115942027,-0.3587155963302753,0.05407725321888412,risk_off,chinext_index,1,2024-02-05,2024-03-25,q1,q2,q1,q1,q1,q5,5,5
SZ300383,SZ300383_20240422_0004,2024-04-22,2024-10-08,8.31,12.54,0.5090252707581226,110,169,20,120,SZ300383_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-08,2024-08-28,2025-02-25,2.172872340425532,2024-08-28,2.172872340425532,False,2023-04-10,2024-11-19,True,True,True,True,True,2024-04-26,not_missing,robustness,long,chinext,15728937411.25,241375906.45,-0.1306122448979593,0.004716981132075304,-0.17039922103213245,0.03890845070422531,risk_on,chinext_index,2,2024-04-22,2025-02-25,q1,q3,q2,q4,q4,q3,5,5
SZ300383,SZ300383_20251023_0005,2025-10-23,2026-04-14,12.74,19.13,0.5015698587127158,114,173,20,120,SZ300383_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-23,2026-04-14,2025-10-23,2026-04-14,0.5015698587127158,2025-12-17,0.5796862097440132,False,2024-10-14,2026-05-29,True,True,True,True,True,2026-01-06,not_missing,robustness,long,chinext,23818105222.75,1003549455.1,-0.1337325349301397,-0.12558764271323042,-0.25557461406518,0.0447004608294931,risk_on,chinext_index,1,2025-10-23,2026-04-14,q2,q5,q2,q3,q2,q4,5,5
SZ300386,SZ300386_20181012_0000,2018-10-12,2019-04-02,8.84,15.97,0.8065610859728507,115,172,20,120,SZ300386_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2018-10-12,2019-04-02,2018-10-12,2019-04-02,0.8065610859728507,2018-10-12,0.8065610859728507,False,2017-09-27,2019-05-20,True,True,True,True,True,2018-11-12,not_missing,train,long,chinext,4034124600.0,90499089.05,-0.2319672131147541,-0.18094405594405594,-0.3170553935860059,0.05272145144076844,risk_off,chinext_index,3,2018-10-12,2019-04-02,q1,q1,q1,q2,q1,q5,5,5
SZ300386,SZ300386_20190507_0001,2019-05-07,2019-10-30,10.53,16.89,0.6039886039886042,119,176,20,120,SZ300386_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-05-07,2019-10-30,2019-05-07,2019-10-30,0.6039886039886042,2019-08-07,0.6461988304093569,False,2018-04-24,2019-12-11,True,True,True,True,True,2019-06-13,not_missing,train,long,chinext,4648649280.0,104756565.65,-0.28116710875331563,0.07220573689416421,-0.32122730118973075,0.05830258302583028,risk_off,chinext_index,1,2019-05-07,2019-10-30,q1,q1,q1,q5,q1,q5,5,5
SZ300386,SZ300386_20191203_0002,2019-12-03,2020-01-08,12.73,19.32,0.5176747839748626,25,36,20,120,SZ300386_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-12-03,2020-01-08,2019-12-03,2020-01-08,0.5176747839748626,2019-12-03,0.5176747839748626,False,2018-11-22,2020-02-27,True,True,True,True,True,2019-12-19,not_missing,train,fast,chinext,5501459040.0,178883918.4,-0.17173637515842832,0.08645054031587707,-0.22616933096506808,0.047972456006120885,transition,chinext_index,1,2019-12-03,2020-01-08,q1,q2,q1,q5,q3,q4,5,5
SZ300386,SZ300386_20200204_0003,2020-02-04,2020-07-29,13.63,25.25,0.8525311812179015,120,176,20,120,SZ300386_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-02-04,2020-07-29,2020-02-04,2020-07-29,0.8525311812179015,2020-04-01,0.862094395280236,True,2019-01-17,2020-09-09,True,True,True,True,True,2020-02-05,not_missing,train,long,chinext,6350088360.0,353621982.7,-0.00953029271613337,-0.07969639468690703,-0.24689440993788814,0.08192439862542954,risk_off,chinext_index,1,2020-02-04,2020-07-29,q1,q3,q5,q3,q2,q5,5,5
SZ300390,SZ300390_20220427_0000,2022-04-27,2022-07-04,33.05,67.14,1.0314674735249625,44,68,20,120,SZ300390_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-04-27,2022-07-04,2022-04-27,2022-07-04,1.0314674735249625,2022-04-27,1.0314674735249625,False,2021-04-15,2022-08-15,True,True,True,True,True,2022-06-06,not_missing,validation,medium,chinext,28928917317.02,967969475.6,-0.21197411003236244,-0.1770173215040136,-0.3662979830839297,0.07715605749486651,risk_off,chinext_index,1,2022-04-27,2022-07-04,q3,q5,q1,q2,q1,q5,5,5
SZ300390,SZ300390_20240423_0001,2024-04-23,2024-10-08,17.02,28.63,0.6821386603995299,109,168,20,120,SZ300390_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-23,2024-10-08,2024-07-25,2024-11-12,1.0735099337748344,2024-07-25,1.0735099337748344,False,2023-04-11,2024-11-19,True,True,True,True,True,2024-04-29,not_missing,robustness,long,chinext,15795951177.08,231500561.3,-0.10862785862785862,-0.24382716049382724,-0.2763713080168777,0.044285714285714275,transition,chinext_index,3,2024-04-23,2024-11-12,q1,q3,q3,q1,q2,q4,5,5
SZ300393,SZ300393_20210820_0000,2021-08-20,2021-11-19,10.71,23.0,1.1475256769374416,58,91,20,120,SZ300393_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-20,2021-11-19,2021-10-12,2022-03-08,1.1891402714932124,2021-08-20,1.2586367880485527,False,2020-08-07,2021-12-31,True,True,True,True,True,2021-10-28,not_missing,train,medium,chinext,12519818343.42,1130093958.7,-0.2762541806020067,0.7174603174603176,-0.32120451693851937,0.10341959334565622,transition,chinext_index,2,2021-08-20,2022-03-08,q1,q5,q1,q5,q1,q5,5,5
SZ300393,SZ300393_20220121_0001,2022-01-21,2022-03-08,13.84,24.19,0.7478323699421967,27,46,20,120,SZ300393_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-01-21,2022-03-08,2022-01-21,2022-03-08,0.7478323699421967,2022-01-21,0.7478323699421967,False,2021-01-12,2022-04-21,True,True,True,True,True,2022-02-18,not_missing,validation,fast,chinext,15777804143.84,763822602.1,-0.2029478458049887,0.07656967840735063,-0.388695652173913,0.07368421052631578,transition,chinext_index,1,2022-01-21,2022-03-08,q1,q5,q1,q5,q1,q5,5,5
SZ300393,SZ300393_20220425_0002,2022-04-25,2022-08-10,11.08,20.91,0.8871841155234657,73,107,20,120,SZ300393_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-04-25,2022-08-10,2022-04-25,2022-08-10,0.8871841155234657,2022-04-25,0.8871841155234657,False,2021-04-13,2022-09-22,True,True,True,True,True,2022-06-07,not_missing,validation,medium,chinext,14165155654.0,655645000.95,-0.4384186517992904,-0.21250888415067526,-0.5419594873914841,0.09733754512635381,risk_off,chinext_index,1,2022-04-25,2022-08-10,q1,q4,q1,q2,q1,q5,5,5
SZ300394,SZ300394_20230511_0000,2023-05-11,2023-06-19,24.81,62.72,1.5280128980249899,27,39,20,120,SZ300394_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2023-05-11,2023-06-19,2023-05-11,2023-06-19,1.5280128980249899,2023-05-11,1.5280128980249899,False,2022-04-28,2023-08-02,True,True,True,True,True,,missing_event_absent,validation,fast,chinext,20286663828.03,1115452190.45,-0.17341606792945796,0.3080103359173125,-0.28904494382022483,0.10349664164361916,transition,chinext_index,1,2023-05-11,2023-06-19,q2,q5,q1,q5,q2,q5,5,0
SZ300394,SZ300394_20230919_0001,2023-09-19,2024-03-20,34.97,85.9,1.4563911924506723,118,183,20,120,SZ300394_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2023-09-19,2024-03-20,2023-11-01,2024-04-12,1.5369343065693433,2023-11-01,1.5369343065693433,False,2022-09-08,2024-05-08,True,True,True,True,True,2023-09-27,not_missing,validation,long,chinext,27842350647.81,1243839623.9,-0.2009172308364271,-0.2696606786427145,-0.3547875154293775,0.06560535665482368,risk_off,chinext_index,3,2023-09-19,2024-04-12,q2,q5,q1,q1,q1,q5,3,5
SZ300394,SZ300394_20240627_0002,2024-06-27,2024-11-08,59.11,106.17,0.7961427846388089,89,134,20,120,SZ300394_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-06-27,2024-11-08,2024-09-04,2024-11-08,1.1945018602728399,2024-09-04,1.1945018602728399,False,2023-06-14,2024-12-20,True,True,True,True,True,2024-07-10,not_missing,robustness,long,chinext,49392304594.77,2111244641.9,-0.06668763762189356,-0.21310171064845507,-0.31706755668086084,0.059032692955847635,transition,chinext_index,2,2024-06-27,2024-11-08,q4,q5,q4,q1,q1,q5,5,5
SZ300394,SZ300394_20250304_0003,2025-03-04,2025-08-26,57.82,154.57,1.6732964372189554,120,175,20,120,SZ300394_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-03-04,2025-08-26,2025-04-09,2025-09-01,4.5480840543881325,2025-04-09,4.5480840543881325,True,2024-02-20,2025-10-15,True,True,True,True,True,2025-03-17,not_missing,robustness,long,chinext,48433786036.23,2646856590.5,-0.134873949579832,-0.15568616730453788,-0.2732941176470588,0.07587016350979443,risk_on,chinext_index,2,2025-03-04,2025-09-01,q4,q5,q2,q2,q2,q5,5,5
SZ300394,SZ300394_20251017_0004,2025-10-17,2026-03-02,146.2,388.94,1.660328317373461,88,136,20,120,SZ300394_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-17,2026-03-02,2025-11-24,2026-05-27,2.150347173019697,2025-11-24,2.150347173019697,False,2024-10-08,2026-04-14,True,True,True,True,True,2025-11-07,not_missing,robustness,long,chinext,117195445568.25,5251329017.85,-0.25983337541025,0.5844141807176828,-0.3468050975848854,0.07617845692066307,risk_on,chinext_index,2,2025-10-17,2026-05-27,q5,q5,q1,q5,q1,q5,5,5
SZ300395,SZ300395_20240205_0000,2024-02-05,2024-06-05,21.52,36.07,0.6761152416356877,76,121,20,120,SZ300395_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-02-05,2024-06-05,2024-02-05,2024-06-05,0.6761152416356877,2024-02-05,0.6761152416356877,False,2023-02-01,2024-07-18,True,True,True,True,True,2024-03-13,not_missing,robustness,medium,chinext,12335399149.29,207567148.2,-0.28946545795561107,-0.40356861716085013,-0.48539732850350914,0.05657721073471182,risk_off,chinext_index,1,2024-02-05,2024-06-05,q1,q2,q1,q1,q1,q5,5,5
SZ300395,SZ300395_20240709_0001,2024-07-09,2024-10-08,27.7,51.35,0.8537906137184117,58,91,20,120,SZ300395_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-07-09,2024-10-08,2024-07-09,2024-10-08,0.8537906137184117,2024-07-09,0.8537906137184117,False,2023-06-28,2024-11-19,True,True,True,True,True,2024-07-18,not_missing,robustness,medium,chinext,14950108703.48,168855142.1,-0.15196223074653292,0.054678899082568844,-0.2032159689492654,0.041597077244258866,risk_off,chinext_index,2,2024-07-09,2024-10-08,q1,q2,q2,q5,q3,q4,5,5
SZ300395,SZ300395_20241125_0002,2024-11-25,2025-04-11,36.79,55.2,0.5004077194889918,91,137,20,120,SZ300395_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-11-25,2025-04-11,2025-04-07,2025-08-29,1.579334916864608,2025-01-06,2.1141382277028966,False,2023-11-13,2025-05-28,True,True,True,True,True,2024-11-26,not_missing,robustness,long,chinext,20039410613.01,559146544.05,-0.14675147660154475,0.29517241379310355,-0.26854917234664066,0.06629392971246005,risk_on,chinext_index,3,2024-11-25,2025-08-29,q2,q4,q2,q5,q2,q5,5,5
SZ300395,SZ300395_20250613_0003,2025-06-13,2025-08-29,42.5,108.59,1.555058823529412,55,77,20,120,SZ300395_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-13,2025-08-29,2025-06-13,2025-08-29,1.555058823529412,2025-06-13,1.555058823529412,False,2024-05-31,2025-10-20,True,True,True,True,True,2025-06-25,not_missing,robustness,medium,chinext,22415728525.16,247284135.5,-0.025924256086564457,-0.0665370490386692,-0.2172101449275362,0.03179819486230041,risk_on,chinext_index,1,2025-06-13,2025-08-29,q2,q3,q5,q3,q3,q2,3,5
SZ300395,SZ300395_20251015_0004,2025-10-15,2026-03-02,68.0,135.88,0.9982352941176469,90,138,20,120,SZ300395_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-15,2026-03-02,2025-11-21,2026-05-25,1.2254745689030577,2025-10-15,1.2585294117647061,False,2024-09-27,2026-04-14,True,True,True,True,True,2025-10-27,not_missing,robustness,long,chinext,35817117014.34,1944626750.8,-0.08890616899948156,0.19132350449076418,-0.35261073763698314,0.077724039829303,risk_on,chinext_index,2,2025-10-15,2026-05-25,q3,q5,q3,q5,q1,q5,5,5
SZ300397,SZ300397_20200401_0000,2020-04-01,2020-09-09,19.81,32.85,0.6582534073700153,109,161,20,120,SZ300397_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-04-01,2020-09-09,2020-06-18,2020-09-09,0.664977192093259,2020-06-18,0.664977192093259,False,2019-03-08,2020-10-29,True,True,True,True,True,2020-04-08,not_missing,train,long,chinext,8704800000.0,357461194.35,-0.2961538461538462,0.3712534059945505,-0.3844036697247707,0.08455042225534029,risk_off,chinext_index,3,2020-04-01,2020-09-09,q1,q3,q1,q5,q1,q5,5,5
