oracle_id,oracle_name,oracle_variant_id,oracle_variant_name,primary_variant,oracle_status,split_bucket,denominator_type,action_intensity_id,q_defend,cost_bps,expected_step_n,observed_step_n,defended_step_n,continued_step_n,defended_rate,mean_incremental_return,median_incremental_return,trimmed_mean_incremental_return,winsorized_mean_incremental_return,sum_incremental_return,ev_per_exposure_day,transaction_cost_sum,exposure_days_removed,defended_positive_opportunity_cost,defended_negative_gain,defended_neutral_gain,continued_negative_leakage,continued_positive_retained,net_full_denominator_utility,ladder_metric_gate,blocking_reason
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,0,2496,2496,369,2127,0.14783653846153846,0.012025305667762946,0.0,0.011475072285368225,0.012673370305928043,30.01516294673631,0.0006012652833881473,0.0,5535.0,0.0,30.01516294673631,0.0,-8.81281215739926,160.66313909951037,30.01516294673631,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,0,664,664,133,531,0.2003012048192771,0.01871862785716662,0.0,0.01778428585747666,0.0189273090959976,12.429168897158636,0.000935931392858331,0.0,1995.0,0.0,12.429168897158636,0.0,-2.8951080828876394,44.01747836155606,12.429168897158636,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,0,20245,20245,3583,16662,0.17698197085700174,0.011086327372577956,0.0,0.010311870726526975,0.011285488322028367,224.44269765784074,0.0005543163686288978,0.0,35830.0,0.0,224.44269765784074,0.0,-70.46580362822075,1144.222141952883,224.44269765784074,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,0,2496,2496,369,2127,0.14783653846153846,0.008016870445175297,0.0,0.007650048190245483,0.008448913537285361,20.01010863115754,0.00040084352225876484,0.0,3690.0,0.0,20.010108631157543,0.0,-8.81281215739926,160.66313909951037,20.01010863115754,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,0,664,664,133,531,0.2003012048192771,0.012479085238111082,0.0,0.011856190571651106,0.0126182060639984,8.286112598105758,0.0006239542619055541,0.0,1330.0,0.0,8.286112598105758,0.0,-2.8951080828876394,44.01747836155606,8.286112598105758,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,25,20245,20245,3583,16662,0.17698197085700174,0.02173019981801341,0.0,0.020223182005445463,0.022128521716914228,439.92789531568144,0.0010865099909006704,8.9575,71660.0,0.0,439.92789531568144,0.0,-70.46580362822075,1144.222141952883,439.92789531568144,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,25,2496,2496,369,2127,0.14783653846153846,0.01566414954419675,0.0,0.014972277753039989,0.016528235728416878,39.097717262315086,0.0007832074772098375,0.9225,7380.0,0.0,39.097717262315086,0.0,-8.81281215739926,160.66313909951037,39.097717262315086,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,25,664,664,133,531,0.2003012048192771,0.02445741746417397,0.0,0.02324842408808749,0.02473565911594861,16.239725196211516,0.0012228708732086985,0.3325,2660.0,0.0,16.239725196211516,0.0,-2.8951080828876394,44.01747836155606,16.239725196211516,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,25,20245,20245,3583,16662,0.17698197085700174,0.016187036131724432,0.0,0.015067246642181972,0.01648577755590005,327.7065464867611,0.0008093518065862216,8.9575,53745.0,0.0,327.7065464867611,0.0,-70.46580362822075,1144.222141952883,327.7065464867611,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,25,2496,2496,369,2127,0.14783653846153846,0.0116557143216091,0.0,0.011147253657917244,0.012303778959774195,29.09266294673631,0.000582785716080455,0.9225,5535.0,0.0,29.09266294673631,0.0,-8.81281215739926,160.66313909951037,29.09266294673631,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,25,664,664,133,531,0.2003012048192771,0.01821787484511843,0.0,0.017320328802261933,0.018426556083949407,12.096668897158636,0.0009108937422559214,0.3325,1995.0,0.0,12.096668897158636,0.0,-2.8951080828876394,44.01747836155606,12.096668897158636,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,25,20245,20245,3583,16662,0.17698197085700174,0.010643872445435453,0.0,0.009911311278918488,0.010843033394885862,215.48519765784073,0.0005321936222717727,8.9575,35830.0,0.0,215.48519765784073,0.0,-70.46580362822075,1144.222141952883,215.48519765784073,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,25,2496,2496,369,2127,0.14783653846153846,0.007647279099021451,0.0,0.007322229562794503,0.008079322191131515,19.08760863115754,0.0003823639549510725,0.9225,3690.0,0.0,19.08760863115754,0.0,-8.81281215739926,160.66313909951037,19.08760863115754,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,25,664,664,133,531,0.2003012048192771,0.011978332226062887,0.0,0.011392233516436381,0.012117453051950208,7.953612598105757,0.0005989166113031443,0.3325,1330.0,0.0,7.9536125981057575,0.0,-2.8951080828876394,44.01747836155606,7.953612598105757,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,50,20245,20245,3583,16662,0.17698197085700174,0.021287744890870906,0.0,0.019822622557836976,0.021686066789771724,430.97039531568146,0.0010643872445435453,17.915,71660.0,0.0,430.97039531568146,0.0,-70.46580362822075,1144.222141952883,430.97039531568146,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,50,2496,2496,369,2127,0.14783653846153846,0.015294558198042901,0.0,0.014644459125589007,0.01615864438226303,38.17521726231508,0.000764727909902145,1.845,7380.0,0.0,38.17521726231508,0.0,-8.81281215739926,160.66313909951037,38.17521726231508,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,50,664,664,133,531,0.2003012048192771,0.023956664452125773,0.0,0.022784467032872763,0.024234906103900417,15.907225196211513,0.0011978332226062886,0.665,2660.0,0.0,15.907225196211515,0.0,-2.8951080828876394,44.01747836155606,15.907225196211513,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,50,20245,20245,3583,16662,0.17698197085700174,0.015744581204581925,0.0,0.014666687194573485,0.016043322628757545,318.7490464867611,0.0007872290602290962,17.915,53745.0,0.0,318.74904648676113,0.0,-70.46580362822075,1144.222141952883,318.7490464867611,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,50,2496,2496,369,2127,0.14783653846153846,0.011286122975455254,0.0,0.010819435030466264,0.01193418761362035,28.170162946736312,0.0005643061487727627,1.845,5535.0,0.0,28.170162946736312,0.0,-8.81281215739926,160.66313909951037,28.170162946736312,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,50,664,664,133,531,0.2003012048192771,0.017717121833070233,0.0,0.01685637174704721,0.017925803071901215,11.764168897158635,0.0008858560916535117,0.665,1995.0,0.0,11.764168897158637,0.0,-2.8951080828876394,44.01747836155606,11.764168897158635,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,50,20245,20245,3583,16662,0.17698197085700174,0.010201417518292948,0.0,0.009510751831309998,0.010400578467743359,206.52769765784072,0.0005100708759146474,17.915,35830.0,0.0,206.52769765784075,0.0,-70.46580362822075,1144.222141952883,206.52769765784072,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,50,2496,2496,369,2127,0.14783653846153846,0.007277687752867603,0.0,0.006994410935343523,0.007709730844977667,18.165108631157537,0.00036388438764338015,1.845,3690.0,0.0,18.165108631157537,0.0,-8.81281215739926,160.66313909951037,18.165108631157537,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,50,664,664,133,531,0.2003012048192771,0.011477579214014695,0.0,0.010928276461221657,0.011616700039902015,7.621112598105757,0.0005738789607007348,0.665,1330.0,0.0,7.621112598105757,0.0,-2.8951080828876394,44.01747836155606,7.621112598105757,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,100,20245,20245,3583,16662,0.17698197085700174,0.020402835036585895,0.0,0.019021503662619996,0.020801156935486717,413.05539531568144,0.0010201417518292948,35.83,71660.0,0.0,413.0553953156815,0.0,-70.46580362822075,1144.222141952883,413.05539531568144,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,100,2496,2496,369,2127,0.14783653846153846,0.01455537550573521,0.0,0.013988821870687045,0.015419461689955335,36.33021726231508,0.0007277687752867605,3.69,7380.0,0.0,36.330217262315074,0.0,-8.81281215739926,160.66313909951037,36.33021726231508,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,100,664,664,133,531,0.2003012048192771,0.02295515842802939,0.0,0.021856552922443317,0.02323340007980403,15.242225196211514,0.0011477579214014696,1.33,2660.0,0.0,15.242225196211514,0.0,-2.8951080828876394,44.01747836155606,15.242225196211514,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,100,20245,20245,3583,16662,0.17698197085700174,0.014859671350296916,0.0,0.01386556829935651,0.015158412774472534,300.83404648676105,0.0007429835675148458,35.83,53745.0,0.0,300.8340464867611,0.0,-70.46580362822075,1144.222141952883,300.83404648676105,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,100,2496,2496,369,2127,0.14783653846153846,0.01054694028314756,0.0,0.010163797775564304,0.011195004921312658,26.32516294673631,0.000527347014157378,3.69,5535.0,0.0,26.32516294673631,0.0,-8.81281215739926,160.66313909951037,26.32516294673631,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,100,664,664,133,531,0.2003012048192771,0.016715615808973846,0.0,0.015928457636617762,0.016924297047804827,11.099168897158634,0.0008357807904486923,1.33,1995.0,0.0,11.099168897158634,0.0,-2.8951080828876394,44.01747836155606,11.099168897158634,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,100,20245,20245,3583,16662,0.17698197085700174,0.009316507664007939,0.0,0.008709632936093026,0.009515668613458352,188.61269765784073,0.00046582538320039693,35.83,35830.0,0.0,188.61269765784073,0.0,-70.46580362822075,1144.222141952883,188.61269765784073,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,100,2496,2496,369,2127,0.14783653846153846,0.006538505060559912,0.0,0.006338773680441562,0.006970548152669977,16.32010863115754,0.00032692525302799563,3.69,3690.0,0.0,16.32010863115754,0.0,-8.81281215739926,160.66313909951037,16.32010863115754,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,100,664,664,133,531,0.2003012048192771,0.010476073189918311,0.0,0.010000362350792212,0.01061519401580563,6.956112598105758,0.0005238036594959155,1.33,1330.0,0.0,6.956112598105758,0.0,-2.8951080828876394,44.01747836155606,6.956112598105758,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,0,20245,20245,2204,18041,0.1088663867621635,0.016491550187355295,0.0,0.014258928839886349,0.016383613450218278,333.871433543008,0.0008245775093677647,0.0,44080.0,0.0,333.8714335430079,0.0,-185.47976540089428,1144.222141952883,333.871433543008,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,0,2496,2496,211,2285,0.08453525641025642,0.011356240035978203,0.0,0.009614803853786746,0.011521675919173238,28.345175129801596,0.0005678120017989102,0.0,4220.0,0.0,28.345175129801596,0.0,-20.487854289912743,160.66313909951037,28.345175129801596,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,0,664,664,77,587,0.11596385542168675,0.016769198933664565,0.0,0.014595424626219992,0.01640444564609908,11.13474809195327,0.0008384599466832283,0.0,1540.0,0.0,11.134748091953268,0.0,-8.332585187145884,44.01747836155606,11.13474809195327,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,0,20245,20245,2204,18041,0.1088663867621635,0.01236866264051647,0.0,0.01069419662991476,0.01228771008766371,250.40357515725594,0.0006184331320258235,0.0,33060.0,0.0,250.40357515725594,0.0,-185.47976540089428,1144.222141952883,250.40357515725594,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,0,2496,2496,211,2285,0.08453525641025642,0.008517180026983654,0.0,0.007211102890340059,0.00864125693937993,21.2588813473512,0.0004258590013491827,0.0,3165.0,0.0,21.2588813473512,0.0,-20.487854289912743,160.66313909951037,21.2588813473512,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,0,664,664,77,587,0.11596385542168675,0.01257689920024842,0.0,0.010946568469664993,0.01230333423457431,8.35106106896495,0.0006288449600124209,0.0,1155.0,0.0,8.351061068964952,0.0,-8.332585187145884,44.01747836155606,8.35106106896495,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,0,20245,20245,2204,18041,0.1088663867621635,0.008245775093677648,0.0,0.007129464419943174,0.008191806725109139,166.935716771504,0.00041228875468388236,0.0,22040.0,0.0,166.93571677150396,0.0,-185.47976540089428,1144.222141952883,166.935716771504,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,0,2496,2496,211,2285,0.08453525641025642,0.005678120017989102,0.0,0.004807401926893373,0.005760837959586619,14.172587564900798,0.0002839060008994551,0.0,2110.0,0.0,14.172587564900798,0.0,-20.487854289912743,160.66313909951037,14.172587564900798,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,0,664,664,77,587,0.11596385542168675,0.008384599466832282,0.0,0.007297712313109996,0.00820222282304954,5.567374045976635,0.00041922997334161414,0.0,770.0,0.0,5.567374045976634,0.0,-8.332585187145884,44.01747836155606,5.567374045976635,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,25,20245,20245,2204,18041,0.1088663867621635,0.016219384220449887,0.0,0.014018359085561241,0.01612289996562631,328.361433543008,0.0008109692110224943,5.51,44080.0,0.0,328.36143354300793,0.0,-185.47976540089428,1144.222141952883,328.361433543008,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,25,2496,2496,211,2285,0.08453525641025642,0.011144901894952562,0.0,0.00943812901718544,0.011324360214045034,27.817675129801597,0.0005572450947476281,0.5275,4220.0,0.0,27.8176751298016,0.0,-20.487854289912743,160.66313909951037,27.817675129801597,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,25,664,664,77,587,0.11596385542168675,0.016479289295110344,0.0,0.014342357141557417,0.016133361308749684,10.942248091953267,0.0008239644647555172,0.1925,1540.0,0.0,10.94224809195327,0.0,-8.332585187145884,44.01747836155606,10.942248091953267,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,25,20245,20245,2204,18041,0.1088663867621635,0.012096496673611063,0.0,0.010453671256637773,0.012027040098471877,244.89357515725595,0.0006048248336805531,5.51,33060.0,0.0,244.89357515725595,0.0,-185.47976540089428,1144.222141952883,244.89357515725595,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,25,2496,2496,211,2285,0.08453525641025642,0.008305841885958011,0.0,0.007034428053738753,0.008443941234251724,20.731381347351196,0.0004152920942979006,0.5275,3165.0,0.0,20.731381347351196,0.0,-20.487854289912743,160.66313909951037,20.731381347351196,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,25,664,664,77,587,0.11596385542168675,0.012286989561694201,0.0,0.010693500985002413,0.012032249897224912,8.15856106896495,0.0006143494780847101,0.1925,1155.0,0.0,8.158561068964952,0.0,-8.332585187145884,44.01747836155606,8.15856106896495,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,25,20245,20245,2204,18041,0.1088663867621635,0.007973609126772238,0.0,0.00688908660947544,0.00793128135403034,161.42571677150397,0.0003986804563386119,5.51,22040.0,0.0,161.42571677150397,0.0,-185.47976540089428,1144.222141952883,161.42571677150397,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,25,2496,2496,211,2285,0.08453525641025642,0.005466781876963461,0.0,0.004630848779739398,0.005563641603724065,13.645087564900798,0.00027333909384817304,0.5275,2110.0,0.0,13.645087564900798,0.0,-20.487854289912743,160.66313909951037,13.645087564900798,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,25,664,664,77,587,0.11596385542168675,0.008094689828278063,0.0,0.0070446448284474175,0.007931138485700142,5.374874045976634,0.00040473449141390313,0.1925,770.0,0.0,5.374874045976634,0.0,-8.332585187145884,44.01747836155606,5.374874045976634,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,50,20245,20245,2204,18041,0.1088663867621635,0.015947218253544476,0.0,0.01377817321895088,0.01586256270806068,322.85143354300794,0.0007973609126772238,11.02,44080.0,0.0,322.85143354300794,0.0,-185.47976540089428,1144.222141952883,322.85143354300794,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,50,2496,2496,211,2285,0.08453525641025642,0.010933563753926921,0.0,0.009261697559478796,0.01112728320744813,27.290175129801597,0.0005466781876963461,1.055,4220.0,0.0,27.290175129801597,0.0,-20.487854289912743,160.66313909951037,27.290175129801597,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,50,664,664,77,587,0.11596385542168675,0.016189379656556126,0.0,0.014089289656894835,0.015862276971400285,10.749748091953268,0.0008094689828278063,0.385,1540.0,0.0,10.749748091953268,0.0,-8.332585187145884,44.01747836155606,10.749748091953268,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,50,20245,20245,2204,18041,0.1088663867621635,0.011824330706705652,0.0,0.010213652922975517,0.011766867030643136,239.3835751572559,0.0005912165353352826,11.02,33060.0,0.0,239.38357515725596,0.0,-185.47976540089428,1144.222141952883,239.3835751572559,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,50,2496,2496,211,2285,0.08453525641025642,0.008094503744932372,0.0,0.006858446372223476,0.008247305354304046,20.2038813473512,0.0004047251872466186,1.055,3165.0,0.0,20.2038813473512,0.0,-20.487854289912743,160.66313909951037,20.2038813473512,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,50,664,664,77,587,0.11596385542168675,0.011997079923139987,0.0,0.010441684191511277,0.011761239634549515,7.966061068964951,0.0005998539961569994,0.385,1155.0,0.0,7.966061068964952,0.0,-8.332585187145884,44.01747836155606,7.966061068964951,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,50,20245,20245,2204,18041,0.1088663867621635,0.007701443159866829,0.0,0.006649314773384039,0.007671349864779193,155.91571677150395,0.0003850721579933414,11.02,22040.0,0.0,155.91571677150395,0.0,-185.47976540089428,1144.222141952883,155.91571677150395,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,50,2496,2496,211,2285,0.08453525641025642,0.00525544373593782,0.0,0.004455195184968156,0.005367327501159962,13.117587564900798,0.000262772186796891,1.055,2110.0,0.0,13.117587564900798,0.0,-20.487854289912743,160.66313909951037,13.117587564900798,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,50,664,664,77,587,0.11596385542168675,0.007804780189723846,0.0,0.006794967375117947,0.007658622607771967,5.182374045976633,0.0003902390094861923,0.385,770.0,0.0,5.182374045976635,0.0,-8.332585187145884,44.01747836155606,5.182374045976633,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,100,20245,20245,2204,18041,0.1088663867621635,0.015402886319733657,0.0,0.013298629546768078,0.015342699729558385,311.8314335430079,0.0007701443159866828,22.04,44080.0,0.0,311.8314335430079,0.0,-185.47976540089428,1144.222141952883,311.8314335430079,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,100,2496,2496,211,2285,0.08453525641025642,0.01051088747187564,0.0,0.008910390369936311,0.010734655002319925,26.235175129801597,0.000525544373593782,2.11,4220.0,0.0,26.235175129801597,0.0,-20.487854289912743,160.66313909951037,26.235175129801597,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,100,664,664,77,587,0.11596385542168675,0.015609560379447692,0.0,0.013589934750235894,0.015317245215543934,10.364748091953267,0.0007804780189723846,0.77,1540.0,0.0,10.36474809195327,0.0,-8.332585187145884,44.01747836155606,10.364748091953267,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,100,20245,20245,2204,18041,0.1088663867621635,0.011279998772894834,0.0,0.009734949637993708,0.011247827668957579,228.36357515725592,0.0005639999386447417,22.04,33060.0,0.0,228.36357515725595,0.0,-185.47976540089428,1144.222141952883,228.36357515725592,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,100,2496,2496,211,2285,0.08453525641025642,0.0076718274628810885,0.0,0.006508056963071346,0.007855577279943305,19.148881347351196,0.0003835913731440544,2.11,3165.0,0.0,19.148881347351196,0.0,-20.487854289912743,160.66313909951037,19.148881347351196,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,100,664,664,77,587,0.11596385542168675,0.011417260646031553,0.0,0.009943217933842566,0.011214628188766382,7.581061068964951,0.0005708630323015777,0.77,1155.0,0.0,7.58106106896495,0.0,-8.332585187145884,44.01747836155606,7.581061068964951,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,100,20245,20245,2204,18041,0.1088663867621635,0.007157111226056014,0.0,0.006172473994768914,0.007154135842131491,144.895716771504,0.0003578555613028007,22.04,22040.0,0.0,144.89571677150394,0.0,-185.47976540089428,1144.222141952883,144.895716771504,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,100,2496,2496,211,2285,0.08453525641025642,0.004832767453886538,0.0,0.004109743985991661,0.004980442671394554,12.062587564900799,0.0002416383726943269,2.11,2110.0,0.0,12.062587564900799,0.0,-20.487854289912743,160.66313909951037,12.062587564900799,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_15pct_stress,Signed drawdown <= -15%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,100,664,664,77,587,0.11596385542168675,0.007224960912615414,0.0,0.006296501117449236,0.007098002395511697,4.7973740459766345,0.0003612480456307707,0.77,770.0,0.0,4.797374045976635,0.0,-8.332585187145884,44.01747836155606,4.7973740459766345,pass,
