filter_id,split_bucket,treated_n,control_n,coarsening_level,effective_control_ratio,matched_block_n,unmatched_treated_n,max_standardized_diff_after_match,control_match_quality,match_status,excluded_match_decile_ids,included_match_decile_ids,compression_severity_decile_used,liquidity_decile_used
close_position_20d__top_20pct,train,8672,34687,level_3,3.9998846863468636,24,0,1.1473292025171693,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_20pct,validation,4764,16406,level_3,3.443744752308984,16,0,1.3933630448430776,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_20pct,robustness,9963,36790,level_3,3.6926628525544514,15,0,1.3203784453598808,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_50pct,train,21680,21679,level_3,0.9999538745387454,24,0,1.6630018798792683,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_50pct,validation,10978,10192,level_3,0.9284022590635818,16,0,1.9044433366056337,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_50pct,robustness,25375,21395,level_3,0.843152709359606,16,0,1.772351192070463,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct,train,17345,26014,level_3,1.499798212741424,24,0,1.4704994317934204,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct,validation,9070,12100,level_3,1.3340683572216097,16,0,1.7026363348432358,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct,robustness,20422,26348,level_3,1.2901772598178436,16,0,1.5342140312504162,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct,train,13008,30351,level_3,2.3332564575645756,24,0,1.329057085084653,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct,validation,7038,14132,level_3,2.00795680591077,16,0,1.5015049365790725,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct,robustness,15513,31257,level_3,2.014890736801392,16,0,1.3540599568792182,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_20pct,train,8672,34672,level_3,3.9981549815498156,23,0,1.2154688321984177,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_20pct,validation,4838,16332,level_3,3.37577511368334,16,0,1.3339286133882893,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_20pct,robustness,10570,36200,level_3,3.424787133396405,16,0,1.2214952858530332,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_50pct,train,21680,21679,level_3,0.9999538745387454,24,0,0.925906567188744,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_50pct,validation,10993,10177,level_3,0.9257709451469117,16,0,1.3753385051956182,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_50pct,robustness,22626,24144,level_3,1.0670909573057545,16,0,1.3487801371585086,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct,train,17345,26014,level_3,1.499798212741424,24,0,0.9864811576163568,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct,validation,8915,12255,level_3,1.374649467190129,16,0,1.4278206009425671,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct,robustness,18017,28736,level_3,1.594938114003441,15,0,1.3809395893802923,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct,train,13008,30351,level_3,2.3332564575645756,24,0,1.0646396662060036,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct,validation,6773,14397,level_3,2.125645947143068,16,0,1.5163730172043455,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct,robustness,13412,33341,level_3,2.4859081419624216,15,0,1.4259433315096157,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_20pct,train,8672,34687,level_3,3.9998846863468636,24,0,1.1488220008746788,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_20pct,validation,4505,16653,level_3,3.6965593784683684,15,0,1.5867869209729866,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_20pct,robustness,8581,38172,level_3,4.448432583614963,15,0,1.4729364963188307,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
higher_low_slope_10d__top_50pct,train,21680,21679,level_3,0.9999538745387454,24,0,0.8582107805450028,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
higher_low_slope_10d__top_50pct,validation,11009,10161,level_3,0.922972113725134,16,0,1.0126896846318145,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
higher_low_slope_10d__top_50pct,robustness,23402,23368,level_3,0.9985471327236989,16,0,0.941433511931346,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
higher_low_slope_10d__top_40pct,train,17344,26015,level_3,1.4999423431734318,24,0,0.7689275778051121,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
higher_low_slope_10d__top_40pct,validation,8823,12347,level_3,1.399410631304545,16,0,0.9982119281844052,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
