split,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,last_added_family_set,fresh_step_count,seed_episode_count,unique_instrument_count,unique_signal_date_count,seed_anchor_big_winner_rate,seed_P_good,seed_P_bad,fresh_anchor_big_winner_rate,fresh_P_good,fresh_P_bad,fresh_max_gain_120d_p50,fresh_max_drawdown_120d_p50,sample_sufficiency_status
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|price_trend|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3253381878053327,-0.2241299347890313,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown,9,9,9,9,0.16666666666666666,0.2857142857142857,0.5714285714285714,0.16666666666666666,0.14285714285714285,0.8571428571428571,0.1963825402508692,-0.226150805149646,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|range_breakout,2,2,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.274670457285311,-0.20008818640693543,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.20086577112659,-0.1615497067869821,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.2848073147973196,-0.23448736704540207,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.3495058673247961,-0.2290279912927378,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|volatility_band,6,6,5,6,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,0.03583207402978955,-0.2497336332007049,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|volatility_band|volume_money,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.22772432478781676,-0.3190374091899732,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|volume_money,4,4,4,4,0.25,0.5,0.5,0.25,0.5,0.5,0.2940523016568982,-0.29144458428869513,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|range_breakout,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.4564917692898418,-0.4670460080703728,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|range_breakout|volume_money,1,1,1,1,,,,,,,0.2374301460187293,-0.3386004107688564,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|oscillator|volatility_band,1,1,1,1,,,,,,,0.1014279383288714,-0.4501564716456052,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend,3,3,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2969200269796646,-0.3024103878654423,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|pullback_drawdown,13,13,13,13,0.09090909090909091,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.2005482603655557,-0.2980849171923256,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|pullback_drawdown|range_breakout,5,5,5,5,0.25,0.8,0.2,0.25,0.6,0.4,0.3115385426572119,-0.319971631318921,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.14184522700513574,-0.37647150479321567,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,7,7,7,7,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.1021056689326251,-0.3251798293622745,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,3,3,3,3,1.0,1.0,0.0,1.0,1.0,0.0,0.1528925098736815,-0.2849462250732945,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|pullback_drawdown|volume_money,2,2,2,2,0.5,1.0,0.0,0.5,1.0,0.0,0.8497331445612184,-0.38629903605464244,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|range_breakout,5,5,5,5,0.2,0.2,0.8,0.2,0.0,1.0,0.1581974659877505,-0.3339698986154988,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|range_breakout|volatility_band,2,2,2,2,0.5,0.0,1.0,0.5,0.0,1.0,0.4772399332274704,-0.28311178112729374,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|volatility_band,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.8123652083432922,-0.2462958988269962,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|volatility_band|volume_money,3,3,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.1871344597100495,-0.3749395244990026,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|price_trend|volume_money,2,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.11607819357454385,-0.448711318262406,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|pullback_drawdown,159,159,114,128,0.18032786885245902,0.568,0.424,0.15126050420168066,0.3821138211382114,0.5853658536585366,0.1634056148874463,-0.2866894653410594,sufficient
train,1,t3_t5,up_0_5pct,momentum_rps|pullback_drawdown|range_breakout,25,25,22,23,0.2727272727272727,0.6818181818181818,0.3181818181818182,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.2196861891739434,-0.3166666379681332,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|pullback_drawdown|range_breakout|volatility_band,2,2,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.22550376485758356,-0.21808586790218448,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|pullback_drawdown|range_breakout|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.012239948658004,-0.2261185319089952,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|pullback_drawdown|volatility_band,8,8,7,8,0.0,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,0.10906943610315659,-0.19996953823097335,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|pullback_drawdown|volatility_band|volume_money,2,2,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.19550013504822705,-0.23882301560245844,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|pullback_drawdown|volume_money,4,4,4,4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.19668928637840485,-0.2657319053354875,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|range_breakout,7,7,7,7,0.25,0.16666666666666666,0.8333333333333334,0.25,0.16666666666666666,0.8333333333333334,0.0793333689371744,-0.3015726274132215,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|range_breakout|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1761517846308795,-0.2845622327404731,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|range_breakout|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0866296804209481,-0.4565969004123341,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1271767678302868,-0.2256554099763617,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|volatility_band|volume_money,1,1,1,1,,,,,,,0.000208515565675,-0.4057547843192713,thin_episode_denominator
train,1,t3_t5,up_0_5pct,momentum_rps|volume_money,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.2636542943604019,-0.3699860546904024,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator,56,56,48,45,0.1,0.5094339622641509,0.4528301886792453,0.08,0.37735849056603776,0.5283018867924528,0.1177482394634119,-0.18543034167724545,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.5810983697406322,-0.2471728910605821,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|pullback_drawdown,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.1830808231963261,-0.3587625248250145,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0725315477861323,-0.3597294877013045,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.2224421543274584,-0.3160716520110334,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.10115399662499021,-0.2827631168239463,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|pullback_drawdown|volatility_band,5,5,5,5,0.25,0.25,0.25,0.25,0.0,1.0,0.1617763693413589,-0.3208191079623149,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,1,1,1,1,,,,,,,0.3473153828146289,-0.252801967680772,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|pullback_drawdown|volume_money,5,5,5,5,0.2,0.8,0.2,0.0,0.6,0.4,0.1571219061162942,-0.1999999999999999,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|range_breakout,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0227001067689833,-0.4310747864853952,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|range_breakout|volatility_band,2,2,2,2,0.0,0.5,0.0,0.0,0.5,0.5,0.1837793667014344,-0.1516869237035418,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|volatility_band,4,4,4,4,0.25,0.5,0.5,0.25,0.25,0.75,0.18582846594608346,-0.2073401075689631,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|volatility_band|volume_money,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.6001433779261873,-0.2336850708250859,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|price_trend|volume_money,3,3,3,3,0.0,0.5,0.5,0.0,0.0,1.0,0.1051374105702436,-0.3239369607160913,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|pullback_drawdown,8,8,8,8,0.0,0.5,0.5,0.0,0.25,0.75,0.0982380251478649,-0.251824391637181,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|pullback_drawdown|range_breakout,1,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.5560802703255632,-0.2298938252266676,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|pullback_drawdown|volatility_band,7,7,7,7,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.1343510857982173,-0.2241112606314607,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|pullback_drawdown|volatility_band|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.942323235774236,-0.1540511891291702,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|pullback_drawdown|volume_money,3,3,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0922010333532135,-0.1922330542956407,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|range_breakout,4,4,4,4,0.5,0.75,0.25,0.6666666666666666,0.75,0.25,0.44133065680295913,-0.3957363411212431,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|range_breakout|volatility_band,1,1,1,1,,,,,,,0.1915789152446545,-0.3283276171460361,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|range_breakout|volume_money,2,2,2,2,1.0,1.0,0.0,1.0,1.0,0.0,0.5608272525563524,-0.2340754917274329,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|volatility_band,20,20,19,20,0.15789473684210525,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.3157894736842105,0.5263157894736842,0.10685054520987666,-0.18393235475629766,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|volatility_band|volume_money,8,8,8,8,0.0,0.5,0.375,0.0,0.375,0.625,0.11956283084223435,-0.22832694207586154,thin_episode_denominator
train,1,t3_t5,up_0_5pct,oscillator|volume_money,22,22,22,22,0.16666666666666666,0.47368421052631576,0.47368421052631576,0.1111111111111111,0.2631578947368421,0.631578947368421,0.17800458035211658,-0.22097250689983355,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend,4,4,4,4,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25351416478772093,-0.2660612026700905,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|pullback_drawdown,4,4,4,4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.1582483455541924,-0.30713455171654463,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|pullback_drawdown|range_breakout,3,3,3,3,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.5832805611397949,-0.2312000274658203,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1882086059919294,-0.4274808910230487,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|pullback_drawdown|volatility_band,3,3,3,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4656684646159272,-0.2462958988269962,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|pullback_drawdown|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.270072995241287,-0.2500000342555427,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|pullback_drawdown|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0221052671733654,-0.2554067980772904,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|range_breakout,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.6095534595847585,-0.3974193449943296,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|range_breakout|volatility_band,4,4,4,4,0.0,0.25,0.5,0.0,0.0,1.0,0.26262266157877634,-0.30028271813735086,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|range_breakout|volatility_band|volume_money,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.02608987778581515,-0.2758325939462814,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|range_breakout|volume_money,1,1,1,1,,,,0.0,0.0,1.0,0.0098120068458691,-0.4937247073609909,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|volatility_band,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.2674419521590621,-0.232415913586417,thin_episode_denominator
train,1,t3_t5,up_0_5pct,price_trend|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.3204069333883024,-0.2715455088598499,thin_episode_denominator
train,1,t3_t5,up_0_5pct,pullback_drawdown,282,282,164,188,0.19742489270386265,0.4100418410041841,0.5481171548117155,0.19313304721030042,0.3054393305439331,0.6861924686192469,0.1921423477931744,-0.2684500142556451,sufficient
train,1,t3_t5,up_0_5pct,pullback_drawdown|range_breakout,25,25,24,23,0.043478260869565216,0.4782608695652174,0.5217391304347826,0.043478260869565216,0.2608695652173913,0.6956521739130435,0.1312301440982852,-0.236406618319362,thin_episode_denominator
train,1,t3_t5,up_0_5pct,pullback_drawdown|range_breakout|volatility_band,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0002487144612797,-0.3464312040535784,thin_episode_denominator
train,1,t3_t5,up_0_5pct,pullback_drawdown|range_breakout|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.042505607637246,-0.1609441601157833,thin_episode_denominator
train,1,t3_t5,up_0_5pct,pullback_drawdown|volatility_band,14,14,13,14,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.6153846153846154,0.14875298973630255,-0.24385032758749414,thin_episode_denominator
train,1,t3_t5,up_0_5pct,pullback_drawdown|volatility_band|volume_money,4,4,4,4,0.25,0.5,0.25,0.25,0.25,0.75,0.3448295850673456,-0.24873585746577143,thin_episode_denominator
train,1,t3_t5,up_0_5pct,pullback_drawdown|volume_money,4,4,4,4,0.0,0.5,0.5,0.0,0.25,0.75,0.06084671701012745,-0.27614598438001975,thin_episode_denominator
train,1,t3_t5,up_0_5pct,range_breakout,98,98,77,83,0.16279069767441862,0.5168539325842697,0.42696629213483145,0.12790697674418605,0.39325842696629215,0.5955056179775281,0.20629954175423326,-0.24852511854321369,sufficient
train,1,t3_t5,up_0_5pct,range_breakout|volatility_band,15,15,15,14,0.09090909090909091,0.4166666666666667,0.5,0.09090909090909091,0.25,0.6666666666666666,0.153589260665836,-0.2547033120516281,thin_episode_denominator
train,1,t3_t5,up_0_5pct,range_breakout|volume_money,10,10,10,9,0.0,0.625,0.25,0.0,0.375,0.375,0.0955956873721802,-0.2386055029174645,thin_episode_denominator
train,1,t3_t5,up_0_5pct,volatility_band,76,76,58,56,0.045454545454545456,0.34328358208955223,0.5522388059701493,0.04477611940298507,0.23529411764705882,0.7058823529411765,0.08609734868262936,-0.2009163766432794,thin_episode_denominator
train,1,t3_t5,up_0_5pct,volatility_band|volume_money,14,14,14,12,0.09090909090909091,0.5833333333333334,0.3333333333333333,0.09090909090909091,0.5,0.5,0.16986472501763925,-0.2205687169853805,thin_episode_denominator
train,1,t3_t5,up_0_5pct,volume_money,65,65,57,55,0.12727272727272726,0.5087719298245614,0.43859649122807015,0.10909090909090909,0.3684210526315789,0.5263157894736842,0.1527778348069146,-0.251791893402276,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps,8,8,8,7,0.14285714285714285,1.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.1989035292895635,-0.299499730828726,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0354135668791713,-0.1990467854944391,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0909931295803347,-0.4025500713779222,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0776618182105461,-0.4949867619747818,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4,4,4,4,0.5,1.0,0.0,0.5,0.0,1.0,0.21842364846641635,-0.37211287333629417,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,5,5,5,0.6,0.8,0.2,0.4,0.4,0.6,0.5660848354761145,-0.309836267245961,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,6,6,6,0.0,0.8,0.2,0.0,0.2,0.8,0.1256487159686746,-0.32501876500944393,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|range_breakout,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.2959708616731044,-0.341779059026555,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.3208305972952186,-0.2980049973169486,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0260870400715951,-0.4116014169894259,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.03271066007340735,-0.4134493686115721,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0882793279359328,-0.3499034404722639,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,2,2,2,2,,,,,,,0.3055726151503519,-0.3450231949080035,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|pullback_drawdown|volatility_band,5,5,5,5,0.4,0.8,0.2,0.2,0.2,0.8,0.0949019637762331,-0.4115626710349719,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|pullback_drawdown|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3161764725217769,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|oscillator|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.7296138123698248,-0.2501784480499368,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|price_trend,3,3,3,3,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2030074600912803,-0.4190510481367532,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|price_trend|pullback_drawdown,5,5,5,5,0.0,1.0,0.0,0.0,0.0,1.0,0.082568726067232,-0.2118644033550908,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|price_trend|pullback_drawdown|range_breakout,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.6584244488102269,-0.1778149631602108,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,1,1,1,1,,1.0,0.0,,0.0,1.0,0.091398695580287,-0.4179518227947119,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|price_trend|range_breakout,3,3,3,3,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5328685659160408,-0.3113139721187147,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|price_trend|range_breakout|volatility_band,1,1,1,1,,,,,,,0.3097378734345739,-0.2695453430805735,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|price_trend|range_breakout|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.5524425640739652,-0.3271633710695909,thin_episode_denominator
train,1,t3_t5,up_10_20pct,momentum_rps|pullback_drawdown,4,4,4,4,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.16370696690594194,-0.26098468444336453,thin_episode_denominator
