model_id,train_target_component,threshold_id,denominator_id,split,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,e1_missed_definition,proxy_status
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,train,497,132,0.7344064386317908,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,validation,41,12,0.7073170731707317,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,robustness,991,293,0.7043390514631686,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,train,1593,400,0.7489014438166981,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,validation,121,38,0.6859504132231405,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,robustness,306,107,0.6503267973856209,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,train,497,152,0.6941649899396378,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,robustness,991,324,0.6730575176589304,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,train,1593,460,0.7112366603892027,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,validation,121,41,0.6611570247933884,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,robustness,306,114,0.6274509803921569,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,train,497,166,0.6659959758551308,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,robustness,991,357,0.6397578203834511,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,train,1593,507,0.6817325800376648,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,validation,121,44,0.6363636363636364,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,robustness,306,117,0.6176470588235294,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,train,497,182,0.6338028169014085,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,robustness,991,382,0.6145307769929365,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,train,1593,556,0.6509730069052103,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,validation,121,45,0.628099173553719,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,robustness,306,127,0.5849673202614379,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,train,497,199,0.5995975855130785,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,validation,41,15,0.6341463414634146,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,robustness,991,409,0.5872855701311807,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,train,1593,619,0.6114249843063403,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,validation,121,47,0.6115702479338843,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,robustness,306,136,0.5555555555555556,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,train,497,210,0.5774647887323944,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,validation,41,15,0.6341463414634146,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,robustness,991,437,0.5590312815338042,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,train,1593,671,0.578782172002511,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,validation,121,48,0.6033057851239669,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,robustness,306,144,0.5294117647058824,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,train,497,231,0.5352112676056338,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,validation,41,16,0.6097560975609756,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,robustness,991,468,0.5277497477295661,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,1593,733,0.5398618957940992,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,121,49,0.5950413223140496,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,robustness,306,82,0.7320261437908496,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,train,497,111,0.7766599597585513,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,validation,41,13,0.6829268292682927,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,robustness,991,261,0.7366296670030272,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,train,1593,355,0.7771500313873195,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,validation,121,36,0.7024793388429752,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,robustness,306,91,0.7026143790849673,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,train,497,138,0.7223340040241448,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,validation,41,13,0.6829268292682927,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,robustness,991,291,0.7063572149344097,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,train,1593,415,0.7394852479598242,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,validation,121,38,0.6859504132231405,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,robustness,306,98,0.6797385620915033,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,train,497,156,0.6861167002012073,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,robustness,991,316,0.6811301715438951,episode_level_proxy_from_08_membership,no_episode_membership_for_event
