model_id,train_target_component,threshold_id,denominator_id,split,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,retention_definition
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,22,0.794392523364486,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,646,0.6808300395256917,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,932,0.6859838274932615,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,79,0.7348993288590604,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,189,0.6961414790996785,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,train,4794,878,302,0.6560364464692483,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,23,0.7850467289719626,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,685,0.6615612648221344,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,1021,0.6559973045822103,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,82,0.7248322147651006,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,116,0.8135048231511254,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8500,risk_on_r6_horizon_complete,train,4794,878,130,0.8519362186788155,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,362,0.8211462450592886,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,414,0.860512129380054,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,48,0.8389261744966443,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,133,0.7861736334405145,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8250,risk_on_r6_horizon_complete,train,4794,878,147,0.8325740318906606,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,411,0.7969367588932806,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,470,0.8416442048517521,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,56,0.8120805369127517,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,150,0.7588424437299035,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,train,4794,878,175,0.8006833712984055,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,22,0.794392523364486,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,461,0.7722332015810277,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,549,0.8150269541778976,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,64,0.785234899328859,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,165,0.7347266881028939,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,train,4794,878,193,0.7801822323462415,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,29,0.7289719626168224,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,511,0.7475296442687747,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,614,0.7931266846361186,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,78,0.738255033557047,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,176,0.7170418006430869,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7500,risk_on_r6_horizon_complete,train,4794,878,219,0.7505694760820045,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7500,risk_on_r6_horizon_complete,validation,1440,107,32,0.7009345794392523,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7500,risk_on_r_core_horizon_complete,robustness,9705,2024,559,0.7238142292490118,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7500,risk_on_r_core_horizon_complete,train,16571,2968,697,0.7651617250673854,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7500,risk_on_r_core_horizon_complete,validation,4455,298,87,0.7080536912751678,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7250,risk_on_r6_horizon_complete,robustness,2994,622,185,0.702572347266881,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7250,risk_on_r6_horizon_complete,train,4794,878,242,0.724373576309795,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,35,0.6728971962616822,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,603,0.7020750988142292,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,779,0.737533692722372,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,98,0.6711409395973155,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,196,0.684887459807074,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7000,risk_on_r6_horizon_complete,train,4794,878,266,0.6970387243735763,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,38,0.6448598130841121,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,648,0.6798418972332015,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,855,0.7119272237196765,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,fast_fail_only_10d,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,103,0.6543624161073825,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,110,0.8231511254019293,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,train,4794,878,169,0.8075170842824602,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,16,0.8504672897196262,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,386,0.8092885375494071,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,540,0.8180592991913747,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,54,0.8187919463087249,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,130,0.7909967845659164,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,train,4794,878,189,0.784738041002278,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,17,0.8411214953271028,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,455,0.775197628458498,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,602,0.7971698113207547,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,59,0.802013422818792,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,145,0.7668810289389068,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,train,4794,878,211,0.7596810933940774,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,503,0.7514822134387352,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,690,0.7675202156334232,event_big_winner_120d_label_complete_event_level
