model_id,model_family,train_target_component,ablation_id,calibration_id,threshold_id,keep_fraction,threshold_score,denominator_id,split,evaluable_event_n,selected_event_n,rejected_event_n,selected_fraction,rejected_fraction,before_cost_bad_rate,after_cost_bad_rate,relative_cost_reduction,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,non_winner_n,rejected_non_winner_n,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,fast_fail_positive_n,rejected_fast_fail_positive_n,fast_fail_bad_side_capture,threshold_fit_scope,readout_scope
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8000,0.8,0.6082911357867404,risk_on_r6_horizon_complete,validation,1441,1345,96,0.9333795975017349,0.06662040249826509,0.2685634975711312,0.24684014869888476,0.08088719825557386,1440,107,18,0.8317757009345794,41,13,0.6829268292682927,1333,78,0.058514628657164294,0.16822429906542055,0.1875,120,4,0.03333333333333333,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8000,0.8,0.6082911357867404,risk_on_r_core_horizon_complete,robustness,9730,7967,1763,0.8188078108941418,0.18119218910585816,0.27995889003083246,0.2229195431153508,0.20374186691910298,9705,2024,513,0.7465415019762845,991,357,0.6397578203834511,7681,1242,0.16169769561255046,0.2534584980237154,0.2909812819058423,584,40,0.0684931506849315,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8000,0.8,0.6082911357867404,risk_on_r_core_horizon_complete,train,16571,13257,3314,0.8000120692776538,0.19998793072234627,0.3827167943998552,0.32533755751678356,0.1499261012912929,16571,2968,692,0.7668463611859838,1593,517,0.6754551161330823,13603,2622,0.19275159891200472,0.23315363881401618,0.2088111044055522,1250,180,0.144,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8000,0.8,0.6082911357867404,risk_on_r_core_horizon_complete,validation,4457,4092,365,0.9181063495624859,0.08189365043751402,0.2919003814224815,0.26588465298142716,0.0891253663810754,4455,298,64,0.785234899328859,121,45,0.628099173553719,4157,301,0.07240798652874669,0.21476510067114093,0.17534246575342466,338,17,0.05029585798816568,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7750,0.775,0.5999007672180946,risk_on_r6_horizon_complete,robustness,3003,2416,587,0.8045288045288045,0.19547119547119546,0.2837162837162837,0.2222682119205298,0.216582816435034,2994,622,161,0.7411575562700965,306,120,0.6078431372549019,2372,423,0.17833052276559866,0.25884244372990356,0.27427597955706984,195,11,0.05641025641025641,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7750,0.775,0.5999007672180946,risk_on_r6_horizon_complete,train,4816,3746,1070,0.7778239202657807,0.22217607973421927,0.3901578073089701,0.33182060864922586,0.14952205893843973,4794,878,233,0.734624145785877,497,178,0.641851106639839,3916,826,0.21092951991828396,0.265375854214123,0.2177570093457944,426,56,0.13145539906103287,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7750,0.775,0.5999007672180946,risk_on_r6_horizon_complete,validation,1441,1331,110,0.9236641221374046,0.07633587786259542,0.2685634975711312,0.2434259954921112,0.09359984624255246,1440,107,19,0.822429906542056,41,13,0.6829268292682927,1333,91,0.06826706676669167,0.17757009345794392,0.17272727272727273,120,6,0.05,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7750,0.775,0.5999007672180946,risk_on_r_core_horizon_complete,robustness,9730,7795,1935,0.8011305241521068,0.1988694758478931,0.27995889003083246,0.21757536882617062,0.2228310063587958,9705,2024,556,0.7252964426877471,991,382,0.6145307769929365,7681,1371,0.17849238380419216,0.274703557312253,0.2873385012919897,584,53,0.09075342465753425,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7750,0.775,0.5999007672180946,risk_on_r_core_horizon_complete,train,16571,12842,3729,0.774968318146159,0.22503168185384104,0.3827167943998552,0.3185640865908737,0.1676244908708029,16571,2968,770,0.7405660377358491,1593,575,0.6390458254865035,13603,2959,0.21752554583547748,0.25943396226415094,0.20648967551622419,1250,227,0.1816,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7750,0.775,0.5999007672180946,risk_on_r_core_horizon_complete,validation,4457,4050,407,0.9086829706080323,0.09131702939196769,0.2919003814224815,0.2624691358024691,0.10082633491805928,4455,298,67,0.7751677852348994,121,46,0.6198347107438017,4157,340,0.08178975222516238,0.22483221476510068,0.16461916461916462,338,22,0.0650887573964497,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7500,0.75,0.5923885524669359,risk_on_r6_horizon_complete,robustness,3003,2368,635,0.7885447885447886,0.21145521145521146,0.2837162837162837,0.21663851351351351,0.23642552103159498,2994,622,170,0.7266881028938906,306,124,0.5947712418300654,2372,462,0.19477234401349072,0.2733118971061093,0.2677165354330709,195,16,0.08205128205128205,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7500,0.75,0.5923885524669359,risk_on_r6_horizon_complete,train,4816,3635,1181,0.7547757475083057,0.24522425249169436,0.3901578073089701,0.3265474552957359,0.16303749616590515,4794,878,258,0.7061503416856492,497,198,0.6016096579476862,3916,911,0.23263534218590398,0.2938496583143508,0.21845893310753597,426,66,0.15492957746478872,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7500,0.75,0.5923885524669359,risk_on_r6_horizon_complete,validation,1441,1321,120,0.9167244968771686,0.08327550312283137,0.2685634975711312,0.24148372445117336,0.1008319200668197,1440,107,20,0.8130841121495327,41,14,0.6585365853658537,1333,100,0.07501875468867217,0.18691588785046728,0.16666666666666666,120,9,0.075,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7500,0.75,0.5923885524669359,risk_on_r_core_horizon_complete,robustness,9730,7614,2116,0.7825282631038026,0.21747173689619734,0.27995889003083246,0.21329130548988706,0.23813347928905976,9705,2024,597,0.7050395256916996,991,404,0.5923309788092835,7681,1511,0.19671917719047,0.2949604743083004,0.2821361058601134,584,65,0.1113013698630137,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7500,0.75,0.5923885524669359,risk_on_r_core_horizon_complete,train,16571,12428,4143,0.7499849134029328,0.25001508659706717,0.3827167943998552,0.312600579336981,0.18320652787872724,16571,2968,854,0.7122641509433962,1593,639,0.5988700564971752,13603,3289,0.24178490038961994,0.28773584905660377,0.2061308230750664,1250,264,0.2112,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7500,0.75,0.5923885524669359,risk_on_r_core_horizon_complete,validation,4457,3996,461,0.8965671976665919,0.10343280233340812,0.2919003814224815,0.2595095095095095,0.11096550047357114,4455,298,72,0.7583892617449665,121,49,0.5950413223140496,4157,389,0.09357709886937696,0.24161073825503357,0.1561822125813449,338,27,0.07988165680473373,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7250,0.725,0.5843213433025001,risk_on_r6_horizon_complete,robustness,3003,2307,696,0.7682317682317682,0.23176823176823177,0.2837162837162837,0.21369744256610315,0.24679176053285473,2994,622,180,0.7106109324758842,306,127,0.5849673202614379,2372,512,0.21585160202360876,0.28938906752411575,0.25862068965517243,195,22,0.11282051282051282,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7250,0.725,0.5843213433025001,risk_on_r6_horizon_complete,train,4816,3522,1294,0.731312292358804,0.26868770764119604,0.3901578073089701,0.3199886428165815,0.17984816189214659,4794,878,280,0.6810933940774487,497,209,0.579476861167002,3916,1000,0.2553626149131767,0.31890660592255127,0.21638330757341576,426,78,0.18309859154929578,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7250,0.725,0.5843213433025001,risk_on_r6_horizon_complete,validation,1441,1304,137,0.9049271339347675,0.09507286606523248,0.2685634975711312,0.2392638036809816,0.1090978266038903,1440,107,22,0.794392523364486,41,14,0.6585365853658537,1333,115,0.08627156789197299,0.205607476635514,0.16058394160583941,120,10,0.08333333333333333,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7250,0.725,0.5843213433025001,risk_on_r_core_horizon_complete,robustness,9730,7398,2332,0.7603288797533402,0.23967112024665982,0.27995889003083246,0.20965125709651258,0.25113556110533497,9705,2024,646,0.6808300395256917,991,432,0.5640766902119072,7681,1677,0.21833094649134227,0.3191699604743083,0.2770154373927959,584,82,0.1404109589041096,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7250,0.725,0.5843213433025001,risk_on_r_core_horizon_complete,train,16571,12014,4557,0.7250015086597067,0.2749984913402933,0.3827167943998552,0.30714166805393706,0.19747010701327802,16571,2968,932,0.6859838274932615,1593,681,0.5725047080979284,13603,3625,0.2664853341174741,0.3140161725067385,0.20452051788457318,1250,300,0.24,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7250,0.725,0.5843213433025001,risk_on_r_core_horizon_complete,validation,4457,3938,519,0.8835539600628225,0.11644603993717748,0.2919003814224815,0.2557135601828339,0.1239697634628049,4455,298,79,0.7348993288590604,121,53,0.5619834710743802,4157,440,0.1058455617031513,0.2651006711409396,0.15221579961464354,338,35,0.10355029585798817,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7000,0.7,0.5765582821446334,risk_on_r6_horizon_complete,robustness,3003,2257,746,0.7515817515817516,0.24841824841824842,0.2837162837162837,0.20868409392999557,0.2644620492115297,2994,622,189,0.6961414790996785,306,134,0.5620915032679739,2372,553,0.23313659359190556,0.30385852090032156,0.25335120643431636,195,26,0.13333333333333333,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7000,0.7,0.5765582821446334,risk_on_r6_horizon_complete,train,4816,3431,1385,0.7124169435215947,0.2875830564784053,0.3901578073089701,0.3165257942290877,0.18872366950117803,4794,878,302,0.6560364464692483,497,224,0.5492957746478874,3916,1068,0.2727272727272727,0.3439635535307517,0.21805054151624548,426,84,0.19718309859154928,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7000,0.7,0.5765582821446334,risk_on_r6_horizon_complete,validation,1441,1286,155,0.8924358084663429,0.10756419153365718,0.2685634975711312,0.2363919129082426,0.1197913527111691,1440,107,23,0.7850467289719626,41,15,0.6341463414634146,1333,132,0.09902475618904726,0.21495327102803738,0.14838709677419354,120,12,0.1,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7000,0.7,0.5765582821446334,risk_on_r_core_horizon_complete,robustness,9730,7214,2516,0.7414182939362796,0.25858170606372044,0.27995889003083246,0.20557249792070972,0.2657046972215471,9705,2024,685,0.6615612648221344,991,451,0.544904137235116,7681,1821,0.2370785054029423,0.3384387351778656,0.27225755166931637,584,94,0.16095890410958905,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7000,0.7,0.5765582821446334,risk_on_r_core_horizon_complete,train,16571,11600,4971,0.7000181039164806,0.2999818960835194,0.3827167943998552,0.30310344827586205,0.20802156395785085,16571,2968,1021,0.6559973045822103,1593,727,0.5436283741368487,13603,3950,0.2903771226935235,0.34400269541778977,0.20539126936230134,1250,327,0.2616,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_7000,0.7,0.5765582821446334,risk_on_r_core_horizon_complete,validation,4457,3878,579,0.8700919901278887,0.1299080098721113,0.2919003814224815,0.25244971634863334,0.13515112546820998,4455,298,82,0.7248322147651006,121,54,0.5537190082644629,4157,497,0.119557373105605,0.2751677852348993,0.14162348877374784,338,43,0.12721893491124261,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,fast_fail_only_10d,full,none,keep_8500,0.85,0.6500766444105037,risk_on_r6_horizon_complete,robustness,2996,2223,773,0.7419893190921228,0.25801068090787715,0.065086782376502,0.033288349077822764,0.48855439057868205,2994,622,116,0.8135048231511254,306,56,0.8169934640522876,2372,657,0.2769814502529511,0.1864951768488746,0.1500646830530401,195,121,0.6205128205128205,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,fast_fail_only_10d,full,none,keep_8500,0.85,0.6500766444105037,risk_on_r6_horizon_complete,train,4794,3977,817,0.829578639966625,0.17042136003337505,0.08886107634543179,0.05531807895398542,0.37747682979951624,4794,878,130,0.8519362186788155,497,87,0.8249496981891348,3916,687,0.1754341164453524,0.1480637813211845,0.1591187270501836,426,206,0.4835680751173709,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__fast_fail_only_10d__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,fast_fail_only_10d,full,none,keep_8500,0.85,0.6500766444105037,risk_on_r6_horizon_complete,validation,1440,1069,371,0.7423611111111111,0.25763888888888886,0.08333333333333333,0.04864359214218896,0.41627689429373244,1440,107,19,0.822429906542056,41,7,0.8292682926829268,1333,352,0.26406601650412603,0.17757009345794392,0.05121293800539083,120,68,0.5666666666666667,risk_on_r_core_horizon_complete/train,readout_only
