condition,kind,n_terms,coverage_pre60_excl_t0,covered_events_excl_t0,coverage_pre60_to_t0,covered_events_to_t0,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset
boll_pct_b_gt_1_0 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07292873293439829,-15.0,-44.0
rsi14_gt_50 AND boll_pct_b_gt_1_0,and2,2,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
rsi14_gt_50 AND above_boll_upper20,and2,2,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_mid20 AND above_boll_upper20 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_mid20 AND boll_pct_b_gt_1_0 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_upper20 AND above_ema20 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_upper20 AND above_ma20 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_5 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_7 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_1_0 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_upper20 AND ema20_up AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_ema20 AND boll_pct_b_gt_1_0 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_ma20 AND boll_pct_b_gt_1_0 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_1_0 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
boll_pct_b_gt_0_7 AND boll_pct_b_gt_1_0 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema20_up AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07294390797853237,-15.0,-44.0
above_boll_mid20 AND ma30_up AND vol_ratio20_gt_1_5,and3,3,0.850887573964497,719,0.855621301775148,723,0.07448923330618687,-14.0,-44.0
above_ma20 AND ma30_up AND vol_ratio20_gt_1_5,and3,3,0.850887573964497,719,0.855621301775148,723,0.07448923330618687,-14.0,-44.0
boll_pct_b_gt_0_5 AND ma30_up AND vol_ratio20_gt_1_5,and3,3,0.850887573964497,719,0.855621301775148,723,0.07448923330618687,-14.0,-44.0
ema60_up AND money_ratio20_gt_1_5 AND vol_ratio20_gt_1_5,and3,3,0.850887573964497,719,0.8544378698224852,722,0.08473997561876243,-12.5,-46.0
ret20_gt_0_05 AND rps20_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8520710059171598,720,0.08892322945172565,-13.0,-45.0
boll_pct_b_gt_0_7 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09749207103943994,-13.0,-46.0
money_ratio20_gt_1_2 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09854673660675896,-13.0,-46.0
money_ratio20_gt_1_0 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09870607457016688,-13.0,-46.0
rsi14_gt_60 AND vol_ratio20_gt_1_2,and2,2,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
above_boll_mid20 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
above_ema20 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
above_ma20 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
boll_pct_b_gt_0_5 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
ema20_up AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
rsi14_gt_50 AND rsi14_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
rsi14_gt_60 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_2,and3,3,0.850887573964497,719,0.8532544378698225,721,0.09872630796234566,-13.0,-46.0
money_ratio20_gt_1_2 AND near_high_20_3pct AND rsi14_gt_60,and3,3,0.850887573964497,719,0.8532544378698225,721,0.10182960448776639,-13.0,-46.0
ma30_up AND money_ratio20_gt_1_0 AND ret10_gt_0_05,and3,3,0.850887573964497,719,0.8520710059171598,720,0.12557096103554502,-11.0,-47.0
above_ema60 AND boll_pct_b_gt_0_7 AND rsi14_gt_60,and3,3,0.850887573964497,719,0.855621301775148,723,0.20300668207776704,-10.0,-49.0
above_ema60 AND ret10_gt_0 AND rsi14_gt_60,and3,3,0.850887573964497,719,0.855621301775148,723,0.20796892150961338,-10.0,-50.0
above_ema60 AND ma20_up AND rsi14_gt_60,and3,3,0.850887573964497,719,0.8544378698224852,722,0.21143894826827456,-10.0,-49.0
above_ema60 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.850887573964497,719,0.8544378698224852,722,0.21143894826827456,-10.0,-49.5
above_ema20 AND above_ma60 AND ret20_gt_0_05,and3,3,0.850887573964497,719,0.8520710059171598,720,0.26003196875964246,-8.0,-51.0
above_ma60 AND ema20_up AND ret20_gt_0_05,and3,3,0.850887573964497,719,0.8520710059171598,720,0.26003196875964246,-8.0,-51.0
above_ema60 AND above_ma60 AND rps20_gt_70,and3,3,0.850887573964497,719,0.8532544378698225,721,0.26721229380908784,-8.0,-52.0
above_ma60 AND ret20_gt_0_05 AND rsi14_gt_50,and3,3,0.850887573964497,719,0.8520710059171598,720,0.2679786335378592,-7.0,-51.0
above_boll_mid20 AND ma60_up AND ret10_gt_0,and3,3,0.850887573964497,719,0.8686390532544379,734,0.30105770057614584,-5.0,-55.0
above_ma20 AND ma60_up AND ret10_gt_0,and3,3,0.850887573964497,719,0.8686390532544379,734,0.30105770057614584,-5.0,-55.0
boll_pct_b_gt_0_5 AND ma60_up AND ret10_gt_0,and3,3,0.850887573964497,719,0.8686390532544379,734,0.30105770057614584,-5.0,-55.0
above_ema60 AND ret60_gt_0,and2,2,0.850887573964497,719,0.8674556213017751,733,0.4381971035899096,-1.0,-60.0
ema60_up AND ret60_gt_0,and2,2,0.850887573964497,719,0.8674556213017751,733,0.4381971035899096,-1.0,-60.0
above_ma30 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8497041420118343,718,0.8520710059171598,720,0.05189865093857648,-18.0,-43.0
money_ratio20_gt_1_5 AND new_high_20 AND rps20_gt_50,and3,3,0.8497041420118343,718,0.850887573964497,719,0.05277627432433116,-17.0,-43.0
boll_pct_b_gt_0_7 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8497041420118343,718,0.8520710059171598,720,0.05969103610142999,-18.0,-43.0
above_boll_upper20 AND money_ratio20_gt_1_0 AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.06762505500953499,-15.0,-44.0
boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0 AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.06762505500953499,-15.0,-44.0
above_boll_upper20 AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.06795131845841786,-15.0,-44.0
boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.06795131845841786,-15.0,-44.0
above_boll_upper20 AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.06798672689473072,-15.0,-44.0
boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.06798672689473072,-15.0,-44.0
ma30_up AND new_high_20 AND vol_ratio20_gt_1_2,and3,3,0.8497041420118343,718,0.850887573964497,719,0.06803225202713298,-15.0,-45.0
above_ema20 AND money_ratio20_gt_1_5 AND ret10_gt_0_05,and3,3,0.8497041420118343,718,0.8520710059171598,720,0.0688011209299267,-15.0,-45.0
ema20_up AND money_ratio20_gt_1_5 AND ret10_gt_0_05,and3,3,0.8497041420118343,718,0.8520710059171598,720,0.0688011209299267,-15.0,-45.0
above_boll_upper20 AND ma20_up AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07156550813635283,-15.0,-44.0
above_boll_upper20 AND near_high_20_3pct AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07156550813635283,-15.0,-44.0
boll_pct_b_gt_1_0 AND ma20_up AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07156550813635283,-15.0,-44.0
boll_pct_b_gt_1_0 AND near_high_20_3pct AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07156550813635283,-15.0,-44.0
above_boll_upper20 AND ma20_up AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182095471260995,-15.0,-44.0
above_boll_upper20 AND near_high_20_5pct AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182095471260995,-15.0,-44.0
boll_pct_b_gt_1_0 AND ma20_up AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182095471260995,-15.0,-44.0
boll_pct_b_gt_1_0 AND near_high_20_5pct AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182095471260995,-15.0,-44.0
above_boll_upper20 AND ma20_up AND ret10_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182601306065466,-15.0,-44.0
above_boll_upper20 AND ret10_gt_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182601306065466,-15.0,-44.0
boll_pct_b_gt_1_0 AND ma20_up AND ret10_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182601306065466,-15.0,-44.0
boll_pct_b_gt_1_0 AND ret10_gt_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07182601306065466,-15.0,-44.0
ma20_up AND boll_pct_b_gt_1_0,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
ma20_up AND above_boll_upper20,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_1_0 AND ret20_gt_0,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND ret20_gt_0,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_mid20 AND above_boll_upper20 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_mid20 AND above_boll_upper20 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_mid20 AND boll_pct_b_gt_1_0 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_mid20 AND boll_pct_b_gt_1_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND above_ema20 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND above_ema20 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND above_ma20 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND above_ma20 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_5 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_5 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_7 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_7 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_1_0 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_1_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND ema20_up AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND ema20_up AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND ma20_up AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_ema20 AND boll_pct_b_gt_1_0 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_ema20 AND boll_pct_b_gt_1_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_ma20 AND boll_pct_b_gt_1_0 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_ma20 AND boll_pct_b_gt_1_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_1_0 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_1_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_0_7 AND boll_pct_b_gt_1_0 AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_0_7 AND boll_pct_b_gt_1_0 AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema20_up AND ma20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema20_up AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
boll_pct_b_gt_1_0 AND ma20_up AND ret20_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07184118810478873,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.0724532482181969,-15.0,-44.0
above_boll_upper20 AND ema30_up AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.0724532482181969,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.0724532482181969,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema30_up AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.0724532482181969,-15.0,-44.0
above_boll_upper20 AND above_ma30 AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07249118582853212,-15.0,-44.0
above_ma30 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07249118582853212,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07278457001512446,-15.0,-44.0
above_boll_upper20 AND ema30_up AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07278457001512446,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_1_0 AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07278457001512446,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema30_up AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07278457001512446,-15.0,-44.0
above_boll_upper20 AND above_ma30 AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07281744927741499,-15.0,-44.0
above_ma30 AND boll_pct_b_gt_1_0 AND near_high_20_5pct,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07281744927741499,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND above_ma30,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07282250762545968,-15.0,-44.0
above_boll_upper20 AND above_ma30 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07282250762545968,-15.0,-44.0
above_ema30 AND above_ma30 AND boll_pct_b_gt_1_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07282250762545968,-15.0,-44.0
above_ma30 AND boll_pct_b_gt_1_0 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07282250762545968,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND ret10_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07285032853970551,-15.0,-44.0
above_boll_upper20 AND ema30_up AND ret10_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07285032853970551,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_1_0 AND ret10_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07285032853970551,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema30_up AND ret10_gt_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07285032853970551,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_1_0,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema30 AND above_boll_upper20,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
ema30_up AND boll_pct_b_gt_1_0,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
ema30_up AND above_boll_upper20,and2,2,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_mid20 AND above_boll_upper20 AND above_ema30,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_mid20 AND above_boll_upper20 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_mid20 AND above_ema30 AND boll_pct_b_gt_1_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_mid20 AND boll_pct_b_gt_1_0 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema20 AND above_ema30,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema20 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND above_ma20,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND boll_pct_b_gt_0_5,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND boll_pct_b_gt_0_7,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND boll_pct_b_gt_1_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND ema20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ema30 AND rsi14_gt_50,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND above_ma20 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_5 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_7 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_1_0 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND ema20_up AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_boll_upper20 AND ema30_up AND rsi14_gt_50,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema20 AND above_ema30 AND boll_pct_b_gt_1_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema20 AND boll_pct_b_gt_1_0 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema30 AND above_ma20 AND boll_pct_b_gt_1_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_0_5 AND boll_pct_b_gt_1_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_0_7 AND boll_pct_b_gt_1_0,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_1_0 AND ema20_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_1_0 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ema30 AND boll_pct_b_gt_1_0 AND rsi14_gt_50,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
above_ma20 AND boll_pct_b_gt_1_0 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_1_0 AND ema30_up,and3,3,0.8497041420118343,718,0.8544378698224852,722,0.07286550358383959,-15.0,-44.0
