policy_id,split,replay_status,event_count,share_of_policy_split
hold_120d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,replay_complete,2807,0.9800977653631285
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,replay_complete,6415,0.9637920673076923
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,replay_complete,3420,0.9904430929626412
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,censored_by_split_boundary,6,0.002094972067039106
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,replay_complete,2801,0.9780027932960894
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,censored_by_split_boundary,4,0.0006009615384615385
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,replay_complete,6411,0.9631911057692307
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,censored_by_split_boundary,5,0.0014480162177816392
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,replay_complete,3415,0.9889950767448595
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,censored_by_split_boundary,6,0.002094972067039106
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,replay_complete,2801,0.9780027932960894
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,censored_by_split_boundary,4,0.0006009615384615385
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,replay_complete,6411,0.9631911057692307
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,censored_by_split_boundary,5,0.0014480162177816392
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,replay_complete,3415,0.9889950767448595
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,censored_by_split_boundary,6,0.002094972067039106
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,replay_complete,2801,0.9780027932960894
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,censored_by_split_boundary,4,0.0006009615384615385
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,replay_complete,6411,0.9631911057692307
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,censored_by_split_boundary,5,0.0014480162177816392
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,replay_complete,3415,0.9889950767448595
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,censored_by_split_boundary,7,0.0024441340782122905
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,replay_complete,2800,0.9776536312849162
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,censored_by_split_boundary,5,0.0007512019230769231
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,replay_complete,6410,0.9630408653846154
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,censored_by_split_boundary,5,0.0014480162177816392
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,replay_complete,3415,0.9889950767448595
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,censored_by_split_boundary,7,0.0024441340782122905
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,replay_complete,2800,0.9776536312849162
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,censored_by_split_boundary,5,0.0007512019230769231
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,replay_complete,6410,0.9630408653846154
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,censored_by_split_boundary,5,0.0014480162177816392
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,replay_complete,3415,0.9889950767448595
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,censored_by_split_boundary,7,0.0024441340782122905
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,replay_complete,2800,0.9776536312849162
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,censored_by_missing_price,241,0.036207932692307696
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,censored_by_split_boundary,5,0.0007512019230769231
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,replay_complete,6410,0.9630408653846154
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,censored_by_missing_price,33,0.009556907037358819
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,censored_by_split_boundary,5,0.0014480162177816392
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,replay_complete,3415,0.9889950767448595
hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,censored_by_missing_price,57,0.019902234636871508
hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,censored_by_split_boundary,7,0.0024441340782122905
hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,replay_complete,2800,0.9776536312849162
hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,censored_by_missing_price,241,0.036207932692307696
