policy_id,hold_rule_id,max_holding_days,exit_rule_id,exit_rule_family_id,sizing_rule_id,policy_family_id,parameter_set_id,parameter_values_json,is_baseline_policy,is_train_selectable,is_validation_selectable,is_sensitivity_policy,parameter_reference_group_id,validation_family_reference_set_id,selection_family_key,invalid_policy_reason,entry_rule_text,hold_rule_formula,exit_rule_formula,sizing_rule_formula,cost_model_id,formula_hash
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_60d,60,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,volatility_scaled,hold_60d|profit_lock_after_gain|volatility_scaled,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",False,True,True,False,hold_60d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0.05,volatility_scaled,a_share_daily_replay_default_v1,fa19a4d97a4e492f803fb74ef41feae9f0a21cdc7823f6ce224f19470540ac8b
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_60d,60,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,volatility_scaled,hold_60d|profit_lock_after_gain|volatility_scaled,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",False,True,True,False,hold_60d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0.1,volatility_scaled,a_share_daily_replay_default_v1,31f533b86ec01d4a074770b8d45b7636e0b9ee2a8fb0098f44a2304ad69c4f45
hold_60d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,hold_60d,60,profit_lock_after_gain_20pct_lock_5pct,profit_lock_after_gain,volatility_scaled,hold_60d|profit_lock_after_gain|volatility_scaled,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",False,True,True,False,hold_60d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.2; stop_floor=0.05,volatility_scaled,a_share_daily_replay_default_v1,86c2cc75e7214e0683450f9aaa0dd1080fe51145ff3b5f4cbef2be44d3bca31d
hold_60d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,hold_60d,60,profit_lock_after_gain_20pct_lock_10pct,profit_lock_after_gain,volatility_scaled,hold_60d|profit_lock_after_gain|volatility_scaled,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",False,True,True,False,hold_60d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.2; stop_floor=0.1,volatility_scaled,a_share_daily_replay_default_v1,89aa36e7a733d95e9264e29aff788bb9940cff661b491b218f1f33f24dd0c26e
hold_60d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,hold_60d,60,profit_lock_after_gain_30pct_lock_5pct,profit_lock_after_gain,volatility_scaled,hold_60d|profit_lock_after_gain|volatility_scaled,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",False,True,True,False,hold_60d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.3; stop_floor=0.05,volatility_scaled,a_share_daily_replay_default_v1,bcd41c16e70f3c87d88097e6aec5c4a5244e7aee23b322a764644235895b4ef4
hold_60d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,hold_60d,60,profit_lock_after_gain_30pct_lock_10pct,profit_lock_after_gain,volatility_scaled,hold_60d|profit_lock_after_gain|volatility_scaled,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",False,True,True,False,hold_60d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.3; stop_floor=0.1,volatility_scaled,a_share_daily_replay_default_v1,023a61803a08428ce35d91c5e0d090cc27bb5fcec60429e43a2d39ea0aa7d830
hold_60d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,hold_60d,60,ATR_trailing_k2.5_activation_0,ATR_trailing,volatility_scaled,hold_60d|ATR_trailing|volatility_scaled,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_60d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.0",volatility_scaled,a_share_daily_replay_default_v1,f1abd6aa23b784ad1b014815e801ce035dbfff9d2d6103ff961098cfd9403f77
hold_60d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,hold_60d,60,ATR_trailing_k3_activation_0,ATR_trailing,volatility_scaled,hold_60d|ATR_trailing|volatility_scaled,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_60d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.0",volatility_scaled,a_share_daily_replay_default_v1,cb8587f3f30e5119ad48bb36d2e9ad0333c494464569a3303ec278b4e8d93bcb
hold_60d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,hold_60d,60,ATR_trailing_k3.5_activation_0,ATR_trailing,volatility_scaled,hold_60d|ATR_trailing|volatility_scaled,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_60d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.0",volatility_scaled,a_share_daily_replay_default_v1,f69a103f55b6820b0e96543aa53c53555893631cdb0459eabd8f868a5d29325e
hold_60d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,hold_60d,60,ATR_trailing_k2.5_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,hold_60d|ATR_trailing|volatility_scaled,d0c88cf2beaa8dcf,"{""k_atr"":2.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_60d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.1",volatility_scaled,a_share_daily_replay_default_v1,91c3edaf0bafbd216cd7beff2bb96be143c00a59db84c9ade3db5e1f95b967fb
hold_60d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,hold_60d,60,ATR_trailing_k3_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,hold_60d|ATR_trailing|volatility_scaled,6fbf2ab4aaffe921,"{""k_atr"":3.0,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_60d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.1",volatility_scaled,a_share_daily_replay_default_v1,ed8be888f0eeb4f8ad975d4d9b73090032af49adbee03567996f74277be21d39
hold_60d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,hold_60d,60,ATR_trailing_k3.5_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,hold_60d|ATR_trailing|volatility_scaled,c0b6dc9ca932d192,"{""k_atr"":3.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_60d|ATR_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|ATR_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.1",volatility_scaled,a_share_daily_replay_default_v1,90a6c5b732a882e08a75486cd26143ea96802e81a47bbb23724ee648a302ba87
hold_60d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,hold_60d,60,EMA_trailing_10d_confirm_1d,EMA_trailing,volatility_scaled,hold_60d|EMA_trailing|volatility_scaled,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",False,True,True,False,hold_60d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA10 for 1 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,95a8d498cfdcf3725ed130dd01b84550343dc6ad18e523fb86ec811552e3d5c6
hold_60d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,hold_60d,60,EMA_trailing_10d_confirm_2d,EMA_trailing,volatility_scaled,hold_60d|EMA_trailing|volatility_scaled,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",False,True,True,False,hold_60d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA10 for 2 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,a2b4f0b58dedd8c44fe539c42af4450e7d70b166b170b46d96aaa86f27a0765b
hold_60d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,hold_60d,60,EMA_trailing_10d_confirm_3d,EMA_trailing,volatility_scaled,hold_60d|EMA_trailing|volatility_scaled,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",False,True,True,False,hold_60d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA10 for 3 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,fd628f535b7346848b59a179a4105f090ec40f82407c1a3513a3f48ffe84f1f3
hold_60d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,hold_60d,60,EMA_trailing_20d_confirm_1d,EMA_trailing,volatility_scaled,hold_60d|EMA_trailing|volatility_scaled,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",False,True,True,False,hold_60d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA20 for 1 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,b103f66257ddb77e643858fc6d9a248c6e3c064a80aa02a7129d7df3b47dfa19
hold_60d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,hold_60d,60,EMA_trailing_20d_confirm_2d,EMA_trailing,volatility_scaled,hold_60d|EMA_trailing|volatility_scaled,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",False,True,True,False,hold_60d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA20 for 2 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,06f27c2b27e29baabfd08b1583356e3e5c1815daac4fba7424d9c227775fcfd1
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,hold_60d,60,EMA_trailing_20d_confirm_3d,EMA_trailing,volatility_scaled,hold_60d|EMA_trailing|volatility_scaled,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",False,True,True,False,hold_60d|EMA_trailing|volatility_scaled,primary_all_policy_families_v1,hold_60d|EMA_trailing|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA20 for 3 consecutive closes,volatility_scaled,a_share_daily_replay_default_v1,3eca9be86c20d2dc1e86c5135c7f185c227051e5f0a1509f10021f6da6547f9c
hold_60d|no_exit|market_state_scaled|no_params,hold_60d,60,no_exit,no_exit,market_state_scaled,hold_60d|no_exit|market_state_scaled,ecaf22503df568a0,{},False,True,True,False,hold_60d|no_exit|market_state_scaled,primary_all_policy_families_v1,hold_60d|no_exit|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_60;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,371075248d2230034419e8835d2908df5dcad425bc39886b5ec46c56a1896689
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,hold_60d,60,fixed_stop_5pct,fixed_stop,market_state_scaled,hold_60d|fixed_stop|market_state_scaled,184bb3b552945013,"{""stop_loss_pct"":-0.05}",False,True,True,False,hold_60d|fixed_stop|market_state_scaled,primary_all_policy_families_v1,hold_60d|fixed_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.05 else max_hold,market_state_scaled,a_share_daily_replay_default_v1,90ccf1454646db0c7cc5ef3a5904bd73e285859e03dcd83bad06ce8cbecb0c9b
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,hold_60d,60,fixed_stop_8pct,fixed_stop,market_state_scaled,hold_60d|fixed_stop|market_state_scaled,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",False,True,True,False,hold_60d|fixed_stop|market_state_scaled,primary_all_policy_families_v1,hold_60d|fixed_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.08 else max_hold,market_state_scaled,a_share_daily_replay_default_v1,042e0f1ae413297cc0c47af377084ea0ec33e0a036e8158592778413966c6f8d
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,hold_60d,60,fixed_stop_10pct,fixed_stop,market_state_scaled,hold_60d|fixed_stop|market_state_scaled,820234c096390337,"{""stop_loss_pct"":-0.1}",False,True,True,False,hold_60d|fixed_stop|market_state_scaled,primary_all_policy_families_v1,hold_60d|fixed_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.1 else max_hold,market_state_scaled,a_share_daily_replay_default_v1,6fb420cd5006172ef8892cacabd7ec61f76f021a34fa0632aece9b2a3b18cab0
hold_60d|time_stop_10d|market_state_scaled|time_stop_days=10,hold_60d,60,time_stop_10d,time_stop,market_state_scaled,hold_60d|time_stop|market_state_scaled,c3ce4e135c0ca765,"{""time_stop_days"":10}",False,True,True,False,hold_60d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_60d|time_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_10;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,a5aafef22a4f4b448bb490a75d1bed945024e7e901bd61ba71421c5b39677c6d
hold_60d|time_stop_20d|market_state_scaled|time_stop_days=20,hold_60d,60,time_stop_20d,time_stop,market_state_scaled,hold_60d|time_stop|market_state_scaled,61cd369d3febf08c,"{""time_stop_days"":20}",False,True,True,False,hold_60d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_60d|time_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_20;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,f0e5ca22ebb502ff107d476f1d973ffc1b285573d661dbc1df21e56898f46f07
hold_60d|time_stop_40d|market_state_scaled|time_stop_days=40,hold_60d,60,time_stop_40d,time_stop,market_state_scaled,hold_60d|time_stop|market_state_scaled,9b648f491fc32746,"{""time_stop_days"":40}",False,True,True,False,hold_60d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_60d|time_stop|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_40;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,81d5e696f6f6bb27fd337e2e68ac1ed2ed82a65c0c8e29579c78eb825ffdd7bc
hold_60d|time_stop_60d|market_state_scaled|time_stop_days=60,hold_60d,60,time_stop_60d,time_stop,market_state_scaled,hold_60d|time_stop|market_state_scaled,ca957c223937d2da,"{""time_stop_days"":60}",False,False,False,False,hold_60d|time_stop|market_state_scaled,primary_all_policy_families_v1,hold_60d|time_stop|market_state_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_60;execution=next_open,market_state_scaled,a_share_daily_replay_default_v1,371075248d2230034419e8835d2908df5dcad425bc39886b5ec46c56a1896689
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,hold_60d,60,break_even_after_gain_10pct,break_even_after_gain,market_state_scaled,hold_60d|break_even_after_gain|market_state_scaled,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",False,True,True,False,hold_60d|break_even_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_60d|break_even_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.1; stop_floor=0,market_state_scaled,a_share_daily_replay_default_v1,45236b575db354b2696f87b7d425af50e8305246663f90cd0a204d4c98a9ef33
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,hold_60d,60,break_even_after_gain_15pct,break_even_after_gain,market_state_scaled,hold_60d|break_even_after_gain|market_state_scaled,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",False,True,True,False,hold_60d|break_even_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_60d|break_even_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0,market_state_scaled,a_share_daily_replay_default_v1,b8c67d7d175997c1c30f8a17aaa3c327ae93a7b209b7057048759b547b4f89bc
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,hold_60d,60,break_even_after_gain_20pct,break_even_after_gain,market_state_scaled,hold_60d|break_even_after_gain|market_state_scaled,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",False,True,True,False,hold_60d|break_even_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_60d|break_even_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.2; stop_floor=0,market_state_scaled,a_share_daily_replay_default_v1,f3a03a676d1f052d2599292d39cccb7b44f30b5ccbbb370e33b7a5a5b0e531d5
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_60d,60,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,market_state_scaled,hold_60d|profit_lock_after_gain|market_state_scaled,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",False,True,True,False,hold_60d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0.05,market_state_scaled,a_share_daily_replay_default_v1,d11f3fa1991cc8cd848baf48d5358b88aa2203d5a480955d45089931ce9473e6
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_60d,60,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,market_state_scaled,hold_60d|profit_lock_after_gain|market_state_scaled,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",False,True,True,False,hold_60d|profit_lock_after_gain|market_state_scaled,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0.1,market_state_scaled,a_share_daily_replay_default_v1,e6109e00b3c99c31acbe51ffab2264d670a1d8f08f86cc89a848fe375265af74
