frontier_arm_id,split,window_id,episode_id,instrument,episode_split,episode_low_date,episode_high_date,first_50pct_date,board_bucket,duration_bucket,low_to_high_sessions,mfe_120,nearest_event_before_window_date,nearest_event_before_window_gap_sessions,nearest_event_after_window_date,nearest_event_after_window_gap_sessions,nearest_same_family_event_date,nearest_same_family_event_gap_sessions,nearest_same_instrument_event_key,nearest_event_minus_low_sessions,nearest_event_before_window_key,nearest_event_before_window_gap_days,nearest_event_after_window_key,nearest_event_after_window_gap_days,same_instrument_event_n_in_arm_split,miss_reason,diagnostic_status
12A2_B6_primary,all,low_to_first_50pct,SZ300782_20240422_0003,SZ300782,robustness,2024-04-22,2024-10-09,2024-10-09,chinext,long,111,0.5644795028086531,2023-09-13,143.0,,,2023-09-13,-143.0,0725f3a125730413aec9c54a5e2ddc6cf4a696b6f418f070bf9f364c1aabcc31,-143.0,0725f3a125730413aec9c54a5e2ddc6cf4a696b6f418f070bf9f364c1aabcc31,143.0,,,3,timing_calendar_gap,ok
12A2_B6_primary,all,low_to_first_50pct,SZ300783_20201229_0000,SZ300783,train,2020-12-29,2021-04-22,2021-04-22,chinext,medium,75,0.5757894736842106,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,all,low_to_first_50pct,SZ300888_20250225_0002,SZ300888,robustness,2025-02-25,2025-04-30,2025-04-30,chinext,medium,45,0.5381734370498414,2024-12-06,50.0,,,2024-12-06,-50.0,dce94f82a28d38301b912ea0935e5c1a72abb9a5e07a09b033a5d179caa2f299,-50.0,dce94f82a28d38301b912ea0935e5c1a72abb9a5e07a09b033a5d179caa2f299,50.0,,,1,timing_calendar_gap,ok
12A2_B6_primary,all,low_to_first_50pct,SZ300972_20250806_0000,SZ300972,robustness,2025-08-06,2026-01-28,2026-01-28,chinext,long,117,0.7098888572242803,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,all,low_to_first_50pct,SZ301200_20250904_0000,SZ301200,robustness,2025-09-04,2026-01-22,2026-01-22,chinext,long,92,1.3052168447517285,2025-07-23,31.0,,,2025-07-23,-31.0,57eb005a9c488fd1abe3095d247d38e11b3ce13253d4e0b0cbd0b9b02c85ea6e,-31.0,57eb005a9c488fd1abe3095d247d38e11b3ce13253d4e0b0cbd0b9b02c85ea6e,31.0,,,2,timing_calendar_gap,ok
12A2_B6_primary,all,low_to_first_50pct,SZ301606_20251017_0000,SZ301606,robustness,2025-10-17,2026-03-10,2026-03-10,chinext,long,94,0.5878912968696248,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,all,low_to_first_50pct,SZ301611_20250909_0000,SZ301611,robustness,2025-09-09,2026-01-16,2026-01-16,chinext,long,85,1.8369481022463208,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600009_20210802_0002,SH600009,train,2021-08-02,2022-01-21,2022-01-21,main_board,long,116,0.5118748253702152,2019-04-18,547.0,,,2019-04-18,-547.0,cd8d09846598f78894fad71fa12af7bc5d670555d3b0ec6220bbd30be66bfe67,-547.0,cd8d09846598f78894fad71fa12af7bc5d670555d3b0ec6220bbd30be66bfe67,547.0,,,4,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600011_20211129_0002,SH600011,train,2021-11-29,2021-12-24,2021-12-24,main_board,fast,19,0.9038461538461536,2018-11-30,726.0,,,2018-11-30,-726.0,3db579890c894812d1f94614f9af2ce035cb9420c9daccf5d58b8d9c2d7a596d,-726.0,3db579890c894812d1f94614f9af2ce035cb9420c9daccf5d58b8d9c2d7a596d,726.0,,,2,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600019_20210618_0001,SH600019,train,2021-06-18,2021-09-13,2021-09-13,main_board,medium,61,0.7413479052823315,2021-01-26,93.0,,,2021-01-26,-93.0,2f60184256691d44cb09b9ed9f72bf139f7cf77657dcbce0cddc4bac229de204,-93.0,2f60184256691d44cb09b9ed9f72bf139f7cf77657dcbce0cddc4bac229de204,93.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600027_20211115_0002,SH600027,train,2021-11-15,2021-12-27,2021-12-27,main_board,fast,30,0.5890410958904109,2019-11-27,475.0,,,2019-11-27,-475.0,6c0734bd2ae7e1f039f94dc63c80597ec7c0ac6295773f785964a4e5eac44dfa,-475.0,6c0734bd2ae7e1f039f94dc63c80597ec7c0ac6295773f785964a4e5eac44dfa,475.0,,,2,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600031_20200812_0000,SH600031,train,2020-08-12,2021-01-13,2021-01-13,main_board,long,103,1.463605823068309,,,2021-08-05,136.0,2021-08-05,239.0,65e5d3b379e0bef9830e09f806778bedb4d5e5c6653df9a497c8c697bd2bfc6a,239.0,,,65e5d3b379e0bef9830e09f806778bedb4d5e5c6653df9a497c8c697bd2bfc6a,136.0,1,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600085_20201225_0000,SH600085,train,2020-12-25,2021-05-28,2021-05-28,main_board,long,100,0.9223744292237446,,,2021-05-31,1.0,2021-05-31,101.0,8467302a16a35bd9aaf3c6d49b568116b2798dd6c44d8d7865f92600f7b581cc,101.0,,,8467302a16a35bd9aaf3c6d49b568116b2798dd6c44d8d7865f92600f7b581cc,1.0,2,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600096_20210709_0000,SH600096,train,2021-07-09,2021-09-14,2021-09-14,main_board,medium,47,2.0821501014198787,,,2021-09-17,3.0,2021-09-17,50.0,607c5d64202a55d072383bf5e059c25e84cd3179b7e6fad238fcc7f1594215e0,50.0,,,607c5d64202a55d072383bf5e059c25e84cd3179b7e6fad238fcc7f1594215e0,3.0,1,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600104_20200617_0000,SH600104,train,2020-06-17,2020-11-06,2020-11-06,main_board,long,94,0.7126436781609196,2018-09-18,421.0,,,2018-09-18,-421.0,03cbede7e3728a0a73d064f0ec9356a29067231f0f49e495559fd7f30d378599,-421.0,03cbede7e3728a0a73d064f0ec9356a29067231f0f49e495559fd7f30d378599,421.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600132_20200812_0004,SH600132,train,2020-08-12,2021-01-22,2021-01-22,main_board,long,110,1.165106833833657,2019-05-17,303.0,2021-02-18,14.0,2021-02-18,124.0,4094459033a2256ce14245b00c4cc75937d39fe13774d7ad08124c0e207c7bf2,124.0,c5d038c7859e4b9f15d302ef81deef22f056b92729ceb56205385199d9752310,303.0,4094459033a2256ce14245b00c4cc75937d39fe13774d7ad08124c0e207c7bf2,14.0,2,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600196_20191028_0001,SH600196,train,2019-10-28,2020-04-23,2020-04-23,main_board,long,120,0.6001753616834722,2018-05-15,354.0,2020-08-06,70.0,2020-08-06,190.0,a967429f994b0adef48737cc2613cf7a8cf7724b30cf5dec600fbbc9e6fd9dab,190.0,0ee06b2f7d6d2291bc0ffae79c822f0e267dad3fe7d59c66bfacc90dff62a11a,354.0,a967429f994b0adef48737cc2613cf7a8cf7724b30cf5dec600fbbc9e6fd9dab,70.0,4,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600256_20211201_0001,SH600256,train,2021-12-01,2022-05-27,2022-05-27,main_board,long,116,0.9240196078431372,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600298_20191210_0001,SH600298,train,2019-12-10,2020-06-10,2020-06-10,main_board,long,120,0.6075413620623318,2019-04-30,150.0,2020-10-12,80.0,2019-04-30,-150.0,917b9a908c28362551636f0829674079835fbb72973a302f3a09f597e2985476,-150.0,917b9a908c28362551636f0829674079835fbb72973a302f3a09f597e2985476,150.0,0cdcfea33718d4cfae0be881fe33d5b38a29236a47f4745e849d9a430fbf7f51,80.0,6,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600299_20190222_0000,SH600299,train,2019-02-22,2019-04-11,2019-04-11,main_board,fast,33,0.5321701199563795,,,2021-02-03,444.0,2021-02-03,477.0,acd24fd23bdeaa6743ea9ac761fac99cad74e915a4d9fce1abde43e4e50a021d,477.0,,,acd24fd23bdeaa6743ea9ac761fac99cad74e915a4d9fce1abde43e4e50a021d,444.0,2,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600299_20200528_0001,SH600299,train,2020-05-28,2020-08-06,2020-08-06,main_board,medium,48,0.540674603174603,,,2021-02-03,122.0,2021-02-03,170.0,acd24fd23bdeaa6743ea9ac761fac99cad74e915a4d9fce1abde43e4e50a021d,170.0,,,acd24fd23bdeaa6743ea9ac761fac99cad74e915a4d9fce1abde43e4e50a021d,122.0,2,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600362_20200812_0000,SH600362,train,2020-08-12,2021-01-08,2021-01-08,main_board,long,100,0.699922660479505,,,2021-04-26,70.0,2021-04-26,170.0,761c3c7a1ea793edd446d6a8dd1186454272fbade9772b88349519c2434887d2,170.0,,,761c3c7a1ea793edd446d6a8dd1186454272fbade9772b88349519c2434887d2,70.0,1,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600362_20210129_0001,SH600362,train,2021-01-29,2021-02-23,2021-02-23,main_board,fast,12,0.7213316892725032,,,2021-04-26,43.0,2021-04-26,55.0,761c3c7a1ea793edd446d6a8dd1186454272fbade9772b88349519c2434887d2,55.0,,,761c3c7a1ea793edd446d6a8dd1186454272fbade9772b88349519c2434887d2,43.0,1,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600399_20210119_0000,SH600399,train,2021-01-19,2021-07-21,2021-07-21,main_board,long,120,0.5800446760982874,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600436_20210903_0006,SH600436,train,2021-09-03,2021-12-24,2021-12-24,main_board,medium,73,0.5260632568462971,2019-10-08,468.0,,,2019-10-08,-468.0,c092dfb1c1b747f646fc85a9470f6ba5c4bd58237c59970df72f0a4658282489,-468.0,c092dfb1c1b747f646fc85a9470f6ba5c4bd58237c59970df72f0a4658282489,468.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600460_20210204_0005,SH600460,train,2021-02-04,2021-07-27,2021-07-27,main_board,long,112,2.6058252427184465,2019-12-25,261.0,,,2019-12-25,-261.0,9a30f2f2542cde9097ae73f1ce26ba1ac041649513d9638bd2d7546be476b347,-261.0,9a30f2f2542cde9097ae73f1ce26ba1ac041649513d9638bd2d7546be476b347,261.0,,,2,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600497_20201216_0001,SH600497,train,2020-12-16,2021-02-22,2021-02-22,main_board,medium,42,0.5053191489361704,,,2021-03-11,13.0,2021-03-11,55.0,470dad8d19d462c1e5a56df5ae16e5b5203a32c565e093e3f3063c2bdb9995f4,55.0,,,470dad8d19d462c1e5a56df5ae16e5b5203a32c565e093e3f3063c2bdb9995f4,13.0,2,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600517_20201217_0000,SH600517,train,2020-12-17,2021-03-25,2021-03-25,main_board,medium,64,0.57319587628866,,,2021-09-28,126.0,2021-09-28,190.0,c25cb8a00732f23e238a66591a0a68e546f1036ca1c5359ddc36e832a9ee3642,190.0,,,c25cb8a00732f23e238a66591a0a68e546f1036ca1c5359ddc36e832a9ee3642,126.0,2,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600584_20191021_0002,SH600584,train,2019-10-21,2020-02-25,2020-02-25,main_board,long,84,1.2397394136807818,2019-02-14,166.0,2020-11-25,184.0,2019-02-14,-166.0,5610268e967f4a90f5a6113047991ec0f3d36b46117d2800cce58993c5a40892,-166.0,5610268e967f4a90f5a6113047991ec0f3d36b46117d2800cce58993c5a40892,166.0,c191b24864569cf36a2b3dbcc057aa59b4b1308f2337b3b9e24574ab11b0225a,184.0,3,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600597_20200629_0000,SH600597,train,2020-06-29,2020-09-02,2020-09-02,main_board,medium,47,0.5905989385898409,2019-07-08,236.0,2020-12-23,74.0,2020-12-23,121.0,7f478fb2486d9b76d60a03c6e0078de8df3cb3d193da72bde4c71b497443d192,121.0,262a29800aaa0d753975c88c8b697db7413953f68ababb396f7cd070f30211c5,236.0,7f478fb2486d9b76d60a03c6e0078de8df3cb3d193da72bde4c71b497443d192,74.0,2,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600621_20191210_0000,SH600621,train,2019-12-10,2020-04-07,2020-04-07,main_board,medium,77,0.5339966832504146,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600663_20210204_0001,SH600663,train,2021-02-04,2021-07-16,2021-07-16,main_board,long,106,0.7775202780996522,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600673_20191021_0000,SH600673,train,2019-10-21,2019-12-31,2019-12-31,main_board,medium,51,0.5015243902439024,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600688_20210802_0001,SH600688,train,2021-08-02,2021-09-15,2021-09-15,main_board,fast,32,0.6078431372549018,2020-03-09,342.0,,,2020-03-09,-342.0,f2de5b49c2ae804e3b17068a3a6b95a862b7a23d83de847a1c3183bbde8efeef,-342.0,f2de5b49c2ae804e3b17068a3a6b95a862b7a23d83de847a1c3183bbde8efeef,342.0,,,2,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600704_20201228_0001,SH600704,train,2020-12-28,2021-06-24,2021-06-24,main_board,long,117,1.780281690140845,,,2021-10-08,69.0,2021-10-08,186.0,ebd8f9f8bab53264871837e38fb5c426638fe5328c2b9150310537c7929accb0,186.0,,,ebd8f9f8bab53264871837e38fb5c426638fe5328c2b9150310537c7929accb0,69.0,1,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600739_20200528_0002,SH600739,train,2020-05-28,2020-08-04,2020-08-04,main_board,medium,46,0.9934167215273207,,,2020-09-18,33.0,2020-09-18,79.0,73b93b78a40a0cc9d2a813fbdc734832585d8c278d2dc272cd55e2500cb93732,79.0,,,73b93b78a40a0cc9d2a813fbdc734832585d8c278d2dc272cd55e2500cb93732,33.0,4,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600754_20210802_0004,SH600754,train,2021-08-02,2022-01-21,2022-01-21,main_board,long,116,0.5890335087233454,2019-11-21,412.0,,,2019-11-21,-412.0,32e5a30b12fbf20fc7a49baa541d54144cdd836c3d9b053b00b2e404dd22efe0,-412.0,32e5a30b12fbf20fc7a49baa541d54144cdd836c3d9b053b00b2e404dd22efe0,412.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600779_20200812_0003,SH600779,train,2020-08-12,2021-01-06,2021-01-06,main_board,long,98,0.8495001851166233,2019-04-24,317.0,2021-06-17,106.0,2021-06-17,204.0,e708c569c520f58a32b8f7140a1abf8980bc7952d99bceadc6a8fa898cdb0308,204.0,1b3e2da5bce1df8a2c2fa084008dd0a2619bc991439ce5d774ec7f535807015d,317.0,e708c569c520f58a32b8f7140a1abf8980bc7952d99bceadc6a8fa898cdb0308,106.0,5,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH600808_20210608_0001,SH600808,train,2021-06-08,2021-09-09,2021-09-09,main_board,medium,66,1.0293159609120526,2018-08-13,683.0,,,2018-08-13,-683.0,689dc449b08fea2037c486df49459a06fa01b24b075f5df6b23eb78b2c3ba423,-683.0,689dc449b08fea2037c486df49459a06fa01b24b075f5df6b23eb78b2c3ba423,683.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601111_20210802_0001,SH601111,train,2021-08-02,2022-01-21,2022-01-21,main_board,long,116,0.6709470304975922,2018-06-14,761.0,,,2018-06-14,-761.0,e8747b87034cfe5246e38a83a3695226c9f2e78dd19d4736e24a972a89b51fc1,-761.0,e8747b87034cfe5246e38a83a3695226c9f2e78dd19d4736e24a972a89b51fc1,761.0,,,2,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601216_20210114_0002,SH601216,train,2021-01-14,2021-02-03,2021-02-03,main_board,fast,14,0.6041666666666667,2020-07-21,120.0,2021-09-09,146.0,2020-07-21,-120.0,dd4a4533a2eca47ea41fea223888e83ac0f5932ae66274bbf8a233e050f49215,-120.0,dd4a4533a2eca47ea41fea223888e83ac0f5932ae66274bbf8a233e050f49215,120.0,0f7fb44ffe49a2d2a4835621c1728ce491bb3887d93a2bedce8f3a326e275332,146.0,3,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601225_20200615_0000,SH601225,train,2020-06-15,2020-11-30,2020-11-30,main_board,long,112,0.6535087719298247,2019-07-22,218.0,2021-05-11,106.0,2019-07-22,-218.0,6c3ac5a2dd4967a28c073aadaeb2add843ef9dc6847daf090d6b15a692204723,-218.0,6c3ac5a2dd4967a28c073aadaeb2add843ef9dc6847daf090d6b15a692204723,218.0,30c575b9154d994b4526cdad4216d27a01bd472b82184e415a8ea8316138d693,106.0,5,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601600_20200629_0000,SH601600,train,2020-06-29,2020-11-25,2020-11-25,main_board,long,101,0.57421875,2019-06-12,254.0,,,2019-06-12,-254.0,4f410df56037a53fdac58870a1a82f45a8ce042218dddb0abc92b8d2b853db1d,-254.0,4f410df56037a53fdac58870a1a82f45a8ce042218dddb0abc92b8d2b853db1d,254.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601600_20210129_0001,SH601600,train,2021-01-29,2021-07-26,2021-07-26,main_board,long,116,1.0476190476190474,2019-06-12,401.0,,,2019-06-12,-401.0,4f410df56037a53fdac58870a1a82f45a8ce042218dddb0abc92b8d2b853db1d,-401.0,4f410df56037a53fdac58870a1a82f45a8ce042218dddb0abc92b8d2b853db1d,401.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601615_20210608_0000,SH601615,train,2021-06-08,2021-11-05,2021-11-05,main_board,long,100,1.5822291504286832,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601689_20211217_0004,SH601689,train,2021-12-17,2022-06-20,2022-06-20,main_board,long,119,0.504835589941973,2020-09-02,313.0,,,2020-09-02,-313.0,8a56c49800da58bd94bbd16c71b08d008f03c9d257ce45528e11a63b26b4cf74,-313.0,8a56c49800da58bd94bbd16c71b08d008f03c9d257ce45528e11a63b26b4cf74,313.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601808_20210802_0002,SH601808,train,2021-08-02,2021-10-11,2021-10-11,main_board,medium,43,0.5168439716312057,2021-02-02,119.0,,,2021-02-02,-119.0,2a5c1ab32ce97926e112134f0570a5422e42e61f7d66d5bb2581aff17174742b,-119.0,2a5c1ab32ce97926e112134f0570a5422e42e61f7d66d5bb2581aff17174742b,119.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601828_20210209_0000,SH601828,train,2021-02-09,2021-07-07,2021-07-07,main_board,long,96,0.633093525179856,2019-05-30,416.0,,,2019-05-30,-416.0,56abc6b36044095807aec4456dd3d94491e85fe78db2131bf0c17ca80f555206,-416.0,56abc6b36044095807aec4456dd3d94491e85fe78db2131bf0c17ca80f555206,416.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601888_20200820_0003,SH601888,train,2020-08-20,2021-02-18,2021-02-18,main_board,long,118,1.1140262923351156,2019-04-15,330.0,,,2019-04-15,-330.0,f85bc7552829ea66ca8064a27a697b290b770478968d7e3fc6fad2dda59515ce,-330.0,f85bc7552829ea66ca8064a27a697b290b770478968d7e3fc6fad2dda59515ce,330.0,,,2,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601898_20210520_0001,SH601898,train,2021-05-20,2021-09-16,2021-09-16,main_board,long,84,0.5724637681159421,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH601898_20211129_0002,SH601898,train,2021-11-29,2022-04-15,2022-04-15,main_board,long,91,0.8048289738430585,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH603156_20210208_0001,SH603156,train,2021-02-08,2021-05-27,2021-05-27,main_board,medium,69,0.6966145833333333,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH603369_20200807_0004,SH603369,train,2020-08-07,2021-01-06,2021-01-06,main_board,long,101,0.6996606334841629,2020-01-14,136.0,2021-04-13,63.0,2020-01-14,-136.0,e89757ae922dae9e124345fa2c671245afa7b8639c41b844426449fb45da7179,-136.0,e89757ae922dae9e124345fa2c671245afa7b8639c41b844426449fb45da7179,136.0,29f529b8017e774d54654290a90aff211a9985ae75d5f8b7d8766a23246b03a7,63.0,2,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH603392_20210917_0000,SH603392,train,2021-09-17,2022-03-21,2022-03-21,main_board,long,118,0.687065034797216,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH603444_20210113_0002,SH603444,train,2021-01-13,2021-06-07,2021-06-07,main_board,long,94,1.028043746542406,2020-07-09,127.0,,,2020-07-09,-127.0,f90ff42db69040f05d537ec1127d84625938fd75c766f90fc4cffc9f68f46193,-127.0,f90ff42db69040f05d537ec1127d84625938fd75c766f90fc4cffc9f68f46193,127.0,,,3,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SH603885_20210802_0001,SH603885,train,2021-08-02,2022-01-21,2022-01-21,main_board,long,116,0.6756272401433692,2020-09-03,220.0,,,2020-09-03,-220.0,7cb2748308f409d017ff8ac9921170d7c81c3992f7fd2e6b2d4ddd79cb40800f,-220.0,7cb2748308f409d017ff8ac9921170d7c81c3992f7fd2e6b2d4ddd79cb40800f,220.0,,,2,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000596_20191024_0002,SZ000596,train,2019-10-24,2020-01-13,2020-01-13,main_board,medium,56,0.5766155896069287,2019-05-17,107.0,2020-07-15,120.0,2019-05-17,-107.0,8f7d4b9f67e528a056294e390a2c67ed446f5e7134af05d741b43cdf19580bbd,-107.0,8f7d4b9f67e528a056294e390a2c67ed446f5e7134af05d741b43cdf19580bbd,107.0,92265a5b0ec74cf3c4f2bcbe619ea6f407c9c36f1f361d9e94b2d53ef4ddb701,120.0,4,unknown,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000596_20210802_0005,SZ000596,train,2021-08-02,2021-12-09,2021-12-09,main_board,long,86,0.5705171879838962,2020-07-15,256.0,,,2020-07-15,-256.0,92265a5b0ec74cf3c4f2bcbe619ea6f407c9c36f1f361d9e94b2d53ef4ddb701,-256.0,92265a5b0ec74cf3c4f2bcbe619ea6f407c9c36f1f361d9e94b2d53ef4ddb701,256.0,,,4,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000630_20200528_0000,SZ000630,train,2020-05-28,2020-11-23,2020-11-23,main_board,long,119,0.5493827160493825,,,2021-07-19,159.0,2021-07-19,278.0,975b4c07c567663573ac7bd627328c887d080a2633601ce57ae22f047292fa7e,278.0,,,975b4c07c567663573ac7bd627328c887d080a2633601ce57ae22f047292fa7e,159.0,1,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000710_20200720_0002,SZ000710,train,2020-07-20,2020-07-31,2020-07-31,main_board,fast,9,0.8215613382899629,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000733_20210917_0002,SZ000733,train,2021-09-17,2022-01-19,2022-01-19,main_board,medium,80,0.5437290658727205,2021-04-14,108.0,,,2021-04-14,-108.0,39153b7023e746c8320048b21d635abfda67a1add65b0388d9e05645114db953,-108.0,39153b7023e746c8320048b21d635abfda67a1add65b0388d9e05645114db953,108.0,,,3,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000739_20210528_0003,SZ000739,train,2021-05-28,2021-11-24,2021-11-24,main_board,long,120,0.7636022514071295,2020-03-25,285.0,,,2020-03-25,-285.0,a10a6b555f12d7fc425997a61cb6037239a2dacc6404428392009e9497fe8879,-285.0,a10a6b555f12d7fc425997a61cb6037239a2dacc6404428392009e9497fe8879,285.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000799_20200807_0000,SZ000799,train,2020-08-07,2021-01-13,2021-01-13,main_board,long,106,2.66773002014775,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000799_20210802_0002,SZ000799,train,2021-08-02,2021-09-27,2021-09-27,main_board,fast,38,0.5045501670314481,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000807_20210702_0000,SZ000807,train,2021-07-02,2021-09-16,2021-09-16,main_board,medium,54,1.1421520236920035,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000807_20211117_0001,SZ000807,train,2021-11-17,2022-03-07,2022-03-07,main_board,medium,72,0.651237890204521,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000958_20200528_0000,SZ000958,train,2020-05-28,2020-09-02,2020-09-02,main_board,medium,67,0.5414364640883977,,,2021-09-22,256.0,2021-09-22,323.0,eca519901634e30de847c6588ef8dda681ad9ae83c948165761a2b91be8b0f3b,323.0,,,eca519901634e30de847c6588ef8dda681ad9ae83c948165761a2b91be8b0f3b,256.0,2,only_after_high,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000983_20211129_0001,SZ000983,train,2021-11-29,2022-04-18,2022-04-18,main_board,long,92,0.9390243902439026,2021-07-06,88.0,,,2021-07-06,-88.0,8fec96278762be5bcae2180d8546d4ae16e9310070a8702f536c110b3cad0267,-88.0,8fec96278762be5bcae2180d8546d4ae16e9310070a8702f536c110b3cad0267,88.0,,,3,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000987_20200616_0001,SZ000987,train,2020-06-16,2020-07-15,2020-07-15,main_board,fast,19,1.4692307692307691,2019-09-06,184.0,,,2019-09-06,-184.0,255e21f1a3c73d4c70d82a72e257b11627bc3e52e3407733c66de25f28c4725a,-184.0,255e21f1a3c73d4c70d82a72e257b11627bc3e52e3407733c66de25f28c4725a,184.0,,,1,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ000988_20210204_0003,SZ000988,train,2021-02-04,2021-08-04,2021-08-04,main_board,long,119,0.553941908713693,2020-06-22,154.0,,,2020-06-22,-154.0,7f3ad6a152d94d43b3cf021b28531179d85c83cd824645238207c0df7044c348,-154.0,7f3ad6a152d94d43b3cf021b28531179d85c83cd824645238207c0df7044c348,154.0,,,5,only_before_pre120,ok
12A2_B6_primary,train,pre120_calendar_to_high,SZ001914_20191225_0000,SZ001914,train,2019-12-25,2020-06-02,2020-06-02,main_board,long,103,1.0201780415430264,,,,,,,,,,,,,0,no_same_instrument_event,ok
