split,seed_episode_id,instrument_id,step_signal_date,step_offset,added_family_set,added_family_count,step_status,included_in_primary_fresh_count
train,4be4a11175892943,SZ002050,2021-01-04,7,oscillator|volatility_band|volume_money,3,same_offset_multi_family_step,True
train,087895c60c98426a,SZ002050,2021-02-08,1,oscillator|price_trend|range_breakout,3,outside_primary_fresh_window,False
train,087895c60c98426a,SZ002050,2021-02-09,2,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
train,087895c60c98426a,SZ002050,2021-02-10,3,pullback_drawdown|range_breakout,2,same_offset_multi_family_step,True
train,9b9546ea57079d12,SZ002050,2021-04-06,1,momentum_rps|oscillator|range_breakout,3,outside_primary_fresh_window,False
train,9b9546ea57079d12,SZ002050,2021-04-08,3,momentum_rps|range_breakout,2,same_offset_multi_family_step,True
train,9b9546ea57079d12,SZ002050,2021-04-19,10,oscillator|price_trend|volume_money,3,same_offset_multi_family_step,True
train,3ba76e8df096283e,SZ002050,2021-05-27,2,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
train,3ba76e8df096283e,SZ002050,2021-05-28,3,momentum_rps|oscillator|pullback_drawdown|range_breakout,4,same_offset_multi_family_step,True
train,3ba76e8df096283e,SZ002050,2021-06-23,20,price_trend|volatility_band,2,after_observable_failure,False
train,3ba76e8df096283e,SZ002050,2021-06-24,21,price_trend|volatility_band,2,after_observable_failure,False
train,3ba76e8df096283e,SZ002050,2021-06-25,22,price_trend|volatility_band,2,after_observable_failure,False
train,3ba76e8df096283e,SZ002050,2021-06-28,23,price_trend|volatility_band,2,after_observable_failure,False
train,26ec1ca9f5526e7b,SZ002050,2021-08-02,17,momentum_rps|price_trend,2,after_observable_failure,False
train,26ec1ca9f5526e7b,SZ002050,2021-08-04,19,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,after_observable_failure,False
train,26ec1ca9f5526e7b,SZ002050,2021-08-05,20,price_trend|pullback_drawdown,2,after_observable_failure,False
train,26ec1ca9f5526e7b,SZ002050,2021-08-11,24,price_trend|pullback_drawdown|volatility_band|volume_money,4,after_observable_failure,False
train,26ec1ca9f5526e7b,SZ002050,2021-08-13,26,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,after_observable_failure,False
train,26ec1ca9f5526e7b,SZ002050,2021-08-16,27,momentum_rps|oscillator|price_trend|pullback_drawdown,4,after_observable_failure,False
train,26ec1ca9f5526e7b,SZ002050,2021-08-17,28,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,7d3115d902aff962,SZ002050,2021-08-30,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
validation,dc7f41a1cbe655f3,SZ002050,2022-02-25,4,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,92610ffcac1f6222,SZ002050,2022-06-20,2,oscillator|volume_money,2,outside_primary_fresh_window,False
validation,92610ffcac1f6222,SZ002050,2022-07-28,30,oscillator|volume_money,2,after_observable_failure,False
validation,4025b87a28ab9c5b,SZ002050,2022-11-04,2,oscillator|pullback_drawdown|volatility_band,3,outside_primary_fresh_window,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-11,18,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-12,19,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-13,20,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-16,21,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-17,22,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-18,23,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-19,24,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,ca88db6fbc6c68b5,SZ002050,2023-01-30,26,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
validation,05330f0bc081ffd9,SZ002050,2023-03-27,3,momentum_rps|price_trend|pullback_drawdown|volume_money,4,after_observable_failure,False
validation,05330f0bc081ffd9,SZ002050,2023-03-28,4,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
validation,05330f0bc081ffd9,SZ002050,2023-03-29,5,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
validation,05330f0bc081ffd9,SZ002050,2023-03-30,6,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,05330f0bc081ffd9,SZ002050,2023-03-31,7,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,74a10bba59a1cab8,SZ002050,2023-05-17,1,oscillator|price_trend|pullback_drawdown,3,outside_primary_fresh_window,False
validation,74a10bba59a1cab8,SZ002050,2023-05-18,2,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,outside_primary_fresh_window,False
validation,74a10bba59a1cab8,SZ002050,2023-05-19,3,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
validation,582df930888273ab,SZ002050,2023-08-04,1,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,582df930888273ab,SZ002050,2023-08-28,17,momentum_rps|oscillator|pullback_drawdown,3,after_observable_failure,False
validation,582df930888273ab,SZ002050,2023-08-29,18,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,after_observable_failure,False
validation,582df930888273ab,SZ002050,2023-08-30,19,momentum_rps|oscillator|price_trend|pullback_drawdown,4,after_observable_failure,False
validation,582df930888273ab,SZ002050,2023-08-31,20,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,582df930888273ab,SZ002050,2023-09-01,21,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,f2277d17f99d5378,SZ002050,2023-09-27,1,momentum_rps|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
validation,f2277d17f99d5378,SZ002050,2023-09-28,2,momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,outside_primary_fresh_window,False
validation,f2277d17f99d5378,SZ002050,2023-10-09,3,momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,same_offset_multi_family_step,True
robustness,a173958630398d67,SZ002050,2024-02-08,1,momentum_rps|oscillator|pullback_drawdown|range_breakout,4,outside_primary_fresh_window,False
robustness,a173958630398d67,SZ002050,2024-02-20,3,momentum_rps|pullback_drawdown|volume_money,3,after_observable_failure,False
robustness,a173958630398d67,SZ002050,2024-02-21,4,momentum_rps|pullback_drawdown|volume_money,3,after_observable_failure,False
robustness,a173958630398d67,SZ002050,2024-02-22,5,pullback_drawdown|range_breakout,2,after_observable_failure,False
robustness,a173958630398d67,SZ002050,2024-02-23,6,oscillator|pullback_drawdown|range_breakout,3,after_observable_failure,False
robustness,a173958630398d67,SZ002050,2024-02-26,7,momentum_rps|oscillator|pullback_drawdown|range_breakout,4,after_observable_failure,False
robustness,a173958630398d67,SZ002050,2024-02-27,8,momentum_rps|pullback_drawdown|range_breakout,3,after_observable_failure,False
robustness,a173958630398d67,SZ002050,2024-02-29,10,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,a173958630398d67,SZ002050,2024-03-04,12,pullback_drawdown|range_breakout,2,after_observable_failure,False
robustness,653e20173f0d0f4c,SZ002050,2024-08-30,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
robustness,653e20173f0d0f4c,SZ002050,2024-09-26,18,oscillator|volatility_band,2,same_offset_multi_family_step,True
robustness,b1f41ebdc5a0b11c,SZ002050,2024-10-28,4,momentum_rps|range_breakout,2,same_offset_multi_family_step,True
robustness,b1f41ebdc5a0b11c,SZ002050,2024-11-06,11,oscillator|volatility_band|volume_money,3,after_observable_failure,False
robustness,b1f41ebdc5a0b11c,SZ002050,2024-11-07,12,oscillator|volatility_band,2,after_observable_failure,False
robustness,441583c429d860be,SZ002050,2024-12-06,2,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
robustness,441583c429d860be,SZ002050,2024-12-09,3,pullback_drawdown|range_breakout,2,same_offset_multi_family_step,True
robustness,441583c429d860be,SZ002050,2025-01-09,25,volatility_band|volume_money,2,after_observable_failure,False
robustness,441583c429d860be,SZ002050,2025-01-10,26,oscillator|volatility_band|volume_money,3,after_observable_failure,False
robustness,030a98b5fe6c41a1,SZ002050,2025-01-21,2,price_trend|range_breakout,2,outside_primary_fresh_window,False
robustness,030a98b5fe6c41a1,SZ002050,2025-01-24,5,range_breakout|volatility_band,2,same_offset_multi_family_step,True
robustness,251f39f863e9b77d,SZ002050,2025-04-21,25,range_breakout|volume_money,2,after_observable_failure,False
robustness,251f39f863e9b77d,SZ002050,2025-04-23,27,momentum_rps|price_trend|range_breakout,3,after_observable_failure,False
robustness,4f78f2e7a02d2608,SZ002050,2025-04-30,1,price_trend|pullback_drawdown|volume_money,3,outside_primary_fresh_window,False
robustness,4f78f2e7a02d2608,SZ002050,2025-05-06,2,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,outside_primary_fresh_window,False
robustness,4f78f2e7a02d2608,SZ002050,2025-05-07,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,8fb46433bbfe6d13,SZ002050,2025-06-30,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,8fb46433bbfe6d13,SZ002050,2025-07-15,14,oscillator|volume_money,2,after_observable_failure,False
robustness,8fb46433bbfe6d13,SZ002050,2025-07-16,15,oscillator|volatility_band|volume_money,3,after_observable_failure,False
robustness,bb5300efc5ef791b,SZ002050,2025-09-30,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
robustness,bb5300efc5ef791b,SZ002050,2025-10-28,15,oscillator|pullback_drawdown,2,after_observable_failure,False
robustness,bb5300efc5ef791b,SZ002050,2025-10-29,16,oscillator|pullback_drawdown,2,after_observable_failure,False
robustness,4890781086fa1c85,SZ002050,2025-12-04,3,price_trend|volume_money,2,same_offset_multi_family_step,True
robustness,4890781086fa1c85,SZ002050,2025-12-08,5,momentum_rps|oscillator,2,same_offset_multi_family_step,True
train,32cecdb094189bf0,SZ002064,2021-01-07,1,momentum_rps|volume_money,2,outside_primary_fresh_window,False
train,b7a0f7e11348b753,SZ002064,2021-04-23,11,oscillator|price_trend|pullback_drawdown,3,after_observable_failure,False
train,b7a0f7e11348b753,SZ002064,2021-04-26,12,momentum_rps|oscillator|price_trend|pullback_drawdown,4,after_observable_failure,False
train,b7a0f7e11348b753,SZ002064,2021-04-27,13,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
train,b7a0f7e11348b753,SZ002064,2021-04-28,14,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
train,b7a0f7e11348b753,SZ002064,2021-04-29,15,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,b7a0f7e11348b753,SZ002064,2021-04-30,16,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,b7a0f7e11348b753,SZ002064,2021-05-07,18,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
train,99a1fd1cfc73e9fe,SZ002064,2021-07-16,4,oscillator|price_trend|pullback_drawdown|range_breakout,4,same_offset_multi_family_step,True
train,155911d40efe90bc,SZ002064,2021-08-30,1,momentum_rps|oscillator|range_breakout|volatility_band|volume_money,5,outside_primary_fresh_window,False
train,155911d40efe90bc,SZ002064,2021-08-31,2,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,outside_primary_fresh_window,False
train,155911d40efe90bc,SZ002064,2021-09-01,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,155911d40efe90bc,SZ002064,2021-09-02,4,range_breakout|volatility_band,2,same_offset_multi_family_step,True
robustness,59b7f323146dc430,SZ002064,2025-12-18,25,oscillator|volume_money,2,same_offset_multi_family_step,True
train,788ba221e16b65b3,SZ002065,2020-02-24,1,momentum_rps|oscillator|price_trend|pullback_drawdown,4,outside_primary_fresh_window,False
train,788ba221e16b65b3,SZ002065,2020-03-03,7,momentum_rps|oscillator|price_trend|pullback_drawdown,4,after_observable_failure,False
train,faccce18a1e6d8a2,SZ002074,2021-01-04,1,oscillator|range_breakout|volatility_band,3,outside_primary_fresh_window,False
train,faccce18a1e6d8a2,SZ002074,2021-01-07,4,range_breakout|volatility_band,2,same_offset_multi_family_step,True
train,283ccb38e2146da5,SZ002074,2021-08-30,14,price_trend|pullback_drawdown|range_breakout|volume_money,4,after_observable_failure,False
train,283ccb38e2146da5,SZ002074,2021-09-07,20,price_trend|pullback_drawdown,2,after_observable_failure,False
train,283ccb38e2146da5,SZ002074,2021-09-09,22,price_trend|range_breakout,2,after_observable_failure,False
train,283ccb38e2146da5,SZ002074,2021-09-10,23,price_trend|pullback_drawdown|range_breakout,3,after_observable_failure,False
train,0dcb40b9aff85c6d,SZ002074,2021-10-18,1,momentum_rps|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
train,0dcb40b9aff85c6d,SZ002074,2021-10-19,2,momentum_rps|oscillator|pullback_drawdown|range_breakout,4,outside_primary_fresh_window,False
train,0dcb40b9aff85c6d,SZ002074,2021-10-20,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,0dcb40b9aff85c6d,SZ002074,2021-10-25,6,volatility_band|volume_money,2,same_offset_multi_family_step,True
validation,dace7b98ffa6263a,SZ002074,2022-02-23,4,momentum_rps|oscillator|price_trend,3,same_offset_multi_family_step,True
validation,090bb8c6211a9fe6,SZ002074,2022-08-17,29,oscillator|pullback_drawdown,2,after_observable_failure,False
validation,090bb8c6211a9fe6,SZ002074,2022-08-18,30,oscillator|pullback_drawdown,2,after_observable_failure,False
validation,2114a85aab2d7993,SZ002074,2023-01-10,27,momentum_rps|price_trend,2,after_observable_failure,False
validation,c31aebce02827198,SZ002074,2023-02-01,3,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,same_offset_multi_family_step,True
validation,6aa972fa39914abe,SZ002074,2023-03-22,1,price_trend|pullback_drawdown,2,outside_primary_fresh_window,False
validation,6aa972fa39914abe,SZ002074,2023-03-23,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,6aa972fa39914abe,SZ002074,2023-03-24,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,c7771282e9d96dee,SZ002074,2023-05-16,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,2ca3f90fda6ce59a,SZ002074,2025-08-19,4,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,same_offset_multi_family_step,True
robustness,8cf5b4c766af22fb,SZ002074,2025-10-09,1,oscillator|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
robustness,8cf5b4c766af22fb,SZ002074,2025-10-27,13,momentum_rps|price_trend|volume_money,3,after_observable_failure,False
robustness,8cf5b4c766af22fb,SZ002074,2025-10-29,15,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
robustness,8cf5b4c766af22fb,SZ002074,2025-10-30,16,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,8cf5b4c766af22fb,SZ002074,2025-10-31,17,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,b312537d1dd61287,SZ002074,2025-12-26,14,pullback_drawdown|volume_money,2,after_observable_failure,False
train,9e3358b0f18c61f9,SZ002078,2021-02-18,2,price_trend|volatility_band,2,outside_primary_fresh_window,False
train,9e3358b0f18c61f9,SZ002078,2021-02-22,4,oscillator|price_trend|volatility_band|volume_money,4,same_offset_multi_family_step,True
train,363e670504a8cfec,SZ002080,2021-09-03,4,momentum_rps|oscillator|volatility_band,3,same_offset_multi_family_step,True
train,5f25e29e36175cb5,SZ002080,2021-12-06,1,oscillator|price_trend|pullback_drawdown,3,outside_primary_fresh_window,False
robustness,8426dc9a5b62faee,SZ002080,2025-10-28,1,momentum_rps|oscillator|price_trend|range_breakout,4,outside_primary_fresh_window,False
robustness,8426dc9a5b62faee,SZ002080,2025-10-29,2,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,5,outside_primary_fresh_window,False
robustness,8426dc9a5b62faee,SZ002080,2025-10-30,3,momentum_rps|price_trend,2,same_offset_multi_family_step,True
robustness,f7ea6aa30b72c1ae,SZ002080,2025-12-23,10,oscillator|volatility_band,2,after_observable_failure,False
robustness,f7ea6aa30b72c1ae,SZ002080,2025-12-24,11,oscillator|volatility_band,2,after_observable_failure,False
train,c3146618cc6dce63,SZ002120,2017-10-11,2,oscillator|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
train,c3146618cc6dce63,SZ002120,2017-10-12,3,pullback_drawdown|range_breakout,2,same_offset_multi_family_step,True
train,0c6b9b2fac93fcec,SZ002120,2017-12-25,11,oscillator|pullback_drawdown,2,same_offset_multi_family_step,True
