winner_episode_id,instrument,winner_label_id,split,lifecycle_stage_id,retrospective_stage_date,observable_signal_date,observable_anchor_candidate,days_to_first_50pct_target,days_from_observable_start,stage_extraction_rule_id,stage_extraction_rule_hash,winner_start_anchor_status,anchor_family_id,anchor_window_measure,eligible_for_primary_gate
EP3_WINNER_af67ce7f4110,SH601689,winner_50h120,robustness,failure_lookalike,2025-08-22,2025-08-22,False,9.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_dd451758ad8b,SH601698,winner_50h120,train,first_acceleration,2020-01-20,2020-01-20,False,9.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_dd451758ad8b,SH601698,winner_50h120,train,confirmation_anchor,2020-02-10,2020-02-10,True,0.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,9.0,True
EP3_WINNER_dd451758ad8b,SH601698,winner_50h120,train,failure_lookalike,2020-01-22,2020-01-22,False,9.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_b308c13f452b,SH601698,winner_50h120,validation,first_acceleration,2023-02-22,2023-02-22,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_b308c13f452b,SH601698,winner_50h120,validation,confirmation_anchor,2023-03-02,2023-03-02,True,5.0,6,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,6.0,True
EP3_WINNER_b308c13f452b,SH601698,winner_50h120,validation,failure_lookalike,2023-03-01,2023-03-01,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_86f532876542,SH601698,winner_50h120,validation,first_acceleration,2022-09-02,2022-09-02,False,120.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_86f532876542,SH601698,winner_50h120,validation,failure_lookalike,2022-11-22,2022-11-22,False,120.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,51.0,True
EP3_WINNER_660ca71d6757,SH601698,winner_50h120,validation,first_acceleration,2022-09-02,2022-09-02,False,119.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_660ca71d6757,SH601698,winner_50h120,validation,failure_lookalike,2022-11-22,2022-11-22,False,119.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,51.0,True
EP3_WINNER_3ac795034664,SH601698,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_3ac795034664,SH601698,winner_50h120,robustness,confirmation_anchor,2024-11-07,2024-11-07,True,0.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_3ac795034664,SH601698,winner_50h120,robustness,failure_lookalike,2024-10-21,2024-10-21,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,9.0,True
EP3_WINNER_1aac313b62c5,SH601698,winner_50h120,robustness,first_acceleration,2025-08-22,2025-08-22,False,85.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_1aac313b62c5,SH601698,winner_50h120,robustness,confirmation_anchor,2025-10-14,2025-10-14,True,54.0,31,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,31.0,True
EP3_WINNER_1aac313b62c5,SH601698,winner_50h120,robustness,confirmation_anchor,2025-08-29,2025-08-29,True,80.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_1aac313b62c5,SH601698,winner_50h120,robustness,failure_lookalike,2025-08-29,2025-08-29,False,85.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_74383c52bee7,SH601699,winner_50h120,validation,first_acceleration,2022-08-25,2022-08-25,False,116.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_74383c52bee7,SH601699,winner_50h120,validation,confirmation_anchor,2022-11-11,2022-11-11,True,66.0,50,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,50.0,True
EP3_WINNER_74383c52bee7,SH601699,winner_50h120,validation,failure_lookalike,2022-09-02,2022-09-02,False,116.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_e431f2a21c19,SH601699,winner_50h120,validation,first_acceleration,2022-08-25,2022-08-25,False,116.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_e431f2a21c19,SH601699,winner_50h120,validation,confirmation_anchor,2022-11-11,2022-11-11,True,66.0,50,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,50.0,True
EP3_WINNER_e431f2a21c19,SH601699,winner_50h120,validation,failure_lookalike,2022-09-02,2022-09-02,False,116.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_edcffa1a1dd9,SH601699,winner_50h120,validation,first_acceleration,2022-08-25,2022-08-25,False,116.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_edcffa1a1dd9,SH601699,winner_50h120,validation,confirmation_anchor,2022-11-11,2022-11-11,True,66.0,50,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,50.0,True
EP3_WINNER_edcffa1a1dd9,SH601699,winner_50h120,validation,failure_lookalike,2022-09-02,2022-09-02,False,116.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_e0ba063723e8,SH601699,winner_50h120,validation,first_acceleration,2023-09-14,2023-09-14,False,58.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_e0ba063723e8,SH601699,winner_50h120,validation,confirmation_anchor,2023-10-25,2023-10-25,True,35.0,23,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,23.0,True
EP3_WINNER_e0ba063723e8,SH601699,winner_50h120,validation,confirmation_anchor,2023-11-27,2023-11-27,True,12.0,46,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,46.0,True
EP3_WINNER_e0ba063723e8,SH601699,winner_50h120,validation,failure_lookalike,2023-10-13,2023-10-13,False,58.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,15.0,True
EP3_WINNER_dddb62759a58,SH601727,winner_50h120,train,first_acceleration,2019-03-04,2019-03-04,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_dddb62759a58,SH601727,winner_50h120,train,confirmation_anchor,2019-03-11,2019-03-11,True,26.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_dddb62759a58,SH601727,winner_50h120,train,failure_lookalike,2019-03-06,2019-03-06,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_c05556da1a93,SH601727,winner_50h120,train,first_acceleration,2019-03-04,2019-03-04,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c05556da1a93,SH601727,winner_50h120,train,confirmation_anchor,2019-03-11,2019-03-11,True,26.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_c05556da1a93,SH601727,winner_50h120,train,failure_lookalike,2019-03-06,2019-03-06,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_e7b1914aff0a,SH601727,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,10.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_e7b1914aff0a,SH601727,winner_50h120,robustness,confirmation_anchor,2024-10-23,2024-10-23,True,-1.0,11,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,11.0,True
EP3_WINNER_e7b1914aff0a,SH601727,winner_50h120,robustness,failure_lookalike,2024-10-23,2024-10-23,False,10.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,11.0,True
EP3_WINNER_b6fcfb29a476,SH601727,winner_50h120,robustness,first_acceleration,2025-07-29,2025-07-29,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_b6fcfb29a476,SH601727,winner_50h120,robustness,confirmation_anchor,2025-08-25,2025-08-25,True,28.0,19,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,19.0,True
EP3_WINNER_b6fcfb29a476,SH601727,winner_50h120,robustness,failure_lookalike,2025-08-07,2025-08-07,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_c70238ed2239,SH601728,winner_50h120,validation,first_acceleration,2022-11-02,2022-11-02,False,69.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c70238ed2239,SH601728,winner_50h120,validation,confirmation_anchor,2022-11-30,2022-11-30,True,49.0,20,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,20.0,True
EP3_WINNER_c70238ed2239,SH601728,winner_50h120,validation,failure_lookalike,2022-11-25,2022-11-25,False,69.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,17.0,True
EP3_WINNER_ade11708d893,SH601728,winner_50h120,robustness,first_acceleration,2025-02-10,2025-02-10,False,5.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_ade11708d893,SH601728,winner_50h120,robustness,confirmation_anchor,2025-02-17,2025-02-17,True,0.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_ade11708d893,SH601728,winner_50h120,robustness,failure_lookalike,2025-02-17,2025-02-17,False,5.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_2aeeaef2ec74,SH601766,winner_50h120,validation,first_acceleration,2023-03-03,2023-03-03,False,34.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_2aeeaef2ec74,SH601766,winner_50h120,validation,confirmation_anchor,2023-04-04,2023-04-04,True,12.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_2aeeaef2ec74,SH601766,winner_50h120,validation,failure_lookalike,2023-04-03,2023-04-03,False,34.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,21.0,True
EP3_WINNER_67e7d12abc5a,SH601766,winner_50h120,robustness,first_acceleration,2024-04-15,2024-04-15,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_67e7d12abc5a,SH601766,winner_50h120,robustness,failure_lookalike,2024-04-17,2024-04-17,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_32cc72dcaeab,SH601788,winner_50h120,train,first_acceleration,2019-12-30,2019-12-30,False,119.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_32cc72dcaeab,SH601788,winner_50h120,train,confirmation_anchor,2020-03-05,2020-03-05,True,78.0,41,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,41.0,True
EP3_WINNER_32cc72dcaeab,SH601788,winner_50h120,train,failure_lookalike,2020-01-03,2020-01-03,False,119.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_731d9ae88696,SH601788,winner_50h120,validation,first_acceleration,2022-06-09,2022-06-09,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_731d9ae88696,SH601788,winner_50h120,validation,failure_lookalike,2022-06-13,2022-06-13,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_bb6a7ccf9b59,SH601788,winner_50h120,robustness,first_acceleration,2024-09-26,2024-09-26,False,3.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_bb6a7ccf9b59,SH601788,winner_50h120,robustness,confirmation_anchor,2024-10-08,2024-10-08,True,0.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_bb6a7ccf9b59,SH601788,winner_50h120,robustness,failure_lookalike,2024-10-08,2024-10-08,False,3.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_f65a9db30b96,SH601800,winner_50h120,train,first_acceleration,2021-09-01,2021-09-01,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_f65a9db30b96,SH601800,winner_50h120,train,confirmation_anchor,2021-09-06,2021-09-06,True,1.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_f65a9db30b96,SH601800,winner_50h120,train,failure_lookalike,2021-09-06,2021-09-06,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_674202165aae,SH601800,winner_50h120,validation,first_acceleration,2022-11-29,2022-11-29,False,61.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_674202165aae,SH601800,winner_50h120,validation,confirmation_anchor,2022-12-05,2022-12-05,True,57.0,4,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,4.0,True
EP3_WINNER_674202165aae,SH601800,winner_50h120,validation,confirmation_anchor,2022-12-05,2022-12-05,True,57.0,4,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,4.0,True
EP3_WINNER_674202165aae,SH601800,winner_50h120,validation,failure_lookalike,2022-12-05,2022-12-05,False,61.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_122ea1c56901,SH601800,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_122ea1c56901,SH601800,winner_50h120,robustness,failure_lookalike,2024-10-14,2024-10-14,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_a21587739160,SH601800,winner_50h120,robustness,first_acceleration,2024-04-15,2024-04-15,False,118.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_a21587739160,SH601800,winner_50h120,robustness,failure_lookalike,2024-04-24,2024-04-24,False,118.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_79afeeb4224a,SH601808,winner_50h120,train,first_acceleration,2019-08-22,2019-08-22,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_79afeeb4224a,SH601808,winner_50h120,train,confirmation_anchor,2019-08-29,2019-08-29,True,42.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_79afeeb4224a,SH601808,winner_50h120,train,failure_lookalike,2019-08-27,2019-08-27,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_ed807f7dbb1c,SH601808,winner_50h120,train,first_acceleration,2019-08-22,2019-08-22,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_ed807f7dbb1c,SH601808,winner_50h120,train,confirmation_anchor,2019-08-29,2019-08-29,True,42.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_ed807f7dbb1c,SH601808,winner_50h120,train,failure_lookalike,2019-08-27,2019-08-27,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_27583147a1d1,SH601808,winner_50h120,train,first_acceleration,2019-08-22,2019-08-22,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_27583147a1d1,SH601808,winner_50h120,train,confirmation_anchor,2019-08-29,2019-08-29,True,42.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_27583147a1d1,SH601808,winner_50h120,train,failure_lookalike,2019-08-27,2019-08-27,False,47.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_a15702e51899,SH601808,winner_50h120,train,first_acceleration,2019-08-22,2019-08-22,False,57.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_a15702e51899,SH601808,winner_50h120,train,confirmation_anchor,2019-08-29,2019-08-29,True,52.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_a15702e51899,SH601808,winner_50h120,train,failure_lookalike,2019-08-27,2019-08-27,False,57.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_ba0d67ef5172,SH601808,winner_50h120,train,first_acceleration,2021-01-07,2021-01-07,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_ba0d67ef5172,SH601808,winner_50h120,train,confirmation_anchor,2021-01-13,2021-01-13,True,0.0,4,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,4.0,True
EP3_WINNER_ba0d67ef5172,SH601808,winner_50h120,train,failure_lookalike,2021-01-13,2021-01-13,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_0b0a16cf5e55,SH601808,winner_50h120,validation,first_acceleration,2022-10-24,2022-10-24,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_0b0a16cf5e55,SH601808,winner_50h120,validation,confirmation_anchor,2022-11-01,2022-11-01,True,-5.0,6,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,6.0,True
EP3_WINNER_0b0a16cf5e55,SH601808,winner_50h120,validation,failure_lookalike,2022-10-27,2022-10-27,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_90e64c8c35ab,SH601808,winner_50h120,validation,first_acceleration,2022-10-24,2022-10-24,False,7.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_90e64c8c35ab,SH601808,winner_50h120,validation,confirmation_anchor,2022-11-01,2022-11-01,True,1.0,6,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,6.0,True
EP3_WINNER_90e64c8c35ab,SH601808,winner_50h120,validation,failure_lookalike,2022-10-27,2022-10-27,False,7.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_8d421c4756bd,SH601857,winner_50h120,train,first_acceleration,2021-05-12,2021-05-12,False,89.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_8d421c4756bd,SH601857,winner_50h120,train,confirmation_anchor,2021-06-11,2021-06-11,True,67.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_8d421c4756bd,SH601857,winner_50h120,train,failure_lookalike,2021-05-18,2021-05-18,False,89.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_c4549b0265f5,SH601857,winner_50h120,validation,first_acceleration,2023-03-17,2023-03-17,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c4549b0265f5,SH601857,winner_50h120,validation,confirmation_anchor,2023-03-30,2023-03-30,True,11.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,9.0,True
EP3_WINNER_c4549b0265f5,SH601857,winner_50h120,validation,failure_lookalike,2023-03-30,2023-03-30,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,9.0,True
EP3_WINNER_e7fb3050aff8,SH601857,winner_50h120,robustness,first_acceleration,2024-01-26,2024-01-26,False,43.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_e7fb3050aff8,SH601857,winner_50h120,robustness,confirmation_anchor,2024-02-19,2024-02-19,True,33.0,10,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,10.0,True
EP3_WINNER_e7fb3050aff8,SH601857,winner_50h120,robustness,failure_lookalike,2024-02-02,2024-02-02,False,43.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_dad516837021,SH601865,winner_50h120,train,first_acceleration,2020-10-13,2020-10-13,False,0.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_dad516837021,SH601865,winner_50h120,train,confirmation_anchor,2020-10-29,2020-10-29,True,-12.0,12,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,12.0,True
