datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions
2025-11-25,487726.4687146304,718758.0026626587,1206484.4713772892,1182022.008060181,0.020695438113926157,154.54050521850587,0.0871616626225782,11
2025-11-26,487726.4687146304,721250.9967803955,1208977.465495026,1206484.4713772892,0.002066329220873353,0.0,0.0,11
2025-11-27,487726.4687146304,721837.9987716675,1209564.467486298,1208977.465495026,0.00048553592438693727,0.0,0.0,11
2025-11-28,487726.4687146304,740216.9940948486,1227943.462809479,1209564.467486298,0.01519472158551105,0.0,0.0,11
2025-12-01,251136.235836613,996315.0003433228,1247451.2361799357,1227943.462809479,0.015886540350826595,118.23599843978882,0.19257563889671306,16
2025-12-02,70297.91545106153,1160295.0107574463,1230592.9262085077,1247451.2361799357,-0.013514203587671414,195.3214994430542,0.22898129450000118,19
2025-12-03,12845.201756489085,1214548.00863266,1227393.210389149,1230592.9262085077,-0.0026001415668926997,28.712000846862793,0.04666368583041558,20
2025-12-04,68998.84257775526,1165530.9896469116,1234529.8322246668,1227393.210389149,0.005814454386019685,84.35699672698975,0.0458190556554918,19
2025-12-05,10963.84115782957,1249676.9943237305,1260640.83548156,1234529.8322246668,0.021150564834743868,29.002999210357668,0.046986307585768466,20
2025-12-08,10963.84115782957,1262247.0073699951,1273210.8485278247,1260640.83548156,0.009971129517998722,0.0,0.0,20
2025-12-09,10963.84115782957,1233705.9896469116,1244669.8308047412,1273210.8485278247,-0.02241656812466264,0.0,0.0,20
2025-12-10,10963.84115782957,1243392.9907798767,1254356.8319377063,1244669.8308047412,0.00778278776685859,0.0,0.0,20
2025-12-11,10963.84115782957,1244657.9894065857,1255621.8305644153,1254356.8319377063,0.0010084838655957107,0.0,0.0,20
2025-12-12,10963.84115782957,1253955.0080299377,1264918.8491877674,1255621.8305644153,0.007404314258516065,0.0,0.0,20
2025-12-15,67106.4990847228,1190940.00082016,1258046.4999048826,1264918.8491877674,-0.0054330357139492635,84.34049763679505,0.044451071672016465,19
2025-12-16,247821.48836399298,974962.0046615601,1222783.493025553,1258046.4999048826,-0.028029970976427232,390.01350545883184,0.23803651461937908,16
2025-12-17,361201.1635544417,886595.01953125,1247796.1830856916,1222783.493025553,0.02045553460837901,170.3250002861023,0.09286190142277458,14
2025-12-18,113732.49307724214,1122970.991230011,1236703.484307253,1247796.1830856916,-0.008889832272933607,123.67249898910524,0.19822548051601482,19
2025-12-19,55203.24522408223,1205355.0173282623,1260558.2625523445,1236703.484307253,0.019289003829769058,29.249998927116394,0.04730317218035649,20
2025-12-22,55203.24522408223,1232235.0020885468,1287438.247312629,1260558.2625523445,0.02132387336532826,0.0,0.0,20
2025-12-23,55203.24522408223,1237372.0022678375,1292575.2474919197,1287438.247312629,0.003990094429782376,0.0,0.0,20
2025-12-24,55203.24522408223,1250589.0015602112,1305792.2467842933,1292575.2474919197,0.01022532291100231,0.0,0.0,20
2025-12-25,55203.24522408223,1251121.0035324097,1306324.2487564918,1305792.2467842933,0.00040741700948876414,0.0,0.0,20
2025-12-26,55203.24522408223,1305062.9922389984,1360266.2374630806,1306324.2487564918,0.041292955219913274,0.0,0.0,20
2025-12-29,55203.24522408223,1286704.9970149994,1341908.2422390815,1360266.2374630806,-0.013495883907430506,0.0,0.0,20
2025-12-30,113629.47111595845,1241509.0029239655,1355138.4740399239,1341908.2422390815,0.009859267112605652,87.77099533081055,0.04360506556660814,19
2025-12-31,52548.94497097707,1314219.99874115,1366768.943712127,1355138.4740399239,0.00858249536486877,30.52500057220459,0.04505074744310638,20
2026-01-05,52548.94497097707,1369801.9855499268,1422350.9305209038,1366768.943712127,0.04066670307697873,0.0,0.0,20
2026-01-06,52548.94497097707,1425818.001461029,1478366.946432006,1422350.9305209038,0.039382697131282285,0.0,0.0,20
2026-01-07,52548.94497097707,1444583.993434906,1497132.938405883,1478366.946432006,0.012693730754173016,0.0,0.0,20
