arm_id,target_regime,arm_family_set,split,market_regime_bucket,window,replay_policy_id,oracle_future_label_used,entry_support_allowed,c_arm_tier,c_arm_final_decision_copy,membership_basis,target_episode_denominator_n,bridge_episode_denominator_n,pre_replay_any_captured_episode_n,post_replay_any_captured_episode_n,pre_replay_any_recall,post_replay_any_recall,any_recall_retention,pre_replay_bridge_captured_episode_n,post_replay_bridge_captured_episode_n,pre_replay_bridge_recall,post_replay_bridge_recall,bridge_recall_retention,e1_missed_pre_replay_capture_n,e1_missed_post_replay_capture_n,e1_missed_capture_retention,selected_event_n,post_replay_event_n,filtered_event_n,filter_drop_rate,cell_sample_status,retention_source_status,post_replay_membership_source_hash
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,train,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,211,195,0.694078947368421,0.6414473684210527,0.9241706161137442,211,195,0.694078947368421,0.6414473684210527,0.9241706161137442,88,81,0.9204545454545454,7435,5726,1709,0.22985877605917956,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,train,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,211,192,0.694078947368421,0.631578947368421,0.909952606635071,211,192,0.694078947368421,0.631578947368421,0.909952606635071,88,82,0.9318181818181818,7435,5425,2010,0.2703429724277068,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,train,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,211,188,0.694078947368421,0.618421052631579,0.8909952606635072,211,188,0.694078947368421,0.618421052631579,0.8909952606635072,88,79,0.8977272727272727,7435,5101,2334,0.31392064559515803,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,24,0.2962962962962963,0.2962962962962963,1.0,24,24,0.2962962962962963,0.2962962962962963,1.0,3,3,1.0,1315,1315,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,24,0.2962962962962963,0.2962962962962963,1.0,24,24,0.2962962962962963,0.2962962962962963,1.0,3,3,1.0,1315,1313,2,0.001520912547528517,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,22,0.2962962962962963,0.2716049382716049,0.9166666666666666,24,22,0.2962962962962963,0.2716049382716049,0.9166666666666666,3,3,1.0,1315,1001,314,0.23878326996197718,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,21,0.2962962962962963,0.25925925925925924,0.875,24,21,0.2962962962962963,0.25925925925925924,0.875,3,3,1.0,1315,890,425,0.3231939163498099,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,20,0.2962962962962963,0.24691358024691357,0.8333333333333334,24,20,0.2962962962962963,0.24691358024691357,0.8333333333333334,3,3,1.0,1315,853,462,0.35133079847908744,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_high,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,24,0.2962962962962963,0.2962962962962963,1.0,24,24,0.2962962962962963,0.2962962962962963,1.0,2,2,1.0,1315,1315,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_high,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,24,0.2962962962962963,0.2962962962962963,1.0,24,24,0.2962962962962963,0.2962962962962963,1.0,2,2,1.0,1315,1313,2,0.001520912547528517,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,22,0.2962962962962963,0.2716049382716049,0.9166666666666666,24,22,0.2962962962962963,0.2716049382716049,0.9166666666666666,2,2,1.0,1315,1001,314,0.23878326996197718,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,21,0.2962962962962963,0.25925925925925924,0.875,24,21,0.2962962962962963,0.25925925925925924,0.875,2,2,1.0,1315,890,425,0.3231939163498099,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
supervised_bridge_ranker,transition,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump,validation,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,24,20,0.2962962962962963,0.24691358024691357,0.8333333333333334,24,20,0.2962962962962963,0.24691358024691357,0.8333333333333334,2,2,1.0,1315,853,462,0.35133079847908744,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_high,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,robustness,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,477,477,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_high,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,761,761,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_high,pre_replay_capture_only,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_off,nan,validation,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,risk_off_diagnostic_only,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,342,342,0,0,0.0,0.0,,0,0,0.0,0.0,,0,0,,0,0,0,,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,150,150,0.8287292817679558,0.8287292817679558,1.0,150,150,0.8287292817679558,0.8287292817679558,1.0,76,76,1.0,3848,3848,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,150,150,0.8287292817679558,0.8287292817679558,1.0,150,150,0.8287292817679558,0.8287292817679558,1.0,76,76,1.0,3848,3838,10,0.002598752598752599,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,150,123,0.8287292817679558,0.6795580110497238,0.8200000000000001,150,123,0.8287292817679558,0.6795580110497238,0.8200000000000001,76,56,0.7368421052631579,3848,2764,1084,0.2817047817047817,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,150,121,0.8287292817679558,0.6685082872928176,0.8066666666666666,150,121,0.8287292817679558,0.6685082872928176,0.8066666666666666,76,55,0.7236842105263158,3848,2631,1217,0.3162681912681913,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,150,117,0.8287292817679558,0.6464088397790055,0.78,150,117,0.8287292817679558,0.6464088397790055,0.78,76,52,0.6842105263157895,3848,2432,1416,0.367983367983368,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
top_k_per_instrument_20d_family_aware,risk_on,R1_relative_strength_breakout;R2_near_high_volume_expansion;R6_market_breadth_thrust;R7_cross_sectional_momentum_rank_jump;R8_persistent_distance_above_ema,robustness,risk_on,low_to_high,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,181,181,155,155,0.856353591160221,0.856353591160221,1.0,155,155,0.856353591160221,0.856353591160221,1.0,77,77,1.0,3848,3848,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
