industry,task,fold_id,contract_id,top_split_features,common_feature_pairs,feature_family_pair_frequency,approximate_threshold_quantile_bucket,path_support_count,path_fold_presence,path_interpretation_text
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_variant,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,categorical_or_unavailable,6,fold_2023,launch_variant split appears in 6/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,categorical_or_unavailable,3,fold_2023,launch_family split appears in 3/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q25,62,fold_2024,atr20_pct split appears in 62/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q58,54,fold_2024,launch_gain_from_recent_low_120d split appears in 54/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q35,47,fold_2024,prelaunch_drawdown_120d split appears in 47/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,rolling_range_20d,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q65,42,fold_2024,rolling_range_20d split appears in 42/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q37,40,fold_2024,ret_rank_20d_industry split appears in 40/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q51,37,fold_2024,industry_breadth_20d split appears in 37/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q09,36,fold_2024,relative_ret20_vs_industry split appears in 36/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q66,35,fold_2024,higher_low_count_20d split appears in 35/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q50,33,fold_2024,launch_gain_from_recent_low_60d split appears in 33/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,categorical_or_unavailable,31,fold_2024,market_regime split appears in 31/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q54,28,fold_2024,money_ratio_20 split appears in 28/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q78,25,fold_2024,ret_rank_20d_market split appears in 25/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q18,20,fold_2024,relative_ret20_vs_benchmark split appears in 20/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q52,16,fold_2024,upper_shadow_pct split appears in 16/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q57,12,fold_2024,lower_shadow_pct split appears in 12/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,close_location,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q60,10,fold_2024,close_location split appears in 10/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,categorical_or_unavailable,4,fold_2024,launch_variant split appears in 4/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,failure_decision_window,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,q50,2,fold_2024,failure_decision_window split appears in 2/535 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,atr20_pct+atr20_pct:17;atr20_pct+relative_ret20_vs_industry:16;atr20_pct+prelaunch_drawdown_120d:14;launch_gain_from_recent_low_120d+ret_rank_20d_industry:14;launch_gain_from_recent_low_60d+market_regime:12,categorical_or_unavailable,1,fold_2024,launch_family split appears in 1/535 locked T1 splits; diagnostic only
