policy_id,cost_scenario_id,terminal_mark_date,open_position_n,open_position_weight,open_position_notional_cny,sell_commission_cny,sell_stamp_tax_cny,sell_transfer_fee_cny,sell_slippage_cny,total_shadow_cost_cny,live_final_NAV,liquidation_adjusted_final_NAV,live_nav_compound_return,liquidation_adjusted_compound_return,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,historical_support_claim_allowed,deployment_authorized,source_table_content_hash,run_id,contract_version
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP000,2026-04-30,44,0.988053921102,12169319,3042.32975,6084.6595,121.69319,0,9248.68244,12316452.311,12307203.6286,0.231645231105,0.230720362861,113.364965135,root_found,106.565767408,root_found,False,False,9330ee61760bde6e31548ac7547a7f7ccd836097e82d5c39a736d43d886aa23e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP005,2026-04-30,44,0.99631862174,12169319,3042.32975,6084.6595,121.69319,6084.6595,15333.34194,12214284.401,12198951.0591,0.221428440105,0.219895105911,113.364965135,root_found,106.565767408,root_found,False,False,cd9497ac5d2fce24de3cc2b153c61c078651148b983fb43749ad0e80696879d3,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP010,2026-04-30,44,1.00472275089,12169319,3042.32975,6084.6595,121.69319,12169.319,21418.00144,12112116.491,12090698.4896,0.211211649105,0.209069848961,113.364965135,root_found,106.565767408,root_found,False,False,a5f8944308660b3f53b7b3c430cf6e589396540049c158748e97d47620808d63,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP020,2026-04-30,44,1.02196365017,12169319,3042.32975,6084.6595,121.69319,24338.638,33587.32044,11907780.671,11874193.3506,0.190778067105,0.187419335061,113.364965135,root_found,106.565767408,root_found,False,False,eba8e0bf3db3d1333d0b1ad511f6502e3f942ba70076e20634418c3751b79dcc,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP040,2026-04-30,44,1.05828364329,12169319,3042.32975,6084.6595,121.69319,48677.276,57925.95844,11499109.031,11441183.0726,0.149910903105,0.144118307261,113.364965135,root_found,106.565767408,root_found,False,False,0bfda8420654d34e2f4851177bffcc0f1f97e69eea4d09af587bfc162737cb3a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,GROSS,2026-04-30,17,0.408794347968,4505265,0,0,0,0,0,11020859.3206,11020859.3206,0.102085932058,0.102085932058,35.2141339208,root_found,34.4657184723,root_found,False,False,2a312efcc276edc15e4a63483d8acead5499931686380b4b9cdd9f66f159719c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP000,2026-04-30,17,0.413641715515,4505265,1126.31625,2252.6325,45.05265,0,3424.0014,10891708.527,10888284.5256,0.089170852701,0.088828452561,35.2141339208,root_found,34.4657184723,root_found,False,False,1185dfaa6fddadd3072a053dc42bb84b7a429c7a98b944f0971b3f6ea9663558,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP005,2026-04-30,17,0.418506709716,4505265,1126.31625,2252.6325,45.05265,2252.6325,5676.6339,10765096.2229,10759419.589,0.076509622285,0.075941958895,35.2141339208,root_found,34.4657184723,root_found,False,False,bee1294e4159d33ce9f5940f09429bee25d4bc8119ea33a100625e855a753f44,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP010,2026-04-30,17,0.423487503899,4505265,1126.31625,2252.6325,45.05265,4505.265,7929.2664,10638483.9187,10630554.6523,0.063848391869,0.063055465229,35.2141339208,root_found,34.4657184723,root_found,False,False,71a34a7d3b739e82ad4d6c17e064466b212d4946d8b2be612085e91a7b1e955e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP020,2026-04-30,17,0.433813433575,4505265,1126.31625,2252.6325,45.05265,9010.53,12434.5314,10385259.3104,10372824.779,0.0385259310369,0.0372824778969,35.2141339208,root_found,34.4657184723,root_found,False,False,c26a297c78e75119dd2a7c8473e6ff5a74febe8f740507e9c80ce1fb7eb9487b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP040,2026-04-30,17,0.456053406965,4505265,1126.31625,2252.6325,45.05265,18021.06,21445.0614,9878810.09373,9857365.03233,-0.0121189906272,-0.0142634967672,35.2141339208,root_found,34.4657184723,root_found,False,False,534978c5ea3dfc9d7ff058c0492a876d854325adf669a7e24f1d9f082b65a99f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,GROSS,2026-04-30,35,0.796508105114,9225010,0,0,0,0,0,11581815.6033,11581815.6033,0.158181560334,0.158181560334,66.9586162439,root_found,63.9533510148,root_found,False,False,8e34985ebb2346528c43e8cf0435f5fb4bffed58b0495363c0b3d4ee87b44638,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP000,2026-04-30,35,0.804224661103,9225010,2306.2525,4612.505,92.2501,0,7011.0076,11470687.7893,11463676.7817,0.147068778934,0.146367678174,66.9586162439,root_found,63.9533510148,root_found,False,False,44bd0f1dbed6d2a3fc5bb319da6d11db8b4ac7d3e730221d88fde03889e32e3e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP005,2026-04-30,35,0.811998757589,9225010,2306.2525,4612.505,92.2501,4612.505,11623.5126,11360867.1365,11349243.6239,0.136086713653,0.134924362393,66.9586162439,root_found,63.9533510148,root_found,False,False,fe9ae140185b099ccdca6ad610006eda85e5049e61341e0a3710448a16ec9dbe,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP010,2026-04-30,35,0.819924618864,9225010,2306.2525,4612.505,92.2501,9225.01,16236.0176,11251046.4837,11234810.4661,0.125104648373,0.123481046613,66.9586162439,root_found,63.9533510148,root_found,False,False,356729c13bc5ed10c2d8f49eb59c64acee18ac4680d276374beede3ccbdb0e11,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP020,2026-04-30,35,0.836249766103,9225010,2306.2525,4612.505,92.2501,18450.02,25461.0276,11031405.1781,11005944.1505,0.103140517813,0.100594415053,66.9586162439,root_found,63.9533510148,root_found,False,False,095de6aa506c9c023b00a1cfe6a1a234da035c4a66ae8a6dc7e77d680839e44e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP040,2026-04-30,35,0.870931198324,9225010,2306.2525,4612.505,92.2501,36900.04,43911.0476,10592122.5669,10548211.5193,0.0592122566923,0.0548211519323,66.9586162439,root_found,63.9533510148,root_found,False,False,89e44f56ff026f971ba202acff232003fb69b597603fcf57dff4efd3b0d8a14e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,GROSS,2026-04-30,41,0.922355617869,11182616,0,0,0,0,0,12123974.5098,12123974.5098,0.212397450978,0.212397450978,96.1128265153,root_found,90.8685796785,root_found,False,False,19c5fbdaefcde23e47e169b9b09a96a0def3c22014b520b1172787fedaae10fa,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP000,2026-04-30,41,0.930482404138,11182616,2795.654,5591.308,111.82616,0,8498.78816,12018084.3295,12009585.5413,0.201808432945,0.200958554129,96.1128265153,root_found,90.8685796785,root_found,False,False,0c3550b69cbf7e51ba9b8356b60c9cbd5c58ead1dea016d6d144fe867cea2d5e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP005,2026-04-30,41,0.938682357331,11182616,2795.654,5591.308,111.82616,5591.308,14090.09616,11913099.1572,11899009.061,0.19130991572,0.189900906104,96.1128265153,root_found,90.8685796785,root_found,False,False,05f5b40b329b38108fd56041e9ab5b991fda338231cdfa25b453de015be1cebf,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP010,2026-04-30,41,0.947028121024,11182616,2795.654,5591.308,111.82616,11182.616,19681.40416,11808113.9849,11788432.5808,0.180811398494,0.178843258078,96.1128265153,root_found,90.8685796785,root_found,False,False,d82276d470a69da2ea2b7095b6c90dc3f385a493d3c6012695e408ed8c1c586e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP020,2026-04-30,41,0.964172918243,11182616,2795.654,5591.308,111.82616,22365.232,30864.02016,11598143.6404,11567279.6203,0.159814364043,0.156727962027,96.1128265153,root_found,90.8685796785,root_found,False,False,8d0fdc0e175e1ace3e9bcfb931bf15fe10b885aac776497122b7c6e2d995226e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP040,2026-04-30,41,1.00039479052,11182616,2795.654,5591.308,111.82616,44730.464,53229.25216,11178202.9514,11124973.6993,0.117820295141,0.112497369925,96.1128265153,root_found,90.8685796785,root_found,False,False,a8324a7e572c07a0a9d68d30768a7d9b43ece49a499794444fc99bcf23d4817c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,GROSS,2026-04-30,43,0.962321371545,11847318,0,0,0,0,0,12311186.6268,12311186.6268,0.231118662675,0.231118662675,106.921313843,root_found,100.705584908,root_found,False,False,cd5597d975de42f544a8d74c538f3f109fd06547bc6776af25c5945b21d1169f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP000,2026-04-30,43,0.970518296279,11847318,2961.8295,5923.659,118.47318,0,9003.96168,12207207.2679,12198203.3062,0.220720726793,0.219820330625,106.921313843,root_found,100.705584908,root_found,False,False,e0b58dc75a4dd0a453b78febde0c0e39f7528d5bec59943ae1899d7b1d577d17,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP005,2026-04-30,43,0.978794362863,11847318,2961.8295,5923.659,118.47318,5923.659,14927.62068,12103990.8376,12089063.2169,0.210399083761,0.208906321693,106.921313843,root_found,100.705584908,root_found,False,False,3cf8a0c5aa22b15026bb06ab8f759f78a977f6fb8df1d084e3cc8fc5f1441ada,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP010,2026-04-30,43,0.987212791267,11847318,2961.8295,5923.659,118.47318,11847.318,20851.27968,12000774.4073,11979923.1276,0.20007744073,0.197992312762,106.921313843,root_found,100.705584908,root_found,False,False,ddca48aa8b4f8c8794ed065d837bf24fa47f7a8dae429defaf6d8961de1e6876,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP020,2026-04-30,43,1.00449168384,11847318,2961.8295,5923.659,118.47318,23694.636,32698.59768,11794341.5467,11761642.949,0.179434154667,0.176164294899,106.921313843,root_found,100.705584908,root_found,False,False,2ae3f428f2a2b69c22248bdb7db6202423ec717b4a9460793cd2525324084b95,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP040,2026-04-30,43,1.0409298567,11847318,2961.8295,5923.659,118.47318,47389.272,56393.23368,11381475.8254,11325082.5917,0.138147582542,0.132508259174,106.921313843,root_found,100.705584908,root_found,False,False,9bb5f1f419cbcfa247759a1a7bdd50c5f13994b0473dcfc47dd4f18c2c09cc2d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,GROSS,2026-04-30,44,0.980818662625,12183649,0,0,0,0,0,12421918,12421918,0.2421918,0.2421918,114.038452939,root_found,107.164077683,root_found,False,False,69a07a8ebeebc70e40bd2bf2d969ce56e941491b76982429779578ccf27a2713,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP000,2026-04-30,44,0.98896966124,12183649,3045.91225,6091.8245,121.83649,0,9259.57324,12319537.6739,12310278.1007,0.231953767391,0.231027810067,114.038452939,root_found,107.164077683,root_found,False,False,89a6606f90ccc6cdf4aadb9bde4dc26af1fc4d9936040f9032889634e8fa9d8a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP005,2026-04-30,44,0.99720172507,12183649,3045.91225,6091.8245,121.83649,6091.8245,15351.39774,12217837.8694,12202486.4717,0.221783786941,0.220248647167,114.038452939,root_found,107.164077683,root_found,False,False,b14c64f1e9c120dc87dc200a7073b081f71d8d73f20cbfa700cec80dfccefd61,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP010,2026-04-30,44,1.00557198463,12183649,3045.91225,6091.8245,121.83649,12183.649,21443.22224,12116138.0649,12094694.8427,0.211613806491,0.209469484267,114.038452939,root_found,107.164077683,root_found,False,False,60bd3fda1ffd0570892afb4109eef1972cd9b6c47505e203d639513d4a4d1b35,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP020,2026-04-30,44,1.02274124838,12183649,3045.91225,6091.8245,121.83649,24367.298,33626.87124,11912738.4559,11879111.5847,0.191273845591,0.187911158467,114.038452939,root_found,107.164077683,root_found,False,False,9baee6187f9c226c7305335222cd83a00c912ed3321e66291a9092e9ab3db607,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP040,2026-04-30,44,1.05890086399,12183649,3045.91225,6091.8245,121.83649,48734.596,57994.16924,11505939.2379,11447945.0687,0.150593923791,0.144794506867,114.038452939,root_found,107.164077683,root_found,False,False,de948619e665479f78d97b87af09f6aaae079f215b8a258e4b6b40ee1b1e26e0,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,GROSS,2026-04-30,18,0.41558257209,4924095,0,0,0,0,0,11848656.1533,11848656.1533,0.18486561533,0.18486561533,42.4948030304,root_found,41.8678669921,root_found,False,False,44584e97cdbce838213d0cdb7c066cd631740e859c0817bff981a5aa5d5a2ecf,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP000,2026-04-30,18,0.422630735879,4924095,1231.02375,2462.0475,49.24095,0,3742.3122,11651057.4882,11647315.176,0.165105748818,0.164731517598,42.4948030304,root_found,41.8678669921,root_found,False,False,ce2b5fdd63b66aa8e541fc9a7d2e9a6cacf9b44254ffb221948a3e9477e07f7e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP005,2026-04-30,18,0.429797026901,4924095,1231.02375,2462.0475,49.24095,2462.0475,6204.3597,11456791.6756,11450587.3159,0.145679167561,0.145058731591,42.4948030304,root_found,41.8678669921,root_found,False,False,e69cfc851d5785e61dc5a4ddea2ee883b10f6e3da21fd7e90c7a619aaee65220,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP010,2026-04-30,18,0.437210538727,4924095,1231.02375,2462.0475,49.24095,4924.095,8666.4072,11262525.863,11253859.4558,0.126252586303,0.125385945583,42.4948030304,root_found,41.8678669921,root_found,False,False,d066c3bde43111d594b5c007c6df888b6134a21b20cc5fcc7156326089b9e85d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP020,2026-04-30,18,0.452832224506,4924095,1231.02375,2462.0475,49.24095,9848.19,13590.5022,10873994.2379,10860403.7357,0.0873994237878,0.0860403735678,42.4948030304,root_found,41.8678669921,root_found,False,False,bc7ab253f86247e5a584885d0529ad7ab4202547423fd926fe7575fb5c6d21fe,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP040,2026-04-30,18,0.48768234685,4924095,1231.02375,2462.0475,49.24095,19696.38,23438.6922,10096930.9876,10073492.2954,0.00969309875718,0.00734922953718,42.4948030304,root_found,41.8678669921,root_found,False,False,54ab8de45b98128d8ecfd0e76f3741800fb7d2750b5f5e7f02445752ce6bf613,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,GROSS,2026-04-30,40,0.892919111868,12720129,0,0,0,0,0,14245555.763,14245555.763,0.424555576305,0.424555576305,101.045517087,root_found,97.6982336979,root_found,False,False,6d3a7525ab7a95b1654ef96723c269e72903bcf61bff57c51fbef188cbc714c3,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP000,2026-04-30,40,0.90577847393,12720129,3180.03225,6360.0645,127.20129,0,9667.29804,14043311.2136,14033643.9156,0.404331121362,0.403364391558,101.045517087,root_found,97.6982336979,root_found,False,False,ccbc318902c3cc0f614f8a38cb9b002dfc3a56ce3abf3a7a7eb084ea4f91d1ee,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP005,2026-04-30,40,0.918869522998,12720129,3180.03225,6360.0645,127.20129,6360.0645,16027.36254,13843237.4582,13827210.0957,0.384323745824,0.38272100957,101.045517087,root_found,97.6982336979,root_found,False,False,01fe07db2a90f55090c4fa3c359759dc38b999f65d24bff421975a67635d8bfa,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP010,2026-04-30,40,0.932344526317,12720129,3180.03225,6360.0645,127.20129,12720.129,22387.42704,13643163.7029,13620776.2758,0.364316370285,0.362077627581,101.045517087,root_found,97.6982336979,root_found,False,False,32b0a54aa856e83cbe94701c62aab647ec03fee1bcdd893d11a4449ff88c9714,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP020,2026-04-30,40,0.960516004473,12720129,3180.03225,6360.0645,127.20129,25440.258,35107.55604,13243016.1921,13207908.6361,0.324301619209,0.320790863605,101.045517087,root_found,97.6982336979,root_found,False,False,58f04b7ae1b9e207e47117fa17fee1b1725ee79cbf9aef78c1aff34445df455d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP040,2026-04-30,40,1.0222947879,12720129,3180.03225,6360.0645,127.20129,50880.516,60547.81404,12442721.1706,12382173.3565,0.244272117057,0.238217335653,101.045517087,root_found,97.6982336979,root_found,False,False,e47e139f46cf73498db10e297283464465673c3b83f5c72735c8ecc40b115c81,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,GROSS,2026-04-30,43,0.951167228761,14219065,0,0,0,0,0,14949069.4907,14949069.4907,0.494906949067,0.494906949067,115.958134204,root_found,111.806723133,root_found,False,False,d66d77e678265696c82166f0e7be646b9f96c0e104560b8fa4d40dfb813d0e85,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP000,2026-04-30,43,0.964496285655,14219065,3554.76625,7109.5325,142.19065,0,10806.4894,14742477.7176,14731671.2282,0.474247771762,0.473167122822,115.958134204,root_found,111.806723133,root_found,False,False,f51c18969ae003d675639861edd96834432ae5c3ddd7d1dda36c791788c5187e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP005,2026-04-30,43,0.978062865485,14219065,3554.76625,7109.5325,142.19065,7109.5325,17916.0219,14537986.7714,14520070.7495,0.453798677138,0.452007074948,115.958134204,root_found,111.806723133,root_found,False,False,90e1a26b433c7f38f08517034e072bca1900b4a28fb9ba19d7685214554b014d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP010,2026-04-30,43,0.992016544566,14219065,3554.76625,7109.5325,142.19065,14219.065,25025.5544,14333495.8251,14308470.2707,0.433349582513,0.430847027073,115.958134204,root_found,111.806723133,root_found,False,False,d66972c98ff40ed8e5d376045b3aafa535e07576c6cbcdd8e020170a4285929e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP020,2026-04-30,43,1.02115341827,14219065,3554.76625,7109.5325,142.19065,28438.13,39244.6194,13924513.9326,13885269.3132,0.392451393264,0.388526931324,115.958134204,root_found,111.806723133,root_found,False,False,624322ba43cb6d2b90219b3a3e1a2305dcbc6f24dc643056095bfef405efd40c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP040,2026-04-30,43,1.08488235575,14219065,3554.76625,7109.5325,142.19065,56876.26,67682.7494,13106550.1477,13038867.3983,0.310655014766,0.303886739826,115.958134204,root_found,111.806723133,root_found,False,False,974dbe180012e12a402fd481947c64925f489f221e1f715ed0e44e8d4aae2e3a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,GROSS,2026-04-30,43,0.936449702698,14368201,0,0,0,0,0,15343270.3952,15343270.3952,0.53432703952,0.53432703952,123.927316334,root_found,119.518423384,root_found,False,False,532f9ad40ed1da8fa4df7dde72bb41cfb67809422fbdc17d8108dc14cf24c2f8,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,SLIP000,2026-04-30,43,0.949404318437,14368201,3592.05025,7184.1005,143.68201,0,10919.83276,15133911.5706,15122991.7379,0.513391157062,0.512299173786,123.927316334,root_found,119.518423384,root_found,False,False,382d8e954cd2cd7664118a7850bd5552ff7d9e3586e7ed73906eb4342cd5690f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,SLIP005,2026-04-30,43,0.962578889488,14368201,3592.05025,7184.1005,143.68201,7184.1005,18103.93326,14926777.5939,14908673.6607,0.492677759393,0.490867366067,123.927316334,root_found,119.518423384,root_found,False,False,08c02028a2c800d86c937dbb661c6f08e5b9dbb56c190dbfc48277059b45c01d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
