policy_id,cost_scenario_id,mean_target_one_way_turnover,mean_attempted_one_way_turnover,mean_realized_one_way_turnover,total_commission_cny,total_stamp_tax_cny,total_transfer_fee_cny,total_slippage_cny,total_cost_return,maximum_shadow_cash_deficit_cny,shadow_self_financing,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,raw_qfq_mapping_warning_n,max_relative_ratio_spread,source_table_content_hash,historical_support_claim_allowed,deployment_authorized,run_id,contract_version
B0_P4_RAW_RANK__D10__L100__STOP05,SLIP000,0.411634144037,0.680519362124,0.672494720673,67857.4907408,66456.3624816,2701.02756963,0,0.0142357932356,0,True,0,not_positive_at_zero_slippage,0,not_positive_at_zero_slippage,19,0.00735269458928,8a1bd119412ae63324d03737b96c90ff683036832430a7a2dd00da9eb9e1cc0c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP05,SLIP005,0.411634144037,0.680519362124,0.672494720673,67857.4907408,66456.3624816,2701.02756963,135051.378482,0.0284831225779,0,True,0,not_positive_at_zero_slippage,0,not_positive_at_zero_slippage,19,0.00735269458928,97d03e4ac193f709f0b14f314a1692c614478b7cfecbcefa1aa4c883759fc455,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP05,SLIP010,0.411634144037,0.680519362124,0.672494720673,67857.4907408,66456.3624816,2701.02756963,270102.756963,0.0429262043108,102402.305671,False,0,not_positive_at_zero_slippage,0,not_positive_at_zero_slippage,19,0.00735269458928,56aa240b04580ce31d147162615094be5a8aeb0b7d34caa57429c8837486556c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP05,SLIP020,0.411634144037,0.680519362124,0.672494720673,67857.4907408,66456.3624816,2701.02756963,540205.513926,0.0724219406723,329804.60131,False,0,not_positive_at_zero_slippage,0,not_positive_at_zero_slippage,19,0.00735269458928,7221d66ada3d5c7a364151b1813f22d322ecfbb798c0c13a54d8c4b909a27ced,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP05,SLIP040,0.411634144037,0.680519362124,0.672494720673,67857.4907408,66456.3624816,2701.02756963,1080411.02785,0.134021869983,784609.192586,False,0,not_positive_at_zero_slippage,0,not_positive_at_zero_slippage,19,0.00735269458928,c0476ca9a8393ce235a931bb1def4d906397090ad46404414376c50d32a9f3a9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP10,GROSS,0.411634144037,0.576852006163,0.566617312841,0,0,0,0,0,0,True,53.0339289071,root_found,50.612375886,root_found,13,0.00735269458928,83b384ac0f80803e70c035771f3bb20d92d96271b2c4de14ced700f3aea490ea,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP10,SLIP000,0.411634144037,0.576852006163,0.566617312841,58148.5814667,55532.0669333,2303.73744867,0,0.0119201303633,0,True,53.0339289071,root_found,50.612375886,root_found,13,0.00735269458928,0e9143c6a3bf2c5e6f5208d200b72f1007713a9baa3342b67de82b8868fddaff,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP10,SLIP005,0.411634144037,0.576852006163,0.566617312841,58148.5814667,55532.0669333,2303.73744867,115186.872433,0.0239244165389,0,True,53.0339289071,root_found,50.612375886,root_found,13,0.00735269458928,bd6274316ea74a3acba4b255b3416e6061504f71f5d03483bfbc489f63684796,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP10,SLIP010,0.411634144037,0.576852006163,0.566617312841,58148.5814667,55532.0669333,2303.73744867,230373.744867,0.0360665720191,89693.230827,False,53.0339289071,root_found,50.612375886,root_found,13,0.00735269458928,6dcd9c4f708793f1a8efb9e1061e23614bff05dff8f4d6c5b813bb1993cb7d83,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP10,SLIP020,0.411634144037,0.576852006163,0.566617312841,58148.5814667,55532.0669333,2303.73744867,460747.489733,0.0607774779458,286024.663349,False,53.0339289071,root_found,50.612375886,root_found,13,0.00735269458928,fc2c629dbda712fd8f94be9dda97e2d911231d12a7bda46d289874bbd61cc5e1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP10,SLIP040,0.411634144037,0.576852006163,0.566617312841,58148.5814667,55532.0669333,2303.73744867,921494.979466,0.112003179279,678687.528394,False,53.0339289071,root_found,50.612375886,root_found,13,0.00735269458928,4e30855e3bff39bb090170f1129c186fe7cd3e73f7ced79d9abb2c598c5cb8e1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP15,GROSS,0.411634144037,0.503638093858,0.493765050594,0,0,0,0,0,0,True,83.4332152335,root_found,78.6451797139,root_found,13,0.00735269458928,f28101b788421abc205cde2e89948b4464afae18801fdbeac7a474cc08ba4226,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP15,SLIP000,0.411634144037,0.503638093858,0.493765050594,51556.0801735,48560.878347,2037.53049694,0,0.0103557524637,0,True,83.4332152335,root_found,78.6451797139,root_found,13,0.00735269458928,3563b36db00a118c7266d5f2a112c6f85122e1ddc97621f424767146e7fd7c47,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP15,SLIP005,0.411634144037,0.503638093858,0.493765050594,51556.0801735,48560.878347,2037.53049694,101876.524847,0.0208108309701,0,True,83.4332152335,root_found,78.6451797139,root_found,13,0.00735269458928,2f3c11b5bafe6397cbffdd0dba275f2b354c2d5e607d95d40bdff00997d787c1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP15,SLIP010,0.411634144037,0.503638093858,0.493765050594,51556.0801735,48560.878347,2037.53049694,203753.049694,0.0313700651798,88289.6724934,False,83.4332152335,root_found,78.6451797139,root_found,13,0.00735269458928,d709b44ceacf93146b7a70edc67e1418066c11831d6932f767f7ed279654ac5d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP15,SLIP020,0.411634144037,0.503638093858,0.493765050594,51556.0801735,48560.878347,2037.53049694,407506.099388,0.0528094838631,269026.531617,False,83.4332152335,root_found,78.6451797139,root_found,13,0.00735269458928,ec20b5a932a68c2d36739cfa00829fa597b945ad60745e673d4fb653063269e3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP15,SLIP040,0.411634144037,0.503638093858,0.493765050594,51556.0801735,48560.878347,2037.53049694,815012.198776,0.0970352061412,630500.249864,False,83.4332152335,root_found,78.6451797139,root_found,13,0.00735269458928,aa71f4b2b04ad1a3ec3f853f7f8c10ac625f9509a6b4c1b341267ad627288b8c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP20,GROSS,0.411634144037,0.467319976915,0.457156262639,0,0,0,0,0,0,True,123.165534958,root_found,115.548168502,root_found,13,0.00735269458928,bf1a83c2f1922662826f382dbdf794e0fc868697abd7539e082f40e546fc8c30,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP20,SLIP000,0.411634144037,0.467319976915,0.457156262639,50021.2069398,46959.2758795,1975.23198759,0,0.00958290959028,0,True,123.165534958,root_found,115.548168502,root_found,13,0.00735269458928,3fcb0a4e92f1d7edb280079ef987d5b30ccb07fbc505d16c1288ce186314a837,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP20,SLIP005,0.411634144037,0.467319976915,0.457156262639,50021.2069398,46959.2758795,1975.23198759,98761.5993795,0.0192616139356,0,True,123.165534958,root_found,115.548168502,root_found,13,0.00735269458928,ae3a0135bbaca4117c25492aec0075d51d9c6f0e2b89e3421b4748dacc1663f7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP20,SLIP010,0.411634144037,0.467319976915,0.457156262639,50021.2069398,46959.2758795,1975.23198759,197523.198759,0.0290279669937,86691.0907852,False,123.165534958,root_found,115.548168502,root_found,13,0.00735269458928,c85e137a38d49c32af693d827ae5406029b5489c6585587a5a17abadafd0ca41,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP20,SLIP020,0.411634144037,0.467319976915,0.457156262639,50021.2069398,46959.2758795,1975.23198759,395046.397518,0.0488300947116,261334.280886,False,123.165534958,root_found,115.548168502,root_found,13,0.00735269458928,11d81b2122dd77fbff5993a082a90c4c6c7e7c2700806c85ec608e3887f6b947,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOP20,SLIP040,0.411634144037,0.467319976915,0.457156262639,50021.2069398,46959.2758795,1975.23198759,790092.795036,0.0895599152334,610620.661086,False,123.165534958,root_found,115.548168502,root_found,13,0.00735269458928,9f12986a6d704b362a345ac7673e50939bdff132730df26ddc123bfbfbfb2950,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOPNONE,GROSS,0.411634144037,0.429394561694,0.42094774349,0,0,0,0,0,0,True,191.233461726,root_found,178.19437489,root_found,13,0.00735269458928,3fa7c951362c1fb38a745e2e1e8f7bf8a092ccbd81b5405110602e713d70ad1a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOPNONE,SLIP000,0.411634144037,0.429394561694,0.42094774349,48561.44175,45491.658,1916.56016,0,0.0088402277688,0,True,191.233461726,root_found,178.19437489,root_found,13,0.00735269458928,0fd2f103f4b228b384566e2aee50db857044346d5728f21b6e08790aa3b2d854,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOPNONE,SLIP005,0.411634144037,0.429394561694,0.42094774349,48561.44175,45491.658,1916.56016,95828.008,0.0177543616771,0,True,191.233461726,root_found,178.19437489,root_found,13,0.00735269458928,16214cd3e3f2b1c7dc150b6ac4674e6f4acef5f3155081f9304f45a86db43d8f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOPNONE,SLIP010,0.411634144037,0.429394561694,0.42094774349,48561.44175,45491.658,1916.56016,191656.016,0.0267397690177,82680.97805,False,191.233461726,root_found,178.19437489,root_found,13,0.00735269458928,70d88bd638fc9a49f0d809d7f96344d179f8fefa24afdf89ab4cc4e58ee67837,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOPNONE,SLIP020,0.411634144037,0.429394561694,0.42094774349,48561.44175,45491.658,1916.56016,383312.032,0.0449290253263,252047.03305,False,191.233461726,root_found,178.19437489,root_found,13,0.00735269458928,6fac4083e31540ba94a53943f2f366b15a07c866c80544f3f8e4956793a8c050,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D10__L100__STOPNONE,SLIP040,0.411634144037,0.429394561694,0.42094774349,48561.44175,45491.658,1916.56016,766624.064,0.0822152476843,590779.14305,False,191.233461726,root_found,178.19437489,root_found,13,0.00735269458928,2e6d83bca1a319ca05f7353d46a7dc36b949fa4c762629c3013d33ade1ab7f53,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP05,GROSS,0.722246272246,0.854206869042,0.841449468282,0,0,0,0,0,0,True,23.3839688044,root_found,23.0780214006,root_found,16,0.0059550709901,18f018ea85d23f0ddbe8de8feb4209a14ad2156c9a2d8987e7db036f80232467,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP05,SLIP000,0.722246272246,0.854206869042,0.841449468282,91004.2780194,90210.9110389,3634.33411078,0,0.017817742757,0,True,23.3839688044,root_found,23.0780214006,root_found,16,0.0059550709901,e640ffdb83360d7261c291bc8d8629a34e5b97995ca6dde66f5278891c9e6cef,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP05,SLIP005,0.722246272246,0.854206869042,0.841449468282,91004.2780194,90210.9110389,3634.33411078,181716.705539,0.0356536480226,0,True,23.3839688044,root_found,23.0780214006,root_found,16,0.0059550709901,521c9558e81fdb0b6d032aaad5552dc92261e3714ca537150cfe007e316e529e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP05,SLIP010,0.722246272246,0.854206869042,0.841449468282,91004.2780194,90210.9110389,3634.33411078,363433.411078,0.0537816268291,23858.4547788,False,23.3839688044,root_found,23.0780214006,root_found,16,0.0059550709901,bd789eb48508de06b4df946a87e50ba33d02eb239ef0dc1804facc450b345ac8,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP05,SLIP020,0.722246272246,0.854206869042,0.841449468282,91004.2780194,90210.9110389,3634.33411078,726866.822156,0.090953499762,233009.329768,False,23.3839688044,root_found,23.0780214006,root_found,16,0.0059550709901,ff1f964ee17296a077eac69232bb8097c8b744a37a30a54aea68912cd4a250d3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP05,SLIP040,0.722246272246,0.854206869042,0.841449468282,91004.2780194,90210.9110389,3634.33411078,1453733.64431,0.169268750005,697372.930294,False,23.3839688044,root_found,23.0780214006,root_found,16,0.0059550709901,527178d922117fefc5ed096232077fb5d60e77eacc20b618b5dfdf364ac9331b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP10,GROSS,0.722246272246,0.778542506014,0.767350969398,0,0,0,0,0,0,True,79.5244756264,root_found,77.3444522601,root_found,12,0.00544493120339,0fba548fcac9fa9a32f6eb66538826f17f545318855a0e42d8f18969edbf6375,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP10,SLIP000,0.722246272246,0.778542506014,0.767350969398,89156.154833,87370.944166,3556.01994332,0,0.0162105777998,0,True,79.5244756264,root_found,77.3444522601,root_found,12,0.00544493120339,eaf13dd65193f6b38c64051b136eee221dec70b0378b7454084fbd1d2f4eb8cd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP10,SLIP005,0.722246272246,0.778542506014,0.767350969398,89156.154833,87370.944166,3556.01994332,177800.997166,0.0325069493372,0,True,79.5244756264,root_found,77.3444522601,root_found,12,0.00544493120339,d1e7cc41615b82ca9c233673e3883d44894ea4459023baeb19b18ee8b546f4ef,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP10,SLIP010,0.722246272246,0.778542506014,0.767350969398,89156.154833,87370.944166,3556.01994332,355601.994332,0.0490386192037,147493.640044,False,79.5244756264,root_found,77.3444522601,root_found,12,0.00544493120339,de4df7baee05d0c1c7035d38f9f07520c789161993c6ad710d26d5e97c7b346a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP10,SLIP020,0.722246272246,0.778542506014,0.767350969398,89156.154833,87370.944166,3556.01994332,711203.988664,0.0828356464333,479811.945346,False,79.5244756264,root_found,77.3444522601,root_found,12,0.00544493120339,92244aa3e14432d637e3732f19b2d17ff5894e2c958425b0ad9a48c75493e146,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP10,SLIP040,0.722246272246,0.778542506014,0.767350969398,89156.154833,87370.944166,3556.01994332,1422407.97733,0.153576915579,1144448.55595,False,79.5244756264,root_found,77.3444522601,root_found,12,0.00544493120339,4ab4a14c36be98afdc0c9fa42eea59a71ce7dd98bc6a57721caad36749f8bd74,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP15,GROSS,0.722246272246,0.747334593076,0.735333442055,0,0,0,0,0,0,True,90.8257542796,root_found,87.6628664082,root_found,12,0.00544493120339,5ff2a5ffde7e14b0b5a20cb014c2afe2dd741b5afa9f8c26b63ca74842306947,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP15,SLIP000,0.722246272246,0.747334593076,0.735333442055,88366.543885,85968.8207701,3521.9198354,0,0.0155180717006,0,True,90.8257542796,root_found,87.6628664082,root_found,12,0.00544493120339,384a8ba74587bd763fa294e29b3ad7d46f2d5eae02cb3dee7bc492ae2f9d7a4b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP15,SLIP005,0.722246272246,0.747334593076,0.735333442055,88366.543885,85968.8207701,3521.9198354,176095.99177,0.0311494256414,0,True,90.8257542796,root_found,87.6628664082,root_found,12,0.00544493120339,9b7d2d4badf5b2836a70a2a03fa8e0d3340fd46a228fb492e1ed7f8c5793e4ad,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP15,SLIP010,0.722246272246,0.747334593076,0.735333442055,88366.543885,85968.8207701,3521.9198354,352191.98354,0.0469971914848,161470.545944,False,90.8257542796,root_found,87.6628664082,root_found,12,0.00544493120339,02919d72f998699e298c82efa250123a9d62ace385bf0908c9a904f0001a44b3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP15,SLIP020,0.722246272246,0.747334593076,0.735333442055,88366.543885,85968.8207701,3521.9198354,704383.96708,0.079366540601,493321.505981,False,90.8257542796,root_found,87.6628664082,root_found,12,0.00544493120339,4933fd8664924f05b5a4722f57df95aca6aae0dc523cffcd0e75f02fc0227abd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP15,SLIP040,0.722246272246,0.747334593076,0.735333442055,88366.543885,85968.8207701,3521.9198354,1408767.93416,0.146987828284,1157023.42606,False,90.8257542796,root_found,87.6628664082,root_found,12,0.00544493120339,2bdd700ef093e2c384c569810dd3eeef3569d2d194a951f7f28a2e53821a4828,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP20,GROSS,0.722246272246,0.734034725249,0.721367077558,0,0,0,0,0,0,True,101.524736299,root_found,97.6958108622,root_found,12,0.00544493120339,2a958cce0d97c53c9615660c44c7b9548f568c8eda63c9cf5a13acd96f56a5d0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP20,SLIP000,0.722246272246,0.734034725249,0.721367077558,87757.3709014,85184.2913029,3497.27445606,0,0.0152159229557,0,True,101.524736299,root_found,97.6958108622,root_found,12,0.00544493120339,3bea7fd67ea5886d83208735db6b1df518f6f8fa3e80db9ab300454e49737bd5,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP20,SLIP005,0.722246272246,0.734034725249,0.721367077558,87757.3709014,85184.2913029,3497.27445606,174863.722803,0.0305494733999,0,True,101.524736299,root_found,97.6958108622,root_found,12,0.00544493120339,323c590f927c63a38be3926b62044752ad5cc6fb83d940b7cb19126770e8ef43,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP20,SLIP010,0.722246272246,0.734034725249,0.721367077558,87757.3709014,85184.2913029,3497.27445606,349727.445606,0.0460894916517,158086.244074,False,101.524736299,root_found,97.6958108622,root_found,12,0.00544493120339,f94f8b35d9df2dbc747253c2758fbde423ebe42ab211c62f0dbc63e57891fbf5,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP20,SLIP020,0.722246272246,0.734034725249,0.721367077558,87757.3709014,85184.2913029,3497.27445606,699454.891212,0.0778116090135,489365.594847,False,101.524736299,root_found,97.6958108622,root_found,12,0.00544493120339,2e64bc2b1cc8608aa889d0649f9b6918c323188079230d382a8f8be1e731b815,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOP20,SLIP040,0.722246272246,0.734034725249,0.721367077558,87757.3709014,85184.2913029,3497.27445606,1398909.78242,0.143996439038,1151924.29639,False,101.524736299,root_found,97.6958108622,root_found,12,0.00544493120339,abaa3d52adfa9ba074d5bf64178d390d3deac447bc47fc413764008172fc3cec,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOPNONE,GROSS,0.722246272246,0.717978036304,0.706098062419,0,0,0,0,0,0,True,128.96951917,root_found,123.723631095,root_found,12,0.00544493120339,58496f935fb572f39100560c25f11d197c5ccba5fa7fde5809a7e6c066be3cf3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D8__L000__STOPNONE,SLIP000,0.722246272246,0.717978036304,0.706098062419,88586.4475,85888.461,3529.2214,0,0.0149142319645,0,True,128.96951917,root_found,123.723631095,root_found,12,0.00544493120339,83469c05b7c82b5c8baffc8ea0a6d59ca5c5020e00a48192ee4ded757f8d28c2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
