date,portfolio_id,estimated_trade_notional,money_available,participation_rate_proxy,capacity_warning,pass
2022-02-17,topk_50_dropout_5_daily,226136.62148726912,11286017760.0,2.0036883362769857e-05,False,True
2022-02-18,topk_50_dropout_5_daily,227554.08915289002,6132226848.0,3.7107904647576084e-05,False,True
2022-02-21,topk_50_dropout_5_daily,219338.6163808608,5338984928.0,4.108245656033828e-05,False,True
2022-02-22,topk_50_dropout_5_daily,231342.08092932636,6449640576.0,3.586898807821665e-05,False,True
2022-02-23,topk_50_dropout_5_daily,222579.38140092453,14844511808.0,1.4994051962084203e-05,False,True
2022-02-24,topk_50_dropout_5_daily,237561.88304372196,9609570656.0,2.4721383665085354e-05,False,True
2022-02-25,topk_50_dropout_5_daily,230762.51938532945,13324490640.0,1.7318674733620395e-05,False,True
2022-02-28,topk_50_dropout_5_daily,236424.69059281235,6971887744.0,3.391114419423623e-05,False,True
2022-03-01,topk_50_dropout_5_daily,237007.58204013293,11036866064.0,2.1474173978898157e-05,False,True
2022-03-02,topk_50_dropout_5_daily,233165.55431850904,18142825472.0,1.2851667160572961e-05,False,True
2022-03-03,topk_50_dropout_5_daily,231955.41300930906,7868704704.0,2.9478220588376658e-05,False,True
2022-03-04,topk_50_dropout_5_daily,231720.99235977093,12580875872.0,1.8418510341993693e-05,False,True
2022-03-07,topk_50_dropout_5_daily,232709.0792974906,10472937696.0,2.2220038546240063e-05,False,True
2022-03-08,topk_50_dropout_5_daily,220703.83253736296,17945958912.0,1.229824684318117e-05,False,True
2022-03-09,topk_50_dropout_5_daily,217715.14725392492,15565073920.0,1.3987414924780834e-05,False,True
2022-03-10,topk_50_dropout_5_daily,224521.42642647732,8595515088.0,2.6120764622928355e-05,False,True
2022-03-11,topk_50_dropout_5_daily,221630.396514213,14755040800.0,1.502065629762359e-05,False,True
2022-03-14,topk_50_dropout_5_daily,211131.92973142624,7839725664.0,2.6931035444383407e-05,False,True
2022-03-15,topk_50_dropout_5_daily,208044.62196162692,8086942368.0,2.5725992902442175e-05,False,True
2022-03-16,topk_50_dropout_5_daily,214950.99381580602,19870390624.0,1.0817653154547568e-05,False,True
2022-03-17,topk_50_dropout_5_daily,214752.27591783207,16309927392.0,1.3166967010727946e-05,False,True
2022-03-18,topk_50_dropout_5_daily,218916.08426488104,9291925056.0,2.35598202681932e-05,False,True
2022-03-21,topk_50_dropout_5_daily,217788.96680180245,8409862192.0,2.5896853221801575e-05,False,True
2022-03-22,topk_50_dropout_5_daily,214202.49503644864,5230085432.0,4.095583099386141e-05,False,True
2022-03-23,topk_50_dropout_5_daily,220937.36681915424,14263668800.0,1.548951885500554e-05,False,True
2022-03-24,topk_50_dropout_5_daily,216104.95649840272,4847140776.0,4.458400663096456e-05,False,True
2022-03-25,topk_50_dropout_5_daily,217201.470971393,7738597184.0,2.8067292534681826e-05,False,True
2022-03-28,topk_50_dropout_5_daily,210171.99853609156,7700821024.0,2.7292154678193382e-05,False,True
2022-03-29,topk_50_dropout_5_daily,212968.1266867217,11748685808.0,1.812697438395245e-05,False,True
2022-03-30,topk_50_dropout_5_daily,212457.06118235766,8117709312.0,2.6172045957385185e-05,False,True
2022-03-31,topk_50_dropout_5_daily,214606.35423209274,10668714160.0,2.0115484491721796e-05,False,True
2022-04-01,topk_50_dropout_5_daily,214063.8078009788,11783448544.0,1.816648216365978e-05,False,True
2022-04-06,topk_50_dropout_5_daily,215392.06656014375,10044996328.0,2.1442722279524136e-05,False,True
2022-04-07,topk_50_dropout_5_daily,211288.78718014856,11322334944.0,1.866123800657531e-05,False,True
2022-04-08,topk_50_dropout_5_daily,209057.3679500666,14029993728.0,1.4900745645583983e-05,False,True
2022-04-11,topk_50_dropout_5_daily,197637.75679808567,11675136336.0,1.6928089840687723e-05,False,True
2022-04-12,topk_50_dropout_5_daily,201998.34654825059,12712068176.0,1.5890281876368264e-05,False,True
2022-04-13,topk_50_dropout_5_daily,209322.58347357996,9420204752.0,2.2220598063873162e-05,False,True
2022-04-14,topk_50_dropout_5_daily,210504.50473826544,10939002688.0,1.9243482312074687e-05,False,True
2022-04-15,topk_50_dropout_5_daily,206915.44220406917,11018630112.0,1.8778690281900367e-05,False,True
2022-04-18,topk_50_dropout_5_daily,212555.55997911206,12334391808.0,1.7232755638689052e-05,False,True
2022-04-19,topk_50_dropout_5_daily,211165.07848247595,5955212456.0,3.545886566477116e-05,False,True
2022-04-20,topk_50_dropout_5_daily,202065.9935497562,4892754256.0,4.129902770039228e-05,False,True
2022-04-21,topk_50_dropout_5_daily,205672.6136201875,8297925840.0,2.478602696456341e-05,False,True
2022-04-22,topk_50_dropout_5_daily,199111.4499452312,14300598960.0,1.3923294436978688e-05,False,True
2022-04-25,topk_50_dropout_5_daily,200599.4289892331,8633694264.0,2.323448373955915e-05,False,True
2022-04-26,topk_50_dropout_5_daily,194415.927718945,7601315760.0,2.5576615135764995e-05,False,True
2022-04-27,topk_50_dropout_5_daily,197736.467142912,15684544328.0,1.2607090330951693e-05,False,True
2022-04-28,topk_50_dropout_5_daily,197159.3719616699,9883849968.0,1.9947628970491664e-05,False,True
2022-04-29,topk_50_dropout_5_daily,200454.5093327153,11828147008.0,1.6947245345964786e-05,False,True
2022-05-05,topk_50_dropout_5_daily,202660.27829577314,10291697016.0,1.969162889081432e-05,False,True
2022-05-06,topk_50_dropout_5_daily,199492.05037610864,12017916768.0,1.6599553335840565e-05,False,True
2022-05-09,topk_50_dropout_5_daily,208171.0131177111,13565919072.0,1.5345146319453962e-05,False,True
2022-05-10,topk_50_dropout_5_daily,199239.77317890144,12206579728.0,1.632232596014396e-05,False,True
2022-05-11,topk_50_dropout_5_daily,207740.597172958,17735067136.0,1.1713550085822353e-05,False,True
2022-05-12,topk_50_dropout_5_daily,203781.63488826802,10566921280.0,1.9284863536739437e-05,False,True
2022-05-13,topk_50_dropout_5_daily,202413.084907512,6982593408.0,2.8988238764640957e-05,False,True
2022-05-16,topk_50_dropout_5_daily,206594.03954827724,9383771696.0,2.201609824292098e-05,False,True
2022-05-17,topk_50_dropout_5_daily,212767.5918790217,9723070304.0,2.188275773255395e-05,False,True
2022-05-18,topk_50_dropout_5_daily,214243.3836283252,7986745216.0,2.6824867681909686e-05,False,True
2022-05-19,topk_50_dropout_5_daily,207886.8173921478,8862389648.0,2.3457196721096795e-05,False,True
2022-05-20,topk_50_dropout_5_daily,106138.85725185527,5980425096.0,1.7747711165690564e-05,False,True
2022-05-23,topk_50_dropout_5_daily,225840.59337748968,12678574560.0,1.7812774796466526e-05,False,True
2022-05-24,topk_50_dropout_5_daily,218104.44152881057,11337005536.0,1.9238276001209722e-05,False,True
2022-05-25,topk_50_dropout_5_daily,217519.51020053026,5546327640.0,3.921865499466423e-05,False,True
2022-05-26,topk_50_dropout_5_daily,211229.02184094116,9953426368.0,2.1221739532834323e-05,False,True
2022-05-27,topk_50_dropout_5_daily,213530.92760499252,5392234552.0,3.9599710573753346e-05,False,True
2022-05-30,topk_50_dropout_5_daily,216625.66680932886,12499635008.0,1.7330559385988822e-05,False,True
2022-05-31,topk_50_dropout_5_daily,220435.37019846987,10303196240.0,2.139485311778065e-05,False,True
2022-06-01,topk_50_dropout_5_daily,222042.96845686896,10004619680.0,2.2194043907610984e-05,False,True
2022-06-02,topk_50_dropout_5_daily,223396.51864095303,6155456256.0,3.629243866743402e-05,False,True
2022-06-06,topk_50_dropout_5_daily,220479.85854590626,11184630320.0,1.971275332646902e-05,False,True
2022-06-07,topk_50_dropout_5_daily,230589.7912850394,9813575296.0,2.3497021659275134e-05,False,True
2022-06-08,topk_50_dropout_5_daily,228865.6793867848,23181423040.0,9.872805435277746e-06,False,True
2022-06-09,topk_50_dropout_5_daily,228677.7030780603,16486655360.0,1.3870472699567627e-05,False,True
2022-06-10,topk_50_dropout_5_daily,235454.7668624705,10141096688.0,2.321788008796771e-05,False,True
2022-06-13,topk_50_dropout_5_daily,231487.31509632475,8204337568.0,2.821523531640291e-05,False,True
2022-06-14,topk_50_dropout_5_daily,233022.8118007507,8467340224.0,2.752019000491632e-05,False,True
2022-06-15,topk_50_dropout_5_daily,219018.75990120394,8679189200.0,2.523493322408549e-05,False,True
2022-06-16,topk_50_dropout_5_daily,236897.16685026753,10985797952.0,2.1563947187572262e-05,False,True
2022-06-17,topk_50_dropout_5_daily,231792.75166098075,9632467472.0,2.406369420242157e-05,False,True
2022-06-20,topk_50_dropout_5_daily,240004.01560237654,11941258432.0,2.0098720496595023e-05,False,True
2022-06-21,topk_50_dropout_5_daily,239583.1636954284,18709678016.0,1.2805306616743672e-05,False,True
2022-06-22,topk_50_dropout_5_daily,235423.29910052408,12470845888.0,1.8877893385488694e-05,False,True
2022-06-23,topk_50_dropout_5_daily,237906.7083636607,15537353440.0,1.5311919709001658e-05,False,True
2022-06-24,topk_50_dropout_5_daily,240497.67377347255,18674955952.0,1.2878085195575327e-05,False,True
2022-06-27,topk_50_dropout_5_daily,241669.6809267357,13512867904.0,1.7884410818165256e-05,False,True
2022-06-28,topk_50_dropout_5_daily,249862.71580992377,15964480208.0,1.5651165121224206e-05,False,True
2022-06-29,topk_50_dropout_5_daily,246191.02783030696,14378617072.0,1.7122024086010584e-05,False,True
2022-06-30,topk_50_dropout_5_daily,245710.02381736672,10613909760.0,2.3149812780899948e-05,False,True
2022-07-01,topk_50_dropout_5_daily,252531.8765340334,7743857152.0,3.261060626212767e-05,False,True
2022-07-04,topk_50_dropout_5_daily,242508.51443395784,9592401328.0,2.5281314463572434e-05,False,True
2022-07-05,topk_50_dropout_5_daily,248842.57531645888,17643297232.0,1.4104085650449063e-05,False,True
2022-07-06,topk_50_dropout_5_daily,254316.8812269229,17595798240.0,1.4453273318899052e-05,False,True
2022-07-07,topk_50_dropout_5_daily,252989.81317449466,9077647296.0,2.7869535456171864e-05,False,True
2022-07-08,topk_50_dropout_5_daily,246716.3071591815,5557996652.0,4.438943068999559e-05,False,True
2022-07-11,topk_50_dropout_5_daily,248118.39758906208,11009503744.0,2.2536746737951976e-05,False,True
2022-07-12,topk_50_dropout_5_daily,245395.84532294332,8620349192.0,2.8467042327088056e-05,False,True
2022-07-13,topk_50_dropout_5_daily,243411.79738567414,11632983040.0,2.092428025973243e-05,False,True
2022-07-14,topk_50_dropout_5_daily,244812.24762767614,12372709100.0,1.978647082454045e-05,False,True
2022-07-15,topk_50_dropout_5_daily,248370.42286436417,25901316800.0,9.58910409004241e-06,False,True
2022-07-18,topk_50_dropout_5_daily,243302.81786726214,17118174144.0,1.4213129030033902e-05,False,True
2022-07-19,topk_50_dropout_5_daily,243109.92300396215,11780030464.0,2.0637461316157948e-05,False,True
2022-07-20,topk_50_dropout_5_daily,238851.9888699688,13683330704.0,1.745569072595359e-05,False,True
2022-07-21,topk_50_dropout_5_daily,245126.24107454624,9929483584.0,2.4686705909815242e-05,False,True
2022-07-22,topk_50_dropout_5_daily,243854.91663949878,14242414000.0,1.71217405026633e-05,False,True
2022-07-25,topk_50_dropout_5_daily,235397.7777202685,10269917824.0,2.2921096522326806e-05,False,True
2022-07-26,topk_50_dropout_5_daily,237463.009935263,9320591408.0,2.54772470480194e-05,False,True
2022-07-27,topk_50_dropout_5_daily,242504.7988007736,9942135984.0,2.439161958668032e-05,False,True
2022-07-28,topk_50_dropout_5_daily,238451.25687954098,9429572480.0,2.5287599982426877e-05,False,True
2022-07-29,topk_50_dropout_5_daily,241597.3009015711,8396098304.0,2.877494904823486e-05,False,True
2022-08-01,topk_50_dropout_5_daily,235258.1089547858,7254289712.0,3.24302058912292e-05,False,True
2022-08-02,topk_50_dropout_5_daily,233277.22759241346,9926178528.0,2.3501212166835354e-05,False,True
2022-08-03,topk_50_dropout_5_daily,236478.3417344216,18664825664.0,1.2669732147058409e-05,False,True
2022-08-04,topk_50_dropout_5_daily,236760.2146180269,6004104176.0,3.943306239828755e-05,False,True
2022-08-05,topk_50_dropout_5_daily,236357.34488890925,7570509760.0,3.1220796535755244e-05,False,True
2022-08-08,topk_50_dropout_5_daily,237877.80018024903,11806195008.0,2.014855760209454e-05,False,True
2022-08-09,topk_50_dropout_5_daily,238223.1701404849,11363593888.0,2.0963717331719282e-05,False,True
2022-08-10,topk_50_dropout_5_daily,231660.944648434,10972207184.0,2.1113431487718252e-05,False,True
2022-08-11,topk_50_dropout_5_daily,253477.7815993784,14069944128.0,1.801554997613267e-05,False,True
2022-08-12,topk_50_dropout_5_daily,242434.2394017943,10510151808.0,2.3066673424951e-05,False,True
2022-08-15,topk_50_dropout_5_daily,242083.34035786818,20308763248.0,1.1920141930932621e-05,False,True
2022-08-16,topk_50_dropout_5_daily,246113.25461558378,12410884880.0,1.9830435701824332e-05,False,True
2022-08-17,topk_50_dropout_5_daily,247864.37869863177,11353902240.0,2.1830765622184164e-05,False,True
2022-08-18,topk_50_dropout_5_daily,252381.328466271,15127661184.0,1.668343344000895e-05,False,True
2022-08-19,topk_50_dropout_5_daily,243000.271956822,13572772648.0,1.7903510082932762e-05,False,True
2022-08-22,topk_50_dropout_5_daily,238639.8491984316,9645220864.0,2.4741771345966306e-05,False,True
2022-08-23,topk_50_dropout_5_daily,240212.23367359894,13173399376.0,1.823464292073543e-05,False,True
2022-08-24,topk_50_dropout_5_daily,244749.84816218104,8765083328.0,2.7923276825027924e-05,False,True
2022-08-25,topk_50_dropout_5_daily,240440.36214936816,17238775776.0,1.3947647169012528e-05,False,True
2022-08-26,topk_50_dropout_5_daily,248891.44699377465,20752260736.0,1.1993461828571286e-05,False,True
2022-08-29,topk_50_dropout_5_daily,233139.19096773808,7723640304.0,3.0185143506358977e-05,False,True
2022-08-30,topk_50_dropout_5_daily,236089.45112896018,5394772848.0,4.376263056497095e-05,False,True
2022-08-31,topk_50_dropout_5_daily,235784.95048403507,9208971968.0,2.5603829754652054e-05,False,True
2022-09-01,topk_50_dropout_5_daily,238422.21630574268,10011587552.0,2.381462630850323e-05,False,True
2022-09-02,topk_50_dropout_5_daily,232901.92530784247,11301012576.0,2.0608943113863718e-05,False,True
2022-09-05,topk_50_dropout_5_daily,230650.44703416733,11282244000.0,2.0443667681195987e-05,False,True
2022-09-06,topk_50_dropout_5_daily,230179.1098793086,18265844672.0,1.2601613230192075e-05,False,True
2022-09-07,topk_50_dropout_5_daily,235347.97977339078,17068639360.0,1.3788326931607909e-05,False,True
2022-09-08,topk_50_dropout_5_daily,238613.0107221533,9756072528.0,2.4457896355047813e-05,False,True
2022-09-09,topk_50_dropout_5_daily,242304.36534533603,13729819328.0,1.7648037425459122e-05,False,True
2022-09-13,topk_50_dropout_5_daily,237338.42138513742,13598272624.0,1.745357134304336e-05,False,True
2022-09-14,topk_50_dropout_5_daily,242284.33408335934,10310049856.0,2.3499821772671683e-05,False,True
2022-09-15,topk_50_dropout_5_daily,235856.05050649878,10785748272.0,2.186737948620453e-05,False,True
2022-09-16,topk_50_dropout_5_daily,246718.42956231243,12454827008.0,1.980906112978044e-05,False,True
2022-09-19,topk_50_dropout_5_daily,229557.9691598566,10121384512.0,2.2680490884195806e-05,False,True
2022-09-20,topk_50_dropout_5_daily,240053.26213346526,10393925072.0,2.309553517757601e-05,False,True
2022-09-21,topk_50_dropout_5_daily,240390.760568919,14206710256.0,1.6920930759983186e-05,False,True
2022-09-22,topk_50_dropout_5_daily,238426.08039520658,10523088896.0,2.2657423381250374e-05,False,True
2022-09-23,topk_50_dropout_5_daily,235369.59261408637,7054499744.0,3.336446256366699e-05,False,True
2022-09-26,topk_50_dropout_5_daily,233711.0122608824,7612039536.0,3.0702811139587645e-05,False,True
2022-09-27,topk_50_dropout_5_daily,227335.89198718258,10866027968.0,2.092171055114871e-05,False,True
2022-09-28,topk_50_dropout_5_daily,232834.61462978364,5877318288.0,3.9615791287869016e-05,False,True
2022-09-29,topk_50_dropout_5_daily,236919.63852573175,5883614656.0,4.026770146887943e-05,False,True
2022-09-30,topk_50_dropout_5_daily,232201.9763133303,12356429360.0,1.8791996421313275e-05,False,True
2022-10-10,topk_50_dropout_5_daily,224701.3215700811,9378801264.0,2.3958426588330053e-05,False,True
2022-10-11,topk_50_dropout_5_daily,220329.051204032,9973967968.0,2.2090410948874627e-05,False,True
2022-10-12,topk_50_dropout_5_daily,222597.34300765547,12812010104.0,1.7374115474523315e-05,False,True
2022-10-13,topk_50_dropout_5_daily,228050.06183281558,15336552192.0,1.4869708587551591e-05,False,True
2022-10-14,topk_50_dropout_5_daily,225753.655274612,11776509792.0,1.9169826991352788e-05,False,True
2022-10-17,topk_50_dropout_5_daily,219944.30107555242,9326659488.0,2.358232348447376e-05,False,True
2022-10-18,topk_50_dropout_5_daily,236911.07650205633,7282525856.0,3.253144323639684e-05,False,True
2022-10-19,topk_50_dropout_5_daily,233490.4731379118,6038378112.0,3.866774633968331e-05,False,True
2022-10-20,topk_50_dropout_5_daily,223782.6783329795,10610204976.0,2.1091268155438083e-05,False,True
2022-10-21,topk_50_dropout_5_daily,221293.21565788146,7013878464.0,3.15507627903319e-05,False,True
2022-10-24,topk_50_dropout_5_daily,222328.89393383727,13511493696.0,1.645479759204243e-05,False,True
2022-10-25,topk_50_dropout_5_daily,222619.5918092723,8787467504.0,2.5333759892476105e-05,False,True
2022-10-26,topk_50_dropout_5_daily,221834.088465927,10426761184.0,2.1275455009589582e-05,False,True
2022-10-27,topk_50_dropout_5_daily,202182.56811767333,7984559488.0,2.5321693503759807e-05,False,True
2022-10-28,topk_50_dropout_5_daily,205184.35833006943,21716047104.0,9.448513228370894e-06,False,True
2022-10-31,topk_50_dropout_5_daily,189694.46199727574,13145538704.0,1.443033003581317e-05,False,True
2022-11-01,topk_50_dropout_5_daily,219756.77756989887,8026433184.0,2.7379132490377542e-05,False,True
2022-11-02,topk_50_dropout_5_daily,217803.71211030748,11309664192.0,1.9258194444391463e-05,False,True
2022-11-03,topk_50_dropout_5_daily,218885.8940219768,10373829048.0,2.1099816953719364e-05,False,True
2022-11-04,topk_50_dropout_5_daily,230352.97170035556,16501581216.0,1.3959448411950024e-05,False,True
2022-11-07,topk_50_dropout_5_daily,229436.2966538794,7435992368.0,3.0854832186384974e-05,False,True
