population_id,rule_arm_id,input_denominator_id,denominator_id,split,readout_only_flag,instrument,event_day_n,admitted_event_n,suppressed_event_n,formal_event_day_density,p50_density,p95_density,max_density,rolling_10d_executable_event_day_density,rolling_20d_executable_event_day_density,density_audit_status
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600737,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600741,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600745,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600754,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600760,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600765,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600777,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600779,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600795,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600801,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600803,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600808,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600809,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600816,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600839,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600845,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600848,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600862,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600863,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600871,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600873,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600875,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600879,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600884,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600885,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600886,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600887,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600893,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600895,6,6,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600900,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600901,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600909,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600918,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600919,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600925,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600926,6,6,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600938,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600941,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600956,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600958,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600967,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600968,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600970,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600977,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600985,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600988,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600989,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600995,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH600999,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601000,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601001,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601006,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601009,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601012,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601018,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601021,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601058,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601059,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601061,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601066,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601077,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601088,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601099,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601100,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601108,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601111,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601117,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601127,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601136,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601138,8,8,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601155,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601156,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601158,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601162,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601166,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601168,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601169,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601179,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601186,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601198,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601211,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601212,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601216,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601225,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601228,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601229,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601231,8,8,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601233,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601236,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601238,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601288,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601298,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601318,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601319,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601328,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601336,7,7,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601360,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601377,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601390,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601398,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601456,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601519,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601555,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601567,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601577,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601598,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601600,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601601,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601606,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601607,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601608,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601611,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601615,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601618,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601628,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601633,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601658,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601665,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601668,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601669,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601688,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601689,8,8,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601696,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601698,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601699,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601717,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601727,7,7,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601728,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601766,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601777,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_family_dedup_10d,same_family_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,robustness,True,SH601788,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
