row_id,instrument,event_t0_date,11a2_mfe_120d_frozen,11a2_mfe_120_recomputed,11a2_basis_status,nearest_any_matched_06_episode_id,nearest_any_matched_06_episode_low_date,nearest_any_matched_06_episode_high_date,nearest_any_matched_06_market_regime_bucket,nearest_any_matched_06_split,nearest_any_matched_06_duration_bucket,nearest_any_matched_06_mfe_120,nearest_any_matched_06_cluster_union_start_date,nearest_any_matched_06_cluster_union_end_date,nearest_any_event_minus_episode_low_days,nearest_any_abs_event_minus_episode_low_days,nearest_any_event_vs_06_episode_window,nearest_any_event_inside_06_cluster_union,nearest_any_event_within_120_calendar_days_before_low_to_high,nearest_risk_on_matched_06_episode_id,nearest_risk_on_matched_06_episode_low_date,nearest_risk_on_matched_06_episode_high_date,nearest_risk_on_matched_06_market_regime_bucket,nearest_risk_on_matched_06_split,nearest_risk_on_matched_06_duration_bucket,nearest_risk_on_matched_06_mfe_120,nearest_risk_on_matched_06_cluster_union_start_date,nearest_risk_on_matched_06_cluster_union_end_date,nearest_risk_on_event_minus_episode_low_days,nearest_risk_on_abs_event_minus_episode_low_days,nearest_risk_on_event_vs_06_episode_window,nearest_risk_on_event_inside_06_cluster_union,nearest_risk_on_event_within_120_calendar_days_before_low_to_high
12834,SZ300058,2025-10-31,2.252996005326232,2.252996005326232,ok,SZ300058_20250409_0005,2025-04-09,2025-08-27,risk_off,robustness,long,0.5872689938398359,2025-04-09,2025-08-27,205.0,205.0,after_episode_high,False,False,,,,,,,,,,,,,,
12836,SZ300059,2020-07-29,0.5207920792079208,0.5194719471947193,ok,SZ300059_20200917_0000,2020-09-17,2021-01-25,transition,train,long,0.7777777777777777,2020-09-17,2021-01-25,-50.0,50.0,before_episode_low,False,True,SZ300059_20240412_0003,2024-04-12,2024-10-09,risk_on,robustness,long,1.4095477386934676,2024-04-12,2024-11-08,-1353.0,1353.0,before_episode_low,False,False
12856,SZ300059,2024-09-27,0.5904860392967943,0.5904860392967943,ok,SZ300059_20240412_0003,2024-04-12,2024-10-09,risk_on,robustness,long,1.4095477386934676,2024-04-12,2024-11-08,168.0,168.0,inside_low_to_high_window,True,True,SZ300059_20240412_0003,2024-04-12,2024-10-09,risk_on,robustness,long,1.4095477386934676,2024-04-12,2024-11-08,168.0,168.0,inside_low_to_high_window,True,True
13006,SZ300088,2021-06-23,0.5902864259028644,0.5902864259028644,ok,SZ300088_20210827_0000,2021-08-27,2022-01-04,risk_on,train,long,1.091614906832298,2021-08-27,2022-01-04,-65.0,65.0,before_episode_low,False,True,SZ300088_20210827_0000,2021-08-27,2022-01-04,risk_on,train,long,1.091614906832298,2021-08-27,2022-01-04,-65.0,65.0,before_episode_low,False,True
13007,SZ300088,2021-07-12,0.6629629629629632,0.6629629629629632,ok,SZ300088_20210827_0000,2021-08-27,2022-01-04,risk_on,train,long,1.091614906832298,2021-08-27,2022-01-04,-46.0,46.0,before_episode_low,False,True,SZ300088_20210827_0000,2021-08-27,2022-01-04,risk_on,train,long,1.091614906832298,2021-08-27,2022-01-04,-46.0,46.0,before_episode_low,False,True
13008,SZ300088,2021-09-13,0.613173652694611,0.613173652694611,ok,SZ300088_20210827_0000,2021-08-27,2022-01-04,risk_on,train,long,1.091614906832298,2021-08-27,2022-01-04,17.0,17.0,inside_low_to_high_window,True,True,SZ300088_20210827_0000,2021-08-27,2022-01-04,risk_on,train,long,1.091614906832298,2021-08-27,2022-01-04,17.0,17.0,inside_low_to_high_window,True,True
13099,SZ300118,2021-08-09,0.7628818969448243,0.7628818969448243,ok,SZ300118_20211012_0006,2021-10-12,2021-11-23,transition,train,fast,1.324714371617559,2021-10-12,2021-11-23,-64.0,64.0,before_episode_low,False,True,SZ300118_20210208_0005,2021-02-08,2021-08-06,risk_on,train,long,0.7797147385103014,2021-02-08,2021-11-23,182.0,182.0,after_episode_high,True,False
13112,SZ300122,2018-01-10,0.5765722515602498,0.515122419587134,mfe_basis_mismatch,SZ300122_20180206_0000,2018-02-06,2018-07-16,transition,train,long,1.2650033715441675,2018-02-06,2018-07-16,-27.0,27.0,before_episode_low,False,True,,,,,,,,,,,,,,
13121,SZ300122,2020-02-07,2.0207253886010363,2.0207253886010363,ok,SZ300122_20200317_0003,2020-03-17,2020-07-30,risk_off,train,long,2.531295067781944,2020-03-17,2020-07-30,-39.0,39.0,before_episode_low,False,True,,,,,,,,,,,,,,
13254,SZ300136,2025-10-09,2.227722772277228,2.227722772277228,ok,SZ300136_20251124_0009,2025-11-24,2026-05-25,transition,robustness,long,3.4673601147776187,2025-11-24,2026-05-25,-46.0,46.0,before_episode_low,False,True,SZ300136_20240422_0007,2024-04-22,2024-10-08,risk_on,robustness,long,0.6494907130017975,2024-04-22,2024-11-14,535.0,535.0,after_episode_high,False,False
13255,SZ300136,2025-11-06,2.337666007346708,2.2933031929923704,ok,SZ300136_20251124_0009,2025-11-24,2026-05-25,transition,robustness,long,3.4673601147776187,2025-11-24,2026-05-25,-18.0,18.0,before_episode_low,False,True,SZ300136_20240422_0007,2024-04-22,2024-10-08,risk_on,robustness,long,0.6494907130017975,2024-04-22,2024-11-14,563.0,563.0,after_episode_high,False,False
13375,SZ300171,2021-05-20,0.8924763033175356,0.8924763033175356,ok,SZ300171_20211012_0003,2021-10-12,2021-12-16,transition,train,medium,0.5290121709595246,2021-10-12,2021-12-16,-145.0,145.0,before_episode_low,False,False,SZ300171_20201119_0002,2020-11-19,2021-05-17,risk_on,train,long,1.3698996655518396,2020-11-19,2021-07-14,182.0,182.0,after_episode_high,True,False
13376,SZ300171,2021-06-09,0.8692217671152722,0.8692217671152722,ok,SZ300171_20211012_0003,2021-10-12,2021-12-16,transition,train,medium,0.5290121709595246,2021-10-12,2021-12-16,-125.0,125.0,before_episode_low,False,False,SZ300171_20201119_0002,2020-11-19,2021-05-17,risk_on,train,long,1.3698996655518396,2020-11-19,2021-07-14,202.0,202.0,after_episode_high,True,False
13560,SZ300223,2024-09-27,0.6291616868704115,0.6291616868704115,ok,SZ300223_20250108_0006,2025-01-08,2025-03-05,risk_off,robustness,fast,0.5980572768380505,2025-01-08,2025-03-05,-103.0,103.0,before_episode_low,False,True,SZ300223_20240410_0005,2024-04-10,2024-10-09,risk_on,robustness,long,0.5318745692625775,2024-04-10,2025-03-05,170.0,170.0,inside_low_to_high_window,True,True
13568,SZ300223,2025-10-09,0.6020472773322076,0.6020472773322076,ok,SZ300223_20251124_0008,2025-11-24,2026-05-27,transition,robustness,long,1.3028003140539126,2025-11-24,2026-05-27,-46.0,46.0,before_episode_low,False,True,SZ300223_20240410_0005,2024-04-10,2024-10-09,risk_on,robustness,long,0.5318745692625775,2024-04-10,2025-03-05,547.0,547.0,after_episode_high,False,False
13569,SZ300223,2025-10-24,0.642965367965368,0.642965367965368,ok,SZ300223_20251124_0008,2025-11-24,2026-05-27,transition,robustness,long,1.3028003140539126,2025-11-24,2026-05-27,-31.0,31.0,before_episode_low,False,True,SZ300223_20240410_0005,2024-04-10,2024-10-09,risk_on,robustness,long,0.5318745692625775,2024-04-10,2025-03-05,562.0,562.0,after_episode_high,False,False
13570,SZ300223,2025-11-17,0.6320146205117181,0.6320146205117181,ok,SZ300223_20251124_0008,2025-11-24,2026-05-27,transition,robustness,long,1.3028003140539126,2025-11-24,2026-05-27,-7.0,7.0,before_episode_low,False,True,SZ300223_20240410_0005,2024-04-10,2024-10-09,risk_on,robustness,long,0.5318745692625775,2024-04-10,2025-03-05,586.0,586.0,after_episode_high,False,False
13692,SZ300255,2025-05-20,1.7989851678376263,1.7989851678376263,ok,SZ300255_20250716_0002,2025-07-16,2025-11-03,risk_on,robustness,medium,0.8777166797590992,2025-07-16,2025-11-03,-57.0,57.0,before_episode_low,False,True,SZ300255_20250716_0002,2025-07-16,2025-11-03,risk_on,robustness,medium,0.8777166797590992,2025-07-16,2025-11-03,-57.0,57.0,before_episode_low,False,True
13693,SZ300255,2025-06-06,0.6129104813315338,0.6129104813315338,ok,SZ300255_20250716_0002,2025-07-16,2025-11-03,risk_on,robustness,medium,0.8777166797590992,2025-07-16,2025-11-03,-40.0,40.0,before_episode_low,False,True,SZ300255_20250716_0002,2025-07-16,2025-11-03,risk_on,robustness,medium,0.8777166797590992,2025-07-16,2025-11-03,-40.0,40.0,before_episode_low,False,True
13694,SZ300255,2025-07-02,0.5928476232785427,0.5928476232785427,ok,SZ300255_20250716_0002,2025-07-16,2025-11-03,risk_on,robustness,medium,0.8777166797590992,2025-07-16,2025-11-03,-14.0,14.0,before_episode_low,False,True,SZ300255_20250716_0002,2025-07-16,2025-11-03,risk_on,robustness,medium,0.8777166797590992,2025-07-16,2025-11-03,-14.0,14.0,before_episode_low,False,True
13760,SZ300274,2024-05-15,0.5980419194704909,0.5980419194704909,ok,SZ300274_20240419_0001,2024-04-19,2024-10-08,risk_on,robustness,long,0.8130475594493116,2024-04-19,2024-10-08,26.0,26.0,inside_low_to_high_window,True,True,SZ300274_20240419_0001,2024-04-19,2024-10-08,risk_on,robustness,long,0.8130475594493116,2024-04-19,2024-10-08,26.0,26.0,inside_low_to_high_window,True,True
13763,SZ300274,2025-03-25,1.1383055756698046,1.1383055756698046,ok,SZ300274_20250409_0002,2025-04-09,2025-09-29,risk_off,robustness,long,2.2595612502426716,2025-04-09,2025-11-06,-15.0,15.0,before_episode_low,False,True,SZ300274_20240419_0001,2024-04-19,2024-10-08,risk_on,robustness,long,0.8130475594493116,2024-04-19,2024-10-08,340.0,340.0,after_episode_high,False,False
13798,SZ300285,2020-08-21,0.5466264399341745,0.5466264399341745,ok,SZ300285_20200924_0002,2020-09-24,2021-02-18,transition,train,long,0.6024438761011652,2020-09-24,2021-02-18,-34.0,34.0,before_episode_low,False,True,,,,,,,,,,,,,,
13817,SZ300285,2025-09-09,0.7588682432432432,0.7588682432432432,ok,SZ300285_20240918_0004,2024-09-18,2024-10-08,risk_off,robustness,fast,0.7060518731988472,2024-09-18,2024-10-08,356.0,356.0,after_episode_high,False,False,,,,,,,,,,,,,,
13818,SZ300285,2025-11-11,0.769896907216495,0.769896907216495,ok,SZ300285_20240918_0004,2024-09-18,2024-10-08,risk_off,robustness,fast,0.7060518731988472,2024-09-18,2024-10-08,419.0,419.0,after_episode_high,False,False,,,,,,,,,,,,,,
13899,SZ300308,2023-01-05,4.937224129475233,4.937224129475233,ok,SZ300308_20230316_0000,2023-03-16,2023-06-20,transition,validation,medium,4.263478260869565,2023-03-16,2023-06-20,-70.0,70.0,before_episode_low,False,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-1014.0,1014.0,before_episode_low,False,False
13900,SZ300308,2023-02-02,4.604629629629629,4.604629629629629,ok,SZ300308_20230316_0000,2023-03-16,2023-06-20,transition,validation,medium,4.263478260869565,2023-03-16,2023-06-20,-42.0,42.0,before_episode_low,False,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-986.0,986.0,before_episode_low,False,False
13901,SZ300308,2023-03-03,3.8308060654429377,3.8308060654429377,ok,SZ300308_20230316_0000,2023-03-16,2023-06-20,transition,validation,medium,4.263478260869565,2023-03-16,2023-06-20,-13.0,13.0,before_episode_low,False,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-957.0,957.0,before_episode_low,False,False
13913,SZ300308,2025-08-05,2.1904,2.1904,ok,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-71.0,71.0,before_episode_low,False,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-71.0,71.0,before_episode_low,False,True
13914,SZ300308,2025-08-25,1.1029049886548847,1.1029049886548847,ok,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-51.0,51.0,before_episode_low,False,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-51.0,51.0,before_episode_low,False,True
13915,SZ300308,2025-09-17,0.6729038490873036,0.6729038490873036,ok,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-28.0,28.0,before_episode_low,False,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,-28.0,28.0,before_episode_low,False,True
13916,SZ300308,2025-10-21,1.0156117271621097,1.0156117271621097,ok,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,6.0,6.0,inside_low_to_high_window,True,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,6.0,6.0,inside_low_to_high_window,True,True
13917,SZ300308,2025-11-06,1.085763223359569,0.9305697157538436,mfe_basis_mismatch,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,22.0,22.0,inside_low_to_high_window,True,True,SZ300308_20251015_0004,2025-10-15,2026-04-14,risk_on,robustness,long,1.333006535947712,2025-10-15,2026-05-27,22.0,22.0,inside_low_to_high_window,True,True
13949,SZ300316,2020-08-14,0.7850390464447186,0.7850390464447186,ok,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,21.0,21.0,inside_low_to_high_window,True,True,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,21.0,21.0,inside_low_to_high_window,True,True
13950,SZ300316,2020-09-07,0.695821944552909,0.695821944552909,ok,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,45.0,45.0,inside_low_to_high_window,True,True,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,45.0,45.0,inside_low_to_high_window,True,True
13952,SZ300316,2020-12-02,0.5174703004891683,0.5174703004891683,ok,SZ300316_20210317_0001,2021-03-17,2021-09-01,transition,train,long,1.7748026089941642,2021-03-17,2021-09-01,-105.0,105.0,before_episode_low,False,True,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,131.0,131.0,inside_low_to_high_window,True,True
13953,SZ300316,2020-12-24,0.5612609684757881,0.5612609684757881,ok,SZ300316_20210317_0001,2021-03-17,2021-09-01,transition,train,long,1.7748026089941642,2021-03-17,2021-09-01,-83.0,83.0,before_episode_low,False,True,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,153.0,153.0,inside_low_to_high_window,True,True
13955,SZ300316,2021-02-10,0.6751180710912257,0.6751180710912257,ok,SZ300316_20210317_0001,2021-03-17,2021-09-01,transition,train,long,1.7748026089941642,2021-03-17,2021-09-01,-35.0,35.0,before_episode_low,False,True,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,201.0,201.0,after_episode_high,False,False
13978,SZ300316,2025-10-24,0.5661186561829881,0.5661186561829881,ok,SZ300316_20250407_0004,2025-04-07,2025-09-26,risk_off,robustness,long,0.7593090211132436,2025-04-07,2025-09-29,200.0,200.0,after_episode_high,False,False,SZ300316_20200724_0000,2020-07-24,2021-01-19,risk_on,train,long,0.7325791855203618,2020-07-24,2021-01-21,1918.0,1918.0,after_episode_high,False,False
14047,SZ300339,2024-04-10,1.3211083944580275,1.3211083944580275,ok,SZ300339_20240416_0008,2024-04-16,2024-10-15,risk_off,robustness,long,2.4668280871670705,2024-04-16,2024-10-31,-6.0,6.0,before_episode_low,False,True,,,,,,,,,,,,,,
14061,SZ300343,2021-08-24,0.5989304812834224,0.5989304812834224,ok,SZ300343_20211013_0000,2021-10-13,2021-10-28,transition,train,fast,0.7285886610373946,2021-10-13,2021-10-28,-50.0,50.0,before_episode_low,False,True,,,,,,,,,,,,,,
14070,SZ300346,2025-10-20,0.7085533262935584,0.7085533262935584,ok,SZ300346_20251114_0002,2025-11-14,2026-01-16,risk_on,robustness,medium,0.8017817371937639,2025-11-14,2026-01-16,-25.0,25.0,before_episode_low,False,True,SZ300346_20251114_0002,2025-11-14,2026-01-16,risk_on,robustness,medium,0.8017817371937639,2025-11-14,2026-01-16,-25.0,25.0,before_episode_low,False,True
14182,SZ300373,2021-11-11,0.6317991631799165,0.6317991631799165,ok,SZ300373_20210917_0002,2021-09-17,2022-03-16,risk_on,train,long,1.027729636048527,2021-09-17,2022-03-16,55.0,55.0,inside_low_to_high_window,True,True,SZ300373_20210917_0002,2021-09-17,2022-03-16,risk_on,train,long,1.027729636048527,2021-09-17,2022-03-16,55.0,55.0,inside_low_to_high_window,True,True
14194,SZ300373,2025-02-21,0.55703211517165,0.55703211517165,ok,SZ300373_20250407_0004,2025-04-07,2025-09-24,risk_off,robustness,long,0.967933171651846,2025-04-07,2025-09-24,-45.0,45.0,before_episode_low,False,True,SZ300373_20240419_0003,2024-04-19,2024-10-08,risk_on,robustness,long,0.6235544735240415,2024-04-19,2024-10-08,308.0,308.0,after_episode_high,False,False
14195,SZ300373,2025-03-10,0.537258309797958,0.537258309797958,ok,SZ300373_20250407_0004,2025-04-07,2025-09-24,risk_off,robustness,long,0.967933171651846,2025-04-07,2025-09-24,-28.0,28.0,before_episode_low,False,True,SZ300373_20240419_0003,2024-04-19,2024-10-08,risk_on,robustness,long,0.6235544735240415,2024-04-19,2024-10-08,325.0,325.0,after_episode_high,False,False
14224,SZ300383,2019-09-25,0.5129965669445806,0.5129965669445806,ok,SZ300383_20191107_0001,2019-11-07,2020-03-05,risk_on,train,medium,0.8606755126658627,2019-11-07,2020-03-05,-43.0,43.0,before_episode_low,False,True,SZ300383_20191107_0001,2019-11-07,2020-03-05,risk_on,train,medium,0.8606755126658627,2019-11-07,2020-03-05,-43.0,43.0,before_episode_low,False,True
14225,SZ300383,2019-12-17,0.5557236510337873,0.5557236510337873,ok,SZ300383_20191107_0001,2019-11-07,2020-03-05,risk_on,train,medium,0.8606755126658627,2019-11-07,2020-03-05,40.0,40.0,inside_low_to_high_window,True,True,SZ300383_20191107_0001,2019-11-07,2020-03-05,risk_on,train,medium,0.8606755126658627,2019-11-07,2020-03-05,40.0,40.0,inside_low_to_high_window,True,True
14247,SZ300383,2024-11-08,0.9833748960931006,0.9833748960931006,ok,SZ300383_20240422_0004,2024-04-22,2024-10-08,risk_on,robustness,long,0.5090252707581226,2024-04-22,2025-02-25,200.0,200.0,after_episode_high,True,False,SZ300383_20240422_0004,2024-04-22,2024-10-08,risk_on,robustness,long,0.5090252707581226,2024-04-22,2025-02-25,200.0,200.0,after_episode_high,True,False
14248,SZ300383,2024-12-03,1.1115044247787609,1.1115044247787609,ok,SZ300383_20240422_0004,2024-04-22,2024-10-08,risk_on,robustness,long,0.5090252707581226,2024-04-22,2025-02-25,225.0,225.0,after_episode_high,True,False,SZ300383_20240422_0004,2024-04-22,2024-10-08,risk_on,robustness,long,0.5090252707581226,2024-04-22,2025-02-25,225.0,225.0,after_episode_high,True,False
14249,SZ300383,2024-12-20,0.7674074074074073,0.7674074074074073,ok,SZ300383_20240422_0004,2024-04-22,2024-10-08,risk_on,robustness,long,0.5090252707581226,2024-04-22,2025-02-25,242.0,242.0,after_episode_high,True,False,SZ300383_20240422_0004,2024-04-22,2024-10-08,risk_on,robustness,long,0.5090252707581226,2024-04-22,2025-02-25,242.0,242.0,after_episode_high,True,False
14280,SZ300390,2025-10-31,2.7965561224489797,2.5880102040816326,mfe_basis_mismatch,SZ300390_20240423_0001,2024-04-23,2024-10-08,transition,robustness,long,0.6821386603995299,2024-04-23,2024-11-12,556.0,556.0,after_episode_high,False,False,,,,,,,,,,,,,,
14299,SZ300394,2025-03-14,2.3262190603231065,2.3262190603231065,ok,SZ300394_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,1.6732964372189554,2025-03-04,2025-09-01,10.0,10.0,inside_low_to_high_window,True,True,SZ300394_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,1.6732964372189554,2025-03-04,2025-09-01,10.0,10.0,inside_low_to_high_window,True,True
14300,SZ300394,2025-05-29,2.91111885674451,2.91111885674451,ok,SZ300394_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,1.6732964372189554,2025-03-04,2025-09-01,86.0,86.0,inside_low_to_high_window,True,True,SZ300394_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,1.6732964372189554,2025-03-04,2025-09-01,86.0,86.0,inside_low_to_high_window,True,True
14301,SZ300394,2025-07-08,1.9465481553634485,1.9465481553634485,ok,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,-101.0,101.0,before_episode_low,False,True,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,-101.0,101.0,before_episode_low,False,True
14302,SZ300394,2025-08-05,1.5769949817967133,1.5769949817967133,ok,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,-73.0,73.0,before_episode_low,False,True,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,-73.0,73.0,before_episode_low,False,True
14303,SZ300394,2025-09-02,0.9549635586830862,0.9549635586830862,ok,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,-45.0,45.0,before_episode_low,False,True,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,-45.0,45.0,before_episode_low,False,True
14304,SZ300394,2025-11-07,1.197276990000565,1.197276990000565,ok,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,21.0,21.0,inside_low_to_high_window,True,True,SZ300394_20251017_0004,2025-10-17,2026-03-02,risk_on,robustness,long,1.660328317373461,2025-10-17,2026-05-27,21.0,21.0,inside_low_to_high_window,True,True
14317,SZ300395,2025-02-26,1.4315420560747665,1.4315420560747665,ok,SZ300395_20241125_0002,2024-11-25,2025-04-11,risk_on,robustness,long,0.5004077194889918,2024-11-25,2025-08-29,93.0,93.0,inside_low_to_high_window,True,True,SZ300395_20241125_0002,2024-11-25,2025-04-11,risk_on,robustness,long,0.5004077194889918,2024-11-25,2025-08-29,93.0,93.0,inside_low_to_high_window,True,True
14318,SZ300395,2025-04-01,1.3322594501718212,1.3322594501718212,ok,SZ300395_20250613_0003,2025-06-13,2025-08-29,risk_on,robustness,medium,1.555058823529412,2025-06-13,2025-08-29,-73.0,73.0,before_episode_low,False,True,SZ300395_20250613_0003,2025-06-13,2025-08-29,risk_on,robustness,medium,1.555058823529412,2025-06-13,2025-08-29,-73.0,73.0,before_episode_low,False,True
14319,SZ300395,2025-06-25,1.1879911343945193,1.1879911343945193,ok,SZ300395_20250613_0003,2025-06-13,2025-08-29,risk_on,robustness,medium,1.555058823529412,2025-06-13,2025-08-29,12.0,12.0,inside_low_to_high_window,True,True,SZ300395_20250613_0003,2025-06-13,2025-08-29,risk_on,robustness,medium,1.555058823529412,2025-06-13,2025-08-29,12.0,12.0,inside_low_to_high_window,True,True
14320,SZ300395,2025-07-11,0.9910179640718562,0.9910179640718562,ok,SZ300395_20250613_0003,2025-06-13,2025-08-29,risk_on,robustness,medium,1.555058823529412,2025-06-13,2025-08-29,28.0,28.0,inside_low_to_high_window,True,True,SZ300395_20250613_0003,2025-06-13,2025-08-29,risk_on,robustness,medium,1.555058823529412,2025-06-13,2025-08-29,28.0,28.0,inside_low_to_high_window,True,True
14368,SZ300408,2025-10-29,0.5746452223273415,0.5615894039735099,ok,SZ300408_20251124_0007,2025-11-24,2026-05-27,transition,robustness,long,2.1508652205703145,2025-11-24,2026-05-27,-26.0,26.0,before_episode_low,False,True,,,,,,,,,,,,,,
14376,SZ300413,2020-01-03,0.7875068194217132,0.7875068194217132,ok,SZ300413_20200313_0002,2020-03-13,2020-07-13,transition,train,medium,0.9467051719611446,2020-03-13,2020-07-13,-70.0,70.0,before_episode_low,False,True,SZ300413_20200820_0003,2020-08-20,2021-01-22,risk_on,train,long,0.5730454466306809,2020-08-20,2021-01-22,-230.0,230.0,before_episode_low,False,False
14377,SZ300413,2020-02-10,0.5194672131147544,0.5194672131147544,ok,SZ300413_20200313_0002,2020-03-13,2020-07-13,transition,train,medium,0.9467051719611446,2020-03-13,2020-07-13,-32.0,32.0,before_episode_low,False,True,SZ300413_20200820_0003,2020-08-20,2021-01-22,risk_on,train,long,0.5730454466306809,2020-08-20,2021-01-22,-192.0,192.0,before_episode_low,False,False
14412,SZ300418,2023-04-17,0.5033027913914341,0.5033027913914341,ok,SZ300418_20221011_0000,2022-10-11,2023-04-06,risk_off,validation,long,3.4312080536912752,2022-10-11,2023-05-05,188.0,188.0,after_episode_high,True,False,SZ300418_20251114_0004,2025-11-14,2026-01-13,risk_on,robustness,fast,0.8437340153452686,2025-11-14,2026-01-13,-942.0,942.0,before_episode_low,False,False
14458,SZ300438,2025-10-31,0.7899939479523905,0.7496469638894494,mfe_basis_mismatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14470,SZ300442,2024-10-21,1.20577724836212,1.20577724836212,ok,SZ300442_20241125_0003,2024-11-25,2025-02-24,risk_on,robustness,medium,1.4599800730654264,2024-11-25,2025-02-24,-35.0,35.0,before_episode_low,False,True,SZ300442_20241125_0003,2024-11-25,2025-02-24,risk_on,robustness,medium,1.4599800730654264,2024-11-25,2025-02-24,-35.0,35.0,before_episode_low,False,True
14471,SZ300442,2024-11-13,1.0597886540600665,1.0597886540600665,ok,SZ300442_20241125_0003,2024-11-25,2025-02-24,risk_on,robustness,medium,1.4599800730654264,2024-11-25,2025-02-24,-12.0,12.0,before_episode_low,False,True,SZ300442_20241125_0003,2024-11-25,2025-02-24,risk_on,robustness,medium,1.4599800730654264,2024-11-25,2025-02-24,-12.0,12.0,before_episode_low,False,True
14472,SZ300442,2024-12-02,1.1683255269320845,1.1683255269320845,ok,SZ300442_20241125_0003,2024-11-25,2025-02-24,risk_on,robustness,medium,1.4599800730654264,2024-11-25,2025-02-24,7.0,7.0,inside_low_to_high_window,True,True,SZ300442_20241125_0003,2024-11-25,2025-02-24,risk_on,robustness,medium,1.4599800730654264,2024-11-25,2025-02-24,7.0,7.0,inside_low_to_high_window,True,True
14499,SZ300450,2025-03-07,0.8363954505686788,0.55336832895888,mfe_basis_mismatch,SZ300450_20250409_0003,2025-04-09,2025-09-25,risk_off,robustness,long,3.169856459330144,2025-04-09,2025-09-25,-33.0,33.0,before_episode_low,False,True,,,,,,,,,,,,,,
14513,SZ300454,2024-09-27,1.2538119440914866,1.2538119440914866,ok,SZ300454_20250108_0002,2025-01-08,2025-03-07,risk_off,robustness,fast,1.7574815390594636,2025-01-08,2025-03-07,-103.0,103.0,before_episode_low,False,True,SZ300454_20240422_0001,2024-04-22,2024-10-08,risk_on,robustness,long,0.6221837088388213,2024-04-22,2025-03-07,158.0,158.0,inside_low_to_high_window,True,True
