record_source,record_unit,selection_rule,source_relative_path,instrument,episode_id,episode_low_date,episode_high_date,qfq_low_at_low_date,qfq_high_at_high_date,mfe_120,low_to_high_sessions,low_to_high_calendar_days,low_detection_window,forward_horizon_days,dedup_cluster_id,cluster_policy,primary_low_selection_policy,earliest_qualifying_low_date,earliest_qualifying_high_date,max_mfe_low_date,max_mfe_high_date,max_mfe_120,structural_low_date,structural_low_to_cluster_high_mfe,high_at_horizon_boundary,profile_start_date,profile_end_date,profile_pre_low_complete,profile_post_high_complete,lookback_60_complete,lookback_120_complete,lookback_250_complete,first_ema60_reclaim_date,first_ema60_reclaim_missing_reason,split,duration_bucket,board_bucket,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,market_regime_bucket,benchmark_alias,cluster_member_count,cluster_union_start_date,cluster_union_end_date,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket,low_matched_control_count,ema60_matched_control_count
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600298,SH600298_20191210_0001,2019-12-10,2020-06-10,25.99,41.78,0.6075413620623318,120,183,20,120,SH600298_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-12-10,2020-06-10,2020-02-03,2020-07-28,1.7127937336814625,2020-02-03,1.7127937336814625,True,2018-11-29,2020-07-24,True,True,True,True,True,2019-12-13,not_missing,train,long,main_board,23684086301.82,156780084.8,-0.0711267605633803,0.0189262263422169,-0.0906583936573596,0.0251137225170583,risk_on,csi300,2,2019-12-10,2020-07-28,q2,q2,q4,q4,q5,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600298,SH600298_20201126_0002,2020-11-26,2021-05-26,40.82,62.6,0.533561979421852,119,181,20,120,SH600298_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-11-26,2021-05-26,2020-11-26,2021-05-26,0.533561979421852,2020-11-26,0.533561979421852,False,2019-11-15,2021-07-08,True,True,True,True,True,2021-01-04,not_missing,train,long,main_board,37578091000.8,669332460.85,-0.1541075354787128,-0.3442826154322901,-0.3606284937301707,0.0399338374291115,risk_on,csi300,1,2020-11-26,2021-05-26,q3,q4,q2,q1,q1,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600298,SH600298_20210901_0003,2021-09-01,2021-12-27,36.3,60.35,0.6625344352617082,76,117,20,120,SH600298_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-09-01,2021-12-27,2021-09-01,2021-12-27,0.6625344352617082,2021-09-01,0.6625344352617082,False,2020-08-24,2022-02-15,True,True,True,True,True,2021-09-30,not_missing,train,medium,main_board,33372737986.01,351267932.25,-0.1097942754919498,-0.2551917680074836,-0.2607242339832869,0.0421878924893243,risk_on,csi300,1,2021-09-01,2021-12-27,q3,q3,q3,q1,q2,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600299,SH600299_20190222_0000,2019-02-22,2019-04-11,9.17,14.05,0.5321701199563795,33,48,20,120,SH600299_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-02-22,2019-04-11,2019-02-22,2019-04-11,0.5321701199563795,2019-02-22,0.5321701199563795,False,2018-02-06,2019-05-28,True,True,True,True,True,2019-02-28,not_missing,train,fast,main_board,29152266837.51,56443372.55,-0.0599400599400599,-0.1359044995408632,-0.1657801418439716,0.0271519659936237,risk_on,csi300,1,2019-02-22,2019-04-11,q3,q1,q4,q2,q4,q2,1,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600299,SH600299_20200528_0001,2020-05-28,2020-08-06,10.08,15.53,0.540674603174603,48,70,20,120,SH600299_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-05-28,2020-08-06,2020-05-28,2020-08-06,0.540674603174603,2020-05-28,0.540674603174603,False,2019-05-20,2020-09-17,True,True,True,True,True,2020-06-02,not_missing,train,medium,main_board,30627312537.66,97824508.65,-0.070716228467815,0.1141304347826088,-0.1753821399839098,0.0316097560975609,risk_on,csi300,1,2020-05-28,2020-08-06,q3,q1,q4,q5,q4,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600309,SH600309_20201214_0002,2020-12-14,2021-02-18,70.91,133.47,0.8822450994218023,42,66,20,120,SH600309_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-12-14,2021-02-18,2020-12-14,2021-02-18,0.8822450994218023,2020-12-14,0.8822450994218023,False,2019-12-03,2021-04-01,True,True,True,True,True,2020-12-15,not_missing,train,medium,main_board,256894068939.32,1480921478.2,-0.1271414586392559,0.1124454148471614,-0.1399807089462261,0.0376699845787186,risk_on,csi300,1,2020-12-14,2021-02-18,q5,q5,q2,q5,q5,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600309,SH600309_20251021_0003,2025-10-21,2026-03-09,59.62,95.44,0.6008050989600806,91,139,20,120,SH600309_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-21,2026-03-09,2025-10-21,2026-03-09,0.6008050989600806,2025-10-21,0.6008050989600806,False,2024-10-10,2026-04-21,True,True,True,True,True,2025-11-07,not_missing,robustness,long,main_board,190520503158.36,1810607714.9,-0.0969242310577646,0.0206884856706799,-0.1356978747846066,0.0300548263831201,risk_on,csi300,1,2025-10-21,2026-03-09,q5,q5,q3,q4,q5,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600346,SH600346_20250717_0004,2025-07-17,2026-01-08,13.47,24.0,0.7817371937639197,117,175,20,120,SH600346_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-07-17,2026-01-08,2025-07-17,2026-01-08,0.7817371937639197,2025-07-17,0.9903489235337786,False,2024-07-05,2026-02-27,True,True,True,True,True,2025-07-21,not_missing,robustness,long,main_board,97632314031.82,188621969.55,-0.0208933717579251,-0.0588642659279777,-0.1059210526315789,0.015158204562178,risk_on,csi300,2,2025-07-17,2026-01-26,q5,q2,q5,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600362,SH600362_20200812_0000,2020-08-12,2021-01-08,12.93,21.98,0.699922660479505,100,149,20,120,SH600362_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-08-12,2021-01-08,2020-09-30,2021-02-23,1.2534301856335754,2020-09-30,1.2534301856335754,False,2019-08-01,2021-02-26,True,True,True,True,True,2020-09-18,not_missing,train,long,main_board,53187523660.8,688578138.8,-0.0482361411087113,0.1627088830255059,-0.1342501637197117,0.0504538577912254,risk_on,csi300,2,2020-08-12,2021-02-23,q4,q4,q5,q5,q5,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600362,SH600362_20210129_0001,2021-01-29,2021-02-23,16.22,27.92,0.7213316892725032,12,25,20,120,SH600362_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-01-29,2021-02-23,2021-01-29,2021-02-23,0.7213316892725032,2021-01-29,0.7213316892725032,False,2020-01-20,2021-04-07,True,True,True,True,True,2021-02-09,not_missing,train,fast,main_board,67142323162.950005,1617095468.55,-0.0557768924302789,0.1952449567723342,-0.2452229299363058,0.0783905967450271,risk_on,csi300,1,2021-01-29,2021-02-23,q4,q5,q4,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600392,SH600392_20250916_0004,2025-09-16,2026-02-27,21.52,33.68,0.5650557620817844,104,164,20,120,SH600392_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-16,2026-02-27,2025-11-24,2026-02-27,0.717491075981642,2025-11-24,0.717491075981642,False,2024-09-04,2026-04-13,True,True,True,True,True,2025-10-27,not_missing,robustness,long,main_board,39859276201.8,4050052627.35,-0.0866174055829228,0.7328660436137071,-0.1935483870967742,0.0643370786516854,risk_on,csi300,2,2025-09-16,2026-02-27,q3,q5,q3,q5,q3,q5,4,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600399,SH600399_20210119_0000,2021-01-19,2021-07-21,13.43,21.22,0.5800446760982874,120,183,20,120,SH600399_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-01-19,2021-07-21,2021-03-11,2021-08-23,1.6267029972752045,2021-03-11,1.6267029972752045,True,2020-01-08,2021-09-01,True,True,True,True,True,2021-02-25,not_missing,train,long,main_board,28240472000.0,548912136.95,-0.0446666666666666,0.923489932885906,-0.1535735380980507,0.066364270760642,risk_on,csi300,3,2021-01-19,2021-08-23,q2,q4,q5,q5,q4,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600406,SH600406_20250904_0000,2025-09-04,2026-03-09,20.94,32.06,0.5310410697230181,118,186,20,120,SH600406_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-04,2026-03-09,2025-09-04,2026-03-09,0.5310410697230181,2025-09-04,0.5310410697230181,False,2024-08-23,2026-04-21,True,True,True,True,True,2025-09-08,not_missing,robustness,long,main_board,171726046977.41998,1447255126.05,-0.0364298724954462,-0.0302474793767185,-0.1124161073825503,0.0127835538752362,risk_on,csi300,1,2025-09-04,2026-03-09,q5,q5,q5,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600415,SH600415_20230216_0002,2023-02-16,2023-05-05,4.63,10.33,1.2311015118790496,52,78,20,120,SH600415_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2023-02-16,2023-05-05,2023-02-16,2023-05-05,1.2311015118790496,2023-02-16,1.2311015118790496,False,2022-02-07,2023-06-16,True,True,True,True,True,2023-02-20,not_missing,validation,medium,main_board,27430370880.0,211294442.15,-0.0084745762711864,0.1037735849056602,-0.1999999999999999,0.0198717948717948,risk_on,csi300,3,2023-02-16,2023-05-05,q2,q2,q5,q5,q3,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600426,SH600426_20250717_0004,2025-07-17,2026-01-07,20.85,33.88,0.6249400479616307,116,174,20,120,SH600426_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-07-17,2026-01-07,2025-10-21,2026-03-09,0.855279764408919,2025-07-17,1.1151079136690645,False,2024-07-05,2026-02-26,True,True,True,True,True,2025-10-30,not_missing,robustness,long,main_board,45075960557.54,225693565.65,-0.0269642026964203,0.0320512820512819,-0.0626959247648902,0.0163162924032489,risk_on,csi300,3,2025-07-17,2026-03-09,q4,q3,q5,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600436,SH600436_20210903_0006,2021-09-03,2021-12-24,306.37,467.54,0.5260632568462971,73,112,20,120,SH600436_cluster_0006,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-09-03,2021-12-24,2021-09-03,2021-12-24,0.5260632568462971,2021-09-03,0.5260632568462971,False,2020-08-26,2022-02-14,True,True,True,True,True,2021-10-08,not_missing,train,medium,main_board,200041887319.7,1561584735.35,-0.1256844201095072,-0.1903249763118133,-0.3316351337067963,0.0501328399278869,risk_on,csi300,1,2021-09-03,2021-12-24,q5,q5,q2,q2,q1,q4,5,4
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600460,SH600460_20191021_0002,2019-10-21,2020-02-24,14.1,21.44,0.520567375886525,83,126,20,120,SH600460_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-21,2020-02-24,2020-02-04,2020-02-24,0.5706959706959707,2020-02-04,0.5706959706959707,False,2018-10-10,2020-04-07,True,True,True,True,True,2019-10-28,not_missing,train,long,main_board,19129858332.12,881689253.3,-0.2115488397193741,-0.0246995994659546,-0.227392913802221,0.0466803559206023,risk_on,csi300,3,2019-10-21,2020-02-24,q1,q5,q1,q4,q3,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600460,SH600460_20210204_0005,2021-02-04,2021-07-27,20.6,74.28,2.6058252427184465,112,173,20,120,SH600460_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-04,2021-07-27,2021-02-04,2021-07-27,2.6058252427184465,2021-02-04,2.6058252427184465,False,2020-01-10,2021-09-07,True,True,True,True,True,2021-02-04,not_missing,train,long,main_board,28524219488.36,1914674419.8,-0.17797783933518,0.5169329073482427,-0.2277163305139883,0.084330244313395,risk_on,csi300,2,2021-02-04,2021-07-27,q2,q5,q1,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600482,SH600482_20230112_0000,2023-01-12,2023-06-28,14.65,24.36,0.6627986348122865,108,167,20,120,SH600482_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2023-01-12,2023-06-28,2023-01-12,2023-06-28,0.6627986348122865,2023-01-12,0.6627986348122865,False,2021-12-31,2023-08-09,True,True,True,True,True,2023-02-01,not_missing,validation,long,main_board,32863974969.15,39636352.75,-0.0472186287192756,-0.0410156249999998,-0.1309734513274335,0.0161235573659198,risk_on,csi300,2,2023-01-12,2023-06-28,q3,q1,q5,q4,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600482,SH600482_20250924_0002,2025-09-24,2026-03-06,20.95,39.26,0.8739856801909307,103,163,20,120,SH600482_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-24,2026-03-06,2025-09-24,2026-03-06,0.8739856801909307,2025-12-04,1.022668727460072,False,2024-08-29,2026-04-20,True,True,True,True,True,2025-10-09,not_missing,robustness,long,main_board,48098600390.75,480396957.4,-0.078372591006424,-0.0756013745704468,-0.1237785016286644,0.0230250929368029,risk_on,csi300,1,2025-09-24,2026-03-06,q4,q4,q4,q3,q5,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600486,SH600486_20200908_0003,2020-09-08,2021-02-18,62.16,123.27,0.983108108108108,100,163,20,120,SH600486_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-09-08,2021-02-18,2020-10-22,2021-02-18,1.1133207611863534,2020-10-22,1.1133207611863534,False,2019-08-28,2021-04-01,True,True,True,True,True,2020-09-10,not_missing,train,long,main_board,27488033050.9,284928123.5,-0.0040043123363623,0.0787322768974145,-0.093368849011636,0.0370264419359826,risk_on,csi300,2,2020-09-08,2021-02-18,q2,q3,q5,q5,q5,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600489,SH600489_20251105_0004,2025-11-05,2026-01-29,20.05,41.48,1.0688279301745631,59,85,20,120,SH600489_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-11-05,2026-01-29,2025-11-05,2026-01-29,1.0688279301745631,2025-11-05,1.0688279301745631,False,2024-10-25,2026-03-20,True,True,True,True,True,2025-12-10,not_missing,robustness,medium,main_board,100339370074.8,2641684570.75,-0.0492476060191517,0.4106901217861978,-0.2220149253731342,0.0620863309352518,risk_on,csi300,1,2025-11-05,2026-01-29,q5,q5,q5,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600497,SH600497_20201216_0001,2020-12-16,2021-02-22,3.76,5.66,0.5053191489361704,42,68,20,120,SH600497_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-12-16,2021-02-22,2020-12-16,2021-02-22,0.5053191489361704,2020-12-16,0.5053191489361704,False,2019-12-05,2021-04-06,True,True,True,True,True,2021-02-10,not_missing,train,medium,main_board,21841640826.72,603790864.75,-0.0328282828282827,0.0819209039548023,-0.1582417582417582,0.0523498694516971,risk_on,csi300,1,2020-12-16,2021-02-22,q2,q4,q5,q5,q4,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600499,SH600499_20210616_0000,2021-06-16,2021-11-24,10.78,23.5,1.179962894248609,108,161,20,120,SH600499_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-06-16,2021-11-24,2021-06-16,2021-11-24,1.179962894248609,2021-06-16,1.179962894248609,False,2020-06-04,2022-01-06,True,True,True,True,True,2021-09-06,not_missing,train,long,main_board,25531437440.08,1059056103.0,-0.2037708484408991,0.4204398447606727,-0.2406639004149378,0.0821948998178506,risk_on,csi300,2,2021-06-16,2021-11-24,q2,q5,q1,q5,q2,q5,5,5
